global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
924.7499648913032	3.1563383350450067	855162.4975664665	9.962471685274686	1050.4340995441785	0.2915580922908702	1103411.797485189	0.0850061211802916	844.9045018016042	3.0060802806507354	9.036518653717204	713863.6171646169	853.9523131501342	746.2260570332974	1.190359	21.126196	0.0434948611578756	0.0213791282136701	-0.0357727116	-0.0291029258	0.1876811609	-0.080077598	-0.1542767893	0.1036251745	0.1595136958	-0.0648342827	-0.0352209286	-0.1015800183	0.0281333593	-0.0942121253	-0.0668583237	-0.1103967974	-0.0040268895	0.0179265726	0.1083801003	-0.206856694	-0.0838161204	-0.0070539207	-0.0597925996	-0.0393653062	0.0090229755	0.22693028	0.1343201627	0.0460573712	-0.1022359722	0.0406211369	-0.1499202977	0.1438099538	-0.0695384431	-0.1633974685	0.0732693157	-0.0728581003	-0.0266345968	-0.0810227181	-0.0263838027	0.0350128831	-0.0671896411	0.0251692443	-0.0949354246	-0.1646944256	-0.0336442703	-0.1223463847	0.053879683	0.0250003309	-0.0353642728	-0.1810215536	-0.0199556663	0.0283424653	0.0157825073	0.1828233116	-0.0976519127	-0.1428123899	0.0068994533	-0.0303246042	-0.2074833334	-0.0058406607	0.0574057053	0.065314701	-0.0401489026	0.0054581024	-0.0384055311	0.0389573773	0.0765575091	-0.0531270163	0.0984379665	0.0112671635	-0.0613979865	0.1520701116	0.1152933562	0.1455868894	0.1030495378	-0.0561074714	-0.0989552981	0.0419900694	0.1383203765	0.0303412652	-0.0135551174	0.0027745081	0.0969501584	0.0500850431	-0.0282315052	-0.0270585486	0.0718548604	0.1227620198	0.0248095548	-0.1718545871	0.0233842896	-0.0983063735	-0.0663477353	-0.1124019654	0.1135090756	-0.0413760684	-0.0345304376	-0.0693192979	-0.0106641999	0.0699300231	0.0030475219	-0.078003144	0.0406144209	0.1033605825	0.0312575754	0.1580243563	0.0394298174	0.0343502367	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0316529478239147	0.0006553048175562	0.0010019091059434	4.294244039123675e-07	0.0874482441714405	-0.0141575777697796	0.0076471954086678	0.0002004370083073	0.1315724390348407	-0.0079057360051706	6.250066178345096e-05	0.0173113067135768	4.935802830338849e-06	4.95486881449855e-05	2.4362149579980995e-11	2.455072496889026e-09	0.0001850018409326	-0.0002239856141452	5.016955534400243e-08	3.4225681148451027e-08	0.0006939994637083	0.0001419905490172	2.0161316010205883e-08	4.81635255627408e-07	0.0	0.0	0.0	0.0	0.0
924.526849266404	-0.223115624899151	854749.8950144642	0.0497805820741386	1047.823608008298	-2.610491535880556	1097934.3134995273	6.814666058904022	845.9879348061302	1.0834330045260003	1.1738270752962363	715695.5858375411	854.8488593272934	746.1199277660514	1.192066	21.156487	0.0794365879474316	0.0412559037838194	-0.0566852369	0.0797611593	0.0251526398	-0.2185633882	0.0332392805	0.0039817153	0.0860179099	0.066237387	0.1481263738	-0.1691019901	0.0342436629	0.0075000428	0.1315942504	0.0113283185	-0.0022382243	0.0601245395	0.2184653986	0.0463952083	-0.0040766588	0.0307826808	-0.1068650296	-0.1730279001	0.2187950035	0.0862705124	-0.0898668061	0.1228483324	-0.0538030115	-0.0986524735	-0.0524543065	0.0691509587	0.0632017174	0.0469428781	0.0842953982	0.0580046416	0.1597350777	0.0343057214	0.0568238082	0.0432942568	0.0376994615	0.0869116761	-0.0887945339	-0.1136098582	-0.0009772557	0.1575254539	-0.1736993363	0.0593294034	-0.0038403813	0.0955489777	-0.0366863055	0.0075274973	0.0523832682	0.138730676	0.1857386924	-0.0272290174	0.023905382	-0.09075483	-0.1734458085	0.1556996677	-0.0705229856	-0.0681607878	-0.1004427009	0.0208587807	0.0882734666	-0.0125063355	0.0961912724	0.0811037739	0.1284648575	0.1325435629	0.0275043599	0.0355860875	-0.0763224448	0.0136157627	0.0298426265	-0.0519611608	0.0404982405	0.0135851848	0.0782359421	-0.0355087071	-0.1156294304	-0.1496927812	-0.1365080565	-0.1178995702	-0.0242801114	0.0224812509	-0.0657289657	0.0740077687	-0.0421083471	0.0158239891	0.0742754045	-0.0404483686	-0.1082231634	-0.1708629356	-0.0341869835	-0.1238309225	0.0631856081	0.0895732276	0.0456270301	-0.0659722141	0.0233174772	0.0899012359	0.0219154247	0.09581429	0.1187315775	0.0655373631	-0.1061601848	0.0135902716	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0218955266541769	-0.0097574211697378	0.0004794140874637	9.520726788364742e-05	0.0785365424964368	-0.0089117016750037	0.0061679885072946	7.941842674426375e-05	0.1313258703575286	-0.000246568677312	6.079611263143746e-08	0.0172464842251624	0.0006490816048508	0.0006441458020204	4.213069297556901e-07	4.1492381426058326e-07	-0.0001812101558498	-0.0003662119967823	1.3411122658735253e-07	3.2837120583108807e-08	0.000894059593413	0.0002000601297047	4.0024055497461414e-08	7.99342556573819e-07	0.0	0.0	0.0	0.0	0.0
921.8631240182436	-2.663725248160404	849831.6194246757	7.095432197687204	1047.924822027033	0.1012140187351633	1098146.432620389	0.0102442775885219	843.5042583759015	-2.483676430228684	6.168648610073498	711499.4338982796	853.1234437711388	745.1505956963648	1.101832	19.555044	0.079716091297669	0.0369485703853016	-0.0458100091	0.0360898604	-0.1256033242	-0.0745011365	0.0780498711	-0.047055207	-0.146237242	0.1123335474	0.1876373531	-0.0531086383	0.1337382948	-0.0236255368	0.0011722702	-0.0097519889	0.0492666672	-0.0062831508	-0.0042030815	0.182718624	0.0328011285	-0.0712469561	-0.0808984661	-0.1417395373	0.0256098915	0.0962505579	-0.0887569996	-0.0935074309	0.0513830033	0.0592779255	-0.0302747061	-0.0222014683	-0.1084893636	-0.0231706644	0.2650921842	-0.0070164846	0.111459216	-0.0551821104	0.0316775946	-0.0473387435	0.0845526479	-0.0397598333	0.1549204409	0.0808453007	0.0497378801	-0.0009290073	0.007735659	0.0486314061	0.101937882	-0.0006744022	-0.1708466262	0.037881315	0.0113654527	-0.0797105967	0.1492604944	0.0802408669	-0.1196239439	-0.0365154003	-0.0310877025	0.104218839	0.1037256942	-0.0620187394	-0.0566434855	0.0953456273	-0.0189364684	-0.1006262655	-0.017296697	-0.1163066106	-0.0113996786	0.0331394929	-0.0610210946	0.2400783225	-0.1542129392	0.0698137331	0.0556482196	0.1160753695	0.079470526	0.0498929419	-0.0519886854	0.0221431252	0.0455185962	0.0481347664	0.0477515613	-0.0927349892	-0.0372163244	0.0314408921	-0.0422083881	-0.0154500239	-0.030127093	0.1435892851	0.0773218544	0.0815673717	-0.0667584749	-0.0249794965	-0.0465711295	-0.0590565662	0.0511852035	-0.0145440935	-0.0416258449	-0.0887696109	-0.0772344354	-0.0025503577	-0.1444395052	0.1643229649	0.0210379416	0.0026622118	0.0149264204	0.0320925534	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0308618517440493	0.0089663250898724	0.0009524538930716	8.039498561727534e-05	0.1019222558689278	0.023385713372491	0.0103881462414111	0.0005468915899403	0.1477334673310792	0.0164075969735505	0.0002692092384464	0.021825177369663	0.0004439372476089	-0.0002051443572419	1.970802798145658e-07	4.2084207308192294e-08	0.0001546811435855	0.0003358912994353	1.1282296503633437e-07	2.3926256180918072e-08	0.0008159661328551	-7.809346055790008e-05	6.098588581908296e-09	6.658007299665067e-07	0.0	0.0	0.0	0.0	0.0
921.2574667260284	-0.6056572922152554	848715.3199984593	0.3668207556135153	1055.5657831972296	7.640961170196533	1114219.1226567808	58.38428760445117	843.0695177891871	-0.4347405867143834	0.1889993777367663	710766.2118252924	852.4781419014962	753.411583651772	1.173265	20.822813	0.0532481521603386	0.0256960003212169	0.0335618201	-0.144776538	-0.0033563596	-0.0628781213	0.0015954352	-0.0982234391	-0.0727359357	-0.0912934412	0.1346253844	0.0476593108	0.1174300258	-0.0728252327	-0.2550799151	0.1051910871	0.0335555393	-0.1378258698	0.0028363886	-0.0017327363	0.0549542031	-0.0714722112	0.0704118087	-0.0943638537	0.1302170247	-0.0308752008	-0.0324001059	-0.0562424227	-0.0745843973	-0.1027284384	0.164874074	0.0275030126	-0.0185941552	0.0588419049	-0.0457068381	0.1979317226	-0.024183603	-0.0126941215	-0.0653913776	-0.0364595212	0.0200817689	-0.005711189	0.048063758	0.0641090973	-0.0216422946	0.0353550045	0.0754316912	-0.0113395377	-0.0740394799	-0.1132074683	0.1694091547	0.0403291199	-0.1470441964	-0.0027615844	-0.0122685891	0.0752251359	-0.0423141086	0.0420470986	-0.0148315946	0.0942017736	-0.0636880413	-0.1782030271	0.0027636344	0.100234391	0.022414998	0.1044327499	-0.0262486156	0.0014104681	0.1149941978	0.0474172696	0.1146687123	-0.0700262496	0.0169233906	-0.1507409496	0.000684425	0.0033516449	-0.0359910619	0.0128511621	-0.0664356292	-0.0664548095	-0.0130141626	0.0846210943	0.0603694321	0.0062699805	-0.0300451215	-0.0081119106	0.0860051105	-0.0819500611	-0.0489026074	-0.05379668	0.0380023463	0.073366044	-0.0007872082	0.0143252547	-0.1102214842	-0.0962997958	0.0564769256	0.0429786023	0.0453297153	-0.0131039132	-0.1463882689	0.1388135181	0.0548445614	-0.0129131494	0.0455341839	-0.0985580847	-0.0736455961	0.0521553176	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0373296325111027	0.0064677807670534	0.0013935014634139	4.18321880506659e-05	0.1184713943760016	0.0165491385070738	0.0140354712853941	0.0002738739853263	0.1598160566869637	0.0120825893558844	0.0001459889655429	0.0255411719749707	0.0003670416746387	-7.689557297019999e-05	1.3471959092158132e-07	5.9129291424153505e-09	-9.834400944663813e-05	-0.0002530251530321	6.40217280669369e-08	9.671544194040447e-09	0.0008490182774593	3.305214460420003e-05	1.092444262936949e-09	7.208320354599569e-07	0.0	0.0	0.0	0.0	0.0
920.1082005872815	-1.1492661387468388	846599.1007879651	1.320812657670068	1044.6327204704285	-10.933062726801154	1091257.5206774485	119.53186058816868	842.6637272334599	-0.4057905557272079	0.1646659751173962	710082.1571949869	851.7335865462668	743.1124828097187	1.152505	20.454378	0.0739129631353927	0.0332419948855012	-0.0717355184	0.0585977978	0.1087449008	0.0278702893	-0.0171299144	0.1060430157	0.0599847866	0.0213890122	-0.0122741216	0.1831704423	0.0121883347	0.0785109588	-0.068708107	0.0981383988	0.0527912732	0.1158307768	-0.1032343653	-0.1533759381	-0.0104326959	-0.0268262158	-0.0337452366	0.0125190749	0.0652196412	0.0391007273	-0.1409252981	0.0789477798	0.0567540226	0.038139977	-0.0578767724	-0.0174803711	-0.0123207843	0.0808385079	0.0346656108	-0.0307643514	-0.0479198807	0.0076798455	0.1256551352	-0.1371598377	0.0082879019	0.115122951	0.1116282128	0.0330824478	-0.0504909392	0.1803278425	0.0100130651	-0.0789178369	-0.0719974971	-0.0439137918	0.1111362689	0.0518519977	0.1215793928	0.0210573505	-0.1692325512	0.0035651646	-0.0107380905	-0.0065919586	0.0173040068	-0.0081365745	-0.0083505838	-0.1406612086	-0.0473553604	-0.1285450843	2.83691e-05	-0.0324815434	0.0222352008	-0.0215622742	-0.0002500616	-0.0023306161	-0.0781922076	0.0604325366	-0.0462464554	-0.0081390608	-0.0494586632	0.0227220701	-0.1176582177	0.130396077	-0.2175244445	-0.0537053085	-0.1449755549	-0.0789970009	-0.0362410646	0.19830415	-0.0457416877	0.0250834894	-0.0837685975	0.0155074159	-0.0748524547	-0.0803395426	-0.0310663182	-0.0123530473	0.150733517	0.0523088299	-0.0626698711	-0.060380831	0.1142816473	0.0647494708	0.0020117117	-0.0382616044	-0.0346536279	-0.075392203	0.1268066184	-0.0800208693	0.0159968167	0.0014554718	-0.1007713875	0.0765975507	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0507408084870348	0.013411175975932	0.0025746296459179	0.0001798596410574	0.1311386004355057	0.0126672060595041	0.0171973325241832	0.0001604581093539	0.1709216709374033	0.0111056142504396	0.0001233346678795	0.0292142175960339	0.000173845859752	-0.0001931958148867	3.022238295291206e-08	3.7324622889736064e-08	0.0003160851728265	0.0004144291822731	1.7175154711958193e-07	9.990983648075836e-08	0.0009759726172898	0.0001269543398304	1.6117404401798073e-08	9.525225496995024e-07	0.0	0.0	0.0	0.0	0.0
920.8783226055814	0.7701220182998441	848016.8850448693	0.5930879230702254	1046.5337553024292	1.9010348320007324	1095232.9009874049	3.613933432480053	843.3243305766499	0.6606033431900187	0.4363967770338296	711195.9265425547	852.2408482872853	735.0862243555769	0.997352	17.70076	0.0259274125535083	0.0172854713057609	-0.0637524743	0.101300418	-0.1065516653	-0.0164645748	-0.0770655968	0.1001963532	-0.0711057397	0.0724436513	-0.0782487391	0.0113696464	-0.0862310167	0.0866821968	-0.0255988223	0.0651311597	0.0773928267	0.0835975879	-0.0378994659	0.0680634139	-0.1142771324	0.0057266355	0.0012575771	0.1191350321	0.0818404333	-0.0674710571	-0.0154936935	0.0243240177	-0.0603071212	0.0477382158	0.1784667606	0.0945808508	0.0418546017	-0.0390338215	-0.022545198	-0.0610683753	0.0396361574	-0.0473328898	0.0548366092	-0.0882007928	0.0899207418	-0.0225703389	-0.1458410963	0.0301544388	0.2103688458	0.1659802735	-0.0114055458	0.1220346808	0.1210524686	-0.1166097956	0.0781323958	0.0603690129	0.0913915643	-0.1072783322	0.0265364958	-0.072154062	0.0046101962	-0.0422727273	0.0147234594	-0.0521975284	-0.1151237256	-0.096543142	0.0958804485	-0.0335846895	0.1095395884	-0.0208182226	-0.0157948058	0.0694402668	0.0118579543	0.0122610996	-0.0580271258	-0.0930211924	0.0572253232	-0.0631346479	-0.0338048797	0.1256178998	0.1071491388	0.0784243838	0.1219098209	-0.1360508438	-0.1512686425	-0.0761855319	-0.0068499642	-0.1254682917	-0.0432703998	0.0486051426	-0.0964712573	-0.0155790816	-0.0432867798	0.098222781	-0.0155330456	0.0766071462	0.0699176787	-0.0357376178	0.0501975266	-0.0263886535	0.0759670305	0.004025732	0.0149477627	0.0946882943	-0.0259693542	-0.0200664862	0.099731091	0.0132762364	0.0704878078	-0.0016850738	-0.0381677332	-0.0672353326	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0531058558082264	0.0023650473211916	0.0028202319211241	5.593448831475578e-06	0.1320726914642165	0.0009340910287107	0.0174431958306021	8.725260499179665e-07	0.1668270642925193	-0.0040946066448839	1.6765803576328044e-05	0.0278312693804603	0.0001980050085637	2.4159148811699996e-05	3.9205983416310915e-08	5.836644713058652e-10	-1.0401007650040484e-05	-0.0003264861804765	1.0659322604216017e-07	1.0818096013620066e-10	0.000996000639176	2.002802188620005e-05	4.011216606741082e-10	9.920172732390006e-07	0.0	0.0	0.0	0.0	0.0
921.0803381604178	0.2020155548364073	848388.9893457096	0.0408102843958614	1047.708504373377	1.1747490709478825	1097693.1101362987	1.380035379692913	844.5117743698867	1.1874437932367528	1.410022762096488	713200.1370493744	853.8214785325702	744.4625688818437	1.084959	19.255587	0.0463575144786081	0.0230317501252873	-0.013255146	-0.0953729974	-0.1060906194	-0.0253556938	-0.009803546	0.0180531641	-0.1075279848	-0.0439850523	0.0931448147	-0.0257349668	-0.0294253187	0.1200982635	0.0071578195	-0.0828596248	0.0131875816	-0.0840838397	0.0896496724	0.0971635139	-9.8163e-05	-0.075851442	-0.1412164858	0.0082626546	0.0379595706	0.05482808	-0.0708349261	0.0674621541	-0.1147691951	0.0762263438	-0.0123746568	-0.0218633369	0.1490067568	0.1587977667	-0.080673699	0.0589688255	0.0036680233	0.1831089544	-0.0385484594	0.0570542074	0.0067621401	-0.0369292395	0.0569012443	0.0360205501	-0.0997171245	0.0895642726	-0.1578655383	0.0812247032	0.0396997982	-0.056413163	-0.087709924	0.0368930672	-0.0879137836	0.0092752254	0.1268889967	-0.0201624971	-0.0736661251	-0.1093673648	-0.1234569365	-0.0081428537	0.074212956	-0.0622880599	-0.0019610865	-0.1674633316	-0.0571873802	-0.0830919313	0.0745903629	0.1031114662	0.0967885576	0.0493520972	-0.03798043	-0.1158710607	0.0322884093	-0.0999033128	-0.1288898337	-0.0679219146	0.0006158565	0.0318888342	-0.0756236651	-0.1651118281	0.0930068337	-0.0988961769	0.0527314318	-0.0970735436	-0.0393530958	0.0219943208	0.0597024981	-0.0812185293	-0.0298383261	0.0557969782	-0.039195313	0.0948388372	-0.0103684913	0.0021785302	-0.0204521244	-0.0250544322	0.059350979	-0.0354569741	0.0189833916	-0.1366286311	-0.0578933754	-0.0740127182	0.0425415731	-0.0299283757	0.1522590186	-0.0139415203	-0.0604097028	-0.0472281274	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0637142296062194	0.010608373797993	0.004059503054314	0.0001125375946379	0.1320533908072718	-1.930065694469296e-05	0.017438098023698	3.725153584967247e-10	0.1709293554102231	0.0041022911177037	1.6828792414391485e-05	0.0292168445409543	8.861091149606833e-06	-0.000189143917414	7.851893636164053e-11	3.57754214947493e-08	0.0003160038725757	0.0003264048802257	1.0654014583517997e-07	9.985844748283925e-08	0.0008789984586965	-0.0001170021804795	1.3689510236957492e-08	7.726382903908227e-07	0.0	0.0	0.0	0.0	0.0
919.499794943486	-1.580543216931801	845479.8729011128	2.498116860589126	1047.3489643877203	-0.3595399856567383	1096939.8532040303	0.1292690012860475	842.9848133967473	-1.526960973139353	2.33160981349068	710623.3956175488	852.7819054777549	743.5563425402098	1.080144	19.170128	0.1041028642593022	0.0472109399593493	-0.044153288	-0.0302167304	0.0593628977	0.0866237871	0.1302279166	0.0083083844	0.0158023345	0.0033503196	0.0722874604	0.1159165696	0.0243035466	-0.0299723243	-0.0008406599	-0.0835722016	0.0524812401	0.0366312617	-0.0193865154	0.0057596833	0.1385175983	-0.1334339575	-0.0301427959	0.092150022	0.0898665143	0.003483094	0.0705688578	0.0259633396	0.1124697313	0.0091738233	0.0712285894	-0.0211607984	-0.0002372207	-0.0239294941	0.0374834442	0.0896934815	0.1085877482	0.1469549514	0.0117509114	0.1166919966	0.0898484626	0.0534586533	0.1106450394	0.0483240374	0.0408139249	-0.0674228605	0.3074533355	-0.0701061901	-0.0276620347	-0.033850974	-0.0444120525	0.0407378051	0.0365131772	0.0372923996	-0.0085385972	0.1463224045	-0.1011636562	-0.027812248	0.0130227443	-0.0220723433	-0.1468249389	-0.0126628986	-0.0842120665	-0.0031993033	-0.0386981464	-0.0575024134	-0.0825590394	-0.0996251146	0.0246494516	0.0436955948	-0.026429137	0.0143398558	-0.0314556741	-0.0821569495	-0.0399977429	-0.2307247333	0.0848189803	-0.0084759685	-0.0557805659	0.0163806593	-0.0700883835	0.1401756528	0.0572312855	-0.004498105	-0.053137009	2.51663e-05	0.0017049923	0.0166786366	-0.0396568971	-0.0366044539	-0.0710148084	-0.0504989912	0.1236733395	0.0426508759	-0.0598213825	-0.0369982275	0.0667734331	-0.0384320161	-0.0362874765	-0.1570920652	-0.0089640981	-0.0095228811	0.0581465486	-0.0666236205	-0.0886839604	-0.1071191581	-0.0492462715	-0.0340281997	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0515353377098364	-0.012178891896383	0.0026558910328668	0.0001483254078237	0.1546419029350687	0.0225885121277968	0.0239141181433792	0.0005102408801476	0.2068073443024758	0.0358779888922526	0.0012872300869526	0.0427692776574427	0.0003203211374456	0.0003114600462959	1.0260563109444299e-07	9.700736043870222e-08	0.0005046138163371	0.0001886099437614	3.5573710885678486e-08	2.546351036382925e-07	0.0007099190218965	-0.0001690794368	2.8587855948605222e-08	5.039850176504832e-07	0.0	0.0	0.0	0.0	0.0
919.3111935447636	-0.1886013987224259	845133.0705766977	0.0355704876000555	1044.8437781333923	-2.505186254328009	1091698.5207040615	6.275958168874002	842.1393742327923	-0.8454391639550067	0.7147673799489408	709198.725633199	850.7824863479553	726.4578920002225	1.093151	19.400984	0.0839970031795529	0.0465436803218808	-0.0897466536	0.0658576416	-0.1300905594	0.122556303	-0.0409492868	0.0834975043	-0.1454607233	0.051163004	-0.0917205127	-0.030108022	-0.0570262368	0.0305510642	-0.0103237812	-0.1892062256	0.0747641876	0.0658470869	-0.1433464866	0.1549442726	-0.0330438746	0.006880062	0.0498502387	0.1094425108	-0.0565787372	0.1949839764	0.0667953847	0.0486403204	0.0528766551	-0.0076114039	0.0402883284	-0.0290721508	-0.0518384245	-0.010219058	0.016569433	-0.0922783994	-0.0609090991	0.0863517343	-0.1420009246	-0.0543971451	-0.0086322419	-0.0095082871	-0.0115604735	0.0436056774	0.1243690945	0.0090259088	-0.0716413274	0.2338613337	-0.041759652	0.1054009942	0.0413007787	0.067283436	0.0856890551	-0.1778710578	0.0163229729	-0.0330856973	-0.0196152213	0.0727511001	-0.0293192946	-0.1967848652	0.025267883	0.067317681	-0.0922797068	0.0219190846	0.0443606699	-0.0624281533	0.008191378	-0.0607953216	-0.0251220805	0.0728410969	-0.1296281498	0.0554973502	0.0842869332	-0.0535426086	-0.0495453858	0.0400034248	-0.0611389168	-0.1037745957	0.0305121736	-0.0285270779	0.0243615103	-0.0879228005	-0.051745802	-0.0985820572	-0.0690693066	0.0452200149	-0.052101187	-0.0491432645	-0.0033952575	0.1281890898	-0.1145475173	0.0546751435	0.0925002383	-0.0651461531	0.0987468128	0.058497262	0.0415585108	-0.112950567	-0.0604054574	0.1002772638	-0.0299495524	-0.058390691	0.0349034919	0.0008448068	-0.0855221231	0.0088737234	0.0790164078	-0.0010787365	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0778444503249602	0.0263091126151237	0.0060597584463951	0.0006921694065952	0.154629618439742	-1.228449532669762e-05	0.0239103188988201	1.5090882543165566e-10	0.2249125945136683	0.0181052502111924	0.0003278000852098	0.0505856751708697	-0.0002542147573928	-0.0005745358948384	6.462514287628017e-08	3.3009149445776104e-07	0.0004778866157801	-2.6727200557000037e-05	7.143432496141028e-10	2.283756175417569e-07	0.0009000630436593	0.0001901440217628	3.615474901213218e-08	8.10113482561243e-07	0.0	0.0	0.0	0.0	0.0
921.3517645680946	2.04057102333104	848889.0740727417	4.1639301012582886	1049.7428712844849	4.899093151092529	1101960.0958125943	24.001113703081728	842.6209997964072	0.481625563614898	0.2319631835273682	710010.1492978969	852.164905923978	742.7288610144507	1.187356	21.072908	0.0712250290061037	0.0335695321836918	-0.0083305682	-0.1740231047	-0.0267480844	-0.0658566823	-0.0792842606	0.0050084243	-0.0301316925	-0.1634163302	-0.047766299	-0.0741420059	-0.1184743331	-0.0770587794	-0.1213038686	-0.0554914956	0.1075407121	-0.1996668814	-0.0092846456	-0.0938679411	-0.0723485526	-0.02650787	0.0855310274	0.0370098363	-0.0959287047	-0.0478896596	-0.0231686893	0.1108663232	-0.1182298826	0.0748154973	0.1117817286	0.0572546503	-0.0744375331	-0.0265113822	0.0546437378	0.1413023842	0.0735180352	-0.0459219886	0.1368400884	-0.0069882807	-0.0714142232	-0.0345251047	0.1313235624	-0.0415634939	0.0088887085	-0.1275041544	-0.1129248489	0.0620531102	0.0191801535	0.044686568	-0.0981528524	0.1091742427	-0.2080783458	-0.0060404481	-0.0894232551	-0.06646602	0.0112873475	0.0773344521	-0.005285119	0.0279153082	-0.0456383472	0.0071121609	0.1654908073	-0.1419003761	0.0298191655	0.0032606136	-0.1520381088	-0.0466570214	0.0740592635	0.1288165515	0.0380951329	0.0624683683	-0.02977055	-0.08518187	-0.0390708792	0.0601439657	0.0716072431	0.1240753916	-0.0355405992	0.132700597	0.1126273748	-0.0625299177	-0.0621262938	-0.0447172941	-0.0627925042	-0.0098956438	0.1187917701	-0.1078894196	0.0211425572	-0.0493249783	-0.1028716971	-0.0161595632	-0.0465185982	-0.1132767692	-0.0307901035	0.0203650045	0.0179189457	-0.0534353708	0.0508275155	-0.004538193	-0.0085889096	0.0446232784	0.0920017199	-0.0905621502	-0.039739738	-0.0556636567	0.0333265765	-0.0200985208	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0699270501345807	-0.0079174001903794	0.0048897923405241	6.268522577462126e-05	0.1783060997217518	0.0236764812820098	0.0317930651979832	0.0005605757658973	0.2213969764914338	-0.0035156180222344	1.2359570078259948e-05	0.0490166211995484	0.0001103462551897	0.0003645610125825	1.2176296034390394e-08	1.329047318951777e-07	0.0002880599500063	-0.0001898266657738	3.603416303879797e-08	8.297853479763206e-08	0.0010679859555326	0.0001679229118732	2.8198104332008042e-08	1.1405940012148805e-06	0.0	0.0	0.0	0.0	0.0
