global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
914.1598517243698	0.6937923559858064	835688.2345047217	0.4813478332243358	1037.216578017341	2.8711876763238706	1075818.2297140027	8.243718672674067	868.5679968997359	1.8483780970457249	3.4165015896383744	754410.3652384197	878.6232295458105	735.7132782479761	1.188485	20.155497	0.2082449552847935	0.104431630714655	-0.104689035	-0.055823522	-0.1260087873	-0.1571029066	-0.1003928202	-0.0579257294	-0.0951615373	0.0421103539	-0.0764558141	-0.100166164	0.1382730529	0.091726372	0.1609435472	-0.0032272662	-0.1716419103	0.0899374427	0.0508197225	-0.0481523921	0.1259706944	0.0228857659	-0.0931062288	0.051418184	-0.029447082	-0.0894588183	-0.0574146871	0.0501091893	-0.1866796438	0.0693185005	0.0437493243	-0.0032527124	0.0542376511	-0.0560697018	-0.0576159775	-0.1321834316	-0.0468559147	0.1354623237	-0.0776210949	0.0406925712	0.0542604085	-0.1137958851	0.2093098202	-0.2111418208	-0.1338859373	-0.0372787605	-0.0241829809	0.0910144815	-0.1381632636	0.0664411653	0.1647133704	-0.0163917695	-0.0782626589	0.1297998552	0.1592266441	0.0717648828	0.1023495828	-0.0788644169	-0.0506140607	-0.0092479817	-0.0032680885	-0.1008706288	-0.0119982895	-0.0072123756	-0.0446765408	-0.158895795	0.0535443297	-0.0029144124	-0.0741434573	0.0288848903	0.129231269	-0.017133101	0.142221635	-0.0671994008	-0.0439412487	-0.0235654967	-0.0542110435	0.0195075572	-0.1159199939	0.1854623389	0.1141734032	-0.228470796	-0.0592732141	0.0950058084	0.1419234204	0.0868090347	-0.0762984926	-0.0357708571	-0.1202112015	0.046098695	-0.1292166393	-0.0597136286	0.0082841309	0.0120421655	-0.1492937388	0.0160667511	-0.03067527	0.0795369239	-0.043851006	-0.1816616772	0.0791380726	-0.0745704742	-0.0310408862	-0.0287939533	-0.1573276298	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0154147210993897	-0.0039454744221387	1.5566768415750707e-05	0.0002376136265719	-0.0915517644551044	-0.0433597506468714	0.0083817255748429	0.0018800679761588	-0.1708104736976921	-0.0823300176138134	0.0067782318002908	0.0291762179248299	-0.0023840671551648	-0.0009581551506123	9.180612926448794e-07	5.683776200335582e-06	0.0011229955156506	0.0001171581015413	1.261118928171357e-06	1.3726020756761592e-08	-0.0016711648418822	-0.0004968809998857	2.7927919287431585e-06	2.468907280475123e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.3025275975232	0.1426758731533937	835949.1119712197	0.0203564047800832	1036.5929242769878	-0.6236537403531202	1074524.890661117	0.388943987856437	867.863471596928	-0.7045253028079514	0.4963559022966357	753187.0053322718	877.8546045351958	739.9241746407772	0.872314	14.793568	0.0498430096872964	0.023901234813051	-0.0935118068	-0.0479948936	-0.1141043155	-0.141113838	-0.0694096069	-0.0288402112	-0.0676200857	0.0082137762	-0.0031613463	-0.0093560327	0.1233678978	0.0909151918	0.0906050919	0.0837558524	-0.03511694	0.0307390164	-0.0245957038	-0.0719553697	0.0542241228	0.0415089157	-0.1112415269	-0.1199847166	0.0611333917	-0.0782928278	-0.0383952487	-0.1059218286	-0.1436200833	0.133169967	-0.0534345603	-0.0236133323	0.1219264918	-0.0139420701	-0.0543620209	-0.169033578	-0.2347417496	0.0219047858	-0.0112651834	0.0912810248	-0.2143541029	0.0055198519	0.1319159086	0.0293213439	0.1591291513	0.0763302794	0.1761945126	-0.1092869107	-0.1146809011	0.0713648233	0.0401627138	0.0665124945	-0.0224229738	0.0441022376	0.1730557475	0.0258860737	0.1179458521	-0.0587594813	0.0376029054	0.0364185704	0.0300048731	0.0168091707	0.0730255092	0.0322163543	-0.0490885561	-0.1071917284	0.1082266895	0.0325766546	0.0633011486	-0.0537703755	0.2011380597	-0.2005051775	0.1274976659	0.1382900858	0.0471277236	0.1400463751	0.0440622259	0.1658358828	-0.0743019048	-0.052968415	-0.0623267152	-0.2284821234	0.0259305511	0.0548201846	0.0479422371	0.0995138343	-0.0315261989	-0.0146118714	-0.1044633022	0.0115147741	-0.0670541717	-0.0483219587	0.0806564577	0.1000849772	-0.1628740317	-0.0104152424	-0.0698972101	-0.093433668	0.0729620475	-0.1143252801	0.0072010806	-0.0599042398	-0.0189896243	-0.115290082	0.0582843742	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.023435380721736	-0.0080206596223462	6.433098077753627e-05	0.0005492170695727	-0.0935952010314906	-0.0020434365763861	0.0087600616561251	4.175633041712948e-06	-0.190736806276611	-0.0199263325789189	0.0003970587300456	0.0363805292686014	-0.0026102109479363	-0.0002261437927715	5.114101500907922e-08	6.813201192726518e-06	0.0009521853343243	-0.0001708101813262	9.066569109022792e-07	2.917611804472348e-08	-0.0016712624859773	-9.764409510007281e-08	2.793118297035025e-06	9.534369307912064e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.29801226222	0.9954846646968464	837770.4512511711	0.9909897176465924	1039.9973717159696	3.4044474389818333	1081594.5331761248	11.590262364789965	868.2805266012131	0.4170550042850891	0.1739348765992357	753911.0728748799	878.8357216121553	736.6999532617577	0.939623	15.935049	0.1495900095433955	0.0694168251290793	-0.099027426	-0.05622968	-0.1077507258	-0.0657657471	-0.0586156891	-0.0746903854	-0.0765639288	-0.0525550377	0.0621731359	0.0408028995	0.0223558544	0.0725948379	0.0198925209	0.1212902539	-0.0479289468	0.1269266742	0.0724524046	0.0027233096	-0.0603057231	-0.0118759342	-0.0992849014	0.1066366929	0.0722105359	-0.0138306607	0.1790033114	0.020115243	0.0478698889	-0.0121865829	0.1134610696	-0.0909308476	-0.0173691079	0.0532948202	-0.1151876421	-0.0178871171	-0.2096382941	-0.058720496	0.0348805118	-0.1073227444	-0.1843651732	-0.0354219628	-0.0604819903	0.1798642942	-0.0117019017	-0.0165780583	-0.0258301511	-0.0403682097	-0.093469876	0.087484497	-0.0241257947	0.0630126787	0.0052756698	0.1583380789	0.0058075691	-0.0446017512	0.074456971	-0.028008964	-0.0750511728	-0.0453611297	-0.0083851396	-0.0062149818	-0.0592909972	-0.0996495391	-0.0788754814	0.1510864557	-0.0250397317	-0.0014173454	-0.0526178873	-0.1409707788	0.1210768242	-0.1787807414	-0.0152703804	0.0099929583	-0.0781240241	0.0982640307	-0.1525892125	0.0960265076	-0.0923928658	-0.066908591	-0.025502315	-0.1862365504	0.0917079455	-0.024558	0.0034841988	0.0821261961	0.0033819536	0.0096786523	-0.0867311025	0.0222418822	-0.0098130003	-0.1365530035	-0.0075417978	0.1436481767	-0.0690977875	-0.1627287076	-0.1852283513	-0.2127141213	0.0163726623	0.0667496506	0.1418613952	0.0674207747	-0.1541530646	-0.079702765	0.2291648545	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0386534422193989	-0.0152180614976628	0.0002315893957466	0.0014940885954084	-0.0569632410089298	0.0366319600225608	0.0032448108262414	0.0013419004950944	-0.1812351381955892	0.0095016680810217	9.028169632190832e-05	0.0328461753167743	-0.0017437056778528	0.0008665052700835	7.508313830824795e-07	3.040509490976093e-06	0.0004730957794387	-0.0004790895548856	2.2381961652271106e-07	2.295268016004824e-07	-0.0012520909121034	0.0004191715738739	1.567731652171924e-06	1.757048083439225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.1251347911178	-0.1728774711021969	837454.0123264616	0.0298866200146909	1037.905020183987	-2.0923515319825583	1077246.8309231226	4.377934933389759	866.6047948345177	-1.675731766695321	2.8080769539118227	751003.8704301766	876.9154092883063	741.601545458197	1.007669	17.089045	0.0824286683660128	0.0442427967114385	-0.0863560957	-0.0521705367	-0.0589432085	-0.0727355816	-0.0536354991	-0.0478243667	-0.084964313	-0.1072105783	0.1136135778	0.0969105347	0.059805092	0.0309271401	0.0640077794	0.1330100396	0.0878315527	0.1238017498	-0.0030931731	-0.038872726	0.0302389623	-0.0695197192	-0.1630365803	-0.0229503412	0.0473425615	-0.0347979003	0.1562419699	0.0395531798	-0.0306882943	-0.1182140282	-0.0751984905	-0.0792314325	0.0447900683	-0.0223086861	-0.1063686475	0.1232675795	-0.0736470857	-0.0986459111	0.1209382613	0.0349635802	-0.098978737	0.0139018227	-0.1652512229	0.13533603	-0.125508264	-0.0810209339	-0.0324134635	0.0015819544	-0.0578363874	0.0649304388	-0.0210524774	0.1671974637	0.0696433955	0.0782055217	0.067759284	0.0125432444	0.0569731677	-0.0049945452	-0.069438436	-0.0284436702	-0.0358193288	0.0886907766	-0.004535262	0.0728878934	-0.1880007498	0.1870344752	0.0125153111	0.0886561546	0.0765147403	-0.0701079892	0.0934171461	-0.0352203233	-0.0813253574	-0.0394991916	0.0540539059	-0.0961697761	-0.1148524799	0.1076766621	-0.0570196697	-0.1018297137	0.0015008453	-0.1003531347	0.1091407334	-0.1012441527	-0.0385690654	0.0248573707	-0.0168184265	0.0153627949	-0.0496630389	0.0542870956	-0.0261244571	-0.1569394336	0.0063932981	-0.0990761207	-0.0162906303	0.0795056225	0.0683807405	-0.1782376484	0.0222013809	0.051471164	0.0778922687	0.1168005855	-0.1213491372	-0.1190247075	0.0217027499	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0257986517056849	0.0128547905137139	0.0001652456391514	0.0006655704298312	-0.0344337185357233	0.0225295224732064	0.0011856809721974	0.0005075793828707	-0.1456742719474419	0.0355608662481473	0.0012645752083186	0.0212209935074172	-0.0015422126723412	0.0002014930055116	4.059943127009773e-08	2.3784199267297854e-06	0.0004579770199366	-1.5118759502099992e-05	2.097429507900089e-07	2.285768888823388e-10	-0.0012651489297086	-1.3058017605200103e-05	1.6006018143428162e-06	1.7051182377771582e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.7504162490244	2.625281457906567	842265.8265252576	6.892102733228031	1043.988795958625	6.083775774637843	1089912.606087139	37.012327676070285	868.1739276663283	1.5691328318105209	2.462177843865704	753725.968679579	878.7997228230672	751.6612055139634	1.028916	17.449373	0.0458908039463808	0.0272672530187258	-0.0231866031	0.0091570437	-0.0847958682	-0.0655636504	-0.0279362225	-0.1047167768	-0.0362820844	-0.1261579983	0.0810525972	0.0925186326	0.1783150405	-0.0096625602	-0.091472926	0.1304102045	0.0102270868	0.061391994	0.0337152835	-0.0186025063	-0.0534998838	-0.0725976315	-0.0553908481	0.0980316693	0.0530143751	0.0157608458	-0.0847922295	-0.0613682934	0.1590631647	0.0476055115	0.0877551343	-0.028242587	0.1446694297	-0.0988465033	-0.1358542823	0.2290836927	0.0560953746	-0.0051896174	-0.1513847085	0.0125232898	0.044544497	-0.0138456095	-0.0163981193	0.05953061	-0.0577653683	0.0108417635	-0.0505642948	-0.1073694932	-0.0004332357	0.0546225286	-0.1201543383	0.0810650259	0.0098596827	0.1289048614	0.0253631494	-0.0813376616	-0.021278443	-0.0097113892	-0.1789721597	-0.0077919491	0.0761943865	-0.028894254	0.0852735382	-0.041071904	0.1911244346	0.0815076414	0.0513244628	-0.0138668969	0.0312217175	-0.114454693	-0.008228627	0.0089579648	-0.1519831921	-0.0747051963	0.1716086522	-0.0939119927	0.0460748526	0.0555414111	0.0927292758	0.0297719057	-0.0567122067	-0.0675884353	0.1085328411	-0.0760122132	-0.084708458	-0.0288423082	-0.0781805256	-0.0191888211	-0.0103090563	0.1022087758	-0.0246373182	-0.0678387147	-0.0254374566	-0.0778115766	-0.0819949031	-0.0785747921	0.0903515399	-0.0515995009	-0.0265175995	-0.0614010336	-0.1165527685	0.0489804567	-0.0833049047	0.0445690402	0.0057541783	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.025124260770255	0.0006743909354299	4.548031337900164e-07	0.0006312284792517	-0.0582148996845433	-0.0237811811488199	0.0033889745452814	0.0005655445768329	-0.1490360861667028	-0.0033618142192609	1.1301794844824811e-05	0.0222117549798888	-0.0017246281957562	-0.000182415523415	3.3275423182768466e-08	2.9743424135972858e-06	0.0005591594936611	0.0001011824737245	3.126593393513377e-07	1.0237892989009136e-08	-0.0013430192854265	-7.787035571789986e-05	1.8037008010275064e-06	6.063792299632261e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0926881274246	0.3422718784001972	842894.1839930405	0.1171500387435994	1047.9845527860853	3.9957568274603545	1098271.6228782511	15.966072624196038	868.467685620439	0.293757954110788	0.0862937356033558	754236.1209669218	879.2388455735511	747.0926656967724	1.14111	19.352062	0.0688827537140672	0.0358752509507665	0.0702561941	0.0568858808	-0.1259220914	0.025660723	-0.0016569042	-0.1036230125	0.0884654362	-0.0278793478	0.0078141655	0.0704047967	0.028497085	0.0765711083	-0.0680235014	-0.021513286	0.1211053541	-0.1220757943	0.0169955344	-0.2324280715	-0.034468407	0.0826092172	-0.0861202668	-0.0287348496	-0.0287892736	0.1920683228	-0.0534461781	0.0322672662	-0.1991565545	-0.0396970528	0.0819706131	0.0177610242	-0.0709173974	0.0041430977	0.0266348121	0.1395139738	0.0362774024	0.0051519848	0.0715738119	-0.0861731835	0.1055281206	-0.1514100001	-0.0132460907	0.2228498102	0.0816808355	0.0008893072	0.01616136	-0.0452555426	-0.0449428799	-0.0982727809	-0.088582806	0.0409024515	-0.129773708	-0.0928534035	0.100226983	-0.1653060277	-0.0853263327	0.0423731144	0.0651262444	0.0522127336	-0.1082733712	0.1116276906	0.0781254308	0.0232295177	-0.0134871476	-0.0520311589	-0.022278179	-0.0553138909	-0.0827383177	-0.0577629107	0.1244404928	-0.000310897	-0.1801106044	0.0398301386	-0.0547524795	-0.0538463191	-0.0568877684	-0.1579498345	0.1238629861	0.0064848264	-0.0519511559	-0.0232867651	-0.0072548694	-0.0712993933	-0.1788129105	-0.0914984148	-0.0848243945	-0.0046585015	0.0587663362	0.0954016966	-0.0536570424	-0.0115613992	0.0396784513	-0.0583278218	0.0164538423	-0.0375565193	0.1357363782	-0.1493778608	0.0167363685	-0.0513182453	-0.0170114367	0.032620798	0.0389589488	0.0849109991	0.0821730139	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0247623037784023	0.0003619569918527	1.310128639510561e-07	0.0006131716884138	-0.0561502540836755	0.0020646456008677	0.0031528510336613	4.262761457182746e-06	-0.1184083949534411	0.0306276912132617	0.0009380554690549	0.01402054799545	-0.0014077743767835	0.0003168538189726	1.0039634259758453e-07	1.981828695928172e-06	0.0004232605343277	-0.0001358989593334	1.791494799193701e-07	1.846852714790111e-08	-0.0010792028655709	0.0002638164198556	1.1646788250564418e-06	6.959910338542621e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.3106246161703	0.2179364887457495	843294.403282941	0.0474963131268262	1046.4703318913778	-1.5142208947074778	1095100.1555288504	2.2928649179687146	869.0618976370314	0.594212016592337	0.3530879206627318	755268.581924478	879.5941197797098	748.2487879765017	1.105929	18.755434	0.0695643172966713	0.0436181613033518	0.0608017288	0.1152648609	-0.0747594695	-0.0844187715	0.0237004517	-0.0914242213	0.1005440437	-0.0057097116	0.0723035147	-0.0527837629	0.0275237282	-0.0826111321	-0.1514460824	-0.0308294468	-0.1438398054	0.052950095	-0.0176059295	-0.0819164324	-0.063313165	0.0138532676	-0.0440342338	0.160026304	0.0763250415	0.071871159	-0.0081959243	0.0395045698	0.1978500288	-0.169782277	-0.0179105075	-0.0770017875	-0.0599811274	0.1696810644	0.0004785458	-0.0598866829	-0.0598152211	0.0818459509	-0.0483674795	-0.1211766222	0.0735930883	-0.1000962643	0.0657215533	-0.1438967886	-0.0586313213	0.1827738275	0.038449277	0.0716885308	0.087523268	-0.0438170614	-0.044473942	-0.1243173263	-0.0468314086	0.1623824059	0.0736816873	-0.057152319	-0.0538759245	0.021055493	-0.1371515271	-0.0565087554	-0.1689216042	-0.0369855664	0.0029531421	-0.0392684874	0.002507121	0.0466341544	-0.1635442046	-0.0896950943	-0.0302045044	-0.1997878605	-0.2009594037	-0.1342071606	0.0074850953	-0.1060413365	-0.1805201942	0.0466146018	-0.0303107176	0.0015076317	0.0438845508	0.0877787684	0.1436921428	0.0046664223	0.0202162761	0.0266451933	-0.1000440348	-0.0894544477	-0.1217802927	-0.0432804359	0.0131144021	-0.0168800661	0.0569914454	0.0390125863	-0.1775741106	-0.0160883188	-0.0838514472	-0.2988074006	-0.0376389104	0.1211901119	-0.1112643997	0.0455535091	-0.1452407065	-0.0139325284	0.0327332657	0.0189383155	-0.0646368158	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0217209419052863	0.0030413618731159	9.249882043243658e-06	0.0004717993172528	-0.0590690430601625	-0.002918788976487	0.0034891518480433	8.519329089262034e-06	-0.1341694691828294	-0.0157610742293883	0.0002484114608642	0.0180014464608022	-0.0006941745241136	0.0007135998526699	5.09224749730503e-07	4.818782699283431e-07	0.0005409141240768	0.0001176535897491	2.925880896257718e-07	1.3842367180849538e-08	-0.0012048112675055	-0.0001256084019346	1.4515701903082095e-06	1.5777470636564054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.355841609344	-0.9547830068263464	841541.7401347879	0.9116105901243592	1038.3679445902503	-8.102387301127465	1078207.9883525812	65.6486799774716	867.5295178544499	-1.532379782581529	2.348187798064614	752607.4643487743	878.7016581888499	762.153137990076	1.229728	20.854942	0.2079864665104534	0.1130912198673711	-0.0083017173	0.1605752534	0.0233307364	-0.1833721347	0.0948742739	0.0008111735	0.0017287617	0.0434452332	0.0770963403	-0.0768304233	0.1283448845	-0.2598143382	-0.0341291406	-0.0209580244	-0.2628449099	0.1648040695	-0.0746921837	0.0294915237	0.0451993098	0.0411437408	-0.1403160221	0.0791334192	0.0600286815	0.1494000927	-0.0751677384	0.0514542297	-0.1278557421	-0.0537811131	0.0698188888	-0.1291713562	-0.048268358	0.0729978317	0.0472130962	-0.0176184804	0.0344416447	0.0046194781	-0.0914341506	0.1681891887	0.155062031	0.128856882	-0.1798756702	-0.0809772402	0.0636435122	-0.0225393448	-0.1117104729	0.0037470714	0.212442038	0.0727102809	0.1188142582	-0.1660975978	0.0177651679	0.2642167989	0.1019633984	0.0684224399	-0.0493963384	-0.1214064473	-0.0822530779	-0.0249293712	-0.2170904423	0.1378827989	-0.0252109154	-0.1322262922	0.0324864279	-0.1619670866	-0.1514275307	0.0232070478	0.0004730551	-0.0240133303	-0.0400909025	0.0824964503	-0.0654555042	0.0628490303	0.0687628026	0.0028578126	0.0537893397	-0.0803591883	-0.1622758081	-0.0117118027	-0.0783313613	-0.0114554734	0.0935108367	0.1320124536	0.136652328	-0.0904172532	-0.0965619568	0.0436924254	-0.1344799465	-0.0374488706	0.1052280788	-0.0179241598	-0.4044494189	0.0016009238	0.0235386603	-0.3218648102	-0.1126149755	0.1454628471	-0.1760857936	0.042568786	-0.0995587064	0.0493833081	-0.0280090239	-0.0703543091	-0.2028927476	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0194684179962791	0.0022525239090072	5.073863960649087e-06	0.0003790192992778	-0.1112055445602777	-0.0521365015001152	0.0123666731409479	0.0027182147886715	-0.2090711158185954	-0.0749016466357659	0.0056102566687491	0.0437107314696325	0.000378781608316	0.0010729561324296	1.1512348621182855e-06	1.4347550679845565e-07	0.0003672111221311	-0.0001737030019457	1.3484400821678166e-07	3.017273288494787e-08	-0.0015320680224415	-0.0003272567549359	2.3472324253878085e-06	1.0709698365124112e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.4476822270768	-1.908159382267172	838044.458894927	3.641072228134236	1032.7985691070558	-5.5693754831945625	1066672.8843495818	31.01794327280867	869.6291330341116	2.0996151796617823	4.408383902666179	756254.8290216606	880.0805681677593	752.0505197183766	1.563706	26.518873	0.3780762830560328	0.2173914593926248	-0.0169227198	0.0574918298	0.1372924447	0.0566021356	0.1089832741	0.0480091612	-0.021572667	0.0328603425	-0.0099034819	0.1262760583	-0.073082128	0.059227226	-0.1301952956	-0.0140935045	0.0680875536	-0.138030255	-0.1189519373	0.1525169421	-0.2095980332	0.0349391159	0.1122140133	-0.0282813376	-0.120244488	-0.0717573651	0.0594548512	0.0653568009	-0.110548376	0.2120915318	-0.0496626204	0.2107701795	0.2716249835	0.113165743	0.1050603438	-0.0641093966	-0.021486313	0.1468754936	-0.1576671837	-0.0809917651	0.0972802973	0.0256295494	0.0110481705	0.0669036134	-0.0555053394	0.0772559064	-0.0445148682	-0.0205296671	-0.0074134442	-0.0133755619	-0.1286876855	-0.0383899236	0.0644804038	-0.1820187435	-0.1058683889	-0.1169665165	-0.0348062928	-0.0625241919	0.0190179855	0.1479959404	0.0414452756	-0.1466666095	-0.1017755591	-0.0871104913	-0.0244322705	-0.07580974	0.3336650925	-0.1833470414	0.132077584	-0.0443324343	0.0366701441	-0.0270511599	0.1384401473	0.0950528855	-0.1500621315	0.1424453015	0.1982903101	-0.1284982798	-0.0081118172	-0.033743193	-0.0329212016	0.0939414224	-0.0167069395	-0.060080599	0.1199201184	-0.0482478051	0.2112306228	-0.0463161695	-0.040144882	0.1127190608	-0.1075331784	0.0325848825	-0.1663103605	-0.1138734674	0.0363784317	0.1308487132	-0.0885856861	-0.2148435589	-0.0901131167	0.0612699502	0.1057881727	0.0485502689	0.0344463367	0.0775552007	-0.0424295177	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0023499431506195	0.0171184748456596	0.0002930421810414	5.522232811143503e-06	0.0537325416666476	0.1649380862269253	0.002887186033958	0.0272045722882006	-0.0792092199863674	0.1298618958322279	0.0168641119891404	0.0062741005308487	-0.0004101541585302	-0.0007889357668462	6.224196442092016e-07	1.6822643375961644e-07	0.0005742453940225	0.0002070342718914	3.2975777255605625e-07	4.286318973760214e-08	-0.0012048815381547	0.0003271864842868	1.4517395209860355e-06	1.0705099549995645e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.9952067867808	-2.4524754402959843	833560.2476156367	6.014635785254982	1030.1108518282572	-2.687717278798573	1061128.3670543376	7.223824170752406	868.6669832793557	-0.9621497547559557	0.9257321505769456	754582.3278396564	878.9295504682962	734.4601120756998	1.247865	21.162527	0.2050941064092641	0.1298915573877046	-0.0967734366	-0.0122959153	0.1696706776	0.033126017	0.0711559433	0.0923852839	-0.1412667534	-0.0673731314	-0.0007985079	0.0097935248	-0.1161115377	-0.0126474482	-0.0276758985	0.0809661737	-0.0343723622	0.0769046403	-0.0852312407	0.148906667	-0.0359878171	0.1251428757	0.0608074602	0.1822595471	-0.1379811291	-0.1326189599	-0.1416385247	-0.0650853766	-0.0107664233	-0.0834744673	-0.1006036674	0.1455029973	0.0869423308	-0.0033372619	-0.0777053955	-0.095878335	0.1222111862	0.1835947489	0.0707426051	-0.1630321257	0.0582510001	0.0172017513	-0.0313526672	-0.0361658685	0.0068172986	-0.0395479251	0.0991874807	0.0025321644	0.0258628725	0.1224924057	-0.0529386985	0.0112922446	0.1154217673	0.0081342515	-0.0147788033	0.009487787	-0.040846576	-0.1893411499	0.0105102764	0.0751545367	-0.0088321049	-0.2683652857	-0.0462470985	-0.0603134427	0.0129115847	-0.1739928497	0.0526566572	0.0191254629	0.0256483025	0.0554433771	-0.0840851115	0.0085445736	0.0930004491	-0.2425984226	-0.0259382258	-0.0609897202	0.1755343027	-0.0720803108	0.2067493534	0.0048687494	0.0731130285	0.0182426363	0.0747153931	0.023896639	0.1967138215	0.0528622321	0.136854861	0.0400720956	-0.0259750323	-0.0266213029	0.028619982	0.0297584332	-0.0356939759	-0.0290037996	-0.0193871423	-0.0386750212	0.0155435798	-0.0244283903	-0.0317232797	0.0937465554	0.0260460718	0.0158798792	0.1064027808	0.0576084096	-0.2399425066	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0351184603562444	-0.0327685172056248	0.0010737757198553	0.0012333062577931	-0.0615402056629648	-0.1152727473296124	0.00378719691304	0.0132878062769166	-0.1286052188155793	-0.0493959988292118	0.0024399647003355	0.016539302306603	-0.0005626537221476	-0.0001524995636173	2.325611690349741e-08	3.165792110465486e-07	0.000574841322624	5.959286014999921e-07	3.304425461961097e-07	3.5513089808573643e-13	-0.0012048401694773	4.136867739991043e-08	1.451639833986089e-06	1.7113674698178602e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
