global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
931.761907592088	2.177095885635026	4.739746495248959	868180.2524396469	1051.9981039904674	-10.193870544433594	1106700.010799538	103.91499667667084	890.2352784368474	2.901285613066761	792518.8509735311	8.417458208588174	909.3643312263384	710.2001303733479	2.536379	70.241501	4.49844210695897	2.269001743730896	-0.1037920208	-0.1534171321	-0.1196779725	-0.1944347426	0.2080287445	0.0989146234	0.0700946501	0.0835848648	-0.0231375223	-0.1035131306	0.0127633217	0.0161225294	0.1171337514	-0.3024264046	0.1602803468	-0.0403494026	0.0017686581	-0.1757861054	-0.01783836	-0.1112874175	0.0327547927	0.0922580961	0.0825391713	0.0102062231	-0.2950204684	-0.0369844809	-0.0467895158	-0.0618440867	0.1504158824	-0.1536794015	0.1347503294	0.0496870763	0.0255120834	-0.0491760939	-0.117162525	0.2959751706	0.0657414903	-0.0494358236	0.1134683167	-0.2250932388	-0.2475558287	0.0211915549	0.0964935592	0.0085833973	0.021775088	0.129104093	-0.0269028027	-0.0951380522	0.0303820194	-0.1682493058	0.0644572073	0.1523015249	0.2157812991	-0.0770566856	0.0471190766	0.1134277918	0.183448482	0.0046305688	0.1161678235	0.0419328735	-0.1209157955	0.1043785494	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1050272211328717	-0.3946905741420607	0.1557806493165895	0.0110307171788931	0.3466907181533543	-0.5389378672903149	0.1201944540536885	0.290454024799433	0.8879700687648011	-1.1964134895323753	1.431405237935035	0.7884908430221657	-0.024307429640304	0.0382959527980878	0.0005908511357183	0.0014665800007133	0.001847182404254	0.0007317501310309	3.412082834585588e-06	5.354582542637395e-07	0.0067570091132783	-0.0083403005907656	4.5657172156926e-05	6.956061394432666e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.4436645077852	10.68175691569718	114.0999308060445	888200.0607708629	1076.9762511647075	24.97814717424012	1159877.845572787	623.9078362579997	897.7448925664715	7.509614129624197	805945.8921291855	56.39430437585138	916.3302805412133	723.951521207347	1.504951	41.677521	0.827948078111767	0.4166888165503469	-0.0739884292	-0.1947830441	-0.1818872346	-0.1646847716	0.2037958585	0.0133460105	-0.0077517308	-0.0095775599	0.1273421822	0.0491569945	0.0837031733	0.2144182409	0.0415514611	-0.1369647356	-0.0213027296	0.1310281716	-0.0558601064	-0.3210212765	-0.1013921674	-0.0544288649	-0.0094117659	-0.0263583292	-0.0653634777	0.0191533115	-0.118408327	-0.1620713027	0.1149245125	0.0100092349	0.2922127575	-0.0971297571	0.0808456966	0.0828315697	-0.0284059538	-0.0875208278	0.0574379567	-0.0961203069	-0.0098349367	-0.1009385139	0.0648059319	-0.2063160908	-0.2349773838	0.1113191096	0.1426111344	-0.0172674071	0.0341058938	0.072736263	-0.008335365	-0.0254943647	0.0706094377	-0.1082698283	0.0051668767	0.1011634018	0.1545841476	-0.0845372485	0.0883937587	-0.0588772679	-0.0248962446	-0.0672431145	-0.0986241249	-0.2031250434	-0.0005236315	-0.1759948187	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0744773418150543	-0.0305498793178174	0.0009332951263332	0.0055468744438364	0.0907222446891182	-0.255968473464236	0.0082305256814322	0.0655198594076113	0.7513682070419776	-0.1366018617228235	0.0186600686261413	0.5645541825534761	-0.018185893844366	0.006121535795938	0.0003307267349185	3.7473200500950287e-05	0.0026048721290399	0.0007576897247859	6.785358808648862e-06	5.74093719046133e-07	0.0055396773618644	-0.0012173317514139	3.068802527355292e-05	1.4818965930004337e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.2895580311088	-14.154106476676477	200.33873015309493	861721.5035495912	1048.235313695505	-28.74093746920244	1098797.272878314	826.0414866086045	890.6827494060605	-7.062143160411097	793315.7600895391	49.87386601814124	908.4728636837056	704.0543150144634	1.422689	39.399391	0.3464640788669451	0.1555102673610967	-0.0367316891	-0.2099224195	-0.0888680908	-0.1080521338	0.0855487905	0.0812468862	-0.056774335	0.0036636004	0.0349019645	0.0835723536	0.1349198019	0.1312106213	-0.0101332488	0.0129529028	0.1951024051	0.0297798201	-0.0121378077	-0.0713913452	-0.0570140298	-0.1776014022	0.0241941536	-0.0532574494	0.0006159925	-0.1408141221	-0.1289926708	-0.1331282577	0.0244281654	0.0037316862	0.0370945434	-0.0243081962	0.1851741325	0.0470626197	-0.1513926097	0.0465401494	0.0830538121	-0.0202678561	-0.0758358812	-0.0999708668	0.0251463525	-0.1765263294	-0.1784089922	0.060265115	0.1624549088	0.1032657969	0.0410815188	0.030042583	-0.0163316369	0.0219431447	0.1079488087	-0.1296659103	0.0066448625	0.1369530272	0.1744219217	-0.1883490459	0.0716595824	0.0445813189	-0.019917532	-0.1932941096	0.0532548399	0.0333142872	-0.1108778075	0.0613316209	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.1071249096845434	0.032647567869489	0.0010658636877928	0.0114757462749215	0.1559927246164392	0.065270479927321	0.0243337301332602	0.0042602355499428	0.6936534546017725	-0.057714752440205	0.0033309926492341	0.4811551150809733	-0.0162478043657634	0.0019380894786025	0.0002639911467081	3.756190827070094e-06	0.0014449391940081	-0.0011599329350318	2.0878492743807777e-06	1.345444413771486e-06	0.0048210742029002	-0.0007186031589642	2.32427564698698e-05	5.163905000733276e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.8082385845036	5.518680553394802	30.45583505041796	871997.8264482932	1054.562789252045	6.327475556539866	1112102.676475053	40.036946918609495	895.4662007018509	4.783451295790428	801859.7165994075	22.881406299199124	914.7405630207628	715.6631845011856	2.094781	58.012054	1.7245439256455362	0.96638547155306	0.1161025953	0.1391231403	-0.0619430193	-0.1570820402	-0.336894741	0.1239533994	0.1039614055	-0.0560654212	-0.0674303797	0.066946232	-0.1023605862	-0.0396214574	-0.2673931333	-0.0573913047	0.0173984307	0.1009751613	0.0722092367	0.0494599269	0.0180021385	0.139484842	0.0799872104	-0.0105417459	-0.1489731189	-0.1700539524	0.0680073362	-0.07447886	0.1032121815	-0.0560737033	-0.0493126106	0.0377164136	-0.1253145412	-0.0711154613	-0.0367203587	-0.0783383928	0.0201733752	-0.1544656356	-0.0898936954	-0.0329891864	-0.1261116123	0.0879367754	0.098232498	-0.2320254969	0.1939936294	-0.0151321324	-0.0188199707	0.0459115709	0.051497014	0.155990429	0.0425217303	-0.1227833971	-0.2409332103	0.0131332381	0.2141172425	0.0761400539	0.1203100117	-0.0825735953	-0.2503582872	-0.3169064464	-0.1576412851	-0.0350921403	0.3165297353	0.200150025	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0840607384794083	-0.023064171205135	0.0005319559933797	0.0070662077537034	0.2321932260426393	0.0762005014262001	0.0539136942200881	0.0058065164176043	0.2440906920159165	-0.449562762585856	0.2021066775038267	0.0595802659288089	-0.0010771455793147	0.0151706587864487	1.1602425990372006e-06	0.0002301488880148	-0.0048865485853555	-0.0063314877793636	2.3878357077039843e-05	4.008773750023061e-05	0.0028088909601456	-0.0020121832427546	7.88986842598767e-06	4.048881402422418e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.9121090921124	-0.8961294923911964	0.8030480671333033	870325.0032906934	1081.3235491131425	26.76075986109754	1169260.6178666423	716.1382683433293	897.271244604434	1.8050439025830656	805095.68639399	3.2581834902523035	916.9639079876368	713.1505502288992	1.993763	55.214493	0.611937748180053	0.2873483399193061	0.0947303001	-0.1174708141	-0.1146190975	0.0466665244	-0.170488939	-0.0315128751	0.0111942671	-0.1339156184	0.046917248	-0.1021140028	-0.2034588348	0.1427316586	-0.0946065902	-0.047360906	-0.1229878547	0.1079370893	-0.0451381869	0.0031195422	-0.0427009025	0.0947779413	0.0388829362	0.1782708598	-0.1165124808	0.0450579859	-0.177398445	0.1509129755	0.1128635521	0.031910577	0.0494636467	0.0461084651	-0.0432500897	-0.1459285155	0.1363715128	0.1694219295	-0.0619982094	0.0185672957	0.2935056063	-0.0470555156	-0.1001643745	-0.0023937734	-0.0090241662	-0.0796932062	0.0692280221	-0.2214168895	0.04310629	-0.1052800163	0.0899073437	0.2464886647	0.2228108226	-0.1094041271	0.0165962834	0.200196608	-0.2433372611	0.1010118491	-0.2058085749	-0.1343619151	0.1844874468	0.2990454051	-0.0012792558	-0.1725626433	0.0046465832	0.136264168	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0996046185392032	0.0155438800597949	0.0002416122073132	0.0099210800343401	0.045360133739507	-0.1868330923031323	0.0020575417328659	0.0349066043795507	0.2995484694663872	0.0554577774504707	0.0030755650797459	0.0897292855596551	-0.0030436940556092	-0.0019665484762944	9.26407350415078e-06	3.8673129096162185e-06	-0.0024789207849218	0.0024076278004337	6.145048257917314e-06	5.7966716254212166e-06	0.0055167746507505	0.0027078836906049	3.0434802547163295e-05	7.332634081844013e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.757455266828	-0.1546538252844129	0.0239178056751017	870036.4703558485	1062.3405176565188	-18.98303145662362	1128567.3754547203	360.3554832831619	895.6325311653179	-1.6387134391160316	802157.6308815941	2.685381735539492	915.4646424891304	699.9998230801207	1.929502	53.43486	0.4039560602932043	0.2315632747364997	0.0551190001	0.1264211074	0.1602021741	-0.0203943332	-0.0059819053	0.015528224	0.0574668137	-0.0723151506	-0.0623680581	0.1236580495	0.1759625436	-0.041600499	0.0356064648	0.2031538419	-0.0309688338	0.0930742952	0.0227209828	0.0547318654	0.1415637235	0.1833583591	0.1075865054	-0.0505384105	-0.0129273353	-0.1618461827	0.0602899901	-0.1355920837	0.1030539331	-0.0090368141	-0.0863600478	-0.044692502	-0.1829030005	-0.1065143513	-0.0786769799	-0.0379511512	0.1696285286	-0.080491299	-0.0478187144	0.0111728914	-0.1085579232	0.0587919077	0.0611230995	-0.1547005034	0.1473843674	-0.0358760971	-0.0021854511	-0.0258237356	-0.0400615195	-0.0688870355	-0.02984761	-0.0171731225	0.0187801929	-0.0637003587	-0.1309372261	0.0639599851	-0.3239221075	-0.1262584971	0.06564652	-0.2295522854	0.0330963096	-0.297916527	-0.0352415823	-0.2865982697	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0810909733247058	-0.0185136452144974	0.0003427550591282	0.0065757459547481	0.1733879267883367	0.1280277930488297	0.0300633731559576	0.0163911157929539	0.25671230325176	-0.0428361662146272	0.0018349371359671	0.0659012066408235	0.0005379375958908	0.0035816316515	2.893768570727736e-07	1.2828085287026615e-05	-0.0025963851003762	-0.0001174643154543	6.7412155894555306e-06	1.3797865405170765e-08	0.0061092478001011	0.0005924731493506	3.732290868304013e-05	3.510244327014185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.7344520124736	-3.0230032543543075	9.138548675836734	864406.1512589346	1051.9080515542162	-10.43246610230267	1106510.5489245874	108.83634897569424	894.0009497109157	-1.6315814544021805	799237.6980840192	2.6620580423491345	912.9719166319844	710.6967341665788	1.840044	50.957466	1.0105026333865772	0.6974733709371073	0.0369534611	0.3297163457	0.1517930295	0.0105817286	0.0977695975	0.1261676407	0.3754218736	-0.0584835721	-0.1416931467	-0.0009163664	-0.0079874831	-0.0595769159	-0.0909759364	0.0566388537	0.037493618	0.0601909994	0.0671561282	0.2903247479	-0.0390779981	0.1737914529	0.0451835272	0.0530616033	-0.0170457694	-0.1483243693	0.0234249664	-0.0466422273	0.0676932859	-0.0202034035	-0.1941029784	0.1766284486	-0.1399123644	-0.1043871681	-0.0181355196	-0.0108678913	-0.0746651426	0.112933182	0.0182456274	0.0871184342	-0.0842576932	0.1671001741	0.0799434867	-0.3319402781	-0.0208690094	-0.0229955456	0.1372394416	-0.1470180931	-0.0241817742	-0.3386638808	-0.2540989472	-0.1647056083	0.0629517411	-0.0384655951	0.2368442736	-0.0935965386	-0.2054076381	0.3997380076	-0.1496108373	0.1151226865	-0.0958068713	-0.1479853426	-0.078203664	-0.2292826283	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0810681374128137	-2.2835911892102323e-05	5.214788719438601e-10	0.0065720429035828	0.20447601523108	0.0310880884427433	0.0418104408047808	0.0009664692430238	0.0938163782029732	-0.1628959250487867	0.0265350823974999	0.0088015128191233	0.0134139249928825	0.0128759873969917	0.0001799333837146	0.0001657910514474	-0.0036930243727468	-0.0010966392723706	1.3638429017701897e-05	1.202617693705519e-06	0.0037519587898003	-0.0023572890103008	1.4077194760359732e-05	5.556811478084925e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.365818767212	7.6313667547383375	58.23775854532555	878654.6781931256	1071.7493386924814	19.841287138265216	1148646.6449877713	393.67667530308864	896.6332748522337	2.632325141318006	803951.2295722413	6.92913564961486	915.6177706184616	712.5064901583122	2.082685	57.677052	0.7672818608115626	0.5486421631968702	0.1314527861	0.0585509238	0.0867760305	0.0033839775	-0.0428051049	0.0030208698	-0.0812328488	-0.1216760834	-0.0720969984	-0.2128643804	-0.0476833448	-0.0780700397	0.1425277253	0.0236606622	-0.1438302473	0.1278652346	-0.0489842493	0.00052253	0.154046675	0.1224130268	-0.1921981336	0.0467640987	-0.056000632	0.0393648444	0.1304731261	-0.0121512312	0.135552201	0.0567569167	-0.0457225397	-0.0866604848	-0.1217261311	0.0759585457	0.2354300122	-0.0004664574	0.0061389909	-0.08512277	0.0626185603	-0.0206696129	-0.1524382916	0.0779234584	0.0579831274	-0.0472271274	0.0849701812	-0.0849502449	0.0098676165	0.0327509607	-0.0526176366	-0.0048737781	0.0881960323	0.0674825553	-0.0278645589	-0.1802849337	0.1032486161	-0.0611150225	-0.0711500822	-0.0810174066	0.0994414574	0.1535656601	0.0250012138	0.0003231684	-0.0936816258	0.2370126509	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.060838380034653	-0.0202297573781606	0.0004092430835792	0.0037013084852408	0.1511982284101094	-0.0532777868209705	0.0228609042743556	0.0028385225685407	0.1629902302578045	0.0691738520548313	0.0047850218081036	0.0265658151594921	0.0029211383660566	-0.0104927866268259	8.533049353647824e-06	0.000110098571196	-0.002616198844237	0.0010768255285098	6.844496392587014e-06	1.1595532188504105e-06	0.0046743559256166	0.0009223971358162	2.184960331934702e-05	8.508164761621133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.4440743660398	-5.921744401172191	35.06705675281419	867588.0636716087	1063.7402195361776	-8.009119156303768	1131543.2546588753	64.14598965987199	892.4386868594464	-4.194587992787319	796446.8098034131	17.59456842923555	911.2454305827264	719.57301215692	1.833912	50.787647	0.5074140005248575	0.3075229530508251	0.1070486428	-0.1486087287	-0.062757239	0.1381157989	0.044737208	-0.1691526917	0.1599466015	-0.0642195453	0.0814178271	-0.1090505785	-0.0862332241	0.0375122498	-0.023747553	0.102144093	0.0520590248	0.0709669895	-0.0296259408	0.0766815282	-0.1037995525	-0.1097469637	-0.0471511603	0.0174202887	-0.0924039545	-0.0603315169	0.0784675829	-0.0593120483	0.0753684645	0.0631939158	-0.0432268829	0.1110182777	0.1335746478	0.0205993841	0.0420778233	-0.0101340641	-0.0286163062	-0.0901115632	0.0543637624	0.0462691361	-0.1172624044	-0.0041336624	0.0114196703	0.0301036761	-0.016696168	-0.174615378	0.0792191895	-0.0580177515	-0.0618615633	0.1138545203	0.235028415	0.039546761	0.1647951785	0.0512129662	-0.1234666544	0.0252987999	-0.2689048895	0.0657131208	0.0662337271	-0.0741242939	0.0563249555	-0.011410451	-0.0283134102	-0.0773196463	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0593061748182464	-0.0015322052164066	2.3476528251836044e-06	0.0035172223715724	0.1724073630025628	0.0212091345924533	0.0297242988174974	0.0004498273901608	0.2936622946321421	0.1306720643743376	0.017075188407851	0.086237543288615	-0.0021851988665875	-0.0051063372326441	4.775094086535294e-06	2.6074679933487407e-05	-0.0021933289856623	0.0004228698585746	4.8106920393464144e-06	1.7881891729098665e-07	0.006225160761231	0.0015508048356144	3.875262650317012e-05	2.404995638165006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.4447080007218	-1.9993663653179965	3.997465862764896	863867.465230547	1053.8221975903991	-9.918021945778491	1110541.2241342582	98.36715931694376	888.585759881383	-3.852926978063465	789584.6526639748	14.845046298289263	907.4783862925271	694.259711712924	1.674163	46.363621	1.1025453465279584	0.5521989857927349	0.0420221146	-0.1246073749	0.0527232654	-0.1042109161	-0.0272320673	0.0318365085	0.0150689042	-0.0493680583	-0.0371010034	-0.0321100593	-0.0853621507	-0.0944485672	0.0407335231	-0.0864494303	0.0834412029	-0.0166277726	0.0499654608	-0.0172998078	0.0327285986	-0.1510354319	0.1066206213	-0.1441700454	-0.1259284433	0.1085045402	0.2524167188	0.0774592339	-0.0039638896	-0.0276655444	-0.0488818456	-0.0751819533	0.1006631574	0.0751014739	-0.0628315156	-0.1881979323	-0.03258237	-0.1897915765	0.067207836	0.1679377663	-0.0431894624	-0.1152053639	-0.0261217239	-0.0596046396	0.1815173357	-0.0495952489	0.0398602685	0.1480180103	-0.0082730277	0.1146443021	0.1475635149	0.2124779273	0.1365719979	-0.052015351	-0.1081279394	0.0393290875	-0.0505389332	0.1582266185	-0.1507286276	-0.0968453395	0.0069481691	0.1322682694	0.2524673165	-0.0230087157	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1260906421167646	0.0667844672985182	0.0044601650723468	0.015898850029418	0.2181967232603341	0.0457893602577713	0.0476098100415468	0.0020966655128159	0.5454451911853511	0.2517828965532089	0.0633946269967239	0.2975104565872242	-0.0100593844501455	-0.007874185583558	0.0001011912155158	6.200279860431264e-05	-0.0041478752146681	-0.0019545462290057	1.7204868796457936e-05	3.820250961320792e-06	0.0111602013970364	0.0049350406358054	0.0001245500952224	2.435462607705057e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.6676989187944	1.2229909180725826	1.4957067856880186	866142.3658108037	1070.067531690685	16.245334100285845	1145044.522378595	263.9108800299101	896.5126118443746	7.926851962991691	803734.8631960223	62.83498204318522	915.4704234327994	701.1347303402063	1.979506	54.819672	1.2090366639513066	0.7385527022778167	0.0611194422	0.0491062842	0.0581362001	-0.0076897599	-0.3021880416	0.1126584889	0.1494556457	-0.1370178346	0.0153557454	-0.0478472953	0.0344480172	-0.0381847571	-0.0776216846	0.0350896688	-0.0007475517	0.142641046	-0.0330251714	0.0612628573	-0.0377760598	0.0388220232	-0.0327609989	-0.0205391796	-0.1741370366	-0.1662543232	0.1397667054	0.1815700012	0.1379685284	0.0377235462	-0.0269551594	0.0313790195	-0.0763321166	0.0312132288	-0.0775540235	0.098945798	-0.2158381975	-0.1383977911	0.0603747604	-0.0022126651	-0.0932397816	0.0791596607	0.0882097573	-0.2880397496	-0.0220181534	-0.1736237564	0.0442650736	-0.0929413639	0.120962137	0.2337275787	0.0973144292	0.0061574917	-0.0111337521	0.0096645672	0.054290507	0.1947618902	0.5595722714	-0.0851690378	-0.1449218175	0.178869768	-0.0197324643	0.1292238168	-0.1858093355	-0.328503453	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.134827521927022	0.0087368798102573	7.633306881888324e-05	0.0181784606689815	0.2619871288612359	0.0437904056009017	0.0686372556889538	0.0019175996226914	0.2712708172534235	-0.2741743739319275	0.0751715873209644	0.0735878562933402	0.0023514400363435	0.012410824486489	5.529270244519121e-06	0.0001540285644344	-0.0037911696981784	0.0003567055164896	1.4372967680386102e-05	1.272388254941834e-07	0.0062810313078507	-0.0048791700891857	3.945135429020068e-05	2.3806300759204392e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.3099174089062	-0.3577815098881274	0.1280076088178282	865476.5424293659	1045.7677341776157	-24.29979751306928	1093630.1538469845	590.480159176168	895.6167065992939	-0.8959052450807121	802129.2851397657	0.8026462081631308	914.6453379934836	701.2994113771844	1.948583	53.963295	0.5580877335129124	0.2550851157773903	0.1145110627	0.196333206	0.21963979	0.0877072568	0.1347241101	-0.0165050732	0.1520820701	-0.0282638929	-0.2106633398	0.072128748	0.158140261	-0.1245064224	0.1051712319	-0.0067661302	0.071257388	0.0923228581	-0.0619195805	0.0010790156	0.2096519482	0.188550021	-0.0293656157	0.0432765231	0.0692800096	-0.0459389271	0.0978835943	0.0706649753	0.0942301876	0.058833227	-0.0586787999	-0.1460504363	-0.2100873591	-0.0001769765	0.0245357376	0.1575190969	0.0568227591	0.1533798961	-0.1144076807	0.1226298755	-0.1350582499	0.0850592135	0.1169525056	-0.1629583208	0.0586840871	-0.1002307485	0.0782454126	0.0754387678	-0.1016055094	-0.2152672158	0.0273049162	-8.169e-05	0.2151088182	-0.0931585336	0.0382167763	-0.1791812552	0.136064463	-0.0947078095	0.1596529282	0.1206894002	0.1812889974	0.2209028075	-0.1908157546	0.2332225484	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.006863627463673	-0.127963894463349	0.0163747582862271	4.710938196008626e-05	0.3458616408904333	0.0838745120291974	0.119620274639423	0.0070349337681359	0.4132217988223345	0.141950981568911	0.0201500811683773	0.1707522550219659	0.0051579516421218	0.0028065116057783	2.660446514246697e-05	7.876507393368293e-06	-0.0036437772774522	0.0001473924207262	1.3277112847676968e-05	2.172452568752917e-08	0.0051489684253261	-0.0011320628825246	2.6511875845005134e-05	1.281566369989906e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
