global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
999.645830173236	4.374898522096828	19.13973707864501	999291.7857827382	1145.6067280016448	-0.524449398643128	0.2750471717371386	1312414.7752426346	927.6186500831886	6.718084264684649	45.13265618740348	860476.3599821571	990.921409970238	825.9478231510337	1.023862	40.873173	0.0881863633571877	0.0486410650923526	0.0579999786	-0.0565154392	0.0272806654	0.0499196217	-0.0362690457	0.090934029	0.0555568445	-0.0552430962	0.0189831585	-0.0520717538	0.0494541815	0.0068077618	0.0216815039	-0.0141332959	-0.0031689633	0.0227785198	0.0225583786	0.0132278598	0.0888486736	0.058380679	-0.0558740208	0.0728950501	-0.0720136052	-0.0144554795	-0.0748914033	0.0580541189	0.0054875025	-0.0780455936	-0.0054009271	0.1806194444	0.0539217585	-0.0745934301	0.1246777519	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0089078259939441	0.0154681869055081	0.0002392648061437	7.93493639383862e-05	0.1327216846013783	-0.0360353183373121	0.0012985441676714	0.0176150455634277	0.2514571722324845	0.0012504074880723	0.0632307094671573	1.563518886227452e-06	-0.0013959713284121	-0.0002539762158231	6.450391820382187e-08	1.9487359497486432e-06	-0.000780052111353	-0.0004350208404312	6.084812964262731e-07	1.8924313160946762e-07	7.445547831883893e-05	1.965195627160279e-05	5.543618251687093e-09	3.8619938530098814e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.5261142312318	-11.11971594200429	123.64808263086437	977183.8785170984	1124.5627985502545	-21.04392945139034	442.8469667550938	1264641.48788318	918.9711168077256	-8.647533275463047	74.77983175024066	844507.9135268384	977.0786548017644	823.1933385255386	1.101906	43.988708	0.7330535893759477	0.3289599454342695	0.0310907096	-0.0697591944	-0.0823467606	-0.0023442618	0.0281907224	-0.1050412792	0.0106922817	-0.0008431808	-0.0514416779	-0.0236219718	0.0311871541	-0.0210310585	0.0214022825	-0.0136621144	-0.0358051102	0.0427309498	-0.0280821247	-0.0751236727	0.1153981824	0.0804191742	0.0220138001	0.0547204225	-0.2143410818	-0.1818851082	-0.0477767747	0.0297745148	-0.1245362312	0.1238694959	-0.0300803604	0.1621323942	0.029915446	0.0647871692	0.2386117375	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.074882581587957	0.0659747555940129	0.0043526683756897	0.005607401025277	0.3240031942515031	0.1912815096501248	0.0365886159340307	0.1049780698851772	0.3831781706395176	0.1317209984070331	0.1468255104546472	0.0173504214213456	-0.0020578845766395	-0.0006619132482273	4.3812914817894746e-07	4.234888930770733e-06	0.0006978045888275	0.0014778567001805	4.869312441887163e-07	2.184060426268396e-06	-0.0046673010877688	-0.0047417565660876	2.178369944388782e-05	2.2484255332035236e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.374370315944	11.84825608471226	140.38117224892113	1000748.8807850216	1154.8818867332056	30.31908818295119	919.2471082455704	1333752.172304449	923.116726345486	4.145609537760379	17.186078439569823	852144.4904588069	986.3266443784544	808.7914639747872	1.412204	56.375988	1.0615350071651528	0.5054002130671458	0.07916096	-0.0550075942	0.0275027687	0.0228569394	-0.0546572255	-0.0476094617	0.0427293646	-0.044271111	0.104583913	-0.0461643562	0.0582585603	-0.0001270211	0.0354565784	-0.0780341847	0.0802934612	0.0231917976	0.0139093653	0.0714468872	-0.1082189129	0.0043467048	0.172609393	-0.0469289051	0.0693920511	0.0301443747	-0.0303938902	0.0624209553	-0.0550173748	0.0678103488	-0.0197024186	-0.1442717108	-0.090142461	-0.0138866868	-0.1461646146	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0218306814260529	-0.0967132630140099	0.009353455242817	0.0004765786515258	-0.0307308382676723	-0.3547340325191754	0.1258362338273154	0.0009443844206338	0.1735985148561951	-0.2095796557833225	0.0301364443602765	0.0439236321182559	0.0026858090025031	0.0047436935791426	2.2502628772798736e-05	7.213569997926697e-06	0.0009637664152555	0.000265961826428	9.288457031744368e-07	7.073569311691763e-08	-0.0016667953763665	0.0030005057114022	2.7782068266767424e-06	9.00303452415782e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.5101135162664	-4.864256799677605	23.66099421320982	991040.3861131696	1148.4655550906532	-6.41633164255245	41.16931174721982	1318973.131229682	923.9098454228154	0.7931190773293793	0.6290378708238059	853609.4024692106	985.2054214996546	808.7572180300343	1.210183	48.311188	0.4840763389867564	0.3001868539423206	0.0359991671	-0.0235270085	-0.0552792405	0.0412941995	-0.0341460496	0.0292139264	0.0496836752	-0.0456769134	0.0031354899	-0.0473149552	0.041408463	0.0075330911	0.0184946063	-0.0439970259	0.081763396	-0.0380144638	-0.078370433	-0.1102391883	-0.0653218383	0.182638415	0.1655150073	-0.1059295921	-0.2491084023	-0.1058651196	0.0178007131	0.1306865493	0.0917624756	-0.0115979409	-0.1051050186	-0.0383623796	0.1477923249	0.0856344826	0.0202827835	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0255889011256158	-0.0037582196995629	1.412421531018266e-05	0.0006547918608165	-0.0115148862946483	0.019215951973024	0.0003692528102295	0.0001325926063786	0.0055445260614206	-0.1680539887947744	3.074176924577223e-05	0.0282421431498341	0.0061051841162543	0.0034193751137512	1.1692126168541032e-05	3.72732730933638e-05	0.0029610871931802	0.0019973207779247	8.768037365615794e-06	3.989290289929728e-06	-0.0021110630550785	-0.000444267678712	4.4565872225173705e-06	1.97373770348149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.8225325384636	5.3124190221972185	28.22179586740285	1001645.741636704	1149.7750876577277	1.3095325670744842	1.7148755442286885	1321982.7521983357	922.635711669922	-1.2741337528933627	1.6234168202621246	851256.6564486634	988.2038370768228	802.4792129002055	1.129745	45.100063	0.661396173984387	0.4121730178347847	0.0728583902	-0.0642148193	-0.00063884	-0.0581920925	-0.0513007064	0.0826331637	0.0566499932	-0.0642617276	0.052695589	-0.0407232177	0.0626771688	-0.0251825642	0.0502428275	-0.0808644946	0.0323252712	0.0352714829	0.0111757146	0.0835270259	-0.1093842303	0.0081478003	0.0901527488	-0.0690341901	0.0080465579	0.0385596066	-0.0902086861	0.0037536052	-0.0011144898	0.150615426	-0.0798608437	-0.0478692625	-0.0822550836	-0.0518237861	-0.2038533084	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0358683835396362	-0.0102794824140204	0.0001056677587001	0.0012865409377464	0.0844436991782231	0.0959585854728714	0.0092080501259543	0.0071307383309022	0.1880715924213021	0.1825270663598814	0.0353709238758843	0.0333161299539445	-3.289427494874639e-06	-0.0061084735437491	3.73134490346836e-05	1.0820333244037242e-11	0.0020950040071301	-0.00086608318605	4.389041789891177e-06	7.501000851586921e-07	-0.0016329989901255	0.000478064064953	2.6666857017509027e-06	2.285452501993865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.0429566070192	-0.7795759314444695	0.6077386328875122	1000085.9150593084	1154.5018481204384	4.726760462710672	22.342264471844807	1332874.5173135076	922.8711480034722	0.235436333550183	0.055430267155553	851691.1558172466	982.3538502803464	816.1752480730719	1.074985	42.914028	0.3750162999769517	0.2237800394334393	0.0611199666	-0.044060646	-0.0032164878	0.0493019709	-0.057904585	0.0305724701	0.0486462447	-0.0343819795	0.0687404072	-0.071734805	0.0364105734	-0.0291607408	0.0137940706	0.0076382055	0.0343232906	0.0357421921	0.0110143133	0.0596550577	0.0405676503	0.012340465	-0.0957577476	-0.0313447919	-0.0725006003	0.005580687	-0.112688256	0.1218217337	-0.0680786151	-0.1126270223	-0.049557419	-0.0943739132	-0.0699326733	0.0830972482	0.0513073472	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0652995051582649	-0.0294311216186286	0.0008661909197305	0.0042640253739142	0.1281752515880754	0.0437315524098523	0.0019124486761756	0.0164288951196664	0.3646310303744116	0.1765594379531095	0.132955788311905	0.0311732351303179	-0.0018019408098626	-0.0017986513823677	3.23514679529333e-06	3.246990682248283e-06	0.0019149956420942	-0.0001800083650359	3.667208309239777e-06	3.2403011482897867e-08	-0.0011057749776219	0.0005272240125035	1.2227383011347137e-06	2.779651593603961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.5521981068	4.509241499780842	20.333258903345776	1009125.1187212036	1156.7251657184802	2.223317598041831	4.943141141762497	1338013.1090064454	928.1951452184608	5.323997214988594	28.34494634520631	861546.2276071195	992.8597752577592	807.0872080444682	0.8134139999999999	32.471962	0.1575592907401673	0.1140793055094533	0.0868412098	-0.0586990355	-0.0003381892	-0.0349656072	-0.0715140525	0.0533968736	0.0838047039	-0.0826351837	0.0482605661	-0.0595855281	0.0482082282	-0.0223030544	0.0394486422	-0.0435204185	0.0363095537	0.0283286678	0.0173960668	0.0981278177	-0.0352114476	0.0417088521	-0.0108721052	-0.0152671177	-0.0407252874	0.0169499425	-0.0734202728	0.0067572585	0.0986159944	0.0354718607	-0.131928877	-0.055649225	0.0240132487	0.0230932617	-0.0937245305	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0480467888388034	0.0172527163194614	0.0002976562203998	0.0023084939177205	0.1495112357580978	0.0213359841700223	0.0004552242205034	0.0223536096179135	0.2536633234577081	-0.1109677069167034	0.0643450816676098	0.0123138319783514	-0.001796029789314	5.911020548600085e-06	3.494016392597245e-11	3.2257230041032918e-06	0.0017609934320339	-0.0001540022100602	3.101097867666534e-06	2.371668070345676e-08	-0.0011059194136926	-1.4443607070004777e-07	1.2230577495821843e-06	2.08617785192692e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.1441912487852	-2.408006858014801	5.798497028246313	1004292.9800536818	1157.228458404541	0.5032926860608313	0.2533035278423265	1339177.7049413505	926.1584947374132	-2.036650481047559	4.147945181951253	857769.5573742711	982.3205263306496	816.1419508700468	1.059462	42.294342	0.1941735155703063	0.1404322773652764	0.0543883916	-0.0571223375	-0.0403804832	0.0648067407	-0.0809447454	-0.0075111623	0.0714722023	-0.0493722452	0.1261074757	-0.0523770049	0.0454762383	-0.06857549	0.0382065461	0.0093720152	0.0258582354	0.0704701511	0.0207995737	0.0866968907	0.0171991382	-0.054566128	-0.0556469713	-0.0760007579	-0.0446157711	-0.0108708704	-0.0976164916	0.1076130138	-0.1031451016	-0.0261348383	-0.0935454597	-0.1210186238	-0.2505950036	0.0786486921	0.0089847931	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.072101076341255	-0.0240542875024515	0.0005786087472505	0.0051985652095674	0.1432315378286688	-0.006279697929429	3.943460608487496e-05	0.0205152734287653	0.3848714494648888	0.1312081260071807	0.1481260326132044	0.0172155723303162	-0.0021991802097547	-0.0004031504204406	1.6253026150151318e-07	4.836393594976726e-06	0.0015681574496186	-0.0001928359824152	2.459117786794312e-06	3.7185716114073846e-08	-0.0010492777339237	5.664167976890009e-05	1.100983762908055e-06	3.208279887042626e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.7172732386132	-0.4269180101720167	0.1822589874092341	1003437.4955046024	1149.532727693257	-7.695730711284114	59.22427118060149	1321425.4920378996	927.2146809895834	1.0561862521701642	1.1155293992732576	859727.0646426148	983.4301363367612	818.4763766210906	1.027941	41.035988	0.8495268781377797	0.4367017023056928	0.037339783	0.0163195119	-0.0778785196	0.2297311901	-0.0698116655	0.0501361135	0.0798221629	-0.0645522111	0.0738802942	-0.03981259	0.0223216713	-0.1126675861	-0.0233920237	0.136330636	0.0348250924	0.0075894167	0.0817651451	0.1307790416	0.0699945056	0.0016505086	0.0800915027	0.02744621	0.0988465323	0.059270757	-0.1221491397	0.0377709835	-0.0482740137	-0.0016934339	-0.073339326	-0.0222756791	-0.103126663	0.0335969759	-0.0831382178	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0845644364432303	-0.0124633601019753	0.0001553353450315	0.0071511439109611	0.4096878031540427	0.2664562653253739	0.070998941331146	0.1678440960531856	0.6679293260498795	0.2830578765849907	0.4461295845974463	0.0801217614968038	0.0022242258603356	0.0044234060700902	1.956652126091171e-05	4.947180677785639e-06	0.0020657575306732	0.0004976000810545	4.2673541755330365e-06	2.476058406655443e-07	-0.0002192963625598	0.0008299813713639	4.809089463195925e-08	6.888690768111e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.7183807162212	-6.998892522391998	48.98449653999462	989464.6569347013	1126.1849493729442	-23.347778320312727	545.118752494465	1268292.5401941407	922.0429337112992	-5.171747278284215	26.746969910440185	850163.1716069392	981.6077025536778	830.2481376540904	1.268603	50.643353	0.523909890445227	0.2682337431168916	0.0324369871	0.1404140495	-0.0730924251	0.2483422949	-5.92704e-05	0.0778167133	0.0557672513	-0.044897509	-0.0543607772	-0.0761310072	-0.0644797479	-0.0756774646	-0.095015941	0.1193117476	0.0793905223	-0.0444121609	0.019005128	-0.0047794705	0.0544106039	0.0786633622	0.0262136244	-0.0041610395	-0.0532357051	-0.0386055135	-0.0078900732	0.1405535266	-0.0549086401	-0.0093565317	0.0538841961	-0.2496780314	0.1576283665	-0.0049389138	0.1146005288	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0683964066798097	0.0161680297634206	0.0002614051864308	0.0046780684467099	0.2139981772940871	-0.1956896258599555	0.0382944296692094	0.0457952198851915	0.7898748029230802	0.1219454768732006	0.6239022042927748	0.0148706993298323	0.0056640946930876	0.003439868832752	1.1832697586538608e-05	3.208196869226312e-05	0.0020339592651066	-3.179826556659994e-05	4.13699029211298e-06	1.0111296930440154e-09	-0.0005497644232142	-0.0003304680606544	3.022409210320421e-07	1.0920913911268021e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.6664285664629	5.9480478502416645	35.37927322876449	1001333.30125996	1151.4108535365056	25.22590416356138	636.3462408691835	1325746.9536416642	929.0064572934753	6.963523582176094	48.49066067952258	863052.9976929737	1001.739924631962	822.1118961159063	1.069339	42.688618	0.7347313891558073	0.4178447640244769	0.0112437929	0.1219926704	-0.050269179	0.2255027101	-0.0680388989	-0.0004578244	0.0935177557	-0.103028496	-0.0644687934	-0.0233244113	-0.0491336185	-0.1010649419	-0.1046496635	0.1793600137	0.0239998153	-0.0169580692	0.0978349835	0.0790179735	0.059170574	0.0276494077	0.0879918197	0.0901298044	0.021024021	0.1437090741	-0.0111312583	-0.0330132104	0.050874337	0.0833819926	0.0602236678	-0.0099548247	0.12991926	-0.2269614543	0.0427020411	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.1019208360311836	-0.0335244293513739	0.0011238873633352	0.0103878568172954	0.3251693133288711	0.111171136034784	0.0123590214872644	0.1057350823307695	1.1240190553815097	0.3341442524584295	1.2634188368607413	0.1116523814510026	0.0025367870492685	-0.0031273076438191	9.780053099089371e-06	6.435288533336382e-06	0.003627319398646	0.0015933601335393	1.3157446019793576e-05	2.538796515152694e-06	-0.0001526007743483	0.0003971636488659	2.3286996331700773e-08	1.577389639804759e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.330242804756	-9.336185761706815	87.16436457709707	982735.6502993364	1133.650619506836	-17.76023402966962	315.4259127886347	1285163.727108233	920.732122350622	-8.274334942853216	68.46461874652172	847747.6411282808	978.5026294941804	795.376718029684	1.246021	49.741879	0.6909883698279482	0.4739235051749802	-0.0098659842	0.1288399036	0.0055553121	0.2284064363	-0.0306449245	0.062289373	0.0538319385	-0.0364170263	-0.0596412023	-0.0834179929	-0.0491734598	-0.0570472582	-0.1228493789	0.2470920041	-0.0056250245	-0.0924143311	-0.0104225749	-0.0701237056	0.1684175995	0.0678819338	-0.1062637105	0.0327419624	-0.0028937511	-0.0368910031	0.0662372202	0.0942760796	-0.0363727366	-0.161121372	0.017327363	-0.040527088	0.0789531713	0.1803968315	0.1981395504	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0767770300776504	0.0251438059535332	0.0006322109778289	0.0058947123475444	0.7804569077629537	0.4552875944340826	0.2072867936455737	0.6091129848749117	1.0201577724716273	-0.1038612829098823	1.0407218807342724	0.0107871660876866	0.0022667642380311	-0.0002700228112373	7.291231858854839e-08	5.138220110816714e-06	0.0025101837629886	-0.0011171356356574	6.301022523971607e-06	1.2479920284556631e-06	0.0005941545093659	0.0007467552837142	3.5301958099983333e-07	5.576434537550754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.9588045988838	-3.371438205872209	11.366595576014822	976062.5995844556	1124.3149950127852	-9.335624494050762	87.15388469392055	1264084.2080105992	906.1731183087384	-14.559004041883668	211.96459869158497	821149.7203453827	970.3955352160395	796.5775766299695	1.35609	54.135891	1.2970733651801063	0.6223807094815577	-0.04689781	0.1351333651	-0.1145852108	0.0710616001	-0.0030198641	0.0068457625	-0.0108419244	0.0179027763	-0.0571277588	0.0299108019	-0.0743703588	-0.1234284604	-0.1070367188	0.2190975911	-0.0437979819	0.0033555751	0.1485189405	-0.0201105507	0.0211310218	-0.0026844753	0.0851353232	0.0979346977	0.1081491139	0.0150206529	0.2267935923	-0.3096634178	0.1330300326	0.0874409486	0.2118551109	0.2019714344	-0.165690674	0.0361997054	-0.0189546203	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.1247010514287154	-0.047924021351065	0.0022967118224573	0.0155503522274271	0.96083649887764	0.1803795911146862	0.0325367968907014	0.9232067775754412	1.4314563890911174	0.4112986166194901	2.0490673938697803	0.1691665520331062	0.0114580791257933	0.0091913148877622	8.448026936599906e-05	0.0001312875772529	0.0026687339008373	0.0001585501378487	7.122140633478272e-06	2.513814621184185e-08	-0.0032054031869205	-0.0037995576962864	1.0274609590720096e-05	1.4436638687409216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.1201272158978	12.16132261701398	147.89776779509577	1000240.2688623436	1153.594297710218	29.27930269743274	857.2775664478921	1330779.803709531	926.0690522370516	19.895933928313184	395.8481868798037	857603.8895112309	984.1418220364318	811.9026391360225	1.409647	56.273918	1.011336326319783	0.5811854625601919	0.0011815207	0.1749251027	-0.0211677067	0.1418965569	-0.0911655064	-0.0265385579	0.0727755612	-0.059306359	0.0826390544	-0.0744582054	-0.0911713354	-0.1068769739	-0.1140533433	0.22950886	0.0588202158	-0.057195007	-0.0135400144	-0.0069387478	0.0352232802	-0.0928451098	-0.0707669565	-0.1239368951	0.0897100045	0.0218914025	0.1486073721	0.0523241962	0.011533609	-0.0465019268	0.0484398662	-0.1698799942	0.0621859616	0.1794778895	-0.0157776488	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0912551510606221	0.0334459003680933	0.0011186282514324	0.0083275025950969	0.4954583002703288	-0.4653781986073112	0.216576867738986	0.2454789273067632	1.1096635938426689	-0.3217927952484485	1.2313532914998275	0.1035506030738099	0.0114463853613433	-1.169376444999995e-05	1.3674412701208262e-10	0.0001310197378403	0.0049177317219162	0.0022489978210789	2.418408528874088e-05	5.0579911992176405e-06	-0.0016517061305308	0.0015536970563897	2.728133141633028e-06	2.4139745430340183e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
