global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1010.7118523961614	-2.2838281563958844	5.215871047946624	1021538.44857408	1191.2078446210442	-4.851364911612791	1418976.1290867138	23.535741505627783	951.6833226141944	0.2384303746931664	905701.1465419928	0.0568490435763237	984.6606549817462	829.0629184952593	1.278129	21.534893	0.0267444600285288	0.0181162055602714	0.0730989487	-0.1850541672	0.1463382936	-0.0315035504	0.1377800342	-0.1307134819	0.1490897971	-0.0124398385	-0.0805166271	-0.0732883776	-0.0023367541	-0.1456251642	0.1313738751	-0.0307524321	0.0904595802	-0.0016889893	0.0214238367	-0.0380923416	-0.0282973157	-0.1079502346	0.0318713685	0.1051618872	-0.0943230316	-0.1222866398	0.0855696678	-0.0565545803	-0.0986370685	-0.1255188754	-0.1290306522	-0.004437122	-0.0222456427	-0.1246418702	0.0071968539	0.1226206197	0.0719980857	0.0017237146	-0.0385897686	-0.0101476808	0.1416112501	-0.0811302969	0.05196048	0.1199463077	0.0269984175	0.0768748116	-0.0974788368	-0.0346525604	-0.1353663802	0.1425490204	-0.0048276786	0.1260683351	-0.0804526192	0.0917341192	-0.0132613496	0.0170949786	0.0369080819	0.0983703454	-0.0744572608	0.0204750003	-0.1408583746	-0.0825485153	-0.1002744289	-0.0185833507	-0.0042861837	0.055780688	-0.1152645606	0.0622129686	-0.0705512336	-0.0254194486	0.0927689857	0.0649811714	-0.0146974202	0.109841336	-1.3678e-05	-0.0708800712	0.0307366128	-0.0018829156	-0.0080671951	-0.0552104456	0.0246993557	-0.0817534173	0.1411800897	-0.1138668509	-0.023753014	-0.0152374675	0.0072976109	-0.0472336664	0.0064058959	-0.0692929669	0.0991092876	0.0329457898	-0.0880293952	0.0168434828	0.1445862542	-0.031548615	0.0901353967	0.0245233726	-0.0508141881	-0.0129789606	0.0746887196	0.0394906028	-0.0445353854	0.08957422	-0.006928937	-0.0991088896	-0.1294513648	0.0	0.0	0.0294087627212746	-0.001106251575223	0.0008648753247962	1.2237925476833697e-06	0.0504907233448648	-0.0001856664134578	0.0025493131438876	3.4472017086284124e-08	-0.0257497814733937	-0.000168915448988	2.8532428906851014e-08	0.0006630512459275	-0.0021473390213372	0.0002608769641933	6.805679044676438e-08	4.611064872557404e-06	-0.0009569930852366	2.394780040980004e-05	5.734971444676187e-10	9.158357651906664e-07	0.0013879755064762	-0.0002208477672139	1.926476006577864e-06	4.8773736283409104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.4394682902348	-1.2723841059265624	1.6189613130145375	1018968.040142072	1190.7918549877102	-0.4159896333339929	1417985.2419050718	0.1730473750413499	950.671481675482	-1.0118409387123393	903776.2660710564	1.023822085254268	984.139680321272	821.0978425801715	1.25052	21.069712	0.0786954702443659	0.0370260336252921	0.1272338598	-0.0005845507	0.0905060674	-0.0364493057	0.1629943135	-0.0910897299	-6.59584e-05	-0.0660214153	-0.034808001	-0.0972137846	0.1439666438	-0.0540042359	0.1035148749	-0.0041729403	0.0908422675	0.1222179369	-0.0411626191	0.0227480999	-0.1188652667	-0.15076155	-0.0891033562	-0.0076492646	-0.2337753289	-0.0652091979	0.0067730559	-0.0493857464	-0.1079141726	0.0474995329	0.0362647127	-0.009714776	-0.0011554782	-0.0777266497	0.0919515581	0.0787822204	-0.0551007677	-0.0805885652	-0.0176834272	-0.0171266956	0.06900066	-0.0395908357	0.1557895536	0.1386197618	0.167570133	-0.0180750386	0.0623816445	-0.0274330965	-0.0146191908	0.1261180741	-0.0726286036	0.1374041103	0.0901327043	-0.068946966	-0.0215948803	0.0941446434	0.0837960127	0.0495761552	-0.097874987	-0.149394938	-0.1088613131	0.0923112898	0.052309551	0.1256198199	-0.0648567145	0.0701651728	-0.0015882891	0.083047276	0.0397865977	0.0422812568	0.1014342857	0.0943303805	-0.0169378293	0.2136483513	-0.0038210989	-0.0498374488	-0.0350324964	0.0968415579	0.0639350811	-0.0413633246	0.0428466786	-0.0396269576	-0.0507184147	-0.1579659458	-0.0102767645	0.0026408107	-0.0162532298	0.0772952419	-0.0578661534	-0.0716452307	-0.1365536868	0.0660301407	0.0151802989	-0.000357822	0.0341002796	-0.1618830174	-0.018318892	0.0568127987	0.0434410798	0.0247280349	-0.0759249258	-0.0443682491	-0.0700251805	0.08702749	-0.0138382331	-0.1055284005	-0.1272470829	0.0	0.0	0.0212870370245781	-0.0081217256966964	0.0004531379452857	6.596242829238023e-05	0.072578143648343	0.0220874203034782	0.0052675869354395	0.0004878541356625	-0.0071893336558375	0.0185604478175561	0.0003444902231882	5.168651841495779e-05	-0.0022649061249062	-0.000117567103569	1.3822023841603974e-08	5.12979975463762e-06	-0.0011142072066872	-0.0001572141214506	2.4716279983484023e-08	1.2414576994336928e-06	0.0010642392029631	-0.0003237363035131	1.132605081123534e-06	1.0480519421232609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.7439596111006	0.3044913208658499	0.0927149644826299	1019582.863971104	1195.8500033879684	5.058148400258233	1430057.230603004	25.58486523903492	950.9372130578056	0.2657313823235654	904281.5831781464	0.0706131675515928	983.3320822072584	811.0919376584968	1.301659	21.931345	0.0451174662715017	0.0379713950011589	-0.0272129379	0.1046641133	0.123207153	0.0124033326	0.0326573936	-0.0480580728	-0.0030115544	-0.0762643163	0.0805600149	-0.1938728116	-0.1254015642	0.0308302242	-0.0411097496	-0.0967360392	0.1029386272	-0.0575304625	-0.0457354307	-0.0567707952	-0.0783810934	-0.1750427833	0.0936736993	0.0513517457	0.087326845	0.1336991827	0.1138527283	-0.0539599595	-0.1463780224	-0.0238391887	-0.1631172286	0.0593869448	-0.0320154227	0.0761738455	-0.0998949701	-0.0073004958	0.0042053588	0.0257804856	-0.0743521694	-0.0777147393	-0.1352252151	-0.0045708672	-0.0013816006	-0.0474423332	-0.09781543	-0.1465504231	-0.013920947	0.0846617571	0.0350679456	-0.0501935482	-0.0367461417	0.1129437954	0.033579039	0.1521814864	0.0468136894	0.0370383069	0.0989904879	0.0350402897	0.0316459889	0.1489549983	0.0332063116	0.0792656658	0.173988597	-0.1600021914	-0.1153882838	0.0412892987	-0.0716927917	0.0393064655	0.0977001733	-0.0767631936	-0.0143542729	-0.0718452458	-0.0495489013	0.0647117548	-0.0456943085	0.0666158164	0.0369505204	0.1647859037	-0.0345650146	0.020561342	0.0409098547	0.063815324	-0.0018251781	-0.0481139582	0.1825622817	-0.1235867596	-0.0471000174	-0.0041618578	-0.0339983008	-0.1438330153	0.0506126882	0.032248349	-0.0554009715	0.1358448704	0.0714206618	0.0167097119	-0.0222837991	0.0463305085	0.119590288	0.083176091	-0.0730123289	-0.0114665092	0.0459065803	0.0844190769	-0.0207083033	-0.1112750639	-0.1236010407	0.0	0.0	0.02130295030598	1.5913281401897655e-05	0.000453815691739	2.5323252497598177e-10	0.0767423008026213	0.0041641571542783	0.00588938073248	1.7340204805527152e-05	-0.0067740649593659	0.0004152686964715	1.7244809026922176e-07	4.588795607370893e-05	-0.0029869617142379	-0.0007220555893316	5.213642740851484e-07	8.921940282323015e-06	-0.0010260902234486	8.811698323859998e-05	7.764602735071711e-09	1.0528611466567978e-06	0.0010639692327464	-2.699702166999562e-07	1.132030528230963e-06	7.28839179050213e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.2750263752824	-1.4689332358182128	2.157764851291365	1016618.5288120764	1194.2172617508193	-1.632741637149138	1426154.8682636248	2.665845253680448	950.1346774170632	-0.8025356407423487	902755.9052304268	0.6440634546617322	983.2471394915914	818.4665635248565	1.339314	22.565777	0.05590908809775	0.0380937291815629	-0.1513717612	0.0039180212	0.101504476	-0.1256584568	-0.128047677	-0.1128036705	0.0526345953	-0.1177845418	0.1199819827	-0.0689322321	-0.0388719482	0.0209821066	0.009138033	-0.1391828192	-0.1639684738	0.009121817	-0.0528138927	-0.0102360394	0.0162612708	-0.0364198349	-0.1405710598	0.1347647902	-0.0961874735	-0.0987853484	0.0217679631	0.0123682264	-0.127824716	-0.0522530238	0.1451840402	-0.0789909252	0.0370493103	-0.0666017904	-0.0264718019	-0.0676267711	-0.0670104717	-0.14355748	0.1091892779	-0.0546166337	-0.2189345476	0.0666602327	-0.0336795869	0.1367965841	0.0919109862	-0.0552436684	-0.1529229268	0.0201118006	0.0455065671	0.0133507714	0.1935971927	0.0645262675	0.0710824754	-0.0234155918	-0.0072836946	0.180595645	-0.0480447982	0.0302393541	0.0205214878	-0.2077431878	-0.013118604	0.1238970617	0.1136915685	0.0322340775	0.0396859454	-0.0638740472	-0.0103529044	0.1304517857	-0.0966402316	0.0668432656	0.0176364998	0.0163129755	0.0236297753	0.0330285847	0.0369250088	-0.0842181393	-0.0695767014	-0.0879526111	-0.037013277	-0.0166141464	-0.1008230427	0.1620129868	0.028430048	-0.0431637283	0.0671458008	0.0575596211	0.0052932702	0.0435229063	0.0243277537	-0.1062688318	-0.0799371421	0.1927161838	-0.0413594711	-0.1201531639	-0.1317240779	-0.1288316217	-0.0157647096	0.0637801989	-0.2049067246	-0.0582951643	-0.0647164162	-0.0513022293	0.0992967362	0.0817508294	-0.0275196736	-0.116312239	-0.1185545494	0.0	0.0	0.0251035519518723	0.0038006016458923	0.0006301883206003	1.4444572870759276e-05	0.0621960677809028	-0.0145462330217185	0.0038683508474066	0.0002115928951221	-0.0072484202641902	-0.0004743553048243	2.25012955214955e-07	5.253959632632313e-05	-0.0022969799200191	0.0006899817942187	4.760748763533942e-07	5.276116752970952e-06	-0.0009752282121555	5.086201129310007e-05	2.586944192779439e-09	9.510700657840128e-07	0.0010648833897408	9.141569943999818e-07	1.1339766337458565e-06	8.356830104104083e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.8058164870451	-2.4692098882372875	6.096997472168797	1011645.3404791716	1195.8407984588105	1.6235367079912066	1430035.2152586053	2.6358714421949245	949.4537796923308	-0.6808977247324037	901462.4797720532	0.4636217115457642	982.0956562663232	815.0076419859597	1.51526	25.530262	0.1190319721612754	0.064024632152105	-0.0895782483	-0.0803825262	-0.0557669388	-0.1014455657	-0.06300961	-0.2046693432	0.0135301919	0.1392201144	0.0581255011	-0.087171163	-0.1260283096	-0.0057301679	0.0073922232	0.0499529807	-0.0928293288	-0.0531422947	0.0224559878	-0.2306506968	0.1222456158	-0.0409228825	-0.0261077213	0.0643933563	0.0961435447	0.1955765077	-0.0547986305	-0.1451820334	0.0513791084	0.0643148467	0.079927143	0.1642971575	-0.0313415301	0.0049933267	0.1380615589	0.026434829	-0.0713545194	0.0496583451	-0.032898666	-0.0205324124	0.1181537201	0.0626007262	-0.1037272493	0.0604097319	-0.1618243185	0.0308516319	0.0673201467	0.0083767601	-0.0415740312	0.0847284131	0.0860641864	-0.1020815366	0.0329353573	0.2911904479	0.0597466431	8.05119e-05	0.0749907605	0.0625701557	0.1319655916	0.0893468184	0.2456084188	0.0493815879	-0.0874061274	0.0233886696	-0.184389633	-0.100056023	-0.0023589443	-0.0374613414	-0.0319556107	-0.0758837213	-0.1020179247	0.0948600303	0.1421624997	-0.1678523295	0.0892089949	0.0064838368	0.0201302223	0.0837088835	-0.033877109	-0.0072949288	0.1039671839	-0.0334794799	0.1700462554	0.120211075	0.0800697109	-0.05859762	-0.0534154295	-0.0583621656	-0.1792805514	-0.2025165141	-0.1760732683	-0.0146602188	0.1406082944	0.096147607	0.0073778037	0.1992371349	-0.0860035146	0.032533196	0.0635573229	0.099571233	0.053564288	0.0200564184	-0.0047962566	0.0790246387	-0.0342530363	-0.1206078089	-0.1121647876	0.0	0.0	0.0252611436885814	0.000157591736709	0.0006381253804551	2.483515547898985e-08	0.1030925139020411	0.0408964461211383	0.0106280664226425	0.0016725193053391	0.0391974027170078	0.046445822981198	0.0021572144724007	0.0015364363797592	-0.0021037359992183	0.0001932439208008	3.734321292646597e-08	4.4257051544070185e-06	-0.0012358077487748	-0.0002605795366193	6.790169490472912e-08	1.527220791931839e-06	0.0012417021587653	0.0001768187690245	1.5418242510824066e-06	3.126487707933953e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.3009352883216	0.495118801276476	0.2451426273774545	1012641.5723621508	1193.1872969805183	-2.653501478292128	1423695.9256756755	7.041070095298509	949.2257879277552	-0.2279917645756768	901029.5964670676	0.0519802447143308	982.240211611016	809.7631992545009	1.525846	25.708616	0.3256673833752092	0.1977549828281926	-0.0333702284	-0.0365671263	-0.1080849893	0.0998518014	0.0215126882	0.0183547786	-0.0863737774	0.1639184936	-0.0118635397	0.2511899724	-0.3703720886	-0.0232751739	-0.1470780679	0.1632554537	0.0158500202	-0.1555682316	-0.039060056	-0.4102467154	-0.0874045634	-0.0657240045	0.2090370724	0.0757160302	0.052362409	0.1167633614	0.0318533652	-0.0461464794	0.151968302	0.1045041855	0.2655019252	-0.0066530198	0.046765503	-0.051292403	-0.0579972734	0.0422340036	-0.0817432097	0.0807303468	-0.0022480765	0.000116793	0.0396510791	0.0482738822	0.1344764405	0.170319444	0.0799185432	-0.1974553125	0.0127152744	0.1456801199	-0.0709800201	-0.0703342685	-0.1142130882	-0.2283264837	-0.1897072322	0.2298609186	-0.0663548247	0.3055050332	-0.0084210526	-0.3805751869	0.0513414589	0.205625586	0.0904087257	0.2455354099	-0.0057349949	0.2088594252	0.0069987754	-0.0576489335	0.0990933085	-0.0461041137	0.0392796604	0.0902640679	-0.0387056333	0.1592853256	-0.0860149772	0.1542667599	0.1517743447	0.1158152323	0.0899981741	-0.2038391749	0.0163290391	0.0839583973	0.2624651229	0.057018376	0.0960754393	0.3863292975	-0.1592290554	-0.3909102884	0.0889521666	-0.004686308	-0.0321752412	0.0792341445	-0.1478972574	0.1048763025	-0.0463581282	0.2461988932	0.1280072775	-0.1257170438	0.1113907672	-0.1230897177	-0.1511733911	0.1145058553	0.0012865978	-0.0527514082	0.2461945905	0.0762424371	-0.0408893051	-0.1241343851	-0.104504154	0.0	0.0	0.0068811704045259	-0.0183799732840555	4.735050613612313e-05	0.0003378234179225	0.2538771325238969	0.1507846186218557	0.0644535984185563	0.0227360012129384	0.1616634162354557	0.1224660135184478	0.0149979244671006	0.0261350601489182	-0.0024649264629407	-0.0003611904637224	1.3045855108400256e-07	6.075862467705351e-06	-0.0010938117215586	0.0001419960272161	2.0162871745183792e-08	1.1964240822189883e-06	0.0010641530906869	-0.0001775490680784	1.1324218004184818e-06	3.152367157550834e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.9658194914282	3.664884203106567	13.431376222180056	1020030.956540992	1194.823762796693	1.6364658161746777	1427603.824143648	2.678020367508253	951.7596446202868	2.533856692531685	905846.4211277348	6.420429738287612	985.5016276869663	805.6007576146402	1.973777	33.255692	0.581914548713907	0.3546430843199838	-0.1469848699	0.0208219204	0.0390301892	-0.0023680368	-0.0537888371	0.0778215438	0.0309032987	-0.2501500286	-0.1949831946	0.2542124589	0.0614372543	-0.0800250304	-0.0095439565	-0.1841484248	-0.0704941098	0.0316614193	0.0386905916	0.1117021958	-0.0630276605	-0.0364181845	0.0134435636	0.0689425568	0.0012909005	0.0027513163	0.021823935	0.1041116293	0.0826430049	0.1032668646	0.1790305334	0.0839468636	-0.0054302256	0.0465877011	0.0834254916	-0.1853728381	0.0119353305	-0.222689327	0.0277631575	-0.1097981026	-0.09554367	0.1023549797	-0.0666198835	-0.1108821333	-0.0210126699	-0.0395163054	-0.0671539312	0.007978262	0.0235135694	-0.0443588228	0.1080414627	0.1251502379	-0.1673961052	-0.4068484474	-0.14838861	0.2564199744	-0.1639803387	-0.1502366979	-0.0920518475	-0.1566801219	0.0703453901	-0.0254387892	-0.0562666281	-0.1075267137	-0.1960038939	-0.0852756988	0.0817912648	0.0135018048	-0.0450276006	-0.1164302425	-0.0796750513	0.0706970719	-0.0591075325	-0.2540281381	-0.0049759639	0.1837655641	0.1319897263	0.0691356746	0.0280144523	-0.0819771382	-0.1853421848	0.0789473915	0.0032422335	-0.0118895274	0.0360561368	0.1140518282	0.0631349439	0.1073193472	0.2023526295	0.0198088823	0.0382260908	0.1456874268	0.1330754902	-0.1624473391	-0.1308216767	-0.1731619577	-0.0176445223	-0.0172887467	0.0201944333	-0.0641432871	0.1202916487	-0.104281068	0.0425774194	0.0734061966	-0.0474096687	-0.1268694822	-0.0956594465	0.0	0.0	0.0511888545273109	0.044307684122785	0.0026202988278181	0.0019631708723244	-0.0406107600792609	-0.2944878926031578	0.0016492338342152	0.0867231188898489	-0.0245100067633785	-0.1861734229988342	0.0346605434311028	0.0006007404315408	-0.002011020260779	0.0004539062021617	2.0603084036085825e-07	4.0442024892636375e-06	-0.0011931645052685	-9.935278370989996e-05	9.870975630906164e-09	1.4236415366326245e-06	0.0016498050845979	0.0005856519939109	2.721856817165084e-06	3.429882579719299e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.4268484293816	-4.538971062046585	20.602258302096303	1010883.1475426388	1194.935374114473	0.1116113177799889	1427870.5483100957	0.0124570862565856	949.950131376546	-1.8095132437408663	902405.2521023168	3.2743381792735926	983.1868419558502	831.2589959343884	1.515358	25.531898	0.1259735203781519	0.089024060062946	-0.1049658025	-0.0627252311	0.0597220089	-0.2760485193	-0.0444770474	-0.2320942246	0.059447408	-0.0213667451	0.0896662482	0.0881865364	0.0459667427	0.1068912092	0.2106609801	-0.1010629835	-0.1243153859	-0.0786436076	0.0262023863	0.0004090396	0.1514866232	-0.0960298798	0.0782215633	-0.0615412978	0.1458708828	0.0120361636	0.0217537656	0.1089619165	-0.0366024212	-0.0324485089	0.0649505036	-0.0179421516	-0.2188877464	0.0864522969	-0.2492976517	-0.0455813861	0.0637427148	-0.0187542321	0.015168724	-0.0321372718	-0.0446143393	-0.0065211205	0.0293952433	0.0316704935	-0.0108636549	-0.1782274109	-0.0590112064	-0.2053536232	0.0973048201	0.1713026577	0.1392076713	0.0200006577	-0.045476098	0.1320552578	0.0325844637	-0.0809222069	-0.2318457161	-0.0285082063	0.2388739055	-0.0021412619	-0.1136926476	0.1837987955	-0.1134772229	-0.1045281766	0.1030214026	0.0306364863	0.0791484107	0.0543161567	0.0287594388	0.0876477432	0.0127981555	-0.0819462251	-0.0156932516	0.0181582299	-0.0734915995	-0.0049943741	0.0475351467	0.1625171057	-0.0483089293	-0.0372405585	-0.0631495605	0.0046106609	0.0206615389	0.1049685746	0.0252594793	0.059927759	0.1341650226	-0.1815472591	0.0818596644	-0.1325925937	0.0481448484	0.1621060914	0.1231670821	-0.0293501286	-0.0551031597	0.0766617657	0.2021286085	0.0402722788	-0.1503043989	0.1093912468	-0.0512257927	-0.0506294731	-0.1136332765	0.0705179274	-0.0537956445	-0.1287956613	-0.0857308793	0.0	0.0	0.0424330810901523	-0.0087557734371586	0.0018005663708034	7.666356848285216e-05	0.0448628096231829	0.0854735697024438	0.0020126716872859	0.0073057311176785	-0.019953891751399	0.0045561150119795	2.075818400238496e-05	0.0003981577960265	-0.0017433363093309	0.0002676839514481	7.165469786286881e-08	3.0392214874314834e-06	-0.0012501325059683	-5.696800069979993e-05	3.245353103732405e-09	1.5628312824785815e-06	0.0018689143769814	0.0002191092923835	3.4928409484877742e-06	4.8008882008798137e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.8691948035776	-9.55765362580405	91.34874283084532	991755.453158726	1192.9768709085756	-1.9585032058973864	1423193.8145228163	3.835734807510341	948.4675159176846	-1.4826154588613465	899590.6287510634	2.1981485988546403	984.7210924192916	816.3634138535158	1.677033	28.255922	0.0814683192078292	0.0521002731621816	-0.0410823892	0.0987577507	-0.1759065491	-0.3307079852	-0.123237993	-0.2609091599	-0.2287098276	0.0318036625	0.0968613453	0.1328979201	0.2475040755	0.2286836781	0.3463813347	-0.0727082501	-0.1668902699	0.0483112823	0.0398602515	-0.0973227103	0.0077225588	-0.0449210633	-0.0701426299	-0.0113705948	0.059600535	0.1069220096	0.0361889304	0.0170949219	-0.0201387555	0.0484102264	-0.1062926347	-0.1266094533	0.049561439	0.0464489304	0.0407124283	-0.0546470378	-0.1171259877	-0.0479751161	0.1350492386	0.1906950196	0.0255836928	-0.1634676662	0.0259718877	0.0495910952	-0.0716213665	-0.1299150657	0.0983971785	0.0735173951	0.2856167213	0.2742894038	0.1683638751	0.006687508	0.067236073	0.0140248599	-0.085490464	-0.0332725428	-0.037729306	-0.118856679	-0.0063255802	-0.0717365079	0.027594633	-0.0583386928	0.0194984033	-0.1083826153	0.0421985949	0.0701951439	0.1944452238	0.0678736148	0.1147988368	-0.0936927371	-0.1142308359	-0.1627041469	-0.0902723509	0.1551480437	0.0691276576	0.1090940516	0.0367020714	-0.0629746126	0.0788143642	-0.0487839626	-0.0397784233	0.0306427103	-0.156504936	0.1388052625	0.001050464	0.2317808343	0.1215598528	-0.200107057	-0.0907009135	-0.1579454289	0.1378132789	0.0236073568	0.1655141023	-0.0516390838	0.0093909064	-0.0766625978	0.1601637192	-0.0870879773	-0.0472220675	-0.0616962308	-0.0437074884	-0.1517658832	-0.0555006198	0.0675796767	-0.0600291306	-0.129900641	-0.074830947	0.0	0.0	0.0513672404172069	0.0089341593270546	0.0026385933880791	7.981920288119675e-05	0.050361723681064	0.0054989140578811	0.0025363032121278	3.023805581596242e-05	0.0218007058455995	0.0417545975969985	0.0017434464204872	0.0004752707753663	-0.0021523491844549	-0.000409012875124	1.67291532017201e-07	4.632607011823674e-06	-0.0012809433969407	-3.0810890972400064e-05	9.493110025131238e-10	1.6408159861659797e-06	0.0018031251785599	-6.578919842150006e-05	3.2512604095566717e-06	4.3282186289435056e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.6315348320576	-3.2376599715199745	10.482442091182724	985317.3639430464	1187.1699703669144	-5.806900541661207	1409372.5385409803	33.72009390074522	946.00979356738	-2.457722350304607	894934.529525397	6.040399151186802	980.8174256258231	766.1737757370914	1.634126	27.533007	0.0818180129360819	0.0404307834634964	0.085173303	0.1519330473	-0.4260130036	-0.0404267092	-0.070952224	0.0199158688	-0.3968660526	0.2530809682	-0.0520321037	-0.0318950487	0.0511861398	0.2387837431	0.2099578909	0.2665510361	-0.0682913195	0.0576635284	0.1218153236	0.1499396884	0.0654165726	0.0226559399	0.057738212	-0.299783532	0.0057964103	-0.0967463438	-0.2827210435	0.0915156667	-0.1980300573	-0.0045362725	0.1310773976	0.0104713432	0.0014978314	0.0931615288	0.0611757299	0.1206946286	0.0624695267	0.0312037262	-0.0797778817	-0.1061428078	0.0756468307	0.1817443193	-0.0242016411	-0.0178672078	-0.0482293268	0.1239755391	-0.0389997756	0.1617511673	0.2318554317	0.1730179234	-0.0467626504	-0.2698518213	0.1402148096	-0.0511734903	-0.0654147083	-0.2877788446	-0.1256426462	-0.1195955565	-0.2971272162	-0.0078197653	-0.0489325644	0.0410476083	0.0445273533	-0.013566393	-0.0686616949	-0.1591968265	0.0076582211	-0.175170376	-0.125415164	0.1224539905	0.1307310752	-0.0175724874	0.1238811905	-0.0097911425	-0.2058843518	-0.002679868	-0.0744833729	0.0279214541	-0.1662033405	-0.0037806372	0.0118099631	-0.0340619559	-0.2748573523	0.2349359642	-0.2248240309	0.3156227741	-0.0482418097	-0.1124635373	-0.0262502867	0.2152747601	0.0552134628	-0.0468873534	0.1953572848	0.1857502649	0.0484447041	-0.0563672172	-0.0375392032	0.0842526494	-0.1734429375	0.0862732943	-0.0218515038	0.0409327224	0.0665953503	0.064593527	-0.0660924577	-0.1301773761	-0.0630831501	0.0	0.0	0.0514627114460637	9.547102885679865e-05	0.0026484106693808	9.11471735097568e-09	0.0677195473044776	0.0173578236234136	0.0045859370871233	0.0003012940409415	0.053397264709126	0.0315965588635265	0.0009983425320162	0.0028512678784164	-0.0019809478607728	0.0001714013236821	2.9378413759976035e-08	3.924154427100333e-06	-0.0015200315124856	-0.0002390881155448	5.7163126994811445e-08	2.310495798949261e-06	0.0020479989277386	0.0002448737491787	4.194299608018455e-06	5.99631530368329e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
