global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
934.9342727148908	4.164381947845982	874102.0942969217	17.342077007545495	911.5526093559032	8.956946086298558	80.22688319285905	830928.1596235558	857.0665615913563	0.646056985496557	734563.0909980302	0.4173896285088984	877.254541355821	802.5671042373289	1.267582	22.246914	0.0959821415473552	0.0461622168776878	-0.0884040555	-0.078938428	0.1375612521	0.114565543	0.0995571743	-0.0057494674	-0.1157776303	-0.0423470172	-0.0400452631	0.0167752038	0.1675900651	-0.1480201165	-0.0219252148	-0.1068267161	0.0218995067	-0.1140952152	-0.1215979238	0.0164927778	0.0861335326	-0.1283783868	0.0137152724	0.1198079965	0.0436651237	-0.0227787126	-0.0711958943	-0.1220318672	-0.1154423407	0.0754618002	0.1241842771	0.089631657	-0.0901403132	0.0414077961	0.0359485455	-0.0708746964	0.1993633236	0.0130062798	0.045997861	0.0289288417	-0.1627475597	0.0063822086	-0.0922658737	-0.0742581256	0.0017815133	-0.0855314293	0.0275829393	0.0279409746	-0.1115997905	-0.188318441	-0.0703847857	0.0095140454	0.0636051918	-0.1416629764	-0.1046981581	-0.0056596257	-0.03545387	-0.0170401888	0.1588028412	-0.0971092523	0.0372454143	0.0442469322	-0.1818344956	-0.0442841155	-0.0932656714	0.0288174257	0.1170001942	0.0422809216	-0.0777088838	0.1172644572	-0.0611800642	-0.0117709235	0.0117314231	-0.0151067145	0.1152948137	0.0403623865	-0.0493059126	-0.1343254792	-0.0166324451	0.1888463511	0.0788287451	0.1418714358	-0.0928124847	-0.0370385815	0.0329789933	0.0755680559	0.1220265755	-0.1229862448	-0.0134540859	0.2123069247	-0.0338014509	-0.0822820408	-0.1576072591	-0.1003763974	-0.0488549464	0.1118560339	-0.0600961644	0.0794917962	0.0341637811	-0.0190616119	0.0418640363	-0.1651514614	0.0028540952	0.0020460637	-0.0112392443	0.006441627	0.0319233478	0.1383683424	0.0975323013	-0.0126083682	0.0091840264	0.0646738263	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	-0.0022787838277622	-0.0034460598277376	5.192855733670544e-06	1.1875328336346896e-05	-3.0183163673314084e-05	-0.0175082961052339	9.11023369330067e-10	0.0003065404325085	-0.0401109362261919	-0.0337023760148652	0.0016088872049416	0.0011358501490473	-0.0002819997885369	-0.0003434825003103	7.952388073485633e-08	1.1798022801943544e-07	8.010304915151423e-06	0.0004830124719916	6.416498483369904e-11	2.333010480994859e-07	-7.299885684355887e-05	-1.3219688387207124e-08	1.747601610548589e-16	5.3288331004664015e-09	0.0	0.0	0.0	0.0
931.926643385267	-3.0076293296237964	868487.2686513306	9.045834184413287	907.2749914625672	-4.277617893336014	18.29801484138844	823147.9101334014	856.3115246421412	-0.7550369492150821	733269.4272349484	0.5700807946800185	877.2179623863345	806.9735970484347	2.143873	37.626404	0.3426798309378335	0.2590706593216154	-0.1299612536	0.0933717869	-0.0208012001	0.3184152637	-0.2615222169	-0.0475992744	-0.1021819703	0.0501497199	-0.0657692308	-0.1148572708	-0.0533853825	-0.1250980573	0.0871528217	0.2431950105	0.0316959572	0.3060115035	-0.0893243638	-0.3684481302	-0.3388122239	-0.0796228666	-0.1060763306	0.1513320262	-0.0724058052	-0.0338422553	-0.0327446114	0.2557818085	0.2130333835	0.042879752	0.1260520119	-0.0745389866	-0.0103509891	-0.0247322905	-0.0287664872	0.0209027199	-0.033379075	-0.0846970655	-0.087122734	0.0486448365	-0.091907805	0.1746905085	-0.0674034844	-0.1657566284	-0.0080357136	0.0751726016	0.0444821709	0.0128585484	0.0327851616	-0.0400185338	0.039929984	0.1808068965	-0.17626398	0.1391441718	-0.146785992	0.1619001656	0.2119041462	-0.4742336212	0.0193403271	0.1521917775	-0.0733126261	-0.0639780729	0.1721999218	0.2608665133	0.1252937622	0.1191655873	-0.164617397	0.2091424591	-0.1065985659	0.0290839357	0.0246008695	0.0323326848	0.13909274	-0.0927688757	0.0060726762	0.0217095378	0.012436705	0.0875270073	0.1328024934	-0.0549308118	-0.0381749041	0.0095402721	0.0122032235	-0.0882850113	-0.0859341567	0.129821844	0.0799452974	-0.1431056535	-0.4381576836	-0.2492849316	-0.3582596204	0.2047514252	0.2347494064	0.2786226122	0.4303231262	0.2904024185	-0.0323521436	-0.0294136467	-0.0353846345	0.1554006653	-0.0077410121	-0.0232136556	-0.0602368922	-0.0564134391	0.0281100152	0.0029994282	0.0651563193	0.0988994292	-0.0495149459	-0.0585739031	0.0466015425	0.1769546953	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0012000533381524	0.0034788371659146	1.4401280144107184e-06	1.2102308026948724e-05	-0.037995413259722	-0.0379652300960486	0.001443651428777	0.0014413586962459	-0.1315923187481971	-0.0914813825220052	0.0173165383535271	0.0083688433481374	0.0038170081132025	0.0040990079017394	1.456955093625371e-05	1.680186577852204e-05	-2.602089689163201e-05	-3.403120180678343e-05	6.770870750449442e-10	1.1581226964140196e-09	-1.095033731244124e-05	6.204851953111763e-05	3.850018776003486e-09	1.1990988725624284e-10	1.0	0.0	0.0	0.0
933.4480781723004	1.5214347870333995	871325.314643561	2.3147638111953657	913.1190349017184	5.844043439151164	34.15284371868577	833786.3718998455	858.4934991822207	2.1819745400795227	737011.0881381336	4.761012893555245	879.5467881499744	801.4680412179982	1.825534	32.039341	0.3187773347304016	0.2061521262988486	-0.0880310416	-0.0878209667	-0.0070775636	0.1021782421	-0.1776886198	0.0493732305	0.0898565983	0.1526808441	-0.0047350935	-0.1538064473	0.1394983987	-0.2698770216	0.0317157213	0.0756624212	-0.0627568497	0.0812570176	-0.30580391	-0.1721724133	-0.0271318042	-0.1326447951	-0.0353747831	-0.1522182031	0.1079090189	0.2887229451	-0.0644861912	-0.0296381078	-0.0273290616	0.0447410133	-0.0854285715	-0.0034165227	0.066182147	-0.1813307746	0.0023356507	-0.0464447862	-0.1202291495	0.1618200823	-0.1154324981	0.1971196793	0.0178104733	0.1315064497	0.0493036087	0.147894942	0.0611051112	-0.0450978828	0.0073999284	-0.1265607384	0.0118737872	-0.0091762345	0.0674659773	-0.2210390887	0.088341425	0.0341848354	-0.3218181651	-0.0283395569	-0.1130120111	-0.1926206744	-0.1170072266	0.0302344145	-0.1123800296	0.2937653553	0.0720508477	-0.1186252818	-0.1108499334	0.0482557658	-0.0610983485	-0.1130006728	-0.0031596835	-0.0303265536	-0.1127118743	0.1335602679	0.1762199992	0.1010451673	-0.0848215002	0.1131157267	0.03893273	-0.0355675607	-0.2062220799	-0.0870401354	0.1090173036	-0.0737950299	0.0547095415	-0.1269602604	0.0911317685	0.0927749499	-0.0796617252	0.0629833338	-0.2178817074	0.0991347407	-0.0899840856	0.1012542763	-0.1284511468	0.1634155228	-0.0943101218	-0.0811646555	-0.1476353316	-0.0342991089	-0.1168865944	0.2754941264	-0.0855036668	0.1680574213	0.0499282333	-0.0399190982	-0.2433831497	0.114804546	-0.1893571866	-0.1840219936	0.0959383732	0.0459758259	-0.2063459547	-0.3169915768	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0193834301829411	0.0181833768447887	0.0003757173656569	0.0003306351934795	0.0330634096999489	0.0710588229596708	0.0010931890609866	0.0050493563204138	-0.0860030641915656	0.0455892545566315	0.0073965270503385	0.0020783801310293	0.0004310115070146	-0.0033859966061879	1.8577091917899656e-07	1.1464973017115978e-05	-0.0001349625490381	-0.0001089416521464	1.8214889642861547e-08	1.1868283572402036e-08	0.0001730290117394	0.0001839793490518	3.3848400877539244e-08	2.9939038903513435e-08	0.0	1.0	0.0	0.0
935.102843145532	1.6547649732316358	874417.3272588574	2.7382471166342963	916.6667530083216	3.54771810660327	12.586303763920691	840277.9360708193	858.6711426068069	0.1776434245862219	737316.1311456794	0.0315571862987207	880.276132092085	806.5644813926226	1.440425	25.280424	0.1290002254260547	0.0768711394560087	-0.0634611185	0.0104954593	0.1426377132	0.0432965859	-0.0814312929	-0.0562574958	0.0199560152	0.0403369769	-0.0291717126	-0.1406221109	-0.0358647231	-0.1856067208	0.0527176293	-0.1443917463	-0.1132209118	0.0378959038	-0.2092639944	-0.0067245488	0.1748626488	-0.1152206458	0.0656912454	-0.0098984185	-0.0071495983	-0.0701563852	0.0499801708	-0.105104668	-0.00814969	-0.0194400368	0.0927436283	-0.0228684964	-0.0273390207	0.0701704037	-0.1027974367	0.0408339833	-0.1825337314	-0.0749690072	0.0438884771	-0.0484168431	0.1197271532	0.2155230617	-0.0081393392	-0.1089233375	-0.0904894856	-0.0387833415	0.0103002173	-0.0522476976	-0.0182056441	0.072699679	-0.2152342246	-0.0578440762	0.0006522376	0.0445007641	-0.2334815008	-0.0364743611	-0.1179164044	0.0308939637	0.0281778559	-0.0940461682	0.0118359458	-0.1233405898	-0.093718926	-0.1050904963	0.027119536	0.0433303757	0.0167740116	0.00050136	-0.0929106864	-0.0092715602	0.0869857578	-0.0268013257	0.0666023577	0.0331660136	-0.1271307473	-0.1376915953	0.022384399	0.1879957811	0.0845872828	-0.1321362827	-0.0191636264	-0.1119829835	-0.0990580788	-0.0568015885	0.2595021817	0.0032536979	0.0985597079	0.0557667859	-0.1225281034	0.2142175431	0.0054378697	-0.0974574133	-0.0683443337	-0.1880086746	0.0223539197	-0.0391484119	-0.1002021348	-0.0240267159	-0.1144454483	-0.0093583752	0.0968565831	-0.072665565	0.0380030749	-0.09487204	0.1052911008	0.1005039151	-0.0355723304	-0.0576594976	-0.12283966	-0.0724478019	-0.1135298734	-0.0121798	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0194099769681059	2.654678516480005e-05	0.0003767472059024	7.04731802586048e-10	-0.0377464121981034	-0.0708098218980523	0.0014247916338291	0.0050140308772338	-0.0549900427742642	0.0310130214173014	0.0030239048043154	0.0009618074974299	0.0006969941723724	0.0002659826653578	4.858008763210869e-07	7.074677827083945e-08	-0.0001660253903459	-3.1062841307800005e-05	2.7564430239508468e-08	9.64900110113566e-10	-7.294218810572386e-05	-0.0002459711998451	6.050183115324985e-08	5.320562805650804e-09	0.0	0.0	0.0	0.0
930.7076583215966	-4.395184823935438	866216.7452584697	19.317649636552385	911.5667974553955	-5.099955552926076	26.00954664182152	830954.0262230862	855.6094993075034	-3.0616432993035687	732067.6153052367	9.373659692170442	876.798053678919	785.1306484340023	1.277282	22.417152	0.0633542149735897	0.0316521906016919	0.0357480849	-0.0192436024	-0.0825672942	0.0287248387	-0.1175551054	0.0054739914	0.1015795537	0.1023572607	0.0583046246	0.0183590968	-0.0369128141	-0.0515449677	-0.0499619747	-0.0283977347	0.0182738382	0.0314962204	0.0109744139	-0.0625998108	0.0403412492	-0.1750335002	-0.0540887791	0.0592727282	0.1601875173	0.0218609762	-0.2302964111	0.1415195096	0.0173429469	0.0939577539	-0.078613403	0.1352057022	0.0107601538	0.1974761985	0.0520641142	-0.0381918692	-0.1473593151	-0.1243561703	-0.0790337058	0.0019799485	0.1459617278	-0.03828733	0.1423301198	0.0270781038	0.0866319505	-0.0378867653	0.0543670214	-0.1136673453	0.0703099651	-0.094135718	-0.0695907782	0.071791407	-0.1520430908	0.0529255512	-0.0074025862	-0.0785704845	-0.0969974168	-0.0954203635	0.0391019121	-0.0449276017	0.0148491961	0.1675151372	0.0514681747	0.1568583319	0.1359216793	0.2218497431	-0.0099647547	-0.044527379	0.0156511456	0.156592937	0.1322946428	0.0507476552	-0.1938531637	0.1281132045	-0.0149421555	0.0510075168	-0.0293544422	-0.0532227132	0.0998645004	-0.1269680092	0.0152692425	-0.0500969429	-0.0782203138	0.0766135156	-0.1011336796	0.131127722	-0.0262534507	0.0427213976	-0.1278102284	0.0651474696	0.0178688817	0.0961788317	-0.0361259377	-0.1503511569	0.0601528633	0.0024848268	-0.0553439623	-0.0622060899	-0.015636278	-0.0086077501	0.0565447506	-0.0054555386	0.2517176479	0.0016885101	0.0466468022	0.0241537301	-0.0246734103	-0.0544273564	-0.0305377328	-0.1350041964	-0.1072670801	-0.0254054825	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0194485663071475	3.858933904159895e-05	0.0003782467314035	1.4891370876674724e-09	-0.0141817289595991	0.0235646832385043	0.0002011214362835	0.000555294296131	-0.0430948990954576	0.0118951436788065	0.0018571703280476	0.0001414944431394	0.0008660051374525	0.00016901096508	7.499648980941234e-07	2.856470631730677e-08	-0.0004579899479544	-0.0002919645576085	2.0975479242727402e-07	8.52433028995271e-08	2.319826355042003e-05	9.614045165614388e-05	9.24298644464734e-09	5.381594317547466e-10	0.0	0.0	0.0	0.0
931.8144263784424	1.1067680568457945	868278.1252069856	1.224935531654216	910.8023124648018	-0.7644849905937008	0.5844373008430508	829560.8523912305	855.6097087716698	0.0002094641664598	732067.9737443416	4.387523703071491e-08	876.5676892490075	793.150687782758	1.155467	20.279228	0.0740726147739725	0.0403120694876204	0.0168149919	-0.0069053597	0.1358907693	0.0320162718	-0.066831503	-0.0391940153	-0.0286749233	-0.0151545333	0.0306044226	-0.09742873	0.0398502638	-0.0575797218	0.0147888694	-0.0418218507	0.1114679977	-0.0990765859	0.0426692022	-0.0879297073	0.0566449223	-0.0765159281	0.0899639173	0.0458924708	0.1501433309	-0.0278890059	-0.0130558172	-0.0506490016	-0.0043191892	0.0191317976	-0.1062146658	-0.1211567616	-0.051146641	0.032034296	0.0139786527	-0.1154407841	0.1777149696	-0.1283837337	-0.0884148025	-0.0256496057	-0.0434115458	-0.0251145444	0.0200092377	-0.0266091544	-0.0633226449	0.0412155645	0.0443365765	0.1390178104	-0.1059927876	0.0107659577	-0.044692806	0.0912737503	0.0331608026	-0.0566786321	-0.0165791083	-0.1094333354	0.0363143588	-0.039354082	0.0849433311	-0.1424719344	0.0760655955	0.019345147	0.090309248	0.0189161872	-0.049605362	0.0600459064	0.0954902321	-0.0348286789	-0.1022611442	-0.0820067001	0.0304352546	0.0232396404	-0.0043835361	0.0215720546	0.0192381103	-0.0136596127	-0.0063359382	-0.0278991488	-0.0400837752	-0.048293005	-0.0824693528	0.126380851	-0.0229986444	0.1211636671	0.0252113661	-0.1795376471	0.1379443005	0.0181178911	-0.0920099731	0.0655400556	0.0241741808	-0.1365586897	-0.1217452397	-0.1839912604	0.0903887943	0.0896012412	-0.0414447026	-0.0451250862	0.009718755	-0.0811723225	0.0619962692	-0.0363947532	-0.0175809439	-0.0663216636	-0.0399405039	0.2048844407	-0.0254131495	-0.1000577284	-0.0085327306	-0.016055988	-0.024383152	0.0944525616	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0194474009241645	-1.165382983000368e-06	0.0003782014027051	1.3581174970668364e-12	0.0114406824600621	0.0256224114196612	0.0001308892151519	0.0006565079669583	-0.0194274678823802	0.0236674312130774	0.0003774265083209	0.0005601473002257	0.0008459973326828	-2.0007804769700045e-05	7.157114869064121e-07	4.003122517024319e-10	-7.853084413267375e-05	0.0003794591038217	6.167093480190299e-09	1.439892114731876e-07	-7.296696302317335e-05	-9.616522657359338e-05	9.247750801950553e-09	5.324177692825147e-09	0.0	0.0	0.0	0.0
930.5734447370615	-1.240981641380813	865966.936049801	1.5400354342442168	898.8126709124793	-11.989641552322496	143.7515045531782	807864.2173928249	855.322008348049	-0.2877004236207767	731575.7379645401	0.0827715337515744	875.1384913910413	778.8104049692844	1.138737	19.985596	0.0147970543341428	0.0088981921645594	0.0329441939	0.1534758716	-0.0394369497	0.003019104	-0.0112872946	0.0144228921	0.0452225135	-0.0886218566	-0.0543930615	0.0408137339	-0.1298634327	0.0141115113	-0.0314698728	0.0038905546	-0.0053767171	0.1232624816	0.1267179312	0.0088024329	-0.0060911436	0.0121068459	0.0416617609	0.0846487618	0.2094107716	-0.1982623734	-0.0129256258	-0.0051075449	0.0611464966	0.2063857064	0.0305657161	-0.0135145383	0.1134168163	-0.0009106184	0.1648875139	-0.1054576139	-0.2217924416	0.0073578175	0.0662524187	0.0406282387	0.0636664906	-0.0834668366	0.0982445476	0.2223577887	0.0534723683	0.1052990878	-0.0997577898	0.1073865174	0.0214929353	-0.0465978685	0.019988234	-0.1715513268	-0.0346256111	0.1369812123	0.1160813885	0.0420612331	0.0780393904	0.0036506327	0.0858006053	-0.0863650825	0.1073549647	-0.0189852523	0.1218762912	0.0414259764	0.1648544683	0.1049387767	0.1404803252	-0.1021257152	-0.0927915082	0.1069333682	0.0097450709	-0.0970668362	-0.0415038314	0.098896795	-0.1746411414	0.0482456385	-0.0659112654	-0.1090781147	-0.0777683756	-0.1145381851	0.0836589642	-0.0493496805	0.0413761915	0.0771004224	-0.0028297572	-0.138560587	-0.050044148	-0.1816960717	-0.0795506684	-0.0530859762	-0.0014498845	-0.0638436893	0.0881365917	-0.1981637198	0.0559556308	0.0143330323	-0.0574471286	-0.0298128714	0.0545307814	0.0259812092	-0.0429795228	-0.08552786	0.0415207357	0.0659964583	0.0674093466	-0.0120384166	0.0906137843	-0.1833534493	-0.0764037873	-0.1407006587	0.0705894036	-0.0438688064	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0194475824205824	1.8149641790171644e-07	0.0003782084620053	3.29409497111545e-14	0.0132502546254755	0.0018095721654134	0.0001755692476399	3.274551421838944e-06	-0.0106404720337494	0.0087869958486308	0.000113219645101	7.721129604385491e-05	0.0009299970892927	8.399975660990002e-05	8.648945860928941e-07	7.055959110522443e-09	-7.853389347300954e-05	-3.049340335792294e-09	6.167572424030011e-09	9.298476483489862e-18	-7.296367249979408e-05	3.2905233792726238e-09	1.0827544109539728e-17	5.323697504657207e-09	0.0	0.0	0.0	0.0
933.341675014538	2.768230277476505	871126.6823189436	7.663098869137647	904.5930271265696	5.780356214090261	33.4125179617719	818288.5447260106	856.8178441614136	1.4958358133645788	734136.8180734125	2.2375247805440712	877.2838599033043	784.4224672752156	1.18996	20.88459	0.1118657006414735	0.0774521006106223	-0.0226663823	-0.03740569	-0.1303007923	0.1114139462	0.0668335225	0.0118055137	-0.1229684122	0.0193085044	0.0519132901	0.0977459942	-0.0143973237	0.1225311699	0.0716042942	0.0936000658	-0.033030512	-0.0473963275	0.0286238402	0.0305680454	-0.0599272957	0.0305004808	-0.2276905419	0.0062265279	0.0164870559	-0.0538609113	0.0423589982	-0.1754717992	-0.1279303191	-0.0925693539	-0.0046395938	-0.0093405937	0.0243512751	0.1467357602	0.1043965203	0.1704902426	0.0937346514	0.0315313596	0.0317620301	0.1131335893	0.1293671825	0.1611867289	0.1193198616	0.0132759617	0.09616772	-0.0891752429	-0.0597078392	0.0845138855	0.0615110401	-0.1093948549	0.0435200337	0.1682484392	0.0632881293	-0.0617487147	0.0657853067	0.0333530096	0.01253705	-0.0384318639	0.0059893587	0.1614015203	0.2062148453	-0.0248028292	-0.0972282333	-0.1782124902	0.077073524	0.0212600406	-0.0379165635	-0.2410571791	-0.0317565216	0.0086108584	0.0491239559	-0.1739205499	0.0294630182	-0.1561736564	0.0311013031	-0.0942150436	0.0045845656	0.0399807669	-0.0946209734	-0.0404612212	-0.0499989848	-0.0140389181	-0.114341602	0.0631252672	0.0172339472	0.1137005383	0.0417277417	-0.0044071999	0.0209274828	-0.0688476177	-0.0212700471	0.1084074531	-0.063249761	-0.0903064184	-0.0804503586	0.0032800737	-0.1082286694	0.055511018	-0.0254170953	-0.022449797	0.0105098719	-0.1438895869	0.2543948261	-0.040337969	0.1136810565	-0.028644714	-0.0012241595	-0.0953577889	0.0239150366	-0.0095800409	0.0925851566	0.0673933091	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0193834877528047	-6.409466777770184e-05	0.0003757195974631	4.10812643753397e-09	0.0330461547563061	0.0197959001308306	0.0010920483441777	0.0003918776619898	-0.0084903990821771	0.0021500729515723	7.208687657463373e-05	4.622813697082827e-06	-0.0004450183019582	-0.0013750153912509	1.980412890777597e-07	1.8906673261768656e-06	-0.0004999833338557	-0.0004214494403826	2.499833341334604e-07	1.7761963079888294e-07	-7.361149869206302e-05	-6.478261922689458e-07	4.196787753896811e-13	5.418652739691596e-09	0.0	0.0	0.0	0.0
935.3862515429548	2.044576528416769	874947.43957558	4.180293180552768	908.2467963563884	3.653769229818749	13.350029584770295	824912.2430916427	856.6115339178788	-0.2063102435348582	733783.3200411411	0.0425639165874125	877.8184364794122	818.537153591739	1.351817	23.725294	0.1021361497742996	0.0500451385877595	-0.1224094905	-0.0426126258	0.1670474131	0.0068260355	-0.0349531718	-0.0381926064	-0.1131822491	-0.0384910743	-0.1069421543	-0.089196444	0.0863149266	-0.0541715046	-0.0308333368	0.1175214875	-0.0505741321	-0.091179052	-0.0184091071	-0.1340583805	0.0936930025	0.0041692817	0.0098462574	0.1841118696	-0.055236446	0.0549891858	-0.0492668598	-0.0741729944	0.0348899827	-0.2166590881	0.0590525425	0.0038672134	0.1194090101	-0.052133241	-0.0822293172	-0.0118127527	-0.0189938671	0.0078360642	0.0017541081	-0.0014552956	0.0973819365	0.0084048634	-0.0143697136	-0.0025080394	-0.031536355	0.0349736613	0.0677982963	-0.0906882405	0.0497751353	0.0017151	-0.0710267529	-0.1095885569	0.0803501318	-0.0905280864	-0.0441832233	-0.0829844493	0.0724008783	-0.0319354932	0.1188760748	-0.0067458752	-0.1063625379	0.0029236238	-0.1413263523	-0.0429446305	-0.0757789107	0.1464031553	-0.1140566511	-0.0077465835	0.0217395988	-0.1388401717	0.0844972959	-0.0909025992	0.0004241972	-0.0439037022	-0.0459178157	-0.0557872376	0.0215802202	-0.0418021589	-0.0190753605	-0.1322738164	-0.1519676484	-0.0449388392	0.1227654117	-0.1483727348	0.0567733325	-0.0378654335	0.0863524073	0.0230873241	-0.039907593	0.1317845857	-0.0804727887	-0.0699727277	-0.0900132666	0.1135192523	-0.1224469208	0.0010714393	-0.0846575822	-0.0045151604	0.0232290318	-0.0979032844	0.0816858452	-0.1107853425	-0.0367873438	-0.055609891	-0.084557454	0.025478989	0.0286912059	0.0799985506	0.0530974545	0.0796006844	-0.006324794	0.2466570139	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0028571733930391	-0.0165263143597656	8.163439797890564e-06	0.0002731190663177	0.0195887261476599	-0.0134574286086462	0.000383718192088	0.0001811023847568	-0.0406228817419531	-0.032132482659776	0.0016502185210207	0.0010324964418808	-0.0007111515533851	-0.0002661332514269	5.057365318820408e-07	7.08269075150536e-08	-0.0004992843575108	6.989763449000413e-07	2.492848696549723e-07	4.885679307298216e-13	-0.0006071777538425	-0.0005335662551504	2.846929486352612e-07	3.6866482476122353e-07	0.0	0.0	0.0	0.0
933.2098804677732	-2.176371075181578	870880.6810026757	4.7365910568870175	907.2206145678562	-1.0261817885321989	1.0530490631151426	823049.2434968787	857.1996884453565	0.5881545274777409	734791.3058708162	0.3459257481925646	878.4230217605341	804.761725141919	1.224595	21.49246	0.0936285259942548	0.0455194434951212	-0.0567798182	0.1203284698	0.048552478	-0.1255533549	-0.0012031504	-0.0562475927	0.0572568147	-0.0953883578	-0.1589065748	-0.022626801	-0.0774827384	-0.0997614051	-0.0393019771	0.0458604239	-0.0406626841	0.099586044	-0.067432022	0.1176822732	0.0875237321	-0.0679520321	0.1222824292	0.1449422199	-0.0336662886	-0.0327220642	0.0513973968	-0.0088049595	-0.0312367024	0.1570749545	0.0227208726	-0.0777269638	0.0918426388	-0.1651608837	-0.0015120805	0.0232660029	0.077829969	-0.0390215422	0.025673491	-0.1470812992	0.0306941278	0.0695948437	0.230437833	0.084601255	-0.0589260437	-0.1238639948	0.0556596573	0.0645610566	0.0411763768	0.1094986212	-0.0806552302	-0.0742309751	0.067542709	0.0882392729	-0.0782308877	0.0681031308	-0.0439105645	0.0998040262	0.0781119462	-0.1189327917	-0.0779798707	0.0099248236	-0.08172319	0.0076759683	0.1251142273	-0.016360796	0.0624769892	0.1048962733	-0.0845898288	-0.1873734714	-0.1578602883	-0.0387042463	0.0094361238	0.0449792053	-0.0319699482	0.0128456692	0.0560654741	0.0432373128	0.0740343637	0.1141760751	0.0181088374	0.0505479644	-0.1030116627	0.1693552561	0.161368027	-0.1289381468	-0.1104277456	-0.0264687754	0.0166821935	0.1711503529	-0.0335324564	-0.0711362178	0.0966923615	0.0302679123	0.0234213374	-0.1075611324	-0.0696339592	-0.0525199899	-0.0291379006	-0.1424847206	0.0719034108	0.0380228858	-0.0635481624	-0.1899082177	0.0177478587	-0.0429352516	-0.0230120694	0.1588616909	-0.0316178808	0.1322547067	0.1128858131	0.0445405694	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0084342156414436	0.0055770422484044	7.113599348637187e-05	3.110340024048871e-05	-0.0150389674500814	-0.0346276935977413	0.0002261705419646	0.001199077163899	-0.0206780280866141	0.019944853655339	0.0004275808455508	0.0003977971873328	-0.0006270336571842	8.411789620090004e-05	3.931712072417929e-07	7.075820461265393e-09	-0.0002629189442917	0.000236365413219	6.912637126746205e-08	5.586860856623586e-08	-0.0002580823334071	0.0003490954204354	1.218676125689687e-07	6.660649081685353e-08	0.0	0.0	0.0	0.0
