global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
962.6619501962796	-2.5056039328342194	6.278051068234308	926718.0303557042	938.915120903164	-3.1280555406319763	881561.6042606032	9.784731465278403	885.379462618087	-0.6381726350568897	0.4072643121354541	783896.7928258926	984.580644296072	711.8199592863472	0.8824039999999999	24.324825	0.0822007359450772	0.0509753572741477	0.065747331	0.0584341827	0.0321164086	-0.0637715952	0.0228257381	-0.0362412607	-0.0621206892	0.0343488949	0.0832279368	-0.0331513743	0.0823843441	-0.0753785257	0.0822831481	-0.0691869879	-0.0346133894	0.0144446336	-0.0099058375	0.0603938703	0.0759500408	0.0242641358	-0.0688575706	0.0121778715	0.0274512367	-0.0646244824	0.0218114412	-0.0120780075	0.0305941793	-0.0656361696	0.0538334427	-0.0305225951	0.0437923651	-0.0030830025	-0.0279694323	0.0837981891	0.0395221576	0.1045531081	0.0663985532	-0.0568415107	-0.0587565473	-0.0998061225	0.0456380532	-0.0202799572	-0.1009041834	0.0215871413	0.0531044931	0.1371517466	-0.0759274505	0.1075066427	-0.1609602447	-0.1484837188	0.0198724813	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.1597202864059141	-5.713039249150009e-05	0.0255105698895872	3.26388174623285e-09	-0.020899662052372	-0.0435006150169811	0.0018923035068556	0.0004367958739033	-0.0281212495901002	-0.0166956725412745	0.0002787454816054	0.0007908046785087	0.0027172486596284	0.0003979951535722	7.383440278252335e-06	1.5840014226695908e-07	0.0017379045580943	4.005878485480001e-05	1.6047062440431543e-09	3.020312253044944e-06	0.0002941404906597	-8.924214595999714e-07	7.964160615545435e-13	8.651862824552909e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.2415314577344	-7.420418738545209	55.06261425535287	912486.3834217176	932.6783713125584	-6.236749590605655	869888.9443142465	38.8970454559198	882.7375356300468	-2.641926988040268	6.979778210135523	779225.556810208	979.4555412209988	693.2996832057111	0.970092	26.742065	0.3641643367108123	0.2243031662039601	0.0623969599	0.0783435635	0.0449660853	-0.0262020455	-0.041180501	-0.0529904735	-0.0235390919	0.102065399	0.0347047535	0.0336242596	0.057741473	-0.1004197802	-0.0170297191	-0.1264489682	0.0219854797	-0.02366961	0.0659631293	0.0150388311	0.0377218024	-0.0100719056	-0.0169307979	-0.0286098811	0.0875762699	-0.075008649	-0.0248692776	0.0717166869	0.0767502729	-0.0606866832	0.0741422876	-0.0002937367	0.0657974153	-0.0269935138	-0.0912311756	0.1096544476	0.0831549771	0.1117036603	0.0147364365	-0.0044516701	-0.0622181001	-0.0539002924	-0.0934256007	-0.0252527318	-0.1500917815	-0.0979404507	0.0053495756	-0.0016496491	-0.0442851641	-0.1885636199	-0.0174841766	-0.026621092	-0.0006878617	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.176386953762389	0.0166666673564749	0.0311123574575751	0.0002777778007713	0.1325108583083789	0.1534105203607509	0.0235347877573563	0.0175591275696232	0.1311082699920263	0.1592295195821265	0.0253540399063548	0.017189378460302	0.0022287187802636	-0.0004885298793647	4.967187401499669e-06	2.386614430321859e-07	0.0019458344159846	0.0002079298578903	4.3234825802280435e-08	3.7862715744301298e-06	0.0002948333416338	6.928509740999965e-07	4.80042472311314e-13	8.692669933895303e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.6686451185988	3.427113660864393	11.74510804448334	919045.57113353	937.364390423703	4.68601911114456	878652.0004344003	21.95877511001205	882.953791669716	0.216256039669247	0.0467666746934269	779607.3982239283	982.4099270545692	676.7755562992929	1.06388	29.327471	0.0792546098297527	0.0440992567304417	0.0486830516	0.0453590651	0.114877855	-0.0488476133	0.0185982729	-0.0347182597	-0.0840417647	0.0419663331	0.032305236	0.0517790156	-0.0902990781	-0.0833418192	0.1169106686	-0.0897565213	0.1496456144	-0.0226851524	0.036700045	-0.1389923861	0.0597746269	-0.0069880251	-0.0496202963	0.0156768558	0.0416289407	-0.203483308	0.0037272084	0.0682864453	-0.0023309912	-0.0577206101	0.0897215672	0.0150713999	0.0652374978	-0.0412659539	-0.1307169667	0.1044857031	0.0944612306	0.0426435945	0.1025164223	0.0205286163	-0.0118355579	0.033218408	0.0772181686	0.0464013241	-0.1055082218	-0.0338908063	0.0134786335	0.1271685854	-0.0968878781	-0.0553603736	0.1460225396	-0.0583442712	0.0669280103	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.1549151777663411	-0.0214717759960479	0.023998712302377	0.0004610371644244	0.1012556177317094	-0.0312552405766694	0.0009768900635054	0.01025270012223	0.109735636041421	-0.0213726339506052	0.0004567894819865	0.0120419098174152	0.0022572077151836	2.848893492000005e-05	5.094986669484368e-06	8.116194128759981e-10	0.0020203344696623	7.450005367769979e-05	5.550257997980149e-09	4.081751369305647e-06	0.0002947231441029	-1.101975309e-07	1.2143495816456452e-14	8.686173166989876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.0479137478212	2.379268629222452	5.660919210002084	923613.0925190396	937.8558677099542	0.4914772862512109	879573.6285979911	0.2415499229008547	882.5929229521919	-0.360868717524113	0.130226231287498	778970.2676452937	983.3682666735498	683.3461778418532	0.98115	27.046888	0.1600385050856857	0.1032834147148687	0.0316627618	0.0875786616	0.0708273922	0.022163498	0.0295484558	-0.0424190744	-0.0118355783	0.1035543629	0.028106829	0.1090389425	-0.0926187549	-0.0355900056	-0.0440762155	0.0164030587	0.0428482666	-0.0462647829	-0.0085650147	-0.0063057518	-0.0591832989	-0.0301021769	-0.0660811869	0.0140113895	0.0935740398	-0.0169760025	0.0316772278	0.0781063777	-0.0366835663	-0.0583546506	0.1084913871	-0.0209647898	0.0228766888	-0.0255588682	-0.0912457669	-0.0086656927	0.0875228418	0.0760087456	-0.0129278546	-0.0399040064	0.047491737	-0.0393511671	0.0849592603	0.0419288461	-0.09571305	0.1148354187	-0.0467111299	0.0794613362	-0.0334652009	-0.1359182582	0.078272757	0.0380308806	0.0630708346	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.1538893802325276	-0.0010257975338134	0.0236819413483514	1.0522605803778347e-06	0.0422998677401551	-0.0589557499915542	0.0034757804570666	0.0017892788108346	0.133332374158769	0.023596738117348	0.0005568060497787	0.0177775219988139	0.0008057107047908	-0.0014514970103928	6.491697398144877e-07	2.1068435711792365e-06	0.0019456207753858	-7.471369427649991e-05	5.5821361124422964e-09	3.785440201612841e-06	0.000297716828293	2.993684190099992e-06	8.962145030054643e-12	8.863530984884366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.623645511959	7.575731764137799	57.391711762166416	938231.7666448771	944.758568086332	6.902700376377879	892568.7519725366	47.64727248604732	886.4471935835041	3.8542706313122608	14.855402099396214	785788.6270120705	988.69261567038	702.3011862946656	0.937061	25.831505	0.1369868988934547	0.0669884580439186	0.022325513	0.1177162654	0.048503218	-0.0982059697	0.0954131031	-0.0440464604	-0.0379505204	0.1218644234	0.1013782602	0.0081257609	-0.1113726858	-0.0858732375	-0.0081898609	0.0166942293	0.0962759451	0.0209481735	-0.1197798466	-0.0340692131	0.006331233	0.0401791599	-0.1172985954	0.1023745117	0.091839515	-0.0736734427	-0.0331930583	0.0573456323	-0.0501883811	-0.0513409743	0.1215977549	-0.0307991906	0.0332798355	-0.0638144559	-0.097029081	0.0220794513	0.0481872224	-0.0649968837	-0.0166496601	-0.0413056121	0.0657824351	-0.0366975354	0.0540841578	-0.0775246078	-0.0018227323	0.1004457715	-0.0030124182	0.1525722877	-0.0889091327	0.0315617548	0.0475099525	0.0724819406	0.0660727701	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1493609769978547	-0.0045284032346729	0.0223087014497536	2.050643585579604e-05	0.0837047917421216	0.0414049240019665	0.0017143677316086	0.0070064921605919	0.0944465724874987	-0.0388858016712703	0.0015121055716173	0.0089201550546363	0.0003571223212722	-0.0004485883835186	1.2753635235084445e-07	2.0123153782783052e-07	0.0025400549797791	0.0005944342043932	3.5335202335269536e-07	6.451879300300603e-06	0.000298049640092	3.3281179900000735e-07	1.1076369355362129e-13	8.883358795897074e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6316264024732	-6.992019109485796	48.88833122741454	924735.3848974658	937.5184502561776	-7.240117830154418	878940.844570745	52.41930619451991	883.5131632963444	-2.9340302871597714	8.608533725970851	780595.5097179129	982.9354905904733	712.5757417331622	1.041769	28.717958	0.3014083524611042	0.1899733905051234	0.0358851132	0.0468063203	0.0534552605	-0.0349936725	0.0181639341	-0.0455455762	0.0183440486	0.0973615172	0.0480419692	0.0115919303	0.0677131711	-0.0750518645	-0.0687718078	-0.1213261361	-0.0348546121	-0.0287799486	-0.0671943717	0.1312470513	0.0073206489	0.0197679803	-0.0495735762	0.001109176	0.0416125844	0.0419772123	0.0269471449	0.0775286101	0.031255335	-0.0430202957	0.0773141823	0.0044744898	0.0171018379	0.0103150721	0.0358020439	0.0367887089	-0.0248460875	0.0607164837	0.028520494	-0.0686443322	-0.0206073685	-0.1052237646	0.0432846664	-0.0354483749	-0.020541734	0.15640105	-0.0010021256	0.0079244801	0.0535281604	-0.0293818782	-0.1852023514	-0.0165205049	-0.0428169973	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1623485402358397	0.012987563237985	0.026357048516708	0.0001686767988606	0.0737736488119225	-0.0099311429301991	9.86275999000436e-05	0.0054425512590248	0.0207703484054135	-0.0736762240820852	0.0054281859949936	0.0004314073728822	0.0035018943710151	0.0031447720497429	1.2263264185747242e-05	9.88959124484416e-06	0.0019316294237348	-0.0006084255560442	3.701816572478153e-07	3.731192230638036e-06	0.0006411204785215	0.0003430708384295	1.176976001807201e-07	4.1103546797963725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.686973573235	1.05534717076182	1.1137576508349782	926766.2090875944	937.1352347371306	-0.3832155190469848	878222.448185817	0.14685413403845	887.8179747725165	4.304811476172176	18.531401845383677	788220.7563291729	985.3082432879572	695.8041127214154	0.92806	25.583399	0.189856610212932	0.0973566330068855	0.0403376226	0.0580733061	0.0227259973	-0.0128228482	0.0354973013	-0.044375001	-0.0566982956	0.0278046248	0.1314918134	-0.0971234451	0.0676221649	-0.0882128755	0.0431856762	-0.0162303557	0.0553720649	-0.0354328821	-0.0837705202	0.171210412	-0.0166254843	0.1020152976	-0.082061754	0.0533358637	0.0113158374	-0.0417771075	-0.0386757725	-0.0095856656	0.123531395	-0.0402713658	0.0723192688	0.0060156249	0.0292070846	0.0186579985	0.0484382891	0.0987041235	-0.1358542518	-0.2173726035	0.0777954548	-0.0212856597	-0.0476568595	-0.098662942	-0.027105536	0.0622800752	0.0258429548	0.057812023	0.0420748439	-0.0400516775	-0.0083151177	0.1100287892	-0.1240995986	-0.0024749098	-0.0163509627	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1443873335814203	-0.0179612066544193	0.0208477020987523	0.0003226049444827	-0.0030395917264058	-0.0768132405383283	0.005900273921999	9.239117863234591e-06	0.0172898195584991	-0.0034805288469144	1.211408105420328e-05	0.0002989378603654	0.0044203170494103	0.0009184226783951	1.9539202817307376e-05	8.435002161906125e-07	0.0013661563124178	-0.000565473111317	3.197598396225283e-07	1.8663830699590015e-06	0.0002929835847683	-0.0003481368937532	1.2119929679212688e-07	8.583938094368365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.281014838683	-6.405958734552087	41.036307308784174	914473.3793409014	930.8593516442768	-6.27588309285386	866499.1325436033	39.38670859516893	884.8621523140185	-2.9558224584980053	8.736886406161192	782981.0285977974	980.333694701241	691.4748681309154	0.899694	24.801439	0.1487475529671902	0.0625991630980977	0.0413860374	0.0226768542	0.0587539226	0.0739252388	-0.0416313813	-0.0440144158	0.0282088901	0.0394374639	0.0671483829	-0.0008945116	0.047221976	-0.0409928951	-0.0789833599	0.006529113	-0.0442651242	-0.1099213693	-0.1444720557	0.022771346	-0.0408287983	-0.0349117213	-0.0331556845	-0.0415436467	0.0142586239	0.0476951448	0.0425326512	0.0479737161	0.1176827018	-0.0371093193	0.06749802	0.0448724691	0.0052956672	0.034830064	0.0777346751	-0.0532723968	-0.2357919377	-0.3433837981	0.1248772287	0.0021983241	-0.0653120015	-0.1164938957	-0.1037617531	0.0225341794	0.0119473608	0.0860306712	0.0885602401	-0.2168014447	0.0325001877	0.0898963198	0.0050254641	-0.0967916511	0.0097998211	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1246830329289423	-0.019704300652478	0.0155458587003597	0.0003882594642032	0.0295462082124799	0.0325857999388857	0.001061834357657	0.0008729784197352	0.0406283759818606	0.0233385564233615	0.0005446882159264	0.0016506649349234	0.0047870675150811	0.0003667504656708	2.2916015393944737e-05	1.3450590406974898e-07	0.0006976822693764	-0.0006684740430414	4.4685754622011566e-07	4.867605490022036e-07	-0.0001341698255688	-0.0004271534103371	1.8246003596261494e-07	1.8001542093162217e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.811176723472	5.530161884789095	30.582690471974075	925080.73967019	939.7759307606308	8.916579116354	883178.8000370099	79.50538313820029	884.4486164030482	-0.4135359109703813	0.1710119496621031	782249.3550572662	984.186167569736	689.0635613688784	1.083046	29.855806	0.2947926960771533	0.1551416103892061	0.0425699152	0.084480782	0.0489339138	0.0343915698	0.0718905976	-0.0363565946	-0.0967364003	0.0604479981	0.0691883395	0.0435167555	-0.0548702643	-0.0944839998	0.0462900405	0.0453790173	0.1418451188	-0.0689055432	0.1138657238	0.0926567673	-0.0693280243	0.0900348124	-0.0683503486	0.0467642523	0.0406744326	-0.0791511112	-0.0040886596	0.063486936	0.0846100316	-0.0454583178	0.109422446	0.0238000961	0.0373620769	-0.0031690259	-0.0190952041	0.1138322321	-0.0638289226	-0.2313540478	0.0197197857	-0.0067766788	-0.0580493743	0.0278344452	-0.0103503679	0.0595318184	0.075715966	0.0872424293	0.0589202546	0.0612345368	-0.0391582434	0.0622319743	0.0918514524	0.0228299277	-0.0083072087	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.1246601672999361	-2.2865629006191268e-05	0.015540157311248	5.228369898487754e-10	0.1354990813209866	0.1059528731085066	0.0112260113199473	0.0183600010388313	0.0918334725506611	0.0512050965688005	0.0026219619146201	0.008433386680713	0.0031551312628646	-0.0016319362522165	9.954853285905566e-06	2.663215931298436e-06	0.0018152897032293	0.0011176074338528	1.249046376203264e-06	3.29527670665032e-06	-0.0001368633549162	-2.693529347400016e-06	7.2551003453051545e-12	1.8731577918917728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.5248069880148	-3.2863697354572423	10.800226038129304	918769.805611411	939.2685784895108	-0.5073522711199985	882225.4625377062	0.2574063270106204	883.5086080058304	-0.9400083972177526	0.8836157868398883	780587.4604204001	982.2346635455452	684.8325230218832	1.073085	29.581223	0.3570034344609528	0.2314787221163805	0.01177997	0.0842293312	0.0659429169	0.0067253599	0.0369308585	-0.0699083065	0.0459010314	0.1455263635	0.0462633349	0.1118141751	-0.1500188485	-0.0745248473	-0.0443228959	0.0399343486	0.0852637313	-0.0792276665	-0.0192003915	-0.2334767882	-0.0053992714	0.0100771427	-0.0460833952	0.0140902642	0.0735114959	-0.0543968303	0.0245808324	0.0821472667	0.0093507746	-0.0365788753	0.1246088257	0.0206784073	-0.005070585	-0.0450863603	-0.0196143656	-0.0926548219	-0.1388840666	-0.3075932222	0.0257823906	0.1322639323	-0.0247893696	0.0629668379	-0.050866215	-0.0833643973	0.006126588	-0.0302870436	-0.020858877	-0.0489205009	-0.019371986	-0.0943949464	0.2655506812	-0.0052231762	0.1154940516	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.1067872855226141	-0.017872881777322	0.0114035243492883	0.0003194399030261	0.1127340117940463	-0.0227650695269402	0.0005182483905664	0.0127089574151801	0.1729996526005166	0.0811661800498555	0.0065879487838855	0.0299288797998994	-0.0006559396032495	-0.0038110708661141	4.302567631111114e-07	1.452426114654368e-05	0.0009290427892567	-0.0008862469139726	7.854335925259571e-07	8.63120504269869e-07	-0.0001301950728662	6.668282050000012e-06	4.4465985498352355e-11	1.6950756998635125e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.0994836771176	8.57467668910283	73.52508032264348	935281.4113285476	945.6587590719664	6.390180582455628	894270.4886095314	40.83440787639295	885.9461021929584	2.4374941871279816	5.9413779122827	784900.4959908959	987.7371973512963	689.3661500221317	1.270921	35.034874	0.3413191031137738	0.1996631797074924	0.0286629522	0.1486168021	0.0314482655	-0.0439409095	0.1218799762	-0.0346127967	-0.1148916046	0.0682030231	0.0971214858	0.0063847432	-0.0796306188	-0.1028357821	0.0871382466	0.1258612387	0.185151169	0.0595261947	-0.049777394	0.049015807	-0.0198564219	0.0297756823	-0.109859424	0.1108228739	0.1070443793	-0.1074130368	-0.1074033323	0.0148689981	0.0245163324	-0.0518774908	0.1261345088	-0.0404592967	0.0634140199	-0.0089645019	0.0344604151	0.2105031169	-0.0455510427	-0.1452424712	-0.0677281303	-0.0105040417	0.0192156346	-0.0270622669	0.0447748558	0.0564874015	0.0648720634	0.0380150941	-0.082145044	0.1068728298	-0.0831675569	0.0615640342	0.0028984059	-0.1048005285	-0.0902208027	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1215051485113178	0.0147178629887037	0.0147635011147573	0.0002166154909542	0.0296515148895366	-0.0830824969045097	0.0069027012918878	0.0008792123352444	0.0893301131502042	-0.0836695394503124	0.0070005918318273	0.0079798691154282	0.0023249846002437	0.0029809242034932	5.405553391370356e-06	8.88590910697157e-06	0.0009780442090523	4.900141979559999e-05	2.401139141984618e-09	9.56570474860739e-07	3.6863379249960256e-05	0.0001670584521161	2.7908526423447407e-08	1.3589087297264e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.4145681975172	-14.684915479600477	215.6467426430097	907093.509714863	932.6161620158672	-13.042597056099224	869772.9056532063	170.10933796776817	879.891893635496	-6.0542085574624025	36.65344125725098	774209.7444854589	975.2658109332822	699.6978224203425	2.362207	65.117851	1.193252291300576	0.57410830045358	-0.0502386388	-0.0377907497	0.1363015477	0.0464374437	-0.0243642221	-0.0002613971	0.0648455558	0.0141425902	-0.0493182119	0.0966642046	-0.0995827255	0.0030068052	0.0233383715	-0.041415011	-0.4030183589	0.0104162682	-0.0108010476	-0.5139112155	0.1302332975	-0.1395501838	0.0742766898	-0.0591684862	0.0105048008	0.0124318013	0.3359107534	-0.0230787232	-0.0708344855	0.0079714708	0.0643775897	0.0480912843	-0.1136488357	0.0127438661	0.1635318976	-0.371596025	-0.1361295711	0.064208603	0.3067672139	0.2788326939	-0.2075361016	0.0345834817	-0.0070894277	-0.1131551469	0.1178717954	-0.1935751103	-0.2424802881	0.3663380384	0.1997877517	-0.2069869507	0.0392944012	0.2456641877	-0.1000377935	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.2418657255702072	0.1203605770588893	0.0584990292056027	0.0144866685099488	0.1722091632823179	0.1425576483927813	0.0203226831152798	0.029655995918396	0.3482196032077524	0.2588894900575482	0.0670237680622573	0.1212568920581645	0.0041298397264663	0.0018048551262226	1.7055576166299243e-05	3.257502026651998e-06	-0.0070771714625419	-0.0080552156715942	6.488649951589679e-05	5.008635591021746e-05	0.0036056840972603	0.0035688207180103	1.2736481317299838e-05	1.3000957809235824e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.6779569197258	-0.7366112777913258	0.5425961745693698	905690.9336869036	927.323178835898	-5.292983179969156	859928.2780063149	28.015670943436398	877.8208344673199	-2.0710591681761343	4.2892860780864215	770569.4174249017	976.1149835148304	711.9123986292883	2.085347	57.485767	1.3551046633290484	0.6979636539994745	-0.1058021734	0.081732358	0.0808198949	0.1809905398	0.0431631754	0.3786777104	-0.4583349848	-0.1764416366	-0.0933077854	0.0221687116	0.0070155887	-0.1611170983	0.1512124537	0.1788009007	-0.614130477	0.2464817705	0.1577012971	0.0146321574	-0.4208819386	0.0492048667	0.1042582199	0.0023337408	0.0853864574	0.1781965958	0.6489991619	-0.4030546572	-0.2693807555	0.0456588663	0.0998149327	-0.1416536804	-0.2191112384	-0.0037229765	0.2077119622	-0.4438938852	-0.0645737456	0.3214089389	0.0100695542	0.2856665907	0.0577134788	-0.1752224992	-0.0022251144	0.2260918251	-0.1006373351	0.2270114357	0.1508251376	-0.2573727196	-0.0799524562	0.1266463533	-0.0396613356	-0.1164438626	0.070728285	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.1326156631892558	-0.1092500623809513	0.0175869141231261	0.0119355761302417	0.016124903016518	-0.1560842602657998	0.0243622963027219	0.0002600124972921	-0.0248040124067898	-0.3730236156145422	0.1391466178061457	0.0006152390314761	-0.0071593630804978	-0.0112892028069641	5.1256479718394943e-05	0.0001274461000167	-0.0041012357372247	0.0029759357253172	8.85619344121921e-06	1.6820134572289027e-05	0.0035358881281865	-6.979596907380004e-05	4.871477298950851e-09	1.2502504855050231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
