global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
915.6417218428114	0.6339191455612081	838399.7627792684	0.4018534831090521	1065.8343083957373	3.728193291870639	1136002.7729534197	13.899425221549231	845.0743798946831	0.3346403050846902	0.1119841337871745	714150.7075543832	863.1906587810079	720.1672164747566	1.016099	19.495857	0.0641207065252469	0.0383538900435996	-0.0152514103	-0.0148913455	0.0254944703	-0.0264369272	-0.1439513419	0.0353523274	0.0368770475	-0.0519870887	-0.0318201904	0.084523166	-0.100401391	0.0578083236	-0.0146972872	0.0092324767	-0.0330299922	0.0543964405	-0.0263624055	-0.0235205027	-0.0010528638	0.1225165277	-0.0276535633	-0.0201273989	0.0247375502	0.0503403491	-0.1424822921	-0.0245027501	0.1797690857	0.1211040551	0.1516878083	-0.0998974845	0.081638423	0.0616228772	0.0419061544	-0.036214985	-0.1129360765	0.1049508141	-0.1057776099	-0.0733758607	0.0486331965	-0.1632913057	0.0714502684	0.184560192	-0.0064185823	0.0021279665	-0.0238001702	0.0668366842	-0.0879825564	-0.0649210759	0.1081110749	0.0767327999	-0.0297972624	0.0180701516	0.1372322631	0.0985953784	-0.0047984587	0.0158597595	-0.0322406353	0.0810125545	0.0302669266	-0.024046767	0.0655224442	-0.0184993666	0.0152994091	-0.1329420701	0.0906328647	-0.1004709696	-0.1140351842	-0.0249211585	0.0124982554	0.0164211984	0.0034994848	0.0060397685	-0.0100514149	-0.0127741594	0.0205262844	0.0151667019	-0.0501280691	-0.0376509726	-0.0599174358	-0.0250755359	-0.0501696918	-0.0864039072	0.0504316159	-0.055422224	-0.1216248806	0.0236044316	-0.1803358864	-0.0572248999	-0.1363697583	0.1049798639	0.0168687264	-0.0588598956	-0.0550307191	0.0920367242	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0385367033441639	-0.0224755062023831	0.0005051483790533	0.001485077504636	0.015918645528103	-0.005916843448091	0.0002534032754493	3.5009036389217394e-05	-0.0360705918525781	-0.0088286549246561	7.794514777865612e-05	0.0013010875965952	0.0001470037401829	0.0005179993512064	2.6832332785025136e-07	2.1610099627761573e-08	-0.0001019948969189	2.1104749299991825e-08	4.454104430155054e-16	1.0402958997497038e-08	6.700740717626503e-05	-1.997358304663302e-05	4.489992616485773e-09	3.9894401972074604e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.2346357067596	-0.4070861360518165	837654.438397285	0.1657191221655981	1061.8388351229478	-3.995473272789468	1127501.7117752586	15.963806673574982	845.5732392692875	0.4988593746043079	0.2488606756306012	714994.1029683556	862.9630002710874	715.0431765071929	0.988539	18.967066	0.0782843400602381	0.0484140699311883	-0.0253055157	-0.0336355308	0.0069040292	-0.1464954842	-0.0137424252	0.032310459	-0.1087034762	-0.1052085003	0.0471811311	0.0373414874	-0.0020632919	-0.0865272631	0.0286556433	0.000277098	-0.0214040458	0.0740704074	-0.0263759063	-0.0757858349	-0.0569789702	0.0039401345	0.0239185558	0.0041553177	-0.0057816527	-0.1202558009	0.0553709892	-0.0370701637	0.0236086903	0.2016586298	-0.0346672693	-0.1043082166	0.0868835414	0.0996990266	-0.0004910273	-0.2289655829	0.0970654107	0.1279438679	-0.2807131117	0.0050755499	0.0506091526	0.0394974915	-0.0240316677	0.1759893981	0.0733027547	-0.0213842614	0.0008917918	0.0190671703	-0.0649121745	0.1245635141	0.0054837553	-0.0540322022	0.0487470689	0.0807366739	0.0670763127	0.0161963384	0.009395627	-0.0055576197	-0.1182781442	0.0618962291	0.0892777998	0.1907624716	0.0879811136	0.0725179173	0.0578282878	-0.0289901336	0.0364535652	-0.0448102926	-0.1285490395	0.092877501	0.0519262558	-0.0463895224	0.0134708705	-0.0048828316	-0.0070315666	-0.0310970518	0.0137286174	-0.0057188483	-0.0044838566	-0.0236420212	-0.0228854201	-0.0374470946	-0.055816663	0.0337855986	0.0214356123	-0.1006035809	-0.0212825012	-0.0128196255	-0.1473483429	-0.0641697689	0.0987485631	0.0820307624	-0.0591935049	0.0225964061	-0.0618218428	0.0077121459	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0330207107717797	-0.0055159925723842	3.0426174058597664e-05	0.0010903673398735	0.0313786102083923	0.0154599646802892	0.0009846171786102	0.0002390105079157	-0.0360741512819728	-3.559429394700553e-06	1.2669537615858344e-11	0.0013013443907146	0.0008930007864212	0.0007459970462383	5.565115929962682e-07	7.974504045488817e-07	0.0002239971972786	0.0003259920941975	1.0627084547927174e-07	5.017474438866805e-08	-7.099919951334614e-06	-7.410732712759964e-05	5.0408863315359306e-11	5.4918959339970665e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.2454797891515	-0.9891559176080592	835844.7973148959	0.9784294293390414	1065.375736640895	3.536901517947172	1135025.4602231295	12.509672347657007	845.4726383944965	-0.1006008747909845	0.0101205360087113	714823.9822737509	863.5529849118002	717.9457385042211	0.976592	18.737839	0.0853715215315327	0.0446297944906901	-0.0332804594	0.0008153585	-0.0288353342	-0.0400023209	0.1444484362	0.0464868148	-0.1107408255	-0.014082063	0.0189914845	-0.0747934925	0.0710271726	-0.1041376652	0.0184605116	-0.0352157662	-0.0217584704	0.0242355195	0.0031624423	0.0016429831	0.0510500709	-0.0779909135	-0.0240802104	-0.057406682	0.0303472466	-0.0777813419	0.0211338583	-0.1249074547	-0.1313143556	0.0123704186	-0.0320072636	-0.1008775074	0.0366173469	-0.039515544	0.0508493944	-0.1297210665	-0.1460596498	0.039516054	0.1057217665	0.0186170979	0.0007602174	0.0914322161	-0.0003243284	0.0363615397	-0.0092224928	-0.0330173644	0.0323229753	0.0188624057	0.0283386757	0.1214085422	-0.0903133694	-0.0580622725	0.0175934724	-0.0466999277	-0.002033796	-0.0682975992	0.0775124509	-0.0007346893	-0.1134419338	-0.0252790943	-0.0959093915	-0.0385842194	0.0695927731	0.0081210239	0.0286553368	-0.007015811	0.0252326175	-0.0860797505	0.0254343953	-0.0265670709	0.0259350152	0.0493180027	0.0187351493	-0.0123099848	-0.000135947	-0.0508857532	-0.0163445077	-0.0310731545	0.0003459701	0.0090447689	-0.0190196477	-0.0386021378	-0.0662153194	0.1127186395	-0.0083854409	-0.0946122561	-0.0347294088	-0.0962951221	0.0090304128	-0.0260259634	0.1214774689	0.0078650707	0.0155971598	-0.0211943288	0.0303655253	0.0612823576	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0353534116436833	0.0023327008719036	5.441493357779839e-06	0.0012498637148477	0.0672153801031782	0.0358367698947858	0.0045179073224147	0.0012842740764918	-0.0183474440802413	0.0177267072017314	0.0003142361482159	0.0003366287042775	0.0011264614000134	0.0002334606135922	5.450385809884655e-08	1.2689152857201492e-06	0.0003366330108187	0.0001126358135401	1.2686826491840178e-08	1.1332178397286301e-07	0.0002363105241786	0.0002434104441299	5.58426638375647e-08	5.924864431153202e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.1342163427114	-0.111263446440148	835641.3654885031	0.0123795545137397	1058.268501598165	-7.1072350427300535	1119932.2214748252	50.51278995261006	845.1736100504426	-0.2990283440539087	0.0894179505476228	714318.4311256976	862.8312602025896	720.821708319388	1.014362	19.462532	0.1175425837698126	0.0599405956602666	-0.0494066706	0.0224512205	-0.0382040543	0.1012312162	0.055368263	0.0040694213	0.0588837078	0.0736847504	0.0005307961	-0.0423395804	0.0589473399	-0.0319489707	0.0182797541	0.0001587957	-0.0679051196	0.0652456678	0.0557795516	0.0667201918	0.0141901607	0.0025556079	-0.0938695256	0.0200189922	0.0637872757	-0.0207945506	-0.0265453051	0.0459714043	-0.1877082099	-0.1559265931	0.0326912866	-0.020819595	0.1169030964	0.1806564751	-0.0281357457	0.1339479079	0.2698766538	0.0589260924	0.0120722777	-0.018743505	0.0573524019	0.0960386142	0.0468431973	0.0228626682	-0.1224078476	-0.0254004365	0.0017840622	0.0675936384	-0.0415744586	-0.0164377003	-0.1000429334	-0.0316570041	0.0199227242	-0.0582182812	-0.0248210173	-0.1273111081	-0.0033078122	0.0774941961	-0.0258509161	-0.1869173301	0.0127842871	-0.0421353837	-0.1896422631	-0.0744482186	0.003068966	-0.006343505	-0.0507553244	-0.0260266625	-0.1997945122	0.0449379475	-0.1143161624	-0.1311707298	0.0382268866	0.0079780786	-0.0193934815	-0.0555485855	-0.0096832999	-0.0558020572	-0.0430322376	-0.0323669421	-0.0228407989	-0.0341857959	0.0075375173	-0.0397299133	0.0658778065	-0.0900765279	-0.0631831823	-0.1518963919	0.1386343044	0.0298964929	-0.0064506984	-0.007742749	0.0691738863	-0.046313994	-0.0382916405	-0.0695730281	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0377128339948313	0.0023594223511479	5.566873831096754e-06	0.0014222578479217	0.0401033611624654	-0.0271120189407127	0.0016082795765271	0.0007350615710415	0.0142050634698733	0.0325525075501146	0.0010596657478002	0.0002017838281831	0.0006979991242704	-0.000428462275743	1.835799217348706e-07	4.872027774822453e-07	-0.0001020024930091	-0.0004386355038278	1.92401105218268e-07	1.0404508580071497e-08	-6.964394807345653e-06	-0.0002432749189859	4.8502795032583095e-11	5.9182686207618437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.155233144332	1.0210168016205898	837509.1007514567	1.0424753091915389	1063.3648587415844	5.096357143419482	1130744.8228065097	25.972856133282782	846.2927216911625	1.119111640719893	1.2524108643947716	716211.3707874353	864.2814725408796	716.3153125823491	1.009916	19.377216	0.2355217708339234	0.1300886486975519	-0.0604998134	0.0345193339	-0.0137308193	0.1119836628	-0.0404900064	0.0459632765	0.1557214947	0.0374620954	-0.0293885387	-0.0754877959	-0.0112419741	-0.0168138206	0.06286363	0.0037962002	0.0067742005	0.039509943	-0.0083647125	0.0413103855	0.1083443664	0.0216949528	0.1754461873	0.0694566596	0.0427208937	0.0341558865	-0.0592968752	-0.0110270859	-0.0837005705	-0.0714413006	-0.0118662031	0.1727458317	-0.1604646179	-0.082103967	0.0211804313	0.0915431502	0.1312137935	-0.0385629479	0.0040971385	-0.1222689417	-0.1315682359	-0.0196431275	-0.1191364348	-0.0094245536	0.0852899435	-0.0650027836	-0.0016469037	-0.0271037439	-0.0411100005	-0.0862438955	-0.0682312148	0.0543748465	-0.0385598625	0.0684058856	-0.1627861861	-0.0165452242	0.0865392002	0.027254219	-0.02891109	-0.0631824344	0.0061146787	0.0759072113	-0.1352970308	0.0407615928	-0.0498271145	0.0811193639	-0.2114875806	0.0445900348	0.0716970839	-0.0586723719	0.1269872325	0.0091777772	0.0591333091	0.0321299719	-0.0168329791	-0.1210413969	-0.0381957708	-0.0885338128	0.0668006939	0.0280107322	0.0511675263	-0.0072207259	0.0381491627	-0.0115007091	0.1003328189	0.0522252045	0.078228719	-0.0892593482	0.028311497	-0.0256842763	0.0896334828	-0.0642116531	-0.0200416773	-0.0227544093	0.0117068099	-0.0037291084	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0602360011050393	0.022523167110208	0.0005072930566743	0.0036283758291262	0.0151923984297184	-0.0249109627327469	0.0002308089700473	0.0006205560642723	-0.0728025224261728	-0.0870075858960461	0.0075703200034578	0.0053002072716133	0.0019554606145979	0.0012574614903275	1.5812093996566575e-06	3.823826215243596e-06	0.0004951566794402	0.0005971591724493	3.565990772403329e-07	2.451801371942451e-07	0.0001600160443143	0.0001669804391216	2.5605134437996025e-08	2.7882467049257614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.4412504287452	-0.7139827155867806	836202.8004856871	0.5097713181566736	1061.398454094812	-1.9664046467723888	1126566.6783548568	3.8667472348480447	845.3790417984974	-0.9136798926650728	0.8348109462604587	714665.7243121456	863.8058899257094	719.6994192638094	0.975037	18.707998	0.1652893610413244	0.0870338722337461	-0.0669674816	-0.0121318658	-0.0205481133	0.0740795771	-0.1139577347	0.0625671735	0.1170344304	0.0131927204	-0.029341222	0.0843338787	-0.0512836604	0.0251403347	0.0837124895	0.0112071128	-0.1042828755	0.0757660494	0.024430312	-0.0102026084	0.0790783508	-0.0267200885	0.0348096706	0.1116644046	0.1005199422	0.072287779	-0.0414687509	0.0264763057	-0.156985851	-0.0522369121	-0.1070215163	0.0148090536	-0.0865588964	-0.0349837733	-0.0143344054	0.0169717832	0.0671658006	0.0733759956	-0.0998363567	-0.1734656717	0.0327224138	-0.0548317834	0.0177322745	-0.0241715443	-0.0949797967	-0.0910890134	-0.0041665177	0.0933919525	-0.0916300179	-0.0798453773	0.0035439678	0.072714423	-0.0580133761	-0.0003270228	-0.1205381297	-0.0569696102	0.0505975518	0.0209090188	-0.0708205453	0.0369724052	-0.0664805618	0.0857291834	-0.0652658821	-0.0212463916	0.0316966727	0.1706242021	-0.0004770397	0.0348023239	0.0632070202	-0.0276650702	-0.0368436104	0.0812878265	0.0666630478	0.0426834027	-0.0890543165	-0.047295651	-0.029071431	-0.111839117	0.0496035778	-0.0411520747	0.0709315232	0.1629071242	0.0325939508	-0.0574433972	0.0629444979	0.093142319	0.0963914712	0.0763277822	0.1020988704	0.0393038502	0.0137185245	-0.0447875221	-0.0501132894	0.0552213848	0.1119192577	-0.0392625364	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0743705428857595	0.0141345417807202	0.0001997852713509	0.0055309776491225	0.0730316280822904	0.0578392296525719	0.0053336187003499	0.0033453764868029	-0.0596537144231206	0.0131488080030522	0.0001728911519011	0.0035585656444752	0.0026958434210417	0.0007403828064438	5.481667000775977e-07	7.267571750773817e-06	0.0003621999060534	-0.0001329567733868	1.767750358942889e-08	1.311887719450918e-07	0.0008900120965833	0.000729996052269	7.921215320646013e-07	5.328942363283245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9221241295904	-0.5191262991547774	835253.6489735425	0.2694921144741354	1062.6636479109663	1.2651938161543512	1129254.0285914422	1.6007153924352102	845.0095812582699	-0.3694605402274646	0.13650109078517	714041.1924182767	863.402020223178	716.2531433815776	0.821755	15.766993	0.0998560849423672	0.0493064830144756	-0.064941174	-0.0185414074	-0.0417289344	0.0366945839	-0.150245896	0.0694626553	0.0851195872	0.0241216032	-0.0637186923	0.1163675008	-0.0450396288	0.0106891949	0.0362324288	0.0294205869	-0.107020719	0.0594395625	0.0496513123	0.0169269212	0.0169358698	0.0183933024	-0.0492212434	-0.0866429884	0.2001478392	0.0888302482	0.0233482176	0.000909011	0.0512315925	-0.1265465153	-0.0742498167	0.0473799817	0.0354262645	-0.2410427938	-0.1843224266	-0.0619670625	-0.1279916861	-0.0557760227	-0.1016747005	0.0184636924	0.0996348702	0.0075863087	0.0835850932	-0.0198466254	-0.0118110169	-0.0569466772	-0.0252038753	0.1268464188	-0.0773162224	-0.0937301963	0.0428111969	0.0539845679	-0.0099974369	-0.0372005562	0.069374882	-0.0633931966	0.128549683	0.0591201961	0.0898602842	0.0164015883	-0.1006377504	-0.0060527869	-0.0046474459	0.0342291906	0.1470121985	0.0689730896	0.091038159	0.1048884258	0.1607385127	0.0946403218	0.0989054614	-0.0182463142	0.0645321751	0.0314882957	-0.1049159021	-0.0084435992	-0.0196176601	-0.0695147744	0.0110596408	-0.0948302832	0.0304191736	0.1857785755	0.0179672038	-0.0982981475	0.0238213127	0.0052813963	0.1133621554	0.0943365262	0.1315877894	0.0443759797	0.0142454616	0.0419400002	-0.0603103538	0.0647128956	-0.0160424595	-0.0669129638	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1010462819784692	0.0266757390927096	0.0007115950561423	0.0102103511016723	0.0810293700234439	0.0079977419411535	0.0065657588063961	6.396387615728584e-05	-0.0225791488589166	0.0370745655642039	0.0013745234117744	0.0005098179631931	0.0031913493303025	0.0004955059092608	2.455261061123723e-07	1.0184710548022216e-05	0.0003399933367949	-2.2206569258500022e-05	4.931317182325583e-10	1.155954690649303e-07	0.00093446038495	4.444828836669998e-05	8.732162110409021e-07	1.9756503387293163e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5214428727794	-1.4006812568110265	832695.3837026192	1.961907983181716	1061.8912354921963	-0.7724124187700454	1127612.996015143	0.596620944670192	844.263064763148	-0.7465164951219094	0.5572868774890998	712780.1225232634	863.1935156625487	717.2510712778467	0.953908	18.302597	0.1097389860208971	0.0704916388299272	-0.0284073611	0.0020905735	-0.0580220956	-0.0650286465	-0.1674155676	0.0413270525	0.0141715252	0.0067782636	-0.0310300968	0.1619222811	-0.0713445454	0.0100075485	0.0555895477	0.0597153951	-0.1776335023	0.0343523023	0.0397276775	-0.1059596527	-0.0813219627	0.105159537	-0.0642057201	-0.0563127102	0.079145129	-0.0394070755	-0.1050125757	-0.0051456889	0.0686166154	-0.0052936885	0.0784266297	-0.0012308499	-0.0193794506	0.1909013379	-0.0221287609	-0.0649472244	0.0465128424	-0.0587409666	-0.0987301753	-0.0403208482	-0.132908255	0.0427125026	0.01709507	-0.1717693015	0.0768716272	-0.0723404049	-0.0562830984	0.1997358074	-0.0517670514	-0.0199161153	0.1297204665	0.0154617051	-0.0231193351	0.0400511598	0.060117228	0.0050769875	-0.001329978	0.0165777222	-0.0391879146	-0.05514633	0.0085296749	0.0418295722	-0.0930447625	-0.0975380249	0.0141247198	-0.0895760811	-0.0488520128	0.004395272	-0.147172634	-0.0720615671	-0.0005252661	-0.1312074213	0.0625006438	0.0270886406	-0.0751763125	0.0465716414	0.0020106985	-0.0018199972	-0.041954581	-0.1235556673	-0.0173970851	0.1490317015	-0.0269001168	-0.1396399601	-0.0232475849	-0.1236514536	0.0705538854	0.0905025758	-0.0085698998	0.064695219	-0.0389319466	0.0929341656	0.0750856171	-0.0044862387	-0.1213253405	-0.0369509813	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0896876989464914	-0.0113585830319778	0.0001290174084943	0.0080438833423164	0.0767141488731368	-0.0043152211503071	0.0058850606373297	1.86211335760578e-05	0.0241276171705706	0.0467067660294872	0.0021815219929332	0.0005821419103296	0.0024569065324829	-0.0007344427978196	5.394062232690825e-07	6.0363897093571465e-06	0.0002350158803239	-0.0001049774564709	1.1020266367120698e-08	5.5232464004417684e-08	0.0008267123230581	-0.0001077480618918	6.834532650961202e-07	1.1609644841460711e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.5770582134468	0.0556153406673729	832796.8871775087	0.0030930661175479	1055.403013589745	-6.488221902451414	1113875.5210943152	42.09702345545025	844.7942570913552	0.5311923282072257	0.282165289546213	713677.3368145349	862.8686873064398	709.1813375813039	0.952684	18.279108	0.0756636906159349	0.0387094312043493	-0.0281582267	0.0048293985	-0.0389753249	-0.1563715706	-0.089628254	0.0534944893	-0.0886812832	-0.0079960861	0.005952594	0.0937193169	0.0260152564	-0.0448260812	0.0748077492	0.0564470048	-0.0881507969	0.0211305144	-0.0551316059	-0.0922803698	-0.0113408878	0.1002648312	-0.0425966749	-0.0739288418	-0.0155622432	-0.00179946	0.0484847948	0.0667683798	0.0627865668	0.0852083688	-0.0282636556	0.0794535213	-0.0876630284	0.0635717807	0.1239924185	-0.1033114789	0.1494201078	-0.0284745526	-0.0072345344	-0.0763898713	-0.0047448642	-0.1456314981	-0.0091225186	0.0496224848	-0.0844394598	-0.0764725443	-0.0516335045	0.0814361206	-0.0261876605	0.0994552608	0.0331760637	-0.0092210471	-0.0327122831	0.104869196	0.0867906005	-0.0056192913	-0.0168744511	0.1221197602	0.0260097151	-0.0278811862	0.1295841402	0.0626255995	-0.0209574264	0.0198174395	0.0117867992	-0.110437219	-0.198806331	-0.0154763785	0.033295302	-0.0823467424	0.0210537443	-0.0101459279	0.0726784174	0.0461639274	-0.0586952104	0.0010673324	-0.0215777753	0.0225639115	0.0389679233	-0.0340161463	-0.0547490018	0.129618561	-0.0035051374	0.0142898405	-0.0881651465	-0.0693188585	0.191202977	0.0632768462	-0.0604496318	0.0746644688	0.0364659319	0.0300396209	0.0216034437	0.0292587635	-0.1077602286	0.0281274798	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.1027463671191242	0.0130586681726328	0.0001705288144429	0.0105568159561778	0.0478746625180832	-0.0288394863550535	0.0022919833112203	0.0008317159732233	0.002216627573027	-0.0219109895975436	0.0004800914651436	4.913437797503569e-06	0.0023799331747699	-7.697335771299999e-05	5.9248977976134555e-09	5.664081916370334e-06	0.0001948412766956	-4.017460362829999e-05	1.6139987766910143e-09	3.7963123104371363e-08	0.0007067693545853	-0.0001199429684727	4.995229205809215e-07	1.4386315686067084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.0963607136504	0.5193025002035938	833744.9639485127	0.2696750867177035	1061.0658421670237	5.662828577278788	1125860.7214136152	32.0676274956453	846.7233236056286	1.9290665142733587	3.721297616490767	716940.386737762	864.8539831393878	710.1012266447838	0.96683	18.550533	0.0986704742395423	0.0444692994622493	-0.0664048579	0.0332985434	-0.011564262	-0.2040313058	0.0953900471	0.0950176465	-0.0910811255	-0.0199507059	0.0131086956	-0.0211357024	0.0797977922	-0.1179717976	0.1041201951	0.057739606	0.0367628576	-0.0746572461	-0.0061477598	-0.0257157012	-0.0078898127	-0.037816932	0.0638091762	-0.0020789395	-0.0740563163	0.1007925474	-0.0075949464	-0.0106257814	-0.0721591507	0.1562125483	-0.16174329	0.0550995577	-0.034325122	-0.1144914924	-0.0054294007	-0.0495709994	0.0635648999	-0.0178345091	0.0806516155	-0.0379548424	-0.0708851584	0.1377533848	0.0717794335	-0.0930072402	0.0218936516	-0.0991258006	-0.0594809754	-0.0613190758	0.0678251435	0.1065648621	-0.0460499561	-0.1081821006	0.0287805087	0.0513331013	-0.0710312646	0.042791074	-0.0116725349	0.1219290948	-0.0265563816	0.1290122627	0.0650191443	0.076107764	0.0513004231	0.1388139443	0.082204302	-0.0302710401	-0.0408412478	0.0453087438	0.1032773143	-0.0676848568	-0.0174612457	0.0969334139	0.0838308895	0.0689132296	-0.0424305169	0.0001993394	-0.027193752	0.0251625775	0.0105399687	0.0155008484	-0.0360475307	0.1146726909	-0.0735950345	0.1657127712	-0.1097723247	-0.0063373596	0.1733859704	0.1229364962	0.0111996304	0.092670786	0.0719717375	-0.0378951165	-0.1338823376	0.169657309	0.0139585737	0.0576580235	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1063113902749677	0.0035650231558434	1.2709390101700286e-05	0.0113021117021964	0.076395363531887	0.0285207010138038	0.0058362515691691	0.0008134303863187	-0.0280072678043481	-0.0302238953773751	0.0009134838517825	0.0007844070498644	0.0020078087786702	-0.0003721243960996	1.3847656617256617e-07	4.031296091705121e-06	0.0005277323471934	0.0003328910704977	1.1081646481717123e-07	2.7850143027425525e-07	0.0007289709818382	2.2201627252900025e-05	5.313986923621494e-07	4.92912252676713e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
