global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
896.7749362886775	-8.922092541377879	804205.2863555616	79.60373531691077	1116.9744673916732	2.418157216664895	5.847484324508511	1247631.960804912	855.7940249485587	-1.450126776492084	732383.4131376543	2.1028676678993223	907.6732905489504	670.1704698051374	1.567707	30.489656	0.346308700036435	0.1593496731350431	0.0326292718	-0.0354388364	0.0274402568	-0.0595535183	0.2656628441	0.1696002614	0.0896059026	-0.1332182117	0.0986242031	0.0919543783	0.1612757634	0.2193812575	-0.2594560733	-0.0244204227	0.0554273672	0.085658507	0.0116008561	0.040568995	-0.2465501242	-0.0064694055	0.1336010148	-0.056518497	-0.1834059249	-0.0981289105	-0.0105401615	0.1411643366	0.0895625158	-0.1031595516	0.0630454554	-0.0706723091	0.0786553776	0.084616641	0.085848395	-0.0284984836	-0.0421082185	0.0344822855	-0.0395969638	-0.0309801303	0.0816922516	-0.2306953468	0.0389559961	-0.1118839755	-0.2388065867	-0.0379144665	-0.035049163	-0.0790453015	0.1540426127	0.1534988383	0.1432221163	0.1014187804	0.0586750333	-0.0916189006	0.1150745802	0.1236632098	-0.0896682657	0.0637769972	-0.0670519874	-0.0891040326	0.045301399	0.1014134515	-0.0092852199	-0.1716407951	0.0673833278	0.0716748566	0.0301002531	0.0259631631	0.035113874	-0.0244121104	-0.0012345125	0.0063206321	0.1697502344	0.023679885	0.1176618899	-0.0546140393	0.0219475604	0.1182026651	0.0247086896	0.0962861984	-0.0235356823	-0.1492229726	0.0898255593	0.0391836222	-0.1826885596	0.0253991896	0.0191434712	-0.0208870033	0.0720871577	-0.1994253634	-0.1927874333	-0.0649165943	-0.1275625167	0.0180846986	0.1664308768	-0.171530901	-0.1159442247	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	-0.0392343785385236	-0.0377390388700718	0.0015393364593041	0.0014242350548367	0.1069075054126642	0.1162735906091114	0.0114292147135588	0.0135195478731352	0.1138210575988907	0.0638501975942774	0.0129552331529299	0.0040768477328282	-0.0009837912562162	-0.0009837822234895	9.678452358074491e-07	9.678274632540422e-07	-0.0011181849283266	-0.0010221850511027	1.2503375339367636e-06	1.0448622786979063e-06	0.0003749504191453	0.0005629501846671	1.4058781681723616e-07	3.169129104168345e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.1090654532196	-1.6658708354578948	801220.2390565362	2.7751256404291844	1102.6797507149834	-14.29471667668986	204.3389248668352	1215902.632636858	854.7156429536515	-1.078381994907204	730538.8303096738	1.162907726940041	904.3985374492024	640.5659546753795	1.525574	29.670231	0.2746676090017509	0.1413415375460366	0.1745942458	0.0214592333	0.0324906002	0.0257069269	-0.0868691907	-0.0468066176	-0.2330139335	0.0845643903	0.0044845828	0.0627433791	-0.1759793024	0.0141019145	-0.0768993471	-0.1275207811	0.0352157881	0.0095336757	0.0760760451	0.0577380178	-0.0169235534	0.0322704167	0.0393933837	0.1035610172	0.2741802986	-0.0334189314	-0.0279177479	0.00232453	0.0541099721	0.0746005441	0.0373371101	-0.0685347865	-0.1862440719	-0.1264920104	0.2423163743	0.0170210959	0.0879891678	0.0841635762	0.0130991737	-0.0909812809	0.3126118097	-0.0575562147	-0.2468190968	-0.0328953385	0.0944550155	0.1222411249	-0.0791527556	0.0072769793	0.0446421549	0.036436385	-0.0746603729	0.1046538207	0.0457673398	-0.0078268924	-0.1697448281	-0.2262923423	0.0796511593	0.1130082331	0.0215618974	-0.034715293	-0.0193360761	-0.0080876384	0.037815327	0.1235560202	0.1098485028	-0.0986867239	0.0723466126	0.0865760894	0.0322354325	-0.0577895945	-0.0650772316	0.0287505559	-0.0092168301	0.0014594995	0.0813322867	-0.1285979299	0.0922523315	-0.1288308544	-0.0254128235	-0.0744315379	-0.074929867	0.065551531	0.1892969936	-0.0145055343	-0.0654702905	-0.0451965815	-0.1796784837	-0.0472530097	-0.0022773177	-0.2118519603	-0.1196889462	-0.1011833927	0.1133178393	0.1806679746	0.1678777933	0.1483479098	0.1022768598	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	-0.0324857315859503	0.0067486469525733	0.0010553227566744	4.554423569047692e-05	0.0150747044994687	-0.0918328009131955	0.0002272467157463	0.0084332633235626	0.0230885896613486	-0.0907324679375421	0.0005330829725501	0.0082323807380371	-0.0004942907611913	0.0004895004950249	2.443233565990748e-07	2.396107346296223e-07	-0.0015969117615917	-0.0004787268332651	2.5501271743099065e-06	2.2917938088803087e-07	-0.0003638961165335	-0.0007388465356788	1.3242038362816265e-07	5.458942032845642e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.7446720169994	5.635606563779788	811340.9641670118	31.760061341717837	1110.4839465167072	7.804195801723836	60.905472111643945	1233174.595471321	857.2850732869506	2.569430333299124	734937.6968806123	6.601972237677647	906.3379595789256	644.4738695510883	1.519305	29.548306	0.1665109876486997	0.1355849664347177	0.0227623771	-0.114547432	0.0380156981	0.003093677	-0.0063651403	-0.0572854129	0.1321639184	0.067561181	0.1150115207	-0.0675366998	0.0522752034	0.0798105848	-0.1214365402	-0.0099793523	-0.1904810907	-0.1133679841	-0.0814755169	0.0726423264	-0.1027468688	-0.0794361267	-0.0029317914	0.070476322	0.0446454804	0.0950457918	0.1537818398	0.1616263271	-0.1363343171	-0.1620673883	-0.02169526	-0.0900055909	0.225595289	-0.0192161088	0.0307457588	0.1802078337	-0.0063422978	-0.1964556269	-0.0398640606	0.0119866998	0.0447758514	0.0933100274	-0.1264526336	-0.0014588109	-0.0970286079	0.0637273786	-0.1829480492	-0.0160749817	0.0182017648	0.1355075346	0.0714744607	-0.0537708536	-0.0006398738	0.0086397109	-0.0269227951	-0.1594320484	-0.1410593179	-0.228402558	-0.1381363029	-0.0450101737	0.0992630208	0.2043638831	-0.1790241868	-0.1463878782	-0.1406492289	0.0850635831	0.0321401953	-0.036176404	-0.0390791391	-0.0082722198	0.1543491959	0.1731143444	0.0092871823	-0.0463399698	0.0891197647	-0.1318003946	-0.1542448772	0.0542765908	-0.0342614217	-0.2442726649	0.1663978954	-0.0982176924	0.095242754	0.0013292076	-0.1049791694	-0.0502810257	0.2204238949	-0.1053312433	-0.0196727538	-0.0245561959	-0.0378917257	0.0373119207	0.0297470922	-0.031421602	-0.0588589302	0.0967386291	-0.0932462297	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.026689029853685	0.0057967017322652	0.0007123043145308	3.360175097284751e-05	3.515846881896323e-05	-0.0150395460306497	1.2361179296940095e-09	0.000226187944808	-0.1118077820443161	-0.1348963717056647	0.0125009801256692	0.0181970310993528	-0.0005438186784836	-4.952791729230001e-05	2.957387550676491e-07	2.45301459131291e-09	-0.0014928811480814	0.0001040306135103	2.228694122296839e-06	1.0822368547329421e-08	-0.0004259049493333	-6.20088327998e-05	1.813950258666009e-07	3.845095345193552e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.7797099853688	2.035037968369352	815011.2047612665	4.141379532704859	1123.8090521028143	13.325105586107156	177.5584388809041	1262946.785588226	858.5182008166734	1.2331275297227648	737053.5011334979	1.5206035045601682	908.203274390986	664.7943927676407	1.300748	25.297688	0.2335426328589081	0.1047246022387968	-0.0608230835	-0.0438665636	0.0917973981	-0.0708188982	-0.0449048934	0.1527585171	-0.0124174332	-0.2287224257	-0.0299104014	-0.0419484906	0.0544750721	0.0503540737	-0.0379680088	0.1270261995	0.0889269259	-0.0420525688	-0.141408885	-0.0529562046	-0.1191178331	0.1002401011	-0.0379613055	-0.014278775	-0.0147624356	0.0005340898	0.1020763049	0.0541525151	0.1109232358	-0.0487399988	0.0547470927	0.0025153642	-0.1595892611	0.1380857697	-0.0834584669	0.2145449618	0.0870618936	-0.1256847903	-0.0548366008	-0.252999396	-0.0657044822	0.1141261101	0.0033102048	-0.1657100607	-0.1131740347	0.0667389266	-0.0311550258	0.170447658	-0.0430709167	0.0105754038	0.1648690329	-0.0579791866	0.0963245514	0.1012447448	0.0674780746	-0.0394382735	-0.0206088843	0.099821624	0.0059051636	-0.204230523	0.0522131346	0.065794732	-0.1429380212	0.0036422773	0.1388794046	-0.0080824669	0.1719613058	-0.0626447314	-0.0281121938	-0.1260245432	-0.1029004626	0.0351444974	-0.0705753899	-0.0143327932	0.05619245	-0.1515384883	-0.0581094699	0.0244013369	-0.0682517783	0.0215344232	0.0744662136	-0.0921038231	0.1482136902	0.165380332	-0.1165627437	-0.0636514146	-0.0529553606	-0.0767782477	0.0170797705	0.005931239	-0.0270283007	0.0015275365	0.0706138038	0.0056889983	0.0447453747	0.0372177355	0.0142428286	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0684694076602454	-0.0417803778065603	0.0046880597853448	0.0017455999696589	0.0548799771433863	0.0548448186745673	0.0030118118912586	0.0030079541354461	-0.0513408067915719	0.0604669752527442	0.0026358784420095	0.0036562550962159	-0.0012421014984894	-0.0006982828200058	1.5428161325496127e-06	4.875988967152524e-07	-0.0019949416465012	-0.0005020604984197	3.979792172944918e-06	2.520647440735379e-07	-9.723904525817616e-05	0.0003286659040751	9.455431922721632e-09	1.0802127650151853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.5655529651821	-2.21415702018669	811018.3151874841	4.902491310042001	1117.110951309499	-6.6981007933154615	44.864554237413216	1247936.8775356135	857.9784212292009	-0.5397795874724807	736126.9712949521	0.2913620030519614	908.472776501384	670.1616812686331	1.105264	21.495815	0.2111208319306088	0.1011816105732746	-0.020299392	0.068976703	0.0601813935	-0.0034229469	0.1259507182	0.1209402074	-0.1102788114	0.0118360157	-0.0059732085	0.0050164544	0.0533015085	0.1380040047	0.0354047218	-0.0355184364	-0.0426283858	0.0096783687	-0.045433737	-0.0610059399	-0.1562540247	0.0208680468	0.003035228	-0.1066784446	0.0436148944	-0.1105485913	0.0970535751	-0.0778132626	0.0671970601	0.055073418	0.1877174531	0.0089306469	0.050079136	-0.0424109337	-0.0839613729	0.037887053	-0.1071441562	-0.1387021421	-0.0543716119	0.0301883511	0.1408973634	-0.0449594569	0.0032725413	-0.0456615685	0.2709395224	0.2353163161	0.0068056812	-0.0522575611	0.0724770631	0.0780430302	0.1201779479	-0.0443295953	0.0329119181	0.0005843935	0.0131668108	-0.0856697939	-0.0765419552	0.160427877	-0.1088834646	-0.1620346059	-0.098433348	-0.0847249949	-0.0073448483	-0.0784394133	0.0863074485	-0.1010949513	-0.0812235613	0.0295981511	0.0718814746	0.0129535294	0.1224285077	-0.0298209815	-0.1336067993	-0.039003499	0.0517660136	-0.212566691	0.002508438	-0.0994745159	-0.0398893322	0.0755486209	0.0011254109	0.0139663196	0.1234284599	0.1920115296	-0.0811986992	-0.0572725699	-0.1136378972	-0.0168584773	0.0508191297	0.0209545135	0.0040808142	-0.0085791058	0.0635729314	-0.0970362516	0.1250531069	0.0149627643	0.1813592562	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0788447480153706	-0.0103753403551252	0.0062164942896072	0.0001076476874846	-0.0005183188223298	-0.0553982959657161	2.686544015813508e-07	0.003068971195905	-0.1111897635169683	-0.0598489567253964	0.0123631635109593	0.0035818976211183	-0.0004880156933596	0.0007540858051297	2.3815931696525118e-07	5.686454014982585e-07	-0.0026609109599635	-0.0006659693134623	7.080447136853875e-06	4.435151264734474e-07	-0.0003871487043535	-0.0002899096590953	1.4988411928259373e-07	8.404761043676689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.9251875576336	-1.6403654075484155	808066.4928255269	2.6907986702814792	1113.5984091740318	-3.512542135467129	12.33795225343198	1240101.4169149343	856.1103551012083	-1.86806612799262	732924.9401115169	3.489671058553339	907.851390014134	666.6055627385366	1.045239	20.328413	0.1237342481229163	0.0619628158422894	-0.0021123982	0.1471700864	-0.1079839076	0.1042755944	0.1379093663	0.0325893597	-0.0436032475	0.0438015909	0.124672979	0.005491563	0.0461704473	0.0649641673	0.1472414774	-0.1068152978	-0.0010557869	-0.0035252332	0.0837918717	-0.1192606974	-0.0677524924	-0.0369434897	0.0689358168	-0.0929350609	0.117068958	-0.0905529276	0.1960002446	-0.042995033	-0.0098708259	0.0297997901	0.2117814221	-0.1150628044	0.1049283707	0.0307249265	-0.0283650243	0.0674515776	0.1285057682	0.1565762427	0.0224286351	0.0897250959	-0.1107135301	0.0874022946	0.1092901041	0.1194309974	0.0246280007	0.024289867	0.1521975695	0.0983630818	0.1585751509	-0.0410280214	-0.0009184271	-0.0791900929	-0.0157332591	-0.1195026778	-0.0036066212	-0.1638836118	-0.1247172304	0.0861545097	-0.1408646394	-0.1173371337	-0.0026753218	-0.1313641352	-0.1478857057	0.0264834809	-0.0455200078	-0.015608085	-0.0106230088	-0.0269631786	-0.0038605174	0.1104200983	0.0519612327	-0.0442016657	0.1173235382	-0.0644526584	0.0342466912	-0.2434487847	-0.0478711895	-0.0865161192	-0.0444473864	0.1178277593	-0.0212215769	0.1226365757	-0.02710331	0.0430562531	-0.0148736949	-0.0881068632	0.0432133004	-0.0510685075	-0.0179456905	0.0028721454	-0.0359904101	0.0335942956	0.0434285456	-0.1052943662	-0.0157684654	0.1589205293	-0.0532756281	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0827154583092806	-0.00387071029391	0.0068418470433143	1.4982398179380892e-05	0.0005433374355305	0.0010616562578603	2.952155688488602e-07	1.1271140098539355e-06	-0.1494746986062693	-0.038284935089301	0.022342685523435	0.0014657362547919	-0.0010101355776803	-0.0005221198843206	1.020373885295513e-06	2.7260917360306106e-07	-0.0018109255251805	0.000849985434783	3.2794512577502694e-06	7.224752393432457e-07	-0.0001489150938203	0.0002382336105331	2.2175705167508757e-08	5.6755253187684415e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.1881303639447	-0.7370571936889974	806741.9175266784	0.5432533067687002	1111.0273537654214	-2.571055408610391	6.610325914144745	1234381.7808149948	855.5065697480004	-0.6037853532078543	731891.4908819903	0.3645567527483334	906.272787591336	650.300632525965	1.083836	21.079065	0.176111408374468	0.0823557083628388	0.0451034951	-0.1024311845	-0.134971717	0.0349335397	0.086921485	0.1054359322	0.0338743261	0.0132621232	0.0887632611	0.0640112323	0.0620597834	-0.0463391782	0.010953638	-0.0549501252	-0.0528826807	0.0020125527	0.0932214636	-0.0477940918	-0.0197685114	0.0539071056	0.1554864778	-0.0958782393	0.0856468457	0.1139582175	0.0632137121	-0.0379780159	-0.0633017426	-0.052705403	0.1171602118	-0.0753240622	-0.0678661814	-0.0167846563	-0.0128964458	0.0754481508	0.006884178	-0.0098614708	0.0244487564	-0.0458732198	-0.0928918457	0.0223100373	-0.0750835631	-0.0749455881	-0.1410451301	0.1699754833	0.122063709	0.0179584336	0.0903182246	-0.0781212925	-0.0499372939	0.0583901033	0.0826114524	-0.0869364931	0.042018765	-0.0881580116	-0.1013965673	-0.0601199157	-0.0189543861	-0.1313475516	-0.0887001094	-0.0657677164	0.0669581598	0.0313507255	-0.0218932574	-0.0900079057	0.063578546	0.080541274	-0.0498393644	0.0254658489	0.0962075396	-0.0066314762	0.0488485895	-0.0031075626	-0.0321603516	-0.1914493999	0.0084847704	0.0072332508	-0.1137477938	0.0105541	-0.0555155844	-0.0649310803	-0.0772041904	0.000967703	-0.0374803014	-0.0512812194	-0.0032308903	0.0834787598	0.0999244155	-0.0526011788	-0.0853625504	-0.07185395	-0.0391495036	-0.0669229544	0.0518077032	0.0542015452	-0.1371854238	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.1134128717384896	-0.0306974134292089	0.012862479475971	0.0009423311912437	0.0364336037286108	0.0358902662930803	0.0013274074806534	0.0012881112145882	-0.0909958531777306	0.0584788454285387	0.0082802452955431	0.0034197753626549	-0.001376169367596	-0.0003660337899157	1.8938421283095748e-06	1.339807353600509e-07	-0.0019787349655266	-0.000167809440346	3.915392063797555e-06	2.816000826927128e-08	0.0003381393403907	0.000487054434211	1.1433821351985769e-07	2.372220218845973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.5251067159875	0.336976352042825	807347.3673989767	0.1135530618360899	1109.6205882068766	-1.4067655585447485	1.9789893367077176	1231257.8497725748	855.5857307124066	0.0791609644062418	732026.9425986828	0.0062664582857262	905.7912291194358	651.2114378545702	1.0941	21.278685	0.0922158082649504	0.0462251574720944	0.0956927084	-0.0638954254	0.0939213385	-0.0612202474	-0.0289301037	0.0276973567	-0.1241581982	0.0613834306	-0.0443734938	0.0462819582	-0.1103947103	-0.0226342185	-0.0874408574	-0.1432617897	-0.0804008731	-0.0332133726	0.0275850921	0.0783982824	-0.0431421854	0.0769638653	-0.0090227425	0.0931228106	0.0906586215	0.0029828067	0.1258501362	0.0079165611	-0.0166223122	0.0839892614	-0.0806588237	-0.0669907111	-0.0512733545	0.092487877	0.0491725115	-0.0250249351	-0.0573680283	0.2153213025	-0.1638375689	-0.0597110363	0.0790740552	-0.1754318862	-0.0711270551	0.0904213132	0.0853431208	-0.0197606039	-0.0814116077	-0.0790307275	0.0145874529	0.0381163105	-0.0437408556	0.0959379023	0.099236806	0.0469015031	-0.0753206384	-0.1551335521	-0.0548318352	0.0580246278	0.0888265542	0.0728684782	0.0247497013	0.0250392466	0.0447651096	0.0470516426	0.132569048	-0.0612201359	0.0265370126	0.0303709473	0.153854678	-0.1428262037	-0.0501110301	-0.0274942781	0.0735288132	0.0140725873	-0.0018620284	-0.1346543868	0.0348688618	0.0149622683	-0.0475596194	-0.0382815213	-0.009396347	0.0210079459	0.1733848527	-0.0252910389	0.0841343939	0.0750068886	-0.024184302	0.1214039394	-0.0064710943	-0.1022903042	-0.0945265953	-0.1258890774	0.0078320189	0.0610708901	0.0844930741	0.0733168812	-0.0175083598	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.1006585819459644	0.0127542897925252	0.0101321501193724	0.0001626719081117	0.0364224365096248	-1.116721898599543e-05	0.0013265938812976	1.2470677988117683e-10	-0.0565861998913206	0.03440965328641	0.0032019980181404	0.0011840242392909	-0.0015719509212431	-0.000195781553647	2.4710296987970306e-06	3.8330416748472246e-08	-0.0015440549103211	0.0004346800552054	2.3841055660867e-06	1.8894675039345646e-07	6.77869899027145e-05	-0.0002703523504879	4.595076000070718e-09	7.309039341437856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.2285603902023	0.7034536742148703	808612.0038214357	0.4948470717664008	1111.2089198639037	1.5883316570270836	2.522797452714401	1234785.2635851037	856.7643448949688	1.1786141825621144	734045.142683305	1.389131391336561	907.636942165864	661.0923179719866	1.136145	22.096401	0.1005505450039257	0.0532541701573614	0.0681848026	0.1349843946	0.0528439651	0.0623098957	-0.0575439741	0.0732166066	0.0103668295	0.0837793999	0.1202854644	-0.140459437	-0.0629895298	-0.0157631283	-0.0218179938	0.0275767438	-0.1138951745	-0.0274744449	-0.0054110807	0.0353513935	-0.0231734848	0.0700542022	-0.0394344565	-0.0401793805	-0.0580770519	0.1095250167	0.0846602908	-0.1905725594	0.0295348782	0.16640208	0.0212060911	0.039853822	0.0533616794	-0.1635581631	-0.1050162897	-0.0069146619	-0.1359595688	-0.0390440451	0.0238176893	0.064036884	0.0408099514	-0.114273127	-0.108901284	-0.0810484222	0.0609565263	-0.0181930028	0.0089092852	-0.0244273723	0.0160055357	0.0600180419	-0.0758267753	-0.1617104111	0.0584903814	0.0094047155	0.0399508578	-0.0226072375	-0.1009135924	-0.0622052666	0.1428578446	-0.0172381323	-0.022448331	-0.014448574	0.0939993892	-0.0277789791	0.0171885571	0.0417271506	-0.2213417932	0.0913592941	0.0211885223	0.1246443525	0.0987239987	-0.0448043319	-0.0342590366	0.0014531013	-0.0756204703	-0.0893023285	-0.0438913455	0.0273438919	0.0362325281	-0.0291343093	0.1300190621	0.0959915197	0.0120379321	-0.0122491055	0.0182058132	-0.1500260848	0.0368368034	0.013942944	-0.0104984594	0.0823283808	-0.0511961007	0.0269647307	-0.0493997654	0.054519083	-0.0037004322	-0.1327303135	0.0576154732	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.1181146161774648	-0.0174560342315003	0.0139510625547498	0.0003047131310913	0.0337242629330063	-0.0026981735766185	0.0011373259103745	7.280140649562274e-06	-0.0973776185281067	-0.0407914186367861	0.0094824005902054	0.0016639398344015	-0.0012641365364066	0.0003078143848364	1.5980411826780752e-06	9.474969551227286e-08	-0.0018109080145047	-0.0002668531041835	3.2793878369973544e-06	7.121057921242326e-08	-0.0001496438922576	-0.0002174308821603	2.23932944900042e-08	4.727618851701257e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.0992092774928	2.8706488872904856	813782.9833790779	8.240625034102104	1111.287701934461	0.0787820705572812	0.0062066146412924	1234960.356470775	857.4092360951147	0.6448912001459348	735150.5981412082	0.4158846600256641	907.6482859409982	658.1040178918347	1.223381	23.793003	0.2045653029142569	0.1031805890738948	-0.0241340776	0.0008487939	0.033526036	-0.0648581798	-0.1434029285	0.0764992277	0.0618087074	-0.1287526576	0.0573904132	-0.035471666	-0.0362196667	-0.1263693933	0.0557527007	0.0896248694	0.1030475826	-0.1594920724	-0.0246264708	-0.0607627101	0.0404233836	0.1866558686	-0.149420385	0.0375690424	-0.122693709	0.0396643513	-0.0447875278	0.1238709154	0.1665743902	0.2841275723	0.0728497157	0.0623763764	0.2136129108	-0.2281442708	0.0613357011	0.1564239405	0.0446904965	-0.0578947947	0.0621710891	-0.1950577049	-0.1622576095	0.0066849517	0.1156305208	0.100003436	0.0604762203	-0.0370311581	-0.1769461118	0.1055393442	-0.0116417443	-0.0512069376	-0.0144016605	-0.125517524	0.0983986978	0.123134844	0.0418265949	0.0611242263	0.0814070109	-0.0409751886	0.0267047375	-0.290685613	0.1662780033	0.1807155275	-0.0774237282	0.2391066916	0.0916546603	0.1898251309	-0.2968578337	-0.0841064844	0.0162133312	-0.0962984019	-0.0170139359	0.1224455291	0.1174863818	-0.0407730276	-0.0660964352	-0.039279511	-0.0915413291	0.035895863	-0.0308486231	-0.1347182743	0.1418422776	0.0066514107	-0.0558746925	0.0512193981	-0.0687222058	-0.0463256103	-0.0666732309	-0.1879672937	0.0437486452	0.1213325241	0.0983323911	0.1419435982	0.05360487	0.2458872752	-0.2434863631	-0.4115504554	-0.0181264954	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.1182589644635214	-0.0001443482860565	0.0139851826759844	2.0836427687477317e-08	-0.0452847744793558	-0.0790090374123621	0.0020507107996461	0.006242427992828	-0.12457265114638	-0.0271950326182733	0.0155183454136376	0.0007395697991089	-0.0020009869562995	-0.0007368504198928	4.003948799280737e-06	5.429485412963428e-07	-0.0023571769907111	-0.0005462689762063	5.5562833655378365e-06	2.984097943655884e-07	-0.0008308621881096	-0.0006812182958519	6.903319756302723e-07	4.640583666035029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
