global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
959.6622066296663	-1.1833416788746265	920951.5508333204	1.4002975289618191	938.2279067266556	-1.9874122256323967	3.9498073545931183	880271.6049606821	914.9267475807624	-0.2905954842796063	0.0844457354836989	837090.953438712	913.5207183668974	715.5972964925916	0.8661919999999999	12.497817	0.1112275484858991	0.0644129952976057	-0.1156012561	0.1355404712	0.0100729891	0.0578603364	-0.0752928667	-0.0139062152	-0.0742927602	0.1233099187	0.0004321177	0.0758207531	-0.0461977207	0.0563757511	-0.0126116204	0.1420803445	-0.0751162289	-0.0313982905	-0.0214551573	-0.1006428767	-0.0715109039	-0.1978064991	0.186684892	-0.076806141	0.1057519255	-0.0069336224	-0.1858837253	0.1076191033	0.0441236832	0.0471413163	-0.0686882732	-0.0096905324	-0.0921364103	-0.0603161707	-0.0580312436	0.1211725602	-0.0367115121	-0.0603766457	-0.0866451338	-0.0452098642	0.0039617731	-0.1190291128	-0.0760343237	-0.0186194513	0.0570515881	0.0299365816	0.2247973494	-0.0747928331	0.0668264201	-0.0194158165	0.1162971399	-0.0348004551	0.0935644279	0.0464724118	0.061825493	0.0299267316	0.087407336	0.0381326457	0.2745105611	0.0203173486	-0.1426315732	0.006169247	0.1281133298	-0.0448983524	-0.08778797	0.0814260439	-0.0148387252	-0.0587895296	-0.0310124432	0.1006318198	-0.0121189091	-0.1865364289	-0.0740171736	0.035815722	-0.0060620689	-0.0493440031	-0.0018170193	0.0852887466	0.0840438697	0.0654768506	0.0324146348	0.1712843597	0.0476239982	-0.1280062806	0.1367409926	0.1200049443	0.0026572587	0.1908915248	-0.0872953022	-0.1401102321	-0.0796420492	0.1251471622	-0.0489518513	0.0150301458	-0.0476640347	-0.0322070687	0.0309199357	0.0716431411	-0.0840227607	-0.0026346343	-0.1119210769	0.0848718903	0.0710623947	0.0249441609	-0.1054427052	0.1168368645	-0.1404356381	-0.139625438	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	0.0065282776161978	0.0124205058497749	4.2618408634149234e-05	0.0001542689655642	0.0263824872796476	0.0163403226442397	0.0002670061441178	0.0006960356350607	0.0648327311667458	0.0553795310885051	0.0030668924635827	0.0042032830305395	-0.0007170630776811	-5.506218771020007e-05	5.141794573734913e-07	3.0318445154333075e-09	0.000252321821667	-6.746151070999534e-07	4.551055427274816e-13	6.366630168935336e-08	0.0004970907672807	0.0004860069752502	2.470992309157151e-07	2.362027799919322e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.7264974527538	2.064290823087504	924917.8559027418	4.261296602283283	940.334223429362	2.1063167027064083	4.436570052099996	884228.4517525014	915.1438764188008	0.2171288380384339	0.0471449323079204	837488.3145468293	913.794652002764	716.0304447144114	1.106187	15.960574	0.2370712145024628	0.1540842208209749	0.0221875434	0.1001433658	0.0505888266	0.0682542943	0.0098864017	0.0570954401	-0.0222642828	0.0823170296	0.0132134196	-0.0624380776	-0.0131446188	0.0522274919	0.048682742	0.0031708875	-0.0310799923	-0.0164405095	0.048680835	-0.0898302081	0.0280345174	0.137651977	0.1301880719	-0.0905483885	-0.0771147685	-0.1519843221	-0.0756813458	0.1083144274	-0.263587275	-0.0682485626	-0.1207120338	-0.109657311	-0.0852866194	0.1166684535	0.0431672473	-0.09780542	0.0514529788	0.0508858855	0.1260849129	-0.0834044679	-0.0311525617	0.0181359023	-0.0128859054	-0.15421672	-0.0167991912	0.0475517966	-0.0274615257	-0.0789069594	-0.0546590414	-0.071279356	0.0084545642	0.0006309321	0.1009027337	0.0137994527	0.0005465404	0.0902009453	-0.1394933935	0.0789856253	0.1210308801	-0.1338091294	-0.0466403652	-0.0464275447	0.1224617249	0.2518811688	0.0302879146	0.0415868031	0.0519871126	0.047003372	0.0780707059	0.1145236522	-0.0474906215	0.1742980314	0.1652811159	0.1141574629	0.0077788484	-0.0174360917	0.0053652562	0.0222674917	-0.002314498	-0.023444096	-0.1123809426	0.0560649996	0.151056234	0.0579865289	0.0251855159	0.0622052892	-0.0248993751	-0.0154013957	-0.0560906366	-0.1147942097	-0.1020316354	0.1353553288	0.0048084744	-0.0288423297	0.095082305	-0.0196332253	0.182966124	0.1329812395	0.0214331517	-0.0421721506	0.0876042497	-0.1057150637	-0.026273194	0.0767110512	0.0326186577	0.0738449898	-0.055000737	0.0440938315	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0128190490403738	0.006290771424176	0.0001643280182995	3.957380511122934e-05	-0.0210839964862685	-0.0474664837659161	0.0022530670810999	0.0004445349078329	-0.0787359353821699	-0.1435686665489157	0.0206119620146337	0.0061993475205052	-0.0003709574519677	0.0003461056257134	1.376094311703685e-07	1.1978910415046417e-07	-0.0001605991019371	-0.0004129209236041	1.70503689150063e-07	2.5792071543003037e-08	0.0005329700732323	3.5879305951600046e-05	2.8405709896124324e-07	1.2873245955685222e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.240935205795	0.514437753041193	925907.617385723	0.2646462017540714	940.499939873105	0.1657164437428946	0.0274619397267919	884540.136901314	915.2855617536516	0.1416853348507629	0.0200747341117728	837747.6595546975	914.293897171302	726.0707343885412	1.095876	15.81179	0.1258921807644181	0.0675711594554738	0.0813286836	0.0131920317	0.1378067699	0.0309605727	-0.1166365327	0.0974091918	0.1138609001	-0.0219172732	0.0358472961	0.0627670254	-0.0537448187	0.00689173	0.0419051634	-0.0884015023	-0.1130851108	-0.0122995835	-0.0783266116	-0.1273406206	-0.1085918627	0.0906550988	0.0386691907	0.0032311742	-0.0344756902	0.0972722355	-0.0507205465	-0.0462647664	-0.0998929465	0.0810528029	0.0086816847	0.0244985213	0.092779531	-0.0811881115	0.0655275048	0.0246815855	0.0335505049	-0.1747969717	-0.0004066268	0.1047707017	-0.0111094828	-0.0649870993	0.0312337321	0.1801254511	-0.0115499926	-0.0934858576	-0.151789158	0.0257825781	-0.2277343702	0.0288588524	-0.0745081787	-0.0874652081	0.0850967851	0.074831735	0.0930962971	-0.1101867451	-0.1103878626	0.0315002441	-0.0171854821	-0.0068853967	-0.1087463287	-0.0974591398	0.0515012906	-0.0138680488	0.0229709489	-0.0610190123	-0.0728696449	0.1732868329	0.1127207439	-0.1000861865	-0.0584756518	-0.082922665	-0.0197792784	-0.1147700898	0.0102995402	0.0041782869	-0.0060735255	0.0336859934	-0.0283936173	0.1116725681	-0.0395194964	-0.2557714564	-0.1724728693	-0.0877037023	-0.014310526	0.2088018605	-0.0139570775	-0.1187879404	0.0867374217	-0.1272055289	0.0151456824	0.0765952528	0.0940250806	0.0015072802	0.1124387325	-0.0971858696	0.2093509638	0.0180529411	0.0080204468	-0.0039973177	0.0480363458	-0.1965341915	-0.0600022172	0.0305740424	-0.1768477093	-0.186068518	-0.070745354	-0.0164000349	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0125995609043485	-0.0002194881360253	0.0001587489349823	4.817504185586091e-08	-0.0353673726427814	-0.0142833761565129	0.0002040148344284	0.0012508510476533	-0.1220395906908748	-0.0433036553087049	0.0018752065630951	0.0148936616959962	0.0004821585540422	0.0008531160060098	2.324768712360651e-07	7.278069197102837e-07	-0.0006353797212796	-0.0004747806193425	2.2541663650324786e-07	4.037073902133422e-07	0.0004991534753212	-3.381659791109996e-05	2.4915419192523186e-07	1.1435622942810102e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.7265020853716	0.485566879576595	926842.317817535	0.2357751945417515	934.4684490022204	-6.031490870884568	36.37888212556389	873231.2821806154	915.8231842076542	0.5376224540026442	0.2890379030478253	838732.104732247	913.8476141053372	715.7495083334559	1.401623	20.223253	0.2547098346770838	0.1142773706650106	0.0196259869	-0.1516283409	0.0200283177	0.0005339227	0.0367835052	-0.0676427526	0.0839146082	-0.1534778479	0.0554177983	0.0265863926	0.0449604546	0.0123061145	-0.1432130131	-0.0195841032	0.0131827958	0.1760024058	-0.1111063141	0.2029742679	0.033396193	0.052363305	-0.0937357103	0.0575958048	-0.0871173834	-0.2301458268	-0.0096148434	-0.1772337511	0.0872549964	0.0028620096	-0.1390879936	-0.2005372791	-0.2064143374	0.1323272305	0.0604217153	0.1422455601	-0.0259532138	-0.016353828	0.0269761504	0.0326957409	0.0636803332	-0.0296841857	0.0572631516	0.1035113224	0.1604019702	0.0529457122	-0.2509477045	0.0891723304	0.1607080402	-0.0820668473	-0.0012896916	0.0274097405	-0.199397542	0.1525661351	-0.1366528257	0.0654254103	0.0264215015	-0.0701171104	-0.1243046302	-0.2865970615	-0.0806984899	0.0930214103	0.0180018351	0.0504243254	-0.0020757402	-0.1677260744	0.0165991593	-0.1443302409	-0.1693958115	0.0013102432	-0.1622826821	0.0236818915	0.1826045997	0.1174725048	0.166924795	0.122161615	-0.0128007628	-0.065969737	-0.0270125651	0.2042323881	0.0553603169	-0.0149609061	0.021331786	0.1011409719	-0.0697288949	-0.0789718218	-0.0176708847	-0.1544924296	0.1905815952	-0.0942996396	-0.1031438093	0.1349490188	0.1003773166	0.0896835131	0.1335771096	0.2846172326	0.0320583031	-0.0286748072	-0.0877780257	-0.0392884904	0.0404838974	-0.1454045535	-0.1317207372	-0.3260894245	0.29321379	0.4563233741	0.1320106103	0.0154691567	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0252714768166981	0.0126719159123496	0.0006386475404969	0.0001605774528896	-0.0832709608718715	-0.0479035882290901	0.0022947537652222	0.0069340529245247	-0.195954799492604	-0.0739152088017291	0.0054634580922032	0.0383982834441866	0.0011940405331513	0.000711881979109	1.4257327948082409e-06	5.06775952180289e-07	0.0002513172810429	0.0008866970023224	7.862315739277074e-07	6.316037575079599e-08	-0.0003066499779255	-0.0008058034532467	9.403420896170965e-08	6.493192052643068e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.761124516212	2.034622430840386	930764.027377786	4.139688436078842	944.2232035682316	9.75475456601123	95.15523664311692	891557.4581566541	916.940746089771	1.1175618821167743	1.2489445603603877	840780.3318396659	915.9829913487732	741.8287210464478	1.354772	19.547258	0.1421161189957883	0.0831216099572434	0.1657568086	-0.0712140786	-0.0832181855	0.1988976465	0.1253113519	0.0311540627	-0.0833792993	-0.0747001572	0.2181765902	-0.1814099625	0.0349289676	-0.0260914269	-0.1225363811	-0.1021237146	0.0847719287	0.2018293524	0.0454829707	-0.1385775676	-0.0219651629	0.0994226533	-0.0525232874	0.0835072365	-0.0506945673	0.045427042	-0.1994339136	0.0904396827	0.1306195344	-0.0143286644	0.0996689075	-0.0786539285	0.0228074736	-0.0692384622	0.1053877998	-0.0317049522	0.0192419251	0.0071287283	-0.0976886767	-0.0041254878	-0.058674729	-0.0439569394	-0.0483601621	0.0265332855	0.0224785924	0.0794776181	0.0178026623	-0.0407656143	0.1517143246	0.1074549489	-0.0951249479	0.1375827285	0.1129285158	0.1103890572	-0.1463095216	-0.0563957822	-0.1231936079	-0.0709143985	-0.1205714341	0.0271617647	0.0300638772	-0.0053403807	0.1693081235	-0.1290166733	-0.0559779042	0.1603927439	-0.1962257124	-0.066947562	0.0460648496	0.0290348096	0.0069292237	0.0929046892	0.0027652206	0.0211047929	0.0531714866	0.0324146308	-0.074807055	-0.0311734864	0.1051166982	0.0361910108	0.0589417884	0.0380388244	-0.0074324139	0.0523977021	-0.1258239666	-0.0679267743	-0.1232124566	-0.17040375	0.113356213	0.1635705577	-0.1891857786	0.0943972228	-0.0703196086	0.0741673652	0.1174069542	0.071931063	-0.208977335	-0.0526502016	-0.1753059858	-0.0016520091	-0.0505273719	0.1115688764	0.0046671667	0.1847685313	-0.0309267961	-0.0869651941	0.1130958557	0.0211384137	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0129315701604468	-0.0123399066562513	0.0001672255068145	0.0001522732962849	-0.0241519051957084	0.0591190556761631	0.0034950627440412	0.0005833145245824	-0.2490863971020829	-0.0531315976094789	0.0028229666645355	0.0620440332212965	0.0015190411369437	0.0003250006037923	2.3074859757272087e-06	1.0562539246542455e-07	0.0002767677624253	2.545048138240003e-05	6.477270025958903e-10	7.66003943179073e-08	-0.0003067100738286	-6.009590309999195e-08	9.407106938794525e-08	3.6115175694036216e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.3605538315496	-3.400570684662398	924214.1144633038	11.56388098138529	944.709105355399	0.4859017871673359	0.236100546772411	892475.2937413983	915.2337657852972	-1.7069803044737455	2.9137817598612807	837652.8460335364	913.8295622259049	736.3636708584131	1.157271	16.697632	0.1219408648501275	0.0716440033698469	0.1202904244	0.0694459616	-0.0581600913	0.0757464472	0.0700797243	0.08114943	-0.101779063	-0.0430161626	0.0539455469	-0.0009372498	-1.65426e-05	-0.0070276949	-0.0858598898	-0.0749368522	0.0062312369	0.0039392256	0.0945944086	-0.0652199715	0.0104410597	0.0459431518	-0.0956518618	0.1174098005	-0.0027218837	0.0248933125	-0.039221585	-0.0090461474	-0.0224578296	0.015763538	0.0357287439	-0.0178208768	-0.0673815015	-0.1557435076	-0.0473703093	0.0650263407	-0.0382479572	-0.0873688235	0.0341373607	0.1608170602	-0.1487958721	-0.0545594383	0.0732895175	0.0830159086	-0.1139939994	-0.0011059201	0.1542327486	-0.0130401077	-0.084760062	0.0147022813	-0.0721020722	0.0323136852	0.0921316613	-0.0685704941	-0.0303231897	-0.0804460704	-0.0360440982	-0.0878068018	-0.1435319631	0.0216291103	0.0105736383	0.008777977	0.0144865554	-0.0500009743	-0.0503705435	0.0446675418	-0.0758864319	0.0642666747	0.0619563261	0.0059043884	0.019335704	-0.0711376508	-0.0551118932	0.060717864	0.0244050804	-0.1217948327	-0.1655982051	0.0676685913	-0.0727432482	-0.0686152435	0.031653752	0.0557431483	-0.166426519	-0.1129453741	-0.0623531177	0.0003107619	-0.106569033	-0.1398249465	-0.0372754139	0.1195388326	-0.0637385813	-0.0025268554	-0.0066898544	0.0460753357	0.0842661948	-0.0221728759	-0.1514838645	-0.0482619672	-0.1089417163	-0.0279665422	0.1144292069	0.1112730717	0.1437398592	0.0481635471	0.0574820689	-0.0432776582	-0.0040743141	0.0732399474	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0134688017899975	-0.0264003719504443	0.0001814086216582	0.0006969796391218	-0.0240279260869868	0.0001239791087215	1.537081939940168e-08	0.0005773412320417	-0.185880254124946	0.0632061429771369	0.0039950165100462	0.0345514688735545	0.0017859914154633	0.0002669502785196	3.189765336108602e-06	7.12624512016921e-08	0.0002775622231345	7.944607091999898e-07	6.311678184625508e-13	7.704078771136597e-08	6.975260321909356e-05	0.0003764626770476	4.865425655840302e-09	1.4172414720991606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6396035892674	0.2790497577177575	924750.7271913232	0.0778687672823391	941.1230623154412	-3.586043039957758	12.85970468442948	885712.6184219938	913.9254514896272	-1.3083142956700158	1.7116862962545294	835259.7308805189	912.6741327940318	723.3560029024853	0.9914440000000002	14.304997	0.0723088115002094	0.0350581679517663	0.1478511489	0.0576550184	-0.0407627592	0.0675362394	0.0181308172	0.1322007244	-0.0736358282	-0.0462364158	0.0280854679	0.0885841667	0.0018134746	0.0892021086	-0.0963908658	-0.0812404909	0.1007481545	-0.1175576034	0.1551196173	-0.1104696747	0.0246696873	0.1563690876	-0.0674177105	0.1525129035	-0.043396884	-0.100366487	0.165572565	-0.0137974802	-0.0368669623	-0.0727730601	0.1073750832	0.0245307236	-0.13279715	-0.0435397471	0.0109792845	-0.0644223425	0.0291747482	-0.0893121864	0.0449487855	0.1178279097	0.0551065769	0.0638603038	0.0906564788	-0.0760537418	-0.0535212615	-0.0524623709	0.0293886564	-0.0161845201	0.1554446472	-0.0343152236	-0.0811540275	0.0864680943	0.1176144476	-0.1769240187	0.0020518279	-0.0533246734	-0.1428556539	-0.1078884865	-0.1576180774	-0.1311889267	0.0975202824	0.135063551	-0.1055089162	-0.0455597365	-0.0729133894	0.0354762704	0.060590428	0.0079486966	0.0397649305	-0.0001160295	-0.144118871	-0.0223956556	0.0299918577	0.1509219855	-0.0775670417	-0.0366806667	0.0169808174	0.0021249733	-0.1366430303	-0.1055133074	0.0933678801	-0.0132906207	0.0441111755	-0.0074240405	-0.1021972198	0.0179670202	-0.1292580229	-0.1888553703	-0.0292926569	0.1818127939	-0.0207674807	-0.0525437681	0.0260541136	0.0209440066	0.0533157736	-0.0561631388	-0.0091210831	-0.1024862799	-0.0157754639	-0.0752449153	0.0361771541	0.1043131788	0.0252973227	0.1873452496	0.0207299589	0.1251868906	0.0265817917	-0.0797053058	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0240776903738151	-0.0106088885838175	0.0005797351737373	0.0001125485169838	-0.0305644450494924	-0.0065365189625055	4.272608014719525e-05	0.0009341853011834	-0.2148235182651419	-0.0289432641401959	0.0008377125390891	0.0461491439998137	0.0019999807910338	0.0002139893755704	3.999923164504184e-06	4.57914528570524e-08	0.0001467498452318	-0.0001308123779027	1.7111878212558794e-08	2.153551707555725e-08	0.0002493536460197	0.0001796010428006	6.217724078331784e-08	3.2256534575065265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.4576179693262	0.8180143800587985	926324.6663871894	0.6691475259829803	940.9155151730492	-0.2075471423919452	0.0430758163150624	885322.0066933647	915.0741864205517	1.1487349309244337	1.3195919415259634	837360.7666532345	913.8375004560744	728.5285875610032	1.077356	15.54458	0.0998334737150576	0.0502523237462697	0.08347781	0.016272581	0.0766022777	-0.0078044528	-0.0053865751	0.0799120296	0.0303438851	-0.0547150384	0.0785416047	0.108961948	0.0082233494	-0.0016964122	-0.0767539862	-0.070893816	-0.03858267	-0.1017056178	-0.0228617208	-0.039501555	-0.0640479884	0.1608656304	0.0178234159	0.1487029182	-0.1023002628	-0.0744631137	0.1991926349	-0.115706147	0.0239058796	0.0674717327	-0.0266774838	-0.0307727919	0.0694166528	-0.0988793863	-0.0027280656	-0.0443566723	0.0225276975	0.0552636718	-0.1838464268	-0.0483810541	-0.0099043076	-0.0255158457	0.0159713476	-0.0126003605	0.1280877147	0.0310337765	0.0965471874	0.0285801216	-0.1438988108	-0.1313051736	-0.0634132715	-0.0652946188	0.0141053155	-0.0139972849	0.0822241078	-0.1320490551	-0.1618132042	-0.0835859566	-0.0661628966	-0.0857349673	0.1058008805	0.1309662359	-0.1053571954	0.020716006	0.0010812277	-0.1553730298	0.0002571354	0.030970812	-0.0942122459	0.1143096773	0.0294863649	0.0597214244	-0.0924804606	-0.0319410277	-0.0717942961	0.0456058325	0.1292279676	-0.0751198812	0.0408383344	0.0185888527	0.0671002979	0.0665942517	-0.0250745129	-0.1202131191	-0.0474391489	0.0647733576	-0.0452472623	-0.1669422329	0.0066477393	0.0492742533	0.0070110033	-0.0821580119	0.0786918967	0.0440626107	0.0656294203	-0.0360920946	0.0944125633	-0.1435909258	-0.0643939525	-0.1478029263	0.0881478477	0.0210143909	0.0464745737	0.0238042145	0.069528129	-0.1356168031	-0.163569952	0.0007522361	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0056477590898538	0.0184299312839613	3.1897182737026225e-05	0.0003396623671315	-0.0240061830053548	0.0065582620441375	4.3010801039575874e-05	0.0005762968224865	-0.1789213559957332	0.0359021622694087	0.0012889652556189	0.0320128516313518	0.0020195526271684	1.957183613460027e-05	4.078592813902787e-06	3.830567696796448e-10	-0.0001307619903978	-0.0002775118356296	7.701281891451012e-08	1.709869813279434e-08	0.0007311323366065	0.0004817786905867	5.345544936316804e-07	2.321107067035316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.8817180689676	0.4241000996414641	927141.202991447	0.1798608945158998	940.3949228922526	-0.5205922807966772	0.2710163228250863	884342.6110015257	916.2629114579544	1.188725037402719	1.4130672145480956	839537.7229134071	914.6853806893324	726.2123123089057	1.15081	16.604408	0.0255748994775375	0.0198300534991984	0.0155382534	-0.1735082764	-0.0087853306	0.0269562976	-0.0472936035	-0.0621138967	0.0296868502	-0.1365205608	0.0327638017	0.2108636625	0.1085390298	-0.0446238774	-0.0223536813	-0.0824137762	-0.022821897	0.0861124087	-0.0931794443	0.0206226616	-0.0482584147	-0.0375627632	-0.0808817596	0.1447949033	0.1414825164	-0.1708061599	0.1008357154	-0.0630824754	0.1681876665	0.2022310479	0.0011952571	0.021123585	-0.0911391487	-0.0233240069	0.0031314695	-0.0683341497	-0.042171756	0.0227215999	0.0720753264	0.0010180764	-0.0106070068	-0.1468419513	-0.1132677581	0.0292427158	-0.0839984732	-0.0585993269	0.1065635235	-0.0944808565	-0.0844352166	-0.0093088643	-0.0505807268	0.0223613199	-0.0797023742	0.10220964	-0.0165032858	-0.1073883101	0.0751321583	-0.0924559889	-0.1441506928	-0.027859821	-0.1648778902	0.1147380796	-0.0750433871	-0.0819594648	-0.1401018282	-0.1814881852	0.0133449737	-0.0724366258	-0.0798551983	0.0498021233	-0.0266679862	0.1191135135	-0.1302486668	-0.002091996	-0.0838840914	0.0565843394	0.0190353091	0.1426962804	0.0972398357	0.0651186944	-0.0825648569	0.0393850264	0.0301746884	-0.0521439913	-0.04661707	0.0434028388	-0.065402629	-0.0613213694	0.1665789465	0.1104359211	0.1118384097	-0.0594369363	0.0729151713	0.0205277068	0.0680085882	-0.0614346324	-0.0201994778	-0.0834122043	-0.1004793619	-0.0462946295	0.0513858462	-0.0024918013	0.066078268	0.0014174418	-0.1482813243	0.0075985002	-0.0299227591	-0.0205633177	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0056474976791065	2.614107473004196e-07	3.18942300355133e-05	6.833557880416384e-14	-0.0240543298830147	-4.814687765989853e-05	2.318121828397236e-09	0.0005786107861208	-0.1611734399325328	0.0177479160632003	0.0003149885245864	0.0259768777396857	0.001864047990172	-0.0001555046369964	3.4746749096642723e-06	2.4181692127382193e-08	-0.0001308187452417	-5.6754843899992644e-08	3.221112306112532e-15	1.7113544106612805e-08	0.0007311222259282	-1.0110678299907368e-08	5.34539709246206e-07	1.0222581568421773e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.37449807653	-1.5072199924376264	924240.9255519	2.271712105603678	947.7555961608888	7.360673268636219	54.179510967615805	898240.6700542817	916.2014652558616	-0.0614462020927248	0.0037756357516199	839425.1249369879	915.1679702984012	725.5294064027477	1.250052	18.036316	0.0708840674391741	0.0393282716169057	-0.0319485	0.0200678875	-0.1747521547	0.0469078734	0.0346532644	-0.0406356497	-0.1993767133	-0.0303029598	0.0568984918	0.013360131	0.0363711497	-0.1049546954	-0.0440469928	-0.007908218	-0.0053654222	0.1406090339	0.1295512739	-0.0470864931	0.015863268	-0.1406398769	-0.0485661349	0.0796611308	0.0748251315	-0.0492649208	-0.0724393138	0.0108618496	0.062511755	0.0130817123	0.0543975525	0.0405792094	0.0201832089	-0.0281587726	-0.0757490439	-0.0665583745	0.0592623528	0.0986302821	0.0924635667	0.0661290582	-0.1447336909	0.1243460857	-0.0931560392	0.0234002457	0.0043427226	-0.1024766705	0.0977259086	-0.0383479608	-0.0603831298	-0.0416133889	-0.0072275304	0.062603051	0.1008478677	0.0420715863	-0.156595334	-0.0542741686	0.1230477141	-0.0304552291	-0.0326746358	0.0247541958	-0.0741862443	-0.0343349878	-0.0425972997	-0.0655703554	0.0052283999	0.0835911557	-0.0009114215	-0.1685653958	0.0319889837	0.0676313944	0.1509083537	0.054874328	-0.1050073189	0.0450731958	-0.0278596149	-0.11247626	0.0178299501	0.0145086862	0.038091916	-0.0117959141	0.0213698401	-0.1387972623	0.0258627538	-0.087715354	0.0057652991	-0.0629873534	-0.0397476731	0.0379419795	-0.0396581708	0.0639875322	0.0939176192	0.102299827	-0.0158924204	-0.0237958315	0.0770423135	-0.0106559991	-0.0983833588	-0.0727152418	-0.0744145081	0.0138517554	-0.063330108	0.0844132412	0.1234239307	-0.0078980165	-0.0041439449	-0.2067998208	0.0489400926	-0.1087158071	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.005687887081379	-4.038940227250008e-05	3.2352059450518115e-05	1.6313038159298346e-09	-0.0094793620136499	0.0145749678693647	0.000212429688393	8.98583041858287e-05	-0.132748197883366	0.0284252420491668	0.0008079943855537	0.0176220840412812	0.0019700200578134	0.0001059720676414	3.8809790281871125e-06	1.1230079120193513e-08	-0.0001317232988851	-9.04553643400009e-07	8.182172937882307e-13	1.7351027469173392e-08	0.0002811294848456	-0.0004499927410826	7.903378724955245e-08	2.0249346702703198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
