global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
933.3669023967626	-2.380931672968586	871173.7744897278	5.66883563134499	979.9407013811384	-5.896067848205576	34.76361607064352	960283.7782233576	846.2393863878083	-0.9635722774153236	716121.0990740142	0.9284715338033536	860.221199081821	709.2919122030996	0.9585	26.781618	0.0549902747027027	0.0249693019577083	-0.109059317	-0.0311899651	-0.0229463781	-0.0157042084	-0.0504057143	0.0260778883	0.0329252406	0.0087924755	-0.0017241201	-0.0309300268	-0.047444303	-0.089448447	-0.0894805082	0.0075378908	0.0478405014	0.0419448026	0.0512598768	-0.0135848007	-0.0301347269	-0.0142661048	-0.0179794186	0.1357592627	-0.0637812143	-0.0203231183	-0.0528744722	0.0499537568	0.06688653	-0.0401948263	-0.1329627286	-0.2650866772	-0.1270817429	0.1039346888	0.0019494292	-0.0511436562	-0.0578743494	-0.02235618	-0.0186495236	-0.0335871879	-0.0380594386	-0.0382202956	0.0141910291	-0.118844164	-0.0037040237	0.0773267557	0.0412357926	-0.0367232017	-0.0401288019	-0.2515617683	-0.1594901884	0.1090914763	0.0338948242	0.1039097012	-0.0352263688	0.0058664438	-0.0375073147	0.0477252272	0.0681201772	0.0247137323	0.0111827421	-0.0269333822	0.004783641	0.0312142083	-0.1608905532	0.0970178838	0.0274806625	-0.0963696306	0.082418892	0.0439570028	-0.090135676	-0.0566316684	-0.0336137108	-0.0150912434	-0.09616313	0.0615682977	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0447091659840452	-0.0089135604432755	7.945155977592574e-05	0.0019989095229889	0.0402004423453092	-0.0161166634904929	0.0016160755647585	0.0002597468420657	0.0758119541122752	0.0165429863141142	0.0057474523863217	0.0002736703961889	-0.0084664447557417	0.0001054269521303	7.168068680202613e-05	1.111484223548466e-08	0.0028032123407017	4.834545705849997e-05	7.857999427062305e-06	2.337283218195265e-09	-0.0029896944899375	0.0001145688799076	8.938273143162649e-06	1.31260282432821e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.0300489338198	0.6631465370571732	872412.1323113138	0.4397633296109208	996.1130318614416	16.17233048030323	261.5442731641449	992241.1722441936	847.5915462293792	1.3521598415709375	718411.4292395099	1.8283362371571437	861.6154734669873	709.1024170255488	1.230501	34.381645	0.1731155786770004	0.0856670235860432	-0.1144911122	-0.0621922947	-0.1232741613	-0.0878167059	-0.1044779054	-0.0266406513	-0.0896365386	-0.0909625187	-0.2306247691	-0.1288477622	0.0390119849	0.020929831	0.0441617838	0.0218947877	0.0073159224	0.0913368716	0.1126324462	-0.1254342225	-0.1011842751	-0.0614400624	0.0316879233	0.0717079561	0.0533633999	0.0442627837	-0.1306178365	-0.0453064241	0.107059938	0.1232961273	-0.0930246934	0.0628011009	0.1547674234	-0.0751647398	-0.0170255388	-0.0089609766	-0.1373048508	-0.0549378507	-0.1728923553	-0.0879930008	-0.0352854051	0.0100781595	-0.0551650262	-0.0406322405	0.0333546674	0.0355337312	0.1722165414	-0.0467408064	-0.1376256766	-0.0456967146	0.15149372	0.1219773239	0.0353787426	0.1327636821	-0.0936525675	-0.0640044302	-0.0208201482	0.0676835734	0.139683441	0.144344217	-0.1130363748	-0.0316995345	0.0682505153	0.0762927803	-0.0494433068	-0.0169479583	0.1130196402	-0.0633469826	-0.099305599	0.0473960292	0.0401814256	0.0301132472	0.1373227253	0.1784565283	-0.0507301237	0.007062528	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0197729230719829	0.0249362429120623	0.0006218162105693	0.0003909684868105	0.0947437239783681	0.0545432816330588	0.0089763732332892	0.0029749695713031	0.1293869413217194	0.0535749872094442	0.01674098058459	0.0028702792544921	-0.0088710342995136	-0.0004045895437718	7.869524954314674e-05	1.636926989295537e-07	0.0024550973177202	-0.0003481150229815	6.02750283947692e-06	1.2118406922541052e-07	-0.0029411777182422	4.851677169529986e-05	8.650526370284396e-06	2.3538771357338493e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.6420612580818	-1.3879876757380316	869821.2144277235	1.9265097880006632	989.6281190708704	-6.484912790571229	42.05409390131433	979363.8140557487	849.8418506428562	2.2503044134770107	722231.1711040748	5.063869953314113	863.6689036509778	705.7158547345059	2.800374	78.24573499999998	1.227657578994541	0.7504056940677031	0.0424395393	0.1733782338	0.3162095533	0.2485251936	-0.0673792773	-0.0160771268	0.1274509749	-0.1012789828	0.2438970525	0.0534687425	0.0033676676	-0.1930542634	-0.1233574004	0.0384926445	-0.1475900769	-0.0485880481	-0.0860899798	0.3080646052	-0.069608025	0.0811024121	0.1091124636	-0.0199511792	0.190718576	-0.101036438	-0.0310497319	0.3353529946	-0.0398796842	0.0993258132	-0.0348191087	0.3058643482	0.0720269598	0.2368375988	-0.0438160281	0.1415578741	0.0669115779	0.0596261827	0.241594389	-0.0639405188	-0.0551655209	0.2915837231	-0.0036173247	0.0153163872	-0.141912412	-0.1581909815	-0.0350684563	-0.2392006757	-0.013172013	-0.1118778326	0.3298093702	-0.1091363584	-0.1043057349	-0.1453495573	0.1597030943	0.349244701	0.0117899344	-0.1579835696	-0.0973873577	-0.1427987873	-0.3904738632	-0.1021203655	0.0324507715	-0.2377351126	-0.1230853751	0.3660916294	0.0053931677	-0.2501962598	0.0091525748	-0.1939052539	-0.1787543203	-0.0254130511	-0.170424552	0.1271837218	-0.0220567039	-0.0609596088	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0798659988819565	-0.0600930758099736	0.0036111777603032	0.0063785777774126	0.1736581734908782	0.0789144495125101	0.0301571612201879	0.0062274903418625	0.1712108134648318	0.0418238721431123	0.0293131426472894	0.0017492362810434	0.00030906559087	0.0091800998903835	9.552153945982223e-08	8.427423399742097e-05	0.013688571048958	0.0112334737312378	0.0001873769773623	0.0001261909320704	-0.0024182277092847	0.0005229500089575	5.847825253952329e-06	2.7347671186864935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.1722169887486	-4.46984426933318	861503.6643898085	19.97950779209067	971.6246337018696	-18.003485369000828	324.12548543182686	944054.4288162922	846.8087732980491	-3.0330773448071118	717085.0985345468	9.199558179582157	859.541374283504	698.9749271843775	1.901888	53.140984	0.8358259399783746	0.4476183799577926	0.0532040974	0.0287582809	0.2157314448	0.2055760592	-0.105724358	-0.0156771251	0.029760531	-0.081896911	-0.044959876	0.1367914976	0.0713263494	0.2594278672	-0.2363598615	-0.0275930996	-0.0617877635	-0.0631885751	-0.0988113677	0.3373861947	-0.1152851716	0.0669691954	-0.0222544846	-0.0749430374	0.0265946681	0.3468850875	0.0126883046	0.1931593917	-0.0111135161	0.3390335546	0.1531439648	-0.2095078626	-0.0364766988	-0.0572629648	0.0115562503	0.0763930638	0.0963315287	0.0224371353	0.2644872444	-0.1969018524	0.0288903767	0.133423363	-0.222426404	0.0446373565	0.3080024775	-0.2873219548	-0.0053104153	-0.2452123108	0.0149454706	0.1502877286	-0.1669848512	0.132617806	-0.0362154804	-0.1211110744	0.0795422998	0.3346212963	-0.0436408185	-0.162703	-0.1560817572	-0.0718357694	-0.1484648873	-0.1958748831	-0.0306609536	-0.0544517981	-0.0188903628	-0.2174827594	0.0396649732	0.1404186693	0.0639230531	0.3171892492	0.0192727661	0.3381541733	0.0734157789	0.0729571275	-0.0157318746	0.176451325	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1020854900554013	-0.0222194911734447	0.0004937057880067	0.0104214472798514	-0.1195771025441132	-0.2932352760349914	0.0142986834528453	0.0859869271113176	-0.1177760845965067	-0.2889868980613385	0.0138712061028835	0.0835134272511144	0.0030871585438782	0.0027780929530082	9.530547875040168e-06	7.71780045555382e-06	0.0151614498798258	0.0014728788308678	0.0002298695624584	2.169372050418498e-06	-0.0020415139989887	0.000376713710296	4.1677794080668334e-06	1.4191321952497885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.3638654790956	2.1916484903470064	865576.9221892046	4.803323105240312	986.7510344587054	15.126400756835778	228.807999856402	973677.6040053252	843.5307259920932	-3.2780473059559654	711544.0856927477	10.745594140085162	857.6422490194971	702.2774733185624	2.018563	56.401009	1.4751566443948203	0.8209292173132551	0.1643800571	0.0673525945	0.036096083	0.0457709102	-0.1454577039	-0.1403497561	-0.0802765988	-0.1249130413	0.1423415297	0.0655267474	-0.1173179975	0.0950243997	0.1257803674	0.0633406762	0.0430613294	-0.0927200005	-0.1770334225	-0.1421272307	-0.188358318	0.1269980921	0.0024136335	-0.0748075226	0.1584663783	-0.2323805009	0.1440427692	-0.0738019025	0.0048754485	0.0392618241	-0.2105122534	-0.075319248	-0.1337958024	-0.0681740076	-0.0836639208	-0.0249445734	0.1672619542	0.1188620467	-0.122158322	-0.1109830015	0.165868807	0.1603499639	0.1175213381	0.0791704996	-0.2183830604	0.1465883701	-0.0702082292	0.0422709028	-0.1730421332	-0.0642005493	-0.1354089132	-0.1459753709	-0.1303187744	-0.164230544	-0.0970793626	0.0870164829	0.0819176023	0.0453952167	-0.005799443	0.1099526316	0.1362648509	0.1495536607	0.1109053525	-0.1509838909	0.0822530115	-0.1071636294	-0.3094912718	0.0442279359	-0.0601972157	-0.028608953	-0.077446877	0.0894399382	0.3428969783	0.2190242904	0.1610626528	-0.2347249613	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0818442779706885	0.0202412120847128	0.0004097066666583	0.0066984858365433	0.4898884139772121	0.6094655165213253	0.2399906581491083	0.3714482158286058	0.3857603086790959	0.5035363932756026	0.1488110157521913	0.2535488993530023	-0.0001832921325108	-0.0032704506763889	3.3596005840356663e-08	1.0695847626693266e-05	0.0145355826056414	-0.0006258672741843	0.0002112831616854	3.917098448950104e-07	-0.0049834664986789	-0.0029419524996902	2.4834938343454932e-05	8.655084510433417e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.532264996608	-2.8316004824876018	860316.1026097378	8.017961292424019	981.6239426967076	-5.127091761997804	26.28706993594574	963585.564875429	848.9645052869354	5.433779294842225	720740.7312370909	29.525957425056067	863.7106800605245	706.6399596528352	1.872499	52.31982	1.483786584176828	0.8269142395638287	0.0040035421	-0.0266690052	0.1452987828	0.2057948521	-0.1854273856	0.0407349185	0.0520017945	0.0290186699	0.0687895355	0.1601017011	-0.2001775457	0.0777240016	-0.1326182519	-0.0484669249	-0.0842947958	0.0829474012	-0.0115043691	0.1888837321	0.0148802459	0.1654479262	-0.1852922093	0.0480090001	0.1173331238	0.1102290243	0.1588029521	0.0305673247	-0.1650154865	-0.0360214935	-0.0443493593	-0.0199827159	-0.063223545	-0.0683388499	0.0373904066	0.0907268614	-0.0680696464	0.066462405	0.2383113325	-0.0189970035	0.1704311945	0.0832684755	-0.0926767003	-0.1674927302	0.0560520614	-0.0492337432	-0.1725078521	0.0879121844	-0.1096544146	0.0040470931	-0.1070359938	-0.076633873	0.0011883809	-0.0086793193	-0.0254716906	0.2831913144	0.0023558618	-0.1678300401	-0.0449251653	0.1093333396	0.0782580703	0.0184885852	-0.0949112086	0.0011531142	-0.0611052889	-0.1151495787	-0.0111809252	0.1192737986	0.1919735897	0.1227348913	0.0421483688	0.0427259758	-0.0018029211	-0.187559937	0.0215995669	0.1201255898	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0991205445320275	-0.017276266561339	0.0002984693862984	0.0098248823483256	-0.1782737926630915	-0.6681622066403037	0.0317815451504829	0.4464407343824398	0.1019062048625656	-0.2838541038165303	0.0103848745894911	0.0805731522534855	-0.006970733997795	-0.0067874418652842	4.859113246801506e-05	4.6069367074612665e-05	0.0116063396662089	-0.0029292429394324	0.0001347071204474	8.580464198215147e-06	-0.0044102711602225	0.0005731953384564	1.9450491706690316e-05	3.2855289602814737e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.2739724201588	-4.258292576449208	852434.8281485001	18.13305566664243	973.759728655134	-7.864214041573518	61.84586249168209	948208.0091505204	843.9482645484231	-5.016240738512238	712248.6732342952	25.1626711467098	858.6146267735085	701.8126666824837	1.630347	45.553806	0.8696237436798546	0.4065237820470332	-0.1039943564	-0.0024217852	0.0231991314	0.2197591815	-0.0960142177	-0.0045735796	-0.0248304748	0.1399890326	-0.1805144431	0.0404997308	-0.1190916633	0.1222590521	0.0441840109	0.013996868	0.0887406284	0.1133048408	0.0468220515	-0.0151702817	-0.0600374361	0.2045684776	-0.0950228659	0.0048304774	0.2204128209	0.1345824287	0.0565777853	-0.0869941046	0.0360995216	0.0371765963	-0.1538097552	0.1105516607	0.060822147	-0.1116680364	-0.0009237316	-0.0868931692	-0.1375864095	0.0145875713	0.0036526155	-0.0386733558	0.2739905048	0.1765747936	-0.0733939261	-0.0463071871	0.0986835782	0.0612463821	0.007160026	0.0298064661	-0.1018425489	0.0185155877	0.093660782	-0.0739892827	-0.0259494072	0.0918341705	-0.0069057254	0.2178214694	0.1019667584	-0.0094169231	-0.0122233978	0.1643823173	-0.0065116169	0.0198103405	0.2313326426	0.0653624329	0.1538772879	-0.0352271514	0.1603406461	-0.0693554871	-0.1019615468	-0.1206373197	0.3809414381	-0.0444758721	0.032124563	-0.0421046993	-0.0308143397	-0.0901118309	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0353696697339955	0.0637508747980319	0.0040641740375143	0.0012510135370919	0.0912450323291125	0.269518824992204	0.0083256559247407	0.0726403970251783	0.2731231689696543	0.1712169641070886	0.0745962654280263	0.029315248798048	-0.0116962576846386	-0.0047255236868436	0.0001368024438254	2.2330574114919936e-05	0.0128135778559281	0.0012072381897191	0.0001641877774699	1.4574240467164906e-06	-0.0030402914411347	0.0013699797190877	9.24337204703691e-06	1.8768444307118865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.8490093317826	0.5750369116237835	853496.992043316	0.3306674497298189	966.8652418736048	-6.894486781529281	47.53394798068199	934828.3959433044	847.081854649527	3.133590101103892	717547.6684764824	9.819386921736296	861.8207836240911	655.2258054741329	1.416683	39.583775	0.3280199555485705	0.1951814447865459	0.0895628965	-0.0377847093	0.0170669179	0.2584988617	-0.0371012031	0.0206447484	-0.0443417693	0.0939423778	0.0386586397	0.0683227837	-0.1871406918	0.059376377	0.0688937272	0.0111255939	-0.0468863075	0.0712601506	-0.1186519016	0.0442619542	-0.0291595334	0.1570959231	0.0268307499	0.0220847036	0.1270083485	-0.0761166641	0.1977783371	0.0317944707	0.0340001546	-0.0692422648	-0.0149043498	0.0923081019	0.0443276401	-0.0424081239	-0.0002247847	0.0440575137	-0.0215356886	0.1522091156	0.081280885	-0.0029915475	0.1266364991	0.1960737693	0.062476214	-0.0199357692	-0.0354573759	0.1085972712	-0.1269881186	-0.0340916117	0.0088232332	-0.0120082734	0.1306363595	-0.0292756976	-0.0352199954	-0.0477867362	-0.1073341781	0.204985729	0.0922574526	-0.0634570192	-0.067421776	0.0777581794	0.0878110828	0.0047735688	0.1376094486	0.0552644472	0.0959331984	0.0833958049	-0.0073184725	-0.0193403949	0.0258199039	-0.11844495	0.0845040707	-0.1443478785	-0.0647523069	-0.3164630112	0.0418201072	-0.0277413993	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0518476309134285	-0.0164779611794329	0.0002715232046309	0.0026881768313351	0.2290699942007137	0.1378249618716012	0.052473062243115	0.0189957201149083	0.2518469725969581	-0.0212761963726961	0.0634268976062529	0.0004526765320895	-0.009392034555606	0.0023042231290326	8.821031309369718e-05	5.309444228368793e-06	0.0124753361923228	-0.0003382416636053	0.0001556340131114	1.1440742299848126e-07	-0.0034466433709936	-0.0004063519298589	1.1879350526814129e-05	1.6512189090005246e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.7617815298684	4.912772198085804	862598.446830535	24.135330670284823	965.3275512259348	-1.5376906476699332	2.3644925279315787	931857.2811558598	847.6098171872561	0.5279625377290813	718442.4021922137	0.2787444412453316	860.725816656137	638.267558773119	1.33288	37.242226	0.5952043829483769	0.3051605342761538	0.2356457319	-0.0256498189	-0.1082055416	0.1446553904	-0.0813358619	-0.0562475849	-0.2056170282	0.0291667205	0.1510266436	-0.1256946941	-0.0954607182	-0.0162993668	0.3077559912	0.0292847807	-0.1206819487	0.0671175665	-0.2443420424	-0.0075545082	-0.1175208271	0.0588433554	0.138187743	-0.0101563792	0.0241809323	-0.1108212601	0.0444908822	-0.0690554173	-0.0308016601	0.0182764937	0.0098888074	0.0578165506	-0.0902650148	-0.0695055198	-0.0370440954	0.10048532	0.0524638268	0.25821623	-0.0369865228	-0.0835575236	-0.068628357	0.1424893486	0.123460749	0.0584983475	-0.0303837337	0.0562175388	0.0096474298	-0.0422405234	-0.0450871527	0.0748242611	0.0020238601	-0.0333260571	-0.0677602526	-0.1382597862	-0.2201427783	0.0894136621	0.1021598449	0.0262303825	-0.0605785322	0.0785543922	0.0164249621	0.1080191297	0.0965204839	-0.0107817955	0.1081787212	-0.0845101902	-0.0365478523	0.0692833537	-0.0717574391	-0.0116232481	0.0078983647	-0.1718523429	0.0420911362	-0.038512452	0.0814617193	0.0034029506	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0654326434834473	-0.0135850125700187	0.0001845525665275	0.0042814308332319	0.3700550968790992	0.1409851026783855	0.1369407747261995	0.0198767991772349	0.3306777115933457	0.0788307389963876	0.1093477489446119	0.0062142854107165	-0.0050123020572022	0.0043797324984037	2.5123171912633407e-05	1.9182056757574383e-05	0.011998064242078	-0.0004772719502448	0.000143953545557	2.277885144904757e-07	-0.0058257094964167	-0.0023790661254231	3.3938891136639726e-05	5.659955629135683e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.748345613658	6.986564083789631	875624.9663186979	48.812077696899244	989.4374318368094	24.1098806108746	581.2863430706269	978986.4315198208	851.1264206809267	3.516603493670573	724416.1839811258	12.366500131696078	863.8298650971177	668.7718263086565	1.335002	37.301525	0.4288448766450508	0.2569149720821131	0.2391782779	-0.0279630668	0.0145944505	-0.0028453462	-0.1130778744	-0.0626812751	-0.2011778998	-0.1538813137	0.1547565407	-0.0961600832	-0.0538309456	-0.0330570457	-0.0533918296	-0.0233819667	-0.200348833	0.0338702091	-0.2204544547	-0.0473982695	0.0158129814	-0.0880408736	-0.0377674443	0.1713715062	0.0337799468	-0.0865559394	-0.1372448107	0.0594759882	-0.1010332728	0.109398051	0.0336289229	-0.1651533596	-0.0136889385	-0.1170309236	-0.015334193	0.194751149	0.0817240711	0.2222368385	-0.089281891	0.0011500304	-0.118076191	-0.0315598759	-0.0366043328	-0.154108899	-0.0990702443	-0.0974843583	0.0673275277	-0.0395582908	-0.138557813	-0.0374899846	-0.154704532	0.0347857693	-0.0528863036	-0.1878474733	-0.2034776735	-0.0140209972	0.0386107726	-0.0250965006	0.0087554311	0.0359044413	0.077908552	0.00948954	0.0134591266	-0.0987488215	-0.0204023598	0.068661119	-0.0822178182	-0.0244179788	-0.0859494352	0.0631463793	-0.2184767292	-0.1477926198	0.0417849902	-0.0569363004	0.0122063582	0.0453555101	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0246886928245544	0.0407439506588929	0.0016600695152942	0.0006095315533852	0.3660616870725164	-0.0039934098065828	0.1340011587423769	1.5947321883311707e-05	0.3540780246819608	0.0234003130886151	0.1253712475626792	0.0005475746526452	-0.0024978356973612	0.002514466359841	6.239183171011912e-06	6.322541074772051e-06	0.0078317613456404	-0.0041663028964376	6.133648577506713e-05	1.735807982486433e-05	-0.0052923346908761	0.0005333748055406	2.800880648025063e-05	2.844886831854729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.5287607198154	-10.21958489384258	856603.4869195573	104.43991540245544	983.38553540911	-6.051896427699376	36.62545037160047	967047.111251862	841.5617187398359	-9.564701941090789	708226.1264483467	91.4835232219059	855.3976175684054	679.5327864901149	1.747646	48.831287	1.212103879803521	0.7419154522149893	0.1729782564	0.1959923863	-0.0877182982	0.0202961907	0.0789015452	-0.2323281114	-0.0134951788	0.0869468659	0.1676975726	-0.1098846753	0.0470380821	0.0529352419	0.0852414615	0.1660413867	0.0691476739	-0.0892577073	-0.2471030761	-0.0554310751	0.1121835723	-0.0074639129	-0.0154594181	-0.1367758056	-0.0538388563	0.0221570071	0.1430226856	-0.2787137441	-0.0605438466	0.0228817773	0.1550048655	-0.1744030241	-0.0085810663	0.0603588307	-0.1848057767	-0.0822226426	0.1894029254	0.1528671051	-0.011577493	0.1220135779	0.0542305678	-0.0908601741	-0.0129262611	0.1205793015	0.0754958938	0.1514958512	-0.036453976	0.1169942677	-0.0714230188	0.1894086425	-0.1818487207	0.2207813451	-0.2391026762	-0.1222311436	-0.0605804938	-0.1449187895	0.1165284964	0.0338841162	-0.0023626119	-0.0858247341	0.1501254725	0.2802325957	0.0412486433	-0.0877240648	-0.0770755437	0.1011828633	0.0894257683	0.2184001786	-0.1091429181	0.0107689517	-0.1409995081	-0.0960834772	-0.0623356357	0.1973270037	-0.1818036347	-0.1011324468	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0183940639736448	0.0430827567981992	0.0018561239333327	0.0003383415894665	0.6781732749113303	0.3121115878388139	0.4599189908039587	0.0974136432632656	1.0057539674836988	0.651675942801738	1.0115410431092011	0.4246815344265341	-0.0041589185679476	-0.0016610828705863	1.7296603654819313e-05	2.759196302955554e-06	0.0068256273163687	-0.0010061340292716	4.6589188261958585e-05	1.0123056848585046e-06	-0.0038548797434388	0.0014374549474373	1.4860097836374788e-05	2.066276725911972e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
