global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
915.109847795556	3.548327225418348	12.59062609864507	837426.0335324056	1075.2213165550902	3.8745018139222793	15.011764306087032	1156100.8795744614	852.7372835923999	1.3659982051350426	1.8659510964321575	727160.874828545	887.2552164141449	745.7017901248545	1.78313	68.597099	4.221172166644768	1.8464389760631423	-0.0964170062	0.1562541265	-0.0331587723	0.2182172255	0.0858851521	0.1989932912	0.1017062793	-0.1016041747	-0.0061007648	0.099418301	-0.006622297	-0.0354662855	-0.1696106997	-0.1155229163	-0.1732175589	0.2047550201	0.0353733251	0.2860823769	0.0016823802	0.1024487797	0.2358866865	-0.1976802431	-0.0943274925	0.1673111517	0.0810497408	0.051948529	-0.2864874983	0.0493875327	-0.1778209049	0.0845176238	0.0185075967	-0.1222929381	0.0268431091	0.1014301408	0.3565171641	0.0234900052	-0.218426254	-0.2768194686	-0.1298321648	0.1544077659	-0.1147378829	0.0848316689	-0.028891017	-0.0840856528	-0.0464000156	-0.0532108529	-0.123559961	0.1432715852	0.2666194852	0.1091154583	-0.0345736991	-0.0341019287	-0.1590737977	-0.1254281438	-0.0088555429	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.5432616714849559	-0.3993917816021763	0.1595137952113605	0.2951332437046281	0.941401997592564	0.7761702309450699	0.6024402274053231	0.88623772107127	1.9186980886472185	1.3504488697029515	1.8237121496819797	3.6814023553784896	-0.0230938298298089	-0.0192376282037483	0.0005333249762081	0.0003700863389056	0.0122049283709151	0.0077010767343798	0.0001489602765391	5.930658286880737e-05	-0.0117823958761184	-0.0069645207497631	4.850454927388216e-05	0.0001388248525815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.9361039795616	9.826256184005617	96.5553105937086	855506.7964448904	1080.4356975890043	5.214381033914151	27.18976956684361	1167341.2966246384	860.3191432689192	7.581859676519343	57.48459615443	740149.0282749671	895.4555040302512	738.9784932404293	1.29522	49.827164	0.8830181514188062	0.4032170221010649	-0.1013235036	0.1277949974	0.0307119718	0.2100144288	0.1431321828	0.1554439565	0.0584956551	-0.0947873081	0.0639351044	0.066374216	0.0099000054	-0.203745356	-0.0352059561	-0.1548511253	-0.0689806027	0.1612752357	0.0582838923	0.3306203695	-0.0108062632	0.1646809892	0.0872953166	-0.1672744975	0.0303464904	0.0995903015	0.0877967717	0.0064889505	-0.3142844717	0.0842081121	-0.1728707788	-0.0152930685	-0.0820694733	-0.1132603291	0.0132746368	0.1024462339	0.3658096806	-0.0034019018	-0.1927185586	-0.3021411506	-0.0820134674	0.0738742471	-0.0475305981	0.130997064	0.0591555118	-0.0271444169	-0.0320182166	0.042681246	-0.2563523314	0.0177937469	0.0066561032	-0.0112872327	0.0509877565	0.0157400809	0.0788869946	-0.125629145	-0.1438431543	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.471955269196826	0.0713064022881298	0.0050846030072766	0.2227417761226485	0.8688601578826791	-0.0725418397098849	0.0052623185084946	0.7549179739559141	2.106528629953345	0.1878305413061265	0.0352803122473525	4.437462868813117	-0.0184180668690359	0.0046757629607729	0.0003392251871922	2.1862759265336684e-05	0.0094579204895328	-0.0027470078813822	8.945225998632435e-05	7.54605230037647e-06	-0.0081783793559804	0.003604016520138	1.298893507742762e-05	6.688588889032637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.8444830899076	-7.091620889653996	50.29108684257693	842438.4951385797	1079.8608834785327	-0.5748141104716069	0.3304112615972647	1166099.5276670372	854.6211357526881	-5.698007516231087	32.46728965502596	730377.2856752146	890.0551091145547	728.5358451104934	1.177147	45.284916	2.076616924054884	0.9012366769313772	-0.1041937701	0.0833204329	0.0146985052	0.3168167059	0.1427442598	0.1107849837	0.0656498156	-0.0876290994	-0.0418180482	0.031063923	-0.088319469	-0.1825342877	-0.11169551	-0.0865493915	-0.1187191741	0.185384382	0.0151510762	0.1848888482	0.0879215187	0.1083822221	-0.0240352128	-0.1389117447	-0.065670288	0.111551489	0.1380760071	0.0800208381	-0.2070704526	0.1351207215	-0.0684832371	-0.0017993099	-0.039756627	-0.0863826908	-0.0312617311	0.1224534383	0.3253407178	0.0033185038	0.0212566032	-0.0241451847	0.021908629	-0.0207114662	-0.0258694837	-0.1015311936	-0.0011904174	0.021432791	0.0404588408	0.0522420542	0.0851134766	-0.0376651156	-0.196961122	-0.0048443951	-0.025992571	-0.0731519257	-0.0304030858	0.0732512263	0.1454598773	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.2148030327860226	0.2571522364108034	0.0661272726910777	0.0461403428940731	0.5229664116390609	-0.3458937462436182	0.1196424836904445	0.2734938677026357	1.4027246139364775	-0.7038040160168675	0.4953400929614711	1.96763634254324	-0.0121523810433753	0.0062656858256605	0.0001476803650233	3.925881886588414e-05	0.0041496620572296	-0.0053082584323032	1.7219695189210992e-05	2.8177607584118025e-05	-0.0043569851062723	0.003821394249708	1.4603054011702128e-05	1.8983319216278645e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.9716443128876	2.127161222980021	4.52481486854986	846347.8263397582	1063.0843717340838	-16.776511744448953	281.45134631163364	1130148.3814252515	854.4578032369071	-0.1633325157810077	0.0266775107113531	730098.1375124411	888.4396744713003	710.1858226144898	1.594419	61.337387	2.7004926080692937	1.2373750711050877	0.0547394546	-0.0362225453	-0.041416863	0.0191163128	0.0337263123	-0.0351070109	0.0084153848	0.1734947515	0.0025723199	-0.0315954615	0.0902290809	-0.1320162313	0.0108248591	0.0680895958	0.01070935	0.0271752515	-0.0525930907	-0.1246515142	0.1092419951	0.1043480796	-0.1229887334	0.0532352599	-0.0261376118	0.0103933614	0.0211162269	0.0748414067	0.1093722064	0.1086837056	0.0989172997	-0.1486447581	-0.0409625607	0.049405063	-0.0353038166	0.0415389184	-0.0257973173	-0.0342848912	0.0836916151	0.0877702222	0.0397851339	-0.0583569849	-0.0067710686	0.0184571911	0.1256728939	0.0359861121	0.0861034939	0.0405532134	-0.0291979475	0.0192414459	0.0407742575	0.0557811614	-0.1766227432	-0.0103453451	-0.1291243807	0.0749127715	0.0972963766	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.010213174316263	0.2045898584697596	0.0418570101886762	0.0001043089296143	0.1077477970989235	-0.4152186145401373	0.1724064978606311	0.0116095877796707	0.3970825834518408	-1.0056420304846367	1.011315893477263	0.157674578080788	-0.0022769412588929	0.0098754397844824	5.184461496448784e-06	9.75243109369378e-05	-0.0010139007319094	-0.005163562789139	1.027994694166417e-06	2.6662380677380928e-05	0.0021048544116015	0.0064618395178738	4.17553699547555e-05	4.430412094038297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.718780308498	-0.2528640043896075	0.0639402047159474	845882.6348521513	1073.5938111690052	10.509439434921433	110.44831723628172	1152603.6713803897	858.8757272652949	4.417924028387802	19.518052720606303	737667.5148854892	892.1261909096019	691.6114391397547	0.944249	36.325302	0.3340390457942313	0.1585003899927486	0.0474669956	-0.0339180733	-0.0150907701	0.0296753546	0.0233870052	-0.0438846893	0.0076051845	0.006192574	-0.074229853	-0.0100059275	0.0508567793	-0.0766792089	0.0630150325	0.0281675832	0.0593358617	0.0437832319	-0.0088241891	-0.0050524534	0.0397506472	-0.0560602393	-0.0170627633	0.0536877511	0.0036659904	-0.0579922908	0.0658111858	0.0381544389	0.007560141	0.0113487661	0.070652251	0.0207405642	0.0076315845	0.0513256627	-0.0285177344	0.0223038988	-0.0170893945	-0.0350732702	0.0633103385	0.0478700697	0.0227863051	-0.0258321803	0.004779434	0.0415913977	0.0588871606	0.0550637152	0.0236275252	0.0532714883	0.072591294	-0.0102131686	0.0537174096	-0.0856827323	-0.0360529481	-0.0461471615	0.0962613402	0.0431710174	0.02152501	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0309887694751012	0.0412019437913642	0.0016976001721867	0.0009603038335809	0.16287180197817	0.0551240048792465	0.0030386559139271	0.0265272238796162	0.2947317403822751	-0.1023508430695656	0.0104756950770508	0.0868667987887648	-0.0004357340819506	0.0018412071769422	1.898641901733322e-07	3.3900438684238337e-06	-0.0013320785758783	-0.0003181778439689	1.7744333323139596e-06	1.0123714039269767e-07	0.0026527144717714	0.0005478600601699	3.001506455293666e-07	7.036894068745419e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.481343864865	-0.237436443632987	0.0563760647650806	845445.9417155382	1062.1045581750702	-11.489252993934995	132.0029343586443	1128066.0924962612	855.4424988824285	-3.433228382866446	11.78705712891975	731781.8688942137	888.2238663336515	698.4448808371228	0.715349	27.519524	0.1045123185238138	0.0566127669746671	0.0703160225	-0.0425502706	-0.0154773787	-0.0184451025	0.0179605291	-0.0338427459	0.0239483777	0.0547533135	-0.0919080417	-0.0018419789	-0.0458181707	0.0680264418	0.0054280765	0.0611461832	0.0166125174	0.0168687354	-0.0203314916	-0.0827790809	0.0509868968	-0.027213147	-0.0401338016	0.0519300704	-0.0352635764	-0.0186364667	0.0291455175	0.0347195864	0.0778115301	0.0306797511	0.0649246254	0.0075208656	0.0033513948	0.0653798901	-0.0279014633	0.0157070377	-0.041451554	-0.0419965612	0.0596798449	0.0360490896	0.0067872869	-0.0263071916	-0.0209705355	0.041634342	0.0894230025	0.0682099111	0.0325469951	0.0747049548	-0.0124026566	-0.0386358951	0.0325486267	-0.0283881392	-0.0599099068	-0.0090742251	0.0318142886	0.0291274603	-0.0119139163	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.024293754120066	-0.0066950153550352	4.482323060415712e-05	0.0005901864892462	0.1136515326955986	-0.0492202692825713	0.0024226349082488	0.0129166708840587	0.2857875198461528	-0.0089442205361223	7.999908099879216e-05	0.0816745064998151	-0.0001338062482358	0.0003019278337148	1.7904112066940533e-08	9.116041677171192e-08	-0.0008851813689925	0.0004468972068857	7.835460560114365e-07	1.997171135223294e-07	0.0026969456981725	4.4231226401099735e-05	1.9564013889453424e-09	7.273516098891153e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3051854671394	1.8238416022743424	3.32639819018664	848803.2447686401	1082.3132648133394	20.208706638269177	408.39182399162473	1171402.0031909095	857.7706896053847	2.328190722956265	5.420472042459616	735770.5559460974	893.6021810575194	693.3162907995774	0.679718	26.148788	0.1477275813653378	0.0721173006533053	0.075759871	-0.0483797787	-0.0134538613	-0.0060286502	0.0309534089	-0.0760666745	-0.0403233545	-0.0322797517	-0.0726609048	-0.0031184721	-0.1351847279	0.1311198165	0.0338268065	0.0683147963	0.0268835028	0.0536698482	0.0195857938	-0.0162302125	0.0380909565	-0.0904854409	-0.1339950772	0.0715225608	-0.0086683544	-0.0271770242	0.051362421	0.0036249087	0.0154191205	-0.01074691	0.012386633	0.0446384991	0.0301661412	0.0686757809	-0.0251848268	0.0037201581	-0.0335138143	-0.0341721708	0.0565408728	0.0188977255	0.0125794065	-0.0336866938	-0.0158381819	0.0404454414	0.0760622215	0.0887888472	0.0107962008	0.0907177939	0.032844121	-0.0273651677	0.0749098675	-0.118731814	0.0470862797	-0.0333241336	0.1633778609	-0.0115989038	-0.0145614964	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0436785040276532	0.0193847499075872	0.0003757685289797	0.0019078117140937	0.1078086003234375	-0.0058429323721611	3.413985870564817e-05	0.0116226943036986	0.2328977729034633	-0.0528897469426895	0.0027973253316617	0.0542413726233931	-0.0002599081245463	-0.0001261018763105	6.755223320517501e-08	1.5901683209028644e-08	-0.0015914301372514	-0.0007062487682588	2.532649881752009e-06	4.987873226672133e-07	0.0032567980964611	0.0005598523982886	3.134347078694972e-07	1.0606733841112644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.990668923672	-0.3145165434673345	0.0989206561146397	848223.8122444729	1077.0383769252844	-5.274887888054991	27.82444223154924	1160011.665369851	856.600830078125	-1.1698595272597458	1.368571313520396	733764.9820905328	892.3920865452772	688.6216281710845	0.616277	23.708206	0.0821442771919225	0.0406405724485111	0.0956819544	-0.0475133931	-0.0115707602	-0.0507241276	0.0520873443	-0.0951309166	-0.0220205934	0.0103158325	-0.041202925	-0.021100594	-0.1245523819	0.1025362492	0.0261655246	0.0705493292	0.031297181	0.0007004707	-0.033675461	-0.0412436156	0.0449038839	0.0044694613	-0.0770723736	0.0748405922	-0.0146146589	-0.0201566892	0.014655295	0.0262540285	0.0528111271	0.0414761329	-0.0049582686	-0.0405258602	0.0130310713	0.0831375167	-0.0258300741	-0.004006352	-0.0485289455	-0.0416202912	0.0570369343	0.0020070804	-0.003226089	-0.0310848425	-0.0240583664	0.0456672726	0.0844628495	0.0930155606	0.0245807376	0.0844998919	-0.014240571	-0.0395628866	0.0687423205	-0.0402944595	-0.0071462607	-0.0065797374	0.0397018437	-0.0271531998	-0.0036198273	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0574311851606239	0.0137526811329707	0.0001891362383451	0.0032983410289538	0.0945735674513059	-0.0132350328721315	0.0001751660951264	0.0089441596604667	0.1994383602997231	-0.0334594126037402	0.0011195322917873	0.0397756595590421	-0.000201917347143	5.799077740330002e-05	4.077061507726677e-08	3.362930263839093e-09	-0.0018018557637342	-0.0002104256264828	3.2466841933021573e-06	4.4278944280678897e-08	0.0034223247042366	0.0001655266077755	2.739905788166425e-08	1.1712306381228131e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.0477264078912	4.057057484219172	16.459715430258797	855713.2961324088	1102.723238760965	25.68486183568052	659.7121275179978	1215998.541303472	859.2028635145149	2.6020334363898883	6.770578004090971	738229.5606715421	895.4010129100618	697.868570466765	0.666979	25.65872	0.0980741552288324	0.0461800297447323	0.0922661578	-0.0467671597	0.0058074249	-0.0241595124	0.0322482942	-0.0757857505	-0.0784215273	-0.1021700386	-0.0140836835	-0.0092559056	-0.024365652	-0.0171315346	0.055095066	0.0570807613	0.0606733246	0.0487930959	0.0091472769	-0.0090051375	0.0191037238	-0.0781133273	-0.0941052789	0.0723080165	0.0036152208	-0.0584781645	0.0682989077	-0.0086278687	-0.0012717472	-0.0043988234	0.0303079484	-0.009917577	0.0038924629	0.085002182	-0.0219610518	-0.0153318735	-0.0446217428	-0.0331045496	0.0538918925	-0.020087318	-0.0059208759	-0.0219413626	0.0043640499	0.0004276924	0.0883022778	0.0889280576	0.0274281561	0.0715655803	0.0057483592	0.0073855729	0.069730671	-0.1207780032	0.1035010284	-0.0390434263	0.0928421706	-0.0246523949	0.0732357714	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0643488667793832	0.0069176816187593	4.785431897852033e-05	0.0041407766557908	0.0741330709359857	-0.0204404965153202	0.0004178138977928	0.0054957122063998	0.1742631533305001	-0.0251752069692229	0.0006337910459432	0.0303676466086893	0.0004609283219584	0.0006628456691014	2.1245491798338645e-07	4.393643810464826e-07	-0.0019371925687421	-0.0001353368050078	3.752715048389616e-06	1.8316050789746335e-08	0.0035349576326379	0.0001126329284012	1.268617656025236e-08	1.2495925464544946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.6714192710948	-2.376307136796413	5.646835608389567	851322.5479397364	1082.8013766104714	-19.921862150493556	396.8805915432676	1172458.8211895318	857.0071503951253	-2.195713119389552	4.821156102659398	734461.255828373	892.1897124975972	700.7912535171782	0.608839	23.422075	0.132442511837097	0.0630249187219988	0.1102249081	-0.0493145496	0.0075020395	-0.0428748392	0.0353738299	-0.0821028201	-0.0304269798	0.0215612275	-0.036254448	0.0086940725	0.0441666942	-0.011038855	0.033294034	0.0834734693	0.0683882397	-0.0071421679	-0.0069490957	-0.0764644145	0.063407526	-0.0069536429	-0.0615549547	0.0896023135	-0.0259108365	-0.0477863237	0.0123799906	0.0095508085	0.053568843	0.0621115108	0.0636828405	-0.0353652359	0.0019419918	0.0991570685	-0.0208477291	-0.0228294488	-0.0557377001	-0.035798892	0.0541457756	-0.033168884	-0.0139753844	-0.0202385775	-0.0122465101	0.0188011401	0.0824727429	0.1014110586	0.039011657	0.081722232	-0.0252494317	-0.0387598462	0.0832985259	-0.0335531686	0.063637346	-0.037467586	-0.0448812187	-0.0194716513	0.0779000823	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0753810977208075	0.0110322309414243	0.0001217101195449	0.0056823098935939	0.0361386220433246	-0.0379944488926611	0.001443578146657	0.0013060000031902	0.1317572889864635	-0.0425058643440366	0.0018067485036336	0.0173599832010624	0.0003008493155309	-0.0001600790064274	9.051031065541105e-08	2.5625288298815574e-08	-0.0022274213375967	-0.0002902287688546	4.961405815181072e-06	8.423273827085685e-08	0.0039028492105353	0.0003678915778974	1.3534421308783878e-07	1.5232231960176016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.2667805974462	0.5953613263513944	0.3544551089148915	852421.5481547728	1087.4791349444472	4.677758333975817	21.881423031080207	1182610.8689395231	858.3899756459414	1.3828252508160404	1.9122056742944449	736833.3502894398	894.9161624204505	692.9479635140659	0.528142	20.317642	0.090969292669651	0.0431474281507732	0.1138081468	-0.0442963203	0.0187559059	-0.0302995497	0.0180647692	-0.1187896993	-0.0312142343	-0.0790480034	-0.020119442	0.033631429	0.0553708907	-0.048425132	0.0574390037	0.0653941189	0.0555140831	0.0305074286	0.0172399793	-0.0230153405	0.0602791806	-0.0984125497	-0.1032559794	0.0990493767	0.0022941291	-0.0587011228	0.0622623355	4.07832e-05	-0.0115269056	0.0392794146	0.0716236879	0.0056665178	-0.0012747162	0.1018394109	-0.0219125835	-0.0300060907	-0.0453986912	-0.0339585306	0.0540185533	-0.034360684	-0.0027727246	-0.0361620227	0.0081462886	0.0008825415	0.0936524561	0.0891492826	0.0464220006	0.0599417807	-0.0245689489	-0.0006257454	0.1015583911	-0.1023565036	0.0967201872	-0.049640976	0.0873802917	-0.0644638182	0.1288886717	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0847180439269408	0.0093369462061332	8.717856445622683e-05	0.007177146966807	0.0278376693040769	-0.0083009527392477	6.890581637922393e-05	0.0007749358322831	0.1038016285083784	-0.027955660478085	0.0007815189527659	0.0107747780809913	0.0007448857657015	0.0004440364501705	5.548548039447098e-07	1.971683690801077e-07	-0.0022438945852871	-1.6473247690399796e-05	5.0350629098807655e-06	2.7136788946926223e-10	0.004349854177598	0.0004470049670626	1.9981344057872539e-07	1.8921231366366774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0144836333697	-2.2522969640765496	5.072841614388442	848267.6790624425	1083.1015792311284	-4.37755571331877	19.16299402320981	1173109.0309329643	854.8372301139773	-3.552745531964092	12.62200081489082	730746.689988937	891.8650549702569	700.7153935814132	0.636502	24.486277	0.0762858856937263	0.0347506743904941	0.1273315619	-0.0455612911	0.0258205916	-0.0426959032	0.0268489592	-0.1136390081	-0.0121565157	0.0385842029	-0.0329532939	-0.012261774	-0.0353557285	-0.0304161492	0.0045023068	0.1272460018	0.0250568586	-0.010372461	-0.0175691844	-0.0581856749	0.0749047178	-0.0077467787	-0.0582290674	0.1123994316	-0.0527071165	-0.0046055683	0.0077420686	0.0004205257	0.0480640016	0.0646904849	0.0529382316	-0.0236919625	0.0118033415	0.1136909472	-0.0172596215	-0.0413488327	-0.0527619035	-0.0377131012	0.054807304	-0.0490565253	-0.017165674	-0.0145455861	0.0017700584	0.0281599005	0.0765302694	0.1132501426	0.0407564179	0.0874779265	-0.0097861024	-0.0561221965	0.0910668501	-0.0102051487	0.0448687858	-0.0527499799	-0.0887407097	-0.0253495045	0.0610436427	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.104048853879334	0.0193308099523932	0.0003736802134155	0.0108261639936029	0.022577339226828	-0.0052603300772489	2.767107252160944e-05	0.0005097362465632	0.0822610586250292	-0.0215405698833492	0.0004639961508994	0.0067668817661104	0.0005160648178583	-0.0002288209478432	2.663228962311204e-07	5.235902617186045e-08	-0.0024778522483108	-0.0002339576630237	6.139751764458886e-06	5.4736188087511204e-08	0.0044901590823458	0.0001403049047478	1.9685466296289253e-08	2.0161528584772475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
