global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
957.9224099400668	-9.357304388332182	917615.3434653854	87.5591454159007	1047.4368749931034	-8.193402134092594	67.13183853095308	1097124.007095318	883.6987565402587	-3.400738325771272	780923.4923107994	11.565021160369591	897.8815976204957	849.0371163107578	0.628979	25.676779	0.192083352250618	0.0966442979795833	-0.1176890695	0.0578235594	-0.0933816027	0.0094835402	0.0205790482	-0.0753339808	0.0037248703	0.0781295378	-0.0977986892	0.0539173058	-0.0045018404	-0.0432698885	0.0690836431	-0.1154449164	0.0013670841	-0.0181446466	0.0334667081	-0.0471010228	0.0981569091	-0.1005182796	0.000546715	-0.0467883833	0.0171749537	-0.0037213706	0.1198750334	-0.1003428331	-0.0064388813	-0.0213501654	0.0264933314	0.0188559866	0.0589255042	0.0323306269	-0.0399818786	0.0260445859	0.0610950791	0.020027723	-0.0025806258	-0.0170592133	0.0101914071	0.0818858407	0.0071461886	-0.0586399495	0.0421260633	-0.0659478574	0.0176218959	-0.0001047227	-0.1135809649	-0.0652627014	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.1014708094837999	0.0307889943516102	0.0102963251772976	0.0009479621731834	0.0574972911100104	0.0699706044147063	0.0048958854821593	0.0033059384849892	-0.3380321751828461	0.0528896346152265	0.0027973134497321	0.1142657514588463	5.079661694263097e-05	-3.811110947839994e-05	2.5802962928163834e-09	1.4524566656745855e-09	0.0028879709276199	0.0004250356548384	8.340376078777745e-06	1.8065530788399225e-07	-0.0012435766119553	0.0003055356130645	1.5464827898022226e-06	9.335201085076096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.9916171762236	4.069207236156785	925427.871517326	16.558447530790744	1058.9154896709206	11.478614677817175	131.75859492179993	1121302.0142650057	887.2307279528192	3.531971412560438	787178.3646236894	12.474822059144174	902.2942214830388	833.6743358247277	0.663648	27.092052	0.0849388403045318	0.0425103779360664	-0.1057205696	0.0717058643	-0.0679791949	0.0145353491	0.0899438275	-0.0862218018	0.0099850461	0.1150711033	-0.0479448701	0.077924796	-0.0977678034	-0.0805010999	0.0238069766	-0.1143502891	-0.0472073498	-0.0028163065	0.0577434117	-0.0842143692	0.0531528868	-0.1073168198	-0.0401455099	-0.0507717323	0.028323546	0.0087174596	0.1095357788	-0.0863495404	-0.01312631	-0.0168104739	0.0336898598	0.0096882435	0.0629040309	0.0602813508	-0.0070140626	0.0220284417	0.0587622629	0.0096058704	0.0155653785	0.0057794156	0.0042232677	0.0417903272	0.0253187548	-0.0799102325	0.0801537992	-0.0821417055	0.0341752545	-0.0003877993	-0.0604359572	-0.0438758263	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0992374042795063	-0.0022334052042936	0.0098480624081341	4.9880988065657535e-06	0.0462984264350581	-0.0111988646749523	0.0001254145700078	0.0021435442903624	-0.3516265374756386	-0.0135943622927924	0.0001848066861476	0.1236412218571066	0.0004202772278953	0.0003694806109526	1.7663294828735793e-07	1.3651592186995758e-07	0.0031671399303303	0.0002791690027104	1.0030775338292618e-05	7.793533207431941e-08	-0.0017531711609421	-0.0005095945489868	3.0736091195590704e-06	2.5968660435706005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.5465496303544	-4.445067545869165	916895.3947089968	19.75862548733932	1031.965494533043	-26.94999513787752	726.3022379316221	1064952.781906828	884.6852049813398	-2.545522971479386	782667.9119128751	6.479687198329242	897.4707397144927	821.6880223504428	0.66817	27.276655	0.0538028826301572	0.0240765606514438	-0.1073445661	0.071145979	-0.0554647166	0.0487405395	0.131989579	-0.0476220936	-0.0069642448	0.0991059589	-0.0351418268	0.0364155254	0.0608366814	-0.0483999901	0.0630225207	-0.1092455145	-0.0402087035	0.0322538865	-0.0076578677	-0.0503527645	0.0859949068	-0.0976831748	-0.0345084101	0.0138400559	0.0137751992	0.0211079401	0.1146760576	-0.0863004722	-0.0147161272	-0.0168216049	0.0407692983	0.0307186819	0.0603160108	0.0335024061	-0.0177666029	0.0411246689	0.0795020712	0.0383316464	-0.0113678528	-0.0089539273	0.0188795771	0.0953647152	-0.0078602225	-0.0502454055	0.0302147811	-0.0755028555	0.005011671	0.0036727937	-0.1159522963	-0.0207535117	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.1024032441551128	0.0031658398756065	0.0104864244134916	1.0022542117980228e-05	0.0605864813767453	0.0142880549416872	0.0002041485140166	0.0036707217256147	-0.3672197536519022	-0.0155932161762635	0.0002431483907196	0.1348503474721637	0.0002960990770044	-0.0001241781508909	8.767466340285762e-08	1.5420213158683133e-08	0.0033762412698923	0.0002091013395619	1.1399005112523967e-05	4.3723370206622735e-08	-0.0018350071032212	-8.183594227910017e-05	3.36725106887226e-06	6.6971214487082146e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.0766372447372	10.53008761438275	937172.3755790784	110.882745166577	1055.788665340445	23.823170807401997	567.5434673186505	1114689.7058613582	888.9909603243659	4.305755343026135	790304.9275384384	18.53952907399811	903.5055388275688	849.2878114053573	0.829576	33.865726	0.0566541389328094	0.031602937425181	-0.1052034916	0.0622816568	-0.1170197999	0.0244428307	0.0669459254	-0.0774993266	0.0744949031	0.0955636082	-0.0132623843	0.0887763121	0.012441417	-0.1001439056	-0.0236067052	-0.1250838352	-0.0101086298	-0.0229834569	0.0539805666	-0.1002488719	0.0107173903	-0.1351762236	-0.012722654	-0.0651637275	0.0296049992	0.0097060491	0.0943347014	-0.0886130515	-0.01633422	-0.0194842487	0.0459944444	-0.0060898333	0.0922588439	0.0682466513	0.0271283909	0.0229276764	0.0700379227	0.0159936871	-0.0024582736	0.0056925058	0.0247632072	0.0629756204	0.0124172933	-0.0834536135	0.085507976	-0.0704637052	0.0333909843	-0.0186414781	-0.0358947943	-0.0959125139	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0995180156887158	-0.002885228466397	0.0099038354466194	8.32454330330763e-06	0.0658340810670807	0.0052475996903354	2.7537302510008245e-05	0.0043341262299469	-0.3373421216425001	0.029877632009402	0.0008926728944892	0.1137997070342633	0.0004178298092341	0.0001217307322297	1.7458174948460445e-07	1.4818371169178924e-08	0.0036271267213836	0.0002508854514913	1.3156048252974943e-05	6.294350976999357e-08	-0.0018352644948337	-2.573916124998417e-07	3.368195765997196e-06	6.625044218526867e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.4373726201604	-17.639264624576754	903331.1992731136	311.1436564958449	1023.0237441413146	-32.76492119913041	1073.5400611852256	1046577.581076914	877.5669516345082	-11.424008689857716	770123.7546010832	130.5079745459446	891.120479674029	819.056622406532	1.126802	45.999363	0.4639267996954945	0.2324457769140315	-0.0939630803	0.0650126469	-0.0336921598	-0.006462232	0.1054679414	0.0029618789	-0.0692470914	0.0237786484	-0.140702186	0.0012751023	0.0591309749	0.0354093773	0.1212092074	-0.0464090909	0.0071027758	-0.0121893597	-0.0779583267	0.0287200664	0.1328569176	-0.0075722076	-0.0043973823	0.0499190054	-0.0454731981	-0.0540772286	0.105709098	-0.0611952891	-0.0470322386	-0.0106190669	0.0423535396	-0.003399081	0.0616363669	0.0030619173	-0.0607854932	0.0707751202	0.0969913569	0.040518726	-0.1257553202	-0.0786296418	0.0107255233	0.0585876005	-0.0032554123	0.0135346764	-0.0737233288	-0.0888634865	-0.0177069934	0.0182075471	-0.2745809136	0.0708115382	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1450863072148536	0.0455682915261378	0.0210500365412428	0.002076469192611	-0.0341302250729285	-0.0999643061400092	0.0099928625020534	0.0011648722635287	-0.5094099175448576	-0.1720677959023575	0.0296073263866953	0.2594984640930586	0.0020800692144528	0.0016622394052187	4.326687936914289e-06	2.7630398402618176e-06	0.0026243687073677	-0.0010027580140158	6.8873111122108136e-06	1.0055236346731116e-06	-0.0015737337915285	0.0002615307033051	2.4766380465986684e-06	6.839830877131252e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.8159778166154	-13.621394803545058	877624.1762925012	185.54239639404432	997.8607035491426	-25.163040592172024	633.178611843297	995725.98368759	868.9180150859065	-8.648936548601682	755018.5169408317	74.80410342173798	884.23743659928	781.7152177559766	2.181834	89.068893	6.328077938076275	2.945179400410782	0.2696623267	0.0023482198	-0.1230201725	0.0133291237	0.1591781292	0.1915780465	0.0008326176	-0.207362951	0.0058136488	0.2694581769	0.0080255757	0.2029250765	-0.0985522868	0.16239935	-0.2172167563	-0.1821593867	-0.024870019	0.2080441254	-0.1471229832	0.0998574835	-0.2048865959	-0.1312241297	-0.1756503468	0.0013506571	-0.2816663818	-0.0963557134	-0.0482108274	0.0245597372	0.1519252057	0.0527876601	0.0119352571	0.1512220487	0.0497291949	0.013344331	-0.1659364848	0.1315623834	0.0385405871	-0.3783030661	-0.2406568825	0.0621208975	-0.0963189733	-0.0159725022	-0.1698897953	0.1553284818	-0.0226184753	0.0323860781	-0.1070414391	-0.0990608662	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	1.2218153342633542	1.0767290270485006	1.492832711041072	1.1593453976888108	0.7745432281437132	0.8086734532166417	0.6539527539373281	0.5999172122632842	1.0319186110961311	1.5413285286409888	2.3756936332025957	1.0648560199265684	-0.0103028551143981	-0.0123829243288509	0.0001061488235082	0.000153336814934	-0.0253190983933049	-0.0279434671006726	0.0006410567434498	0.0007808373536063	0.0161268133623509	0.0177005471538794	0.000260074109224	0.0003133093695467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.0707359628228	17.25475814620745	910250.9692206423	297.7266786841124	1038.1115698518054	40.25086630266276	1620.1322381148325	1077675.6314601798	878.2273162146154	9.309301128708851	771283.218945526	86.66308750497993	889.6449532142052	820.0922712908242	1.97912	80.793518	1.4685232557211123	0.664128641263539	0.1258773136	-0.0022955695	-0.1646531062	0.2108934005	0.0032100495	0.0074118189	0.0650197078	-0.063689557	0.4100683306	0.1556887691	0.038339624	0.064483339	-0.1870303378	0.1270177853	-0.0054092643	-0.0863561474	0.1702981706	0.0904485842	-0.2261008771	0.0483314639	-0.0448716976	-0.1787864794	0.2261972863	-0.0893573702	-0.2134380511	0.0583026848	-0.1580891743	-0.2797851734	0.1776731397	0.0282837338	0.0441912939	0.0977763538	-0.0597471161	0.2956627305	0.0051471129	-0.2920448598	-0.0032044384	0.1577741634	0.2707890682	-0.0584353349	-0.0261820126	-0.1763268091	0.1057207385	0.1343763319	0.047448845	0.1481047086	0.1389015039	0.1399557211	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	1.5036417906586903	0.2818264563953361	2.2609386346152727	0.0794261515243522	0.6614689750810356	-0.1130742530626776	0.0127857867056824	0.4375412049947557	1.229630016505325	0.1977114054091939	0.0390897998288786	1.511989977490886	-0.0167231986466244	-0.0064203435322263	0.0002796653729744	4.12208110718001e-05	-0.0306258646738522	-0.0053067662805472	0.0009379435870211	2.816176835635381e-05	0.0219179263666554	0.0057911130043045	0.0004803954962141	3.353698982862471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.5305975891918	-13.540138373631066	884597.8050014821	183.33534717707653	1040.0087844072762	1.8972145554707824	3.599423069490198	1081618.2716443003	870.6459191495293	-7.581397065086094	758024.3165317287	57.47758145849604	885.9806470701681	791.2753059562596	2.037583	83.18013	9.177201758331874	4.345443174629465	0.0068749256	-0.0671319076	0.0200349082	-0.1729633146	-0.0740235907	-0.040095171	-0.182628469	-0.0928167399	-0.0625253131	-0.0639770136	-0.1330636563	0.1496329556	0.1989577451	0.1587262172	-0.0128365564	0.1657551483	-0.121630106	0.1431543518	0.1658231077	0.2736635424	-0.0323632521	0.3156481708	-0.088117187	0.0029723368	0.047364682	0.1368703995	-0.1468359727	0.0308469213	-0.1475905728	-0.0359969935	-0.002181543	0.018536299	-0.0279428685	-0.0942012307	-0.1062448933	0.0526082259	-0.0531868999	0.104609753	0.0469845973	0.0753109189	0.1191144185	0.1223303131	-0.0383553827	0.2067764474	-0.1715370157	0.0463401083	-0.2082580255	0.0769618852	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0605534158938354	-1.5641952065525258	0.0036667161764117	2.4467066442018988	-0.3445383969476268	-1.0060073720286624	1.0120508325760156	0.1187067069712404	-1.252796808144886	-2.482426824650211	6.162442939742929	1.569499842498014	-0.000262179502511	0.0164610191441134	6.873809153691546e-08	0.0002709651512628	0.0093532496086046	0.0399791142824568	8.74832782408621e-05	0.0015983295788097	-0.0041333873087839	-0.0260513136754393	1.708489064441581e-05	0.0006786709442161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.6115552593492	39.08095767015743	959638.799197641	1527.321252416637	1077.930475267313	37.92169086003696	1438.0546376842108	1161934.1095100157	900.6198036035059	29.973884453976662	811116.0306428176	898.433749260344	914.5454074475892	854.4375233899892	1.771674	72.324944	0.4938372654716174	0.2372795590004744	-0.039049115	-0.1950692978	-0.0926147496	-0.0946587784	0.0112685807	-0.136791974	0.1682661843	-0.1469329264	0.0139984048	-0.0809370153	0.0090327793	-0.2227109912	-0.1696972266	0.0033992597	-0.0275000909	0.1582730284	0.0538129079	-0.2183601337	-0.1730670842	-0.0115957275	-0.010512713	0.1004567364	0.0016319522	0.1472126444	0.0034798268	0.1372597102	-0.1550836176	0.0763856142	-0.1912583459	-0.0758213545	0.0234376962	0.0165901581	-0.0111369741	-0.0949321086	-0.0658303787	0.0512206855	0.0425292795	0.0802997479	0.0669745487	0.037699356	-0.0098859715	0.194561539	0.0504226876	0.2056935257	0.0214412102	0.1762530956	0.0728819579	0.0716922801	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0402981360964247	0.1008515519902601	0.0016239397728459	0.0101710355388441	-0.2245443761991481	0.1199940207484786	0.0143985650153863	0.0504201768826645	-1.2923975609930096	-0.0396007528481237	0.0015682196261381	1.67029145566068	-0.0040021671171628	-0.0037399876146518	1.60173416336992e-05	1.3987507357748862e-05	0.008508111895974	-0.0008451377126305	7.23879680344143e-05	7.14257753310482e-07	-0.0042160807791966	-8.269347041270012e-05	1.777533713671101e-05	6.838210048896109e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.5695031194236	-17.042052139925545	926540.048335574	290.43154113994086	1052.4511777371335	-25.479297530179565	649.1946026314145	1107653.4815202795	888.4739913411136	-12.145812262392385	789386.0332896091	147.52075551328116	902.4298070873734	841.7191013899343	1.049861	42.858418	0.4156773058529878	0.2242706346589863	-0.0585443423	-0.1958250102	-0.0588801707	-0.1760966247	-0.0163653387	-0.0568439899	0.1281756331	-0.1399430421	-0.1129362838	-0.0695627011	-0.0252000063	-0.0839590143	-0.0330624073	0.0803894957	0.0339776789	0.0349976384	0.0166079837	-0.085143703	-0.06146763	0.1010501653	0.0440742352	0.0513076813	-0.1364374922	0.1533959737	0.036640853	0.1699345041	-0.1983534013	0.0672377756	-0.1391793118	-0.007535437	-0.0252212334	0.008516209	0.022469605	-0.132522071	-0.1268381221	0.0726515762	0.0168858187	0.0639361171	0.0659912678	0.0393884777	-0.0044942466	0.1382660842	-0.018568674	0.0684068012	-0.1939480697	0.1051462335	-0.0702695897	0.1671320166	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0412418358129684	-0.0815399719093931	0.0017008890212238	0.0066487670189846	-0.2412064227899435	-0.0166620465907954	0.0002776237965938	0.0581805383951209	-1.337768377229814	-0.0453708162368042	0.0020585109659938	1.7896242311160897	-0.0027422763443614	0.0012598907728014	7.520079548844124e-06	1.5873247593901094e-06	0.011244093643105	0.0027359817471309	0.0001264296418549	7.485596120633997e-06	-0.0056622976815841	-0.0014462169023875	3.206161503487268e-05	2.091543328751296e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.5084195571465	4.93891643772281	936072.5419139672	24.39289557880857	1068.6721368132337	16.220959076100144	263.1195133485156	1142060.136000963	897.8023341077761	9.328342766662558	806049.0311293709	87.01797877234567	911.5477370764376	824.0724570315764	1.390456	56.762527	0.8370179699109662	0.5127787721058491	-0.0368751946	-0.1662838753	-0.0018660252	-0.0999467023	-0.1844774854	-0.1294731037	0.1164828639	-0.1022426346	0.0172576526	-0.1168218382	-0.0385716392	-0.2212582411	-0.1160178406	0.0386597762	0.1174340475	-0.0512597156	0.2075270565	-0.213957656	-0.1372352052	0.0285090185	0.1105467978	-0.1340170018	0.0008748695	0.1569096803	-0.0102021624	0.1629948878	-0.0892458524	0.0608070068	-0.2346879941	-0.0233795283	-0.1605655531	-0.099436486	0.1295096904	-0.0124035079	0.0866398647	-0.1392896994	0.0172362553	-0.0829106774	-0.168819852	0.0639832119	-0.1573163054	-0.1079364984	0.1174932932	0.0145259735	0.312393068	-0.0246244865	0.1864442981	-0.0097196831	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0034211937546331	0.0378206420583352	1.1704566706740529e-05	0.0014304009657047	0.1530094088411857	0.3942158316311291	0.1554061219086227	0.0234118791939291	-1.256774570349272	0.0809938068805418	0.0065599967530025	1.5794823206765976	0.0017204489401473	0.0044627252845087	2.959944555653968e-06	1.991591696499326e-05	0.0115584134343387	0.0003143197912337	0.0001335969211191	9.879693116119706e-08	-0.0039595889705073	0.0017027087110767	1.5678344815363062e-05	2.8992169547768165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.900639696114	-9.60777986103244	917573.6355302244	92.30943385806054	1057.774173370189	-10.897963443044771	118.76560720594028	1118886.2018489866	889.5523540697202	-8.249980038055924	791303.3906309808	68.06217062832121	903.6113977827264	779.8261481415418	1.200935	49.025703	0.4439283561575023	0.1928277647884911	-0.0232446938	-0.1090594938	0.0355622763	-0.2804607419	-0.1302285035	-0.0880236315	0.0481938153	-0.0619707292	-0.0528031529	-0.0869772131	-0.1571422117	-0.0967360936	-0.0195074488	0.0988643577	0.0593158731	-0.0238288077	0.1039230193	-0.0965989474	-0.038237951	0.1164845236	0.0609633092	-0.01299339	-0.1385650106	0.2131676561	0.0171493472	0.185601701	-0.1487277274	0.0488818621	-0.1955476164	0.0067906999	-0.2494221313	-0.1170459578	0.186394308	0.0067959512	0.0475014496	-0.1001994164	-0.0190015976	-0.0433445184	-0.2021188602	0.1392945382	-0.0791942767	-0.1482447543	0.1276354471	-0.1371083714	0.2759889532	-0.1234896652	0.0753825164	0.1292545478	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0385565937584431	0.0419777875130762	0.0014866109222536	0.0017621346444929	0.0009678739105396	-0.1520415349306461	0.0231166283440668	9.367799067032176e-07	-1.203198716604362	0.05357585374491	0.0028703721044959	1.447687151638384	0.0035894551347444	0.0018690061945971	1.288418816434294e-05	3.493184155442334e-06	0.0134227715235517	0.0018643580892129	0.0001801707953734	3.475831084813948e-06	-0.00376628965494	0.0001932993155673	1.4184937764908065e-05	3.7364625398786725e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.388207284046	-32.51243241206805	856343.3341803805	1057.0582613492932	985.3586461988546	-72.41552717133436	5244.008575502266	970931.6616388394	877.6813943671991	-11.870959702521075	770324.6300183509	140.9196842588793	892.3085887841219	732.2279295842158	2.90896	118.752304	3.947752894870925	2.193476030381205	0.2533185337	-0.0036596042	0.2886984636	-0.0872903816	0.16198563	0.1711925264	-0.1471000349	-0.1101433589	-0.1215398015	0.1382203558	0.1521095447	0.110085795	0.0391760938	0.10170998	-0.3513240759	0.1881424507	-0.1279635085	0.1053342889	0.0072146665	0.035266271	-0.3235884084	0.1523378729	0.1114673163	-0.0409243105	-0.1856750892	-0.1483165524	0.03387496	0.1966108606	0.0079837524	-0.032802028	0.0887556116	-0.7195516796	-0.2726188631	0.3143149287	-0.0070418155	0.1493214263	0.2177638879	0.1402742086	-0.0553651607	-0.0508278901	0.0056398444	0.0961987234	0.1157965846	0.0449872642	-0.0336861836	-0.1059031204	0.0050811788	-0.013210915	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.5279605446368407	0.4894039508783976	0.2787423366932295	0.239516227135385	-0.1180968367519454	-0.119064710662485	0.0141764053251412	0.0139468628508156	0.0474142650197606	1.2506129816241227	1.5640328298067785	0.002248112527364	-0.0138907303321484	-0.0174801854668928	0.0001929523891604	0.0003055568839569	-0.0071322102660602	-0.0205549817896119	5.086842327929451e-05	0.0004225072763712	-2.803187732631357e-05	0.0037382577776136	7.857861464374927e-10	1.397457121188922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
