global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
823.8439176908539	-0.3078033807119027	0.0947429211776765	678718.8007162145	866.5376910129792	1.1600269637084466	1.3456625565306377	750887.5699461054	779.2693063913817	0.4224188212796207	607260.6518837052	0.1784376605712641	780.1005383807662	657.8695044259937	1.086783	20.830854	0.1137423506624074	0.0604729206054335	0.0871785909	0.0624298827	-0.0985162613	0.0328933163	0.071826178	0.0140260983	0.0585579391	-0.0422718308	0.1085374879	-0.0063917092	-0.0440274184	-0.0567373369	0.133401581	0.0156210813	0.0001873987	-0.0201980638	-0.0339230431	0.0689969527	-0.1078537759	0.0964210136	0.1209886723	0.042658695	-0.1745641801	0.0334303198	-0.044176198	0.0292334986	-0.0635154025	-0.1394477638	-0.054096075	0.1365770187	-0.2493570593	-0.052003284	-0.1072607692	-0.05866389	-0.0257436514	0.0989107929	-0.0650145412	-0.1217784773	-0.0027322597	0.10604397	0.1796211744	-0.0198395538	0.0400134542	-0.0976153869	-0.0977319059	0.0627779028	0.0614413645	-0.082272815	0.200730879	-0.0390806715	0.0892666957	-0.1304070472	-0.0903097227	0.0506184568	-0.0260569235	0.1096125507	-0.0590981768	0.1635677011	-0.0196488858	-0.0599092045	-0.0692967374	-0.0387188447	-0.0067948713	0.0025656495	-0.1680767341	-0.0463251247	-0.1952418627	-0.0134307509	-0.0394997438	-0.1415555379	-0.2066107474	0.0073121256	-0.1834436256	0.0393673899	0.0499378491	-0.0857122161	0.0236852184	-0.0997625319	-0.1645348319	0.0064078772	-0.1376416326	0.0388671168	-0.0318660316	-0.0832472376	-0.029487861	-0.0040178088	0.0595617783	0.1699096332	-0.0598908694	0.0161767371	-0.0611033246	-0.0035366335	0.0378993055	-0.119182866	0.0361375316	0.0576929668	-0.0644280509	-0.0573511012	0.032790892	0.0183314831	-0.1379251764	-0.02797113	0.0881047486	-0.1267868591	0.167995822	0.128152623	-0.0377170796	0.0474832355	0.0481600908	-0.089848479	0.0590095011	-0.0425568163	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0007542763633239	0.0047586575881269	5.689328322691279e-07	2.264482204103773e-05	0.0502781366853923	0.0214024486836166	0.0004580648096548	0.0025278910285549	0.0968284425446768	0.0528565146698839	0.0027938111430476	0.0093757472856277	0.0001190825292424	-0.0004749611177043	1.4180648770767052e-08	2.2558806333091802e-07	-0.0003269697436489	-9.458275986009998e-05	1.0690921326182737e-07	8.945898462753341e-09	0.0005050195073987	0.0001249507168512	1.5612681641628758e-08	2.550447028532256e-07	0.0
826.8335924067186	2.9896747158646804	8.938154906680557	683653.7895321996	869.1219472650237	2.584256252044497	6.678380376231072	755372.9592177466	780.5170149235863	1.2477085322045696	609206.8105852258	1.5567765813360814	781.7802676670177	661.3022179031875	1.083264	20.763405	0.0360402187216149	0.0180199261272577	0.0566666647	-0.1324168707	-0.066351766	0.0423880192	0.1542425195	-0.0100107571	-0.0113738258	-0.0455409607	0.0465587809	0.1689042567	-0.0247180889	-0.1839779428	0.0995361014	-0.0778430657	-0.131862839	-0.056528983	0.0821814972	0.037941284	-0.1054436004	0.0838732808	0.0231517775	-0.0414164992	-0.0098461482	-0.0090185703	0.1136732782	-0.0191634668	0.0607979761	-0.1237292606	0.220586603	-0.0436604829	-0.027406728	-0.1330362284	-0.0317355783	-0.036413947	0.0767379643	0.0365648922	-0.0501596144	0.059640101	0.1308895278	-0.0223998678	-0.0583751681	0.2421342999	-0.1356258888	0.1674525382	-0.0713350484	0.1295389064	0.0069907328	-0.0047716697	-0.1027748868	-0.0393408918	0.0580161253	-0.0830878077	0.0726014669	-0.0767827609	-0.0185588524	0.1444164801	-0.0690438749	-0.0093544382	0.099340038	-0.0438441052	0.0345634492	-0.0745848539	-0.0477395121	-0.0569019903	-0.0732050755	-0.0046991284	0.0263012673	-0.1025414971	0.1230654735	-0.1327737782	0.091406403	0.1619905628	-0.1721315479	0.0616868085	-0.1320978373	-0.0455384746	-0.0492491049	0.0404098916	0.1124452733	-0.0119515909	0.2264421628	0.1941326214	0.0505557984	0.0843775783	-0.0108876265	-0.0692362439	0.0133710928	0.0044414688	-0.0748729704	0.0043889157	-0.0661153926	0.0227769823	0.0363240136	0.0177134246	0.1534652551	-0.0492097888	0.0037994409	-0.0054402737	0.0441762172	-0.0511883417	-0.1399832128	-0.0769218033	0.087936258	0.0356296428	0.076859861	0.0915814826	-0.0646231142	-0.0098397933	-0.0217932475	0.0942530658	-0.0405014585	-0.1199583185	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0014066747059757	-0.0006523983426517	1.978733728431822e-06	4.256235974948154e-07	0.0508943714758203	0.000616234790428	3.797453169338424e-07	0.0025902370479187	0.1061017857391419	0.0092733431944651	8.599489400233218e-05	0.0112575889370347	-0.0001048554392512	-0.0002239379684936	1.0994663140562094e-08	5.014821373304058e-08	-0.0004040374534168	-7.70677097679e-05	1.6324626376353284e-07	5.939431888869269e-09	0.0007139786770186	0.0002089591696199	4.366393456823815e-08	5.097655512372304e-07	0.0
827.7718555759312	0.9382631692126324	0.8803377747009329	685206.2448836203	866.704108252314	-2.417839012709692	5.845945491380977	751176.0112614388	780.5417612940552	0.024746370468847	609245.4411240258	0.0006123828513814	781.6555885623887	667.1815345372136	0.940012	18.017632	0.1285490281946135	0.0602489483374991	0.0300762184	-0.1209710885	-0.0468282565	0.0562140724	0.0577542296	-0.121604071	-0.0251635828	-0.0750252286	0.0387957295	0.0500703721	-0.019157085	-0.1697222527	-0.089321642	-0.1126993052	-0.1527413616	-0.0713969712	0.039847603	-0.0002312331	-0.125144926	0.0808882569	-0.0321240364	-0.0231843905	0.071414419	-0.0642560042	-0.0087595444	-0.0138770306	0.150676637	0.0143680427	0.0927944623	-0.082566194	0.0343944716	-0.1312798981	-0.0699293964	0.0375806171	-0.0371487594	0.0425874095	-0.2235413745	0.0977562441	0.0009274218	0.1201752547	0.0383185864	0.1725059329	0.0878735263	-0.2099734089	-0.0540997298	0.0696771523	0.0161526512	0.0511822532	-0.0426135915	0.0921978171	-0.1643391757	-0.0862078964	-0.0176818547	-0.0416707375	0.0456197035	0.1202936207	-0.0800215696	-0.0531538689	0.0433220163	0.001483672	0.0397224177	0.0197992832	0.0554092428	-0.1606829876	-0.0290006195	-0.0329279553	0.0871149319	-0.1495607493	-0.0263993043	-0.0232392151	0.1490419807	0.0644761551	-0.1860630647	-0.0079450076	-0.0857552285	-0.1787652639	-0.0045227291	0.0210412995	-0.0686882829	-0.063393561	-0.186785032	0.0538296348	0.209976771	0.039328915	-0.0262005651	0.1229695857	-0.06947979	-0.1328350834	-0.0391456515	0.0079895345	-0.0806391772	-0.0368584619	0.0409379625	-0.0247383386	0.1212974882	0.0139237568	-0.0249199731	0.1130828412	0.0273616651	-0.0529063429	-0.0543864037	-0.1160444216	0.0222579208	0.0783213056	0.1055994152	-0.0259997425	-0.0115875057	-0.0818289715	-0.0395052563	0.1217889744	-0.0861933269	0.0192116684	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0102957761357913	-0.0088891014298156	0.0001060030062383	7.901612422954973e-05	0.0149760993984386	-0.0359182720773817	0.0012901222690248	0.0002242835531919	0.0615060051782307	-0.0445957805609112	0.0019887836438369	0.0037829886729845	0.0001190312309315	0.0002238866701827	1.4168433937068085e-08	5.012524108549709e-08	-0.000155975888205	0.0002480615652117	2.4328477701338666e-08	6.153454013532807e-08	0.000403009429883	-0.0003109692471356	9.670187266408189e-08	1.624166005746207e-07	0.0
826.871777456088	-0.9000781198432151	0.8101406218204971	683716.9363533903	873.1350346081363	6.430926355822294	41.35681379400981	762364.7886601513	779.7473567950381	-0.7944044990171051	608005.9404288484	0.6310785080586178	781.3203962400668	663.9324519467763	1.047234	20.072794	0.0548968137664674	0.0282882826378237	0.0451944021	-0.1301446269	0.1054956103	0.0183182092	0.0168859269	-0.092219546	-0.0354441147	0.0341027007	-0.073449183	0.1698021126	-0.0055215384	-0.0452140507	-0.0634836983	0.0973377413	-0.0523538885	-0.1258748411	0.0035050352	0.0552605755	0.0073979954	0.0544302864	0.0449268079	-0.1574783603	0.0724630812	-0.0188414281	0.0778688374	0.0032078508	-0.0486683083	-0.2556631128	0.1186705683	-0.0681350847	0.1130761466	-0.1582168176	0.0165815998	0.0555319239	0.0635671262	0.0960331586	0.1871750943	0.0354739712	-0.1284591067	-0.1158998828	-0.0878540724	0.0301890555	-0.1178666772	-0.0787077346	0.2416384441	0.0658545986	-0.0496141685	0.0116053819	0.0502730064	0.0109494955	0.0162344346	0.0967166773	-0.1100653982	-0.0054778772	-0.0349167859	0.0586746155	-0.0435804596	-0.1203862128	0.0557723447	-0.0676089589	0.0221991773	-0.1024730918	-0.0638384914	0.1045096114	-0.0528021605	-0.2341641045	0.1353483343	-0.1347833453	0.133468214	0.0758384808	-0.0210127916	0.159181636	-0.0722135382	0.0584135077	-0.0410458444	0.0421805835	0.0235032278	-0.0027874495	0.1762414996	0.0374009592	0.0345373208	-0.22380043	-0.0721059999	0.1305038897	-0.0653002663	0.0247662247	0.0869664567	0.0202466065	-0.0320310004	0.0073665709	-0.0314751767	-0.0308352811	0.0274186686	0.0332983773	0.0979669416	-0.0548742005	0.0904072953	0.127366765	0.0524487568	-0.0325123848	-0.0229395068	-0.1431033722	0.0120926464	-0.0267961478	0.0521899606	0.0400138271	-0.0605147255	-0.0164191728	-0.0102448504	0.0727371974	0.0580716838	-0.0023132319	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0137882747945354	-0.0034924986587441	0.0001901165218096	1.2197546881329346e-05	0.0239628474811439	0.0089867480827053	8.076164110200741e-05	0.0005742180594045	0.0440956883040826	-0.017410316874148	0.0003031191336582	0.0019444297270108	0.0005220387286042	0.0004030074976727	2.725244341626896e-07	1.624150431804113e-07	-0.0001558693992929	1.0648891210000258e-07	2.4295269635929497e-08	1.1339888400242076e-14	0.0005000404463156	9.703101643260005e-05	9.4150181499435e-09	2.500404479515045e-07	0.0
828.3136863468587	1.4419088907707192	2.079101249283646	686103.5629895222	880.7107121885704	7.575677580434103	57.39089080269191	775651.3585636988	779.9837172529706	0.2363604579325056	608374.599179762	0.0558662660740637	781.5440475264885	668.3989558339276	1.066799	20.447811	0.1111320450236738	0.0584642051753063	0.0303376699	0.0909469445	0.1481485599	-0.048315287	0.0075064714	-0.1231650286	-0.0021908059	0.1002803175	-0.1870573552	-0.0413087036	-0.0404877725	-0.1124289796	-0.078115526	0.0484085662	-0.0205278041	-0.0096847315	-0.0263361288	0.0374621141	0.1952487847	-0.0566909407	-0.0240993991	0.0716487444	0.0736968015	0.0921022124	0.0987218962	-0.0065358289	-0.1250780572	0.1405080396	0.0310223201	0.0276857432	0.0213401634	0.004702509	-0.0716925903	-0.0785821525	0.0338168898	0.02370196	0.2254053212	-0.0537034433	0.0731532927	-0.0655617095	0.000238794	-0.0768194526	-0.0766799483	-0.0392791638	0.0408753597	-0.0487954767	0.0104987816	0.1480548322	0.0369362377	-0.0049260658	-0.0212530519	-0.0128787455	-0.1295962244	0.0405329921	-0.1004474405	-0.1516483374	0.0184085183	-0.0811971424	-0.0731268394	0.0675522896	0.1343332378	-0.0549483798	-0.0465367367	0.1173423197	0.021303669	0.0698016553	0.1159455288	0.1435441163	-0.1120267441	-0.0866943244	-0.0427958026	0.0249578185	-0.0001059268	0.0659087738	-0.0208284688	0.0862671108	0.0804398451	0.0948703636	0.0621710058	0.0131719678	-0.0825989883	-0.1011514267	-0.1262935089	0.0671448134	0.0217139919	0.0371968244	0.1334450917	0.1033607817	0.0011264858	0.0052863619	-0.0449818092	-0.04896446	0.0246080069	-0.0036141015	-0.1170872014	-0.0197252688	0.1288797687	0.1092437293	0.017492299	-0.0297262313	-0.0488335899	-0.1451674161	0.0032479264	-0.0457509311	-0.0418628189	-0.0356460287	0.0036967431	-0.0660946328	-0.0226983241	0.046023232	-0.1116645161	-0.0560351467	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0137688486034903	1.9426191045101085e-05	0.0001895811918658	3.7737689852076556e-10	-0.0069613006037343	-0.0309241480848782	0.0009563029347754	4.8459706095551526e-05	-0.0013435811667079	-0.0454392694707905	0.0020647272100391	1.8052103515321616e-06	0.0009160149524245	0.0003939762238202	8.39083393065259e-07	1.552172649357031e-07	-0.0001559083920494	-3.8992756500001384e-08	2.4307426711429412e-08	1.5204350594683997e-15	0.0001990716373532	-0.0003009688089624	9.058222396824565e-08	3.962951679848397e-08	0.0
829.39127484982	1.0775885029612482	1.161196981714264	687889.8867970096	875.7409288754017	-4.969783313168705	24.698746179850108	766922.1745075514	780.2266739235047	0.242956670534113	608753.6627017349	0.0590279437570215	781.6799504339654	676.6786017436755	0.942087	18.057404	0.0499853097396534	0.0276232877627553	-0.0601169275	0.1342842371	0.0481384276	-0.022878812	-0.0423468931	-0.0526552536	-0.0239716757	0.0162861236	-0.161402806	-0.1546789279	0.0184014044	-0.0119438585	-0.0495953951	0.0511332119	0.0926158159	-0.113995653	-0.0401386171	-0.0472322965	0.1232970758	0.0130305858	-0.0471258824	0.0495975292	0.0888899173	0.0653535832	0.0292885759	0.0010311578	-0.0556307531	0.1209732435	-0.0744504049	-0.0836345038	-0.07264215	0.103537821	0.0529340046	0.0865536893	0.0196595188	-0.1247278668	0.0393347267	-0.0494936991	-0.0980534175	-0.0038880281	0.0910545701	-0.0497255794	0.1243156214	-0.0148178594	-0.1797146734	-0.0991534494	0.0607961222	-0.0529314922	0.069537359	-0.0161105626	0.0706107262	-0.0521704189	-0.0389689592	0.0421975984	-0.0061794005	-0.1381133483	-0.021854503	-0.0260853842	-0.0658153499	0.0334625601	0.0295860313	0.0435010283	-0.0619494262	0.0593050012	0.0142337424	0.1329522261	-0.0481985586	-0.002731363	-0.0381878705	0.0404876718	0.0233231758	-0.1648790651	0.0936240646	-0.1330734799	-0.0053875676	-0.0847838204	0.048317229	-0.0449531673	-0.0190249097	0.0349088691	-0.1517844717	-0.0094616007	-0.0743040225	-0.1033115842	0.059176132	-0.0215838761	-0.0660395444	0.2074590117	0.024467295	0.0121000587	0.0070974754	-0.019609997	0.0076876978	-0.0158122203	-0.1516734204	0.052870469	0.0476807022	0.0665987782	0.0681689172	-0.0225778934	0.0118337938	-0.1172999363	0.0057868534	0.0356720026	0.0897851998	-0.0382605342	0.0255198173	-0.0950293762	-0.0233403116	0.1341375262	-0.142831234	-0.0537553168	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.02977940047505	-0.0160105518715597	0.0008868126926534	0.0002563377712319	-0.0023212797787834	0.0046400208249508	2.152979325597802e-05	5.3883398113887104e-06	-0.0218765573699357	-0.0205329762032278	0.0004216031117623	0.00047858376236	0.0010920191789132	0.0001760042264887	1.1925058871142598e-06	3.0977487741885645e-08	-0.0001558908828416	1.750920780000005e-08	2.4301967353133463e-08	3.065723577835826e-16	0.000199085118455	1.34811018000149e-08	1.817401057423649e-16	3.9634884390241386e-08	0.0
828.6251703294815	-0.7661045203384447	0.5869161360829984	686619.6729035623	870.8706457203832	-4.870283155018456	23.71965801005652	758415.6815774372	780.6241902538435	0.3975163303388171	609374.1264094688	0.1580192328860396	781.6025434191619	678.007634515976	1.000421	19.175518	0.0431971516048299	0.0287384391982522	-0.0777187972	0.1557591771	-0.0582503281	0.0433824155	0.0193165275	-0.0674327472	0.0231702229	-0.0399066351	-0.0899226961	-0.2248187667	-0.063806361	0.0061152461	-0.0767863252	0.0255362209	0.0261987397	-0.019245141	-0.0159057627	-0.0624217041	0.1507381329	0.0976362602	-0.0093185445	0.0679280105	-0.021666271	-0.0179990787	-0.0753186907	0.0194624042	-0.0005544608	0.0332262996	0.1201546145	0.0737912343	-0.0822832314	0.0455784875	-0.0626796959	-0.00364154	-0.0041937682	-0.0078519733	-0.0323112668	0.1541513711	0.0494800522	-0.0252308644	0.0547582978	-0.1443583046	0.0857679338	-0.0677447802	-0.085964727	0.0996426428	-0.149701968	-0.0781218045	0.0511163631	-0.1989784083	-0.0785004182	-0.0672726906	0.0446066087	0.0199354077	-0.0020023406	-0.1489780063	-0.107133919	0.0576899111	-0.046697972	0.0214787943	-0.0110193746	0.0674663135	0.0528828579	-0.0307169033	-0.1099614948	0.0845277825	0.066908136	0.0612011962	0.0137017566	-0.0550203987	-0.073698515	-0.0590245958	-0.0186900026	0.0556675575	0.0254917105	-0.034146191	-0.1411449329	0.0328547078	0.0404604978	-0.1261539873	-0.1435838925	-0.0101860212	-0.0504858013	0.0606685223	0.1662046439	-0.0923603938	-0.1093373924	0.0353381287	-0.0005105815	0.0042089182	-0.050086363	0.013900148	-0.0047886261	0.0018908608	-0.1475907676	0.1666914931	-0.1087311903	0.0440596828	-0.0001355652	-0.0428205111	-0.0382436748	-0.0045023776	-0.0595779523	-0.0879899401	0.0241449958	-0.0324028243	0.0469485497	0.011761645	0.0850768908	0.0210101407	-0.055263538	0.0445786756	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0229957199410648	0.0067836805339852	0.0005288031356078	4.601832158716973e-05	0.0245020574180756	0.026823337196859	0.0007194914183763	0.0006003508177186	-0.0242152155429664	-0.0023386581730306	5.469322050283281e-06	0.0005863766637923	0.0009470156340522	-0.000145003544861	8.968386111392905e-07	2.1026028022256057e-08	-0.0001559059777442	-1.5094902599985206e-08	2.4306673896374984e-08	2.278560845030401e-16	0.0001990742441995	-1.0874255500020141e-08	1.1824943267971824e-16	3.963055470360216e-08	0.0
826.9671074891048	-1.658062840376715	2.7491723826381	683874.5968688966	875.3307822467071	4.460136526323936	19.892817833448944	766203.9783486322	780.3866499627901	-0.2375402910533921	609003.3234401463	0.0564253898737302	781.9398601691692	672.0557755079508	1.038174	19.899141	0.073754986984607	0.0363961438784876	-0.0466544414	0.0076756308	-0.1079645318	0.0250613471	-0.0202339076	-0.0325650564	-0.0232536571	-0.0841320656	0.0219267038	-0.0896225928	0.0099936483	0.0017544911	0.0041441542	0.1326505274	0.0838041298	-0.0454645612	-0.0132091916	-0.0385359408	-0.0537793903	0.0624724866	0.0236506221	0.0354232815	-0.1275054172	-0.0636635003	-0.0412699032	0.0156601687	0.0544143144	0.0400855574	-0.0360527232	-0.0172479803	0.0335350597	-0.0493260826	-0.0145072535	-0.0718778295	-0.0817227038	0.0136698542	0.0010024087	0.0527433666	-0.0394343265	-0.0515545589	-0.1881849641	-0.0396352825	0.1117309132	-0.2002776959	0.0566741599	-0.0405825927	0.0037171781	0.0097114675	-0.2213963236	-0.2568723092	-0.017997081	-0.1421851403	-0.0541071371	0.0141041424	0.0473538084	0.0317535309	-0.055766287	0.1375690886	0.0004053682	0.0067656408	-0.0440977616	0.0132795749	0.0437076063	-0.0360995456	0.0827224721	-0.0086967174	0.0437389976	-0.0071834239	0.0339275072	0.0176660979	-0.1022130775	0.0122688201	0.0927599932	0.0967112857	0.0737730725	-0.017588188	-0.0489556189	-0.0377281783	-0.0601428092	-0.1530636433	-0.065378315	-0.0937832276	0.1122345933	0.2405588883	0.1822233514	-0.2114170784	0.0535034738	-0.1012263802	0.0027139383	0.0163078058	-0.0655791769	-0.0071343716	-0.0234838792	-0.01948415	0.0126296901	0.0688048926	-0.0706773869	0.0069441531	0.0317082168	0.0593408164	-0.0278541006	-0.1380149134	-0.0833499291	-0.0815537525	0.032410651	-0.0808188923	0.0769508815	-0.040958782	-0.1366903999	0.0194900624	-0.0411973599	0.0793974549	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0097243717946895	0.0132713481463753	9.45634068013527e-05	0.0001761286816222	0.028985354385	0.0044832969669243	2.009995169363352e-05	0.000840150768824	-0.0017890293142244	0.022426186228742	0.0005029338287662	3.2006258871542264e-06	0.0013629989824793	0.0004159833484271	1.857766226239607e-06	1.7304214616862205e-07	-0.0002294882320259	-7.358225428170001e-05	5.266484863837332e-08	5.41434814517676e-09	1.715673405699406e-05	-0.0001819175101425	3.3093980496448755e-08	2.943535235024198e-10	0.0
826.7039306844814	-0.2631768046234128	0.06926203049179	683439.3890091719	867.8896225050753	-7.44115974163185	55.37085830048258	753232.3968520021	780.0021733225733	-0.3844766402168034	608403.3903879377	0.1478222868724013	781.2188586651993	668.423513364729	1.052725	20.178045	0.1416519642851064	0.0679978804585589	0.0196460887	-0.0954425104	-0.0961366836	-0.0236559327	0.0574464182	-0.0750917838	0.0202235004	-0.1085973828	-0.0094958735	0.0710800709	-0.0070379617	-0.1550831905	0.0060289793	0.0626792965	-0.0140184287	-0.0946821725	-0.0227953349	0.0191211831	-0.0983820807	0.0192855114	-0.0167255428	0.0105655509	0.0393057826	-0.0384528329	-0.0589034734	0.0487064804	-0.0153528027	0.0469502002	-0.0860543818	-0.0222736231	-0.0850058239	0.1146006093	-0.1229369326	0.0740359462	-0.2209643937	0.0102041835	-0.1087160224	0.1677374876	0.037067569	-0.0004701977	0.0925937157	0.0848290988	-0.0018882888	0.0872874442	0.1012722448	-0.0557933567	0.0204473622	0.002497093	-0.2262755253	-0.1046763216	-0.0100698316	0.0524903854	-0.1061653248	0.0280129426	0.0216538006	0.0962965366	-0.0084714532	0.0031157447	0.0690063538	0.0418240889	0.0026277887	0.0764592637	0.0537236948	0.0051323634	0.0478347433	0.0336717974	-0.1517791297	0.0948274415	-0.0057472185	0.0940510819	-0.0309679697	0.0016500681	-0.1144047305	-0.0393136979	0.0092003211	-0.1585095472	-0.1329452209	0.152355088	0.0082189072	0.0062655594	0.0823110404	-0.0020857209	0.0907426606	0.0045933799	0.1115462475	-0.1470913258	-0.0896839185	-0.0745471829	0.0327194086	0.0143086863	-0.0915274375	-0.0575732854	-0.0101657351	0.0496826731	0.05969519	0.0465987517	-0.0857606216	0.0871302691	0.0421241614	0.0133106847	0.0115819772	-0.0288642975	-0.0055053233	-0.0101333084	-0.0220220579	-0.0626836235	0.0726059901	0.009769093	0.0463479739	-0.1151702816	-0.2074511398	-0.126340562	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0120003082592319	-0.0022759364645423	0.0001440073983165	5.1798867906337525e-06	0.0014365819181989	-0.027548772466801	0.0007589348644275	2.063767607696031e-06	-0.0534918258218226	-0.0517027965075982	0.0026731791667061	0.0028613754297522	0.0011480656137004	-0.0002149333687789	1.318054653361276e-06	4.619635301464664e-08	0.0002927430164254	0.0005222312484513	8.5698473665842e-08	2.727254768590034e-07	-0.0004481678256361	-0.000465324559693	2.1652694585357186e-07	2.008543999353897e-07	0.0
827.980871165284	1.2769404808026366	1.6305769915124686	685552.3230156227	875.6151397780245	7.725517272949219	59.683617134636734	766701.8730084894	779.0797223646158	-0.9224509579574942	606965.2137997268	0.8509157698366987	780.8831487903058	674.007251528412	1.120285	21.473	0.0634411525415221	0.0380699795794848	-0.0144077095	-0.127396683	0.0442024397	-0.1276674536	-0.067054269	-0.0761145083	0.024804303	0.029571428	-0.0269749119	0.0828260359	0.0624044254	-0.0364207847	-0.1966938116	0.0510674768	-0.1315030455	0.1279189191	-0.085649207	-0.0330886761	-0.0268430932	-0.0688236925	-0.1063889148	-0.0260028073	0.1696086509	0.027734481	-0.1336867865	0.066625296	-0.2712749994	0.182025123	0.0227587184	-0.084554561	0.001635733	-0.1977335344	-0.0842576752	0.0205612853	0.0929333362	-0.0092783603	-0.0325753167	-0.0388095339	0.099394329	0.1236432387	-0.1298697325	0.1761192923	-0.0923037624	0.0400766255	-0.0649624073	0.041394362	0.1809022155	-0.0771399903	0.0776210897	0.0832064054	-0.0501613095	0.0646011493	0.0345582504	0.0672152142	0.0652633481	0.0372402055	0.0521654229	-0.1930455039	0.0313512615	0.0672175653	-9.09763e-05	0.1272991432	0.0195642102	0.20568679	0.0949065816	0.131821485	0.1791784393	-0.0569384225	-0.1722479562	-0.1044435726	-0.0859693954	0.1229499163	-0.0774189005	-0.1208444435	-0.1140357229	0.0230456624	0.1587428255	0.0692136241	-0.0264510697	-0.0685878549	0.0922446844	0.1316091318	0.1688479137	-0.0769906486	-0.0268320497	0.0853157682	-0.0507594607	0.0126365442	0.1053375923	0.0059486252	0.0189747768	-0.094855253	-0.0801382049	0.1349142217	0.023909003	-0.0777717459	0.0485624996	0.0090878922	0.0503960177	0.0085133184	0.1442065577	-0.0187661168	0.0397822101	0.0714256438	-0.0454887745	-0.0570709215	0.1081435013	-0.134225701	-0.2153385857	0.0143494647	-0.0601340127	-0.030264136	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0059885861738706	0.0060117220853612	3.586316436187411e-05	3.614080243162081e-05	-0.013124604958449	-0.0145611868766479	0.0002120281632566	0.0001722552553153	-0.0618228795877655	-0.0083310537659428	6.940645685103134e-05	0.0038220684405233	0.0018300640630082	0.0006819984493078	3.3491344747140807e-06	4.651218848582439e-07	0.0002840898870675	-8.653129357900002e-06	8.070706393402488e-08	7.487664768455091e-11	-0.0004482600432418	-9.221760569999137e-08	8.50408680103908e-15	2.009370663671404e-07	0.0
