global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
896.6696330042826	1.5657121205547355	2.4514544444520068	804016.4307520348	1089.4724340346254	4.844266354459023	23.466916512943715	1186950.1845213312	825.3537154796512	1.4278857918673111	681208.7556560651	2.0388578346165382	855.8098506512515	726.5688693367042	0.994025	20.098549	0.1406270458579841	0.0656482304774446	0.0154006715	0.0090150765	-0.0378700679	0.082260779	0.0073071261	-0.002989086	0.0493402949	-0.0275495837	0.0210442829	0.0052435994	0.0316159777	-0.0713395031	0.003991124	-0.1253620345	0.0365698561	-0.0499039983	-0.0257415265	0.110934107	-0.0508664825	-0.0516082108	0.025501733	-0.0064749151	0.0736456252	0.0220173437	0.0332434657	0.0840123636	-0.027141311	0.0933491913	-0.04276925	0.0197519048	0.1142168131	0.0065663739	0.1069891556	-0.0300607996	-0.0592770265	0.1760465507	0.0114134689	0.0965010426	0.0646242063	-0.0495178805	0.0608254581	0.0149248802	-0.0853613693	-0.0071667921	-0.0726047508	-0.0501671376	0.0319525139	0.0343333801	-0.0669370853	0.0169212095	-0.0141246331	-0.0004788439	-0.1003573667	-0.0886431399	0.1121237071	-0.0968054698	0.152663014	0.0198433595	-0.0904986167	0.095105413	-0.0606992353	-0.1084598367	0.0070955014	-0.058355129	-0.0619487101	-0.0918801928	-0.0648341647	0.0125219063	0.0248193317	-0.1242369252	0.0102095711	-0.0223988119	0.0748939799	-0.0514664474	0.0173077695	0.0188827503	0.0871061106	-0.0253756492	0.0003433397	-0.0080280412	0.0996683912	-0.0365582821	-0.0979265311	-0.1097044528	0.177480924	0.2240426596	0.1002227154	0.0107596152	-0.0168415007	-0.1166740241	0.0721935647	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0007198512730752	0.0002648906806115	7.016707267482373e-08	5.181858553479861e-07	-0.0295545635996319	-0.0139210719719926	0.0001937962448494	0.0008734722295646	-0.0543673736042507	-0.0348730781838782	0.0029558113126241	0.0012161315820188	-0.0008679288661307	-0.0006669417019275	4.4481123377008365e-07	7.533005166629224e-07	0.0004491377190722	0.0007661454147555	2.0172469069337845e-07	5.869787965508771e-07	-0.0003173049999107	-0.0003982729837469	1.0068246296832933e-07	1.586213695826861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.5178259228632	0.8481929185805939	0.719431227130266	805538.2478493028	1087.2151775915645	-2.2572564430608963	5.0952066497399295	1182036.8423854571	825.9483989272006	0.5946834475494143	682190.7576904062	0.3536484027892569	855.8077203718334	729.57192284483	1.029519	20.816204	0.0668034641928956	0.0415922205407861	-0.0174120571	0.0427946605	0.0029552177	-0.0239380849	0.0798022775	0.0128146301	0.0128113439	0.0839384284	-0.0712732771	-0.0625566833	-0.0135780515	-0.0178330371	0.0257617899	-0.0174744976	-0.0391531709	-0.0584050609	-0.1188148214	0.0034947607	0.0395574325	-0.1381234716	-0.0335235231	0.0051354948	-0.1030403981	0.0344684804	0.0140772802	0.0675278726	-0.0762604541	-0.0676152046	0.0229718334	-0.1148386739	-0.0185366522	-0.0879775705	0.1074466761	-0.1740818826	0.0090652378	-0.1249313521	0.0386650919	-0.2131941382	-0.0612061303	-0.0900487573	0.0505891929	0.0197217459	0.02982385	0.0588313038	-0.0749118231	-0.0617125372	0.1100899338	-0.0271182455	-0.0115729071	-0.0055052906	-0.051460798	0.0645858815	0.0738298381	-0.0230893754	-0.0499344111	0.0594902422	0.0186848467	0.1282368393	0.1231385243	0.1241302465	0.0479296961	0.0853116293	-0.0508197332	0.0308358911	-0.0573173532	0.0704805851	-0.0712449959	0.0120887127	0.0135892217	0.0233600643	0.0597399689	-0.0756990485	0.1422225409	-0.0540255879	0.0341853311	0.0272619612	0.0364164984	-0.1093228999	0.0055701699	0.0122759151	-0.0254877372	-0.0775611068	-0.1287849723	-0.0621771702	0.0139443553	0.002976004	0.1633102468	0.0389618929	-0.0832848739	0.0749043004	-0.0564751542	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0005112685689852	-0.0002085827040899	4.3506744445496494e-08	2.6139554963217425e-07	-0.0234051152009726	0.0061494483986592	3.7815715607773406e-05	0.0005477994175707	-0.062681202374577	-0.0083138287703262	0.0039289331311226	6.911974882230528e-05	-0.0001298570025654	0.0007380718635653	5.447500757867548e-07	1.68628411152703e-08	0.0005110359541915	6.189823511929996e-05	2.611577464764169e-07	3.831391510884139e-09	-0.0005599669876225	-0.0002426619877118	3.135630272270171e-07	5.8884840280241786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9707276406041	-0.5470982822590713	0.2993165304508264	804556.4862441147	1087.2573155523503	0.0421379607857943	0.0017756077391851	1182128.470222103	824.9943471864212	-0.9540517407793914	680615.6728895493	0.910214724084187	855.7576945855866	729.8101449199615	0.952761	19.264206	0.0616895393447576	0.0386845575851391	0.0034525261	-0.0190844382	0.0322254079	-0.0504057568	0.0596280809	0.0111096331	-0.0765447039	0.0163167425	-0.0283414784	-0.082179003	-0.0278848676	0.0319668436	-0.0012099334	0.0598265255	-0.0436062238	0.0095752702	-0.0234791119	0.0488882761	0.0491494568	0.0577790067	0.114187318	0.0792250499	-0.0660253974	-0.0574203081	0.0435348617	0.0035863677	0.0651209847	0.0429094803	8.21613e-05	-0.1439936334	-0.0819175788	-0.1251655882	-0.1117052904	-0.0478342608	0.0895174997	0.1130544058	0.0304035521	0.0580157672	-0.249784382	-0.1462085494	-0.1335223869	0.001698535	0.0472157861	0.0653429221	0.0776454593	-0.0556755176	-0.0265044518	0.0203274478	0.0482635526	0.0201774175	-0.1195405325	-0.0572728774	0.1367485288	0.0743293543	0.1052412578	0.034101568	-0.0315602663	-0.0697816514	-0.0769552087	-0.0161191954	-0.0501108663	0.1454773472	-0.0926723207	0.0139403731	0.1045514066	0.1119582387	-0.0743561223	-0.0040883517	-0.0336164129	0.0214500695	0.0160983294	-0.0376936439	-0.0241265865	-0.0489473353	-0.0280686141	-0.0392979347	0.051068136	-0.0962109157	0.0039816242	-0.0705197566	-0.0299977034	-0.0561192939	0.0956457027	0.0693158061	0.0568760483	0.0733748321	0.0038861815	0.0261123151	-0.0575679447	0.057952006	-0.0717559774	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0005112913039226	2.2734937399912853e-08	5.1687737857795615e-16	2.614187974668725e-07	-0.0420838152814297	-0.0186787000804571	0.0003488938366956	0.0017710475086414	-0.0323021587696388	0.0303790436049381	0.0010434294611789	0.0009228862903507	-0.0003823571470446	-0.0002525001444792	6.375632296201687e-08	1.461969878960859e-07	0.0005111071275005	7.117330899999736e-08	2.612304957818123e-07	5.0656399140091055e-15	-0.0005599028469222	6.414070029996719e-08	3.134911979915846e-07	4.114029434970211e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.2747347837179	0.3040071431138358	0.0924203430642362	805101.9496811914	1087.731681675587	0.4743661232366776	0.2250232188745947	1183160.2113208005	826.1352748072425	1.1409276208212304	682499.4922808381	1.3017158359527934	856.4951977480043	731.7967190680206	1.047691	21.18364	0.1172483314270491	0.0598850237093496	-0.0276361847	-0.0634346741	0.0338397345	-0.0600284475	-0.0822107395	-0.0205353691	-0.0008389439	-0.049391449	-0.0030949807	0.0063145178	-0.0154321713	0.0242728884	0.0267662082	-0.0719729802	-0.0076629242	-0.0538529926	-0.0796858416	0.0506708968	0.0655303129	0.0104563283	-0.0083729027	0.0642821954	0.0498999435	0.0920415638	0.0287087918	-0.0512609077	-0.0164025916	-0.1733717731	0.2081987243	0.007297734	-0.0014370101	-0.0927011336	0.0668217392	0.1258787966	-0.1282578194	-0.0201999274	0.0812619782	0.0813021088	-0.1059273784	0.1541476187	0.0970151043	0.0398928955	-0.0774331413	0.0421333413	0.0023760227	-0.0365608874	-0.0023715335	-0.0572101987	-0.0012636577	0.1237015793	-0.0278129898	0.0605405696	-0.0041754094	0.0203636942	-0.1913966942	-0.0080342661	0.0091988353	0.064553487	-0.0834958072	0.1264544669	0.0388334445	0.1903126956	-0.1218837391	-0.0194737343	-0.0686486618	-0.0303908169	0.2030909955	0.0074571714	-0.03846547	0.026815337	-0.0693095939	-0.1141825881	-0.0228878943	-0.0639778738	-0.0954525552	-0.1917751405	-0.0377542252	-0.0086836638	-0.075691913	0.0799924665	-0.0267362862	0.0060784376	-0.1147416422	-0.0770617638	0.1007780716	-0.0932024691	0.136611389	0.1108015768	0.0201106177	0.0233994601	-0.1088098698	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0206663931994057	0.0201551018954831	0.0004062281324173	0.0004270998078724	-0.0288149878696231	0.0132688274118066	0.0001760617808843	0.0008303035259265	-0.0832001001548832	-0.0508979413852444	0.0069222566657825	0.0025906004372557	-0.0006267509378055	-0.0002443937907608	5.972832496248253e-08	3.928167380400737e-07	0.0005113051512974	1.980237969000792e-07	2.614329577432572e-07	3.921342413872382e-14	-0.0009738402470547	-0.0004139374001324	9.48364826783559e-07	1.7134417122845332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.3566714043945	0.0819366206766289	0.0067136098079057	805248.9957139746	1089.0534864258998	1.321804750312822	1.7471677979495412	1186037.4962964074	827.6019606834234	1.466685876180918	684925.0053270466	2.151167459388587	858.9507553014517	732.2365020508344	1.033068	20.887966	0.1473654211984932	0.1033858164818885	-0.0742542956	-0.0165152133	-0.0121042613	-0.0458939497	-0.0225759587	-0.0623478167	-0.0330607395	0.0306507663	0.064576524	-0.0564892383	-0.0001034663	0.0697946602	0.0579198808	0.0704700215	-0.0346839379	-0.0932401255	0.0189673776	0.0213913597	-0.0511626164	0.0696223111	-0.1351114862	-0.0034964286	-0.0029504438	-0.0062284846	0.0860791122	0.0169297461	0.0505307838	-0.0791992609	0.0022525791	0.058594446	-0.0459070424	-0.1147202223	-0.0821798169	0.0005753867	0.1176321225	-0.1471515456	0.0359413704	0.1381657237	-0.0797193214	0.0278701734	-0.1234424626	0.0741133116	0.0400928125	0.116694038	-0.0081008387	-0.006412783	0.0384092651	0.1066038192	8.18595e-05	0.1065711508	0.0782435308	0.0930968746	0.1019280133	-0.024274405	-0.0764721797	-0.0087123755	-0.2128044543	-0.0418298629	-0.0920122634	0.0007797231	0.0521112023	-0.0287416935	0.0667150375	-0.0618722451	-0.0265994376	-0.0416204852	0.0514000729	0.029858366	0.0266780343	0.0893885773	-0.0965577546	-0.0899058399	0.0520292496	-0.0566468173	-0.0841730217	-0.1109697357	0.0411832719	-0.0534726819	0.0287213598	0.07561333	-0.0233046155	0.1077314838	-0.0247126063	0.1801035856	0.2043227849	-0.2387107695	0.0600776383	-0.0848280786	-0.039757142	0.123913155	0.0971037163	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0264652219154299	0.0057988287160242	3.362641447778688e-05	0.0007004079710329	-0.1286370747369289	-0.0998220868673058	0.0099644490265439	0.0165474969968742	-0.1040164140210464	-0.0208163138661632	0.0108194143857977	0.0004333189229746	-0.0007487851950912	-0.0001220342572857	1.4892359951272435e-08	5.606792683877664e-07	0.0005772783601734	6.597320887599992e-05	3.332503051244897e-07	4.352464289396315e-09	-0.0007432838782364	0.0002305563688182	5.524709236461435e-07	5.3156239202679946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.9119004487964	-2.444770955598188	5.976905025336475	800867.3095648764	1080.526940058736	-8.526546367163746	72.70199295139328	1167538.4681926954	825.8889673987101	-1.7129932847133205	682092.5864709076	2.934345993472931	854.2990596749723	719.1663995931041	1.225082	24.770357	0.3916606236446553	0.2404356184137706	0.0087157513	-0.1366775534	0.0461883314	-0.069606108	-0.1297737829	0.0302507388	-0.0125907747	-0.0912233014	0.0576224109	0.0018928982	0.0556574514	0.109427645	-0.0259679021	0.1122500354	0.0415227534	0.1527798228	-0.0361948199	0.1644804888	-0.01946623	0.0624895983	-0.0412927264	-0.0036151335	-0.0741633766	-0.0764962958	0.0988148878	-0.0176569357	-0.1385132942	0.0494128463	0.0493588314	0.0644299113	0.0378138062	0.0268986111	0.0102904376	-0.0156436896	0.0891972113	-0.023272683	-0.0768770803	0.0323472047	-0.0397311515	0.3301329654	0.0282803668	-0.0480593146	0.0353503213	-0.1051169955	0.145095303	0.0690557887	0.0071461406	0.1211354799	-0.0466816357	0.1146135735	0.0601149465	0.0059628056	0.0288914599	0.1064318145	0.1616938838	-0.0006790975	-0.0280493929	0.1272151218	0.0561031741	-0.0059894102	-0.0218951168	0.0025356495	-0.0565020615	-0.2031429116	-0.0194400122	-0.1137220063	-0.0635547699	-0.0405957884	-0.1349152908	0.049534186	-0.0098915558	-0.0325798261	-0.170324554	-0.0013966787	-0.0354250799	-0.1507070696	0.0740276839	-0.0396746649	-0.018739709	-0.0256098756	-0.0169377964	0.0037974365	0.0913866162	-0.0269651035	0.0175691881	0.1578586597	0.0809828077	-0.0466823383	-0.0072617592	-0.0752509706	-0.12378106	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0078376893568616	-0.0186275325585682	0.0003469849692205	6.14293744546616e-05	0.0765448547445686	0.2051819294814975	0.0420996241857502	0.0058591147878671	0.0140508677260982	0.1180672817471446	0.0001974268838563	0.0139398830191596	-0.0007382323814941	1.05528135971e-05	1.1136187481513863e-10	5.449870490864504e-07	0.0012481570461406	0.0006708786859672	1.557896011830428e-06	4.5007821128507697e-07	-0.0004290377806518	0.0003142460975846	1.8407341722662206e-07	9.875060984714996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.0187979355826	-0.893102513213762	0.7976320991087379	799269.6110621841	1083.448667285512	2.9217272267760563	8.536489987684504	1173861.0146427522	825.5609476843546	-0.3280197143554915	681550.8783414896	0.1075969330058582	855.6343868480009	717.8077856099831	0.957874	19.367588	0.2607426800637342	0.1601035165796343	-0.0003716179	-0.0712968158	-0.0333031472	-0.0233170013	-0.1251148578	0.0165784749	0.0994152697	-0.1354380073	0.0220634874	0.0192297028	0.0214184711	0.0516192658	0.0162202849	-0.0411481468	-0.0647856023	0.0582476427	-0.028668732	0.0566474461	-0.0339220027	0.1062600459	-0.0615360766	-0.0279344135	-0.1209762095	-0.014041927	-0.0560678402	0.103122591	-0.0132719288	-0.0098241484	0.1015974278	0.1434116374	-0.1300385508	-0.0853580896	0.0746499317	0.0893363642	0.0213626496	0.1239511593	0.0144731507	-0.1186560807	0.0278154805	-0.036043879	0.1309927927	0.010879263	-0.0657951538	-0.0102910052	0.0733714392	0.0858494159	0.0063494233	-0.0490767672	0.0096616173	0.1286949731	0.0376384512	-0.0291639616	-0.0026086514	-0.0086717834	-0.0722146266	-0.0476850525	0.0810689257	-0.0071254983	0.0683689021	0.068607218	0.180808912	0.1216442084	0.0088712539	-0.071455763	0.0739635988	0.0152711167	-0.1071578721	-0.0047077691	-0.0243194939	0.0151947976	-0.0191949535	-0.0511335752	-0.0236858559	0.0131036521	-0.073835047	-0.0299687856	0.0299280615	-0.055375151	0.0623873565	0.0102504571	-0.0166864185	-0.0105765895	0.0227746521	0.0554083541	-0.0717610548	-0.0233981291	0.0444725918	0.0187739906	-0.1726619793	-0.0767411201	-0.0818945917	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0050921252344409	-0.0027455641224206	7.538122350323744e-06	2.592973940322979e-05	-0.0690328460460989	-0.1455777007906675	0.0211928669674971	0.0047655338332243	-0.0442292285992778	-0.058280096325376	0.0019562246624871	0.0033965696276951	-0.0004397620518115	0.0002984703296826	8.908453770083995e-08	1.933906622134604e-07	0.0007076475229088	-0.0005405095232318	5.007650166789606e-07	2.9215054470426776e-07	-0.0006728443042428	-0.000243806523591	4.527194577519777e-07	5.9441620945528865e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.75538129479	-1.2634166407925704	1.596221608231583	797012.1708308059	1077.0290374015142	-6.419629883997914	41.21164784751907	1159991.5474060322	823.4004931782567	-2.1604545060978357	677988.3721661965	4.667563672918441	853.071984769835	714.7670391259934	0.966165	19.535223	0.0948762834252138	0.0527437088589849	-0.0152298679	-0.0998949856	-0.0718377158	0.0318405055	-0.1607473463	0.0125295998	0.1493870055	-0.1374522228	0.1064255585	0.0298309735	-0.0026901383	0.0614372719	-0.0144431635	-0.1455945009	-0.1747963354	0.0595439225	-0.0223538494	0.073966301	-0.0179905371	0.0562359878	-0.0578274187	0.0557072718	-0.0112955122	-0.0026330457	0.0445655023	-0.0774694181	-0.0912701869	-0.2162924228	-0.1215906765	0.0177256393	0.0239666145	-0.0476298707	0.0454225104	0.125763037	0.079585935	0.0246902012	-0.0938275728	-0.0674368555	-0.0715184972	-0.0323007692	0.1196048078	-0.0045597984	-0.1618946347	0.0595192105	0.06381197	0.0822743904	0.080203771	-0.0692953681	-0.0893653356	0.0905779907	0.0271301411	-0.0348432726	-0.0991496296	0.0736760346	0.0272383966	0.1472701275	-0.0474096791	-0.0248816077	0.0888392562	0.1650629751	0.1029195055	0.0246712998	-0.1498432255	-0.0356643365	0.1312588117	0.1651636277	-0.0161198427	0.0132206269	-0.0120305062	-0.0353879875	-0.073619769	-0.1354186605	-0.0192201952	0.0574404802	-0.0942394938	-0.0350011533	-0.0354361116	0.0426047276	0.0828705858	-0.0478272814	-0.1147071389	0.0294360157	-0.0280510367	0.0011208095	0.1335522239	-0.0123377656	-0.0396335036	-0.1642296767	-0.0835564864	-0.2404044252	0.000637477	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0070859976854222	0.0019938724509813	3.975527350782176e-06	5.021136319780877e-05	-0.0492592484279015	0.0197735976181974	0.0003909951627663	0.0024264735556817	-0.080192797625898	-0.0359635690266201	0.0064308847910682	0.0012933782971324	0.0001392426707466	0.0005790047225581	3.352464687445824e-07	1.9388521356646057e-08	0.0006349466775716	-7.270084533719996e-05	4.031572833592134e-07	5.285412912743468e-09	-0.0007640436229358	-9.119931869299996e-05	5.83762657748863e-07	8.317315730067374e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.8710871492643	1.1157058544742997	1.2447995537082268	799005.5204414077	1082.5199421262278	5.490904724713573	30.15003469588184	1171849.4251009717	825.4710164979447	2.070523319687936	681402.39907815	4.287066817371552	854.9802028462351	713.4599325528858	1.220725	24.682268	0.1324099283226078	0.0664409285772219	0.0208215329	-0.0168463655	-0.1289289246	-0.0929896519	-0.0700636907	-0.0035885153	0.0861319235	-0.115195017	-0.0479518429	-0.0939329064	-0.0805301935	0.0420203232	-0.0071123222	0.1348711263	-0.0769810059	-0.0314507318	0.0485893696	-0.114492764	-0.0184449728	-0.0282999473	0.0998434734	0.1516163104	0.1883181712	0.1071255501	-0.0955926612	0.0231988503	0.0343052308	0.1393191437	0.1156275832	0.0970769252	-0.1321493916	0.1621678882	0.1424687829	-0.0018778218	-0.0076753121	0.0070090396	-0.0098653566	0.1177482643	-0.0010746747	-0.0137984838	-0.0022661731	-0.0049935924	0.1271059157	0.0446129927	0.0373713807	0.144043689	-0.0297333648	-0.0730315666	-0.0295821896	-0.0104072625	-0.0870683604	0.1116678903	-0.2528696786	0.0410455346	-0.0790661715	-0.1659403738	0.1588587413	-0.0786733039	-0.0253597796	-0.1043010695	0.1416262352	0.083442398	-0.0787130437	-0.0767599163	-0.1767870319	-0.0373339444	0.0420768741	0.0006048084	0.0160370758	0.0827972762	0.0729555014	-0.0639128592	0.1780268542	0.0794718814	0.0537913144	0.1204093664	0.0036328151	0.1874097716	-0.0468832651	0.0385412511	0.1341109172	0.0871096299	-0.0734849896	0.1066333232	-0.1050750824	0.0681566703	0.0601827704	-0.1065234584	-0.1624543376	-0.028365927	0.0727086633	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0277454293279078	-0.03483142701333	0.0012132283077849	0.0007698088485899	-0.0666913227239973	-0.0174320742960958	0.0003038772142646	0.0044477325266763	-0.08285153750343	-0.0026587398775319	0.0068643772666822	7.068897736378867e-06	-0.0007864895312641	-0.0009257322020107	8.569801098395795e-07	6.185657827880237e-07	0.0009989037791173	0.0003639571015456	9.978087599348236e-07	1.3246477176554698e-07	-0.0010241080620924	-0.0002600644391565	1.0487973228426509e-06	6.763351251383688e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.7497363985121	0.8786492492478146	0.7720245032037483	800577.090785207	1085.893099145982	3.373157019754217	11.37818827991715	1179163.8227728654	826.0878528683685	0.6168363704238118	682421.1406566713	0.3804871078776219	857.218447578424	715.936929500674	1.104505	22.332375	0.1964866370718332	0.1077355725279144	0.0579501212	-0.021277265	-0.0513186769	-0.0063933993	0.1517992794	0.0150626783	-0.0324088886	0.0046333881	-0.0441353679	0.0796733202	-0.0542117804	0.1350408444	-0.0300211072	0.0599882022	0.1238125571	-0.0214129361	0.0430702982	0.0224813316	-0.0894076326	-0.0898048014	-0.0272561324	0.1641946016	0.1012733405	-0.0800109457	0.0735132014	-0.0644732092	0.1583687087	0.0490320117	0.0257430258	-0.0350792694	0.0267790019	0.0709993626	-0.0204600035	-0.0941103576	0.0827085645	-0.0228000103	0.2368820005	0.0490178456	0.0616341323	-0.0636751315	0.2087107987	-0.029330407	0.0550267384	-0.0192030387	-0.0394830421	0.0062146802	-0.1018763427	0.1635374471	0.0492497266	0.0437677307	-0.1130695501	0.0726942531	-0.0646605021	-0.0920730103	-0.001905379	-0.0278117248	-0.19784931	0.0222958179	-0.0837327125	-0.0413115695	0.071914025	-0.0671794374	-0.0152168913	0.1220411931	-0.2328136178	0.0320249363	0.0246032751	-0.0262190505	-0.029947487	-0.0342680044	0.0936807283	0.0507250088	0.0857068421	0.0460256999	0.1129219382	0.043267859	-0.0172656358	0.1568675942	-0.0453533694	-0.0358897714	-0.0448081609	-0.0794682831	0.1016687091	0.0777760903	-0.0480606067	0.0593065948	0.0453653941	0.114891736	0.0802422034	0.0977657784	-0.0007300004	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0189355105448214	0.0088099187830864	7.761466896457858e-05	0.000358553559593	0.0235046348664695	0.0901959575904668	0.0081353107656612	0.000552467860206	-0.04471057315952	0.03814096434391	0.0019990353522527	0.0014547331610834	-0.001038150670858	-0.0002516611395939	6.333332918170044e-08	1.0777568154029156e-06	0.0018329796367362	0.0008340758576189	3.359814348689572e-06	6.956825362627036e-07	-0.0009230491322178	0.0001010589298745	8.520197004880335e-07	1.0212907307399313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.1872697299401	0.4375333314279714	0.1914354161104591	801360.2478865446	1083.6416348948062	-2.251464251175776	5.0690912743224965	1174279.1928774884	825.4279636826626	-0.6598891857058788	681331.323229307	0.4354537374115678	854.5735310101874	717.1852193480826	1.030554	20.837128	0.0968128774551624	0.0575176421191003	0.007524294	-0.0098195067	-0.0142962277	-0.1433263406	0.1485669716	0.0273014892	-0.0549852348	0.1317119424	-0.0365349027	-0.0825806354	-0.0254738197	0.0633814032	-0.009940485	0.08410873	-0.0002935754	0.0352455722	-0.0533096515	-0.0126218059	0.0424005895	-0.1764833316	0.0775892339	0.0174295415	0.0705639677	0.0335824131	-0.0146109048	-0.1122152716	-0.0241970608	-0.0434819178	0.0741531897	-0.0921256909	0.1605239993	-0.0165676498	0.0256611638	0.0594886883	0.0454649546	0.1092996909	-0.014210695	-0.0362033722	-0.0434772667	0.0357995128	0.0235730203	-0.0221629411	0.120428723	-0.0164322918	0.0170352104	-0.0202368932	0.1009567832	0.0233268051	-0.0232154907	-0.1179504886	-0.1000206443	-0.0052441282	-0.0184290978	-0.0506439198	-0.00159099	0.0437112187	0.0226954608	0.1503346068	-0.0804427725	0.0333831564	-0.090038041	-0.0061814482	-0.1617690661	-0.0411801058	0.0063383367	0.0646120561	0.074243674	-0.0200904157	-0.0400014367	0.1214411275	0.0695593684	0.0116326943	0.0725513577	0.0357077386	0.0383737277	0.1206037688	-0.0169506052	0.0023790308	-0.0247132988	0.077137287	0.0591101712	0.0878674242	-0.0693600346	0.0373597259	0.0584657988	0.0105066039	0.0424928637	-0.0620010447	0.0254441296	-0.0504112231	0.0713903061	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0189605559507697	-2.50454059483006e-05	6.272723591151708e-10	0.0003595026819622	-0.0195288204568555	-0.043033455323325	0.0018518782770646	0.000381374828436	-0.0399969192907008	0.0047136538688191	0.0015997535527468	2.221853279503417e-05	-0.0017008248158757	-0.0006626741450176	4.391370224749396e-07	2.8928050542986087e-06	0.0015812313643999	-0.0002517482723363	2.5002926277619693e-06	6.337719262431186e-08	-0.0008566570924304	6.639203978740002e-05	7.338613740113068e-07	4.407902947131707e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
