global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
931.2719233034172	-0.936636357006364	0.8772876652661531	867267.3951332459	1135.3623589760016	1.185228395067952	1.4047663484753534	1289047.686179551	882.3708311716715	-0.61162859020817	778578.2837025864	0.3740895323600335	914.3054239767814	722.3517812977248	0.960133	15.792692	0.0398377752959882	0.0294766330603079	0.0728264648	-0.0098708954	0.1030370929	0.1060928554	0.045205827	0.0911737752	-0.0280339813	-0.0653425902	0.011838605	0.0362423103	-0.1312784482	0.035443324	-0.0542991618	-0.0848997967	0.0184786566	0.0640084835	-0.0413080637	0.0908018491	0.0846383478	0.0495483511	-0.008260593	-0.0840113713	0.1047912976	0.0164930803	-0.0067475789	0.0782381574	-0.0388630406	0.0191473686	-0.0454312717	0.0146029273	-0.0729495467	-0.0987177293	0.2424022903	-0.0732671534	0.069995669	0.0655870598	-0.0585611055	-0.0913007259	0.0414058316	-0.1703448593	-0.0321545557	0.072330752	-0.0024094644	0.0080633138	-0.0040208274	-0.0436208868	0.0950534905	0.0554919345	0.0926970233	-0.0076185161	0.0473855481	0.0351816883	-0.0684188076	-0.1072745366	-0.0052708123	-0.0322802833	-0.0762111491	-0.0051513442	0.127342293	0.0153554026	0.0559285582	-0.0218785303	-0.0868876487	0.0176558527	0.1228990208	-0.0275102324	0.0166325555	-0.1752600682	-0.0111508825	0.0233154384	-0.0027317125	0.0185128189	-0.0657220396	-0.0411240493	-0.1291562334	-0.1646307624	0.1083792235	-0.001210917	0.0061646086	-0.0340701225	-0.0748427105	-0.1131106024	-0.0965424539	-0.0123398137	-0.0536928571	-0.0343450489	-0.028244983	-0.0262504969	-0.0176998278	-0.0365054205	0.0292100594	0.136879748	-0.0752549561	0.0565478676	0.0025044015	-0.0118658479	0.0085769142	0.0080879249	0.0483178928	0.0312285194	0.1400252325	-0.079260374	-0.030730296	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0051139139215763	1.9560541218799875e-05	2.615211559729189e-05	3.8261477277236886e-10	-0.0068559996388728	0.0026200275346042	6.864544282084162e-06	4.700473104822396e-05	-0.0576648209192569	0.0291454988732909	0.0033252315716499	0.000849460104573	0.0019100012249645	0.0001060013943697	1.1236295608320708e-08	3.6481046793658903e-06	1.0060150693158576e-05	5.2946831363698266e-08	2.8033669514559018e-15	1.0120663196905896e-10	6.299038321058096e-05	5.499942573642216e-05	3.0249368313362162e-09	3.96778837701584e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.5908243370158	-1.6810989664014642	2.8260937348360717	864139.1006915725	1133.304486739734	-2.0578722362674853	4.234838140800541	1284379.0596644122	881.8307728622899	-0.5400583093816067	777625.5119669036	0.2916629775321192	913.7717306664885	724.874339387028	1.008141	16.582346	0.0290871217441345	0.0230394520173621	0.0298887483	-0.048685848	0.0612599131	0.0731068769	0.0523533091	0.0311381519	-0.0440648275	-0.1251184182	0.0077860912	0.1035613285	-0.0749870222	0.0835515479	-0.0588005169	0.0056032045	0.0835687003	-0.0171827513	0.0344427507	-0.0147100548	0.1337095325	0.1361860865	-0.0467969686	-0.0996082119	0.0937020379	-0.0225697347	-0.0240167549	-0.0100402073	-0.0283472391	0.0909412004	0.0789193361	-0.069288685	-0.0820978454	-0.0442361811	0.0762899987	0.0125864337	-0.1196623844	0.1070040554	0.0534526742	-0.0516136804	0.0803839645	0.009453432	0.0534296418	-0.00884005	0.1218053713	0.0494757466	-0.0526713271	-0.0637899777	0.0141420834	0.0496972343	0.053159192	0.0455073259	-0.058303421	0.0477561228	-0.0372728974	-0.1191691982	0.0476194435	0.0608333597	-0.0722755546	-0.0607281201	0.0842004891	-0.0180096173	0.1522015864	0.0742044621	0.0327729972	-0.0065636939	0.161595017	0.0329674971	0.0520737609	-0.0938136741	0.0349879966	0.0004229921	-0.0429198182	-0.070028846	-0.0432142968	0.1095548868	-0.1308989914	0.027626499	0.0816390965	-0.1816615279	-0.1177977324	-0.0149120302	-0.091536893	-0.0471654981	-0.0681203018	0.0768516559	0.0165945022	-0.005119265	0.0328996924	-0.0582767669	-0.056945945	0.0711285405	0.0236659438	-0.000403858	-0.0142106776	0.0691438626	-0.0119860647	-0.1081371533	0.0451430605	-0.0585405862	0.0492367953	0.0442501169	0.0045292728	0.0641846753	-0.1613915762	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0173497799735997	0.022463693895176	0.0003010148651323	0.0005046175434161	-0.0083755000527361	-0.0015195004138632	2.3088815077307387e-06	7.01490011333824e-05	-0.0576114004037933	5.3420515463600826e-05	0.0033190734564861	2.853751472396815e-09	0.002003000910618	9.299968565349977e-05	8.648941531649771e-09	4.012012647936537e-06	1.0071099077357816e-05	1.0948384199240296e-08	1.198671165741746e-16	1.0142703662595745e-10	7.098988756551439e-05	7.99950435493343e-06	6.399206992459892e-11	5.039564136564375e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.749557236016	-1.841267100999744	3.390264537224001	860719.2409516238	1133.6273042032542	0.3228174635200957	0.1042111147535483	1285110.8648351375	881.4386084007494	-0.3921644615404602	776934.0203794497	0.1537929648953191	914.131541639446	720.9810452611949	1.128402	18.560465	0.0225502216678973	0.0128588483181069	-0.0787675825	-0.0868296426	0.0397190352	-0.0555094229	0.0394994394	-0.0644945032	-0.1240901771	-0.0884649601	0.1086582774	0.1950897417	0.0031198737	0.0533537473	-0.0283623362	0.1406133959	0.0974866874	-0.0431283182	0.0371553832	-0.221342421	0.097091272	0.0698916689	-0.0042573462	0.0037757628	0.1926607116	0.1107238016	0.0405933309	-0.0539107288	0.0851788987	0.0288554146	-0.0976651672	-0.0335656296	-0.1305130258	0.0026879914	-0.1482255204	-0.0285085942	-0.2325672658	0.1249763504	-0.0340467304	-0.0559392885	0.034711361	-0.0136409517	0.0248678818	0.1229977565	0.0937907884	-0.1220176526	-0.0486069964	-0.0390072258	0.1082056472	0.0194080373	-0.0099594147	0.1369562699	-0.0525950985	0.0586444317	0.0388768575	-0.0846789576	0.0901254599	0.1299084588	0.0101798803	-0.0084544703	-0.0722539408	-0.0731174475	0.0566495531	0.05085918	0.0846791538	-0.0522676596	0.1947559849	-0.1477484313	0.0348861842	0.1021416339	-0.0352451	-0.0374170415	0.2310747088	-0.0988487795	-0.0321470117	0.042251912	-0.0493153433	0.067286335	0.0516836113	-0.101320537	0.0078337223	-0.0302108962	-0.0282696747	0.0003215614	-0.0489750616	0.1486323178	-0.0594394702	-0.0501857714	0.0567962785	-0.0937950887	-0.0847150761	0.0659765339	-0.0783210417	-0.1200602638	-0.0082901033	0.0531143114	-0.0471093338	-0.2134510847	0.1323714188	-0.137063005	0.1004222536	0.0572996394	-0.1316943684	0.156232605	-0.0653834127	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0060486988402317	-0.011301081133368	3.658675765982031e-05	0.0001277144347829	-0.0028466999302878	0.0055288001224482	3.056763079398433e-05	8.103700493100566e-06	-0.0594284808891956	-0.0018170804854023	0.0035317443407974	3.30178149042986e-06	0.0020160006584665	1.2999747848500224e-05	1.689934441245862e-10	4.064258654937362e-06	1.0136980839847707e-05	6.588176248989104e-08	4.340406628774412e-15	1.0275838054743951e-10	0.0001359894564881	6.49995689225856e-05	4.224943960121956e-09	1.849313227592884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2585766483515	1.5090194123355332	2.277139586805478	863521.5022745202	1130.7479994592588	-2.8793047439953625	8.2903958087942	1278591.038281116	882.7989821289525	1.360373728203058	779334.0428479146	1.8506166803850872	914.8253637321556	717.1061289192904	1.069826	17.596977	0.0525922179270747	0.0318903163935705	-0.0207055029	-0.0743466534	0.0093272027	-0.0338723541	0.0038906346	-0.1108480084	-0.0204626173	-0.145150915	-0.058475029	0.0067839763	0.0621348565	0.0093972148	-0.0718612985	0.0477192125	0.0084434722	-0.0956730619	0.0749633083	-0.0001100939	0.0295794048	0.155524263	-0.0471553062	0.0287478835	0.0324316044	-0.0259079908	0.0373122734	0.0472010724	-0.074449107	0.0705653406	0.0122233044	-0.0535465277	-0.0464407729	0.013832308	-0.1042586409	0.1057614367	0.0879711107	-0.0858799385	-0.0546997781	0.1299765142	0.0873733602	-0.0274237314	0.0628790851	-0.2098145072	0.2427543434	0.0052284712	-0.0988466185	0.0738962678	-0.0330202575	-0.0154888537	-0.0314959804	0.0749297066	-0.1157604847	-0.0480335612	0.0138557192	-0.047114027	-0.0162554199	0.0055169596	-0.0720927384	-0.1541995242	-0.0249541046	0.0125573821	0.0856999104	-0.1612435849	0.0336586714	0.0862712826	-0.0428744784	-0.0700289797	-0.0135916039	0.0841872628	-0.0641593035	-0.0186893471	-0.0352957427	0.0623464707	0.0092858679	-0.1402082406	-0.0319682454	0.0010495279	-0.1299794475	0.0777438464	-0.191608547	-0.0220918648	-0.0647500502	0.048697122	-0.0354187258	0.0671669293	-0.0357816999	-0.0330158017	-0.0082581079	-0.1493525262	-0.0538040214	0.0998205233	-0.0366199594	-0.010229111	-0.0371709348	0.1327358457	-0.0021680132	-0.1046184524	-0.1389927804	-0.0509084452	0.0544953205	-0.0301890946	0.0553553393	-0.1212450891	0.0368620918	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0071137407135069	0.0010650418732751	5.060530693900565e-05	1.1343141918295464e-06	0.006445462162091	0.0092921620923788	8.634427635104156e-05	4.154398248294679e-05	-0.0680172488371937	-0.0085887679479981	0.0046263461393807	7.376693486455962e-05	0.0025579952354717	0.0005419945770051	2.937581215030454e-07	6.5433396246959175e-06	0.0001162056775083	0.0001060686966684	1.125056841294414e-08	1.3503759485163021e-08	0.0001608511030829	2.486164659480002e-05	6.181014714047312e-10	2.587307736298573e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2694680549454	0.0108914065938279	0.000118622737592	863541.7442591211	1136.6128372318487	5.864837772589908	34.39632209879736	1291888.7417602332	882.6880192901149	-0.1109628388376222	779138.1393983063	0.0123127516029041	914.8143759936283	716.9879635836171	1.001546	16.473869	0.0350614976005688	0.0211754547775379	0.0354916575	-0.0629646472	0.0043650675	-0.0280091636	0.0464474824	-0.0485949713	0.0040805841	-0.1558976846	-0.0096179458	-0.0235180556	-0.0358015816	0.0368655245	-0.0227733127	0.0199183676	0.0671193481	-0.1018271138	0.0190522772	0.0440429028	-0.0337260746	0.0632553971	-0.0678645705	0.0330358406	-0.0810227384	-0.0467121826	0.0011452867	-0.1178024812	0.0174474425	0.119122243	0.0657676691	0.1536709281	0.0592029883	-0.1622987463	-0.1128655664	0.0524638328	0.1337318706	0.0163362498	0.0637875364	0.1810447736	0.1292250489	0.2075010652	-0.0556388034	0.1454146309	-0.125889611	-0.2155312971	-0.0017400612	0.0477226106	0.0271639312	0.0146945839	0.0073228676	0.055335731	-0.1496043962	0.0209824282	-0.0096784197	-0.0014444695	-0.0490465077	0.0470536809	-0.0245752032	-0.0723040587	0.092365174	-0.0514943346	0.065294532	-0.0336511993	0.0266009743	0.085524366	-0.0774124637	-0.0176419379	-0.1116583083	0.101832771	0.1998200256	-0.0333039443	-0.0971887655	0.0568134616	0.1285242866	-0.0252923574	0.0224925304	0.1037090485	-0.1953602217	0.0813913848	0.0306806405	-0.0117078541	-0.0244159057	0.1383986154	-0.0596779724	0.012367862	-0.0201492023	-0.026322566	-0.0388203397	-0.1462207781	-0.0373397044	0.089380869	0.0188416114	-0.0249273055	-0.0027348351	0.1171332611	0.0336605128	-0.0604129456	-0.0112332193	-0.0381165695	0.0578436404	-0.078103012	0.0266069496	0.0021021799	-0.042887332	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0086382279535683	0.0015244872400614	7.461898217780879e-05	2.324061345110028e-06	0.0094898668236425	0.0030444046615514	9.268399743276497e-06	9.005757233047058e-05	-0.0514220101946278	0.0165952386425659	0.0026442231324564	0.0002754019456037	0.002342993197866	-0.0002150020376056	4.6225876174602826e-08	5.489617125246344e-06	0.000169200110252	5.299443274369999e-05	2.808409901826542e-09	2.8628677309288953e-08	0.0001708019738613	9.950870778399986e-06	9.901982924841475e-11	2.9173314274916213e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.4430695150752	0.1736014601298166	0.0301374669592042	863864.4194696049	1136.0302586200808	-0.5825786117679854	0.3393978388895131	1290564.7485004077	882.9650428367383	0.277023546623468	779627.2668716832	0.0767420453838447	915.049029124947	716.6055990211883	0.897903	14.769114	0.0643372944460343	0.0337099807114996	0.0135366581	-0.09203411	-0.0122369206	-0.082834232	0.0519575958	-0.0933573752	-0.022201388	-0.1172606851	0.0151680411	0.028621254	0.0153142911	0.0296939153	-0.0469834331	0.0315929164	0.0436728222	-0.1139666396	-0.0174223544	0.0091961877	-0.1093048966	0.0934797447	0.0260937839	-0.1294987367	-0.0291770967	-0.0520758891	-0.0310209107	-0.0946039866	0.0249191538	0.1094397302	-0.0708409543	0.0847237826	-0.0268470553	-0.0198220695	0.2040187981	0.0728495114	0.0894829304	0.0914939132	0.1098674464	-0.0181987657	-0.0241651001	0.0260456904	-0.1608226804	0.1188718803	0.0928210186	-0.1312886602	0.0950561251	0.111609136	-0.013291278	0.0088678304	-0.0134723374	0.0700914512	-0.1448491254	-0.0161979483	0.0031418645	0.0296762727	-0.0247494138	0.0648105616	-0.0098652702	-0.0586143468	0.0674954218	-0.0742487204	0.159089873	-0.0057786017	-0.0573143919	0.0226432241	-0.0893021064	-0.1242770748	-0.0619624166	-0.0712802771	0.0535419184	-0.095816369	-0.1357137661	0.1377727448	-0.0163808043	0.0788805546	-0.0218581661	-0.1289872351	-0.005652692	0.0618213493	0.0311265753	-0.0140716557	-0.0340005827	0.1106542711	-0.0358105812	0.0316002006	0.019950494	-0.0463493258	-0.0107851305	-0.1320680873	-0.0794289539	0.1230795732	-0.0057578113	-0.0409295694	0.0170829183	0.1171278473	0.051346557	0.0552661319	-0.0663807732	-0.0475315622	-0.0204486151	-0.1130976641	-0.042510722	-0.0379856982	0.016262264	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0092705640325334	0.000632336078965	8.594335748130193e-05	3.99848916760956e-07	-0.0164845933782658	-0.0259744602019083	0.0006746725827805	0.0002717418188467	-0.0666586779272364	-0.0152366677326086	0.004443379343007	0.0002321560435939	0.0025790040815463	0.0002360108836802	5.570113721555609e-08	6.651262052632474e-06	1.0149561564753997e-05	-0.0001590505486872	2.5297077037714012e-08	1.0301359995673159e-10	0.0001159867975778	-5.48151762835e-05	3.0047035509911812e-09	1.3452937212353552e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9008163090222	0.457746793946967	0.2095321273687271	864715.5281721858	1137.6265034951457	1.59624487506494	2.547997701171086	1294194.0614545906	882.7881155592022	-0.1769272775361514	779314.8569725674	0.0313032615363543	915.5853470351088	718.2592600932163	0.866182	14.247355	0.0456668795583097	0.0242448844632119	-0.0085377635	-0.0912584961	0.003702757	-0.1229453505	0.0328031707	-0.0690746232	-0.0394647594	-0.0676531227	0.0353861778	-0.0121480136	0.0826518523	-0.0023036933	-0.0719628712	0.1068392081	-0.0078538005	-0.1409906674	0.0225126973	-0.0525940825	-0.1604358232	-0.0184166257	0.0829520393	0.0113398348	0.0533866656	-0.1699794711	-0.1712834019	-0.0532679997	-0.1016908306	0.0511407937	-0.0165084066	0.1577260425	-0.0040391257	-0.0581401846	-0.0904149269	0.0846927782	0.0037712456	0.0620784122	0.186462357	-0.0343185356	-0.0245303206	-0.0060218162	0.1147425517	-0.0234661427	-0.0946823711	0.0033277591	-0.046800926	-0.0278074329	0.030721617	0.0013964526	-0.0015059922	0.1051386123	-0.1349944489	-0.0412626765	0.076903966	0.088341637	-0.0674589614	0.0571590541	0.0144376985	0.008742993	-0.016117559	0.0319970902	0.1041028748	-0.0701256214	0.0392139063	0.0726199681	-0.0520442787	-0.1602529226	-0.0330396108	-0.0577941968	0.1978219164	0.1634423077	-0.013946459	-0.0461675298	0.0282000594	0.1048188484	0.1039500931	0.0003999348	0.0640751306	-0.0399634354	0.0973545775	-0.0075320072	0.0076343207	0.1486166	-0.0234315398	0.0003207385	0.036065075	-0.0665933783	-0.0378356574	-0.1067830126	-0.0372645456	0.052784478	-0.0232585104	-0.0479501917	0.0203322241	0.0912268848	-0.0029568042	-0.0027677966	-0.035992029	-0.0321017209	0.0260910818	-0.0938432311	-0.0280075339	-0.0024327575	0.0443300543	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0051787391435453	-0.0144493031760787	2.6819339116888303e-05	0.0002087823622742	0.0007459007885017	0.0172304941667674	0.000296889929231	5.563679862874578e-07	-0.0758153002684594	-0.0091566223412229	0.0057479597547966	8.384373269978412e-05	0.002568003501233	-1.1000580313299743e-05	1.2101276722935788e-10	6.594641982344947e-06	1.0758090718265834e-05	6.08529153511837e-07	3.7030773067383293e-13	1.1573651590243747e-10	0.0002009868855958	8.500008801800001e-05	7.2250149630677505e-09	4.03957281814992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.2968631924404	0.3960468834181938	0.1568531338652644	865452.253665694	1134.7948201077045	-2.831683387441217	8.018430806710565	1287759.2837432774	882.7290405504631	-0.0590750087391143	779210.5590311411	0.0034898566575264	915.3356408571522	721.2412846923327	0.861186	14.165179	0.0822080875627954	0.0447485286953746	0.0005970464	-0.0928630184	-0.0098210695	-0.0963314509	0.0449317427	-0.0826236296	-0.0588689366	-0.0052643107	0.0251704293	0.0095115933	0.1247793324	0.0477604649	-0.0009274779	0.0650616582	0.0458453067	0.0135389831	0.0033626428	-0.0482059535	-0.2193694229	0.0191671469	-0.0515233583	-0.1913095586	-0.0817361634	0.0634310288	0.1013939752	0.1770346909	0.043645779	-0.0475707137	-0.0313845713	0.0944765629	-0.0060686908	-0.033847787	-0.1536560468	0.1608825677	0.0728074937	-0.0698968976	-0.1642083688	0.1570453341	0.0085528547	0.0431691321	-0.0553519373	0.0787759082	-0.072291305	0.0645461833	0.1248706924	0.0439774976	0.0644114603	0.0424384454	-0.0136166744	0.0600623919	-0.049865107	0.0145066904	0.0837710563	0.1443794188	0.0186679369	-0.0024948525	0.0199471903	0.0532715014	-0.1052214404	0.0338409367	0.0901341354	0.20786724	-0.0621364733	0.0755534179	-0.1206805894	-0.0785663766	0.0371269523	0.1039171795	0.0109218285	-0.0041584149	0.0904987764	0.0921940482	0.0578695076	-0.0977302299	0.0316949631	0.0991897441	-0.0852937946	0.1413343988	0.0026622884	0.0082441056	-0.0134997479	0.1181205311	-0.0277532745	0.0133027899	0.1090889563	-0.0216939275	-0.0301891378	-0.0895362629	0.0407144698	0.120996363	0.0684872663	-0.028812239	0.0864289403	0.1102920106	0.1112061588	0.1010991553	-0.0544622668	0.0261060806	-0.0492170228	-0.1561219388	0.0178686162	-0.0601727571	-0.057593823	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0329750574840659	0.0381537966276112	0.0010873544160774	0.0014557121971011	-0.0097202948573453	-0.010466195645847	0.0001095412512971	9.448413211373349e-05	-0.0551938918359056	0.0206214084325538	0.0030463656959936	0.0004252424857422	0.0025720043414469	4.000840213899855e-06	1.6006722417158236e-11	6.615206332421702e-06	7.301019937289155e-05	6.225210865462572e-05	3.875325031947326e-09	5.330489212469374e-09	7.906097328656218e-06	-0.0001930807882671	3.7280190797861614e-08	6.250637497018498e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.4205528750624	0.1236896826220572	0.0152991375871452	865682.4052123368	1137.0061839080054	2.2113638003008877	4.890129857281183	1292783.0622450449	882.9906128970059	0.2615723465428345	779672.4224642301	0.0684200924759247	915.557817499876	716.1969291744883	0.975171	16.040052	0.0623889109102818	0.0369229182003363	-0.0218854123	-0.0879617028	-0.0092078113	-0.1255714903	0.031913219	-0.0476053918	-0.0460763494	0.0301217488	0.1220023931	-0.0067171104	0.10240147	0.0618736345	-0.0044044338	0.0199747681	0.0368506712	-0.0031383203	0.051256145	-0.0894543213	-0.1427957062	-0.0783129804	0.1128626234	0.0360259413	-0.0800544918	0.1380009545	0.0800029221	0.1952017937	-0.0716397285	0.0561590437	0.0661130986	0.0525349191	0.0220942741	-0.0012813163	-0.0063158021	0.0689245455	0.0302680095	-0.0556843627	-0.0760827006	0.1095739652	-0.0193895499	-0.0370973399	0.0148218784	-0.143774662	-0.0359489823	0.0059595697	0.0742940016	0.0516408302	-0.0123355	0.0556060056	-0.0120454361	0.0630862374	0.0055320622	0.0238497091	0.1207563417	0.1094979121	0.0369774108	0.0175355688	0.0396465557	0.0125899728	-0.0597073544	0.0672949647	-0.0563630556	0.0643165386	-0.0452867111	0.0330927836	-0.070966892	-0.1759359819	0.196392801	0.0577416942	0.0095876424	-0.00870723	-0.007974437	0.0350958693	0.0424094869	-0.0206032237	-0.0285805235	-0.0213055939	-0.0766127372	0.0622586525	-0.0893185783	0.0138058185	0.0077286283	0.0471399752	-0.0251316519	0.0464745091	0.1483193711	-0.0132053355	0.0180081297	0.0268853648	0.09614347	0.1021980795	0.0596553855	-0.1070289694	0.0646093339	0.101526375	0.1197905866	0.0962660311	0.0152193016	0.0096185245	-0.0930269155	-0.0803223132	-0.0173873716	-0.0231937071	-0.034072097	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0155756661613111	-0.0173993913227548	0.0002426013763686	0.0003027388184023	0.0144817662995109	0.0242020611568562	0.0005857397642402	0.0002097215551536	-0.0551583231866459	3.556864925969433e-05	0.0030424406167624	1.265128810159154e-09	0.0025719979777774	-6.363669499773877e-09	4.0496289502352307e-17	6.615173597691036e-06	0.0004870093595397	0.0004139991601668	1.713953046188227e-07	2.3717811627926883e-07	6.873825536741519e-06	-1.0322717919146985e-06	1.065585052382782e-12	4.724947750955984e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.9661157792924	0.5455629042299961	0.2976388824718678	866697.9087291829	1134.6740274350504	-2.332156472954921	5.4389538143455365	1287485.1485356777	882.552161245635	-0.4384516513708831	778898.3173193414	0.1922398505898544	915.3324063993616	714.1038856337556	0.952917	15.674004	0.0437888077459609	0.0235479533139646	-0.0941946475	-0.0922393661	-0.0059220016	-0.0591535677	-0.0263333643	-0.0622935297	-0.0412880222	0.0679303957	0.1757379105	-0.0450352329	0.1124971418	0.0358977706	0.0077703735	0.0762721793	0.0320887357	0.0122660233	0.0510984823	-0.0382041267	-0.1516974567	-0.1866135218	-0.023058847	0.0228733802	-0.0747789399	0.041009924	0.0755213934	0.1228685992	0.0336901657	-0.0040227249	0.0886081672	-0.1764814441	-0.0975975774	0.0579767812	-0.0459459022	-0.016198492	0.1340587417	0.1760057402	0.1008059422	0.1297756213	0.133508893	-0.1465301859	0.0312603255	-0.0515014008	-0.0805292705	-0.0201749805	0.0658091717	-0.0085371944	-0.0609974932	0.0196035287	-0.0286368681	0.0936006586	0.0560102117	0.0498452957	0.1579116079	0.1069055428	0.0807832861	-0.0789535483	0.0832768468	0.0577755442	0.0602942416	0.0131666963	-0.0526375902	0.1117430373	0.080793611	0.0049039789	-0.0155503479	-0.0143738371	0.1780282659	0.1465106562	-0.0376360589	-0.0995300566	-0.0792053465	0.1828943012	-0.112081811	-0.0277185331	-0.1479626367	0.0385449314	-0.0768046101	-0.1190626093	0.0186988654	0.0062872342	-0.003218509	-0.0270936097	0.016138374	0.0944426657	0.154006053	-0.0262945784	0.0715909523	0.0638697516	0.0356596814	0.1337701064	-0.0079659103	-0.0789319627	0.0547390704	-0.0493461459	0.0741528405	0.0037926376	0.0449000353	-0.0405071573	-0.0686670995	-0.0301216148	0.0350136955	0.0019324242	0.1494714629	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0150028114076121	-0.000572854753699	0.0002250843501323	3.2816256883554214e-07	0.0073878818021171	-0.0070938844973938	5.0323197262364096e-05	5.458079752205301e-05	-0.0625373708611221	-0.0073790476744761	0.0039109227542215	5.445034458219257e-05	0.002848003001064	0.0002760050232865	7.617877287943651e-08	8.11112109406955e-06	0.0001890109828193	-0.0002979983767204	8.880303252799345e-08	3.572515162631772e-08	7.73084193758048e-06	8.570164008389614e-07	7.344771113069673e-13	5.976591706385313e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
