global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
870.139096555287	0.4575156988599929	0.2093206147033477	757142.047354051	972.4897155422634	-10.919972195095395	119.2457927416566	945736.2468354724	824.855528848076	-1.6590869165614777	680386.6434712391	2.7525693967054714	842.3383272877486	657.174187769572	0.972436	23.021971	0.2068833641879498	0.0980764371996596	-0.0646822012	-0.0674501954	0.0050781269	0.0030811345	-0.0288202226	0.0878368709	-0.0398489121	0.0173283788	0.103935879	-0.0723250414	0.0224336829	-0.0646025192	0.0816714589	0.1303047523	0.088183578	0.0407186483	-0.0808991269	0.0766353414	-0.0761097951	0.0534573626	0.0418504969	-0.070981191	0.0686907356	-0.1511283935	-0.0809056506	-0.0346871906	-0.0125698744	-0.0936089671	0.0639676849	-0.1337150736	-0.0019726123	-0.0157829745	-0.0234834638	0.0425561449	-0.0922760708	-0.018749503	0.1142883905	0.0947290979	-0.0180548977	0.1407587746	-0.0733145625	-0.1304714359	0.1266723845	0.0181367572	0.0374601313	-0.0178383458	-0.0504513154	0.0190797202	0.0087101363	0.2020830299	-0.0830277962	0.0449358156	0.0498637753	0.0435533178	-0.0486224793	-0.1422716271	0.0448650346	-0.0847372267	-0.0140024307	-0.037732856	-0.0944464525	-0.0222692201	-0.0973017119	-0.1151359645	0.1173441136	-0.0222618736	-0.1432756817	0.0007147269	-0.0994427068	-0.0635599171	0.0384102775	-0.0224766876	0.0397656046	-0.0447385999	0.1054817798	0.0420090849	-0.0371206631	-0.1024153039	0.0	0.058330257382849	0.0388573085160573	0.0034024189263494	0.001509890425112	-0.285237300265706	0.0338920870423039	0.0011486735640831	0.0813603174628685	-0.65757985389682	0.0570805011822486	0.0032581836152166	0.4324112642509632	0.0084526490262548	0.0003765945618549	1.4182346401868438e-07	7.144727556104621e-05	-0.0002580163413676	-0.0001453206900574	2.111810295875892e-08	6.65724324127219e-08	0.0003520970391042	0.0010191540970345	1.0386750735022071e-06	1.2397232494594456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.2473960825131	3.1082995272261087	9.66152595095405	762561.0147648895	983.000796746148	10.5110812038846	110.48282807465614	966290.566403562	826.8484354634124	1.9929066153364372	683678.335228293	3.971676777451735	845.1921541989694	662.0612578735352	0.8952909999999998	21.195591	0.0777255280932435	0.0356255679264658	-0.0335767162	-0.1276497314	-0.0002366	0.0445980614	-0.0446951299	-0.1109613913	-0.009600458	0.0308758844	-0.0336341121	-0.0702794827	0.0789421172	0.0242333017	0.0296450283	0.0942565008	0.0135058283	0.0355785789	0.0351869014	0.0957058275	-0.1143911469	0.0181264129	-0.0088007438	-0.0242453873	0.0181251863	-0.0011162	-0.0912145876	-0.0937850611	-0.000627609	-0.043512647	0.0899453167	-0.0073212668	0.0195933137	-0.100770925	-0.0430546145	-0.0605900788	-0.0816492094	-0.0818323265	0.0404438071	0.088045439	0.1290278648	0.1004865333	-0.0330549808	0.0325315988	0.0673831589	0.0625344103	0.0654628344	0.0204721085	0.0374249581	0.0511204901	-0.0194369621	0.076182783	-0.0592167067	0.077090361	0.0698133264	0.06112985	-0.0418291952	-0.1081228891	0.0275489632	-0.0138765797	-0.0030534195	-0.0688483565	-0.0766519327	0.0333071986	-0.1173400684	-0.0088586787	0.0414103974	0.0077970353	-0.0610363439	-0.0377032652	-0.0138431784	-0.019654298	-0.1165670746	0.047520828	0.0952806593	-0.0402736419	0.1034555476	0.0354778738	-0.0468316386	-0.1102227826	0.0	0.0435602776573915	-0.0147699797254575	0.001897497789589	0.0002181523010904	-0.2929848067435898	-0.0077475064778838	6.0023856624851495e-05	0.0858400969825786	-0.6486566236651328	0.0089232302316872	7.962403776769791e-05	0.4207554154246496	0.0089712296131866	0.0005185805869317	2.689258251425296e-07	8.048296077251618e-05	-0.0006549797118833	-0.0003969633705157	1.5757991753118492e-07	4.2899842297873067e-07	0.0003419447633874	-1.0152275716800011e-05	1.0306870222992718e-10	1.1692622120806499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.4146541674786	-2.832741915034489	8.024426757193266	757621.6701894914	981.0436848280164	-1.957111918131659	3.8302870600929815	962446.7115409324	825.5630901731024	-1.2853452903100333	681554.415856162	1.6521125153221838	845.4162347093605	665.9253382565181	0.97091	22.985846	0.0410130947587119	0.0223073094550124	-0.083978085	-0.0704715848	-0.0282070875	0.0530990979	-0.0979913099	0.0581618198	0.0975308122	-0.101735963	-0.0955639463	0.0087964309	0.0660494078	-0.0296801021	-0.0555687956	-0.0386035774	0.0038754668	0.040430272	0.0055684831	0.0277867592	-0.0250890082	0.0718274496	-0.0238855029	0.1041876913	0.0059847402	-0.0487770811	-0.1208999576	-0.0730032288	0.0588046153	0.1072206996	0.0589900973	0.0279449966	0.0388879776	0.0142026206	-0.078310481	0.0146809901	0.0797466963	0.024442104	0.0212371488	-0.0021789766	0.0650670734	0.0316854882	0.0457743383	0.0128817205	-0.025707386	0.0093018286	0.0859733813	-0.1014153299	0.041383342	-0.0205924478	0.0945396241	-0.0145163988	-0.077664429	0.0410145709	0.057658867	0.0148536025	-0.098390266	-0.08951006	0.0313077076	-0.0854424309	-0.0251466898	-0.0379972124	-0.0235659982	-0.0470802452	-0.0883308176	-0.0240981399	0.0067431007	0.0036241352	-0.0528251225	0.0382761542	-0.1270679961	-0.0282292828	0.0321122487	0.0920042396	0.0160587325	-0.051875136	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	0.043869518819676	0.0003092411622845	0.0019245346814699	9.563009645106853e-08	-0.3079325843680891	-0.0149477776244993	0.0002234360559114	0.0948224765156103	-0.6519128802109009	-0.0032562565457681	1.0603206691857663e-05	0.4249904033848724	0.0087611570555067	-0.0002100725576798	4.413047949017456e-08	7.675787295125483e-05	-0.0006819479940429	-2.6968282159599986e-05	7.272882426397985e-10	4.650530665791352e-07	0.0001289892147037	-0.0002129555486837	4.535006571517572e-08	1.6638217509877216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9102870780829	0.4956329106042858	0.245651982074076	758484.7281384288	984.1581647406684	3.1144799126520866	9.699985126313347	968567.2932257206	826.1792005306622	0.616110357559819	682572.0713894842	0.379591972692488	844.3187605348826	665.1153286336263	0.930703	22.03397	0.0602325903093802	0.0268478730229749	-0.0555524733	-0.1030542335	0.0238891358	0.0251671214	-0.0165820089	-0.0100000313	0.0100775973	0.0896951741	0.0664113414	0.0627352478	0.0600315514	0.0075445634	-0.0195735995	0.0763787147	-0.0362918237	0.0117062289	0.0339638973	-0.0254980762	-0.1984126285	0.0187663184	0.1170669178	-0.0712073424	0.0505243893	-0.0870926221	0.1266046588	-0.0062787698	0.1682406174	-0.0266174092	0.0700165171	-0.1085195049	-0.0325216566	-0.0436595323	-0.0382086607	-0.0273969934	-0.0494966786	-0.1044663107	0.0238936192	-0.0054756711	0.0333060554	-0.031208926	-0.1033372084	-0.0055825946	0.1579569937	-0.0379732615	0.0796825237	-0.0378763284	0.0631159126	-0.0274232218	-0.1046169461	-0.0237998487	-0.0598878958	0.0651108316	0.0561516478	0.0969310777	-0.0292157142	-0.1203904786	-0.0061984459	0.0003545686	-0.0358351543	-0.0802635923	-0.0704119394	0.0083662795	-0.1562145453	-0.0669302264	0.0408536067	0.0581549221	-0.1440104681	-0.008928455	-0.0149453672	0.0568954748	-0.0650618675	0.0525527014	-0.0387754076	-0.0482914417	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.0588238513162906	0.0149543324966146	0.003460245483681	0.0002236320604193	-0.298071684163304	0.0098609002047851	9.72373528487316e-05	0.0888467288999484	-0.6465927362548953	0.0053201439560055	2.8303931712622405e-05	0.4180821665775926	0.0086641548461312	-9.700220937550012e-05	9.409428623728363e-09	7.506757919773877e-05	-0.0003108680967058	0.0003710798973371	1.3770029020771266e-07	9.663897354948662e-08	0.0002628513810306	0.0001338621663269	1.7919079573730642e-08	6.909084850969367e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6696409818968	-1.240646096186083	1.5392027359817675	756325.2844455813	979.2044256252713	-4.953739115397184	24.539531223416077	958841.3071641172	825.3143611037256	-0.864839426936669	681143.7946440508	0.7479472343841461	844.8706191653091	661.4182720336914	0.937144	22.186449	0.0661960784911032	0.0316808139728086	-0.0664544263	-0.0709208139	-0.0062358048	0.0260171523	-0.0588126603	0.0194619649	0.02045809	-0.0378167003	-0.0158107653	-0.0917747952	0.0521123568	-0.0535281384	-0.017459108	0.0544683399	0.0235663847	0.0041146725	-0.1018109637	0.0463272537	-0.0124523159	-0.0423651216	-0.0670520605	0.0885936014	0.0052820679	-0.0641326866	-0.0689654126	-0.1185922753	-0.0967774894	-0.0110863707	0.0745328387	0.1451109962	0.0862985622	-0.0373999402	-0.0639373474	0.0271331068	0.019462401	-0.0285849401	0.028674967	0.0347004677	0.0123606509	0.1498861798	0.0444026049	0.0567603847	-0.0217449066	0.0102533218	-0.0021316812	-0.0507771853	-0.0476204993	0.0616702888	0.1192968194	0.052687228	-0.0671227753	0.0567066858	0.044240258	0.0442547903	-0.06519745	-0.0909669037	0.0292538237	-0.0712589346	0.0084226296	-0.0529190039	0.0328596017	0.0110976473	-0.0670940427	-0.0641164272	0.0479919569	-0.0418576134	0.0502988789	-0.1135346521	-0.1524437887	-0.031300971	-0.033169544	0.1136627219	-0.0639032548	-0.0275902824	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0651618347797438	0.0063379834634531	0.0042460647118626	4.017003438300619e-05	-0.2914605346176842	0.0066111495456198	4.370729831454902e-05	0.0849492432396262	-0.6408595526946002	0.0057331835602951	3.286939373603885e-05	0.410700966279923	0.0090152937414203	0.0003511388952891	1.2329852378484997e-07	8.127552124409205e-05	-0.0006787868720623	-0.0003679187753565	1.353642252598267e-07	4.6075161768412123e-07	0.0004940689488197	0.000231217567789	5.3461563654307033e-08	2.441041261878033e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.1052026154695	-1.5644383664273391	2.447467402349841	753606.6428080453	981.174407280816	1.969981655544757	3.880827723182861	962703.2175028606	825.5272243035121	0.2128631997865113	681495.1980662611	0.0453107418233522	844.8431978447493	657.4019934209188	0.914294	21.645481	0.0834231723760145	0.0471484694098681	-0.0545814067	-0.0736703911	0.1217513026	0.0323672646	-0.0796974462	-0.0394585311	0.0278727453	-0.0089551661	0.0067159906	0.0574211579	0.0651657422	-0.0128901518	-0.0363438804	0.059069477	-0.0543277801	-0.0138618921	-0.0470803095	-0.0636442743	-0.0086964729	0.0304296766	0.0732507157	-0.0012913718	-0.0377350488	-0.0978344515	-0.0039372587	0.0534032274	0.2049068442	0.0257718797	-0.1004549308	-0.0408505653	0.0048153642	0.1205020129	-0.0618627765	-0.0095774552	0.0036688966	-0.0796587782	-0.0106497228	0.0090779956	-0.0530628492	-0.0624427981	0.0105144178	-0.0810674756	0.069443699	-0.1368173393	0.089021773	-0.0784885822	0.0839121099	0.021471967	0.022867944	-0.0297724911	-0.0496024708	0.0565833228	0.0289709754	0.1030492217	0.0178151732	-0.0559510388	-0.0283759293	0.0116602988	-0.0268960326	-0.0562308068	0.013340284	-0.0062382707	-0.0166872197	-0.0116339863	-0.1212063616	-0.0024637926	-0.0427844373	0.1076443687	0.0028553119	0.038255875	-0.04028488	0.0510755092	0.0245260006	-0.0476720423	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0437527525602234	-0.0214090822195203	0.0019143033565961	0.0004583488014821	-0.2919584218546589	-0.0004978872369747	2.478917007423487e-07	0.0852397200918629	-0.6332998178429108	0.0075597348516893	5.714959102784691e-05	0.4010686592798639	0.0082823296470869	-0.0007329640943334	5.372363635819833e-07	6.85969843830146e-05	-0.0010050537711989	-0.0003262668991366	1.0645008947221233e-07	1.0101330830011307e-06	0.0004741705809331	-1.9898367886599946e-05	3.9594504455047197e-10	2.2483773982243357e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.2614704302919	-0.8437321851776005	0.7118840003045688	752142.458092912	981.2719158935548	0.0975086127388067	0.0095079295582465	962894.5729214078	824.954813993331	-0.5724103101811124	680550.4451307713	0.3276535632016373	844.1868957329121	649.9010580825806	0.872575	20.657801	0.0576267527980999	0.0340724145974852	-0.0385937781	-0.0177431918	0.041353686	-0.0479200193	-0.0508144236	0.0394042406	0.0075688503	-0.0026948629	0.1178712638	-0.049826654	0.0492564164	-0.0354885462	-0.0329848352	0.0025251006	-0.0301922988	-0.0165544329	-0.0484237475	0.0313011976	0.0055458384	0.0424481327	-0.0395083216	-0.0392546932	-0.0109872903	0.0036807601	-0.0475612407	0.0707381465	0.0334834413	-0.0377869727	0.0555605044	0.0718025585	0.034679555	-0.27780589	-0.0589623091	0.0216614747	0.0355357042	-0.0173650569	-0.0171018149	-0.0096600407	-0.0139681303	0.0806733143	-0.0489388907	-0.0894164909	0.0709640759	-0.0176871859	-0.0427108347	-0.021444402	-0.0745251911	0.024919076	0.048400711	0.024593244	-0.0428917102	0.0203389178	0.0067085292	0.0564488008	0.0002132923	-0.0108524918	-0.0193299432	0.016835051	-0.0205233404	-0.0332760642	0.047758316	0.03794221	0.0052448011	-0.0976653994	0.0279961098	0.0299542281	0.0636005173	-0.1057076542	0.0579629738	0.0528638515	-0.0761760454	0.0442323654	0.0253914686	-0.0487242251	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0440050967178962	0.0002523441576728	0.0019364485371513	6.367757391159496e-08	-0.2922165269950625	-0.0002581051404035	6.66182635027549e-08	0.0853904986490561	-0.6183635814271611	0.0149362364157497	0.0002230911582671	0.3823735188354252	0.0081100567712451	-0.0001722728758417	2.9677943750804063e-08	6.57730208328185e-05	-0.0008828181375581	0.0001222356336408	1.4941550131567885e-08	7.793678640015523e-07	-7.492225126977739e-05	-0.0005490928322028	3.015029383765773e-07	5.613343735331661e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.3756578092843	2.114187378992483	4.469788273491105	755814.0343913259	976.6323069932726	-4.639608900282269	21.525970747578448	953810.6630630016	826.119155805699	1.164341812368093	682472.8595891208	1.3556918560286155	845.3210554853191	650.869219900767	0.8644509999999999	20.465469	0.0269983916183462	0.0217132290932899	-0.0450314798	-0.0348684612	0.120449896	-0.0204369053	-0.0401823808	-0.069512433	-0.057391003	0.0013363123	0.0442122827	-0.106867423	0.0508934612	0.003950622	-0.0154674937	0.0492926939	-0.1018566681	0.0555348887	-0.0389185494	-0.006025152	-0.1163927501	0.0142588237	-0.0798416672	0.003225631	-0.0019853053	0.0555469776	-0.0666340676	-0.0140806472	-0.0328039561	-0.0690480698	0.0448680142	0.0851799496	-0.0419703978	-0.0467056223	-0.047510951	-0.0311828168	-0.0045810058	-0.0689275576	-0.0928938928	0.0287754989	-0.0307678869	0.09126458	-0.0249959091	0.061454656	0.0509834804	0.0601305954	0.0459539529	-0.0242552555	0.0080150658	-0.0624925751	0.0669085278	-0.0061542434	-0.0460555673	0.0270217217	-0.0011712876	0.1078228091	0.0238730732	-0.0222150256	-0.0225445065	0.0702814251	-0.0548923909	-0.0683000491	0.0360507036	0.0074002977	0.0109822061	0.043279812	0.0002630095	-0.0485829561	0.0480745521	0.0841158018	-0.0467203643	-0.1090528288	-0.064940576	-0.0302510089	0.0221123357	0.0258933351	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0438904530609818	-0.0001146436569144	0.0019263718698982	1.3143168070707211e-08	-0.2925821771333403	-0.0003656501382777	1.337000236225547e-07	0.0856043303760853	-0.6120115344755206	0.0063520469516404	4.034850047584522e-05	0.3745581183310813	0.0077280428542456	-0.0003820139169995	1.459346327813011e-07	5.972264635705648e-05	-0.0008667806198006	1.6037517757499955e-05	2.572019758221264e-10	7.513086428619123e-07	-6.965266859650533e-05	5.269582673272065e-06	2.7768501550449163e-11	4.851494242614599e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2176091540844	-0.1580486551999911	0.0249793774105256	755539.2520635426	986.95031765408	10.318010660807431	106.4613439965358	974070.9295174894	825.2585113119322	-0.860644493766813	681051.6104927866	0.7407089446511338	845.1931839248908	657.951491587321	0.787853	18.652067	0.0934776149565752	0.0428142697928433	-0.038452044	-0.0194697885	0.0837995709	0.0273014737	-0.0450098886	0.006591665	0.0029877266	-0.0816575655	0.0351589638	0.157065306	0.036300284	-0.0070823027	-0.0587187732	0.0197568401	-0.0721360731	0.006502351	-0.0199905075	-0.0590807637	-0.0539059055	0.0435339372	0.0255296855	-0.0853393188	-0.1105278867	-0.044454447	-0.0122492586	-0.0979386016	0.0278284051	0.0093067868	-0.0523506641	0.0401178749	-0.081600369	-0.0005220071	-0.0495825765	-0.0017086287	0.0623765121	-0.0196939911	-0.0671039671	0.0529847978	-0.039454226	-0.0642599152	-0.010375275	-0.0751612962	0.0310381511	-0.1062742803	0.0989975167	0.0817480796	0.0955220186	-0.0690303245	0.0714665785	-0.0487851916	-0.0220700288	0.0347315211	-0.0066257254	0.0833581148	0.0497275671	-0.0141285234	-0.0332065854	0.0277666393	-0.0098654127	-0.0669168244	0.0144045128	0.024265586	0.0293838686	0.0142404314	-0.0760612857	-0.0430578391	0.0165475738	-0.0091140925	0.0409101409	0.0948602726	-0.0782830627	-0.0033873017	0.0054775993	-0.0573138964	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0186523335801354	-0.0252381194808463	0.0003479095479846	0.0006369626749294	-0.2979263339340718	-0.0053441568007315	2.856001191080501e-05	0.088760100451396	-0.5850861310189686	0.026925403456552	0.0007249773512981	0.3423257807107456	0.0078792122350524	0.0001511693808067	2.2852181693511243e-08	6.208198544499942e-05	-0.0007300861461814	0.0001366944736192	1.868537911803016e-08	5.330257808460086e-07	0.0003618821813464	0.0004315348499429	1.862223267152458e-07	1.309587131760287e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3443052955713	-2.8733038585130544	8.255875063346007	750552.4553180661	978.380632663303	-8.569684990776977	73.4395008411482	957228.6623706452	824.444888814811	-0.8136224971212869	679709.374692866	0.6619815678218784	843.6944233271728	650.6151165809631	0.903081	21.380032	0.0868664560339677	0.0503691934169697	0.0006307164	-0.0232285077	0.1489018427	0.005013092	-0.0219567415	-0.1164307059	-0.053042053	-0.0632464334	0.0262847688	-0.0534636057	0.0119112368	0.0011159104	-0.095834212	0.0623602571	-0.1104058328	-0.0556472113	-0.0177531884	-0.0065029396	-0.0285527453	-0.0058054337	-0.132319675	-0.0439156457	-0.1155216753	0.0784813703	0.1017375604	0.0432945089	-0.0637024403	-0.0275282082	0.0367758617	0.1360334158	0.0375762152	-0.0242807067	-0.0112778126	-0.0241623244	0.0611741703	-0.115692664	-0.1249146819	0.0276344338	-0.0368418755	0.041855783	0.0456594999	0.0250434647	0.0750484739	-0.0043059518	-0.166974983	0.0804326206	0.003283211	-0.1216547531	-0.0195783985	-0.0582524117	-0.0039790747	0.0464444028	-0.016945344	0.1145336421	0.1242457737	0.027849612	0.0243422621	0.1581049263	0.0110027006	-0.0324050315	0.013831077	0.0654393959	-0.0322399399	0.0325558852	0.091153529	-0.0297939648	0.0653341258	-0.1281423375	0.0671592656	0.004384115	-0.0118084202	0.0330080291	0.0310578884	0.0371424924	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0238719166073053	0.0052195830271698	0.0005698684025061	2.724404697752008e-05	-0.2568053591674584	0.0411209747666134	0.0016909345657564	0.0659489924971273	-0.5581142785552942	0.0269718524636743	0.0007274808253222	0.3114915479272965	0.0079802300295745	0.0001010177945221	1.020459481010942e-08	6.368407132492263e-05	-0.0008632174458629	-0.0001331312996814	1.7723942954885356e-08	7.451443588420686e-07	0.0003249503600198	-3.693182132659997e-05	1.363959426499904e-09	1.0559273647699765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0642879947408	0.7199826991694636	0.5183750871033462	751800.4795158268	982.2809169514974	3.9002842881943702	15.212217528735868	964875.7998070744	824.1134377423914	-0.3314510724195543	679162.9582675825	0.1098598134080726	844.7639863073183	656.927899887085	0.946239	22.401773	0.1531899116091193	0.0752007040897207	-0.0325830356	0.0125255227	0.0853341551	-0.0072460362	-0.05279411	-0.1223902057	-0.1310197828	-0.191844647	0.020852246	0.0527817519	0.0026662432	-0.0436863311	-0.0075440597	0.0014752639	-0.0329398268	-0.0213950494	0.0351524721	-0.0297049613	0.0593084044	0.0458450558	-0.0962473876	0.0100626987	-0.0265675843	0.0687368345	-0.1176455487	-0.0042492483	-0.0300758752	0.0804930473	0.0735119288	-0.0563331629	0.123217624	0.1534581437	-0.0381986859	0.0316697269	0.0702576328	0.0604455653	-0.0968949067	0.1306999934	0.0009236161	0.0039490279	0.1684146289	0.0383791402	0.0082563799	0.0555899047	-0.0319570766	0.0619912595	0.0320831397	0.0521645079	0.122848223	-0.0417805623	-0.0343920335	0.0054086363	-0.0185810181	0.0026939258	0.0638542237	0.0556650501	0.0640538305	0.0594868442	0.0266621295	-0.0003508976	-0.0278912812	-0.0173889998	0.0367197853	0.0444948134	-0.0532598742	0.0017305845	-0.0185032999	0.0525340896	-0.0300489944	-0.0909099629	0.0968049586	0.0398516487	0.0170357013	0.0600113422	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0058214039282091	-0.0180505126790962	3.388874369536834e-05	0.0003258210079782	-0.2971229059023699	-0.0403175467349115	0.0016255045747217	0.0882820212118685	-0.6155469827399358	-0.0574327041846416	0.0032985155099605	0.3788980879602388	0.007842963614739	-0.0001372664148354	1.8842068641791507e-08	6.151207826211985e-05	-0.0011103178303464	-0.0002471003844834	6.105860001189349e-08	1.232805684385137e-06	0.0006883665209102	0.0003634161608904	1.320713059963171e-07	4.738484671100128e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
