global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
870.5872618352948	0.302888461588509	757922.1804698763	0.0917414201634537	976.4143369613156	5.4673757245464	29.89219731335928	953384.9574236056	775.776639407443	1.365362942095885	1.8642159636487312	601829.3942503058	796.4378156654266	663.5038632608909	1.07092	17.350515	0.0862918332988509	0.0408947177441224	0.1502080448	-0.0527887933	0.0066914615	-0.0903087159	0.0091213703	0.162887659	-0.0958620113	-0.1035571361	-0.0709339459	-0.1175501168	0.0554706545	0.056728484	0.0090327162	0.1422848184	0.0741126249	0.1058886916	-0.1045893342	-0.020495379	-0.0114673029	0.0436721002	-0.0093837719	0.2035155853	-0.0986462062	0.0358312909	-0.1881751181	0.0241471398	-0.0352320992	0.0410324857	0.0953836316	0.0579787812	0.0079795509	-0.0315740323	-0.0438532915	0.0034814351	-0.1602416513	-0.0156447199	-0.037928407	0.0742620576	-0.2166705403	0.1970032643	-0.0417796027	-0.039829731	-0.1414848001	0.1479353948	-0.0719246141	0.2480879469	-0.0058966532	-0.0906019569	0.0903383323	0.0945768788	0.0131721814	-0.0493990729	0.0641235615	-0.0132116017	-0.0714656538	0.1615849353	-0.0479306035	-0.0030553865	-0.0856412921	0.0901302032	-0.052433899	0.0350613211	-0.2457532204	0.1052357704	0.0006616671	0.1057495713	-0.0677039887	-0.1932475209	-0.1635438166	0.038765443	0.00514205	-0.0022021457	-0.1828405646	0.0830833711	-0.0292941631	-0.1686901406	0.1426562962	0.0276799452	0.1176268786	0.0844406377	0.1460424663	-0.0026441387	0.0331985624	0.0974673791	0.1115206099	0.1139129445	0.056810647	0.1214739881	-0.078109823	-0.008796715	0.0497743576	0.080549281	0.0515269549	0.1989110151	0.0803041397	0.0127237538	-0.0878768919	0.0499070753	-0.0443678373	-0.1357467811	-0.0328563612	0.0134952694	0.1424636875	0.0194882064	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0098506499568316	-0.0140255085373155	9.70353045720264e-05	0.0001967148897303	0.0332808811339333	-0.0125605831844807	0.0011076170490509	0.0001577682499342	0.0240816069711655	-0.0172177796878046	0.0002964519373777	0.0005799237943136	-0.0003761472191339	0.0002100706947419	1.414867304621662e-07	4.4129696789386526e-08	0.0007109218329579	0.0002001719509641	4.0068809952774094e-08	5.054098525762203e-07	0.0004141335814222	-0.0004395165920788	1.9317483471265013e-07	1.7150662326157797e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.6376447364512	1.050382901156354	759752.1837217079	1.1033042390416388	974.0816152264996	-2.3327217348160048	5.441590692082991	948834.9931222664	776.43650638541	0.659866977966999	0.4354244286112999	602853.6484479808	796.8249094356892	662.6715871563274	1.037348	16.806597	0.084492503329821	0.052300937630514	0.1127978832	-0.1246237606	-0.0443784312	0.0297614479	-0.0216713143	0.0220911657	0.0594786676	-0.094304641	-0.1169281178	-0.0552795453	0.0194267244	-0.0895631097	0.0291725218	0.0874756937	0.0285029758	0.0959788064	0.0042543314	0.0365992177	0.0684468199	0.0766653924	0.0909325541	0.0871992228	-0.0961158031	-0.0981791531	-0.0597067308	-0.1204073951	0.1458896239	0.170712543	-0.101143161	-0.0702425078	0.0498424063	0.0304365054	0.0502280519	0.0903029395	-0.0993866338	0.0619103755	0.0389597651	0.0405143076	-0.0530862004	0.1455229846	-0.1437425571	-0.1021621697	0.0045365936	0.0538657185	0.053713408	-0.1401337563	0.0184428009	0.0230568379	0.0583634615	0.0889934762	-0.0574884279	0.0424878332	0.1082953629	-0.0226763652	0.069608941	0.0547244378	-0.1308972368	-0.1379241291	0.0124780799	-0.0294468887	-0.0258775384	-0.0127607369	0.0856343845	0.0839806189	-0.0666861761	-0.0419309313	0.0681363989	-0.1074529365	-0.1558434132	0.0492499457	0.0082142607	-0.0840567878	-0.0949674873	0.1093960532	-0.0227024273	-0.0164968195	0.1092873234	0.0143850621	-0.0747156475	-0.2199744187	0.1231632535	0.0102706825	0.0721892186	0.1570626721	-0.0645857272	-0.0076758551	0.0488143265	0.1171672205	-0.1187028276	0.028997897	-0.0432688436	0.0171376491	-0.0630455366	0.0178798853	0.0708019393	0.149394232	-0.0202658866	0.0182030364	-0.0986026076	-0.0575925319	-0.1804253751	0.0926296556	-0.0313822177	-0.1429109017	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0021283629846919	-0.0119790129415234	4.529928994606613e-06	0.0001434967510531	0.0228494951053193	-0.010431386028614	0.000522099426568	0.0001088138144779	0.021461899264132	-0.0026197077070335	6.862868470290719e-06	0.0004606131200237	-0.0001778592967949	0.000198287922339	3.1633929456376334e-08	3.9318100145517296e-08	0.0006020418607697	-0.0001088799721882	1.1854848343703216e-08	3.624544021190428e-07	-0.0004679464571036	-0.0008820800385258	7.780651943656768e-07	2.1897388671581134e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9156198504946	-0.7220248859565572	758494.0168995713	0.5213199359405795	974.5335908951298	0.4519756686302116	0.2042820050337269	949715.7197829562	776.0111399699732	-0.4253664154367698	0.1809365873815266	602193.2893574974	796.7107478832909	662.0734252811137	1.176322	19.058174	0.0226183934226996	0.014867001918462	0.1606013595	-0.062576232	0.1799580039	0.1056710253	-0.0407473163	0.04847927	0.0335876432	-0.1297476448	-0.1861950694	0.1176798904	0.003889521	-0.0302445971	-0.0803438163	0.0586778927	0.1062368937	-0.0964020753	-0.0488390224	-0.0295857877	0.1926916631	0.0410121079	0.0226381931	0.0710262116	0.0187865423	-0.1163014721	-0.0544337085	-0.1293247442	-0.1014027139	-0.043425993	0.0533091651	0.1228878156	0.0810281881	-0.0948692275	0.0172366639	0.046468938	0.035638318	0.0386806449	-0.049432816	-0.2152425656	-0.0018398477	0.068199646	-0.0406013104	-0.1684997061	-0.0756775622	-0.0415344863	-0.0560815675	-0.0448826776	-0.0821323143	-0.1100397379	0.1000044408	-0.1096222892	0.0247260622	-0.0890373913	0.1751154967	-0.092237222	0.0156391739	0.0754096784	-0.0340873077	0.0969003471	0.0323196371	0.0546650174	-0.0769931368	0.0210116605	0.0839225987	0.077625203	0.0734929347	0.0570544288	-0.0130864113	-0.0500921758	-0.0888628274	-0.067195396	-0.0501616529	0.0673311601	0.0114092907	-0.0315653351	0.0395129075	0.2107307526	0.115807011	-0.0669516192	-0.03975032	0.0834762112	0.1420496402	-0.1568325228	0.0075226699	0.0734326401	0.045460139	-0.1370602293	-0.0186271154	0.0564947219	-0.0720682098	0.0335992493	0.0192585487	0.1649427807	0.0794707337	0.0029462353	-0.0134516791	-0.0582761567	0.1152149038	-0.0460684542	-0.1186018912	-0.1001907725	-0.0975941153	-0.0789036742	0.0890350373	-0.1393558625	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0020844283595238	4.393462516809983e-05	4.344841585987081e-06	1.930251288661431e-09	0.0188539272741934	-0.0039955678311258	0.0003554705736605	1.5964562293128124e-05	0.0215384038085133	7.650454438129853e-05	5.8529453109900774e-09	0.0004639028386185	8.316639838638798e-05	0.0002610256951812	6.9166498205633966e-09	6.813441354487466e-08	0.0007109806394847	0.0001089387787149	1.186765750791573e-08	5.054934697220729e-07	-0.0004680297116478	-8.32545442000141e-08	6.9313191299521005e-15	2.1905181098512282e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.4189463255863	0.503326475091626	759370.980015195	0.2533375405281612	975.416667716734	0.8830768216041633	0.7798246728545113	951437.6756596174	775.3851856821591	-0.6259542878141247	0.391818770432888	601222.1861753564	795.5070647946253	660.5223212910621	1.165042	18.875423	0.0753780467074564	0.0508454679453788	0.1249102926	0.0208428638	0.0725746501	-0.1470737177	-0.0806772762	-0.0102984411	-0.1192229015	-0.0849933529	-0.1130010507	-0.0399731766	0.0546855368	0.0047642601	-0.0889517157	-0.1361469183	0.1415975105	-0.0604794984	-0.1017810271	0.1594928786	0.0277474523	-0.0034644201	0.0310150746	-0.0072628903	0.064303061	-0.059405356	-0.0451789419	0.0548679683	-0.1543067681	-0.0176522022	-0.0064876158	0.1618291163	0.1748785661	-0.0311676809	-0.2619777976	-0.0835158311	-0.0718569868	-0.008099069	0.0852210164	0.1910043544	0.0669032773	-0.0742932672	0.0541224383	-0.0627195019	-0.0349621131	0.0564638101	-0.0013122245	0.0277057568	0.0536459785	0.059969386	0.1724129631	-0.0459340393	0.0988201546	0.130838741	0.0315136203	0.0225068986	0.025213938	-0.0548851439	0.0427248729	-0.0327240919	-0.0315470744	0.2320963715	-0.0181875027	0.0802624875	0.095736658	0.0545116527	-0.1608616829	0.0933342283	-0.0136558824	-0.1773372888	0.066716999	0.0341130216	-0.1589602401	0.105658124	0.1993016144	-0.1195060028	-0.0677044832	-0.0690722458	0.126471318	-0.0578656882	-0.0276646179	-0.0886928255	0.1494740688	0.0031131857	0.0288790241	0.0308770952	0.0339946637	0.0513765542	-0.1436398832	0.103913182	-0.0850935269	0.0856664236	-0.0183207496	0.0189858558	0.0868477702	-0.1048205	0.0308894795	0.0760364247	-0.0054118079	-0.0979615132	-0.0825955771	-0.0231394348	-0.0667347293	-0.1187734648	-0.3068412718	-0.0539473833	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0001183507003048	0.001966077659219	1.4006888262636586e-08	3.865461362080063e-06	0.0616000690971247	0.0427461418229312	0.0037945685127705	0.0018272326407461	0.0311458583534545	0.0096074545449412	9.230318283311136e-05	0.0009700644925734	8.301668081114297e-05	-1.497175752450072e-07	6.891769292899193e-09	2.2415352337244387e-14	0.000710998145722	1.7506237300068953e-08	3.064683444063254e-16	5.055183632201224e-07	-4.7029481853046416e-05	0.0004210002297947	1.7724119348723533e-07	2.2117721633660223e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.6375701656603	0.2186238400740876	759752.0537242965	0.0477963834487402	980.3358125748172	4.9191448580832	24.19798613480639	961058.3054167272	775.800592450014	0.4154067678549609	0.1725627827797053	601866.5592457928	797.1626416905207	665.5796628209109	1.286964	20.850739	0.2247026727289636	0.1120377139231677	0.0920067651	-0.0234877915	-0.0354054394	-0.0070573981	0.065345864	0.2637793846	-0.0271502423	0.0426878669	-0.1198813229	-0.0575747345	0.0540009368	0.1383532573	0.012858828	0.200900914	0.0384063065	0.1508389261	-0.073586514	-0.0984083018	0.0937942463	0.0152515527	-0.0984386249	0.0051085365	0.0106098408	-0.1881860799	-0.1098127286	0.0226990023	-0.1250701178	0.0293665802	-0.1029319687	0.157799665	-0.1718175823	-0.0280016127	-0.0344187379	0.0172237675	-0.0102246095	-0.0534740119	-0.0046678739	-0.086389279	0.1395291198	0.1806030208	0.0878297483	0.0771173602	-0.1652228895	-0.045763721	-0.0835747113	0.0474200334	-0.0170433905	0.0472467268	0.0375695039	0.1347532634	-0.0072799694	-0.1477330317	0.0995656931	-0.022700446	-0.1047546997	-0.000401264	0.0382209273	0.1558051126	0.1105700835	0.2263228904	-0.1332404245	0.1412627844	-0.0583725161	0.0934969222	0.0178762306	-0.1667229144	-0.0926066162	0.0083312133	-0.1954728608	-0.0982530199	-0.0549549971	-0.0751949697	-0.0046024404	0.0214891178	0.0879594073	0.0265208655	-0.1482567886	-0.0125154964	0.1431995572	0.062105968	0.0878233993	0.010400059	0.0378001406	0.0927718646	0.1325602189	0.0727337713	0.1907874329	0.1109066981	-0.0386989826	0.0702917604	-0.0607301828	0.0240496454	0.2323015529	-0.1046446829	0.0090106785	0.0748433617	0.1750486463	-0.0392924183	-0.0818194999	-0.0207395005	-0.070672982	-0.2686947705	0.0284576182	0.0803609169	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0194620175577568	0.0195803682580616	0.0003787701274184	0.0003833908211213	-0.0200847872053344	-0.0816848563024591	0.0004033986770835	0.0066724157491533	-0.0269203274745279	-0.0580661858279824	0.0033716819366097	0.0007247040313358	0.0007396670286141	0.0006566503478029	5.471073132188118e-07	4.3118967926974446e-07	0.0011078916955769	0.0003968935498549	1.5752448991642406e-07	1.2274240091282586e-06	-0.0003009108310044	-0.0002538813491513	6.44557394469115e-08	9.054732821575857e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.5111763067938	0.8736061411334504	761275.7527802651	0.763187689826078	975.3815633466166	-4.954249228200524	24.54458541512549	951369.19411649	778.8359801774172	3.03538772740319	9.213578655669904	606585.4840189182	798.946114667514	666.6211192489329	2.129467	34.500557	0.692356953238157	0.3562515462947195	0.0519086427	-0.0553580267	-0.3064833879	-0.1133152723	-0.1605475018	-0.203495262	-0.1482052162	0.0394023644	0.0823770646	-0.2712466271	0.1035064409	-0.2384550271	0.1230428861	-0.3933541531	-0.0737030604	0.1477465427	0.0248571924	0.4290989851	-0.2798975436	0.2738443667	0.3113646557	-0.1691000469	-0.1531050519	-0.1147768922	0.2380196711	0.0886516238	-0.0033397101	-0.0189051392	0.0338737222	0.1096453057	-0.0100706462	0.0291264544	0.0343887386	0.1837541329	-0.079196836	-0.0980162611	0.0913910116	0.0083539536	0.0368718012	-0.0088578189	0.0138785711	0.1039878482	0.0639090866	-0.0112210228	0.0231724362	0.1020322011	-0.0023050304	-0.0768512331	0.0018421396	0.1832126484	0.0456573341	0.3680326942	0.0133352817	0.4085830856	0.4306195978	-0.0552408809	0.0400124869	0.0563461304	-0.2405186735	-0.0869027514	0.0441011806	-0.1193554742	0.098015547	0.0190643294	-0.0357631664	-0.1940743381	-0.0834707333	-0.0295109102	0.0176566265	-0.1253551444	-0.1646161836	0.0210366165	-0.1628352057	-0.0318004562	-0.0369766076	-0.0485684625	-0.0545037096	-0.0308128482	0.1888356622	0.0092620368	0.1543122152	0.5624066779	0.0375464728	-0.5217961831	-0.2617456289	-0.1924981837	0.0580811508	0.0165869143	0.1057130017	0.3226235262	0.2372543799	0.0096317233	0.1197758363	0.0487127657	-0.0763944907	0.0204821193	0.0083658476	0.0327768833	-0.0054057552	-0.0751634267	-0.0111923896	0.0463272427	0.0871968261	-0.0150359638	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0127162680284556	-0.0321782855862124	0.0001617034725715	0.0010354420632678	0.2148110637991038	0.2348958510044382	0.0461437931305026	0.0551760608190992	0.1447384816180985	0.1716588090926264	0.0294667467390987	0.0209492280611126	0.0048341720211045	0.0040945049924904	2.336921912962957e-05	1.6764971133528812e-05	0.0015580064224591	0.0004501147268822	2.026032673562375e-07	2.427384012423804e-06	-0.0008287712627294	-0.000527860431725	2.7863663538090345e-07	6.868618059260842e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
875.9542374783146	3.4430611715207533	767295.8261562155	11.854670230833865	987.963482469128	12.581919122511408	158.30468880541824	976071.8426925272	780.7309604133527	1.8949802359354635	3.590950094586025	609540.8325479561	802.6858536446143	673.5556461626653	2.407654	39.007599	0.99423403119786	0.6160238045989569	-0.2891531033	0.0423833231	-0.1929726994	-0.053373192	0.0824123941	-0.2982140074	0.0930366072	0.2951325433	0.2192422554	-0.228043798	-0.0704066321	0.0332633107	-0.0040922362	-0.3212798715	-0.2409051807	-0.0227018719	0.2329444113	-0.0119779775	-0.1404295771	0.0547005625	0.0300623006	0.0061618901	0.1236891804	-0.0570188518	0.0525783986	0.0020282962	-0.0936246846	0.1413342448	-0.0152623526	-0.1079090764	0.0274533176	-0.1611262828	0.0412615762	-0.1062878847	-0.0101993775	0.0858823418	0.0230333365	0.0341359301	-0.2066004629	0.0171187601	0.0401000988	0.0969620578	-0.086032879	-0.0802522768	-0.2218005098	0.0223887741	0.04052558	0.0773296743	-0.2844299055	0.0057003378	-0.1336191604	0.0027596967	-0.1600534822	0.086298726	0.0195559572	0.1786067117	0.0087584714	0.1153699687	0.1138265266	0.2326577165	0.185307872	-0.039159915	0.2110082854	-0.0239012419	0.160271876	-0.1082028207	0.0651430664	-0.0629307825	-0.1224944096	0.0972117085	0.0883342764	-0.0034166631	0.0879910378	0.1791769163	-0.0888898131	0.0495902269	0.0585928329	0.1637042635	-0.0823949038	0.0815351798	-0.3124975642	0.0327578254	0.0418153914	-0.0276891903	-0.3122140226	0.1653769099	-0.1265194459	0.0027382589	0.0635762731	0.1173228934	-0.3000953578	0.2159854244	0.1130289983	0.0330419376	0.1489914104	0.0010766049	-0.2169834619	-0.0100262612	0.2096382641	0.0924971162	0.0791602619	-0.0109128635	-0.2847635193	0.090665521	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0486588115384876	0.0613750795669432	0.002367679940338	0.0037669003918486	-0.2025971596871159	-0.4174082234862197	0.0410456091132867	0.1742296250339219	-0.2969937231364739	-0.4417322047545723	0.1951273407173354	0.0882052715824645	0.0046331969988944	-0.0002009750222101	2.146651443056408e-05	4.03909595523502e-08	0.0018628458855181	0.0003048394630589	9.292709823809937e-08	3.470194793191714e-06	-0.0017973272452628	-0.0009685559825333	9.381006913012396e-07	3.2303852265639647e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
874.8400245403619	-1.1142129379526295	765345.068537781	1.2414704711010305	987.1424279982044	-0.8210544709236274	0.6741304442236776	974450.1731541902	779.2602655469757	-1.4706948663770163	2.16294338998771	607246.5614603431	801.5913867780554	669.1852033757373	1.656172	26.832464	0.2578814282013809	0.1409627320363151	-0.1735746761	0.0092699003	0.0230836004	0.1733280554	0.1644737623	0.0365117115	0.1441469639	0.1376377382	0.039140605	0.2002608073	-0.1963438361	0.0001675054	0.0876580426	0.172763186	-0.1267615578	-0.0909608932	0.1569534248	-0.1806673866	-0.0126473893	0.024749225	0.0071940431	-0.0769021494	0.2198635924	0.0067864805	-0.0776023288	-0.1581016301	0.0055101681	-0.2505359656	-0.0818733956	-0.124539634	-0.0372067578	0.1157794804	0.0288615641	0.0773712642	-0.020122273	-0.1143565282	-0.0551642521	0.054867253	0.157297255	0.0880236964	-0.1208668445	0.0899050927	-0.1455083068	0.0176766806	-0.1105664176	0.0083985321	-0.0223026841	-0.0488154981	-0.1905630988	-0.1107281492	-0.1082575426	-0.2047511644	-0.0470902182	0.0068736097	0.0287279986	0.0726003124	0.1208331187	0.0489791622	0.2281316204	-0.1798927479	-0.0479212252	-0.0451449159	0.0160924814	0.0421052326	-0.0107665357	-0.1485589615	-0.1172089834	-0.0362877076	0.0297658531	0.1503457399	-0.0125674417	0.0234175985	-0.0588131952	-0.2156840756	0.0289313222	-0.0258634377	-0.0954311994	0.0590311224	0.0644955901	-0.0839876384	-0.2051700505	-0.0894435014	0.0139473934	-0.0328157484	-0.0194029422	-0.0606246553	0.1873767492	0.0335677228	-0.085158436	-0.026787972	-0.0416751095	-0.0017977647	0.0186847243	-0.0969924465	-0.0231581009	0.0543749937	0.1167291851	-0.0209938921	0.1895788394	0.0294358315	0.0947339271	0.0357778663	0.164932894	0.0217816983	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.044252785093235	-0.0044060264452525	0.001958308988508	1.9413069036265256e-05	-0.1017630998104408	0.1008340598766751	0.0103557284830297	0.0101675076312128	-0.2258476596568357	0.0711460634796381	0.0050617623486487	0.0510071653724698	0.0035811734175932	-0.0010520235813012	1.282480304687616e-05	1.1067536156138032e-06	0.0017581367445203	-0.0001047091409977	1.0964004208497151e-08	3.0910448124324388e-06	-0.0013241543995655	0.0004731728456972	2.2389254190528082e-07	1.7533848738886698e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
871.8548921606571	-2.985132379704851	760130.952984471	8.911015324362346	979.3711737848096	-7.771254213394855	60.39239204920728	959167.8960406356	779.0878607681117	-0.1724047788640064	0.0297234077751469	606977.8947962326	800.9703157865084	667.0384972029628	1.263928	20.477524	0.1070387209224137	0.0576688481870522	-0.1931254282	-0.0239591186	0.1232568979	0.1312415411	0.0582341905	-0.0921078183	0.0871729406	0.0115556878	0.1051365447	0.1975628287	-0.0269171329	0.0463200693	0.0457351995	-0.1426866977	-0.0570114957	-0.2192775559	0.1842107953	-0.0230378044	0.0452531579	0.0441676072	0.0235094815	-0.0800068463	-0.0035986505	-0.1744760835	0.0674059805	0.0079258261	0.0566108204	0.0420505144	0.2405562914	0.0344195999	-0.0365216398	-0.1051051073	0.0609390558	0.0386049844	0.0858126142	-0.040747199	-0.0092469257	0.0560216451	0.1304221037	0.0713353545	-0.0176166286	-0.0246167953	0.044625085	0.1534300656	-0.0680637138	-0.0557807176	0.0603588784	-0.1688641599	-0.1269684219	-0.2368705353	-0.0685360222	-0.0455666956	-0.0232525704	0.0829087841	0.0669833909	-0.0685862457	0.0869022805	0.0639307151	-0.18431075	0.0329112858	-0.0612908691	-0.0508208529	0.0642246606	0.0353852814	0.3144007503	0.1399123739	0.0968030411	-0.0570795626	-0.0236371698	-0.0625910133	0.0574919507	-0.0515708709	-0.0038286184	-0.1116034503	0.0691419626	-0.0292317767	-0.0470069721	0.0041824178	0.1061694687	-0.1098292731	-0.1820796192	-0.1261357448	0.0602530587	-0.1069576246	-0.0687959291	-0.1673910459	-0.0502136059	0.1170589832	0.0345111168	-0.1445533088	-0.1109731416	0.1236349991	0.1302032986	0.0018342739	0.0106522849	-0.0147532987	-0.0423869068	-0.2843081179	0.0951750054	0.0951819874	-0.1384819735	0.0538180762	0.1048758408	0.0178408657	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0459305020364269	0.0016777169431919	0.0021096110173182	2.8147341414731805e-06	-0.0729485314990796	0.0288145683113612	0.0053214882478722	0.0008302793469701	-0.2297451099483964	-0.0038974502915606	1.51901187751865e-05	0.0527828155452007	0.0025862383747216	-0.0009949350428716	6.688628930882623e-06	9.898957395339128e-07	0.0015579575318169	-0.0002001792127034	4.0071717198553075e-08	2.427231670945007e-06	-0.0015820198515165	-0.000257865451951	6.649459130989349e-08	2.5027868105922884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.7565059456902	-1.098386214966922	758216.8926467467	1.2064522772293618	981.7147082913308	2.343534506521223	5.492153983255673	963763.7684755328	778.0278955046664	-1.0599652634452923	1.123526359710648	605327.4061834201	800.2403018225542	658.1849182560958	1.341371	21.732218	0.1743894148277076	0.0868669010897815	-0.1726462556	0.19689397	0.1862063111	-0.0318839112	0.013811545	0.0602368055	-0.0827347299	0.0230085339	0.1801529889	0.2211030865	0.0566872782	0.155162539	0.0720205754	-0.0050491204	-0.0308034308	-0.2089618926	-0.011196203	-0.0197551148	-0.0065963866	0.0297334167	-0.1053245225	-0.1283936021	-0.0448728273	-0.0423419858	0.1735306534	0.1066449329	-0.0190837187	0.0595407988	-0.0614592802	0.144837642	0.014465605	-0.0137195924	0.1659822379	-0.129105568	0.0783462252	0.0446255262	-0.1185463078	0.1976339231	0.0640708227	0.0206108672	0.0696352019	-0.0272753378	0.0505024726	-0.0088146826	0.0657343089	-0.1155015726	-0.1470862396	0.1128384208	-0.0756600638	-0.1881847775	0.107876073	-0.060589737	-0.0511451512	0.0970119258	-0.0571820268	-0.1375544044	0.0618765891	0.0572652087	-0.1467285419	0.0067565048	0.0661978126	-0.0297838603	0.0657596397	0.0366289989	-0.1047527688	-0.0217947766	0.0906091933	0.1047523112	-0.0777100279	-0.0858637055	0.0298921975	-0.1378772977	0.1951500143	0.0164364701	0.016144039	-0.0598600745	-0.1033701266	0.0977590608	-0.1742248855	0.0351205911	-0.1787421534	-0.0908819611	-0.0647460334	-0.2373521741	0.09997839	-0.0277906193	-0.0050980169	0.0621990832	0.045431424	-0.0944628416	0.0969215783	-0.0205338306	0.028206762	-0.1042280278	0.1059772849	-0.0603441626	0.0078540011	-0.1683087724	0.0357737124	0.0062931272	-0.0215420325	-0.1043655502	-0.1794196452	0.0439033279	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0356271257225415	-0.0103033763138854	0.0012692920872497	0.0001061595634655	-0.0517154222710587	0.0212331092280208	0.0026744849006739	0.000450844927489	-0.20443067692797	0.0253144330204263	0.0006408205191456	0.041791901669228	0.0039959531206861	0.0014097147459645	1.596764134272098e-05	1.987295664989755e-06	0.0022129200200324	0.0006549624882155	4.2897586096943893e-07	4.897015015060198e-06	-0.001295927160389	0.0002860926911275	8.184902791657513e-08	1.6794272050338966e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
