global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
866.3184242380648	-0.0148284362804815	0.0002198825225243	750507.6121743236	1010.781570985582	0.927955712212338	1021679.3842440812	0.8611018038275072	812.0044386433049	1.8641213077775087	659351.2083764287	3.474948250110131	832.6178014189851	655.3363752570519	0.905364	20.075123	0.2212568287875544	0.1038230421786176	0.0404090171	0.0160958293	0.0029577438	-0.0255891242	0.045184497	0.0308323739	0.0336216162	0.0454142256	-0.0348832488	0.0462533852	0.0221040896	-0.0085233066	-0.0210208644	0.0940349398	-0.0793829065	0.0028023572	0.1083457617	-0.1195500201	0.1840035691	0.187587092	-0.0118822015	0.0405012446	-0.0030181613	-0.0826460383	0.1231740188	-0.3365295442	-0.1181586568	0.0843630089	-0.1352656912	-0.1691124159	0.0125683321	-0.0454271547	0.1950455211	-0.1519405052	0.0916592512	0.1022211747	-0.0323598151	0.0453469573	-0.0704226915	-0.0435794536	-0.0075822475	-0.0273887736	0.1968874209	0.0390094835	0.1673635595	0.0783070182	0.0238352496	0.0750926389	-0.079186315	0.154802969	0.1938134185	-0.088740443	-0.2489055273	-0.0463769967	-0.0617371227	0.115467408	-0.1337134534	-0.1458719612	-0.0484932442	-0.2441938377	0.0176784896	0.054846629	-0.0838592382	0.0460446691	-0.0372776559	-0.037658945	-0.0836489024	0.0193708678	0.1350587196	-0.0490769952	-0.037013638	0.0439997996	-0.0782953432	0.033330823	-0.0263347544	-0.2226289165	-0.0493400669	0.0432272352	0.023792536	-0.2225455031	-0.1214774103	-0.0242873403	-0.1015369446	0.0151608663	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0162267033288827	-0.0162618348248741	0.0002644472718714	0.0002633059009235	-0.0304820599621251	-0.0305430860446164	0.0009291559795345	0.0009328801051288	-0.0570138528062358	-0.0683996681694621	0.0032505794118111	0.0046785146056925	-0.0011769691306299	-0.0011999872482063	1.3852563344557028e-06	1.4399693958578051e-06	0.0002031756329792	0.0005001739615568	2.501739918194233e-07	4.1280337836498585e-08	-0.0002988802763621	-0.0004208835852089	8.932941959828526e-08	1.771429922982974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.9253543905826	1.606930152517748	2.582224515070713	753294.4207940184	1009.4410180409748	-1.340552944607225	1018971.1689035996	1.797082197295102	812.8179626153757	0.8135239720708114	660673.0403502103	0.6618212531338703	832.832161866568	661.7539629892202	0.8251349999999998	18.296146	0.118462120565685	0.0611381939270015	0.0314952611	0.0286669672	-0.0233717921	-0.0213242977	0.0724185749	0.0125875389	0.1042087829	-0.0201754936	-0.0446300931	0.096775159	-0.0165079152	-0.0743145856	0.0100775693	0.0831053633	-0.0956413247	-0.0420463327	0.1105514841	0.1152783657	0.0519078361	0.0207427241	0.0643083097	0.0830584757	0.1198673576	0.2206734065	0.0189274554	0.0052452107	-0.0438816118	0.0262442889	-0.0717368698	-0.1495335133	-0.1472999438	0.0603071632	-0.1051566729	0.0864326307	0.1240111288	-0.0374229927	-0.011641375	0.0952991604	-0.062249873	-0.043190403	-0.0520531871	0.0477190326	0.0740851156	-0.1075960096	0.0527572749	0.0847340726	-0.0682006437	-0.1152157183	0.109364375	-0.0119873276	0.1259098949	-0.0780572783	0.0241692347	-0.0210030724	-0.1007235887	0.3364046594	-0.0767907845	0.0766637373	0.1195615041	0.1602808853	0.0183445948	0.0588277605	-0.1027338122	0.0610336407	-0.0235897254	-0.0031255074	-0.0621357732	0.04193184	0.2268935568	-0.0830791796	-0.0057692106	0.0106685488	-0.0261052689	0.0022410489	-0.0326424797	-0.1405852652	-0.0559935988	0.0542863895	0.0785775055	0.0804279	0.0232890566	0.0402291181	-0.0458102634	0.0901291658	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0162253153591365	1.3879697462020055e-06	1.9264600163720598e-12	0.0002632608585034	-0.0762764837459002	-0.045794423783775	0.0058181019726385	0.0020971292496879	-0.0868407540662445	-0.0298269012600087	0.0075413165667939	0.0008896440387743	-0.0007740341763607	0.0004029349542692	5.991289061743872e-07	1.623565773719224e-07	-0.0002378891981136	-0.0004410648310927	1.9453818522692013e-07	5.6591270579131627e-08	-0.000286091910681	1.2788365681099998e-05	8.184858135710527e-08	1.6354229679353622e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.79646453794	-3.128889852642601	9.789951709969838	747872.9250773205	1010.4477339850532	1.0067159440784508	1021004.6231155288	1.0134769920617663	811.2364592168187	-1.581503398556947	658104.5927626411	2.5011529996471737	831.762679220201	661.5908892294077	0.873012	19.357752	0.1578656947427124	0.083281390085592	0.0387103514	0.0063030139	-0.009528193	0.0401836546	0.0216768469	0.0772276566	0.0567717812	0.0372043588	-0.0233881668	0.0070900783	-0.0286105994	-0.1022842932	0.0142069931	0.0714399833	-0.0616400806	-0.0560853866	0.1478490034	-0.0422085197	0.1030432508	0.0774918851	-0.126175859	-0.0401853394	0.0400472453	0.0452012475	0.1479293775	0.0392213963	-0.0031221861	-0.0971409146	-0.1844392745	0.0714884789	0.1898619556	-0.1538061141	0.0261892614	0.1645150532	-0.029520372	-0.1092799607	-0.0331705143	0.01958191	-0.0690302232	-0.0356333552	-0.0225640764	0.0662745239	0.0693110729	-0.0628180869	0.1279138116	0.0524883336	-0.0264010367	0.0547391025	-0.0526890767	-0.1062650868	0.1818598588	-0.0390719095	0.141016148	-0.0259160585	0.0605922872	0.1021291815	0.2192936004	0.0336445814	-0.0388839422	0.1463718024	0.0173975182	0.0154524222	-0.0562312237	0.0458000719	-0.0186051979	-0.0063701097	-0.0186126027	0.0006623023	0.1529824084	-0.024262213	0.0680282748	0.0786012422	0.1040096884	0.0937456853	0.0967983658	-0.0650677126	-0.1301184712	-0.0118237966	0.014217651	0.2721751286	0.0501288851	0.0527371293	0.0297363948	0.1141589255	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0162147783942003	1.0536964936198878e-05	1.1102763006668463e-10	0.000262919038373	-0.0340401199106281	0.042236363835272	0.0011587297635299	0.0017839104300254	-0.0430708665736503	0.0437698874925942	0.0018550995474051	0.0019158030511143	0.0002710202873459	0.0010450544637066	7.345199615305422e-08	1.0921388321130892e-06	0.0001459622419663	0.0003838514400799	1.4734192805141305e-07	2.1304976079828703e-08	-0.0002780196854693	8.07222521170001e-06	7.72949455084485e-08	6.516081986840528e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9658575051967	-2.830607032743273	8.01233617381568	742985.1395046691	1002.2347180684408	-8.213015916612449	1004474.4301017268	67.45363044652942	808.7173696473226	-2.519089569496145	654023.7839692842	6.345812259144275	828.0355783061051	638.7158930499737	1.108736	24.584587	0.3362971152662765	0.1903250098483025	0.0698453275	-0.0759821634	0.0908838115	0.030932469	-0.0476696573	0.1212561818	-0.084505045	-0.0591066526	0.039300415	-0.1077162907	-0.0286636823	-0.0755722882	0.0715551289	0.0834227799	0.1877633148	0.2027994167	-0.0076547418	-0.0901397673	-0.0864296023	0.0935833395	-0.2030480787	-0.0991509772	0.0234611099	-0.0820436804	0.0319267886	-0.0974159888	0.1366663063	-0.1872802914	-0.051687117	-0.114293216	-0.031408547	-0.177245088	0.0281560083	-0.0030438361	-0.0478587821	-0.0477896152	0.0151573898	-0.093306519	0.0249880736	0.0669660054	0.0678804812	0.2152606643	-0.1690791769	0.1514434311	-0.025352473	0.0032347481	-0.0260849077	0.2456682462	-0.1375309868	-0.170728269	0.0128862584	-0.0707185438	0.1441820563	0.103322379	0.0335196163	0.0442500362	0.0435854489	0.0856612732	-0.195264113	0.0065789015	0.014780574	-0.0588395671	0.0473104212	0.0187935454	0.0046127374	0.0013917346	0.0312901992	-0.0751309944	-0.1088333527	0.1880230179	0.1377598656	0.2345681179	-0.0383427386	0.181754688	0.1162962937	-0.0790640408	-0.1020296644	0.1053441328	0.0462287704	0.1384297461	0.0077938863	-0.057595709	0.0974316991	-0.2803494222	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0161856436131415	2.9134781058801077e-05	8.488354673442737e-10	0.0002619750591716	0.0702188174333713	0.1042589373439994	0.0049306823217411	0.0108699260160999	0.0838951056033181	0.1269659721769684	0.0070383887441918	0.0161203580908427	0.0021540077633684	0.0018829874760225	4.639749444651337e-06	3.545641834857585e-06	2.5096220813702885e-05	-0.0001208660211525	1.4608595069260053e-08	6.298202991301339e-10	-0.0003750276075792	-9.700792210990002e-05	1.4064570644657842e-07	9.410536952080432e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.7455273770021	2.779669871805368	7.726564596222468	747784.8271185295	990.9692814297148	-11.265436638725989	982020.1167373252	126.91006266114988	809.0330129267608	0.3156432794381771	654534.4160053523	0.0996306798544871	826.062943499538	646.8299660491944	0.932135	20.668716	0.2268458974500252	0.1370912696150514	0.0483654459	-0.0416880412	0.1558850376	-0.079711277	-0.0505968629	0.012691472	-0.0914948609	-0.0689558914	0.0287516175	-0.0851652582	-0.0256174135	0.041679958	-0.018940644	0.0948502253	0.1156503503	0.2261543922	0.1136896176	-0.0131906634	0.0676260186	-0.1284783731	0.0101663813	0.1632004952	0.06294983	0.2658114984	-0.0623592001	-0.077181909	-0.2113228171	0.0656425527	0.1431138814	0.0929782577	-0.0167520519	-0.1012266485	0.0224656937	0.0264043409	-0.0008150503	-0.0289225927	0.0397570507	-0.0894810109	0.0925210372	0.1438228121	-0.0097599041	0.1178504966	-0.0944048876	0.184916612	0.064226899	-0.0482829955	0.0457158964	-0.0497537422	0.0926661248	0.161168066	0.2003432444	-0.1247006555	-0.1416610742	-0.1654456311	-0.1136916057	0.1109356155	0.0749023131	-0.0666108539	0.0045954884	0.0459404586	0.0113854594	-0.0246674376	-0.0095587582	0.0179788538	-0.0347905177	0.0043651917	0.0046857531	-0.0268037709	-0.0801049101	0.040234637	0.0831855127	0.0471858728	-0.0009190537	0.0412588565	0.0473563026	-0.2821891209	-0.0728937943	0.0521056521	0.0061251179	-0.2357724978	0.0092671347	-0.0040421041	-0.0663552061	-0.2308059854	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0198952580523013	-0.0037096144391598	1.3761239287222894e-05	0.0003958212929676	0.0437610199580689	-0.0264577974753024	0.0019150268677705	0.0007000150472441	-0.0376735932508935	-0.1215686988542116	0.0014192996284337	0.0147789485411059	0.0008990000552486	-0.0012550077081198	8.082010993369859e-07	1.5750443474401132e-06	4.933390969075191e-06	-2.016282984462769e-05	4.0653970734340924e-10	2.4338346453752647e-11	-0.0001480024119166	0.0002270251956626	2.1904713933130946e-08	5.154043946564181e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0440315874223	6.298504210420219	39.671155288681234	758717.7049640703	1001.134273952908	10.164992523193176	1002269.8344832162	103.3270729965732	812.0781696720104	3.045156745249642	659470.9536578425	9.272979603139392	830.288396781149	677.7963867422251	1.122775	24.895876	0.1706530321001	0.094089207940322	-0.021198804	0.0630177916	0.021571382	-0.0762533529	0.0698559218	-0.116062692	-0.0030125447	0.0687378673	-0.0347587036	0.0503028914	-0.0155015633	-0.0271534414	-0.0018609746	0.1030290917	-0.0055928358	0.0189347359	0.1005592438	0.0410141763	0.1357573271	-0.1613143772	0.0452283227	0.0299005833	-0.2501958587	0.1396778096	0.1315049212	0.0316659721	0.068406407	-0.0279857021	0.0937506022	0.2506536476	-0.0072574243	-0.1072217864	0.0016214198	0.0291952143	-0.0210233143	0.1195596062	0.0075093512	0.055530214	0.0266072554	0.0705554047	-0.0601874651	0.10049167	-0.0145989439	-0.0979149852	0.1306357318	0.0469756255	-0.0344423341	-0.272757573	0.0190601548	0.1168066031	0.0920347528	0.2694473834	0.0246732913	-0.2172625518	0.0879643316	-0.0021915368	0.1198912573	0.0256247583	0.0422321606	-0.0105393875	0.0208160279	0.0419846746	-0.0637116701	0.0252046295	-0.0717984276	0.0056592396	-0.0163008849	0.0348738412	0.0368461493	-0.1338468594	0.0877379758	-0.1048737737	-0.0515493224	-0.0648592931	-0.1410406808	-0.103214114	0.0344164317	0.1026897476	0.1052636586	-0.1019349656	0.195461733	0.101199575	0.0029434662	-0.0032597716	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0194724915715198	0.0004227664807814	1.7873149727237394e-07	0.0003791779280029	-0.017044058533429	-0.0608050784914978	0.0002904999312909	0.0036972575703572	-0.0899018272379308	-0.0522282339870373	0.0080823385407187	0.0027277884254047	-2.2005548379944143e-05	-0.0009210056036285	4.842441595020623e-10	8.482513219151791e-07	-0.0001459990695762	-0.0001509324605452	2.278060764625105e-08	2.131572831711609e-08	-7.60014132747533e-05	7.20009986418467e-05	5.776214819759848e-09	5.184143805423209e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9830696108767	-0.0609619765456272	0.0037163625843496	758611.5075487852	1017.025047047933	15.890773095024995	1034339.9463228504	252.5166695575703	813.7961306324063	1.7179609603958852	662264.1422322765	2.951389861444352	834.4526353629071	700.2062824660081	0.961879	21.328251	0.0353012582580705	0.0185971848875458	-0.0456527852	0.0874263097	-0.0693033667	0.0195894235	0.0566420938	0.0255358194	-0.0348326374	-0.0251090942	-0.0689530271	0.1281520985	0.0186542248	-0.131505064	0.1350923543	0.0191965729	0.0022262223	-0.0731671328	0.030279275	0.2017313422	0.0998754319	-0.1063170075	-0.0381421824	0.0921375549	-0.0676968308	0.0590259233	-0.0539234061	-0.0125665771	0.1343389267	-0.1089205064	0.0181935627	0.0510006358	0.1066125343	0.1460326455	0.0292096122	-0.0334480184	0.0787952635	-0.1112862636	-0.0293448168	0.1451536209	-0.0183418527	-0.0584787962	0.0402595374	0.0913495751	-0.0765991842	-0.1393666849	-0.0801218891	-0.1139750076	-0.0897409555	-0.1666217632	-0.1043682716	-0.0129759885	-0.0304533251	-0.0306490926	0.1609659403	-0.182199107	-0.0269604989	0.0109454362	0.0720092638	0.1252969891	-0.1429872766	-0.0535159304	0.0191295802	0.0272409438	-0.0458052583	-0.0001580423	-0.0507419639	-0.0052061622	-0.0086768177	0.0051363549	0.0858146096	-0.1251064085	0.0322532998	-0.0564413076	-0.0072419262	0.0204313161	-0.066575577	0.0557919636	0.0151692242	0.0798586549	0.1711122337	-0.0881388392	0.0659601358	0.1697570933	0.0050557277	0.0356626396	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0163498110106701	0.0031226805608497	9.751133885108614e-06	0.0002673163200846	-0.0092708325825014	0.0077732259509276	8.594833677276957e-05	6.04230416841743e-05	-0.0797452174983917	0.0101566097395391	0.0063592997138657	0.0001031567214013	0.0002359952782223	0.0002580008266022	5.569377134322079e-08	6.656442652744127e-08	-0.0001210090945311	2.4989975045100013e-05	6.244988527547212e-10	1.4643200959236697e-08	-7.798545176249144e-05	-1.984038487738129e-06	6.081730686599879e-09	3.936408720826204e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.2732473244312	-3.709822286445501	13.762781397007725	752162.885524664	1006.7909640842014	-10.234082963731566	1013628.0453615956	104.73645410854068	813.2031497624793	-0.5929808699270325	661299.3627836172	0.3516263120994202	833.8136896965543	668.850131970919	0.895601	19.858639	0.0490481182958267	0.0316633542370354	0.0092625952	0.0446445019	-0.0881456755	0.0665100175	0.1107806202	-0.0114282799	0.1053043655	0.1010509741	-0.0686084057	0.0721335731	0.0248663249	-0.1162583088	0.181894973	-0.0403138798	-0.0210310623	-0.0946487693	0.0984421299	0.099163673	-0.0217607736	-0.1001547092	0.1215536682	-0.0744955558	-0.0031985011	0.0118135878	-0.027116927	-0.1138858593	-0.0329074388	0.1403975576	0.0838733248	0.0785219769	-0.0445293424	0.0155076549	-0.2665346719	-0.0217375699	0.1696766476	0.1824391373	-0.0584965796	0.0992923478	-0.0930980909	-0.0932475392	0.0662522659	0.0422645119	-0.0467042851	-0.1463599156	-0.0293475973	-0.1033091247	0.0188091769	-0.2453039599	-0.0681599906	0.0038744576	0.0354605861	-0.0139793729	0.0721688897	0.0357469395	0.0338210984	0.0817217349	-0.0920739187	-0.0884029979	0.0372445683	-0.0119116009	0.0312530954	0.0377375834	-0.0539345684	0.0179338363	-0.0337712471	-0.0112908122	-0.0398169121	0.0075852222	0.0984771332	-0.1073641905	0.010249413	-0.0010823234	-0.0605822015	0.0340233871	-0.0905031388	0.1212535158	0.1104271873	0.1047995628	0.1633935435	0.0042099124	-0.0321933249	0.0027770772	-0.0770151803	0.010393852	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0162849049631148	6.490604755529997e-05	4.2127950092508615e-09	0.0002651981296576	-0.0031850457920796	0.0060857867904217	1.0144516697643964e-05	3.7036800858472464e-05	-0.0508229044561616	0.0289223130422301	0.0025829676173601	0.0008365001917127	0.0002360122001832	1.6921960899993508e-08	5.570175863531487e-08	2.8635276070090913e-16	-0.000199985439067	-7.897634453590001e-05	6.237262996253184e-09	3.999417583882077e-08	0.0001225235300531	0.0002005089818155	1.5012015416672898e-08	4.020385178872517e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.443110937543	-1.8301363868881708	3.3493991946120887	748991.7782692524	1008.0440275828043	1.2530634986029554	1016152.7615453616	1.570168131531079	810.8425853546485	-2.360564407830793	657465.6982246104	5.572264323517544	832.0611524588855	656.1935827812782	0.7252729999999998	16.081861	0.0532184760123381	0.0327744027824573	0.0541891685	0.0049210486	-0.0227547688	0.0351261527	0.0586292331	0.0129932826	0.0931901804	0.0302212194	-0.0372481195	-0.0142943958	-0.0441173646	-0.1202673617	0.005899389	0.0252709999	-0.1520396897	-0.0585010394	0.0016000174	0.0872440214	-0.1166762969	0.1996414714	-0.0287687839	0.0359620233	0.034203105	-0.0945264055	-0.0839603172	0.0819775298	-0.0203269217	0.115828028	0.1068032902	-0.051231266	0.1054940215	-0.0319384914	0.0963183066	-0.1079826915	0.062739145	-0.1452077022	-0.047328424	0.0197774335	-0.1014078663	-0.0549484736	0.0038650855	0.0756467266	0.0533561566	-0.0431609915	-0.1587690761	-0.0636392831	-0.0389277262	-0.0355541708	0.0514479465	-0.0949332169	0.0731826505	-0.0547774248	0.0106949166	-0.0194117021	-0.1106099611	-0.135555701	-0.1042272729	0.0789830059	0.04935453	0.010180959	0.0335819336	0.0263666331	-0.0416994193	0.0286633475	-0.0141185301	-0.0135798727	-0.0263812879	-0.0042417642	0.113130196	-0.0523844186	-0.0167596749	0.0321406464	-0.0960216223	0.0310456417	-0.0648167449	0.1382457306	0.1442037753	0.028334569	0.0198377641	0.0609237358	-0.099894598	-0.0461237437	-0.1040737796	0.0182156304	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0161807459991933	0.0001041589639214	1.0849089765199965e-08	0.0002618165410904	-0.01546389607347	-0.0122788502813904	0.000239132081771	0.0001507701642328	-0.0249400933054104	0.0258828111507512	0.0006220082540825	0.0006699199130654	0.0002360304637729	1.8263589699992533e-08	5.5710379828850266e-08	3.335587087296732e-16	-0.000498985287338	-0.000298999848271	8.940090926608105e-08	2.4898631697978645e-07	0.0001225585305179	3.50004648000011e-08	1.5020593402707023e-08	1.225032536216116e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.0609199756614	-0.3821909618816335	0.1460699313440082	748330.3952691376	1004.0273461235894	-4.016681459214965	1008070.911763978	16.13372994480126	810.3870904982758	-0.4554948563726384	656727.2364462607	0.2074755641819305	830.8544075195579	643.9938631087083	0.699633	15.513341	0.099107409172721	0.0453458478731769	0.0716817886	-4.64783e-05	0.0099828038	0.027830798	0.0632380071	0.098167635	0.0405054149	-0.0199900843	-0.0282930612	-0.020905529	-0.101985427	-0.011262626	-0.0541650437	0.0452073992	-0.1501646105	-0.0537771206	-0.0710260805	0.1633485961	-0.0899721555	0.1191334512	-0.0762617944	-0.019495624	-0.1104689034	0.0019075389	-0.0591152701	-0.0550187593	0.0002192499	0.0083953031	0.027694825	-0.1469227683	-0.1694410756	-0.1740440991	-0.1251503868	-0.083449969	0.0623394726	0.0540835658	-0.0340599072	-0.0024456808	-0.0835307274	0.0070762709	-0.0531786577	0.0499305806	0.1296162484	0.024908996	-0.1731241004	0.0133046084	0.0330011065	0.0154861189	-0.0122072946	-0.1402880055	0.0570399623	0.0363333373	0.0300335072	0.0438139434	-0.0901275474	0.0551019069	-0.0583248443	-0.0487855167	0.1058280785	-0.0449749357	0.0408858402	0.0258814616	-0.0460878565	0.0392217323	0.0011488477	-0.0240835556	-0.0230672578	0.022870223	0.1333479755	-0.0180249924	-0.0494630453	0.0893624392	-0.1840905036	0.0252890351	-0.0472088099	0.0878952212	0.1032208182	0.0169600933	-0.026768414	0.1455217515	-0.0704138216	-0.024505818	-0.0193546019	0.0771680128	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0234800651111584	-0.007299319111965	5.328005949829896e-05	0.0005513134576242	0.0087551235363605	0.0242190196098305	7.665218813693357e-05	0.0005865609108613	-0.007124347208645	0.0178157460967653	5.0756323149327806e-05	0.0003174008089844	0.0007269997563176	0.0004909692925447	5.285286456858498e-07	2.410508462218432e-07	-0.0001230019984563	0.0003759832888817	1.4136343351829989e-07	1.5129491624243632e-08	-5.955375138899904e-06	-0.0001285139056567	3.5466493045027046e-11	1.6515823947164865e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.3205106027799	-0.7404093728814587	0.5482060394507149	747049.9450486501	1005.9180597517226	1.8907136281331989	1011871.14293467	3.5747980236086034	810.093326424726	-0.2937640735498235	656251.1975178777	0.0862973309085861	830.8697029052646	644.4150923890334	0.674697	14.960423	0.0558100706185618	0.0290026208169679	0.0700366428	-0.0110916283	0.0311997325	0.0314011377	0.0109297299	0.0741544563	0.0118884004	-0.0422749324	-0.0017674419	-0.0446058513	-0.0509392637	0.0375092961	-0.0708723765	-0.0155890013	-0.1815299741	0.0632180199	-0.1536862676	0.042798887	0.0592179548	-0.0390775202	-0.0291613178	0.058704834	-0.1727578024	0.1261578822	0.0914826611	0.0491138051	0.0593416667	0.114607453	0.0316327649	0.0122618083	0.0893089318	-0.0504630084	0.0029121691	0.1834911848	0.2368404778	-0.1226038557	-0.019632181	-0.0301042211	-0.035299694	0.0066102523	-0.0325597691	-0.0052077082	0.1185743277	0.0868652019	-0.1984712744	0.011406148	0.019771038	0.0597615648	-0.0801432736	0.0916657036	0.0717810039	0.1035521725	0.0256630719	-0.1024019811	0.0149003886	0.0286124925	0.1020096236	0.0889112781	0.1772953518	0.0719496771	0.038714586	0.0104298178	-0.0077742361	0.0411008566	-0.0014178546	-0.0137762216	0.0019183009	-0.0048431998	0.0730513704	0.0215548725	-0.0423767491	0.1742461749	-0.1767832457	0.0490890814	-0.0013875103	0.044650571	0.0187258513	-0.038881113	-0.1071551377	0.1182646214	-0.0782827341	-0.0290601328	0.0075831032	0.0722927811	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0163084841163509	0.0071715809948075	5.143157396508414e-05	0.0002659666541732	0.0173175583417872	0.0085624348054267	0.0002998978269212	7.331528979718257e-05	0.0063014771726201	0.0134258243812651	3.970861455705221e-05	0.0001802527603165	0.0011830034077115	0.0004560036513938	1.3994970626570213e-06	2.079393300845694e-07	-0.0001369664556389	-1.3964457182600007e-05	1.95006064404669e-10	1.8759809970282765e-08	5.708112502585117e-05	6.303650016475107e-05	3.258254834216852e-09	3.9736003530206615e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
