global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
933.7046641656572	-2.261413362401413	5.113990395647664	871804.3998847026	1092.331937902114	4.192747976265764	1193189.062560988	17.57913559248066	864.1508678210903	0.7244109773531591	0.5247712641097592	746756.7223559434	884.4639655708	765.8835686533597	1.382658	30.618704	0.2492029477166801	0.1260673863223338	-0.0044756527	-0.0172224598	0.0885608867	-0.1344847648	-0.1063533084	-0.1989527485	0.0012692405	0.0422311391	0.1117579575	-0.1454661631	-0.3497131204	0.0215332289	0.2021408708	-0.1153076117	-0.0957939978	-0.060107342	-0.1502317686	0.0821288873	0.1278413885	-0.1136455205	0.0557365879	-0.1729086186	-0.1494673439	-0.0108953848	0.1195645285	-0.051812793	0.0672456995	-0.0481683696	0.131116109	-0.0834111672	-0.2671776903	-0.0211264142	-0.1915130228	-0.1435692865	0.0176949453	-0.137791687	-0.0260822255	0.0710773035	-0.0513875206	-0.0360454245	-0.0295749018	-0.0262549792	0.0844929886	0.0334002392	-0.0725698926	-0.1411426909	-0.011886931	-0.0604242543	0.0198732176	-0.0711575217	0.0004987896	-0.0303101102	0.0959548079	-0.1864291487	0.1081746862	-0.2174580663	0.0683243485	-0.0580504954	0.0297889817	-0.1548435054	-0.167301006	-0.0375287167	0.0044065249	0.186853157	-0.1282704815	0.105393039	-0.0592059451	-0.0273274601	0.06561362	0.045119051	0.174852366	0.0482649429	-0.3055135333	0.1712983988	0.0015755395	-0.1823432681	-0.0453548679	0.0547146104	-0.1064169006	0.0056850395	0.1292013503	0.0793973842	-0.0079007227	-0.1793660002	0.0106282948	-0.0249852231	-0.0022541251	-0.1356524633	0.122162085	-0.0629578239	-0.0588596031	0.3251574522	-0.14859148	-0.1447632669	0.0003605367	-0.1424045654	-0.0177620976	-0.106989184	0.3051034139	0.0761685117	0.1520288673	-0.1169431257	-0.0528276478	0.1013393776	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0345022688209866	-0.0311587905028432	0.0011904065537956	0.0009708702256	-0.1525647459550043	-0.0901708373833969	0.008130779914423	0.023276001708315	-0.0951389584678352	0.0133629781663345	0.0090514214183444	0.0001785691854739	-0.0003497608358672	0.0015322079087898	2.347661075758012e-06	1.2233264230652244e-07	0.0006171355236581	-7.69541977590001e-05	5.921948552731297e-09	3.808562545607573e-07	-0.0007758917732845	-0.0006810447267333	6.02008043850566e-07	4.638219198112506e-07	0.0	0.0	0.0	0.0	0.0	0.0
938.2110795078776	4.506415342220407	20.30777923659947	880240.029711337	1089.6822105856502	-2.6497273164638955	1187407.3200668292	7.021054851614957	864.4569006320945	0.3060328110042292	0.0936560814111502	747285.733050447	884.0500955769795	784.4660209487101	1.376725	30.487324	0.1978642020410693	0.1225238702953394	0.0235466323	-0.1099316898	0.0307746091	-0.0345632167	0.1220344594	-0.0627739434	-0.0462418394	-0.1392126163	-0.0145985026	0.0486245738	-0.134406593	-0.3830416419	-0.1740773729	-0.1621514881	-0.1581674254	-0.0937724034	0.0506318921	-0.1189796594	-0.0933825968	-0.1747764061	0.0053832562	-0.1350147825	0.0685486117	0.1767076677	0.0806691631	-0.0878814825	0.0064769799	-0.1163522951	-0.0656270776	0.0194863194	-0.0143479682	0.0307818948	-0.0139897552	-0.0022083539	-0.122327587	-0.1867156868	0.1452756096	0.0033962373	0.0051787744	0.0609374018	-0.080734752	0.1672154672	-0.0207649103	0.1042122921	-0.2051590638	0.0385755175	0.1416191862	-0.0772291243	-0.0922378375	-0.0303062336	0.0166476339	0.1172627563	-0.0706142997	0.102307291	0.0493888988	-0.1837567243	0.2359661016	-0.2289607225	-0.1582017533	0.0198325328	0.0867035959	0.0282952055	0.0407291132	-0.2357145685	0.0323536161	0.0784852314	-0.0570719542	0.0856648548	-0.0655822844	0.0877030976	-0.0226126247	0.2545893958	-0.0812813208	0.0357712026	0.0221976681	0.1001684473	-0.0742000471	0.0924681818	0.1881859587	0.0382412016	0.0219797456	-0.1201471454	0.1602556596	-0.0157865575	-0.0533069268	0.0249037767	0.0247090732	-0.1401663869	-0.1332181206	0.0110991907	-0.1847308123	0.2919522151	-0.0661946702	-0.126797983	-0.0756119188	0.010175224	0.0712396711	0.0325612567	0.3327706324	-0.0066796736	-0.2529812679	0.0829884678	-0.0093698069	0.1567522087	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0403203967764653	-0.0058181279554787	0.0016257343962115	3.3850612906322784e-05	-0.0574669534433951	0.0950977925116092	0.009043590140581	0.0033024507380653	-0.0850197952751088	0.0101191631927263	0.0072283655886214	0.000102397463721	-0.0019247039466633	-0.0015749431107961	2.4804458022440966e-06	3.704485282301284e-06	0.0006918308233141	7.469529965600005e-05	5.579387790699641e-09	4.786298880874654e-07	-0.0008628357304575	-8.694395717299996e-05	7.444854977541276e-07	7.559251688900451e-09	0.0	0.0	0.0	0.0	0.0	0.0
937.8876279615748	-0.3234515463027492	0.1046209028056395	879633.2026833894	1102.8732820398668	13.191071454216626	1216329.4762373876	174.00436611024872	864.2473321493136	-0.2095684827809236	0.0439189489750982	746923.451127206	885.1032086200164	776.6399005696429	1.289199	28.549076	0.174666380804948	0.0991739051797276	0.1431734829	-0.0057567032	-0.0011336447	0.0510998525	0.1170961894	0.0490806571	-0.0241664828	-0.1078109706	-0.1608682378	-0.0090121067	0.1908422608	-0.0682592951	-0.1556177422	0.2923975336	-0.0008430073	0.0447410427	0.1428835988	-0.0322709423	-0.1264760644	-0.0450997234	-0.1583288733	-0.1358793795	-0.0167871702	-0.0249275166	-0.0836354305	-0.0212555342	0.1203712371	-0.0163474953	0.0739111074	0.0230383989	0.0750930991	-0.0488521725	0.1548689714	-0.070737009	-0.1432114826	0.1468837897	-0.1346511463	0.0062626427	0.0094165457	-0.0179471246	-0.154944766	0.0367717359	0.0175236262	-0.0382235823	-0.1053673833	0.1153201932	-0.0750030703	0.1086512687	-0.0206842685	0.0635947146	-0.0529548277	0.0574920165	-0.1034124625	0.150745706	-0.1243101788	-0.0585825513	0.1134349647	0.162323857	-0.0227615504	0.1085144484	0.2285981187	0.0530909887	-0.1386310581	0.0854086393	0.0397551918	-0.1828909464	0.0876385146	0.0737885355	0.002212099	-0.0958473334	0.0479211932	0.0847785891	0.0230019334	0.0944385939	0.0393461643	-0.1335423032	0.0662858335	-0.1143765183	-0.0454231128	-0.0532532311	-0.00641796	0.0270866961	0.0339906971	0.2245166869	0.0176126273	-0.0071487496	-0.0868506133	-0.0427022694	0.0052000556	0.1877029222	0.0029897581	-0.0275352495	-0.0716266504	-0.0905107588	-0.0763130634	0.0327958711	0.068084927	0.060596293	0.0237543618	0.122450623	-0.0381749499	-0.019801708	-0.0846493917	-0.0055897408	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0299345125228143	0.010385884253651	0.0008960750399785	0.0001078665917302	0.0266401987315418	0.0841071521749369	0.0070740130469779	0.000709700188456	-0.0495246059508787	0.0354951893242301	0.0024526865945898	0.0012599084651629	-0.0011862088790692	0.0007384950675941	5.453749648608144e-07	1.407091504782608e-06	0.0006180614268744	-7.376939643969997e-05	5.441923851077619e-09	3.819999273900194e-07	-0.0009441343674663	-8.129863700880003e-05	8.913897038309904e-07	6.609468379488631e-09	0.0	0.0	0.0	0.0	0.0	0.0
935.1149300745564	-2.772697887018466	7.687853572676669	874439.9324483424	1104.0725488101734	1.1992667703066218	1218976.1930361928	1.4382407863616755	865.1040790315791	0.8567468822654973	0.73401522027165	748405.0675570767	887.1615595723501	786.3595943376519	1.20651	26.717928	0.2467398224090072	0.174907514547686	0.1361173377	-0.0169418878	0.074820837	-0.0231111215	-0.1651583571	-0.1098742969	-0.0706772875	-0.0278109519	-0.1015444766	-0.202528466	-6.58982e-05	-0.0366326938	-0.0817030084	-0.0431682605	0.0281971861	-0.1205814012	-0.0513108277	0.0816572505	0.1071281639	0.0301218635	-0.1991148288	-0.0459692918	0.0519234223	-0.0657896717	-0.0892655279	-0.0007001754	-0.1321905051	-0.0327625224	0.0706060479	0.0577678498	-0.0920972832	0.0483411963	-0.1514190897	0.0390178179	0.0207946397	-0.0102536206	0.0608810102	0.0193330552	0.1126746971	-0.0191780053	-0.011162297	0.089101892	-0.1755127185	-0.1521971965	-0.1080094323	0.0164978981	-0.0724565172	0.2286221052	-0.1660591423	-0.1397704451	-0.068712873	0.0217941019	0.0533621394	-0.0915747854	-0.1855153636	-0.0752418868	-0.0069367523	-0.0004538442	0.0763289371	-0.0184787134	-0.0135654979	0.0459218707	0.1255034071	0.0065867347	0.1512262028	-0.0617707669	-0.0227773101	0.0810516529	0.0900676565	0.0942485859	0.3123882881	0.018524696	0.0502778697	0.0610033035	0.0391973732	-0.1225586473	-0.0088866357	-0.005353796	0.037857187	0.1186005038	0.1437389758	0.0604407975	-0.057833073	-0.0513666397	-0.0954504623	0.1513797803	-0.0132090432	-0.0496339785	0.1044379418	0.0676907102	0.0278088893	0.0758916567	0.0324130863	-0.0526934666	-0.1040202427	0.061756698	0.0103201456	0.065565368	0.0836405662	-0.0319449777	-0.097335465	0.0852561058	-0.1639239825	-0.0301847025	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0228401376863018	0.0070943748365124	0.0005216718895292	5.033015432094174e-05	-0.1432227713928711	-0.1698629701244129	0.0288534286194871	0.0205127622454546	-0.0839262279028005	-0.0344016219519217	0.0070436117299928	0.0011834715929229	-0.0006471827355624	0.0005390261435068	2.905491833838134e-07	4.188454932100314e-07	0.0007217877604446	0.0001037263335701	1.0759152275916388e-08	5.209775711276313e-07	-0.0008792697346201	6.486463284620001e-05	7.731152662189011e-07	4.2074205942723294e-09	0.0	0.0	0.0	0.0	0.0	0.0
935.642896934222	0.5279668596656393	0.2787490049051968	875427.6305834631	1105.5787663179285	1.506217507755082	1222304.4085330728	2.2686911806679304	864.2836198201586	-0.8204592114204843	0.673153317604723	746986.1754894365	885.3729551601845	765.8707951420461	1.241918	27.502029	0.2543518771916646	0.1493755442921512	-0.0197749581	0.1169699176	0.0491913982	-0.0725738478	0.1531681586	0.0015810304	0.0839231283	0.1157449175	-0.0465055889	-0.0653964865	0.0478976587	0.0067391156	-0.0806548902	-0.0028584652	0.0991365749	-0.0015904401	-0.0321427333	-0.0399526553	-0.0680872463	-0.1465312742	-0.0140955289	0.2195150132	-0.0271744275	-0.0193339472	0.0311861552	0.0730748561	0.0896084548	-0.1482060597	-0.0051130957	-0.1091303365	0.070880846	0.1760024713	-0.1101380272	0.1068553755	-0.0410565435	-0.0421053866	0.0191617689	-0.0707248388	0.0621083504	-0.0232564351	-0.0043229204	-0.0144583417	0.0105328183	0.0442612108	0.0133233602	0.0001706857	-0.175762101	-0.0342947377	-0.0348139946	-0.0182620969	0.0952527769	0.0174221542	0.0716542129	0.1312198795	0.0452481875	-0.0308433204	-0.1684266563	0.0149995774	-0.0604576151	-0.0698885167	-0.0011119872	0.0913101951	0.0039806868	-0.0410925437	0.1047011789	0.1566021093	-0.1472608239	-0.0725233115	0.0039149065	0.0068384869	0.0266832377	0.0626463346	0.0112360325	-0.0385304273	-0.0164029894	-0.0345963583	-0.01579293	-0.0908630836	0.047137986	-0.1173162999	-0.0093561167	-0.1183589547	0.0726297732	0.0517030837	-0.1225333309	-0.0396725344	0.1648801322	0.0202161148	-0.0035124863	0.1105768055	-0.0064228351	0.0294098883	-0.0748857675	-0.0549214878	-0.0094247799	-0.0241573557	-0.0321486889	0.0714799447	0.0364265685	0.005509593	0.0781920173	0.0057603481	0.0990582592	-0.0508998494	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0228555691363254	-1.5431450023601495e-05	0.0005223770405453	2.3812964983091056e-10	-0.027302689100324	0.115920082292547	0.0134374654787108	0.0007454368321089	-0.0268563751206016	0.0570698527821988	0.0007212648846184	0.0032569680965818	-0.0020605904065542	-0.0014134076709918	1.9977212444184647e-06	4.246032823583204e-06	0.0008714753561391	0.0001496875956945	2.2406376304800107e-08	7.594692963577712e-07	-0.0009431046812717	-6.383494665160002e-05	8.894464398365949e-07	4.0749004140126205e-09	0.0	0.0	0.0	0.0	0.0	0.0
935.0056387984324	-0.6372581357895797	0.4060979316300104	874235.5445848646	1092.1976835961436	-13.381082721784878	1192895.7800527818	179.0533748072498	862.6251349584801	-1.6584848616785166	2.7505720364168083	744122.123462136	882.687228166641	789.0855437974471	1.094846	24.245165	0.0611507960898911	0.0321192201442595	0.0050868361	0.1356129337	0.0068196013	0.0903410931	-0.0119852878	0.0888898613	0.0174764394	0.0249794468	0.0359687595	5.97676e-05	-0.0165440306	0.0629436705	-0.1250903209	0.006175992	0.0531308898	0.1330490971	-0.0099063109	0.0128218622	-0.0604823267	-0.0552943987	-0.1315225476	0.0672305708	-0.008650413	-0.0652810803	-0.121140181	0.1641481749	-0.0024310405	0.0797202907	-0.0887761386	-0.0936732592	0.065937016	0.0788801022	0.0550458099	-0.0503409098	-0.0705942549	-0.0547246353	-0.0932943435	0.0895185472	0.105855303	-0.0154267196	-0.0645424415	-0.1417921437	-0.0755971748	-0.0440639924	0.1936514485	-0.1164168108	0.0480294171	-0.0575283164	-0.0052333017	0.0859067886	0.0347625498	-0.0890330917	0.0101598262	0.0788045456	-0.0712336393	-0.0481172984	-0.0656207246	0.160598194	0.0496551238	0.1077458802	0.0730322493	-0.0425513511	0.0884668025	-0.0883698443	0.0133364226	0.1187420151	-0.0428582597	-0.0547845144	0.0694093439	0.0130302275	-0.1125013636	0.0789837557	-0.0452039438	0.1026088071	0.004178736	0.0169721425	0.081084528	-0.1944627519	-0.0049641447	0.0584034855	-0.0097998108	0.0437006872	-0.0139506184	0.2050115306	-0.0079275086	-0.0680444155	0.1125584982	-0.0289007876	-0.0093601436	0.1434701852	0.1364205082	0.037407491	-0.1217953137	-0.0785113068	0.0288078623	-0.089548639	0.0367357793	-0.0143954535	-0.0321467703	-0.0811011027	-0.0625290069	0.0834839343	0.0642645043	0.1005621529	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0107567758234381	0.0120987933128873	0.0001157082261157	0.0001463807996279	-0.017514174534611	0.0097885145657129	9.581501740317554e-05	0.0003067463096288	-0.0149662948826758	0.0118900802379258	0.0002239899825152	0.0001413740080643	-0.0015395821028921	0.0005210083036621	2.714496524848592e-07	2.370313051545661e-06	0.0008972286237032	2.5753267564099995e-05	6.632307902281248e-10	8.050192031923384e-07	-0.0009438112695128	-7.065882410999848e-07	8.907797124593632e-07	4.992669424607704e-13	0.0	0.0	0.0	0.0	0.0	0.0
931.5958629417534	-3.4097758566790617	11.62657139279143	867870.8518501901	1098.6059027279125	6.408219131768874	1206934.9295086116	41.065272440768624	862.6656424023652	0.0405074438850761	0.0016408530101025	744192.0105814853	883.1444465509858	766.7279773905622	1.099067	24.338623	0.1109189368485215	0.0506760862465794	-0.1090805339	0.170255935	0.0516841701	-0.0925874394	-0.0591262017	-0.0514588914	0.1364188339	0.1046389154	0.0323727522	-0.0137911845	-0.1906005293	0.0029810097	-0.0199221446	0.0305184914	-0.0427821753	0.1067953009	-0.097491658	-0.1318330564	0.1422313005	0.0131828018	0.0538588201	0.0124529335	-0.0451635043	-0.0880154128	0.0384747712	0.1455498676	0.0355159409	0.0251992003	-0.0035885676	0.1209824012	-0.0399973662	0.0741598182	0.0167398873	0.2388529479	-0.0340848208	-0.0798071883	0.0155319748	-0.0107353363	0.0515128605	0.1548115789	-0.0233315066	0.0446670517	0.0255336717	-0.040901954	-0.0076151584	0.0502248294	0.0264038745	-0.0238091877	0.0438200847	0.0810287136	0.1658703883	-0.0490536451	0.0926380272	-0.1165410355	0.0069767378	-0.02349425	-0.0012241142	0.0509424477	-0.0168449083	0.0066291359	0.0005711975	0.0326054376	0.1014304851	-0.1382824861	-0.0735906181	-0.0056514164	-0.104449327	0.0512681933	-0.0482778758	0.0644487031	0.0744508782	0.0220243796	0.0676759902	-0.092083042	0.0901343281	-0.0169345974	-0.1331471439	-0.0770921783	0.0618496272	0.0398958141	0.0374540522	0.0771785574	-0.1369292015	0.047413222	0.0048656537	-0.1203194916	0.1186138567	0.1137320709	0.0792726048	0.093898916	-0.03160373	-0.0102556961	-0.041967945	-0.1001536834	0.0246837303	-0.0570468915	-0.1386623556	0.0550377593	0.0085568617	-0.0866915325	0.0944072349	0.0682503549	0.0395878935	-0.0738543592	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0048329162328855	0.0155896920563236	2.335707931408817e-05	0.0002430384984109	-0.0521370053331651	-0.0346228307985541	0.0011987404125053	0.0027182673251104	0.002140467185498	0.0171067620681738	4.581599772193729e-06	0.0002926413084571	-0.0008999668274436	0.0006396152754485	4.0910770058706076e-07	8.099402904988984e-07	0.0011294254490084	0.0002321968253052	5.391536568181356e-08	1.275601844867826e-06	-0.0009439922072685	-1.8093775570003894e-07	8.911212873836547e-07	3.2738471437766973e-14	0.0	0.0	0.0	0.0	0.0	0.0
936.6456487460022	5.049785804248813	25.500336668792837	877305.0713148193	1098.790331073836	0.1844283459233793	1207340.19166135	0.0340138147800336	864.5092844222255	1.84364201986034	3.3990158973947144	747376.3028522284	884.9830236131035	775.0633968655868	1.034177	22.901646	0.091696989417415	0.0428136864867025	-0.1437257355	0.0005265275	0.0471734377	0.0190076278	-0.0759225561	-0.0104636497	0.0456367661	0.0646539273	0.0327243425	0.1356733958	0.041514609	-0.1171070204	-0.025833842	0.0075031873	-0.0687777493	-0.0051809624	-0.0184494605	-0.1289769633	0.1036382874	0.034728125	0.1224688914	-0.1064621081	-0.0507794689	0.0186828458	-0.0007896153	-0.0974811914	-0.0656770145	0.0053341455	-0.0718426034	0.0425178793	0.1398661317	0.0373973815	0.0546909145	-0.1378149041	0.0407276239	0.0740624377	-0.0512856658	-0.0659872041	-0.2181032508	-0.1029218992	-0.062206722	0.009018826	0.0037699098	0.0101438515	0.0661472755	0.0311135944	-0.0187241726	0.0758615225	0.0921782984	0.0235184316	0.0825080932	0.0486636892	-0.0038995382	-0.1042965974	0.0894937768	0.0405415182	0.0903774726	-0.0086747508	-0.0026466961	0.1538512116	-0.052169346	-0.0424264128	-0.124137113	-0.0863065028	0.1204171211	-0.14965417	0.0578934433	-0.0547654057	0.0865606843	-0.0353245353	-0.0254107261	-0.0326969568	-0.1237454195	-0.0442058724	-0.0827623535	-0.0277439254	0.165214937	0.0192800164	-0.0524214593	0.0421514857	0.0256466206	0.018219334	-0.0604377891	-0.0620514845	0.1394649603	-0.0248992014	0.0632327456	0.0783403389	0.0561534393	0.1376085575	-0.1593322424	0.0484133058	-0.0267806311	0.0954098572	0.040365637	0.0966767622	-0.1416952541	0.0948331627	0.0178661758	-0.1048532482	-0.1646508947	0.0358032577	0.0030929084	-0.0283427542	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0003777736226595	-0.005210689855545	1.427129099772823e-07	2.7151288770679577e-05	-0.0204153569925864	0.0317216483405786	0.0010062629734433	0.0004167868011347	-0.0199314475229783	-0.0220719147084763	0.0003972626003612	0.0004871694188982	-0.0013118668725632	-0.0004119000451196	1.696616471695285e-07	1.720994691328751e-06	0.0010992564151552	-3.0169033853200003e-05	9.101706036355277e-10	1.2083646662598611e-06	-0.001155777858552	-0.0002117856512835	1.3358224583190472e-06	4.4853162089576285e-08	0.0	0.0	0.0	0.0	0.0	0.0
937.5301787402286	0.8845299942264546	0.7823933106862518	878962.836048685	1101.1612307978612	2.370899724025321	1212556.0562122606	5.621165501383344	864.7464018640163	0.237117441790815	0.0562246812014205	747786.3395367628	886.1876576587173	795.0879913746768	1.04146	23.062927	0.0640861650718122	0.0383541341443686	-0.0838015803	-0.1241694906	0.0534781703	-0.0113500471	-0.0679288439	0.0572307974	-0.107481031	0.0953732391	0.0382817448	0.0556355724	0.0037578014	0.0239423907	0.0996182678	-0.0531705782	-0.0442093817	-0.0271807156	-0.047134565	0.0685359303	0.0237416881	0.0136525414	0.0873825053	-0.0801606505	0.185712828	0.0776717011	-0.0904742385	0.0824594863	-0.0678444568	0.050805392	0.1201237191	0.0655257669	0.1298110424	-0.1156387044	0.0227192259	-0.1803129281	-0.0335238665	0.007747524	0.064241483	-0.0867289532	-0.2036603504	0.0023348891	-0.153009281	0.0512157013	-0.0109880212	0.0061052066	-0.092504158	-0.1437898291	0.0553822663	0.1308458676	0.1808426656	-0.0853700544	-0.0173925233	-0.0625950703	0.0641199546	-0.002041576	0.0854514498	0.0662027211	0.0959760329	-0.0652875743	0.1691461968	0.0694634603	0.0341585694	-0.0198974259	-0.0062523767	0.0745310427	0.1014506397	-0.1500016901	0.0268178002	-0.0307664569	-0.0468734966	0.0253393619	-0.0764175103	-0.0432983262	-0.2094443345	-0.0906080849	0.2613928221	0.0886797647	-0.0225466912	0.1453708729	-0.1857338788	-0.0328441325	-0.0148809829	-0.1081578049	0.0612290827	-0.1651851116	0.0628008981	0.0674189697	0.0564750305	-0.0140242941	0.0131315409	0.1511992226	-0.0023991186	0.0579612204	-0.0277966961	0.1254661489	-0.0762055172	-0.0537812793	0.0813255101	0.0626160075	-0.028873545	0.0053923817	0.0885933587	-0.0535295413	-0.0721627881	-0.0310650295	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0044717711042494	-0.0040939974815899	1.99967368087999e-05	1.6760815379264445e-05	-0.0146437851893637	0.0057715718032227	3.331104107975535e-05	0.0002144404446722	0.0096108955741414	0.0295423430971197	9.236931373705077e-05	0.0008727500356679	-0.0013731280871555	-6.126121459230005e-05	3.752936413323836e-09	1.8854807437353223e-06	0.001100091917443	8.355022877999229e-07	6.980640729189051e-13	1.210202226823416e-06	-0.0015872461954695	-0.0004314683369174	2.5193504850324022e-06	1.8616492576235326e-07	0.0	0.0	0.0	0.0	0.0	0.0
936.4986515878212	-1.0315271524074203	1.0640482661537618	877029.7244258074	1097.1414428411745	-4.019787956686741	1203719.345599614	16.158695216723768	863.0802615643591	-1.6661402996571724	2.776023498141692	744907.5379020026	883.654979352705	782.2025590854441	1.106189	24.49634	0.1037371409954386	0.0477392624586959	-0.0140972413	-0.1189226466	-0.0920328301	-0.0304415721	0.0987102491	0.0480234837	-0.0219825834	-0.1212485021	0.0159505123	0.0713560207	-0.0670546257	-0.0117279413	-0.0473106585	0.1118442415	0.0230844923	0.0796331721	-0.0141589692	0.1068840227	-0.223556127	0.0362623358	-0.0322679564	0.0365489825	-0.0509004531	0.0170617722	-0.0072638439	0.0639673356	-0.0050813831	-0.0265524314	0.0535041833	0.101695033	-0.0290499018	-0.1083511097	-0.1405285352	0.0849036881	-0.1481082944	0.085819179	-0.0040274176	0.1154946591	-0.081855696	0.0801895694	-0.0065674024	-0.0538761558	0.0607112295	0.048363917	0.1358443647	-0.0831638999	-0.0783932474	-0.0562754416	-0.0215793111	0.0163882886	-0.0644531956	-0.1106733053	-0.1524545771	0.0839062172	0.0189852528	-0.0306878032	-0.017197123	0.0466029402	-0.1011218782	-0.0820789882	-0.0149127281	0.0442558241	0.0586277628	0.0989334205	-0.0557096652	-0.0305793783	-0.0959457123	0.079883086	-0.1724921142	0.1370297691	-0.078663855	0.0940480877	-0.0795321034	-0.1801587807	0.0460921724	-0.0462202236	0.0791677672	-0.0649711811	-0.0458239487	-0.0640737166	-0.0707759701	-0.0875878144	0.0691668749	0.0741076899	0.0549210379	0.0141030599	-0.0883953048	-0.0629605711	-0.0186515927	0.0506354772	0.0485817959	0.0088959971	-0.0643726338	-0.0500688881	-0.0684684609	0.0616734283	-0.0432219714	0.0561889178	-0.0842104323	-0.0651176753	-0.0228822452	0.0777919042	0.1304519557	-0.0277515055	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0050462331693523	0.0095180042736017	2.546446919947136e-05	9.059240535230024e-05	0.0159364500963192	0.0305802352856828	0.0009351507901277	0.0002539704416724	0.0167168995614304	0.0071060039872889	0.0002794547309469	5.0495292667367145e-05	-0.001833385393529	-0.0004602573063735	2.118367880701899e-07	3.3613020012054862e-06	0.0015892927937481	0.0004892008763051	2.393174973776779e-07	2.5258515842596405e-06	-0.0014060464291708	0.0001811997662987	1.9769665609839576e-06	3.2833355306703494e-08	0.0	0.0	0.0	0.0	0.0	0.0
