global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
919.7227367737052	-2.671232022423851	845889.9125385141	7.135480517622617	858.7259947182475	-7.045413501020789	737410.3340048437	49.63785140036602	840.243211935916	-1.6381088449985557	706008.6552043846	2.6834005880625016	843.9315423872448	752.4226003559513	1.206365	22.353073	0.0891130883123793	0.0472176237871887	-0.0298504966	-0.0233531588	0.1268414097	-0.1319020697	0.1372098282	0.0312919051	-0.1080910974	0.0026294213	0.0948765426	-0.2027097283	-0.0781961108	0.1126988521	0.0077025278	-0.1022256305	-0.1063075313	0.0541101297	-0.185379172	0.034644667	0.0140673508	-0.0676603408	0.203591013	-0.0862476936	-0.008699143	-0.063334192	0.0306785397	-0.0773432896	-0.0267443211	0.0737959301	-0.1828678686	0.0490715856	0.0303494084	-0.0083683802	0.1209148814	-0.0837869834	-0.0061262615	-0.0772182748	-0.00901523	-0.0255487995	0.0691133056	0.1538064553	0.1820856907	0.0891940768	-0.0722628385	-0.0304294948	0.0795809774	0.0622467759	-0.0946647425	0.0013477855	-0.0780285977	-0.0864236416	-0.0587771997	-0.043557924	-0.1816321949	-0.054857058	0.0199899894	0.0403776903	0.2212807691	-0.087611077	0.0965228484	0.1094308477	-0.0452512922	-0.0684404812	-0.1088009979	-0.0376836505	-0.0526125641	0.1347186064	-0.009880242	0.0339127636	0.0191415177	-0.0552643787	0.0898242517	0.0139537776	0.0373994043	-0.0195169094	0.0397133031	-0.0056293166	-0.0028821239	0.0826982232	-0.1683803131	0.0453308457	-0.0212981296	0.0244168952	-0.0700792197	0.0873553208	0.0450765189	0.0234953129	0.0066543328	-0.0328907121	0.2067606076	0.0271668755	0.0525880882	0.0047853927	0.0567745243	-0.0106652249	-0.0274653079	0.0417239384	-0.0542905763	0.1015404497	0.1534578356	-0.138394581	0.0338295962	0.0637509678	0.0147200995	-0.0619790941	0.0559122288	0.0242399176	0.0238738917	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0119574587772177	-0.0034169219844955	1.167535584812867e-05	0.0001429808204088	0.0078052174939529	0.0328845313166112	6.092142012790839e-05	0.0010813923999131	0.0678894920986863	0.0217864604889826	0.000474649860638	0.0046089831374175	0.0003371409310224	-0.0003664389250917	1.3427748582236056e-07	1.1366400737065069e-07	-0.0003648694933542	-0.0001120915467629	1.2564514855721812e-08	1.331297471805506e-07	0.0007740616338117	0.0001419730185911	5.991714129392384e-07	2.0156338007868827e-08	0.0	0.0
921.584992834555	1.8622560608498588	849318.8990178668	3.4679976361720333	861.5727534777876	2.84675875954008	742307.6095352966	8.104035435018176	841.9206140114644	1.677402075548457	708830.3202974412	2.813677723054272	845.3333074708496	754.2557392768352	1.189106	22.033276	0.0734994854998415	0.0458001819678066	-0.0425232635	-0.1531932578	0.0249641329	-0.0617225919	-0.0406518577	0.0804815148	-0.0678364711	0.1209217847	0.0501175887	-0.0462441521	0.0080864072	-0.076179424	-0.0035912569	-0.0254798241	0.153461051	-0.0851596977	-0.0444563807	0.0343412313	0.0011289601	-0.0427330352	0.0034944006	-0.1032350384	0.1541678904	-0.045058715	0.0278465926	-0.0158712621	-0.0492033568	-0.0182826569	0.0002581409	-0.1971508811	0.0689418023	0.149763129	0.1294685153	0.0262266496	0.031482381	-0.1565559621	-0.0229279349	0.0678796369	-0.014301628	-0.0151087787	-0.0398950582	0.0307557916	0.1630153029	0.1502937297	-0.0574270786	-0.0774743877	-0.0264069394	-0.0142111549	-0.0271695989	-0.0303316687	0.0934341164	0.1632765434	-0.0723085364	-0.0007475211	0.0151543202	0.009273264	-0.0002196362	-0.1422855452	0.0532835085	0.0030208086	-0.1496215517	-0.0674998894	-0.0685080724	0.1882945218	0.0358012759	-0.0990079968	-0.1912591666	0.048202502	0.0143157074	-0.0623428037	-0.0205902057	-0.0286789086	0.0261087746	0.0193750822	-0.1010859434	0.0053361967	0.0092201922	-0.0085817442	-0.0355238052	-0.1397451882	0.1919906707	-0.0310207757	0.1679308228	0.0088769942	-0.1363341229	0.0028422463	0.010052475	0.0857081763	0.0937467797	0.0661266061	-0.01472479	-0.0672502611	0.1679983605	-0.0233200724	-0.1729710041	0.038255303	-0.1199944441	-0.0272016842	-0.0994852173	0.0345543622	0.0765196415	0.0218055882	-0.0484118393	-0.0911078026	0.0814084518	0.0777537305	-0.0262543811	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0086695856571878	0.0032878731200299	1.0810109653415156e-05	7.516171546731641e-05	-0.0215722013366388	-0.0293774188305917	0.0004653598705084	0.000863032737148	0.0572224640921064	-0.0106670280065799	0.0001137854864931	0.0032744103967724	0.0009401410203029	0.0006030000892805	3.63609107672291e-07	8.838651380561779e-07	-0.0003646361280409	2.33365313299992e-07	5.4459369451603427e-14	1.329595058726596e-07	0.0007741714900707	1.098562589999918e-07	5.993414960382879e-07	1.2068397641473276e-14	0.0	0.0
921.3082398554532	-0.2767529791018432	848808.8728255532	0.0765922114417453	863.1715178835219	1.5987644057343005	745065.0692853432	2.5560476250429507	841.8222711711421	-0.0983428403222888	708664.7362397399	0.0096713142426551	845.5205087740441	765.7912481806655	1.223344	22.667679	0.0851097129775882	0.0539323095429568	-0.0706676231	0.0680347056	-0.0791074008	0.0264208665	-0.1480413423	-0.0796957456	0.1299886224	-0.0073525115	-0.0187703945	0.0208535815	-0.0785608819	-0.016933086	0.0827746905	0.0927532606	0.1244847786	-0.0120969583	0.1838741662	-0.0066735106	-0.0237059493	0.009892274	0.007005904	-0.038684642	-0.0285896041	-0.0509161472	0.0994345315	0.0249115645	-0.0318046011	-0.0522696189	0.0082414143	0.0634774906	0.2122195932	-0.0014747682	-0.11290485	0.0977891171	-0.0159093506	0.0772672203	0.1555801554	0.0203283411	-0.0429232601	0.0604338734	-0.1045021772	-0.038559692	0.1522118002	0.081577485	0.1713827308	0.0461444887	-0.0188388034	0.1127329302	0.1389716615	0.0358795794	0.1332618046	-0.0113914773	0.157362908	0.06426507	0.0713945206	-0.0426755394	-0.017004817	-0.0436194549	0.0624257393	-0.0197263008	-0.0250007134	0.0682792275	0.0315399033	-0.0677280629	-0.0539634052	0.0098589664	0.1761290146	0.1942897345	0.0757283252	-0.0131023752	-0.1473531192	-0.0246892612	-0.0378246725	-0.1122807867	-0.079988836	0.09542847	0.077160749	-0.0176599259	-0.0257617415	-0.1076730024	0.103548512	-0.0134755799	-0.0453703991	-0.1327927821	-0.0249876865	0.0582370617	-0.1152413867	0.0409638709	-0.0756213427	0.0503446035	-0.0160835349	0.0630251386	0.0365989134	-0.0223285032	-0.0659180398	0.013844706	-0.0846192267	0.0260339169	0.0501639104	0.0202023685	0.0276294247	-0.0377347096	0.0290286597	0.0569926363	0.0274357006	0.0701112422	-0.0060800359	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0086432815061385	2.6304151049299368e-05	6.919083624243571e-10	7.470631519435582e-05	0.0101739870718802	0.031746188408519	0.0001035100129387	0.0010078204784691	0.0452084006004014	-0.012014063491705	0.0001443377215827	0.0020437994848463	0.0001351374938292	-0.0008050035264737	6.48030677635093e-07	1.8262142238437065e-08	-0.0003649489796011	-3.1285156019999257e-07	9.787609871956959e-14	1.3318775771188408e-07	0.0007530247295783	-2.1146760492399947e-05	5.670462433564719e-07	4.471854793229272e-10	0.0	0.0
922.0439132577284	0.7356734022752107	850164.9779756253	0.541215354815184	851.645352460336	-11.526165423185944	725299.8063672899	132.85248936264722	841.3315383331685	-0.49073283797361	707838.7573940558	0.2408187182656333	844.7253806249414	749.9100680555515	1.111673	20.598494	0.0424736033352722	0.0249397649648951	-0.0242428414	0.0609922104	0.0576903534	-0.1301452208	-0.0640581145	-0.0978241289	-0.0532642593	0.0293798467	-0.0200269159	0.0646289106	0.029730695	0.1552215424	0.0655439045	0.1461556061	-0.0839496018	0.1045379106	0.0445161858	0.0065770739	-0.0884514818	0.1015733492	0.0111258372	0.0165046885	0.0363652554	-0.0293009188	-0.0616684333	0.0068053236	0.1848003758	0.0793056031	-0.0329930933	0.1383964898	0.0419679401	-0.0611564937	-0.0099495167	0.0801954372	-0.1186015319	-0.0629692139	-0.0024378293	-0.0312303493	-0.065479977	0.0178077127	0.0405581949	0.0488075142	0.0731074683	-0.1601295438	-0.0544209405	-0.1961961295	0.1620654371	0.0700056522	0.108833976	0.0857867172	-0.0603073336	-0.1214317086	0.004449202	0.0054050199	0.0897385211	-0.068814225	-0.0158800814	0.0588224386	-0.0978653545	-0.014049221	-0.0225927029	0.104990059	-0.0545883339	-0.0499346584	-0.0195617806	0.1327338506	0.001528703	0.013483229	0.1181723322	0.0458221256	0.0277384907	0.1015031272	-0.1175123935	0.0650359296	-0.1183918444	0.0072704138	-0.017457343	0.159907373	-0.0274630421	0.007973695	-0.1287393735	0.0568618957	0.136827923	-0.0770229732	0.0627304856	-0.0262137115	-0.0322249777	-0.0915319852	0.0549760713	0.0100475092	-0.0300888857	-0.0161527128	0.0984055072	0.0063600929	-0.0800284936	0.0463101602	0.0516254863	0.1298167623	-0.0111327542	0.1543673574	0.0735014553	0.049105222	-0.0648212369	0.0215823383	0.0485444323	0.0616258615	-0.1340272435	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0086110102684529	3.227123768560075e-05	1.041432781760538e-09	7.414949784340127e-05	-0.0020513389631844	-0.0122253260350646	4.207991541878449e-06	0.0001494585966636	0.0250954359499644	-0.0201129646504369	0.0004045313470297	0.0006297809055187	0.0001631692665228	2.80317726936e-05	7.857802803456585e-10	2.6624209537588536e-08	-0.0003649245504941	2.4429106999985552e-08	5.967812688167431e-16	1.3316992755332093e-07	0.0009270293560194	0.0001740046264411	8.593834269217436e-07	3.0277610022906765e-08	0.0	0.0
924.75232258926	2.708409331531584	855166.8581342307	7.335481107127362	853.6257997872173	1.9804473268812897	728677.0060623663	3.922171614551247	842.3286625343032	0.9971242011347384	709517.5757268281	0.9942566724885904	845.5139612997732	772.1318298238419	1.149961	21.307951	0.0687380082015483	0.0400516238191406	0.0774467904	-0.1361870434	-0.0260289596	-0.1101095524	-0.0098119623	0.155249591	-0.0415783936	0.0739492867	-0.0242446173	0.0282858613	0.1650094831	0.0881546088	-0.0238066691	0.1000563976	-0.0238195713	0.0147259182	-0.1243948194	0.1395146687	0.0161689283	0.0849983281	-0.035404919	-0.0539641617	-0.0582331509	-0.0470862673	-0.080919933	-0.0122764195	-0.099484919	0.0819597216	-0.0410341038	-0.0304162273	-0.0643545778	-0.0632092317	0.0107771532	-0.0959815959	0.1271316388	0.0673736207	-0.0213446105	-0.1266600268	-0.0005641056	-0.0414191488	0.056827823	0.0052058402	-0.0246845129	-0.0187364448	0.15421985	0.0794289201	0.051061926	-0.087490663	0.0003741497	0.1094653322	-0.0406234124	0.0808788148	-0.153671456	0.033836845	-0.0117591788	-0.0864538036	0.0021894875	0.0329888037	0.0251960224	0.0130202441	0.0989338762	-0.0483832503	-0.0614708463	-0.0891253969	0.0998617284	0.060326626	-0.0141193692	0.0538832562	-0.0148097229	0.014230201	0.062655061	-0.0703439701	0.0176725649	0.0342063238	0.0639161993	-0.1205654629	-0.0130256998	0.07772929	0.0004973927	-0.0691224565	0.0074589281	-0.1080521329	-0.0132118436	-0.0532072951	0.0623026975	-0.1135779961	0.1397867516	0.0300422514	0.1360502494	0.0331090493	-0.0066707688	0.0026514062	0.0452528589	0.0231005607	-0.0364787444	0.0504501226	0.002180151	0.0385049763	0.0944891474	0.106380413	0.14350938	0.0875755492	-0.0344955277	0.0505338017	-0.0948734887	-0.0138651934	-0.0803871728	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0086298444025629	-1.883413411000144e-05	3.547246076735198e-10	7.447421441244623e-05	0.0076435977129847	0.0096949366761691	5.842458599794494e-05	9.399179715492878e-05	0.0382652651957187	0.0131698292457542	0.0001734444023623	0.0014642305204986	0.0008941355039119	0.000730966237389	5.34311640202778e-07	7.994782993557873e-07	-0.0003646686288181	2.5592167600001e-07	6.549590424665409e-14	1.3298320884407318e-07	0.0007411633521742	-0.0001858660038452	5.493231146060972e-07	3.4546171385383906e-08	0.0	0.0
923.964412673234	-0.7879099160259102	853710.2358865944	0.6208020357719569	864.769612353781	11.143812566563724	747826.4824505086	124.18455851870358	841.4116271917471	-0.9170353425561188	707973.5263734637	0.8409538194970182	845.2415766791124	761.3839448621742	1.080594	20.022631	0.0297044048830369	0.0164327338602924	0.0451630949	-0.1146982972	-0.103516337	-0.1057801253	0.1053073281	0.1310512374	0.062748985	0.0092373845	0.0042650151	-0.0901457351	0.0243586401	0.0057775878	-0.0500310493	0.0376777942	0.0281921756	0.1115353385	-0.10108774	0.1043632414	0.1109306049	-0.0587156691	0.0603875506	-0.1078043834	0.0608970316	-0.0266449966	0.0483074753	0.0336072339	-0.0469681631	-0.1791759285	-0.0959250007	-0.0385408979	-0.0989975321	-0.025924285	-0.2179609212	-0.0001671052	-0.0148190171	-0.0561507415	0.2036281345	0.0841871768	0.0213424481	-0.0582047266	-0.0108780002	0.0312635882	-0.0746442413	0.0209324357	0.0436940934	-0.0812911082	0.1218612915	-0.1215235573	-0.0696440924	0.0911049814	0.0617046613	-0.0165445854	-0.1406300788	0.0570471725	-0.0681090812	-0.0132181238	0.1255330829	-0.07418286	0.0494051109	-0.0445227932	-0.0617882682	-0.0470357365	-0.1170527203	0.0296723037	-0.0506124139	-0.0164936166	0.1795536139	0.0235437138	-0.1738454916	-0.0649745037	-0.0915744957	-0.1440198598	-0.0328577315	0.1822956781	-0.0626637298	0.0335653728	-0.0837180439	-0.035408206	0.1775334488	0.0256743522	-0.1010648348	0.0787244112	-0.0135332832	0.0538545266	0.0817606565	-0.0476403087	0.078546389	0.1242555794	0.0417996763	0.0315594192	-0.0102542945	-0.0543168624	0.0665792784	0.025246393	-0.0366220728	-0.0382682883	-0.0545395113	-0.1014185429	-0.035853299	0.0309766877	-0.0141926827	0.0503105224	-0.0238859537	-0.0083931574	-0.1419034203	-0.0158311061	-0.0829904116	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0029953488530622	0.0116251932556251	0.0001351451182306	8.972114751541036e-06	0.0079586418582806	0.0003150441452958	6.333998022837609e-05	9.925281348522409e-08	0.0353774774064277	-0.0028877877892909	8.339318315978181e-06	0.0012515659076423	0.0008561351380638	-3.800036584809992e-05	1.4440278045894387e-09	7.32967374627522e-07	-0.0002911029639065	7.35656649116e-05	5.411907053885815e-09	8.474093559514903e-08	0.000927124915271	0.0001859615630967	8.59560608516259e-07	3.458170294940512e-08	0.0	0.0
924.4975946944054	0.5331820211713421	854695.8025957411	0.2842830677003574	862.3201451508895	-2.449467202891469	743596.0327330511	5.999889578040958	842.6871740744731	1.275546882725962	710121.6733496214	1.6270198500319188	846.1550697046209	773.3877624275061	1.094471	20.279757	0.0555533852298096	0.0330583681432116	0.0328160527	0.0309181714	-0.182573856	0.0227794737	0.1128279767	0.0613502083	0.1215412589	-0.0298405866	-0.0561795013	-0.0525822599	0.0908309248	-0.094647046	-0.1133995551	-0.0803935527	0.0776673111	0.0571992465	0.040018551	0.0032719645	0.1703618287	-0.1052372066	0.068678372	0.015006668	-0.0919835895	-0.1363459251	0.0714989601	0.1251311745	0.05787012	0.0502707926	-0.0200946244	0.1323074478	-0.0167507837	-0.0581475345	-0.0789073469	-0.0421359506	0.1054417544	0.0661836984	-0.1286046534	-0.068677978	0.114000558	0.1088961688	-0.0995074607	-0.0959321843	0.1079265681	0.0624713831	-0.0023620733	-0.0372813878	0.0395361182	-0.0183030373	-0.1265421069	0.0097571859	0.0974279509	-0.0361046491	0.0471390036	0.0727831155	-0.1554312944	0.1103457297	0.112514721	-0.0526254242	0.0018816851	0.0209133715	-0.0144439801	0.1431130698	0.0180421572	-0.1610097761	0.0310839136	0.0974811679	0.0751852455	-0.0731492496	-0.0381667317	0.1590602008	-0.0517913677	0.0124230938	-0.0174237198	-0.0692118303	0.0224014462	-0.0937826268	0.1056269345	-0.1337194862	-0.0699436061	-0.1865295084	0.0401967307	0.0515226906	0.0028332014	0.1161546873	0.0586763743	0.0049988406	-0.0628714954	0.1360919658	-0.0834560094	0.0259453989	-0.0859222832	-0.0453958216	-0.0025891955	-0.0475192784	0.0351728343	0.026978697	0.0059957438	0.0462378501	-0.0088556078	-0.0808876469	-0.0206344205	0.142142543	0.0746271175	-0.0363273221	-0.0246122964	-0.0077665579	-0.1724117911	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0037618446793885	0.0007664958263263	5.875158517756378e-07	1.4151475391843569e-05	0.0068361712835525	-0.001122470574728	4.673323781806784e-05	1.2599401911304306e-06	0.0125069344216228	-0.0228705429848049	0.0005230617364198	0.0001564234086267	0.0008569839067538	8.487686900000152e-07	7.20408289124342e-13	7.344214164350058e-07	4.977984541820746e-05	0.0003408828093247	1.1620108969310485e-07	2.4780330098606303e-09	0.0006529789764067	-0.0002741459388643	4.2638154362914163e-07	7.515599579578855e-08	0.0	0.0
924.2271180898643	-0.2704766045410451	854195.7658126961	0.0731575936040529	862.6471633634706	0.3270182125810379	744160.1284590423	0.1069409113596969	842.1462781468093	-0.5408959276637688	709210.3537965232	0.292568404563249	845.555785262844	775.0647741005023	1.140882	21.139711	0.0706835150567302	0.0389077511306991	0.0146625623	0.0720391308	0.0033481122	0.1148838815	0.0641209694	-0.0674375839	-0.0246763698	-0.1265375762	-0.0350526624	-0.0599663365	-0.0170651529	-0.1213239999	-0.0408506386	-0.1062314939	-0.0977330686	-0.0507579714	-0.0083406184	-0.1209687592	0.0492056721	-0.0890664834	-0.0417763104	0.0138419401	0.0353009473	0.0422879966	-0.063002459	0.0110432416	-0.0124239275	-0.05779603	0.0489380744	0.0437252763	0.0125242448	-0.0675766872	0.0274447784	0.1255930637	-0.1319941094	-0.126458914	-0.1388847045	-0.0576282158	-0.0009930939	-0.1975970618	-0.0733372376	0.0668701515	0.057591776	-0.0473680679	0.0268790574	0.1070797526	-0.097935392	-0.072800711	-0.0689544196	-0.0971391571	-0.0826392064	-0.033950248	0.0873831306	-0.0671184757	-0.127705444	0.0836566887	-0.057493054	0.003891999	-0.0414537794	-0.0628834707	0.0003783655	-0.0039622051	-0.0096943378	-0.042876057	-0.097044276	-0.0817271652	-0.0383027759	-0.001278782	-0.0004343733	-0.0032617424	0.1105558427	0.1017879447	-0.1129766301	0.132556226	-0.0155050443	0.0552412568	-0.1168512234	0.0086537625	0.0436781433	0.0983493256	0.1206855003	-0.1463492364	0.0076352772	0.1433270873	-0.0435477576	0.0083264797	-0.0710914602	-0.0210221843	-0.0210304113	-0.0407386964	-0.0260621821	0.0251300238	-0.0291778682	-0.0629583876	0.0225656764	0.0399471155	0.0012980746	0.0512301519	-0.0656290921	0.190792995	-0.0854403648	0.1440177308	0.0234575958	-0.0773551174	0.0915573059	0.1817654331	-0.083028243	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0012908666050321	-0.0024709780743564	6.105732643950062e-06	1.6663365919870997e-06	0.0051131672318689	-0.0017230040516836	2.614447914105787e-05	2.968742962118103e-06	0.0378583910495677	0.0253514566279449	0.0006426963531585	0.0014332577728619	0.0012546178680271	0.0003976339612733	1.5811276715789624e-07	1.574065994772866e-06	-0.0003645975800772	-0.0004143774254954	1.71708650760202e-07	1.3293139539815026e-07	0.0006422288371205	-1.0750139286199996e-05	4.124578792291497e-07	1.1556549467270055e-10	0.0	0.0
925.1729099202312	0.9457918303668292	855944.9132502682	0.8945221863886373	871.7901305046635	9.142967141192912	760018.0316453382	83.59384814493329	843.581782749721	1.435504602911692	711630.2241871975	2.0606734649806544	847.2615262351354	776.3842749771727	1.232294	22.833506	0.0453994921716359	0.0273031064861192	0.0666401927	-0.1142100551	0.0893469206	0.1222406331	-0.0659277553	0.0549473787	-0.0124448632	0.0088066535	0.0493542862	0.0808048078	-0.2287281623	0.0012852486	-0.0378681564	-0.0145381311	0.0687483096	-0.176639776	-0.0218670612	0.0051511729	-0.0565050059	0.1086225031	-0.0876839887	-0.0804894392	0.0506977313	0.0204756234	-0.0111680097	-0.0589190847	-0.0177696828	-0.0006546083	-0.0296009081	0.0223515837	0.1093968928	-0.023729101	0.0150755846	0.0176375217	-0.1350201871	0.0273232606	0.064974479	-0.0831763341	-0.0362189035	-0.0715243679	-0.0743990491	-0.0303160851	0.0762066592	-0.1226163322	-0.0326091827	-0.1262322814	0.0431356219	-0.0981654197	-0.0081038989	-0.0554671967	-0.0221298008	0.1781836468	0.0702994738	-0.0578808134	0.030003426	-0.0721010826	-0.0701948288	0.0478204742	-0.0152802623	-0.0365427282	0.0331947625	-0.0036006172	-0.0033009883	0.0392299933	-0.1410678075	0.029518211	0.0384451613	0.1064161052	0.1123133023	-0.039541618	0.0769997354	0.0051212878	-0.0410748942	0.0133634948	-0.1187894637	-0.0367620848	0.0342407051	-0.0833278056	0.1003624151	0.0613771018	0.0506667226	-0.0008399124	0.2149398736	-0.012235419	-0.1478904897	-0.1242183656	0.0477207506	0.0187903579	0.024758748	-0.0065610098	-0.0582231247	0.0458561414	-0.0145940714	0.0052063809	0.1130043889	-0.0094381522	-0.0556988837	0.0864203768	-0.0703314692	0.0753465923	0.0203931296	0.0406097368	0.0996890308	0.0188643193	0.0007725283	0.1391349087	0.0271137851	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0089728781112228	0.0076820115061907	5.901330078124631e-05	8.051254159886125e-05	0.0046573991588729	-0.000455768072996	2.1691366925069992e-05	2.077245363624875e-07	0.0132305412907385	-0.0246278497588292	0.0006065309837434	0.0001750472228459	0.0011855837140006	-6.903415402650004e-05	4.7657144221545324e-09	1.4056087429034564e-06	-0.000364728121988	-1.3054191079996634e-07	1.7041190475306372e-14	1.3302660296889338e-07	0.0004587162763854	-0.0001835125607351	2.104206222208867e-07	3.3676859947553764e-08	0.0	0.0
922.2569500095672	-2.9159599106640144	850557.8818409493	8.502822200599686	868.3318105504133	-3.4583199542502143	754000.1332137588	11.959976905965204	842.1801312465565	-1.401651503164544	709267.3734664671	1.9646269363234257	845.9466132745649	771.546689043369	1.049937	19.454567	0.0607341767502204	0.0364207826336246	0.0223248417	-0.1270864794	-0.0441649508	0.0835876821	-0.1167427418	0.0832171184	0.0882036739	0.0682615569	0.0640479444	0.0914448168	-0.1438713752	0.0487691007	0.0562106974	0.0021966231	0.1299913715	-0.0471343067	0.0260761691	0.0986825924	-0.0356141331	-0.009471361	-0.1122153819	0.0796350814	0.088581908	-0.0378412548	0.0104688635	0.0367873418	0.0824605836	-0.0192963244	-0.1316414545	0.0183979257	-0.0261610528	0.1533076245	-0.0424832077	-0.0137737833	0.0296215227	0.0265773313	-0.1171038841	0.1011396194	0.0476902674	-0.1084690234	-0.1650573169	-0.0451406076	-0.1637019741	0.0628111294	0.0808687846	0.1063841697	-0.0072029079	0.1505204018	0.0745485958	-0.0148495555	0.0968932603	0.0872876429	0.0055931553	0.0554052786	0.0438730878	0.0106649366	-0.0643411055	0.1053078211	-0.0013109983	0.0341902576	-0.097863506	-0.0227690021	-0.1084630963	0.0404995327	-0.006005752	0.0565230658	-0.0597361352	-0.1110096521	0.0621240709	0.0088612069	-0.1021141565	0.0778009121	-0.0859569274	0.0873027208	0.0569992073	0.0119773251	-0.0629467357	-0.1146161398	0.1496928821	-0.018216415	0.062140361	-0.1817987633	-0.2049443798	-0.0750390289	-0.1061364555	-0.0330328942	0.032648385	0.0990654412	0.0104442936	0.0151215045	-0.0044787921	0.0609368514	-0.0061521934	0.0281413609	0.0668758384	-0.166545945	-0.1273805545	-0.0461270472	0.0307680493	-0.0100080599	-0.028138613	-0.1184015273	-0.0718957825	-0.0108547746	0.1107852702	0.0517658456	0.0225633458	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0005148005074744	-0.0094876786186972	9.001604557168401e-05	2.6501956249589975e-07	0.0155347706526924	0.0108773714938195	0.0002413290992317	0.0001183172106145	0.0456005916610422	0.0323700503703037	0.0010478201609759	0.0020794139598371	0.0010875951098781	-9.79886041225001e-05	9.601766537876045e-09	1.1828631230307565e-06	-0.000364717231748	1.0890239999985108e-08	1.1859732725727564e-16	1.3301865913392434e-07	0.0005206983073709	6.19820309855e-05	2.7112672729892026e-07	3.841772165087482e-09	0.0	0.0
