global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
952.350177081826	-19.848775787358363	906970.8597877852	393.9739002568237	910.7349482280453	-77.76184821710353	6046.905038139848	829438.1459239402	891.8703042520059	-8.66430090002109	795432.6396065656	75.07011008610627	900.6624165400034	699.117071964982	1.589276	99.463318	3.1130744832968693	1.9468100050749888	0.1284746301	0.0401121536	0.0346570194	0.1035531977	-0.055366978	0.0109699465	0.0282883082	-0.0671181515	0.0624894505	-0.1008125337	-0.0859826869	-0.1754107919	0.0276414964	0.0812119059	0.0498695833	0.0535940701	-0.0056217312	0.2163527914	0.1338012307	0.1815052057	0.2341052973	0.0452163983	0.0678212975	-0.1930513763	-0.0004595851	-0.049127641	-0.2011756096	-0.1779413734	-0.1678177611	0.0029320745	-0.08321847	0.1189378771	0.1199000366	-0.1503330431	0.0320504392	0.0363810009	0.0553187782	-0.0422204818	-0.0301757786	-0.0087662928	0.0004368485	-0.0517343784	-0.0361590922	-0.0523104466	0.049038031	0.0362778743	-0.0543024706	-0.1538787585	0.0159163961	0.0068976764	-0.0332504137	0.0849696806	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.4276462934850826	0.1188306380019526	0.0141207205279511	0.1828813523315293	-0.281963476176756	0.2245297400286716	0.0504136041573428	0.07950340189768	1.3970504559842991	-0.6216697498251447	0.3864732778476579	1.951749976565938	-0.0617565341257198	0.0341714893900387	0.0011676906871335	0.0038138695072211	0.0039481896623372	-0.0061094612747533	1.5588201609786334e-05	3.732551706771143e-05	0.0002781085514843	-0.0026799364440299	7.734436640869555e-08	7.182059344039625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.7886017621734	27.43842468034734	959985.7041430748	752.8671489390939	935.6818645291212	24.94691630107593	622.348632932888	875500.5516086927	903.1223833403716	11.25207908836569	815630.0392903931	126.60928381083646	910.906620650299	800.4098007627089	1.780995	111.461899	4.27023088433977	2.5905172590645646	-0.1535700895	0.2003310607	0.0002937059	0.0904319792	-0.0983772016	0.0078752474	-0.0755012731	0.1942321691	-0.0647485164	0.0273468968	-0.0654915103	0.1223393099	0.2373053644	-0.0514183881	0.0210431148	-0.0946096556	-0.1455107703	-0.1358747426	0.1136586506	-0.1227357037	0.1142322005	-0.0955761326	0.1131490031	0.1595314625	0.1092362731	0.0090889405	-0.0279876021	-0.0429066942	0.0094973291	0.1738688614	-0.0868954932	-0.1391148967	-0.110595892	0.0394765436	0.2938856791	0.1388787871	0.0343511988	-0.1257554627	-0.0561336287	-0.0189306718	0.1064568363	0.1228747403	-0.0624631461	0.0087795018	0.0172935227	0.0142822544	-0.0776645886	0.1695965196	-0.0720452947	0.0382999245	0.1244002937	-0.0221491233	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.2633394748050648	0.1643068186800177	0.0269967306647482	0.0693476789906073	-0.3831586060960177	-0.1011951299192617	0.0102404543193762	0.1468105174254432	0.3664623170226235	-1.0305881389616756	1.06211191216849	0.1342946297975898	-0.0156869960229858	0.0460695381027339	0.0021224023409992	0.0002460818442251	-0.0048398092500734	-0.0087879989124106	2.3423753577096045e-05	7.72289248845299e-05	0.004903387471916	0.0046252789204317	2.404320869974278e-05	2.1393205091789827e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.0782019678732	-23.7103997943002	914085.5282781211	562.183058405551	917.692897610548	-17.98896691857317	323.60293079751983	842160.2543248438	888.9422045898438	-14.18017875052783	790218.2431010517	201.077469396921	898.3915048668987	702.5238165788247	1.98023	123.930794	2.613953009518916	1.2546647577054362	0.171427748	0.1055218041	-0.0573815565	-0.0558697557	-0.0184847186	0.0198203864	-0.0238953509	-0.0014727622	0.0030046558	0.0380294774	-0.111152683	-0.2965035323	0.0281218858	0.1488763822	0.0589837775	0.0770551814	-0.0550461513	0.1548938049	0.0647885784	0.0884096439	0.1121681627	0.0682470727	0.1085755031	-0.1492508654	0.0272190685	0.0075507103	-0.1191068797	-0.1242129165	-0.1478723408	0.0182042066	-0.0749774921	0.1893914196	0.0712381089	0.0561913188	-0.1378857975	-0.0499449882	0.073163379	0.0673296866	0.0196075027	-0.1547215414	0.0023405938	-0.0356552607	-0.35964864	0.1182411828	-0.0476599824	-0.0176636872	-0.1119591921	-0.1902496869	0.0659159619	-0.0524037459	-0.0156573939	-0.0344043387	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.6420559703023514	-0.3787164954972866	0.1434261839617462	0.4122358690008939	-0.4409062831618371	-0.0577476770658194	0.0033347942064981	0.194398350531586	0.8010772305630383	0.4346149135404147	0.1888901230717422	0.6417247293265471	-0.0333391151511657	-0.0176521191281799	0.0003115973097154	0.0011114965990626	0.0031748593569955	0.0080146686070689	1.007973193670188e-05	6.423491288113574e-05	-0.0042873032611431	-0.0091906907330591	1.8380969253008265e-05	8.446879615073844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.095282823101	-48.98291914477216	822821.8521199216	2399.326367943286	881.9927159286127	-35.700181681935305	1274.502972123189	777911.1509511305	868.2783521827491	-20.663852407094623	753907.2968691902	426.9947963021903	876.4909452550552	705.953156582372	2.451263	153.409943	8.337245050361307	4.473533230421635	0.1339207962	-0.2898004404	0.2535256385	0.0291483647	0.0181327726	0.0302886083	-0.1975951542	-0.2308742275	-0.1935668703	-0.1413897631	0.0420690039	0.2088212326	-0.0261537515	0.087773777	-0.2715322873	0.2756450094	0.1839625396	0.0493277055	-0.3062945962	0.0406217913	-0.19281694	0.269454382	-0.1689844994	-0.0659572705	-0.2000076313	0.1028228381	0.0925808589	0.4604220424	-0.075883925	-0.3552258667	0.2400088256	-0.0235198452	-0.5651433684	-0.5252761734	-0.0444313285	-0.00931895	-0.1084605854	-0.0471052075	-0.005491103	0.1462158337	0.0330559223	-0.0456903017	-0.1030158197	0.1923777284	-0.0724868931	-0.1011541012	-0.0055155086	0.019900915	-0.0704423536	-0.0300549488	0.0647801744	-0.099546022	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.4361093944260119	0.2059465758763395	0.0424139921151888	0.1901914039066227	0.5893162989769678	1.030222582138805	1.0613585687487466	0.3472937002399109	1.1832028614804102	0.3821256309173719	0.1460199978039995	1.3999690114154308	0.0332630663425675	0.0666021814937332	0.0044358505797241	0.00110643158251	0.0517655261145069	0.0485906667575114	0.0026796696939116	0.0023610528959395	0.0148988537161881	0.0191861569773312	0.0002219758420563	0.0003681086195587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.0782566280374	49.98297380493637	915998.7893101634	2498.297670384955	927.0185823207948	45.02586639218214	2027.328644366637	859363.4519680563	899.407516627956	31.129164445206925	808933.8809668671	969.0248790567348	907.9186798241255	766.9677903520924	2.248699	140.732697	4.129501461303813	2.2258190560730293	-0.0630863213	-0.185692836	0.0469236912	0.0726531573	-0.0434753995	0.0811437281	0.015621765	-0.0482011124	0.2603694265	0.0395677503	0.3137164661	-0.025671652	-0.0646061677	-0.1268623054	-0.4062341069	-0.0619101032	0.2598596124	-0.0032079658	-0.0251272139	-0.0167317551	-0.2159174052	-0.0539071091	-0.2530606628	-0.0857564612	0.0267241814	-0.1186134055	0.0372144861	0.2885037118	0.0958814775	-0.1334001116	0.067450685	-0.1532216038	0.0611732533	0.0184898324	0.0707401433	0.177253208	-0.1701757921	0.0072590555	-0.0386177915	-0.1447140073	0.0042612735	-0.1464875235	0.0612669763	0.0808253447	-0.144116992	0.1418918047	0.1759534098	0.1982993512	0.1769382082	0.2123143914	0.0083869764	0.0988177894	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.1134586928418457	0.3226507015841662	0.1041034752327546	0.0128728749813802	-0.3780807189235986	-0.9673970179005664	0.9358569902429088	0.1429450300217851	0.204594470829619	-0.9786083906507912	0.9576743822521316	0.0418588974940518	0.0360775897017339	0.0028145233591663	7.921541739293301e-06	0.0013015924786866	0.0183639997893878	-0.0334015263251191	0.0003372364882646	0.0011156619608476	0.0138979963771078	-0.0010008573390802	0.0001931543032981	1.0017154131908977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.3200901792547	29.241833551217383	972827.3202912132	855.0848294371026	962.2416098524884	35.22302753169356	1240.6616684984426	925908.9157315084	908.70491620038	9.297399572423956	825744.6247267397	86.44163880930915	919.1143472304594	780.6757528247663	1.58573	99.241417	2.0932013541043504	1.0678982668934005	-0.0840481594	-0.0292429231	-0.0796805297	-0.0042890054	0.1016789773	0.101902555	-0.0424541852	0.1670866013	0.006114414	0.0666418376	0.110839291	-0.1239973627	-0.0611462745	0.11642121	-0.0927433659	-0.1409030864	-0.055798487	-0.0206144837	-0.0136240148	0.0086638989	0.06592962	-0.1449029356	0.0532698558	0.0255939033	0.0544233988	0.0376087598	-0.0647611258	-0.0031642905	0.1018458056	0.0145965394	0.0474956865	-0.0769815709	0.1534742238	0.0508040774	-0.200907998	0.0930042836	-0.0714322599	0.0081959112	0.0403254669	0.0905091574	0.0125663279	0.0451612423	-0.1347199482	-0.0100470638	-0.0405956472	-0.0393604633	-0.1224316918	-0.1444229838	-0.0918203038	0.0309134755	-0.0348973749	0.0165457821	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.1985186487784176	-0.0850599559365719	0.0072351961039315	0.0394096539128087	-0.0532212077994529	0.3248595111241457	0.1055337019678189	0.0028324969596325	0.3907195056327168	0.1861250348030977	0.0346425285804543	0.1526617320818746	0.021127253309598	-0.0149503363921359	0.000223512558238	0.0004463608324079	0.0081277281191012	-0.0102362716702866	6.605996437802833e-05	0.0001047812577079	0.0091414673947196	-0.0047565289823882	8.356642612872153e-05	2.2624567960298935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.1537456373724	-12.16634454188238	948975.5201393224	148.01993951179122	904.7220921167514	-57.519517735737054	3308.4949205517696	818522.0639641115	908.3523384053	-0.3525777950800375	825103.9706863766	0.1243111015835009	914.9534101865248	796.0798753006968	0.978717	61.252094	0.5557468236630448	0.2548091557380381	-0.1529250235	-0.1430243617	-0.0237863086	0.1294974813	0.0303143431	0.0521361208	0.0135819608	-0.0016118045	0.0404677181	0.1062593491	0.0858924815	0.1743603791	0.0352881182	-0.0056921577	-0.0226765001	-0.1456858981	0.0651143365	-0.0131286898	-0.0023132383	-0.0031865499	0.0259198928	-0.1354189562	-0.0638075935	0.0029485809	0.0673951447	-0.0190255654	-0.0451581488	0.05081779	0.1245614723	0.0137998653	0.0756085576	-0.1413896371	0.0994860772	-0.0085437629	0.0009754724	0.1745970385	-0.0775507157	-0.0160224145	-0.0195356033	-0.040830957	-0.0119027144	-0.0992245505	0.039517157	0.0087273952	-0.045300286	-0.0095900396	0.0452951753	-0.0257913729	-0.011512739	0.0678083398	-0.1135396181	-0.0005187482	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.2262227350556429	-0.0277040862772252	0.0007675163964559	0.0511767258560556	0.0408731310985359	0.0940943388979888	0.0088537446126495	0.0016706128457981	0.2686112775539158	-0.122108228078801	0.0149104193645444	0.0721520184291467	0.0191203677811262	-0.0020068855284717	4.027589524389526e-06	0.0003655884640855	0.0045140055197026	-0.0036137225993986	2.037624583190554e-05	1.3058991025404172e-05	0.0085252721144094	-0.0006161952803101	7.268026462472654e-05	3.796966234765642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.8747281997826	4.7209825624102	958195.7335081982	22.287676354581173	959.4580465293512	54.73595441259988	2996.0247054582123	920559.7430499188	910.1242541833826	1.7719157780826436	828326.1580528584	3.13968552461822	919.3225709220752	750.0326094267158	1.029087	64.404404	0.9670203137756096	0.4974408882652044	-0.0695673962	0.0313336049	-0.1026818321	-0.0375390739	0.0204775944	0.0243893595	-0.0732252634	0.1920941238	-0.0184251924	0.0021477612	-0.080329317	-0.047974509	-0.0519179308	0.0366765273	-0.0211989429	-0.1387392037	-0.096573836	-0.0339206731	-0.0307707379	0.1022632284	0.1050153571	-0.1456152739	0.0891881152	0.0581236682	-0.0297207977	0.0243469809	-0.1480694794	-0.0165006015	0.1196894109	0.0637612462	-0.0261811768	-0.0304933521	0.0437674856	0.0296687624	-0.2049634412	0.099478849	-0.0232829348	-0.0365571615	-0.029052564	0.1095508625	-0.0392832686	-0.0060538701	-0.1325328971	-0.0177353545	0.0188422671	-0.0824955747	-0.0760387549	-0.0549516873	0.0139967945	0.0675164892	0.0356925299	0.0479673156	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.2105171044519096	0.0157056306037332	0.0002466668326609	0.0443174512668162	-0.3529406828159267	-0.3938138139144626	0.155089320029855	0.1245671255865726	0.0384737920466022	-0.2301374855073135	0.0529632622356289	0.0014802326744451	0.0170239409739413	-0.0020964268071849	4.395005357883477e-06	0.0002898145662842	0.0007101408730794	-0.0038038646466232	5.043000596179725e-07	1.4469386249829844e-05	0.0091722483356033	0.0006469762211938	8.413013952997749e-05	4.185782307903366e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.3769146016672	-10.497813598115386	937753.8487334446	110.20409034077628	909.1977119678404	-50.26033456151083	2526.101230235	826640.4794475561	907.084645732158	-3.0396084512245807	822802.5545230346	9.239219536755892	915.2155191879392	781.3980642177079	0.993983	62.207455	0.489217746458273	0.272601278754576	-0.1705326147	-0.1037036527	-0.0271362278	0.1159120176	0.0124715268	-0.0001817861	0.0860014129	0.015438352	0.1458329034	0.064954646	0.0122052734	0.0829789335	-0.1433253221	-0.0569641236	0.0360235111	-0.1261539962	0.0978454406	0.0029653088	-0.057930057	0.0733418211	0.0509174955	-0.1230450549	-0.1057278221	-0.0043308592	-0.0332451743	0.0192197484	-0.1154616963	0.0249347688	0.1465183544	0.0185311235	0.0344710519	-0.0941836554	0.0890089031	-0.0236155209	-0.0225879435	0.1660353449	-0.0199341575	-0.0388952222	-0.0722131452	-0.0731945051	-0.0621615869	-0.1095772254	0.0367663507	0.0268191596	-0.0114395497	-0.0767885638	0.0233829859	0.0345768551	0.063346694	0.0206712806	-0.0386733909	0.0086931213	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.1902079696451011	0.0203091348068085	0.0004124609566011	0.0361790717165117	-0.1664885635224067	0.18645211929352	0.034764392789045	0.0277184417837544	0.0089040346565951	-0.0295697573900071	0.0008743705521038	7.92818331658466e-05	0.0210356907528757	0.0040117497789343	1.6094136288780194e-05	0.0004425002854506	7.631285367715179e-05	-0.0006338280194022	5.8236516363503796e-09	4.017379581793767e-07	0.0095844052366254	0.0004121569010221	9.18608237398524e-05	1.69873311060142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.1897537145536	-19.187160887113578	900961.1885566948	368.1471429079811	915.0319588824016	5.834246914561163	34.03843706006645	837283.485776165	894.867109440984	-12.217536291174042	800787.143559262	149.26819302615476	901.561203973282	718.1486512744625	1.192345	74.621803	1.8846071337874748	1.0038468091778303	0.003501659	-0.03163528	-0.0133250294	0.0065283393	0.0639193818	0.005616621	0.1161693109	0.0079895101	-0.0160290279	0.1032498363	0.0330091694	0.0212518186	-0.0899226599	0.0294199876	0.0017164959	-0.0222092397	0.1345786799	-0.0225330224	0.0064828535	-0.0968551766	-0.0978170945	-0.011507627	-0.1243321878	-0.0050384977	0.0989599295	0.0041193707	0.0979044214	0.0371066818	0.0532046208	-0.0115340925	0.1279178744	-0.0516051227	0.1170654169	0.063118596	-0.1133006447	0.0615509271	-0.0530668411	-0.0363221839	0.0438551523	0.0756327658	0.0039318621	0.0762918597	-0.1541389342	-0.0510908091	0.0712770856	-0.0864108193	-0.205002217	-0.1552523697	-0.1606641477	0.0116652574	0.1338022307	0.0302736746	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.2168061009847974	-0.0265981313396963	0.0007074605907637	0.0470048854242301	0.3063473180556002	0.4728358815780069	0.223573770907651	0.093848679279859	0.8811915612765091	0.872287526619914	0.7608855290966873	0.7764985676649317	0.0274624976165568	0.0064268068636811	4.130384646305853e-05	0.0007541887753393	0.003004823013861	0.0029285101601838	9.028961344628702e-06	8.576171758300027e-06	0.0086820103754932	-0.0009023948611322	7.537730416017157e-05	8.143164853978044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
