global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
906.2029713293648	-1.3822356354507974	1.9105753519100697	821203.8252461696	1106.3612932684298	-8.606185262236977	74.06642476794494	1224035.3112425923	839.3748420147856	1.065211776859428	1.1346761295600198	704550.1254073463	866.5646463336592	792.3981706825011	0.850191	20.218149	0.0513549472610263	0.0286314958036246	-0.0076191325	-0.008377834	0.0025225337	-0.0655418836	-0.0909366409	-0.0861409835	0.1163902279	-0.0894390129	0.021430722	-0.0582531019	-0.0026655198	-0.014601576	0.0446055742	-0.0675695805	-0.0338858041	-0.1136973115	-0.0015796654	-0.0161872624	0.024591365	-0.0248742538	-0.0008767831	-0.0167895179	0.0824644298	-0.0602201429	0.0752866997	0.0217821836	-0.016781618	0.0117210042	0.0752052754	0.0034914446	0.0546538969	-0.0514777056	-0.0323819248	0.0623326838	0.0029297533	-0.0099700078	0.1068193283	-0.0362474585	0.0532636504	0.0353357281	-0.057580627	0.0486346291	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.072039549127993	0.0050072052258513	0.0051896966385645	2.5072104173793503e-05	0.2797041379279648	0.0006374473163504	4.063390811223314e-07	0.0782344047740259	0.4615756301598708	-0.0258220314662195	0.2130520623574818	0.0006667773090424	-0.008594193572265	-0.0001727287736008	7.386016315756103e-05	2.9835229229670653e-08	0.001167964370375	0.000131878793997	1.7392016306103185e-08	1.3641407704654703e-06	0.0026900705359072	9.315769745419982e-05	7.236479488156049e-06	8.678356594968228e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.3401722039332	-0.862799125431593	0.7444223308455217	819640.8274062474	1114.6462632310331	8.284969962603327	68.64072728123938	1242436.2921349057	839.3484752308239	-0.0263667839617482	0.0006952072964855	704505.8628723089	867.1643937806424	777.525469465784	1.003766	23.870272	0.0877707939154171	0.0414433572626335	0.053315839	-0.084159791	-0.0631332121	-0.0493769069	-0.0085084523	-0.0373217266	0.0973105085	0.0628025997	0.1210927024	-0.0628169694	-0.0421739371	-0.0738599072	0.0951318233	-0.0610561805	-0.0567832831	0.0213314628	0.0947924576	-0.1030320063	0.0054285885	-0.0485122319	0.0251343129	0.0224977909	0.0395787138	-0.0182539309	0.0470957927	0.0454905774	0.0363794659	0.0553733525	-0.0380685897	0.1433656569	-0.0050333287	-0.0258659045	0.0341344462	-0.037554151	0.008949178	-0.0270529621	0.0116450444	-0.0036061894	0.086938607	-0.006545043	-0.0694431582	0.1026713575	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0757814507981322	0.0037419016701392	0.0057428282850697	1.4001828108990532e-05	0.2606583657114072	-0.0190457722165575	0.0003627414393249	0.0679427836153417	0.4829036468343162	0.0213280166744453	0.2331959321258819	0.0004548842952654	-0.0080631190604138	0.0005310745118511	6.501388898240831e-05	2.820401371379901e-07	0.0014780539525218	0.0003100895821467	9.615554895597697e-08	2.184643486565315e-06	0.0027220085089947	3.193797308750001e-05	7.409330323039549e-06	1.0200341249378751e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.7560587288272	-3.584113475106051	12.845869402436772	813163.989454148	1113.1722294956587	-1.4740337353744053	2.1727754530218224	1239152.4125203355	836.1159231138623	-3.232552116961529	10.44939318887246	699089.8368845461	865.0747864304406	779.7246402022442	1.027802	24.44186	0.1292198787798255	0.0606270077465991	0.1055427411	-0.0250058063	0.0232175621	0.0617989905	0.1080662236	-0.0746849604	-0.0822574536	0.0922714517	0.0657446632	-0.1097462894	-0.0139170195	-0.0507944846	0.0307721158	-0.1064900529	0.0027669959	0.0751723927	0.0490482601	0.0103295914	0.02058724	-0.0283793024	-0.0226287664	-0.0264968565	0.0445195366	-0.0732372601	0.0784680708	0.0821846063	0.0612292163	-0.023965199	-0.0043105498	0.0424911905	-0.0524951541	0.05383971	0.0765979475	0.0786573412	0.0060209033	0.0638401565	-0.1013901247	-0.0109837979	0.0806086305	-0.0291147159	-0.0150156166	0.0019727117	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0570539197336472	-0.018727531064485	0.0032551497569734	0.0003507204197712	0.2901370120936661	0.0294786463822588	0.0008689905925302	0.0841794857866401	0.5253279963343829	0.0424243495000666	0.2759695037326974	0.0017998254305038	-0.0083177879202836	-0.0002546688598697	6.918559588681577e-05	6.48562281873838e-08	0.0018882728947393	0.0004102189422175	1.6827958055404473e-07	3.565574525007136e-06	0.0028289077435677	0.000106899234573	8.002719021617295e-06	1.1427446352293292e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.2250082305732	2.4689495017460104	6.095711642171873	817622.8655095801	1107.4047957144642	-5.767433781194541	33.263292420463955	1226345.3815713942	838.4205109399212	2.304587826058878	5.311125048018785	702948.9531647585	867.0587688323469	781.0100951848156	1.003976	23.875273	0.3272938858514239	0.1511302286224951	0.0680881367	0.1064457642	0.0011888581	0.1075231451	0.0468232274	-0.1007252298	-0.1475822826	-0.0762108321	0.0218455146	-0.0862536242	-0.0315988296	-0.123514045	-0.0667368626	-0.0892316175	-0.0520472681	0.0483868053	0.031615233	0.1455660427	-0.0498228438	-0.0715179378	0.0083726838	-0.0555955741	0.037963221	-0.1046719306	0.0407696601	0.048412841	0.0924232412	0.0038296599	0.0409009755	0.0373857391	-0.0433640122	0.0271212645	0.1484657586	0.1447691481	-0.0372165285	0.0001053784	-0.0677465991	-0.0228411794	-0.0322401423	-0.0204348979	-0.0828888384	0.014487883	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0383013590459029	-0.0187525606877443	0.0014669941047631	0.0003516585323475	0.2381983856440257	-0.0519386264496403	0.0026976209174752	0.0567384709234199	0.4116601688124888	-0.113667827521894	0.1694640945867267	0.012920375013547	-0.0095099573068897	-0.0011921693866061	9.04392879788648e-05	1.4212678463607675e-06	0.0029519877531956	0.0010637148584563	1.1314893001007063e-06	8.714231695016808e-06	0.0022260945647872	-0.0006028131787804	4.955497011375114e-06	3.633837285114508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.125744732576	1.9007365020028144	3.612799250045896	821063.8652671655	1112.461642152325	5.056846437860941	25.571695896106885	1237570.905260248	836.7257307068376	-1.694780233083634	2.8722800384510165	700109.9484268912	865.305488816719	797.1052769224428	0.933281	22.19409	0.1202732432322403	0.0594380620601732	0.0162252079	0.0735798851	-0.0581512563	0.1243214529	0.0312789517	-0.0733147775	-0.1467232006	-0.0883878222	0.032571355	-0.1113026625	-0.0904384233	-0.1242309994	-0.0658835927	-0.1123473279	-0.0959781165	0.0017931893	0.000258686	0.1359366323	-0.065072218	-0.0489447985	0.0225304271	-0.0378100674	-0.0610554262	-0.1138036356	-0.0266218843	0.0329395135	0.0881593959	0.0317746646	0.0903255859	-0.0531210811	0.0437397922	-0.013164155	0.1473646158	0.0313531775	0.001318079	-0.0562166044	-0.0091611209	-0.1035610116	-0.0540439905	0.0041705452	-0.051856899	-0.0059790184	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0369633152278936	-0.0013380438180092	0.0013662866726366	1.7903612589128947e-06	0.2712377082793722	0.0330393226353465	0.0010915968402025	0.0735698943926458	0.3921489315218593	-0.0195112372906294	0.1537807844937359	0.0003806883806112	-0.0087782403206088	0.0007317169862809	7.705750312636208e-05	5.354097480120042e-07	0.0025200033153882	-0.0004319844378074	1.8661055450777545e-07	6.350416709567521e-06	0.0020621031991104	-0.0001639913656768	4.252269603781346e-06	2.689316801654197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.9777489094864	-3.147995823089559	9.909877702189313	815368.8150256436	1107.975737368326	-4.485904783999104	20.123341731106045	1227610.2345968855	840.824765846946	4.099035140108413	16.802089079843594	706986.2868615715	868.2395378937391	774.8631079148273	1.041441	24.76622	0.2865338994959128	0.1321395357050461	0.0412138583	0.081044043	-0.0114726115	-0.0005672287	-0.1543168584	-0.0735899465	0.0869108561	-0.1284913052	0.1173427856	-0.0531150465	-0.0390035748	0.0457002386	-0.0582710895	-0.054533433	-0.0793513791	-0.10874014	-0.0377541447	-0.0302753559	-0.1093487902	-0.0252716733	0.0034566795	0.0130642501	-0.0076949173	-0.0832775005	0.0020903607	0.0447449305	0.0145029054	0.0024083558	0.0598193099	0.0141113244	-0.023094093	-0.0875788816	-0.0427994857	0.004654633	-0.0777856445	-0.0186433857	0.1449298364	0.0171123722	0.0743472696	-0.0256036167	-0.0544762968	-0.0889369313	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.010375666681412	-0.0265876485464816	0.0001076544590837	0.0007069030552312	0.1906860078816379	-0.0805517003977343	0.0064885764369663	0.036361153601836	0.3577028397780424	-0.0344460917438169	0.1279513215852758	0.0011865332364234	-0.0072344085211566	0.0015438317994521	5.2336666650983225e-05	2.3834166249998166e-06	0.0015177861951507	-0.0010022171202375	1.004439156097148e-06	2.3036749341900386e-06	0.0024150234555783	0.0003529202564678	5.8323382909933535e-06	1.2455270742536826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.95791766123	8.980168751743577	80.64343080979178	831667.2435850068	1141.7898012857302	33.814063917404155	1143.3909186102935	1303683.9503201072	852.6123651173489	11.787599270402891	138.94749655960285	726947.8451509994	884.6551002717877	801.745332167378	1.226925	29.177168	0.1004751559819823	0.053305875476465	0.0419350245	-0.0377032788	-0.1593298034	-0.0079889074	0.0207404034	0.0150069519	0.0868142953	-0.0092259576	0.0197511766	0.0838821115	-0.0420715924	-0.0193855944	-0.1508449251	0.0776848414	-0.0268199095	0.1208814413	-0.0060147798	-0.0674564403	-0.0951954549	-0.0510330017	0.0090954238	0.0146862626	0.0383647002	-0.0508738425	-0.0025845896	0.0151575613	-0.0243213489	0.0498362021	-0.1053638121	0.1443846008	0.0056728133	-0.0647774767	0.1102458782	-0.004354245	-0.0051091673	-0.0745216661	0.0165900832	0.1042111032	0.0532643882	0.0375234218	0.0815221691	-0.0270646405	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0409006793906172	0.0305250127092052	0.001672865574614	0.0009317764008971	0.2272295307778762	0.0365435228962383	0.0013354290656678	0.0516332596575337	0.3803923276222463	0.0226894878442038	0.1446983229138703	0.0005148128586322	-0.0073242611693859	-8.985264822929974e-05	5.3644801677374106e-05	8.073498393818281e-09	0.0013941789519302	-0.0001236072432204	1.5278750576571824e-08	1.943734950005191e-06	0.0024141406963814	-8.827591969000174e-07	5.8280753019248704e-06	7.792637997115638e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.4844621001074	3.5265444388774085	12.436515679377177	838111.800346723	1152.8928577007275	11.103056414997354	123.2778617546139	1329161.94133735	855.2915213592781	2.679156241929263	7.177878168668532	731523.5865090685	888.6595131224991	807.4612936876258	1.204421	28.641994	0.0775275193629457	0.0562352724718223	0.0221382714	0.0604538913	-0.0642970274	0.0957202903	0.0858490669	0.0772918438	-0.0528768525	-0.0046549051	-0.1328247169	0.1130193073	-0.0190009924	-0.0216126636	-0.1350551243	0.1097860692	0.0026432006	0.0909929812	-0.023463415	0.1152755574	-0.0760313695	-0.049847498	0.0242898405	0.0191871291	0.0127064207	-0.1435123676	0.013540671	0.0013292048	-0.0486165462	-0.0756289171	0.0105732097	-0.0135395655	-0.0408859691	-0.0137514983	0.0641885935	0.033104085	0.0322690863	-0.0274099674	-0.0175476191	0.0445657924	0.0694198481	0.0026011087	0.1138446514	-0.0466286936	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0409556679295519	5.498853893470129e-05	0.0016773667355557	3.0237394141731603e-09	0.2808272851226263	0.05359775434475	0.0028727192708001	0.0788639640693448	0.3791074763137203	-0.0012848513085259	0.143722478596958	1.6508428850208673e-06	-0.0071801317730683	0.0001441293963176	5.155429227862492e-05	2.0773282882875825e-08	0.0016998504300986	0.0003056714781683	9.343505256565452e-08	2.889491484706395e-06	0.0024161383253101	1.997628928700028e-06	5.837724407032295e-06	3.990521336779221e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.7777205240358	3.293258423928364	10.845551046775132	844152.4997313432	1159.3170180478933	6.424160347165753	41.2698361660968	1344015.9483354592	859.0349422738572	3.743420914579019	14.01320014370762	737941.0320474491	893.8805355380317	809.2074677471517	1.124056	26.730862	0.1305859517670091	0.0714756980177643	0.0294013687	0.1515103572	-0.0678368375	-0.0866344582	-0.0494706122	0.0839941033	-0.0060984843	-0.1210126435	0.0340704859	0.1541547551	-0.057871418	-0.0915245314	0.0482074932	0.1533054262	-0.0565511505	-0.1209471978	-0.0183699795	0.0444590287	-0.0641042206	-0.0749935443	0.0162294903	-0.0065453809	0.0878464766	-0.1235395486	-0.0286504956	0.0054013335	-0.1216696531	-0.0387226755	0.049834636	-0.0327564474	0.084096944	-0.0859754831	0.0425261046	0.0869926364	0.0309603233	-0.0651693904	0.0589416639	0.0664863281	0.0961740331	0.013282164	0.0662527337	-0.0540776706	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0416959792045332	0.0007403112749812	0.0017385546818248	5.480607838644307e-07	0.2990944796911776	0.0182671945685513	0.0003336903974053	0.0894575077817362	0.4136567687390169	0.0345492924252965	0.1711119223236045	0.0011936536070886	-0.0082661842472944	-0.0010860524742261	6.832980201021807e-05	1.1795099767726337e-06	0.0019748101956029	0.0002749597655043	7.560287264617984e-08	3.899875308657165e-06	0.0025957091555433	0.0001795708302331	6.737706020171311e-06	3.224568307064069e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.3097923442452	0.5320718202094668	0.2831004218610151	845130.4943000193	1164.2719675940923	4.954949546199032	24.551525005377997	1355529.214525419	841.5585223237345	-17.476419950122704	305.42525427304685	708220.7464957074	877.142528129065	796.784152884525	1.416213	33.67857	0.318337567776215	0.1783615745049261	0.0287446714	-0.1086221204	-0.1015023505	-0.0941952935	-0.0711770506	0.116085315	0.0468216541	0.0886772064	0.0831313077	-0.0559774725	-0.1171665713	-0.1215158256	0.2059307849	-0.0428673314	-0.1084572352	-0.0303466229	0.1366677221	-0.0837162879	0.0173155501	-0.0363925692	-0.0420564311	-0.0463511731	0.069724944	-0.0567753727	0.0767514072	0.0173976666	0.0464089278	-0.0511442949	-0.0268409957	0.0935620276	-0.0084380034	-0.0547291579	-0.0827756739	0.0068710042	0.0827750602	-0.0304781324	0.1173109736	-0.063597685	0.1111736449	0.0121799363	-0.2085297994	0.0758362166	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0388776782379522	-0.0028183009665809	0.0015114738651737	7.94282033823139e-06	0.3649328593149334	0.0658383796237558	0.0043346922314817	0.1331759918077729	0.559177521494945	0.1455207527559281	0.3126795005452297	0.0211762894826519	-0.0094953254518628	-0.0012291412045684	9.016120543679348e-05	1.5107881007678572e-06	0.0014660746847314	-0.0005087355108715	2.588118200216864e-07	2.1493749812102737e-06	0.0029410351287024	0.0003453259731591	8.649687628261543e-06	1.192500277382796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.1032759864846	-17.20651635776062	296.0642051698838	813790.3205455476	1115.829632510506	-48.44233508358639	2346.6598283504645	1245075.7687885307	845.5324565792872	3.973934255552763	15.792153467455693	714925.1351290043	874.5527844452231	781.056812770165	1.434268	34.107929	0.3784846085146719	0.2203929323622144	0.0307620967	-0.1154837353	-0.051921999	0.006923921	-0.0621635692	-0.0868931853	0.0515643737	0.073704574	0.0926313383	-0.0101036721	0.0267464671	0.1046141772	-0.0492349572	-0.014722617	0.0263285343	0.0230126355	-0.0317220407	-0.1381633003	-0.0421441494	0.0333117433	-0.0361384953	0.0453354491	0.0336660313	-0.0027141829	0.0336095313	-0.0362182418	-0.009783921	0.0537525826	-0.1127603898	0.1170386642	-0.0598048411	-0.0606517159	-0.0778580807	0.0415261092	-0.1191502482	0.0040356013	0.0396093983	0.1601172182	-0.0365835269	0.0029688799	0.1207252511	-0.1703939764	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0915500383541143	0.052672360116162	0.0083814095226397	0.0027743775202066	0.20438693661319	-0.1605459227017434	0.0257749932961541	0.0417740198581241	0.5305699446011687	-0.0286075768937763	0.2815044661140872	0.0008183934557333	-0.0068011881987123	0.0026941372531505	4.625616091430345e-05	7.25837553881332e-06	0.0014511002462631	-1.4974438468299926e-05	2.2423380744090062e-10	2.1056919247048296e-06	0.0029169718442614	-2.4063284441000216e-05	8.508724740213752e-06	5.790416580884831e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.080338563464	20.977062576979392	440.0371543585093	852077.3114424393	1161.0741245938702	45.24449208336432	2047.064063881617	1348093.122801422	861.9727309045713	16.440274325284122	270.28261989059627	742996.9888230845	893.8072752539348	808.48170312153	1.428139	33.962173	0.2470825545480807	0.1203827439543805	-0.0504875975	-0.1131736064	-0.0795807126	-0.0352169541	0.0077539822	0.1166546178	-0.0626315384	0.1703274917	0.0153785148	0.1836242344	0.0094125302	-0.0770777722	0.1334718685	0.170170912	0.0774237743	0.1300618455	0.0129327378	-0.0433544754	-0.0110286292	-0.030991996	0.0343878213	0.0575433288	0.0354446607	-0.0479017245	0.1015369125	-0.0958949025	-0.1276718865	-0.0377737099	-0.1071071234	0.1271958375	-0.0131007341	-0.0685990261	0.015872182	0.0568541779	0.0339046257	0.0339208161	-0.0191198954	0.08341877	0.0602467458	0.0543194423	0.1193881983	0.0229179453	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.1230150491944215	0.0314650108403072	0.0151327023283059	0.0009900469071806	0.2902195689358109	0.0858326323226209	0.0073672407714302	0.0842273981932879	0.4591140010004011	-0.0714559436007675	0.2107856659145963	0.005105951875876	-0.0072961206199172	-0.0004949324212049	5.323337610038095e-05	2.449581015597445e-07	0.0009861198640406	-0.0004649803822225	2.162067558517822e-07	9.724323862554515e-07	0.0031236383965217	0.0002066665522602	9.757116832224655e-06	4.2711063823159265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.8003525885936	-3.279985974870442	10.758307995346804	846032.6886221011	1170.5632043630592	9.489079769188947	90.04263486603097	1370218.215408713	849.0574506270984	-12.915280277472904	166.80446464568053	720898.5544653877	889.012218367624	848.9920564990697	1.824392	43.385342	0.537584964087479	0.2429112323300274	-0.0914743502	0.1261017109	-0.1196205506	0.0043827707	0.0272820531	0.1381971099	-0.1483646452	-0.0712388788	-0.0008014715	0.03774493	-0.1533338531	0.131892756	-0.0835091589	0.0607388254	-0.1977083262	0.0532924377	-0.0715895628	0.1126255795	-0.1576338958	0.0730712533	-0.0342847041	0.1015955103	0.0137796965	0.1194735269	-0.1148119926	-0.0257223496	-0.1359644316	0.2029743003	-0.0508585553	-0.1459199192	0.0872985522	0.0862936441	0.1407164501	-0.0511439753	-0.0340243447	-0.1687669611	-0.0656332039	-0.0081364947	-0.051524617	0.0632646178	0.0653957371	-0.2402980094	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0553429973951722	-0.0676720517992492	0.003062847360682	0.0045795065947202	0.1238654902382876	-0.1663540786975233	0.0276736794993017	0.0153426596719713	0.3665643450833897	-0.0925496559170114	0.1343694190864144	0.0085654388103572	-0.0057686124983698	0.0015275081215474	3.327689015634826e-05	2.3332810613932668e-06	0.0020711483531044	0.0010850284890638	1.1772868220800726e-06	4.289655500567068e-06	0.001515991453659	-0.0016076469428626	2.298230087567128e-06	2.5845286928957847e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.0458523051848	-2.754500283408788	7.587271811299094	840973.0952301428	1151.9869245917876	-18.57627977127163	345.0781701405555	1327073.8744304448	847.5367680825477	-1.5206825445507093	2.31247540130122	718318.5732518103	880.6544333720741	807.8385439530754	1.684351	40.055073	0.6045709065257011	0.3822817361066676	-0.0461618499	-0.0241433172	-0.0897031815	0.0108093611	-0.2800074608	0.0636789827	0.0276421422	-0.0921858771	0.1917452142	0.0170957425	-0.3138118239	0.277643278	-0.0793864555	0.0206005852	-0.2728728355	0.0293285781	-0.2300239031	-0.2461324925	-0.2402697372	0.2540282417	-0.1096693656	0.0631308374	-0.0812200662	0.4131230694	-0.3197681266	0.1354842844	0.0071612088	0.0819953878	0.1708725861	0.0144503595	-0.080197933	-0.1156566217	0.0797120931	0.0406060323	-0.0639477717	0.1995861406	0.0127585676	0.0901994124	0.0754438656	0.0121586791	-0.1358768311	0.347923916	0.0509612127	-0.0888661936	-0.1211199807	-0.0067565429	0.0372522587573485	-0.0180907386378237	0.0013877307825244	0.000327274824462	-0.1959434495521463	-0.3198089397904339	0.1022777579698813	0.0383938354223945	0.3642916265785061	-0.0022727185048835	0.1327083891952137	5.165249402440284e-06	-0.0018520382319461	0.0039165742664237	3.430045612590036e-06	1.5339553984412343e-05	0.001508845433648	-0.0005623029194563	3.1618457322919053e-07	2.276614542640421e-06	0.0007068984476879	-0.0008090930059711	4.997054153435626e-07	6.546314923113506e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.6500809007824	-6.395771404402353	40.90589185737085	829283.5698446016	1124.57931533018	-27.407609261607604	751.1770454369589	1264678.6364684964	840.0010576736829	-7.535710408864816	56.78693136627353	705601.7768929059	867.7388105680322	806.8217098664264	1.782753	42.395142	0.6309900183340431	0.3988787914043815	-0.0298949604	-0.1447981958	0.0597931868	0.0419232362	-0.0977204818	-0.0277915254	-0.0314348251	0.041304415	0.0894275251	-0.0809198073	-0.2286464468	0.2139604175	0.2331490212	-0.0892050849	-0.1162321835	0.1191381042	-0.2130509593	-0.2392484085	-0.0908970502	0.2706331904	-0.2958317425	0.081134179	0.0921678819	0.2303965101	-0.0100213771	0.0092688119	-0.0113765756	-0.0060596204	-0.3470636363	-0.0363600899	0.2130212501	0.1531309274	-0.1284703203	0.2301934928	0.2855354713	0.3112414922	0.1494757152	-0.1946099436	0.069351334	0.0384105613	-0.0178443047	-0.0659114257	0.0478387595	-0.0936454286	-0.1172407796	0.0067565429	0.0194290203702962	-0.0178232383870522	0.0003774868325493	0.0003176678266016	0.1498330244090766	0.3457764739612229	0.1195613699450562	0.0224499352035709	0.554753359832219	0.1904617332537128	0.3077512902451354	0.0362756718340084	-0.0020129302281619	-0.0001608919962157	4.051888103447919e-06	2.5886234446305e-08	0.0025186608520244	0.0010098154183764	1.0197271791907035e-06	6.343652487520277e-06	0.000339034407639	-0.0003678640400488	1.1494432956312765e-07	1.3532395196109865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.7814689032494	0.1313880024670197	0.0172628071922735	829522.8840975608	1130.6899892797967	6.110673949616739	37.34033611852464	1278459.8518575467	854.5893835146566	14.588325840973653	212.8192508424196	730323.0144159608	883.5207238127681	798.2582724713028	1.852192	44.046448	0.7332988553355597	0.383253655345825	-0.0656761002	-0.0049264141	0.0733912822	0.1765316132	-0.0946553479	-0.0422712639	-0.0982526603	0.0118032332	-0.0890765021	0.088001575	-0.0323524545	0.1208687426	0.0098614568	0.0669388436	0.0933340085	0.0500365214	-0.2284131588	0.0427854651	-0.1147810252	0.2008314106	-0.0904121406	0.1461880991	-0.1464709389	-0.2021065458	-0.0998547473	-0.2348927196	0.1623879846	-0.1774166843	-0.1324692372	-0.1759416587	0.0759421378	0.3963024902	-0.0587754445	-0.1239837173	0.1979828759	-0.3162570891	0.0757891238	0.0023164016	-0.0214261738	-0.2665809321	-0.0848351185	-0.0363858695	0.0446835199	-0.098167988	-0.1126387502	0.0201956026	0.0814382706209642	0.062009250250668	0.0066321919217334	0.0038451471166499	0.4645696735576337	0.3147366491485571	0.0990591583172619	0.2158249815894463	0.3797645983725743	-0.1749887614596446	0.1442211501770826	0.0306210666371804	-0.0037940041124061	-0.0017810738842442	1.43944672049544e-05	3.172224181136723e-06	0.0021650323960775	-0.0003536284559468	1.2505308485538857e-07	4.687365276065081e-06	0.0018356159569817	0.0014965815493426	3.369485941525842e-06	2.239756333832996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
