global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
868.5570050330988	0.9194400084469408	754391.2709920664	0.8453699291329104	922.3868889854068	-4.6534528913952045	21.654623812434387	850797.5729721772	769.1305693673615	-0.0680668896967517	591561.8327353618	0.0046331014729897	794.7893134381263	692.6265045097488	0.8439919999999999	22.955555	0.0563897710956188	0.0299467927071107	-0.0087782388	0.0272557216	-0.0499042148	-0.0261834334	-0.0295777005	0.0004420595	0.0370441542	-0.0021953141	0.0035629498	0.0012597446	0.0492819369	-0.0043181872	0.0057976545	-0.0004675079	-0.0367807431	-0.002187896	-0.026430131	0.0510708601	-0.0291182827	-0.0168028275	0.0504332352	0.0569075077	0.0172575875	0.0359427162	0.0702088195	0.2235200599	-0.1305730093	0.0221006422	-0.0167471107	0.0817772292	-0.0001398621	0.0101647012	0.0095048485	0.0053396337	-0.0170452996	-0.0169512911	0.0221799005	0.0432990173	-0.0631477105	0.0611718845	-0.0007786719	0.0097765262	0.0114871833	-0.0230392631	-0.1408196347	-0.0048382749	-0.0311742169	0.0417694408	-0.0055937913	-0.0334997149	0.0142276645	0.0440350426	0.0361018054	0.0519569956	0.0346832491	-0.0179185318	-0.0318392627	-0.0661928286	-0.0774443819	-0.0217709519	-0.0087224878	0.0244307595	0.0986352381	0.0888140627	0.0145389747	-0.0377841128	-0.0916509664	-0.0289554546	-0.0221375806	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0089673763336293	5.097854298700272e-06	8.041383830893487e-05	2.598811845077684e-11	-0.0883290864125854	0.0085557452953537	0.0078020275064819	7.320077755896703e-05	-0.0810349110462098	-0.0205235143938864	0.000421214643076	0.0065666568082671	-0.0009090273210132	0.000205946249516	8.263306703484355e-07	4.2413857689706546e-08	-0.0001408217184739	-0.0002920136490805	1.9830756393942344e-08	8.527197124936778e-08	-0.000392063764053	-4.8148372445e-05	1.537139950834065e-07	2.318265769102435e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.337739982285	-3.2192650508137604	748809.4042376487	10.363667467390924	914.10494333903	-8.281945646376812	68.59062368953983	835587.8474368512	767.8199145024365	-1.3106548649250271	589547.421106529	1.7178161749516412	793.1432235495342	687.0984747469782	0.7305519999999999	19.87014	0.1332918630223905	0.0611674806879203	-0.0218052971	0.0182756099	-0.0209161334	0.0451699474	-0.0606088445	0.0169243803	-0.0943568863	0.0257823036	-0.0138650254	-0.0412398496	0.0444937618	0.024188856	0.0029140636	-0.0240420576	-0.0145043415	0.0322455662	0.0546874039	0.0194954978	0.0658241806	-0.0200205157	0.005467683	-0.0102256666	0.0339479524	0.0562608038	-0.0022174339	0.0869109291	0.0288201614	-0.1294586933	-0.1891723461	-0.0505702959	0.0215128121	0.0095616997	-0.0012978936	-0.0050883514	-0.0253197364	-0.0784783076	-0.0181130188	-0.0398531112	0.0495911609	-0.0048056914	-0.0635359901	-0.0178788934	0.0022055978	0.1453391554	0.0059894696	-0.0032396322	-0.0028344045	0.0494565465	0.0117218667	-0.0133877746	0.013263817	-0.0007491733	0.0143549718	0.0521194831	0.0008468067	-0.0103262251	0.024645886	-0.0118303238	-0.0296942975	0.0208257733	-0.0081240369	0.0706487943	0.1428276763	0.1178295103	-0.0659669118	0.0819761474	-0.0188016056	0.0070916025	-0.0058331703	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0053060268371325	-0.0142734031707618	2.815392079637032e-05	0.0002037300380751	-0.0456933155936098	0.0426357708189756	0.0020878790899372	0.0018178089533282	-0.0645564613213167	0.016478449724893	0.0002715393053358	0.0041675366983306	-0.0015729897732155	-0.0006639624522023	2.47429682664055e-06	4.408461379344914e-07	0.0001511181224613	0.0002919398409352	2.2836686936228465e-08	8.52288707252699e-08	-0.0001498812710353	0.0002421824930177	2.2464395407157063e-08	5.865235992426832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2641887309824	0.9264487486973394	750413.644677747	0.8583072839628659	911.7822822934104	-2.3226610456196117	5.394754332838786	831346.9303041804	767.7124762506768	-0.1074382517597314	589382.4461909459	0.0115429779411874	793.4535609831963	683.1724536861489	0.7709439999999999	20.96874	0.0861832705229499	0.0422011490793897	-0.0156399475	0.0473235756	-0.0706905425	0.0002155774	-0.0105287822	0.0101036852	-0.0589967059	0.0029668468	-0.009733836	-0.0418326891	0.0192405944	0.0266273298	-0.0227700576	-0.0639267449	-0.0509828601	0.0721186906	-0.0035315421	0.0523786485	0.0661342137	-0.041312418	-0.0486300724	0.0625837479	-0.0064183853	0.0401045674	0.0268366153	0.0423171626	0.0060627919	0.0144969828	-0.0451216395	-0.0959151604	0.0043696167	-0.0081224076	-0.0520329745	-0.0438853246	-0.0684418733	-0.1210914921	0.0013371999	-0.0191884942	0.0254889817	-0.0173788018	0.0177823658	0.0271111604	0.0214307354	0.1054635513	0.0073727745	-0.0015792303	-0.022087816	0.0539295039	0.0026647328	-0.0233734232	0.0100209501	0.0340135243	0.0497401705	0.0639451408	0.0010371422	-0.0040230351	-0.0039361838	-0.0419932487	-0.045783874	0.0037829916	0.059512496	0.0327187156	0.075539162	0.0221360917	0.0888533208	-0.0025843575	0.0433796253	0.003602641	-0.0517202171	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0034970198923787	0.0088030467295112	1.2229148127692335e-05	7.749363172195784e-05	-0.0670217752236084	-0.0213284596299986	0.0044919183541238	0.0004549031901884	-0.0559609023531066	0.0085955589682101	7.388363397597717e-05	0.0031316225921739	-0.0008659705677149	0.0007070192055006	7.499050241484663e-07	4.998761569466996e-07	0.0001511695396798	5.1417218499999777e-08	2.285222972700263e-08	2.6437303582767188e-15	-0.0003919347522208	-0.0002420534811855	1.536128499983799e-07	5.85898877540192e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.805232290546	4.5410435595636045	758301.7525845917	20.621076609854093	918.374811063494	6.592528770083618	43.46143558438022	843412.2935959083	769.4046453192683	1.692169068591511	591983.508238869	2.863436156697862	794.1607129689208	695.1082392960965	0.765528	20.82143	0.0584247488619994	0.0376544885253158	-0.0063983292	0.0419612841	-0.0027931803	-0.0930517252	0.0048790289	-0.0014225398	0.0184775908	-0.0517934274	-0.0070379708	-0.0850398425	-0.0120272358	-0.0199977201	0.0173306339	-0.0340317869	0.0199655982	0.0555874115	-0.0123972304	0.0985796673	-0.0075554797	0.0859626844	0.0172499406	0.0543161408	-0.0633686386	-0.031221839	-0.1135988187	0.0167747558	-0.0530286232	0.109111318	0.0822401292	-0.0401087005	-0.0196590992	0.0147754806	-0.065699823	-0.0845865798	0.0015561468	-0.0339455849	-0.020836939	0.0428684983	0.0326972905	0.0103431455	0.1183512405	-0.0083351915	0.0091938028	0.0477186529	0.0451268028	-0.0005084506	-0.0195783786	0.0485139387	0.0125900987	-0.0169537399	0.0172712905	0.0268054662	0.0225467845	0.1037226823	-0.0239321796	0.0307720867	-0.0679414758	-0.0392561929	-0.0189006388	0.0140541707	0.0161641223	0.0652579113	0.0268676646	-0.0406007024	0.0287971551	-0.0059833396	0.0021311217	-0.0453475584	-0.0068819456	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0029649859487506	-0.0005320339436281	8.791141676288496e-06	2.830601171724684e-07	-0.0599909609988174	0.007030814224791	0.0035989154015616	4.943234866352349e-05	-0.0934732591234492	-0.0375123567703426	0.0014071769104654	0.0087372501711594	-0.0009559943260284	-9.002375831349994e-05	9.139251513984948e-07	8.104277060887451e-09	3.915623211514507e-05	-0.0001120133075646	1.5332105134551182e-09	1.2546981071573982e-08	-0.0003269809396342	6.495381258660003e-05	1.0691653488406434e-07	4.21899776953516e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.0118074369117	-0.793424853634292	756920.5450796419	0.6295229983645978	920.9274880000524	2.5526769365584414	6.516159542437389	848107.4381540867	769.4049782328086	0.0003329135403191	591984.0205294287	1.1083142532784265e-07	794.5323604661592	711.9647547955998	0.770757	20.963663	0.0518312260360454	0.0245003648850957	0.0043138706	0.0271406368	-0.0131373404	-0.0914804266	-0.041617065	0.0316501607	0.0086863616	0.0344147574	-0.0837959309	-0.0701360348	0.0106664961	-0.0113191871	0.0437988444	0.0373755109	0.0023153685	0.0233841143	-0.040108212	0.0078450296	-0.0332618695	-0.023303338	0.0170084729	-0.0086797457	-0.0369374174	-0.0770916393	-0.1227476319	-0.0026824639	-0.0816963017	0.0851246399	-0.1045423692	-0.0992186524	-0.0050168639	0.0371677064	-0.0144738757	-0.0338974512	0.0047724195	-3.61504e-05	0.0521422402	-0.0132289127	-0.0369792664	-0.0145778328	0.0918711373	-0.0539263031	0.0072394762	0.0421811702	0.177869545	0.0024563026	-0.0184816417	0.0345735743	-0.0066992054	-0.0253446116	0.0003227448	0.0445775976	0.0178100276	0.0499873499	0.0520138699	-0.0264485415	-0.1020881055	-0.0261050316	-0.0216298867	0.0390154081	0.0197032164	0.0263795717	0.0405862796	0.0441133392	0.0455819958	0.069205949	0.0481953455	-0.032057915	0.083345978	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.008984979069595	0.0060199931208444	8.072984888106024e-05	3.62403171750139e-05	-0.0779249093714185	-0.017933948372601	0.0060722915005437	0.0003216265042311	-0.1055513054808514	-0.0120780463574022	0.0001458792038115	0.011141078088712	-0.0008169705573781	0.0001390237686502	6.674408916226834e-07	1.932760824973212e-08	0.0001511601683001	0.0001120039361849	2.2849396480514557e-08	1.2544881720923454e-08	-0.0003919379985029	-6.495705886870004e-05	1.5361539467045928e-07	4.219419496871763e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6086911950189	-0.4031162418928034	756219.2758019137	0.1625027044777771	920.7133827572776	-0.2141052427748491	0.045841054983677	847713.1331883492	769.0746184396272	-0.3303597931814011	591475.7687280582	0.109137592950858	794.9384298875102	698.1237547377626	0.811357	22.067913	0.0296846961106666	0.0165040213878515	0.0074169718	0.0238101923	0.0033735453	-0.0608397035	0.008298506	-0.0248097322	0.0372619101	-0.1281578567	0.0812978112	0.014095268	-0.0734672867	-0.002606831	-0.0104668789	-0.0067155991	0.0485933993	0.0083221148	0.0044291752	0.0585933079	-0.082025028	0.1079140634	0.0573359619	0.0701955294	0.0396464034	-0.0696698711	-0.0647603298	-0.0736751159	-0.1143871142	0.0121479823	0.0392211666	-0.0407014768	-0.0053091989	-0.0161905238	-0.0309798513	-0.0532884204	0.0548806712	0.0489405229	-0.040487224	0.1252111555	-0.0114300885	0.0563018664	0.0818346296	0.0534939056	-0.0510952904	-0.1020419709	0.0536124345	0.0074733934	-0.0007952851	0.0319765512	-0.0067609938	-0.0167624662	-0.0063194505	0.0391862888	-0.0219440015	0.0500077366	0.0130717172	0.0312249841	-0.1057067941	-0.0316764741	0.0231902821	-0.0333244256	0.1189653206	0.0349330574	-0.105616655	-0.070088465	0.0882831912	-0.0699328606	0.042221445	0.0074942282	-0.0410972599	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0007379120327328	-0.0097228911023278	5.44514168051853e-07	9.45346113877251e-05	-0.0856830667408701	-0.0077581573694516	0.0073415879261204	6.018900576917632e-05	-0.0957483085682042	0.0098029969126472	9.609874846937058e-05	0.009167738593672	-0.0008649705598247	-4.800000244659997e-05	7.481740693634549e-07	2.3040002348736033e-09	0.0001511695695186	9.40121849999872e-09	2.285223874843884e-08	8.83829092847182e-17	-0.0003919343876432	3.610859700001537e-09	1.5361256421725018e-07	1.303830777309519e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8020367207592	0.1933455257403693	756555.5830835811	0.0373824923238198	922.0168279557	1.3034451984224231	1.6989693852904706	850115.0310334909	768.9088090046797	-0.165809434947505	591220.756564995	0.0274927687176108	794.8532782996708	709.9311409065109	0.827933	22.518784	0.038710100306381	0.0223756752665632	0.0276121139	0.0002527489	-0.0172336048	-0.0856720705	-0.0276240092	-0.0149535858	0.0541457856	-0.0417877869	0.0498211739	0.065075612	-0.0124745607	-0.0092628972	-0.029514706	-0.0669216461	-0.0327444399	0.0372441092	-0.0451881062	0.0095536387	-0.0684659427	-0.0493449082	-0.0058840591	0.0122360788	0.0051568325	-0.0469826684	0.0238405917	0.0741305014	-0.1402194644	-0.0215568885	-0.1566261934	-0.1683113537	-0.0116790044	-0.020627518	-0.0496127103	0.0092002196	-0.0353810574	0.0003205786	0.0067424201	0.0687675383	-0.1030327048	0.000956965	0.0286670325	-0.0002235281	-0.0264977167	-0.07952714	0.0282341923	0.0072312946	-0.0015582332	0.0235750833	-0.0310771996	-0.0341381773	-0.0146626501	0.052101187	0.0096321534	-0.0031527485	0.0548220648	-0.0557645643	-0.1033744406	-0.067483206	-0.0326292763	0.0094183656	-0.000317117	0.0225737857	0.039716093	0.0896209133	-0.0007553686	0.0183891143	-0.000245968	-0.0284128182	0.0035708525	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0089851200280861	0.0097230320608189	8.073238191911397e-05	9.453735245571222e-05	-0.0990485640777052	-0.013365497336835	0.0098106180458552	0.0001786365190609	-0.0809769112519021	0.0147713973163021	0.000218194178676	0.0065572601558984	-0.0008819700826117	-1.699952278699996e-05	7.778712266220889e-07	2.8898377498573086e-10	0.0001511726755021	3.1059835000181793e-09	2.285317781846323e-08	9.64713350238518e-18	-0.0003919335445652	8.430779999905185e-10	1.5361190335544166e-07	7.1078051406801295e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.577851193624	0.7758144728647949	757905.7949889078	0.6018880963064795	924.5086087181454	2.491780762445387	6.208971368092915	854716.1675939609	769.4788785122408	0.5700695075611293	592097.7444764558	0.3249792434509884	796.3705416576507	700.8122530743034	0.7625309999999998	20.73991	0.1308138723443618	0.0665185268835096	0.0183022505	-0.0010510086	0.0227139285	-0.0581057355	-0.0049451122	-0.0260704009	0.0238462563	-0.0689234827	0.0592738165	0.0056047166	-0.083878571	-0.0152892617	0.009030354	-0.0500493378	0.0067019215	0.0234852979	-0.0086319163	0.0210373277	-0.0374607876	0.0444119808	-0.0041271666	0.0086030822	-0.0807907108	-0.0013530509	-0.021863638	-0.0316219383	-0.0141263235	0.0167958289	0.0287985919	0.0176957773	-0.0246554393	0.0033641324	-0.0678586785	-0.0182107423	0.0131212433	0.0262237392	-0.0310817683	0.0704406658	-0.0296752541	0.0103177043	0.0526219732	0.0166073942	0.017613403	-0.0969269349	0.0043173958	0.0133113277	0.0092266657	0.0148957437	-0.0081316059	-0.0203100728	-0.0061021936	0.0247902637	-0.0096965049	0.0259596426	0.0038620457	0.0094883448	-0.1149260853	-0.0482510651	-0.0190084007	-0.0602920696	0.0188311333	0.0298735163	-0.0394273294	-0.0412489983	-0.0110391322	-0.1012420485	0.0777107877	0.0100517224	-0.0065207018	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0012276513250526	-0.0102127713531387	1.507127775903405e-06	0.0001043006987114	-0.083717039765645	0.0153315243120601	0.0070085427471225	0.0002350556377312	-0.12061754631398	-0.0396406350620779	0.0015713799481248	0.0145485924788051	-0.0003627770385965	0.0005191930440152	1.3160717973284648e-07	2.6956141695376936e-07	0.0006896170247181	0.000538444349216	4.755716407810445e-07	2.8992231720264176e-07	-0.0006468749836757	-0.0002549414391105	4.184472445054372e-07	6.499513737573278e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.3458843138541	-0.2319668797699705	757501.9583420646	0.0538086333102159	917.2907000950404	-7.217908623105018	52.09820489149377	841422.2284808493	769.924284257039	0.4454057447981085	592783.4034887137	0.1983862774991578	795.4282966458068	702.1478286229208	0.820735	22.323	0.0461996723211033	0.0228262778424369	0.023906818	-0.0199007538	-0.0039074914	-0.0404916866	-0.0012601983	-0.0117164405	0.0415154709	0.032343822	-0.0299777036	0.0769957232	0.0693424536	-0.0283822775	0.0242257807	0.0448128413	-0.0516093315	-0.0296389187	-0.0480261004	-0.021410629	0.1062636303	-0.0587828739	-0.0561224949	0.0154480495	-0.0431291684	0.124364597	-0.003256702	0.0802646952	0.0097975851	0.012501639	0.0344403315	0.1073394282	-0.0162699783	0.0183475593	0.0367615445	0.0565616092	-0.0123638244	-0.014967248	0.078548078	-0.0577083036	0.0253994985	0.0258003366	-0.0392709228	0.011427412	0.0790463764	-0.0383707802	-0.109583907	0.0123636865	-0.00722472	-0.0067148711	0.0012561907	-0.0338262212	-0.0071773308	0.0121930507	0.0356424765	0.0504436651	-0.0312505118	-0.0127100524	-0.0258529384	-0.0410165953	-0.1194157122	-0.0130748289	-0.0704609306	-0.0115711023	0.0772521393	0.073292059	-0.0124825931	0.024507925	-0.0956799464	-0.0633497938	0.0528415386	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.010411795340758	0.0116394466658105	0.0001084054822178	0.0001354767186862	-0.0833057378507504	0.0004113019148945	0.0069398459588579	1.6916926519595938e-07	-0.1076491630177969	0.0129683832961831	0.0001681789653167	0.0115883422984322	-0.0004993147767653	-0.0001365377381688	2.493152462961814e-07	1.8642553944251786e-08	0.0007961164117655	0.0001064993870474	6.338013410823751e-07	1.1342119441471914e-08	-0.0004663013000076	0.0001805736836681	2.1743690238877778e-07	3.2606855233467055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.5997739785299	-1.746110335324147	754465.5673555533	3.0489013031258048	920.0072354271298	2.716535332089393	7.379564210490027	846413.3132382702	769.3005348130027	-0.623749444036207	591823.312863572	0.3890633689354774	794.8424347724581	694.4077206537395	0.787132	21.409037	0.0522978352281724	0.0269984059427555	0.0158838759	-0.0080169401	0.0019803613	0.0083100295	-0.0009377033	-0.0210702958	-0.0596404226	0.0620790714	-0.0662467781	-0.0954809667	-0.0145693607	-0.008791522	0.0078474932	-0.039016452	-0.0001645566	0.0064415765	-0.0162391392	0.0093443112	0.0935071745	0.0177739211	-0.0423810227	0.0497416229	-0.0715642207	0.0735680321	-0.0901219624	0.0098227421	0.0059520774	0.1350050937	0.0261371293	-0.0301781635	-0.0210297744	-0.0025937199	-0.0256660333	0.0045428064	-0.0290373126	-0.0621956292	0.033321963	-0.0658988177	0.0866879413	0.0072733654	0.0290552379	-0.0120686285	0.0785817424	0.0844693799	0.0029084036	0.0160846619	0.0053551719	-0.0065289046	0.0100016903	-0.0270726673	0.0071084461	-0.0001784397	0.0018891962	0.0773541866	-0.0633328892	0.0412966337	-0.0397734112	-0.0137937443	-0.0584727299	-0.0059235847	-0.0061416223	0.0598994445	-0.0350339119	-0.0904416289	-0.0061771312	-0.0087440804	0.1196228116	0.0097189687	0.0498073409	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.003924520120762	-0.01433631546152	1.5401858178265786e-05	0.0002055299410122	-0.0762071629202409	0.0070985749305094	0.0058075316803521	5.038976604405794e-05	-0.107470314538034	0.0001788484797628	3.1986778713497385e-08	0.0115498685069039	-0.0003461474281855	0.0001531673485798	1.1981804203943588e-07	2.3460236670965964e-08	0.0010531151468253	0.0002569987350598	1.1090515124728733e-06	6.604834982233731e-08	-0.0006698171434956	-0.000203515843488	4.486550057206052e-07	4.141869855063212e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.6879940371302	0.0882200586003136	754618.8309842532	0.0077827787394427	925.1448248454502	5.137589418320431	26.394825031238064	855892.9469383188	770.2732036930499	0.9726688800471948	593320.8083275548	0.946084750212264	796.332996352838	706.8238179760779	0.870564	23.678282	0.0391123772991993	0.0213630559926484	0.0323054842	-0.0320180918	-0.0309969553	0.0024268614	0.0054071269	-0.045142903	0.0495698264	0.026121333	0.0229105175	0.0840652713	0.061849923	-0.0325788529	-0.0153196842	0.0231462253	-0.0083733062	-0.0949666281	-0.0230830009	-0.0603366622	-0.0367554556	0.0752830779	-0.0060594374	0.0445651713	0.0752682394	0.0420638912	0.0083565512	0.0852022228	-0.122957602	0.103097358	0.011555228	0.2475606059	-0.0234539736	-0.0269487464	0.0557590516	0.0821428705	0.0397777	0.0691818961	-0.0066959571	0.0327317389	0.0102491776	0.040259765	-0.0247766161	0.0801559569	-0.011036247	-0.0269761001	-0.1163138088	0.0186907103	0.0041982172	-0.0316177902	-0.0094197233	-0.0464163923	-0.0091717085	0.0164748562	0.0004653004	0.0305576177	-0.0033700924	0.0227338232	-0.0100181365	-0.0102210072	-0.1096682385	-0.0423916035	0.073896816	-0.0208200131	-0.0652265629	0.0169986655	0.0897490274	0.0028264102	-0.2429016057	-0.0308801961	0.0727905794	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0080787259338421	0.0120032460546041	6.52658127141329e-05	0.0001440779158473	-0.0793482380020691	-0.0031410750818281	0.006296142874033	9.866352669681973e-06	-0.1034533298828819	0.0040169846551521	1.613616571972744e-05	0.0107025914638563	-0.0002537409966259	9.240643155960002e-05	6.438449336870499e-08	8.538948593579043e-09	0.0007590865030928	-0.0002940286437325	5.762123191776555e-07	8.645284333517342e-08	-0.0006824034983558	-1.2586354860200011e-05	4.656745345682344e-07	1.584163286668805e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.559820560449	-4.128173476681241	747463.6833275157	17.04181625357448	917.7122178213936	-7.432607024056665	55.24364717405648	842195.7147386608	768.0915488668007	-2.1816548262492006	589964.6274406009	4.75961778089643	793.6503535590437	689.7230788956145	0.7853	21.359211	0.0685753317482374	0.0403545226055653	0.0185316571	-0.0238110063	-0.0257107134	0.0823982701	-0.0427686956	-0.0305610436	-0.0762615479	0.0415322379	0.0146417155	0.0525173809	0.025257293	-0.0066643956	-0.0155264148	-0.0099398914	-0.0503832208	-0.024907884	0.0713170831	-0.0201592886	-0.0263134876	0.0255369809	-0.0468699678	0.0300118765	-0.0284410264	0.0828697186	-0.0574842465	0.0433602426	-0.0517557358	-0.0563575311	-0.085852185	0.0450917869	-0.0056548171	-0.0161173141	0.0449869895	0.0389469635	-0.0089832572	-0.0256249617	-0.0636554876	-0.0050504321	0.0136964856	0.0077335254	-0.0424029314	0.0027627552	0.0891578194	0.0641755064	0.0102788742	0.025622638	0.0149685055	-0.005817439	0.0051296461	-0.0305248227	-0.0005377585	-0.0015465313	-0.0133740567	0.0853895049	-0.026628071	0.0337315138	0.035050739	0.0013448193	-0.0686170425	0.0086054403	-0.0304114604	0.0889803883	0.0323581975	0.0033339965	-0.0688254566	0.1030082819	-0.0897902368	-0.0509059304	0.0924542942	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0024189868390749	-0.0056597390947672	5.851497327617576e-06	3.203264662083624e-05	-0.0794761388967515	-0.0001279008946823	0.0063164566539357	1.6358638860557825e-08	-0.0687265630309141	0.0347267668519678	0.0012059483359909	0.0047233404660422	-0.0001249031965592	0.0001288378000666	1.560080851070615e-08	1.6599178726026958e-08	0.0007630159921925	3.929489099699932e-06	5.821934043415052e-07	1.5440884584660582e-11	-0.0002539522893858	0.00042845120897	6.44917652842891e-08	1.8357043846785465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
