global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
910.8924378648152	0.2205210597168161	829725.0333593062	0.0486295377786275	937.878308338724	0.758014363088364	0.5745857746482581	879615.7212523066	842.487222399373	-0.2604140707862825	0.0678154882634829	709784.7199062106	851.4948464367793	697.1378870700175	0.899219	17.356667	0.0678592285105334	0.0349277572698998	0.0393074442	-0.0160240381	0.036091597	0.1411529331	0.0333716288	0.0989592711	-0.0250946948	0.057505278	-0.0374969731	-0.0301338529	0.086131543	0.0191172367	0.0022837518	0.0304560676	-0.0636856645	-0.066289638	0.1390408473	0.0180257934	-0.1128312051	-0.0286547886	-0.0067011847	0.1481428654	-0.0873356592	0.0015272227	0.0292921222	-0.0177687655	0.085032238	-0.0283497659	-0.0249270245	0.1101305176	-0.0550337695	-0.0334348029	-0.003224739	0.1043410565	0.0552432563	0.15198937	-0.046281418	-0.0399189368	-0.1387423239	-0.0701096007	-0.0184153834	0.0076960841	-0.062183815	-0.1374028883	-0.1212135169	-0.1081005074	-0.0186102038	-0.0153029067	-0.0269159585	0.1018744383	-0.0811041431	-0.0772975557	-0.1274177394	0.0292909478	0.0138174973	-0.0012966913	-0.1168021036	0.0259806466	0.0773069457	0.0067405851	-0.0322068008	0.0789923076	-0.0132638219	0.0207016728	-0.0158748743	-0.0431778032	-0.0339553645	0.1208320651	-0.0409195838	-0.1933684768	-0.1457789176	0.0153939155	0.0081705633	0.199040704	0.0369520916	-0.203341659	0.0484513813	-0.0519688638	-0.0512887852	0.0773107629	0.0332792476	0.0284209173	-0.0198536235	0.0542848678	-0.1032467549	-0.0499667692	-0.0080373668	-0.0528336057	-0.0251182716	-0.0245014708	-0.0526716266	0.0669610669	0.0836583805	-0.000520472	0.0049422896	0.0195483924	-0.0334987414	0.0304231456	0.0107016975	0.0185499148	0.1039236011	-0.120440436	-0.0727368975	0.0233944845	0.1109488906	0.0616009311	-0.0050684204	-0.0703125971	0.0057691607940739	0.0110529849576578	3.328321626787939e-05	0.0001221684764742	-0.0016383820082381	-0.0177071703866288	2.684295604918309e-06	0.0003135438831011	-0.013048206473293	-0.0259484617599453	0.0006733226677073	0.0001702556921696	-0.000176000000318	-0.0002629999971872	6.916899852048308e-08	3.0976000111936e-08	9.300001808676406e-05	3.191891195797325e-12	8.649003364138441e-09	1.0188169405808479e-23	8.181600868420891e-09	1.2227746910217504e-08	6.693859277014548e-17	1.4951779450033372e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.6665448666868	0.7741070018715845	831135.8890291626	0.5992416503466134	940.566330927952	2.6880225892280123	7.225465440200067	884665.0228752696	842.7228963241721	0.2356739247991299	0.0555421988302259	710181.8799890013	851.6315302295168	700.8845318948634	0.895919	17.292959	0.0454551592978641	0.0241718639798861	0.0330049487	-0.0394219525	0.0486769738	0.0389656718	-0.0227596186	0.0787896198	0.0798294563	0.0724622057	-0.0535257111	-0.0189280854	0.0466168124	0.0160399386	-0.0131699532	-0.0105058498	-0.0477352934	-0.0109373543	0.0973933915	-0.0812310465	-0.0824615262	-0.1487811538	0.0886946347	-0.0184281857	-0.0837263495	0.0033772751	-0.0523817438	0.0901393138	0.0248021453	0.1057540406	0.1367724725	-0.0362108597	-0.0395696293	-0.0892103837	-0.0622847308	-0.1638264241	-0.0702578323	-0.0248384448	-0.0330197604	-0.1061778825	-0.0389771894	-0.0406283832	-0.0381938187	-0.103031955	-0.000849994	-0.0859963208	-0.0078650483	-0.082203707	-0.0135316502	-0.0099177404	-0.0014190335	0.0872885669	-0.0937786082	-0.0965895222	-0.0249656865	-0.0345082059	0.0297077203	0.1271216876	-0.0819039163	0.0046790097	0.0463397247	-0.0130719139	0.0079250278	-0.1151159921	0.0927801331	0.0297490473	0.0304322061	-0.156838911	-0.0091005723	-0.0483726376	0.0314046558	0.0733807348	-0.0586491847	-0.0934773841	0.1606156632	0.0345149874	-0.0873692865	0.0109514882	-0.0764779692	-0.1379600966	0.0085258716	0.0601610337	0.0313032863	0.0268950794	-0.0215192681	0.0576031592	-0.0432599426	0.0195476401	-0.0300412684	0.0915037242	-0.0445853887	-0.0338066631	-0.0504090812	0.0503097851	0.1619200279	-0.077650506	0.0152101722	0.0274407914	0.0399022887	0.0167400828	-0.0015251211	-0.0149622341	0.0405912885	0.0517166142	-0.0802601534	0.0832055643	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	0.0108721677065801	0.0051030069125062	0.00011820403064	2.604067954908606e-05	0.0060596471825533	0.0076980291907914	3.671932397702615e-05	5.92596534222765e-05	0.0048053972083863	0.0178536036816793	0.0003187511644224	2.3091842330366844e-05	-0.0003669999840989	-0.0001909999837809	3.648099380430406e-08	1.3468898832859286e-07	-1.200001134060713e-05	-0.0001050000294273	1.4400027217469974e-10	1.1025006179748817e-08	-2.1954486058176157e-09	-1.0377049474238509e-08	4.8199945807865136e-18	1.0768315579079367e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.332483345796	-1.3340615208907138	828705.230234524	1.7797201415212445	951.0329364363556	10.466605508403632	109.54983086854524	904463.6461867573	841.9502446470135	-0.7726516771585921	0.5969906142159852	708880.214461166	850.8185280269852	703.9864653446097	0.994677	19.19919	0.0716234101550923	0.041118991964275	0.0590568061	-0.0224312384	0.100676853	-0.0461231834	-0.0778659875	-0.0109591958	0.1614306246	0.1122903902	-0.0924266862	-0.0147811113	-0.1475895722	-0.0191546571	0.0692592121	-0.0270009402	-0.0086421944	0.1603283454	0.0262657297	-0.1635259667	0.0262300793	-0.0536272123	0.0993568318	-0.0990322144	-0.0767247866	0.0256079489	-0.0060067939	0.0810208432	0.0322174038	0.1168707536	0.0389571171	0.0291569149	-0.0361085841	0.0628737539	-0.1167259434	-0.0011822046	-0.0412668614	-0.0991146369	-0.0703749464	0.0042030502	-0.208443668	0.0294140824	0.0100281751	0.0038120304	0.0698633116	-0.1693775604	0.0710893164	0.0310135484	0.0588574492	-0.0582741235	0.0022489742	-0.0040557512	-0.0042233309	-0.1560154634	0.171328032	-0.0734291253	0.0311561487	0.1105124076	0.0473192659	-0.0280984756	0.0943596246	-0.0369595521	0.0592947026	-0.0200880946	0.1032180728	0.0240617566	-0.1132686465	-0.0814484146	0.0969467811	-0.0670382599	-0.0842021268	0.1777176493	0.1067669308	-0.0886010197	-0.1317258715	0.0412413493	-0.0353031592	-0.0287516709	-0.0717231611	-0.082253327	-0.0141276841	0.0176636889	0.0374535723	0.0526073865	-0.0427491318	0.0040447856	0.0864502839	0.093956961	0.0183125574	0.0524390862	0.0100043671	0.0055726207	-0.0901397045	-0.0669129485	0.0395402082	-0.1307758459	-0.0256702363	0.0365260049	-0.0145370372	-0.1240028219	-0.039926038	-0.0101639201	0.024668646	0.0784390069	-0.0730084194	0.1172624421	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0072201614185019	-0.0036520062880782	5.213073090922337e-05	1.3337149928162715e-05	0.0058209756684703	-0.000238671514083	3.3883757732923255e-05	5.696409163467183e-08	0.035237601498288	0.0304322042899017	0.0009261190579423	0.0012416885593521	0.0002739999997757	0.0006409999838746	4.1088097932723756e-07	7.507599987708358e-08	9.300001808787428e-05	0.0001050000294284	8.649003364344943e-09	1.1025006179981964e-08	-1.2743406113387232e-08	-1.0547957507569617e-08	1.6239439937071511e-16	1.1125940758149423e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.680487492285	-2.651995853511039	823883.8673742322	7.033082007039744	937.9550433310734	-13.077893105282214	171.03128807318808	879759.6633101958	841.4306692414731	-0.5195754055404223	0.2699586020424942	708005.5711401533	850.1839041637685	686.4765362591748	1.001629	19.333366	0.021152344893756	0.0141594478431326	0.0881233925	0.0220946628	0.0225059068	-0.0991179619	0.0549021152	-0.0369225355	0.1183914267	0.0531791807	0.0582176423	0.0440103062	-0.0412891212	-0.0066521464	0.0815131833	0.037481268	0.0239638516	-0.0177128064	0.0278657573	-0.0656186134	0.0466010418	0.0576768385	-0.0454699471	-0.1029447867	-0.0510108401	-0.0112553375	0.0765176655	-0.0137230835	-0.0245987716	-0.0452694398	-0.2196772109	-0.0625395914	0.055473417	-0.0721036433	-0.0675678583	-0.0181065839	0.0979395898	-0.0212698845	-0.1019720068	0.2359578516	-0.1752215538	-0.1895158262	-0.1028060599	-0.0682624294	0.0765506107	-0.1695957374	0.0636722144	0.0324835477	0.041150213	-0.0623600451	-0.056657845	-0.0064851971	-0.0464726412	0.0164158182	0.0718341326	-0.017817043	0.0231500463	-0.0338317598	0.1067076197	-0.0019115588	0.0964877581	0.0622400815	-0.0328162225	0.0347129979	-0.0051033543	-0.1155617444	0.1398303922	0.0057235638	-0.0921605685	-0.2602225919	-0.0867690353	0.0430178325	-0.0363376542	0.1058203013	-0.2153548404	0.1890601268	-0.0904129698	-0.0757649802	-0.0134194026	0.053754839	-0.099340995	0.0738393979	0.0466561038	0.0521067538	-0.0400573827	0.0566160519	0.0051345203	0.0016155897	-0.048950242	0.016429334	0.0086038181	0.08332056	-0.0011186654	-0.1679494408	-0.0512845629	-0.0565825015	-0.0407172655	-0.0309486047	-0.0377904956	-0.0945696603	0.0343758424	0.0242810463	-0.1023036774	0.0652617883	-0.0324486897	0.1076444304	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0048198380507216	-0.0120399994692235	2.32308388351838e-05	0.0001449615872189	0.0049611994572558	-0.0008597762112144	2.461350005467525e-05	7.392151333703596e-07	0.0352360676574434	-1.5338408446002871e-06	2.352667736564122e-12	0.0012415804639599	0.0003339999908001	5.99999910244e-05	3.59999892292808e-09	1.1155599385446686e-07	0.0001980002283923	0.0001050002103044	3.920409044340296e-08	1.1025044163973626e-08	-3.324952675652095e-08	-2.050612064313372e-08	1.1055310295326025e-15	4.205009838307548e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.645611164848	0.9651236725629816	825636.8466891401	0.9314637033414572	939.4714241756756	1.5163808446021676	2.299410865876383	882606.5568426722	841.7154696001188	0.2848003586457253	0.0811112442847337	708484.9317641485	850.6810057361282	677.0291941053695	0.8998629999999999	17.369085	0.0295953995876338	0.0212761461587451	0.0906378526	0.0186433422	-0.0107793266	-0.1594497284	0.0422092423	-0.0845026774	0.0861979289	-0.0228114068	0.0490075547	0.143016829	-0.0466886456	0.0050396455	0.0753645011	0.0281150454	-0.010786156	-0.072977835	-0.0367961843	0.0653953117	0.079774554	0.0113008533	0.1277215908	-0.0925931674	-0.0865342831	-0.049374209	0.0194245404	-0.1919088246	0.0135778084	-0.0209434579	-0.07328611	-0.1063279197	0.0252690931	0.1487335849	0.0837479106	-0.0769345358	-0.0377892517	0.0902127533	-0.036329483	0.0343859273	0.0243995777	0.1004112157	0.0456844151	-0.1047343931	0.0852573966	-0.1793963169	0.0546144886	0.1224674294	0.0238351204	-0.0646114946	-0.0211614629	0.0248668069	-0.0233112658	0.1092384908	0.064635736	0.0716517802	-0.1104952709	0.102250649	0.082490526	-0.0432238761	0.0062925957	0.1228775554	0.1272023263	0.0796682338	0.0503038447	-0.1913915609	0.1935674305	0.0338955071	-0.0048943562	0.0403670646	-0.0261768866	-0.0587460826	0.1095162482	0.0963766497	-0.0131666227	0.0293244376	-0.0500458179	0.1060041226	-0.0300814063	-0.0477286209	0.0046516487	0.013370366	0.0497320868	0.0642651578	-0.0452054977	0.0399437601	-0.0175555904	-0.0133606738	-0.0459512317	0.0712982314	0.0084761155	0.0190741347	0.1164790597	-0.0641330646	-0.0332184689	-0.0159686672	-0.0171933793	-0.115907318	-0.1444105002	0.0105341087	-0.0772358056	-0.0226863219	-0.099108947	-0.0380489061	-0.0241220758	0.0107076608	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.004167741097973	0.0006520969527486	1.737006585973319e-05	4.2523043578401e-07	0.0037355226831721	-0.0012256767740837	1.3954129716493285e-05	1.5022835545282267e-06	0.0352201147216035	-1.5952935839898263e-05	2.5449616191191053e-10	0.0012404564810029	-2.0999999830250683e-05	-0.0003549999906303	1.2602499334754905e-07	4.4099999287052867e-10	-1.0000001982035656e-06	-0.0001990002285905	1.0000003964071705e-12	3.9601090979072666e-08	-1.024837823315034e-11	3.32392783782878e-08	1.0502925640970969e-22	1.1048496271093108e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.4043717408229	-1.2412394240251388	823382.6938543575	1.5406753077542583	939.4389714040574	-0.0324527716181819	0.0010531823857018	882545.5809927133	841.3127712247358	-0.4026983753830109	0.1621659815361163	707807.1790258447	850.3858628572812	688.0275866588413	0.8977629999999999	17.328547	0.065233020975674	0.0343921632918847	0.0886094365	0.0276296556	0.0447208411	-0.1313050253	0.0632620918	-0.0880050382	0.0812702629	-0.0067108121	0.0624662269	0.1033276972	-0.0753122026	-0.0263929399	0.0607187077	0.0467555679	-0.0124531503	-0.0333407217	-0.0157074572	0.0141970143	0.0844934971	-0.0762598954	0.0800178929	0.1113258592	0.0045790237	0.006441719	0.0574146342	-0.0907951452	0.0313507738	-0.0042452245	0.007387572	-0.1709228138	0.0211292029	0.0549202821	-0.0102865388	-0.0067036096	-0.1218827128	0.007628748	0.1586198944	-0.1059545968	-0.0025794504	0.090487991	0.2538419909	-0.0758923087	-0.0372616536	-0.0837945426	-0.0427435892	-0.0115852632	0.0457432233	-0.0370678665	-0.0390659047	-0.002387881	0.0004047624	0.0960771048	0.091838958	0.0557037787	-0.0268513387	0.0644519539	-0.1051005921	0.0579401486	0.0208657065	0.0441171498	0.0495852281	0.0740553272	-0.0256715926	-0.068212411	0.1177672367	-0.0020152983	0.0141900604	0.0566785333	-0.0556237237	-0.1603898309	0.0734817172	-0.2083846456	0.0794774596	-0.0118131118	0.0523284261	-0.0672550338	0.0838909367	-0.0149944234	0.0934395495	-0.2021707044	0.044871516	0.0686816995	-0.0291928939	0.0413852932	0.0646791653	0.0697612726	-0.0377056983	0.1376238737	-0.0382222452	-0.0201323297	0.0705101816	0.0337303521	-0.050123957	-0.0048130422	-0.0478350029	-0.0045974588	-0.1299955388	-0.0243219381	-0.0520467594	-0.0318715031	-0.1142530899	0.0306653411	-0.0435306668	0.0853357087	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0169408955228504	-0.0127731544248773	0.0002869939411161	0.0001631534739617	0.0272427099116612	0.023507187228489	0.0007421652433309	0.0005525878513952	0.0552226511929774	0.0200025364713739	0.0004001014652886	0.0030495412047812	-0.0001670000041481	-0.0001460000043178	2.1316001260812013e-08	2.7889001385465414e-08	-3.399999340936155e-05	-3.2999993211157985e-05	1.1559995518366286e-09	1.0889995519364732e-09	-2.869738043213636e-09	-2.859489664980486e-09	8.235396436667631e-18	8.176681144130213e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.3203297492312	2.9159580084083245	828683.102754749	8.502811106800642	930.520800742374	-8.918170661683348	79.5337679509096	865868.960614229	842.5046725461949	1.1919013214591132	1.4206287600959804	709814.1232621712	851.3104450563708	678.6461730367417	1.063356	20.52482	0.0326167994334287	0.018367034705926	0.0757645619	0.01712171	-0.0778435757	-0.0083037462	0.0622832643	-0.0100620603	-0.0572837143	-0.1412577003	-0.0943601211	0.1482315628	-0.1428451773	-0.000640926	0.0027656838	0.0540283208	-0.0623192318	0.0714874349	-0.0623993453	0.0761021855	0.0983510018	-0.1178485404	-0.068228182	-0.0664716171	-0.0437269318	-0.1069949797	0.0063399962	0.1883012839	0.1014213299	0.0991786299	-0.0151215982	-0.1815599273	0.0909439891	-0.0581325663	0.1355626693	-0.0253696435	0.073148216	0.0166791129	-0.0385902146	-0.130396475	0.0748092157	0.1155177089	0.1572505575	-0.0527830589	0.047531419	-0.0854125421	0.0347681805	0.0643307996	-0.0025616733	0.0020909299	-0.0838438424	-0.0235968517	0.172309901	0.0308659495	0.0174677625	0.033993776	0.0858527403	0.0626311618	0.0543940418	0.0442610102	0.0987391965	-0.0091354717	0.0027910799	0.0348827033	0.1520028028	0.1143310739	0.1605109223	-0.0342815335	0.0100087432	-0.0821439814	0.0234189321	-0.0755565958	0.1132384679	0.050767399	0.13024536	-0.1271913908	0.1216791758	-0.0074727213	0.1702677185	0.0263232966	-0.0563509792	-0.0613501657	0.0447604329	0.0548415218	-0.0411412611	0.0072358918	0.1107637632	0.0425876919	0.1089242233	-0.0255608666	0.0834765842	0.0813065649	0.0906741726	-0.009835105	0.0309991044	0.0459436294	-0.0299372755	-0.0220878328	0.0153575935	-0.0962231084	-0.0529580863	-0.0241187452	-0.0375416184	-0.0019364962	-0.0608629357	0.0943760998	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.010871881295273	0.0060690142275773	0.0001181978028985	3.683293369453689e-05	0.0238633510209069	-0.0033793588907542	0.000569459521947	1.1420066512520129e-05	0.040154395418348	-0.0150682557746294	0.0002270523320896	0.001612375471413	-5.800000139077577e-05	0.0001090000027573	1.1881000601096692e-08	3.364000161329991e-09	1.89999794584228e-05	5.299997286778435e-05	3.6099921942048836e-10	2.808997123985877e-09	5.654462014513897e-10	3.435184244665026e-09	3.1972940673580563e-19	1.1800490794794826e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.7999694928112	3.479639743580037	835030.3842450627	12.107892745101749	945.685101065666	15.164300323291968	229.95600429499288	894320.310377579	844.5856247283916	2.080952182196711	4.330361984589254	713324.8774978475	853.1404846667587	703.0847171335625	1.184716	22.867292	0.1060600542040099	0.0601488753955615	0.0201584103	-0.0826141553	0.0294728652	0.1122384054	-0.0559609519	0.0309468172	-0.0571776976	-0.0606049792	-0.1404170264	0.1113977486	0.0544697888	0.0586745524	-0.0491480564	-0.0813113719	-0.1624084912	-0.0371481642	0.105653686	0.0460688495	-0.0323715634	0.0480377756	-0.1388511067	-0.062299453	-0.0293251372	-0.0689950127	0.060504466	0.1485154568	-0.0244131982	0.0065217916	-0.0349318575	0.0177335646	0.0299199047	-0.0120102641	0.0256259746	-0.033536658	-0.0065181081	-0.0641954696	-0.1507038496	-0.0234748804	0.2600294988	0.0233050162	-0.0895218069	-0.0408155233	-0.0488287669	0.048796522	-0.168586366	-0.0299373218	-0.0695896531	0.0182649001	0.0297831779	0.144175825	0.080474029	-0.0498687979	-0.127794547	0.0604286793	0.0783945361	-0.0929208599	0.1155547123	0.0442321103	0.0698307021	0.0450901414	-0.1034074055	-0.0588902371	0.0269199725	0.0815746668	0.2082761675	0.0122486689	-0.0734692171	0.0486484615	-0.016119691	-0.0721784082	-0.0674984887	-0.086188772	-0.0535830043	-0.1892794432	0.1861351393	0.1276565284	0.0440379727	-0.0868988293	-0.0446036365	-0.0628660584	0.0415467834	0.033447617	-0.0201020286	0.0737539291	-0.1072365901	-0.0708342716	0.0458327216	-0.1306033542	0.0717009577	0.0197641427	0.0290022648	0.0159922518	0.0096494783	-0.0220036104	0.1113232773	-0.024898543	0.0210253903	-0.061899815	-0.0475506791	0.0865998716	0.0146261889	-0.0648151261	-0.0140539745	-0.0335005891	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0013170803987918	0.0121889616940648	1.7347007768815666e-06	0.0001485707871793	-0.023485899508671	-0.0473492505295779	0.0005515874757313	0.0022419515257127	0.0064827814161034	-0.0336716140022445	0.0011337775895161	4.20264548889756e-05	-3.600000063994888e-05	2.2000000750826884e-05	4.840000330363835e-10	1.2960000460763201e-09	0.0002540002570945	0.000235000277636	6.451613060407208e-08	5.522513048903336e-08	4.846621750040017e-09	4.281175548588627e-09	2.348974238796096e-17	1.8328464077833132e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.1558407639732	-1.6441287288380408	832028.2778398307	2.703159276990592	946.5746435663502	0.8895425006842288	0.7912858605235512	896003.555842763	843.7033742428725	-0.88225048551908	0.7783659191986524	711835.3837088087	852.8248886801662	709.7200874063848	0.913803	17.638165	0.083146037496505	0.047452157604404	0.0161404775	-0.0838672525	0.1156810207	0.1060255688	-0.0505491098	0.0372559499	0.0346157411	0.0722507823	-0.0709285082	0.0309026903	0.0640122834	0.021473589	-0.0149192977	-0.0462969378	-0.1129526856	-0.0819702269	0.1563972019	-0.0351024778	-0.1002523843	-0.0228682083	-0.0583425452	-0.0057895669	0.0148175109	-0.0608209512	-0.0019191167	-0.0982654915	0.0838881625	-0.045234915	0.0311067247	-0.0082413214	-0.0695736549	0.132136055	-0.0612417428	0.063439715	0.0913022573	0.0081768937	-0.0553709985	-0.0262757224	0.1121102697	-0.0548532777	-0.0143053976	0.0755646218	-0.0399442788	-0.0774971343	-0.0495495585	0.1327395936	-0.0183312317	-0.0162151129	0.0222854114	0.1665174077	-0.0909576248	-0.107132564	-0.1129020108	0.0287202358	0.0493788755	0.0519175551	-0.0109973264	0.0054089454	0.0513535354	0.0583934641	-0.0238346979	0.1195129151	0.0350082422	0.0157652326	-0.0550183043	0.0418810841	-0.1608103467	0.0370422955	-0.0355801923	-0.0915482298	0.0712286464	-0.0018801888	-0.050077829	0.0087774073	0.0770527605	-0.0009796967	-0.0803105691	0.1110545025	-0.0471688088	-0.0913382959	0.034953419	0.0403103864	-0.0510890545	0.078130943	-0.119819273	-0.0115191391	0.0148892166	-0.0433659647	-0.0274927973	-0.0950714549	-0.0295229613	0.0341064789	0.0289244765	-0.0276379938	0.0784116582	-0.0242672679	-0.0381544697	0.0165146246	-0.0601020895	0.0221417465	0.0917568879	-0.128010172	0.0255086997	0.0073281595	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.010819676955009	-0.0121367573538008	0.0001170654094107	0.000147300879065	0.0204912531242911	0.0439771526329621	0.0004198914546037	0.0019339899537028	0.0063006845705473	-0.000182096845556	3.3159261161481994e-08	3.969862605753282e-05	-0.0003489999949966	-0.0003129999943566	9.796899646726365e-08	1.2180099650762682e-07	2.999998913066904e-05	-0.0002240002679638	8.999993478402605e-10	5.017612004786807e-08	5.19758498943707e-09	3.5096323939705327e-10	2.7014889722421555e-17	1.2317519540807337e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.9357774115656	-3.2200633524075783	826164.2474587671	10.368807993518333	949.1703577709806	2.595714204630326	6.7377322321196464	900924.3680710912	841.8184888493258	-1.8848853935467105	3.552792946805737	708658.3681685625	850.615963267536	697.5730481683592	0.886266	17.106644	0.112342521419721	0.0500100757017405	0.0508266736	-0.0102921474	0.10064061	0.0618876082	-0.0358795007	0.0544479014	0.0519335133	0.1541623032	-0.0611352718	-0.0606354626	-0.0388637583	-0.026160527	0.0616273734	-0.0010123969	-0.0114208684	-0.0257193457	0.0615056436	-0.0280984009	-0.0994719558	-0.1350240293	0.034476755	-0.0324170669	-0.0079112814	-0.0106006466	0.1412667349	0.0643545913	-0.140529568	-0.0263302401	-0.1225535474	-0.0106834877	0.0719416921	0.2309468381	-0.0498669424	-0.0963016258	-0.1553304856	-0.0895229419	-0.0053926039	0.1569790253	-0.1179718289	0.0954729936	-0.1132583548	-0.0361610399	0.0009006248	0.160774663	0.0733154846	0.0528016311	0.0508136526	-0.0434294315	-0.0184554431	0.0218938777	-0.0748469991	-0.0328469792	-0.0525428665	-0.0526807676	0.0042848145	0.0944438574	-0.0465797214	0.0783733513	0.060136947	0.0190898336	-0.086323763	-0.2225589355	-0.0672352814	-0.030407038	0.0532370944	0.0177425449	0.0368694694	0.0582607994	-0.1755851063	0.1903633917	0.1687455861	0.0407259346	-0.1594525733	-0.085646456	-0.181878723	0.0977023537	-0.1126961798	0.0151734372	0.0642099265	-0.0703324571	0.0287277578	0.0547269913	-0.0430700297	0.0897615565	-0.0279743176	0.0408921131	-0.0335012741	0.0574908408	-0.0881055961	-0.0816452615	-0.0311674141	0.0800196742	0.0244462013	-0.0517704611	0.0459159258	0.0268824113	-0.074798702	-0.0259782318	-0.0420562969	-0.0447297983	0.0083042105	-0.0236701509	-0.0047816054	0.0120861207	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0083326588939058	0.0024870180611031	6.943320424218742e-05	6.185258836253518e-06	0.0412376540730718	0.0207464009487806	0.0017005441134503	0.0004304131523275	0.0363078935782255	0.0300072090076782	0.0009004325924304	0.0013182631360877	0.0001100547816857	0.0004590547766823	2.1073128799483635e-07	1.2112054971887088e-08	-0.0002439751766338	-0.0002739751657644	5.9523886813493904e-08	7.50623914556683e-08	0.0004490131231814	0.0004490079255964	2.0161278478911506e-07	2.0160811724839177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
