global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
985.1880626136548	-1.2843497345144217	1.649554240547265	970595.5187164466	1026.8405146082755	7.353974982257114	1054401.442440988	54.08094803966352	929.9582102131872	0.4602411706817975	864822.2727429144	0.2118219351905514	964.184659295628	766.1888266385697	1.129894	18.321501	0.0973763738594416	0.0629149320776823	-0.1236960757	0.1543208994	-0.0138726627	0.0029635475	0.0952796769	0.0010901936	0.1499040066	0.1276326116	0.0289467498	0.1446802155	-0.0182168484	0.0891159771	0.081362452	0.2269408643	0.0879953079	-0.1284203211	0.0988314379	-0.1063838707	-0.0179891502	0.1656405512	0.056578219	-0.0763777857	0.1788609437	0.0320320922	-0.0992913801	-0.0838156314	0.0238184159	-0.0796380812	-0.0556743368	0.0161706612	0.0911698257	0.0877351002	0.107180097	-0.0435504017	-0.0285062111	0.0194428004	-0.1335354403	-0.1186680041	0.0316926734	0.0197645771	0.0283033193	0.0497197719	-0.0338492889	-0.0144725447	-0.0920057996	0.0319965417	-0.0666383236	0.0729823229	0.0774641731	0.0084025649	-0.0713450768	0.1674409557	-0.0075622935	0.0714199476	-0.01650487	0.0423162796	0.1385834835	-0.1095004411	-0.0272602105	-0.1147871056	0.0568949247	-0.050524967	0.0061443544	-0.0420454157	0.1324725745	-0.0164826471	0.1113518811	0.0586004909	0.0550296274	-0.111680987	0.122969248	0.1494567299	-0.0186538235	0.0730161201	-0.0410082266	-0.0322291767	-0.1378000981	-0.1086450242	-0.1265558993	0.0373529356	0.0054123575	0.0523962927	0.1821465616	-0.1142339893	-0.1072812914	0.0656804511	-0.1764204629	0.0400129787	-0.0935075507	-0.0078390596	-0.0091091082	0.0032221967	-0.0972203153	0.0132540871	-0.0940622436	0.0110356972	0.1227264896	0.0743897623	-0.0379351497	0.0156278416	-0.1046172689	-0.0780187551	0.019318949	0.0235429412	0.014435146	-0.1275400188	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0014980073628976	0.00443633780867	1.968109315263494e-05	2.2440260592954216e-06	-0.0196548286023983	-0.0236949330921163	0.0005614498542398	0.0003863122873896	-0.0336392778108063	-0.0087364382521002	0.0011316010116326	7.632535333276131e-05	0.0001620063814303	0.0010899933995274	1.188085611013298e-06	2.624606762413985e-08	0.0001249917275238	-0.0001200560293382	1.4413450180454749e-08	1.562293194938386e-08	-0.0001030101348352	-1.2386526550000893e-07	1.0611087878766085e-08	1.5342603997387705e-14	0.0	0.0	0.0
984.2696441289204	-0.9184184847343886	0.8434925131018104	968786.7323536716	1013.6162700735646	-13.22424453471092	1027417.9429578454	174.8806435138316	929.6224868068492	-0.3357234063379337	864197.9679769506	0.1127102055631453	962.8486684506024	757.9453424756608	1.210724	19.632187	0.019102547804495	0.0124744422244244	0.1122929491	0.1301280232	0.0135771883	-0.0373290593	-0.0082971552	-0.0086257088	0.0015084422	-0.0568388494	0.0174031186	0.1077196705	-0.1163461183	0.0368033578	-0.0680286886	-0.0199630075	0.0323226205	-0.0122585532	0.0827802304	0.0234572749	0.0134915379	-0.0657049199	0.1471436184	0.045046576	0.0223535093	0.0294775335	0.035485202	0.0986125955	0.0631188894	-0.0942534218	-0.0473269209	0.0064932735	-0.016660777	-0.1589403767	-0.2379935253	-0.1187659391	0.0018600769	0.0532713047	0.0255479557	-0.0964084009	0.035238736	0.0177499713	-0.0548873632	0.0972794523	0.166956408	0.0781324127	0.0596648479	0.0300849811	-0.107763838	0.1241661891	0.0273867313	0.1165790688	-0.0466983902	0.0026383	0.148366468	0.1402348055	0.0406717715	-0.0526835014	0.0078101018	0.0332387	-0.0799144132	0.0386292482	0.144253941	-0.0279549559	-0.0181336617	-0.2226785927	-0.0465377738	0.024784651	-0.0146310053	0.0360372234	-0.1518837404	0.0580199825	-0.1355298961	-0.0173850627	0.1602031341	-0.0246686797	-0.0871503457	0.0196478745	-0.0020455649	0.0054488945	0.0256279043	0.0689670265	-0.069735139	0.1680500647	0.1664502803	0.1205658272	-0.0145330056	0.0492258244	-0.1289523332	0.0565795263	-0.0249328471	0.0444455567	-0.0046148502	-0.0101799367	-0.0386399708	-0.0870522902	-0.005004873	-0.0065175904	0.0492357808	-0.0326572416	0.1031833299	0.1221484228	0.0366977512	0.2418216237	0.0322989001	0.0286387291	-0.118811533	0.0428716936	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0016560210615921	-0.0031540284244897	9.94789530248898e-06	2.742405756436626e-06	-0.0196770977645002	-2.226916210189972e-05	4.959155807206866e-10	0.0003871881764336	-0.0348655827166624	-0.0012263049058561	0.0012156088581724	1.5038237221267451e-06	9.70182216781538e-05	-6.498815975214619e-05	4.223460907970473e-09	9.412535337591392e-09	0.0003539953317317	0.0002290036042079	5.244265074020852e-08	1.2531269488783633e-07	-0.0001030172771161	-7.1422808999949084e-09	1.061255938441534e-08	5.1012176454432076e-17	0.0	0.0	0.0
985.3485262162224	1.078882087301963	1.1639865583010407	970911.7181164814	1027.0965091160365	13.480239042471908	1054927.2390383484	181.71684464218396	929.4407195863917	-0.1817672204575728	863860.0512252696	0.0330393224328719	964.0928033570608	761.5127421827141	1.12299	18.209557	0.0579331826130598	0.0338575795578382	0.1323897973	-0.066150051	-0.0540755561	-0.0495363558	0.0524892951	-0.0321883198	0.0242501692	-0.0998786307	0.0800953427	-0.0539534707	-0.0698157159	0.052030503	-0.0094456519	0.0156429511	-0.0880371067	-0.0676174776	-0.0122008247	-0.0019246958	0.096473293	-0.1416265493	0.0366812416	0.0881945939	0.0477453843	-0.0523357883	0.004292785	-0.0086649323	-0.115905849	-0.221716891	0.0121656929	-0.0934658128	-0.0722062602	0.1909549879	-0.2102202994	0.0813732518	0.0635694506	0.0238411902	-0.0861566664	0.0931171527	0.0411243806	-0.1261701748	-0.0477281989	0.0375487622	-0.085187454	0.0141740036	0.0030419854	0.0605120468	0.0625457172	-0.0727895062	-0.1304726581	-0.1864415221	0.0262308789	-0.0742633715	0.1500324329	-0.0186669921	0.0226920366	0.0698947314	-0.0442732503	-0.0341156069	-0.0286512921	0.0627828135	-0.0151420699	0.0265514078	-0.0243329079	-0.0329797526	-0.1749755732	0.0791251362	0.0504809739	-0.0068116489	0.1523655958	-0.0435532151	-0.1126751198	0.0403524067	-0.1928981124	0.0765990833	0.0396796008	-0.1354114011	0.0963497472	-0.0760577316	-0.0064246373	-0.1490810442	-0.0845711572	-0.096453111	0.0940659299	0.1373658599	-0.0017872324	-0.0987274788	-0.0571115383	0.0603353451	-0.0817273774	0.0144214748	0.0219576359	0.0216973321	-0.0253402981	-0.0028781422	0.0108838249	0.0839689305	0.0445189184	-0.0358115858	0.2324302582	0.0346243339	0.0683422333	-0.007082124	-0.0263490377	0.0115091485	0.0487706187	0.1878106607	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0085327060018443	-0.0068766849402522	4.72887957674914e-05	7.280707171390974e-05	-0.0059587682682149	0.0137183294962853	0.0001881925641686	3.5506919274284795e-05	-0.0248835993036777	0.0099819834129847	0.0006191935143059	9.963999285710172e-05	-0.0004349810430106	-0.0005319992646887	2.830232176293748e-07	1.8920850777858945e-07	0.0003690221525187	1.5026820787000014e-05	2.2580534296461567e-10	1.361773490495347e-07	-0.0001029196673211	9.760979499999977e-08	1.05924579214859e-08	9.52767207994198e-15	0.0	0.0	0.0
984.4260416974034	-0.9224845188189192	0.850977687460573	969094.631572018	1022.6007279482754	-4.495781167761038	1045712.2488003428	20.2120483083948	929.1480968470815	-0.2926227393101044	863316.1858745536	0.0856280675613493	963.7029688613808	763.019729084856	1.101467	17.860558	0.0466664651148506	0.0232630473441401	0.0023346428	-0.1893064148	-0.0897770771	0.0327816629	-0.0271221785	-0.0911521572	0.0490239225	-0.0350469897	-0.0907022818	-0.1301955647	-0.0038704701	-0.0738371472	0.0583429706	0.085564692	-0.145815261	-0.091237981	-0.0707055391	0.054289995	-0.0222513176	-0.0891962274	0.0002810666	0.1422990411	0.0236698503	0.0350663327	-0.0424758401	0.0218348196	0.1210331492	0.0986673475	-0.0545215261	0.0713600045	0.0473846085	0.0652557032	-0.0471387642	0.1026160714	0.228237274	0.0599861925	-0.0270337915	-0.0794877595	0.0159680008	-0.0576432669	-0.0543834634	0.0500778764	-0.1206753608	0.0026823164	0.0156464648	-0.0235366426	0.076481695	-0.0408590437	-0.0431614587	0.2145505641	0.0492639309	-0.0998072096	-0.0336438351	-0.0874166006	-0.0248187383	0.0143342456	-0.1212386849	-0.1048582034	-0.0916834315	-0.0343291662	0.0542781293	0.0827004271	0.0011194353	-0.041439724	0.1393089349	-0.1011472083	-0.0482910171	-0.012159131	0.0381723722	-0.0374215012	0.0014162187	-0.0320922216	0.0799522333	0.0728725277	0.0342795662	0.0592150999	-0.0024294731	-0.0594380711	0.0496483	0.0766117616	0.1080869293	-0.0472071698	0.0282363222	0.0182439659	-0.0574971076	-0.217965619	-0.1730449142	0.0547525794	-0.0439114382	-0.0111999288	-0.0290193793	0.0738135669	-0.0510435383	0.035648814	0.0609233307	0.0027033538	0.0933588918	-0.0423487092	0.020212471	-0.0037051723	0.0020773619	0.1673176495	-0.0656098058	0.0643431206	-0.0008712773	-0.0863023767	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0020805595655701	0.0064521464362742	4.163019363512586e-05	4.328728105885243e-06	-0.0031017121729064	0.0028570560953084	8.16276953173945e-06	9.620618403555742e-06	-0.0248510207605647	3.2578543113000874e-05	0.000617573232842	1.0613614713656567e-09	-0.0007069912901338	-0.0002720102471232	7.398957454002435e-08	4.99836684325055e-07	6.459643578660135e-05	-0.000304425716732	9.2675017007852e-08	4.172699516332511e-09	-0.0002729773842689	-0.0001700577169478	7.45166523222907e-08	2.891962709349806e-08	0.0	0.0	0.0
984.765959072992	0.339917375588584	0.1155438222270305	969763.9941489496	1020.7065348109126	-1.8941931373628904	1041841.8302057006	3.58796764163267	930.163202505236	1.015105658154425	865203.5832947966	1.030439497217129	964.5590946643688	765.685347164084	1.194561	19.370102	0.057484949408361	0.0285269454211968	-0.1467509104	0.0199622633	-0.040034222	-0.0376834242	-0.02560224	-0.0365842249	0.0587218149	0.0380076073	-0.1086939242	0.0518182519	0.0834731456	0.0419844105	-0.0365916677	-0.0649745614	-0.0436101484	0.0176602209	-0.0312426374	-0.0738339479	0.0059901836	0.1657821303	0.0420865479	0.0069242579	0.0403577787	0.1399270003	-0.0649688102	-0.0126077753	0.0984840232	-0.1339710226	0.1031376621	0.0156673696	0.0122460587	-0.1507727393	0.0037753275	0.0458896934	-0.0144863264	-0.0454132905	-0.0740311877	0.0868012364	-0.0304076708	0.1244197443	0.0437833283	0.0670145993	-0.1687869466	0.0032503703	-0.0246786653	0.0105340867	-0.0103121917	-0.0387078587	0.0013462565	0.0377637308	0.0305039805	0.0999494658	-0.0945887066	0.0779372788	-0.003161586	0.0101823856	-0.0099735816	-0.0054823905	-0.0881128678	-0.0315181971	0.053407657	-0.1077305629	-0.0369023644	0.0310569647	-0.1295723517	-0.0648677915	-0.0650928651	0.1566466195	0.0886949796	0.117903825	0.1296983928	0.0525989742	0.0923043369	0.0235232615	0.0131612572	-0.1368656596	-0.1175558635	-0.0046935758	0.0145538054	0.0371999052	0.0340080889	-0.119545183	0.089797921	-0.1422280584	-0.0607692536	-0.0454810514	-0.1044876651	0.0756394142	-0.0481376932	0.0059149427	-0.0231178126	-0.1439912213	-0.0257293917	-0.0713728905	0.0823118585	0.0538391318	0.09800954	0.0115775623	0.1216490067	-0.0688799542	-0.0822841537	-0.0221314952	0.0412192828	-0.0608922519	0.1193949242	0.0437473172	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0072865570093085	-0.0052059974437384	2.710240938421076e-05	5.309391304990283e-05	-0.0151319572384522	-0.0120302450655458	0.000144726796337	0.0002289761298663	-0.0248775566795416	-2.6535918976899192e-05	0.0006188928263438	7.041549959485585e-10	-0.0002929854441674	0.0004140058459664	1.7140084049435454e-07	8.584047049396868e-08	0.0002850148509767	0.00022041841519	4.8584277754914725e-08	8.123346527727052e-08	-0.0001029582258234	0.0001700191584454	1.060039626470223e-08	2.890651423851603e-08	0.0	0.0	0.0
985.0114940382264	0.2455349652343557	0.0602874191526362	970247.6433874188	1024.876360096457	4.169825285544334	1050371.5534845623	17.38744291196489	931.1825255261622	1.0193230209262083	867100.8958452817	1.0390194209901311	966.2889873740576	755.6472451017285	1.146202	18.585953	0.0234054511474983	0.0154718754146119	0.0771403892	0.102695782	0.037009861	-0.0797552331	-0.0412870203	-0.015397957	0.0526659138	-0.0118616025	0.0688109368	0.017414949	-0.0405771867	0.076335516	-0.0624800457	-0.0584417343	0.106610296	-0.0886927785	0.0977070645	-0.1417767948	-0.0701933632	0.0257687648	0.0723516836	-0.094478945	-0.1058255496	0.0530459696	0.0656727828	-0.0475274389	0.0100617992	0.1654671459	-0.0175727996	0.0417771775	-0.0447018268	0.1084879927	-0.0360327156	0.1627493207	-0.0519392161	0.0749484516	-0.001268707	-0.0104953739	0.2395376994	-0.0075524839	-0.0781896331	-0.0114985022	-0.0203612647	-0.0226596617	-0.0513557119	0.1230294475	0.0570742213	0.0543468524	0.0165215136	0.1563696818	-0.0684147228	0.0864274322	0.0526282972	0.0034219432	0.1576130466	-0.027924378	0.0221714725	0.1377638782	-0.0777531769	-0.1280514238	-0.002531545	0.0093927099	0.0075076634	0.0543426903	0.0177554058	-0.0232083461	0.0745542904	-0.1031640972	-0.1107015555	-0.0965486408	0.0481796347	-0.1298347769	-0.0447417639	0.1404940326	-0.0033031323	0.008943798	0.0073808419	0.1600556323	0.0398735021	-0.0392277109	0.1172145914	-0.0612219009	0.1257429952	0.065453769	0.0935547227	0.0728227267	-0.0027366104	0.0893573573	-0.123768279	-0.0147287424	-0.0633788042	-0.0997234045	-0.0185112774	-0.0046220621	0.0620793929	-0.0262320571	-0.0250430005	0.0409445366	0.0292960624	-0.0461572509	-0.0617423251	0.1534111238	-0.0263316022	0.0111534299	-0.0031401763	0.0459264199	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0009463365036168	0.0063402205056917	4.019839606079351e-05	8.955527780776698e-07	-0.0133024447008835	0.0018295125375686	3.347116125121063e-06	0.00017695503502	-0.0110420955042087	0.0138354611753329	0.000121927873124	0.0001914199859341	-0.0002929868829129	-1.438745499961983e-09	2.069988613660857e-18	8.584131355901737e-08	0.0002570152983643	-2.7999552612400027e-05	7.839749464945571e-10	6.605686359329016e-08	-0.0001029623730436	-4.147220200001705e-09	1.0601250262769451e-08	1.7199435387302186e-17	0.0	0.0	0.0
984.510125319546	-0.5013687186803963	0.2513705920712224	969260.186856708	1029.0024087253587	4.126048628901799	1058845.9571625902	17.024277288062414	930.235476420302	-0.9470491058601738	865338.0415909062	0.8969020089105546	964.9269895068868	757.7521995284113	1.049084	17.011152	0.0527359953901119	0.0305599050895945	0.1543778458	-0.0167261919	0.025258818	-0.0291815788	-0.013412133	-0.0138608725	0.0152190781	-0.0216842555	0.0008928888	-0.1379517298	-0.0626590046	-0.0110303148	0.038679445	-0.0037924937	0.1062893394	-0.0844280123	0.0303673289	-0.0112306397	-0.0326829266	-0.0939651396	0.0125435677	-0.1501061336	0.0305059791	0.1111418385	0.0544251779	0.0797803767	0.0684820706	-0.0179611483	-0.0288421724	-0.0422848146	0.0121694249	0.0309904315	0.037240725	0.0928774174	-0.1680271918	-0.0372319637	0.1617489489	0.1430788857	0.0587418751	-0.0837203908	0.1365198068	-0.0935586206	0.0705016421	-0.2311433009	-0.0407834068	0.0024712025	-0.235657997	0.1398702559	0.0507992773	-0.1289953589	-0.0275395968	-0.0851725125	0.0415319809	-0.0953389141	0.0490405745	-0.0769934309	0.0888148872	0.0694079509	-0.0445739553	-0.1516136429	0.0071583208	-0.0288543578	0.1124036201	0.0402915289	-0.0481579121	-0.0850225522	-0.03961417	-0.042138317	0.1571214622	0.0342312001	0.0645718082	0.0593985827	0.1550580884	0.0164153561	-0.0767079049	-0.0251927696	0.0736312205	0.0051074889	0.0834997912	-0.0382105081	0.0391851377	-0.0062893216	0.0560559002	0.1688114685	0.0933342203	-0.0265169516	0.0492777812	0.0629526463	-0.0811612683	0.0903239613	-0.0618741505	-0.001244925	0.0545993645	-0.0760159784	0.010695703	0.0404518675	-0.0575094876	-0.0846313786	0.103422012	0.074687889	-0.080255832	-0.1591752858	0.1555708096	-0.0673686777	-0.007519914	0.0300372886	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0112826148115061	-0.0103362783078893	0.0001068386492581	0.0001272973969848	-0.0059315488444156	0.0073708958564679	5.433010572689567e-05	3.518327169368804e-05	-0.007267126209939	0.0037749692942696	5.281112335118237e-05	1.4250393172679072e-05	-0.0002219583154843	7.102856742859998e-05	5.045057390959174e-09	4.926549381262806e-08	0.0008110113923756	0.0005539960940113	3.069116721797772e-07	6.577394785630095e-07	-0.0001029099958538	5.2377189800002155e-08	1.0590467246629132e-08	2.743370011345449e-15	0.0	0.0	0.0
984.4830530009098	-0.0270723186362147	0.0007329104363407	969206.881645992	1024.0582130068824	-4.944195718476294	1048695.2236268492	24.44507130259932	929.906914001682	-0.3285624186199811	864726.8687081316	0.1079532629294117	964.7805816594326	752.4245293759924	1.080157	17.515015	0.0498691762641688	0.0259079843614971	0.1181239962	-0.1629103503	0.0150281574	-0.0054206696	0.0123554111	-0.0449971277	0.0067230921	-0.076164368	-0.025813854	-0.1178513863	-0.0109033405	-0.0902637258	0.072496838	0.0274766741	-0.010000974	-0.0528219072	-0.0163023104	0.0517762647	0.0275547076	-0.1302254055	-0.0305142575	0.0703509358	0.052375735	0.0179195666	0.0851408691	-0.1508426275	0.2218438232	0.1067623884	0.0804550186	-0.1075804863	0.0253184755	0.0454919884	0.0618873902	-0.0216401541	-0.0949636734	0.0307722546	-0.1051482484	0.0398304345	-0.0043269669	-0.1747683702	0.0590327796	-0.0108987196	0.0470932098	0.181672861	-0.0714143023	-0.0192823303	0.0877525688	-0.118278108	-0.0705897107	0.0187794827	0.0177727662	-0.1226143704	0.0183751358	-0.1154637988	0.0147508553	-0.0646278292	0.0042565137	-0.0620661688	-0.1688003424	-0.1380954589	-0.0224481957	0.0842861059	-0.1330823729	-0.0181228859	0.1111781796	-0.0633779612	0.0301857976	0.0995052165	-0.0798563549	0.1338037332	0.072029225	0.0974370088	-0.0987793432	0.0179127736	-0.0697653087	0.0207467513	-0.0630719356	0.1375173868	0.0012884425	-0.140090284	-0.0805385747	-0.1289650865	-0.0350807315	0.1138556202	-0.0340626742	-0.1202303809	-0.1316375053	0.0664440654	-0.0335796567	0.0429840525	0.0023592386	0.1137331137	-0.0102452464	0.0881380982	0.0076994568	0.0211372713	0.0248430767	0.067728456	-0.0643878107	-0.0682909242	-0.0249861537	0.0237948249	-0.1881115218	-0.0395032642	0.1413338808	0.1324824294	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0037661472242263	0.0075164675872798	5.649728499062782e-05	1.4183864914547465e-05	-0.0073197099976027	-0.0013881611531871	1.926991387217739e-06	5.357815444900492e-05	0.0133657210032964	0.0206328472132354	0.0001786424979379	0.0004257143841247	-0.0004329776717423	-0.000211019356258	4.4529168715540726e-08	1.874696642273829e-07	0.0009510102346008	0.0001399988422251	1.9599675824396438e-08	9.044204663154686e-07	-4.729418812766882e-05	5.561580772613118e-05	2.2367402306553312e-09	3.0931180690299926e-09	0.0	0.0	0.0
984.8875505971348	0.4044975962250419	0.163618305351837	970003.4873212236	1021.8627073114568	-2.195505695425595	1044203.3925939	4.820245258646226	930.2111771516812	0.3042631499992012	865292.8340979165	0.0925760644474364	964.5744613582052	754.8244992541516	1.119152	18.147324	0.0412979332342995	0.0208234276264213	-0.1079912537	-0.121295092	-0.0071610655	0.0885219097	-0.1006530815	-0.056004231	-0.0299772466	-0.0124233271	-0.1310208127	-0.0312204322	0.1538323462	-0.0665114058	0.0555423142	0.0450183964	-0.0672226178	-0.0284905377	-0.0843352472	-0.0560952212	-0.0487016735	-0.0100078144	-0.0602970654	0.0693954156	0.1275083786	0.2026655194	-0.014541554	-0.0480456274	-0.0431509893	0.0195240863	0.0061961123	-0.0360138508	-0.0848084939	-0.2052548887	0.0010846418	-0.0164562077	0.0989082582	-0.0255229815	0.1693181931	0.0306013455	-0.0183244347	0.0027997394	-0.0212511561	-0.17724067	0.0405051542	-0.0515897818	-0.0831974383	0.1001767447	-0.041819263	-0.1246105834	0.0810040632	0.2025873016	0.0956036168	0.0136127742	-0.1437246571	-0.132671457	-0.0427524769	-0.0288895499	-0.0360205544	-0.1127465299	-0.0640673498	-0.0347345371	0.0813404492	-0.0670168558	-0.0878295468	0.087756038	0.0641121151	-0.0202075837	-0.0020633122	0.0766539683	0.0858550807	0.0655079243	-0.151774249	-0.111361732	0.1141729378	-0.0269003956	-0.0307732553	-0.0668787924	0.0477582763	0.1361908442	0.0465547578	0.0507566487	0.0439624162	0.1527345151	-0.1160861332	-0.0920942233	-0.0362820752	-0.111385876	-0.1573557401	0.0222375862	-0.0648093183	0.0428490003	-0.0570440835	-0.0017953377	-0.0229483267	0.0891700528	0.0702440752	-0.0567693152	-0.0845992233	-0.0136412898	0.0974708894	0.0611751501	-0.107801758	0.0823084974	0.0633393015	0.0274970944	0.0596186919	-0.0169452374	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0023155605504854	0.0060817077747117	3.6987169456988735e-05	5.361820662964248e-06	0.0059622567556516	0.0132819667532543	0.0001764106408345	3.554850562031315e-05	0.0249289258567984	0.011563204853502	0.0006214513443737	0.000133707706484	-0.0005849514796489	-0.0001519738079066	2.3096038289632172e-08	3.421682335434375e-07	0.0009510300058703	1.9771269499954496e-08	3.909030976398309e-16	9.044580720656628e-07	-0.0001027216860082	-5.542749788053118e-05	1.0551744776367232e-08	3.072207521296288e-09	0.0	0.0	0.0
985.4141420320042	0.5265914348693741	0.2772985392777862	971041.0313166708	1027.7688923294927	5.906185018035899	1056308.8960401923	34.88302146727171	930.5547372041932	0.3435600525119753	865932.1189331651	0.1180335096820312	965.7981403301774	763.3483222769647	1.211227	19.640345	0.0426443217985766	0.0190404975463281	-0.058260973	0.1151719621	0.0481002514	0.0319556808	0.04265326	-0.0557891433	-0.0459249581	-0.027071434	0.0313033661	0.1377299994	0.0004170073	0.0249646937	-0.0101144363	-0.0631390884	-0.0627278447	0.0069369099	-0.0235286029	-0.0976427331	-0.0232600024	0.0963436768	0.1317076114	0.0121073145	0.022779173	0.0559196959	-0.0662360509	0.0339606314	-0.0533778317	-0.003992246	0.103935716	-0.0424253145	0.0301269645	-0.0213715287	0.0195492282	-0.1398203148	0.0429038507	0.0588916626	-0.0592328629	0.0450344624	0.2272071991	0.0842672283	0.1684417789	0.1434472491	-0.1864532469	0.0711656796	0.0521942823	-0.0956689112	0.0003189796	-0.0888472391	0.0130345044	0.0526419954	0.0151788862	0.138234876	0.0223620748	0.1161742098	0.0585259393	-0.0267444264	-0.0564339212	-0.0288054461	0.0107652898	-0.0241736503	0.0148356596	-0.0623138234	-0.0311408464	-0.00164708	0.0800119576	-0.0494047168	-0.0206683685	0.0941807565	0.1300831012	0.0343008276	-0.0365675305	0.0279361937	-0.1309928402	-0.0351753964	0.1582687018	-0.0695749865	-0.1938822289	-0.1141638499	0.155702807	-0.1488501809	-0.0259917884	-0.0392961966	-0.0259092691	-0.0715070927	0.0061499591	0.1003427642	-0.0880781152	0.0462245937	-0.0047426994	0.1052190645	-0.0595804807	-0.1203578625	-0.0148061843	-0.1001608478	0.0844835862	-0.0682295009	0.0384294341	0.0675450226	0.032599579	-0.0510355004	-0.1309361621	-0.1285376301	-0.1104201935	-0.0394947222	-0.0519661148	-0.0727771607	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0127038033595567	0.0103882428090713	0.0001079155886602	0.0001613866197982	0.0059963639105973	3.4107154945699734e-05	1.1632980184899698e-09	3.595638014831375e-05	0.0198149473974638	-0.0051139784593346	0.0003926321403642	2.6152775682538288e-05	-0.0003963864978379	0.000188564981811	3.5556752365382775e-08	1.5712225566819554e-07	0.0007850580639805	-0.0001659719418898	2.7546685494671146e-08	6.163161638208108e-07	-0.0002903446298119	-0.0001876229438037	8.430000406060925e-08	3.5202369041566363e-08	0.0	0.0	0.0
