global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1070.5113394229757	1.9287593363703763	3.720112577635895	1145994.5278331733	1171.5563970601784	11.419362266108692	130.40183456462705	1372544.3914926264	986.2195748488638	0.0149456433341583	0.0002233722546718	972629.0498150736	995.8659382810334	866.4099652623021	1.156413	18.707487	0.0570407330793543	0.0341637759806691	0.0722850398	0.0457008269	0.1016167778	0.0112281867	0.1312394831	-0.0227129951	-0.0073586685	-0.1549059228	-0.0900185273	0.0520462456	0.0415832358	0.0497731869	-0.165463078	0.0337885688	-0.1430134847	-0.0532006067	0.0178375135	-0.0795702624	0.0870581366	0.0516084656	0.0285103756	-0.1001323604	0.100673052	0.0067279737	-0.1110755687	0.0377913882	-0.0418404824	-0.1878427826	-0.0175787826	0.0403382528	-0.0384339943	0.0083559554	-0.1493018711	-0.0007201944	-0.0623906909	-0.0592072855	0.0202516904	-0.040316806	-0.1272283295	-0.1559093069	-0.0054329534	0.0184285958	0.0486261639	0.1573550442	-0.1318929016	0.0686773144	0.1936796091	-0.2661217732	-0.0376669949	0.1539671007	-0.0489085931	0.0559482129	-0.1335597732	0.0270517955	0.0690178168	0.0761783226	-0.0261990744	0.0234183953	0.0090992411	0.1987718463	0.0465899537	0.0295303083	0.0022295498	-0.1043482316	-0.0205791033	0.1215604889	0.1812161902	-0.0482581386	-0.0560999863	0.043096657	0.2134915534	0.1588953096	-0.2089020853	-0.0220461066	0.0557776731	0.0457700637	-0.0275518064	0.0240740985	-0.1038467019	0.0018997537	-0.0253196027	-0.0860515791	-0.1062993061	-0.0334721833	-0.060417289	-0.0060296905	0.0631209249	-0.1256280335	-0.0827060808	-0.0773809129	0.0061587554	0.032787359	-0.0702088744	0.0500491609	0.0522348522	0.0559295955	0.0818041699	-0.047277678	-0.0399779988	-0.1176101743	-0.222433202	0.0372846183	0.0094408129	0.0434239722	-0.0969711391	-0.0568734539	-0.0066063786	-0.0287957306	0.08729139	0.1109488906	0.0616009311	-0.0050684204	-0.0703125971	-0.0079471288685795	-0.0049230586243424	2.4236506218713052e-05	6.315685725380968e-05	0.0029844488080073	0.0099412208919318	8.906934687616196e-06	9.882787282218128e-05	-0.0329642588192768	0.0116831692713645	0.0001364964442233	0.0010866423595042	-0.0001039787622523	-0.0005579874715322	1.0811582999520328e-08	3.1135001838689776e-07	0.0004830046685391	1.3183245899995625e-08	2.3329350983056585e-07	1.737979724597514e-16	-8.797461193146859e-05	-5.186503105620887e-05	2.6899814464615102e-09	7.739532344492495e-09	0.0	0.0	0.0	0.0
1072.5953693497793	2.0840299268036238	4.343180735813116	1150460.8263505895	1164.927944399276	-6.62845266090244	43.93638467782464	1357057.1156423225	986.1931827349476	-0.0263921139161311	0.000696543676962	972576.9936728858	994.4135916003772	873.2781393672145	1.172606	18.969458	0.0497187474046605	0.0331528248026013	-0.0367425302	0.1286902289	-0.0717962693	0.1491672262	0.1008308483	0.1181372621	0.0044121737	-0.0843017343	-0.0366239158	-0.106310915	0.1223003077	0.0140120824	-0.0039138165	-0.0196374769	-0.0315138099	-0.0330462649	-0.0820064107	-0.1666084573	0.1046053389	0.1194526932	0.0823445133	-0.0247355142	0.0457964191	-0.086201792	-0.0821106117	0.064134094	0.0436554777	0.0899919371	0.1403026655	0.0190044029	0.0677290876	0.1054785723	-0.1024250899	-0.0799687505	-0.0199400875	0.0996024174	-0.0366474491	0.0055624762	-0.1495000571	0.137371744	-0.0653371713	-0.0196258482	-0.2620498292	0.0821006619	0.0460902823	0.1215551159	-0.0260713298	-0.0931579847	-0.0949054376	0.1083272227	-0.0362586392	-0.0130696209	-0.0373664168	-0.0693093649	0.1438000474	0.1301627609	0.059382697	0.045147955	0.0261051302	-0.0352462704	0.0223015774	0.118287552	0.0075392795	0.0824268748	-0.0666728243	-0.005144172	0.1868366225	-0.1585577543	0.0493771668	-0.0229453168	-0.0467657294	-0.1064280169	-0.0126240818	0.2477277321	0.0735883454	-0.0239442196	-0.0657423406	0.2347204295	-0.1601062739	0.0783369318	-0.0006484817	0.0886085614	-0.1357483771	-0.002776116	0.0996155543	0.0073346881	0.0982199543	-0.0389465139	-0.1494627951	0.0084722496	0.1182338902	0.0552897021	-0.0612681834	0.1220218602	-0.0287333848	0.0245793332	0.1142886781	0.0057668993	-0.0261249747	0.0263774941	-0.0274567899	0.0554490465	0.0110488977	-0.0059307803	0.1084192645	-0.0720084019	-0.1164350373	0.1883261127	0.160941886	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	-0.0169671809176463	-0.0090200520490668	8.13613389678742e-05	0.0002878852282921	0.0053706573837786	0.0023862085757713	2.88439607339356e-05	5.693991367084496e-06	-0.0617740015226644	-0.0288097427033875	0.0008300012746353	0.0038160272641221	8.602121093366264e-05	0.0001899999731859	7.3996487304936805e-09	3.6099989810666526e-08	0.000482996103515	-8.565024100007888e-09	2.3328523601067259e-07	7.335963783371592e-17	-8.80209552501022e-05	-4.6343318633619286e-08	2.147703181977165e-15	7.747688563140495e-09	0.0	0.0	0.0	0.0
1070.8295704780307	-1.7657988717485296	3.11804565546838	1146675.9690101638	1170.697471762603	5.769527363327143	33.28744599618065	1370532.570391351	986.6780436577438	0.4848609227962015	0.2350901144547841	973533.5618362728	996.3043478459092	873.8044140394344	1.172817	18.97287	0.0227263877185413	0.0170977557655912	-0.1179284646	-0.0544136345	-0.1474808178	0.0685641125	0.0240249726	0.1007896453	-0.0222518455	0.1077675727	0.0444946426	-0.1406285864	-0.0514194512	0.029763218	-0.0855109951	-0.0824925367	0.1337801871	0.0218666555	0.0576043411	-0.0854646984	-0.0144835895	0.1042137112	0.0621088466	-0.0198227195	-0.0983348298	-0.0257176571	-0.0092437518	0.0047078219	0.040787675	-0.0090143958	0.043081162	0.1751155894	0.0894267588	0.1100362228	-0.0285914452	0.0009600545	-0.0025087082	0.0858396793	0.0081448319	-0.1858470615	-0.1655577529	0.2424550527	0.1176646654	-0.06911708	0.0208766295	-0.0952953211	0.0707817753	-0.0152706851	-0.0701223904	-0.0232455307	0.1092802469	-0.0013223576	-0.0697150352	-0.0936302036	0.1214439836	-0.0161756694	-0.000584355	0.0530753674	0.0855764825	0.0925914324	0.0197669966	0.0773134112	0.0918117475	0.0748236625	-0.1122583488	-0.0520896392	-0.0118710915	-0.0758778261	0.0459691763	-0.0993814362	-0.0066424483	0.1217377634	-0.1488418915	-0.0775208685	0.015074704	0.0015959038	-0.1104954063	0.0786191403	-0.0166718078	0.0238171481	0.0956179686	0.254574359	-0.2472055242	-0.006139548	0.1658897539	-0.1319695735	0.17812094	0.00271642	0.1093437258	0.0600714077	0.0270964475	-0.0494686732	0.1423497268	-0.0026109054	-0.0528339786	0.0793124309	0.0257769711	0.0638063306	0.0188491611	-0.0487404741	-0.0467083722	0.0570422454	0.0193719268	0.0149450166	-0.2051596544	0.1645486851	0.0321301228	-0.0766158819	0.0357949364	-0.1700132427	-0.0180893237	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	-0.0169293156465073	3.786527113900165e-05	1.4337787584301111e-09	0.000286601728259	0.0051856618603522	-0.0001849955234263	2.6891088929911443e-05	3.4223343687807616e-08	-0.0458222504675518	0.0159517510551126	0.0002544583617242	0.002099678637911	2.600410816103955e-05	-6.0017102772623085e-05	6.762136412510436e-10	3.602052625219601e-09	0.0004829997631692	3.6596542000175486e-09	2.332887712215033e-07	1.339306886370609e-17	-1.7006200299658966e-05	7.101475495044325e-05	5.043095420671504e-09	2.8921084863212067e-10	0.0	0.0	0.0	0.0
1070.7217845712416	-0.107785906789104	0.0116178017023494	1146445.1399554245	1175.513786819746	4.816315057142901	23.19689072966143	1381832.6630032992	987.2034294845104	0.5253858267665237	0.2760302669671436	974570.6111859786	997.302539999968	874.0474449290786	1.27246	20.58481	0.1300198816928802	0.0694252280517759	0.0677678974	-0.1131727488	0.0605003658	-0.0023461714	0.0398922667	-0.0789637803	-0.0649113754	0.068751866	0.0787642251	-0.0416778388	0.031480302	-0.0711367872	0.0288245216	0.0234544941	-0.0104790934	0.0260071618	0.1293747062	-0.0624823419	-0.1165062244	-0.0877601335	0.0371332646	-0.2074977128	-0.0106600118	0.0579985711	-0.1641803346	0.1091541881	0.1709011974	0.1334079446	-0.112236841	0.0717323089	-0.1426103989	0.0999237438	0.036071692	-0.0788400927	-0.0772646121	0.1729374943	0.0563794474	0.0746570015	0.044774421	-0.1825982004	0.1174951945	-0.03627198	-0.0113052992	0.0543102808	0.0852158006	-0.0114348661	0.0332403096	0.2148501964	-0.0435013411	-0.0506393657	0.1656341121	-0.0063601202	-0.0038210343	0.1221900929	-0.1109534497	0.0444685776	0.1179167535	-0.0255740061	0.1091478147	-0.0588752235	-0.011276744	0.0637029377	-0.1782825314	0.0066115169	-0.0306639332	-0.043718595	-0.0324984385	-0.0828495056	-0.2443233914	0.0948655627	0.0438267269	0.0278166147	-0.0071048882	-0.2008826723	0.0618267801	-0.2729662309	0.0545949571	-0.0715575609	0.0583775932	0.1494024097	0.1215460488	0.0568777239	0.0986324484	0.173079715	0.042951911	-0.0041210449	0.1056412838	-0.1001262445	0.1291228181	-0.1454821178	0.0241744062	-0.2625785149	-0.3558407042	-0.0699500456	0.0342867506	-0.1062637226	-0.118394811	0.0146360936	0.1626287262	0.0014715978	-0.0723925992	0.0816872507	-0.0179671525	0.1117045209	-0.0220051519	-0.0319352995	0.0598327997	0.1401373715	0.0077987755	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0120556882135645	0.0289850038600718	0.0008401304487683	0.0001453396183026	0.0131480807991977	0.0079624189388455	0.0001728720287022	6.34001153576855e-05	0.0138049897280296	0.0596272401955813	0.0035554077733415	0.000190577741391	0.0001379615448842	0.0001119574367231	1.9033387866835132e-08	1.2534467637620474e-08	0.0009410054339833	0.0004580056708141	8.854912267860987e-07	2.0976919449787373e-07	8.193506613071101e-05	9.894126643036995e-05	9.789374202845454e-09	6.713355061843986e-09	0.0	0.0	0.0	0.0
1071.1628123600983	0.4410277888566725	0.1945055105438057	1147389.7705831951	1168.3096517167	-7.204135103045928	51.899562582938565	1364947.442294397	987.3195777196712	0.1161482351608356	0.0134904125309767	974799.94854855	997.340264242904	876.6403357794119	1.315865	21.286976	0.1313803340820959	0.0595439305191894	0.0528667912	0.1021012731	0.0094757216	0.0994144221	-0.0456388685	-0.0143385777	0.0948913068	0.0383687311	-0.1083762487	-0.0896293916	0.0367496486	-0.1511449388	-0.0307638905	0.0726163821	-0.0961538233	0.0376986945	-0.0288439	-0.1275558539	-0.0962607864	0.0423447592	-0.109698124	-0.1531811784	0.175486959	0.0139077064	0.0388357909	-0.0256151242	0.0614246307	-0.0587288102	-0.0306515163	-0.044716786	-0.0775901156	-0.1243556609	-0.0747139382	-0.1547563845	0.1805172745	0.0326097143	-0.0408371794	0.0359874343	0.0231527469	0.0599179056	-0.0016006673	0.0247874048	0.1703175854	-0.1237120627	0.1142102026	0.0406696365	-0.2468826952	0.1135310931	-0.0111010207	0.0247101241	0.0544484239	0.1001276788	-0.0779383781	-0.0325195564	-0.0495372467	-0.0234568914	0.1302307544	0.0576403758	-0.1331720741	0.0906480814	-0.0121116365	0.148623991	0.0376352984	0.0981817278	0.079212898	-0.1211183808	0.0690226302	-0.0197311863	-0.0345302918	0.0713402313	0.2098214822	-0.0996489241	0.1665069486	-0.0145951392	-0.0955226429	0.0391131742	0.0030602945	-0.0304485448	-0.0232706263	0.014416346	0.0199411658	0.0402298377	0.1591060651	0.2114604997	0.0787786055	0.012764901	0.1246961946	-0.0441312426	-0.1580822712	-0.1017611384	0.0199579671	-0.0703098308	-0.0310232179	0.0805377085	0.0566833256	-0.0982330817	-0.1077704583	-0.0065717356	-0.0378383394	0.0073496429	0.0461399524	-0.054460093	-0.0347318072	-0.0400786257	0.085294509	-0.1246894212	0.1486655603	-0.1863184911	0.1992578491	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0073394496837551	-0.0047162385298094	2.224290587005873e-05	5.386752166037284e-05	0.0296125792146	0.0164644984154023	0.0008769048477409	0.0002710797080707	-0.032582877173283	-0.0463878669013126	0.0021518341956538	0.0010616438848892	-0.0005109787542592	-0.0006489402991433	2.6109928730428386e-07	4.211235118523254e-07	0.0004830225148331	-0.0004579829191502	2.333107498356923e-07	2.0974835423333864e-07	-8.737632028712108e-05	-0.0001693113864178	2.8666345570728455e-08	7.634621346917567e-09	0.0	0.0	0.0	0.0
1069.399624359978	-1.763188000120408	3.108831923768604	1143615.5565812618	1168.4487466632197	0.1390949465196627	0.0193474041473078	1365272.4735788489	986.3638264594435	-0.9557512602276574	0.9134604714267552	972913.5981477152	995.7889569992224	861.3173330972361	1.27412	20.611652	0.133196633170048	0.0786107415557665	-0.0556582135	-0.0051841281	-0.1129569215	-0.1123771702	0.1952301835	0.1261725805	0.0100501734	0.0510911799	0.1167540707	-0.0476491087	0.0169195086	-0.0814036245	-0.1293024542	-0.0009615068	0.1059554006	-0.03563134	-0.0168924913	-0.1925162517	0.0263920482	0.0650160505	0.0922743085	-0.1122008503	-0.0192643321	0.0813102639	0.0987286289	-0.1920337902	-0.1307675787	-0.0572661198	-0.0355505555	0.1333882454	0.0079936572	-0.0939056696	0.2702902362	-0.0484902719	-0.005334819	0.0703280364	0.1295778296	0.0029053766	0.035942431	-0.0985477434	-0.1083863999	-0.0082176933	0.0204864996	-0.0968966714	-0.1254599584	0.0902215962	-0.1472394062	0.0512353296	0.013044478	0.153435925	-0.119698369	-0.0067027382	0.1154390361	-0.037349301	0.0951593559	0.0723495933	0.1295890838	0.027933124	0.0545676588	0.0833554655	0.1103655733	-0.023879895	-0.041763606	-0.0623783367	0.2388543412	-0.0172612755	-0.1845035292	0.2020144617	-0.0819212965	0.0906972431	-0.0318590966	0.1650322229	0.0951516777	0.1185831496	-0.1165440863	-0.00308256	-0.1088601629	-0.0932520073	-0.0303794146	0.0254378006	0.1836384235	-0.2267373014	0.1008229157	0.0278901983	0.1174005492	0.0541571108	0.1180058839	0.0474438445	-0.0162693092	-0.0759213069	0.1731574664	-0.0416872108	0.0292055416	0.0845938453	0.1034975532	0.156595991	-0.0903351871	0.0882704138	0.1018682508	0.1246251171	0.0690843816	0.1059071648	-0.04000917	-0.0341558614	-0.1242835913	0.008473199	0.1737818674	-0.1572236138	0.0030098912	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0047694368043949	-0.0025700128793602	6.604966200077307e-06	2.2747527431116635e-05	-0.0284592472376772	-0.0580718264522772	0.0008099287533352	0.0033723370275034	-0.0586244115357317	-0.0260415343624487	0.0006781615119505	0.0034368216279108	-0.0014409793500382	-0.000930000595779	2.076421487236513e-06	8.649011081492951e-07	0.0004830630119931	4.049715999999634e-08	2.3334987355584586e-07	1.6400199680653036e-15	-8.715222370688262e-05	2.2409658023846602e-07	5.021927727457523e-14	7.595510097054512e-09	0.0	0.0	0.0	0.0
1072.6022228114637	3.2025984514857555	10.25663684145896	1150475.5283800927	1171.0970271128529	2.648280449633148	7.01338933990915	1371468.246912562	987.0394253359088	0.6755988764653011	0.4564338418811772	974246.8271674413	996.2589205074934	873.2054175116295	1.294533	20.941881	0.2079891295550974	0.1264075142513981	0.1221151477	-0.1302755648	-0.0737676375	-0.012218578	0.0581450341	-0.1193783655	0.0725347249	-0.0029868008	0.1580250125	-0.1046906119	0.0778672986	-0.0600819359	0.0116433012	0.136954042	0.0861086165	-0.1200188585	0.156638997	-0.0917818397	-0.0993794404	0.0230004358	-0.0278364333	0.0184665588	0.0825023591	-0.0069235034	0.1246599808	-0.1659458735	0.1308215716	0.1764726021	-0.0337945048	-0.0226626765	0.0325358531	0.0808649739	0.0748797523	-0.0620011278	0.0967188001	-0.1341923102	-0.0717682588	-0.1336610376	-0.0422234161	-0.0660274182	0.1106167841	0.0724818612	0.0379489493	0.1566235649	-0.0626590126	-0.1040628605	-0.1384904247	-0.0017185525	-0.1074003482	-0.1475508158	0.0087586987	0.133891155	0.1158089847	0.153063249	0.0213867434	0.0946953323	0.0978146193	0.0381372061	-0.070319669	-0.0654106269	-0.0325270746	-0.0963904469	0.0711766411	0.0325375467	0.0746846389	-0.1239995262	-0.0750332958	0.0253271242	0.0045745014	0.2037984358	-0.0337419056	-0.0698353044	0.0351072144	0.1320187984	-0.0353379642	-0.0798471063	0.2358136146	-0.1436592195	-0.0393151175	-0.0211471864	-0.0366701481	0.0329355859	-0.1034099611	-0.073180342	-0.0600417693	0.1655614239	-0.0005130702	0.0133064166	0.0660529673	-0.1712210953	0.0883126678	-0.0462842955	0.0709423781	0.1178331191	-0.0770215049	-0.050997987	-0.0061422617	0.1458490902	0.063870996	0.0606705297	0.1999950945	0.1187938922	-0.0679574733	0.034386048	0.0254064459	0.1311408601	0.4242266502	0.0329799442	0.0878727644	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0168734651614528	-0.0216429019658477	0.0004684152055032	0.0002847138265547	-0.1021846551229401	-0.0737254078852629	0.0104417037425942	0.0054354357678483	-0.1560408753583004	-0.0974164638225687	0.0094899674236938	0.0243487547825846	-0.0011369789513752	0.000304000398663	1.2927211358702495e-06	9.241624238726292e-08	0.0004830497635415	-1.324845159999307e-08	2.3333707405749906e-07	1.7552146979735896e-16	-8.722569422064431e-05	-7.347051376169807e-08	5.397916392407866e-15	7.608321732273343e-09	0.0	0.0	0.0	0.0
1071.2840894433016	-1.31813336816208	1.7374755762623093	1147649.6002943637	1171.5601168938404	0.4630897809875023	0.2144521452550528	1372553.1074963089	986.8717329722894	-0.1676923636194942	0.0281207288162926	973915.8173397296	997.3937007216624	877.8538067418475	1.32373	21.414202	0.0995506802710595	0.0570487998204852	0.2191684112	0.0298723126	-0.1180801688	0.0024632079	-0.0153988909	-0.0341785437	0.2488532406	0.0238812346	-0.0297055939	0.0420985952	0.0586598678	0.0412779373	0.0946975039	0.2263987137	0.0585476469	-0.0816880238	-0.0808819676	0.0489517451	-0.0182686412	-0.0448357834	-0.0459598971	0.0182167511	-0.2364251594	-0.2235325456	-0.1778401755	-0.0881717697	0.0976207917	0.0773931597	-0.1943072949	0.14293426	-0.1147116873	0.0529162105	-0.0666373501	0.1859794581	-0.0293810661	0.0288630477	-0.028673766	-0.0560740294	0.0484662077	0.0447522357	-0.043024373	0.0438894159	-0.0304798299	0.0206484015	-0.1450560529	0.0471088268	-0.0418859652	0.081248143	0.0797637057	0.0778475453	-0.0196830808	0.2324124766	0.0795833081	-0.0269295088	0.0470112211	-0.0700597566	-0.02138221	-0.0484279816	-0.083325215	-0.0232743726	0.0762027915	-0.0966703118	-0.1566469341	0.1184852646	-0.0965029956	0.2040756251	0.0720277649	-0.3238501681	0.081196828	0.1840824789	-0.2550902409	0.0605270365	0.1340199273	0.0055870488	0.0963281197	0.0354730825	-0.0085762298	-0.171992593	0.0426861511	0.0366584345	0.1691075196	0.0183193706	0.0725099113	-0.1577346913	-0.0454659584	0.2293821524	-0.1245309689	-0.0603052656	-0.0261998761	0.0497604566	-0.0420782622	-0.01986705	-0.0011141998	0.0173967069	0.0611658206	0.0038286981	0.0340884977	-0.0835572343	0.016907546	-0.0851493933	0.2672192295	0.0965885137	-0.141473528	-0.1462571365	-0.148686914	-0.1674819396	-0.0358433223	-0.0370869928	0.0566586453	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0171401894979368	-0.0002667243364839	7.114187167282995e-08	0.0002937860960251	-0.114060550670942	-0.0118758955480018	0.0130098092193585	0.000141036895067	-0.1772094812295392	-0.0211686058712387	0.0004481098745318	0.0314032002376424	-0.0002769991561536	0.0008599797952216	7.672853250980648e-08	7.395652481893852e-07	1.901215107480425e-05	-0.0004640376124666	3.614618884911804e-10	2.153309057837913e-07	-8.799737683904592e-05	-7.716826184016063e-07	5.954940635431591e-13	7.743538330553056e-09	0.0	0.0	0.0	0.0
1069.1554712519976	-2.128618191303985	4.53101540435025	1143093.4217080812	1165.410107738567	-6.1500091552734375	37.8226126099471	1358180.7192192182	986.9722187568314	0.1004857845420019	0.0100973928950216	974114.1605977826	996.725976212018	874.0144606080166	1.425651	23.062996	0.3774200824906871	0.2084212231029181	0.0751327476	0.1173780303	-0.0501734795	-0.0037172736	-0.0456423804	0.0294787023	0.1355513352	-0.0109711572	-0.0402905117	-0.0019335857	-0.0452925846	-0.0227640464	-0.0399667428	0.1072476882	-0.0878962123	0.0161337779	-0.1077793199	-0.1375550852	-0.0067052515	-0.0456410276	0.1231228689	-0.0905755617	-0.041044159	-0.017595145	-0.0223230983	-0.0060149243	0.067288747	-0.0932503372	-0.1649268495	0.2200731248	-0.0051573994	0.0123516242	-0.2977697242	-0.1197427694	0.1149817273	0.0416732076	0.1017342847	-0.0452685552	0.013558737	0.1128225989	-0.0207965558	0.0114454564	-0.0015433566	-0.1433795228	0.0163009778	0.1097400852	-0.0044074343	-0.0707605387	0.008222909	-0.148507446	0.158008675	0.119860071	-0.0762449284	-0.0871706045	0.0503706634	0.0172154192	0.0704307634	-0.006614534	0.1247781859	0.1383607067	0.0054782651	0.0918362491	-0.0321531664	-0.0612571434	-0.1411535357	-0.2157386775	0.2013857147	-0.0512273433	-0.2040217281	0.0415885981	0.0055138329	-0.0984058563	0.0342060247	-0.2179470898	-0.0927692078	0.1322765366	-0.1887174699	-0.0447152416	-0.0845880379	-0.173003035	-0.0674418236	-0.2692207169	0.0409496002	-0.059360942	-0.0802566037	0.0667413456	0.087939961	0.0208812652	-0.1468050672	0.0112983022	-0.036308778	-0.1104112444	0.0919397428	0.0733588428	0.0502745939	-0.022994484	-0.0498449389	0.1513412665	0.0076199422	0.1569464928	-0.0763199062	-0.170949922	0.1651003336	-0.0858315537	-0.1794876212	0.0257313586	-0.0724050521	-0.083470743	-0.015615502	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.008643410533935	0.0257836000318718	0.0006647940306035	7.470854565813851e-05	0.038955195698378	0.15301574636932	0.0015175072718989	0.02341381863696	-0.048898483706651	0.1283109975228882	0.0164637120853186	0.0023910617088096	-0.0010020314471428	-0.0007250322909892	1.004067021063094e-06	5.256718229770479e-07	0.0004829354595867	0.0004639233085118	2.3322665812621718e-07	2.1522483618062362e-07	0.000129241794992	0.000217239171831	4.71928577778387e-08	1.6703441572754162e-08	0.0	0.0	0.0	0.0
1069.067229861348	-0.0882413906495003	0.0077865430237577	1142904.7419634166	1166.967994258089	1.5578865195220717	2.4270104077085937	1361814.299622747	987.1521062374431	0.1798874806117965	0.0323595056808594	974469.2808490202	995.497262415098	865.2202157131461	1.201001	19.428799	0.1725418865110837	0.0916523833108027	-0.0437706577	0.0972094621	-0.1814405686	-0.1075244896	-0.0063859556	0.1454530671	0.0620055026	0.0249809587	0.1408383338	0.0783490936	0.0599732988	-0.044987537	-0.0405863551	0.052846299	0.1223140298	-0.0099622379	-0.0866975225	-0.1274783694	0.13881837	0.0162896696	0.0238091092	0.0104323646	-0.0023406714	0.1071290996	0.083708373	-0.1097074616	-0.150566792	-0.0390505423	0.1088034116	0.0081351284	-0.167532006	-0.1004370724	0.0031816327	0.0913076391	-0.091454932	-0.1093968629	0.100362493	-0.1779665047	0.1052572826	-0.0242675623	-0.0473685762	0.1650617632	0.0739278517	-0.1489939287	0.0661346189	-0.0515495154	0.0003200477	0.2123606667	0.0756454485	0.0770573038	-0.0690961404	0.0231959162	0.1319067144	-0.1052663559	0.1037139681	0.050521077	0.0679362072	-0.0590569356	0.0341394646	0.0012705632	-0.022383621	0.0015824577	-0.0487425717	-0.1016246324	0.2809258625	-0.0424230012	-0.0510964896	0.0506717881	0.1327697687	-0.044217732	0.0523334178	0.1666489305	0.0915984136	0.0042711034	0.1897831225	0.156960602	-0.0016285489	-0.0781686675	0.0068623238	0.0113743671	0.0634498651	-0.0179247148	-0.0132854568	-0.0957959984	-0.0568321343	0.1093349975	0.0837823125	0.1688015911	-0.0323692561	0.1019661839	0.0369349515	-0.0735700955	0.0652935601	0.0651469517	0.0976543572	0.0823956203	-0.0042446567	0.2772715589	-0.2695301857	0.0334987454	-0.0691156995	0.129434057	-0.1037150877	0.1271030016	0.0267035562	-0.1795486494	-0.1853165047	-0.0197251331	-0.1270018144	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001399569207336	-0.0087833674546686	7.714754384373156e-05	1.95879396612312e-08	-0.0397744553261816	-0.0787296510245596	0.0015820072964944	0.0061983579504489	-0.0776687253531065	-0.0287702416464554	0.0008277268043954	0.0060324308979762	-0.0005129971463748	0.000489034300768	2.63166072188688e-07	2.391545473276467e-07	6.40225320038823e-05	-0.0004189129275828	4.098884604188134e-09	1.754880408960071e-07	-8.798350436518455e-05	-0.0002172252993571	4.718683068081845e-08	7.741097040378448e-09	0.0	0.0	0.0	0.0
