global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
984.5957267203754	0.7650877380374368	969428.7450760242	0.5853592468952415	1001.772334991292	-6.076786143256754	36.9273298308773	1003547.8111539056	926.6266993423887	0.9423155492663682	858637.0399341697	0.8879585943891771	929.3898913166672	759.9014573992812	0.910459	13.56205	0.0276566652477917	0.0169001777006638	0.0550739414	-0.0511849545	-0.0088327605	-0.0084401141	-0.0834217696	0.0730268079	0.0686420855	-0.0431794135	-0.0245077358	-0.0053509291	-0.0548795732	0.0458724899	-0.0425784141	-0.0689579804	0.0030653432	-0.0446798923	0.0293206427	0.0138932793	0.0223790668	-0.1435032927	-0.0647042814	0.0009945318	-0.1173058205	0.0148091068	-0.1550569888	0.0834139722	-0.0497852112	0.0104723457	0.0540210749	-0.015627929	0.1467904192	0.0273680326	-0.0139387546	-0.0745387308	0.0854776599	0.2332269232	0.0767775168	-0.0142410981	-0.0985438395	0.1102228864	0.0032115043	0.1476703927	-0.1121981303	-0.0064166006	-0.0197043982	0.0523117994	0.1087984751	0.0210657724	0.0572296823	0.0815063659	-0.0784926573	0.0097481114	-0.0348965445	-0.0396328488	-0.0114816135	0.019709617	0.0756603047	0.0561507086	0.0498806779	0.0346193655	0.1554998957	-0.0296578448	0.0569649894	0.0962803469	-0.0548848763	0.089135476	0.0031703353	-0.0416148864	-0.0077622058	0.0194866368	-0.1662438753	0.0848525764	-0.0805076039	-0.2009965376	0.0054353809	-0.0481417722	-0.00436984	0.0776040827	0.0402473623	-0.2246136864	-0.1250041	0.0418016112	0.0267323496	-0.0282466094	-0.0524714335	-0.0008663943	0.0245845118	-0.0337539734	0.0084200492	-0.014246701	0.128374161	-0.0112332614	-0.1189129935	-0.008222144	-0.0671837946	0.1200732266	-0.0513331544	0.0444751644	-0.0168810024	-0.0726484841	-0.052975136	-0.0850010233	-0.05378386	0.0601750041	0.1218708674	0.0380005662	0.0580059091	-0.0725740635	-0.0169433452	-0.0531703734	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0068373249383881	1.4599534380044246e-07	2.1314640411409384e-14	4.674901231310384e-05	-0.0155090685936158	0.0004105534936655	0.0002405312086414	1.6855417116102906e-07	-0.0076893275695937	0.0004947280831402	5.912575847251375e-05	2.447558762475778e-07	0.0002180030391146	8.101186724869999e-05	6.56292263512099e-09	4.752532506320181e-08	-0.0003189978494173	-0.0002319838511572	1.0175962793286241e-07	5.3816507197746886e-08	1.9034774060796967e-05	0.0002220290351068	3.62322623545589e-10	4.92968924304997e-08	0.0	0.0
984.9436489894376	0.3479222690622237	970113.9916846284	0.1210499053094063	1005.6882173262816	3.915882334989533	15.334134461483076	1011408.7904689142	926.6216851405276	-0.0050142018611722	858627.747372671	2.514222030458372e-05	929.4986640837184	765.3173797675196	0.926031	13.794006	0.0325479713794324	0.0229849535474453	0.0447921649	-0.0426624491	-0.0146138545	0.0455590345	-0.013208897	0.0196328395	0.0776473884	-0.0737762807	0.0412896377	-0.0582857085	-0.0960979049	0.0743315948	-0.0667057011	-0.0676869007	0.0149111453	0.0698036256	-0.0268770674	0.0375444863	0.0643797262	-0.0442865468	0.0316843238	-0.0592641679	-0.0170268241	0.1674137717	0.0108752977	-0.1298234774	-0.0486775455	0.011264495	0.0230245737	-0.0606375736	0.1001112922	-0.0683226125	-0.0876179668	0.1335710743	-0.133396621	0.1876357197	0.0230473768	-0.0198560648	0.0023927627	0.1224020032	0.1050087446	0.027923633	0.0972653743	0.1439432323	0.0876389628	-0.1780057473	0.0970424761	0.0653336191	0.0211954184	-0.0460894002	-0.0808175901	-0.0360762209	-0.0135687228	0.0523406472	0.0405797876	-0.0295772141	0.0415552633	0.0216913958	-0.0086246412	0.0631438618	0.1374453568	0.0187378301	0.0380459979	-0.1119099546	-0.0308423331	-0.0384702296	0.1180896542	0.048406432	-0.0631881886	-0.0190462508	-0.0762595432	-0.0146432438	-0.0656123726	-0.0943483824	-0.1419839591	0.0519954447	0.1257448882	-0.0367063571	0.1064367502	0.0418935665	-0.1805324006	-0.0843850289	0.0542263267	0.0966925235	0.092629533	0.0309069286	-0.0771056893	-0.0636752077	0.0072763119	-0.0210879705	0.1385445557	-0.0496661431	-0.1555925619	0.0125491235	-0.0758392106	0.1227192321	0.014894891	-0.0501783551	0.0368811212	-0.0430987023	0.0001652029	-0.0141932566	0.0575906367	0.0180557602	0.1848479307	0.0356556101	-0.0024809801	-0.0071758076	0.0695879989	-0.0247682429	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.01796679619342	0.0111294712550318	0.0001238651304165	0.0003228057654558	-0.0155330564751494	-2.3987881533600944e-05	0.0002412758434601	5.75418460470073e-10	-0.0071502287714366	0.000539098798157	5.112577148387975e-05	2.9062751417442906e-07	0.0002059384375701	-1.20646015445e-05	1.4555461042755179e-10	4.2410640068813975e-08	-0.0003190394670462	-4.1617628900004425e-08	1.0178618153312337e-07	1.7320270352584837e-15	-0.00038596727566	-0.0004050020497207	1.4897073788040246e-07	1.640266602780469e-07	0.0	0.0
983.5387379943948	-1.4049109950428829	967348.4491356066	1.9737749039923835	1004.5699623230308	-1.118255003250738	1.2504942522953078	1009160.8092016956	926.9436634897014	0.3219783491738326	859224.5552837088	0.1036700573367064	929.335419881767	760.1551349108978	0.924745	13.774848	0.0601907258586894	0.0316515569757581	0.0571417804	-0.0416309693	0.0829768282	0.0026145933	0.0091691113	0.0383800855	0.0718104928	-0.0035530833	0.1162595961	-0.1109979918	-0.0307679485	0.0029767044	-0.0869919899	-0.0766952764	0.0501566454	0.1597503011	0.0278952006	0.1311120412	-0.0548230831	0.0672700404	0.0789822894	-0.1578918652	-0.0829947046	0.1150635442	0.0504885399	-0.0981851066	-0.0915932734	0.061676817	-0.0256777121	0.0088698897	0.0274570872	-0.0673551585	0.1086203839	-0.0789150999	0.0221807026	-0.0173469337	0.0385921463	-0.0688073732	-0.0638691965	0.1194878245	-0.0938147224	0.0280197525	-0.0438164698	0.013254555	0.0334261132	0.0889650917	0.0015012021	0.0741786846	-0.1133710648	-0.0585732604	-0.1067167717	-0.0489461079	0.0354419955	0.1369737746	0.0707630175	-0.1056380675	0.0588685485	-0.0846032988	-0.0716948215	0.108013296	0.1405765769	0.0549112259	0.011293362	-0.0166647221	-0.0627055693	-0.0931580428	0.0126480316	-0.0425446367	-0.0105261416	0.017632218	0.0176268499	0.0175884173	-0.0306775792	-0.0043451338	-0.0182926561	-0.0729260168	-0.0245443753	-0.1070332006	0.0415959957	0.0681024538	0.1123329444	0.0823526402	0.0140406278	-0.0001533656	-0.1717582243	0.012482236	-0.1214421106	-0.1077156096	-0.0398136506	-0.0397085486	0.0289585506	-0.0431175095	-0.1070793351	0.0685036212	-0.1017702778	0.1234665213	-0.0144066365	-0.0314767531	0.0633163331	0.0407173372	-0.055721603	-0.0597746952	0.0269128642	0.0331298647	0.1518135499	-0.0037504441	0.0509455293	0.0607322311	0.1019841613	0.0485414698	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0128769650377051	-0.0050898311557148	2.590638119368606e-05	0.0001658162285822	0.0062885549916416	0.021821611466791	3.954592388290048e-05	0.0004761827270075	0.009730133385787	0.0168803621572235	9.467549570520678e-05	0.000284946626559	0.0001219773578843	-8.39610796858e-05	7.0494629020052565e-09	1.4878475836434605e-08	-0.0003190086250164	3.0842029800036686e-08	1.017665028348541e-07	9.512308021863506e-16	-0.0001419807757964	0.0002439864998636	2.01585406957476e-08	5.9529412115690495e-08	0.0	0.0
983.9303742360514	0.3916362416566699	968118.9813442962	0.1533789457789615	1005.0669934277864	0.4970311047555924	0.2470399190945646	1010159.66127797	925.8667034630691	-1.076960026632264	857229.1525815708	1.159842898963767	928.4475980515068	761.7647573354885	0.892209	13.290196	0.0379532643937624	0.0210125717456866	0.0454282636	-0.0700486945	0.0905568661	0.0421083315	-0.077503028	0.0837322134	0.036016063	0.0496397	0.1118942502	-0.0084492326	0.0584938557	-0.0001509749	0.000696418	-0.0940844842	0.0056035223	0.0695501744	-0.0722067557	0.0600968146	-0.023990483	0.1319926928	-0.0581427233	-0.2249777336	0.0725875235	0.0965908576	-0.0331859651	0.0052679582	-0.0320692006	0.0019194089	-0.1202992654	0.0476424565	0.0784895959	-0.0059315205	-0.0074455128	-0.070201347	0.0337351802	0.0597941189	-0.0075370186	0.0004964655	0.1643057098	-0.2065481134	-0.022697319	0.0351715767	0.0902130257	0.0895058121	0.0481425787	-0.046255003	-0.0095113759	0.0801867258	0.1793305504	0.0384426507	-0.1032782229	0.0227299926	0.0486439804	0.0663394364	-0.0061611105	-0.0450777026	-0.0522230218	-0.1260522428	-0.0027162518	0.1844457283	0.0004312978	0.1184677822	-0.1263774506	0.0555624444	-0.0569512248	-0.0661650353	0.0243826673	-0.0039593192	-0.0541303787	-0.1144718149	-0.0982348981	-0.0439941214	-0.0436275706	0.0045279223	-0.0746363951	-0.0676012512	-0.024644588	-0.1089077912	-0.0312570889	0.0890255353	0.0510401023	-0.2005465574	0.0686291768	-0.0804328698	0.0441296532	-0.1046913262	-0.028420321	-0.0897927186	-0.0249725054	-0.0561077925	-0.0953258493	-0.011251244	-0.1256538735	0.0712244934	-0.0915025673	0.1662187515	-0.0619011436	-0.0263516825	1.48252e-05	0.0274928421	-0.0707669796	-0.0709003984	0.0074933962	0.0472838843	0.081775668	0.0080067663	-0.011022163	0.0223600815	-0.0685935405	-0.0910885732	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0194733697899778	0.0065964047522726	4.351255565580585e-05	0.0003792121309772	0.0095962048903714	0.0033076498987298	9.2087148297988e-05	1.0940547852567262e-05	0.0272771400411926	0.0175470066554056	0.0007440423688268	0.0003078974425648	0.0001710030371756	4.902567929130001e-05	2.4035172299734023e-09	2.924203872327964e-08	-0.0003189982959388	1.0329077599962808e-08	1.0175991281185825e-07	1.0668984406605343e-16	1.9027277581785946e-05	0.0001610080533781	3.6203729217433404e-10	2.592359325263277e-08	0.0	0.0
983.617609000292	-0.312765235759457	967503.6007354512	0.0978220926996687	1001.0627198244798	-4.004273603306615	16.034207090138143	1002126.5690223848	926.217310345362	0.3506068822928228	857878.5059833965	0.1229251859110932	928.7229273987624	759.1200797933008	1.010841	15.057324	0.0518683351934247	0.024046885831455	0.0040762845	-0.0863040804	0.0829850074	0.1008338201	-0.0889146897	0.0993231514	-0.0260722735	0.0030423704	-0.019031806	-0.0653098668	0.1636473302	0.0348939498	0.0320968097	-0.0140985437	0.0388058552	-0.0285400301	-0.1088664976	0.0620732017	0.1288134581	0.0254226927	-0.0001959075	-0.2105596395	-0.0829603503	0.0236738492	-0.1233510566	-0.0077830532	-0.0419535581	-0.0445063083	-0.0954178605	-0.0501830139	-0.0987200083	-0.0049174391	-0.0167914096	-0.1019624873	0.1151458071	-0.055970872	-0.1128022793	0.0892651769	-0.1532082311	0.0800763095	0.0181170138	-0.1328679627	0.1031426405	-0.0707067304	-0.0364735408	0.0416816641	-0.1006126307	0.106807518	-0.1553376358	-0.0948111108	-0.0266219015	0.0552235575	0.0030177234	0.0383339528	-0.1183655411	-0.025325846	-0.1128986634	-0.0340988704	0.0231297689	0.1388512146	0.0661160868	0.1473231429	0.0873453397	0.0794240596	0.0283125439	0.0084894768	-0.063932591	-0.135157598	-0.0931501169	-0.0581200923	0.0322511447	-0.0842268168	-0.0564434883	0.0791896074	0.0340399231	-0.1493747105	-0.0659420303	-0.0254713737	-0.0402708443	0.0495765747	0.035353467	-0.0324267649	0.0940121799	0.0498187843	0.0653813454	-0.0236094705	0.0884516727	-0.0564513892	0.0322394093	-0.0532745589	-0.0748860412	0.006250114	-0.090677606	-0.0101591931	-0.1349244885	0.0596002504	-0.0017145865	0.0702172718	-0.0073971548	0.0515898443	-0.1331310881	0.0626644668	0.1154979326	0.0175101263	0.0684247343	-0.0173111103	0.0035546102	-0.0562986912	-0.1318944556	-0.033811978	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0068461184600465	-0.0126272513299313	0.0001594474761492	4.686933796898946e-05	0.0169656247170593	0.0073694198266878	0.00028783242204	5.430834858198071e-05	0.0118581755657771	-0.0154189644754154	0.0001406163277487	0.0002377444654941	0.0003400045751767	0.000169001538001	2.856151984673724e-08	1.1560311114108825e-07	-0.0004789966321199	-0.0001599983361811	2.2943777358220687e-07	2.5599467580720293e-08	1.9081394627386327e-05	5.411704560038113e-08	3.6409962092604775e-10	2.9286546245137295e-15	0.0	0.0
986.6225410310028	3.004932030710848	973424.0384704728	9.029616509192016	1002.341931960162	1.2792121356822008	1.6363836880766174	1004689.34856563	927.1248406996262	0.9075303542642814	859560.4702423073	0.8236113439110522	930.3569092055636	752.8011590006388	1.175286	17.50687	0.0760789030283821	0.0380771950975324	-0.1044167583	-0.004319518	-0.0883471267	0.021737384	-0.0893459618	-0.0216659554	-0.133433999	-0.1095193253	-0.0997289809	0.0207315129	0.0355649188	0.0483675475	-0.004744203	0.1364887515	0.0355955444	-0.1793266754	-0.0744458197	0.0586433773	0.0834980307	0.0700423945	-0.0721953531	-0.0647050691	0.2076081698	-0.1604052643	-0.0731326126	-0.2462354617	0.0851158709	0.0448190769	0.0528592474	-0.0931265723	-0.0393369546	-0.0610471879	0.0441395893	-0.0853165491	-0.0655288057	0.0412453011	-0.0900280474	0.0048303617	-0.00768002	-0.0473545284	-0.0841477701	0.0137527607	0.0949741122	-0.1807784522	-0.0167000375	-0.0556315935	0.0282137859	-0.1851868442	-0.0968217673	-0.154315344	0.1288689892	0.0240950008	-0.1254603793	-0.0773989868	-0.075327336	-0.0387491941	-0.10076934	-0.0326924215	0.044636027	0.0436646779	-0.1801941701	0.1451026003	-0.0091777004	0.040292876	0.040998742	0.0108251954	0.2254909138	-0.1757627316	-0.02800958	0.2526431198	0.0537989781	-0.0447566194	-0.026260418	-0.0108527025	-0.0649048171	-0.0901057887	-0.0723287851	-0.0068846841	-0.0690483062	0.0490007051	0.0692247633	-0.1606403649	-0.1720880994	0.0689618158	-0.0075070411	0.080897201	0.0937297958	0.010738115	0.0913273782	0.0323642705	-0.0269794279	-0.0879372774	-0.1084610551	0.004025827	-0.0544280619	-0.0290058629	0.0349573199	0.2543558281	0.1211896352	-0.0601225878	-0.0333260329	-0.0985127989	0.2364842338	0.0536428776	-0.0745561393	0.073359607	0.0192575143	0.044736765	-0.0201582913	0.0772416742	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0211976187811444	0.0143515003210979	0.0002059655614664	0.0004493390419907	-0.0035365692011737	-0.020502193918233	1.2507321714690382e-05	0.0004203399554608	0.0079242734027502	-0.0039339021630269	6.279410896153424e-05	1.5475586228267725e-05	0.0004149212412424	7.49166660657e-05	5.612506854399606e-09	1.721596364341339e-07	-0.0003191019388881	0.0001598946932318	1.0182604740214473e-07	2.5566312923691443e-08	-0.0004919333785956	-0.0005110147732229	2.41998448976482e-07	2.6113609845214015e-07	0.0	0.0
987.6563250570134	1.0337840260106077	975465.016425125	1.0687094124347007	1008.220252460337	5.878320500174937	34.55465190277692	1016508.0774711856	928.3039528175636	1.1791121179373931	861748.2288167134	1.390305386666805	931.2349468447508	771.37710821326	1.16565	17.363325	0.1189641292026971	0.0489110760035612	-0.11905894	0.0938474837	-0.1879288971	0.0979454878	0.0420106313	-0.1754686133	-0.0264967098	-0.1473476806	-0.0058707368	-0.0452162098	0.0757147851	-0.1318591966	-0.1364462139	0.1708193204	-0.0683370668	-0.0017354916	-0.0012374404	0.0197343253	0.0564714072	0.0242926289	-0.0931320407	0.1939460754	-0.0372059252	-0.0407870794	0.0765568027	-0.0377344107	0.1683796219	0.1026595583	-0.1979683509	-0.1398351918	-0.1760958995	0.0871734407	-0.1075840208	-0.2614478321	0.016111042	0.0878508543	-0.0332972213	-0.044073902	-0.1251422717	-0.0309886552	0.000110286	0.0633126007	-0.0223581098	0.0254031839	0.0256440192	0.0299037666	-0.0542360272	-0.0785120484	0.0109652125	-0.0395637215	0.13026086	-0.1892235736	-0.0636626274	-0.0146360481	-0.035838331	-0.0318677518	-0.0263664564	0.0192060768	0.1422846113	-0.0421552799	-0.2153304417	-0.1273106801	-0.06978154	0.0390780757	0.1501118218	-0.1665571846	-0.1052543936	-0.1481004607	-0.1023356088	-0.0239538199	0.1971609177	-0.1517144698	-0.0835305674	-0.143236609	0.0810377657	-0.1007544404	-0.0893234712	-0.0132157705	-0.0807830233	-0.1848140071	0.0788947374	-0.0306266758	0.0124608704	-0.1557890008	0.0524496297	0.1229440993	0.0492975747	0.0093987431	0.1330985031	0.1478087415	0.1006820996	-0.2078436934	-0.1111500308	0.0942868794	-0.1339789932	-0.1786512246	0.0103544667	0.0853126666	0.0937148715	0.0240286738	-0.0502559499	-0.073803067	-0.1240905611	-0.06364477	0.0999085202	-0.0224208927	0.0063540671	-0.0228901696	0.200203131	-0.1040237036	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0388785066779888	0.0176808878968443	0.0003126137968207	0.0015115382815104	-0.0242371989881462	-0.0207006297869725	0.0005874418147909	0.0004285160735772	-0.0125710671698868	-0.020495340572637	0.0001580317297898	0.0004200589851883	2.00124358724116e-05	-0.0003949088053699	1.5595296455875137e-07	4.004975895473866e-10	-0.0005919991665108	-0.0002728972276227	3.504630131494819e-07	7.447289684415575e-08	4.200600733657595e-05	0.0005339393859321	1.7645046523604727e-09	2.850912678496292e-07	0.0	0.0
983.2021122457752	-4.4542128112382215	966686.393524554	19.8400117677987	1005.2249905999332	-2.9952618604037298	8.971593612389212	1010477.281726636	927.3827273829454	-0.9212254346182362	860038.7230482304	0.8486563013875583	930.7512942396528	774.1062733461409	1.341424	19.981638	0.0956009844673337	0.0429380458563993	-0.0671600621	0.0583194375	0.1133210159	0.1543726567	0.2225437955	-0.1358649213	-0.0344849638	0.0629659653	0.0427421112	-0.1928397143	-0.0452454794	-0.0407711557	-0.0980905491	0.1103174121	-0.0070558195	0.2633422455	-0.1576833556	-0.0839161416	0.0058737804	0.0369492868	0.0130762655	0.0755552087	0.1716702816	0.0267727807	-0.0858719413	-0.0266776857	-0.0536882435	0.0625256471	0.042523418	0.0054122076	-0.0508107299	0.1331372517	0.038265965	0.025730161	-0.0035855074	-0.0114060815	0.0003117096	-0.0375608331	-0.1955128364	-0.0717418104	0.0755560065	-0.1571530552	-0.0196671709	-0.1600761949	0.1052568541	0.0795945518	-0.0787371965	-3.1548e-06	-0.0756087427	0.0346492163	0.0648898134	-0.198803386	0.0903659331	0.2160094699	-0.0816383148	0.0643107153	-0.0325801228	0.0284524698	-0.0226095087	-0.0817679625	-0.0380739836	0.0451322875	-0.1486328776	-0.008164942	-0.0327739081	-0.0454421236	0.0764904978	-0.0864466147	0.1228415258	-0.0159791497	0.0453718497	0.1894448086	0.001825549	-0.0251885072	0.0938977927	-0.0689804621	0.0641031751	0.0527643098	-0.0505737945	-0.0412354839	-0.0067957037	0.0650596514	0.1154635563	0.1334279728	0.0056607092	0.0576194028	-0.067613722	-0.0122623484	0.0547908712	0.0235504133	-0.0173372942	0.0422375538	0.0475815317	-0.0290772621	-0.1950515932	-0.2313479891	0.1307731925	-0.1064012195	-0.0785104227	0.0146145456	0.1186523628	0.0161942476	-0.055823814	-0.0061016	0.0815039558	-0.0224598994	-0.0271490957	-0.0062370695	0.1036061142	0.0099531252	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0318173587697288	-0.0070611479082599	4.985980978232456e-05	0.0010123443190816	-0.0454148056584671	-0.0211776066703209	0.0020625045729963	0.0004484910242828	0.002338515211079	0.0149095823809658	5.46865339244786e-06	0.0002222956467748	-0.0002150052449395	-0.0002350176808119	5.523331029420956e-08	4.622725535149439e-08	-4.9975238552546486e-05	0.0005420239279582	2.4975244683839287e-09	2.93789938479294e-07	-0.000230005334049	-0.0002720113413855	5.290245369099208e-08	7.399016984238036e-08	0.0	0.0
981.3896546744022	-1.812457571372988	963125.6543019424	3.285002448027271	1002.8583904409154	-2.366600159017821	5.600796312663176	1005724.9512777436	925.7683837613822	-1.6143436215631937	857047.1003721618	2.606105328481768	929.0540329650652	764.2139198114425	1.187015	17.681585	0.1205218549900035	0.0646199850782364	0.0233769275	-0.0222910514	0.2386235325	0.1001156512	-0.0078606458	0.0357406446	0.0014506107	0.1868340619	0.0655773947	-0.2318065676	-0.0680232889	0.0561932802	0.0488015599	-0.0695340446	-0.0105053651	0.1563782613	-0.1187361412	-0.0176956944	-0.0572659878	0.0814274822	0.1115121062	0.0468106066	0.0112398188	-0.2065393595	-0.1078145367	-0.1228956099	-0.005807581	-0.0336718682	0.1636036176	-0.0114071692	-0.0516061494	0.0412530472	-0.0319467314	-0.0109457007	0.031699835	-0.1741763138	0.169123134	-0.0525925508	-0.0494523741	0.0333705528	-0.1157244956	0.0590935154	0.0152130937	-0.0068718732	0.0185559677	-0.163888298	-0.039909645	0.185028494	0.1247503446	-0.0853127712	-0.0654993209	-0.0170454462	0.1395748773	0.1155026225	-0.0722529823	-0.0089739761	-0.044031543	0.006327545	-0.1936041388	-0.0940961806	0.0056336583	0.1058549779	0.2086583769	0.0091243225	0.0179200929	0.0556834377	0.1201108391	0.0290335799	0.0784452597	0.1412032213	0.0789297906	0.178708135	0.0102099712	-0.0201557941	0.1592887523	0.1668288869	-0.0984970632	0.0057567143	-0.0192205906	-0.0487253193	-0.0186536987	-0.0376815508	0.0414175321	-0.0086184418	0.0973845594	-0.1433967476	-0.0269937758	-0.0787234168	-0.0341064796	-0.0462726573	-0.1475114755	0.0320446965	0.1027269234	0.0144801727	-0.2258066249	0.0303766094	0.1752722985	-0.0830509782	-0.0356366841	-0.0564755146	0.0257548064	-0.0298845347	-0.0822497084	-0.0682604894	0.0520074011	-0.0533015821	0.0929124948	-0.0114097971	0.0394476302	-0.0197405023	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0288272009108823	-0.0029901578588464	8.94104402082147e-06	0.0008310075123563	0.0100702448118852	0.0554850504703523	0.0001014098305713	0.0030785908256975	-0.0040141566794034	-0.0063526718904824	1.6113453846798935e-05	4.0356440148125234e-05	-0.0006779138095997	-0.0004629085646602	2.1428433923576665e-07	4.595671332459784e-07	0.0004141417065139	0.0004641169450664	1.7151335307424526e-07	2.154045386978109e-07	-0.0004168593197288	-0.0001868539856798	1.737716924447579e-07	3.4914411964426916e-08	0.0	0.0
981.6368193507716	0.2471646763693797	963610.8451050994	0.0610903772447802	994.4507132545511	-8.407677186364253	70.68903567010993	988932.2210924856	924.7559451379292	-1.012438623453022	855173.5580679447	1.0250319662594505	927.8166732100754	754.6811681653037	0.974131	14.510503	0.0499586586346064	0.0282423009068947	0.0361061026	-0.0797890449	0.2059920787	0.0335291447	-0.1198035416	0.1541056546	0.0054098705	0.1940521026	-0.0512010496	-0.1095223477	0.0364147743	-0.0213812597	0.1314811594	-0.1202574462	-0.0118696982	0.0596093332	-0.1201312623	0.0010229979	-0.0574274343	-0.0293979866	0.0352646648	-0.117152715	0.0177705154	-0.0919932182	-0.0532147589	0.0734925826	0.1926267758	-0.1032236154	0.0121254715	0.1466679634	-0.1110957253	0.0230949739	-0.0746502131	0.088781416	-0.0461772849	-0.075580487	-0.0527671914	0.0460931379	0.0055145409	-0.0355185108	-0.0116654593	0.1604130052	0.068701784	-0.0360533874	0.0323612833	-0.082706831	-0.147236869	-0.050035006	0.0310764952	0.0846735461	-0.1028690658	0.1186945558	0.1180165556	0.0468174622	-0.1062054795	0.0056691009	0.0111068151	0.0129709202	-0.1806456068	0.1029407565	-0.0781766771	0.1250902242	0.0682517022	0.0445528091	0.1360270979	0.0461067767	-0.0524964596	0.0572614668	0.1841940396	-0.0771883789	0.0449988503	0.0012532443	0.0077205166	0.0577181442	0.008635496	0.1148862011	-0.0615410007	0.0413650227	-0.0304518864	-0.0750143386	0.0749752758	0.0157398209	0.0786326976	-0.1624718942	0.0381054088	0.0285061311	0.0578766941	-0.0549465908	0.0003859721	-0.0567572674	-0.0970481341	0.1085520078	0.0696190875	-0.0458691916	-0.1342777184	0.1127786038	0.1288267958	0.0289581255	-0.1049481733	-0.0192506479	0.0513092066	-0.0353100528	-0.1429280886	-0.0036935879	0.1931441089	0.0421913308	-0.049757834	0.0711611819	-0.0111966795	-0.0074846273	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0253941931909338	-0.0034330077199485	1.1785542005226013e-05	0.0006448650478184	-0.0129914420649441	-0.0230616868768293	0.0001687775669267	0.0005318414016049	0.0040247986325852	0.0080389553119886	1.6199004032859694e-05	6.462480250814973e-05	-0.0003879097367048	0.0002900040728949	8.41023622956305e-08	1.504739638303873e-07	0.0004325807713621	1.843906484820003e-05	1.8712612375222945e-07	3.39999112476126e-10	-0.0004169163565025	-5.703677370000067e-08	1.738192483193197e-07	3.253193554105087e-15	0.0	0.0
