global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
959.9155462170625	-0.4354247845327563	0.1895947429853973	921437.8558692014	1043.2594955835586	-5.173106032151509	26.76102601988233	1088390.3751252613	892.2025408700061	-0.4858346885387163	796025.373934895	0.2360353445875115	919.9444270703692	865.7467032228382	1.129125	21.447077	0.0889252492120691	0.0502561386012167	0.0983992618	0.0033655396	-0.0977600847	-0.0035159903	-0.0619187451	0.161699892	-0.0431277677	0.0117587	-0.0429050364	-0.1016562813	0.0619387684	0.0266912476	-0.1220670728	0.0739470417	-0.0478870122	0.0397146116	-0.0806654635	0.0673201236	-0.031344762	0.1916876543	-0.0096556372	0.0132119557	0.141467064	-0.0062766206	-0.0243174359	-0.0586000404	-0.0576428042	-0.017336674	-0.0096622752	-0.030507038	-0.0294939917	0.076260583	-0.0365309314	-0.0379228515	0.0891697652	-0.0484714579	-0.0958796044	0.1905965391	-0.0656841903	-0.0731153005	-0.0014943032	-0.0698682796	0.0253625673	0.1406801934	-0.0044895664	0.0208973398	0.1075933403	-0.0672593967	0.0148497195	-0.1352131404	-0.0347044645	0.1078265708	0.0348805918	-0.0641428783	-0.1069120738	0.0808266763	-0.0394400882	-0.0879844111	-0.0890343194	-0.0342478032	-0.1113257708	-0.0148730174	0.0842068499	-0.0312948472	-0.0253612978	-0.0445647151	0.0553984571	-0.0295802691	-0.1770974664	0.0331502602	-0.0703441937	-0.0285036983	0.0350449018	-0.0644319308	0.0016623861	-0.1530334281	-0.0426684511	-0.2366957093	-0.0103999337	0.0322472612	0.0666962574	0.0356093064	-0.1596046829	0.0077357103	0.0056127578	0.0901396131	-0.0010289617	-0.0828220215	0.0895380746	0.128898436	0.0178706535	-0.0740016395	-0.0491821896	-0.0792809505	-0.0113319268	0.0988986896	0.0650631694	0.0472369772	0.0191344964	-0.0155210082	0.0405926731	0.0317785535	0.0273806803	-0.0363993649	-0.0420502672	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.027244721778004	-1.2556696788099814e-05	0.0007422748647608	1.5767063422827618e-10	0.0651745635317979	0.0377883378840806	0.0014279584800414	0.0042477237315603	0.0683719956951307	0.029246038482455	0.0046747297953349	0.0008553307669172	-4.702233800449277e-05	0.0001120497368978	2.2111002714087652e-09	1.2555143538867822e-08	-0.0001459927990017	0.0003249827803438	2.1313897360350773e-08	1.0561380751998657e-07	-0.0003060034192098	5.338057333000024e-07	2.849485609039533e-13	9.363809256808861e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.2188929657592	0.3033467486967538	0.0920192499448915	922020.322408388	1035.5304236778843	-7.7290719056743455	59.73855252308446	1072323.2583624986	892.0832971407798	-0.1192437292263548	795812.6090375648	0.0142190669598082	918.960276499423	857.26747819854	1.125027	21.369232	0.0576689441367327	0.0350243027236111	0.0782091711	-0.0589698471	0.1168631487	-0.0528393686	-0.0844054755	-0.0325575202	0.054329309	0.1195306187	-0.1314314893	0.01831232	-0.0957816575	0.1561113739	0.0476144656	0.0581637512	0.0335162366	-0.078214671	-0.1088744529	0.0389723252	-0.0297187654	0.0004995766	0.0762224226	-0.1384561288	0.0211884988	0.0374529838	0.0085681915	-0.0836719147	0.1132620742	0.0279400645	0.0320255228	0.0791225309	0.0296839888	0.0228575292	-0.1180886763	0.0377517004	-0.064637217	-0.1424896081	-0.0161684488	0.1191515156	0.0881938364	0.0919459056	-0.0246370899	0.0143763101	0.0596527596	0.0903079104	0.0149185632	0.0944482758	-0.1582224229	-0.0845033871	0.0492020567	0.1190274358	-0.0825183917	0.047060303	0.0247620542	0.0032919132	0.1126433369	0.1031466538	-0.0006454122	-0.1409771738	-0.0213171726	-0.0095745997	0.1141987106	0.0610654542	0.0751214142	0.081321569	-0.0680315429	-0.0679296143	-0.1275533318	-0.0548303139	0.0312044119	-0.0009584932	-0.067784242	-0.0235573327	0.0781241421	-0.0279846167	0.0834360998	-0.0099758435	0.1628180463	0.0299289892	0.0878936651	-0.0477673652	0.0317042027	0.0371796974	-0.1429550263	-0.0195138242	-0.0083781224	-0.0603674022	-0.1134271773	0.0642100669	0.07867551	-0.0697875634	-0.1123500576	0.0404195467	-0.0313062939	-0.0463713747	0.0420734509	0.0398519558	0.0472799563	0.1148043876	0.0281726563	0.0284863868	0.0350893279	-0.0264670763	-0.0249990687	-0.0303027012	-0.0065656391	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0284383263492742	-0.0011936045712701	0.0008087384055478	1.4246918725571148e-06	0.0748520672007799	0.0096775036689819	9.365407726316004e-05	0.00560283196423	0.0683538906407505	-1.810505438019916e-05	0.0046722543657276	3.2779299410996877e-10	-0.0005639581794319	-0.0005169358414274	3.180488281481432e-07	2.672226641522616e-07	0.0002725857866903	0.0004185785856919	7.430301110556971e-08	1.7520803239991499e-07	-0.0003059232294872	8.018972260000201e-08	6.430391610665274e-15	9.358902233987805e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.1527227467664	1.933829781007148	3.7396976219101545	925737.861889016	1048.8795020861503	13.349078408265996	178.1978943500334	1100148.209896491	893.337311713862	1.2540145730822587	798051.5525001499	1.5725525495026795	920.7782014243244	863.3366324158542	1.258421	23.902969	0.0530312051390239	0.0325282185811224	-0.0999627894	-0.1741961058	-0.0482096912	-0.0081462007	0.0028782964	0.0937514522	0.0293163201	-0.0638818884	-0.1049636889	0.0997628099	0.1590951297	0.0310389139	0.0640305965	0.0590973773	-0.1324319287	-0.0336211493	-0.0346341086	-0.0239434139	0.0750639881	-0.1714866607	-0.0128926366	-0.0832449454	0.0866402049	0.1081837659	-0.1873979543	-0.0821541268	-0.0788086756	-0.1126252394	-0.048630278	0.0854179025	-0.0246108289	-0.0972558297	0.0085425288	0.0061042312	0.016951943	0.0752802954	0.1370015786	0.1106421034	-0.1494014756	0.035091553	0.0338422075	0.065799438	-0.1125889494	-0.0015581001	0.0512917434	-0.1287514223	-0.1916944117	-0.0155757762	-0.1224005643	0.0538718406	-0.0593101622	-0.0945028574	-0.0176333638	-0.0728745123	0.0968508744	-0.0610851895	0.1361061641	-0.1240107205	-0.1069110398	-0.0401025658	-0.0535493636	-0.1253019044	0.0016895672	0.1274428885	0.1041423373	-0.009789319	-0.0468000869	0.0655608316	-0.0703072263	-0.0157706471	-0.0108189273	0.052283075	0.0193827923	-0.0076164461	-0.1516873721	0.2058703466	-0.0436783167	0.0734973636	0.148777995	0.0627821435	0.0175091529	0.0136836278	-0.048400931	0.0591660743	-0.0454171341	-0.0124925711	-0.02729372	-0.106948249	0.0360416728	-0.0188523906	-0.1569426529	-0.0657396868	-0.0152557526	-0.0505336518	-0.0744989606	0.0982081967	0.04328427	-0.0329644486	0.0629480717	0.0343172058	0.0664125257	0.0172900721	-0.0545985188	-0.0033829702	0.0114846575	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0302574983146968	-0.0018191719654226	0.0009155162042638	3.3093866397795286e-06	0.0841824090902321	0.0093303418894521	8.705527977406642e-05	0.0070866780002351	0.0387239488627813	-0.0296299417779691	0.0014995442155273	0.0008779334497658	-0.0006039300093918	-3.997182995989993e-05	3.647314562439796e-07	1.5977471903431539e-09	0.0002726545640951	6.877740480002588e-08	7.4340511321889e-08	4.730331411026621e-15	-0.0005109176122461	-0.0002049943827589	4.20226969627024e-08	2.610368065032563e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.4155622333908	0.2628394866244434	0.0690845957290009	926243.7144290138	1050.4980189396786	1.6185168535282628	2.619596805155028	1103546.0877961894	894.6086031184828	1.271291404620797	800324.5527736031	1.616181835462719	922.2693496030108	881.4456861232354	1.103947	20.96883	0.0557691929031975	0.0295866412103466	-0.0043987792	-0.0048315086	0.0120411384	0.0486475681	0.1001174801	0.0018101104	-0.017498262	0.0556593596	0.0090603644	-0.0342095924	-0.1359337696	0.015090236	0.0772830297	0.0021425971	0.0442866111	0.0333650438	0.0641604668	0.1049142585	-0.0622551377	-0.0771000078	-0.0536725284	-0.1231573973	-0.0967361556	-0.0372005408	0.0229764047	-0.0221252147	-0.0195381803	0.0025080168	-0.0230760229	0.059256379	-0.0034835764	-0.0182216954	0.1414093795	0.0911686941	-0.0379400186	-0.1520392148	0.0559972867	0.0349298801	0.0615661704	-0.0910303238	-0.0646643797	-0.0729971601	0.0491176811	-0.131727667	0.0689060884	-0.2002671488	-0.131381206	0.0375050352	0.0416417511	0.0926196334	0.0691702021	0.0042278117	0.172127935	0.1228336412	0.0887424509	-0.0508196086	-0.0360102987	0.0550702423	0.0348097391	-0.0290691334	0.0505947215	-0.0121403197	0.0159902599	0.0499570535	-0.0232663573	0.0197481512	-0.0893129349	-0.043997288	0.0310231118	-0.0271094766	-0.1741259133	-0.1185679368	-0.1073078073	0.1050851666	0.1918778372	0.0843162405	0.0407746892	0.0148288783	0.061984891	-0.0088302004	0.1111517194	-0.0138764225	0.0306849281	0.0960302962	0.0109701906	-0.0274580495	-0.0432751866	0.0122233931	0.0415030568	-0.0766510866	-0.0046880825	0.0344265232	-0.0485061833	-0.0665599519	0.0190536123	-0.0193065904	0.0975988732	0.1023391777	0.003393174	0.0279996908	-0.0514009598	0.0234023441	-0.0238524675	-0.0148648202	-0.016548715	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0262817196760352	0.0039757786386616	0.0006907287891296	1.58068157836379e-05	0.0609856920856799	-0.0231967170045521	0.0005380876797892	0.0037192546391693	0.0387758827407651	5.193387798380078e-05	0.0015035690823255	2.697127682436307e-09	-0.0008489497571671	-0.0002450197477753	7.20715690194078e-07	6.003467679987162e-08	0.0001438009152743	-0.0001288536488208	2.0678703233726408e-08	1.660326281443405e-08	-0.00070793948329	-0.0001970218710439	3.8817617669639166e-08	5.011783120009122e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.3716017430056	-2.0439604903851887	4.177774486255661	922313.613434426	1038.0526447002703	-12.445374239408238	154.8873399589262	1077553.2931692256	893.5459440706669	-1.0626590478159414	798424.3541651394	1.1292442519050834	920.9425170810044	859.7708443949216	1.066744	20.262175	0.0520507608685352	0.0251611200342842	-0.0050188595	-0.0968472819	-0.1180875256	-0.0447763941	0.0831147365	-0.0491917865	0.1414578859	-0.0323958178	-0.0453983593	-0.0723099394	0.0657448234	0.0223989168	0.0590362433	-0.066279667	-0.0836696915	-0.0502528739	-0.015278057	0.0684647523	0.0563861411	-0.0034780552	-0.0242381213	0.0799110358	-0.0108154708	0.0618990889	0.1148623728	0.02410291	-0.0372885397	-0.0222899373	0.0586581689	0.0629144685	-0.0578289998	0.009573566	-0.0618788784	0.03321735	-0.018500768	-0.0981271395	0.0491139536	0.0525611217	-0.1175817423	0.0285600114	-0.0217680169	0.0117780519	0.08167641	0.1242741748	-0.0719945983	-0.0329690495	-0.0384476587	0.0947400681	0.0059544874	0.0352203253	0.0105710796	0.0438568063	0.0012963252	-0.0721003569	0.059977858	-0.0392026781	0.0414141111	0.0321061851	0.0435598904	0.1090267771	-0.0498917524	-0.025250569	-0.0843343677	0.102996726	-0.030197117	0.0625309607	0.1066876509	-0.0397276142	0.0624541578	-0.0129496379	-0.1035734538	0.0852052447	0.0827743463	0.039000123	0.0036261187	0.0534296914	0.022252418	-0.0662803932	0.1206630161	0.0735560894	0.0408832287	0.0114753248	0.0270710615	0.0939023887	0.0274582655	0.0983438761	-0.0930824095	-0.0518237307	-0.0079306394	-0.0444415916	-0.0689084928	-0.100135178	-0.0007060683	-0.0286389424	-0.075831834	0.0008172836	0.0447922247	0.0321812315	0.1168369663	0.059651973	-0.1104328241	0.0789695234	0.0198497427	0.0191998456	0.0025309308	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0300462814143571	-0.0037645617383218	0.0009027790268307	1.4171925081637204e-05	0.0484647928675485	-0.0125208992181314	0.0001567729172306	0.0023488361476943	0.048920544208272	0.0101446614675069	0.0023932196456334	0.0001029141562903	-0.0004654035713464	0.0003835461858206	2.1660048422198365e-07	1.471076766576069e-07	0.0002726647415218	0.0001288638262475	7.434606126915e-08	1.660588571514587e-08	-0.0007079367264667	2.7568233000249687e-09	7.600074707560559e-18	5.011744086803872e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.8199085427078	0.448306799702209	0.2009789866592365	923174.8966520174	1037.8081989777395	-0.2444457225308269	0.059753711263618	1077045.8578654192	892.0695613029727	-1.47638276769419	795788.1022032782	2.179706076744357	919.360689620364	856.1920698367484	1.063325	20.197235	0.0495441955539241	0.0263121756832203	0.1082639423	0.0373623423	-0.0960594931	-0.1541176	-0.0302957904	-0.053813463	0.0206825962	0.0982460073	-0.0493018831	-0.1532572711	-0.073128046	-0.0563254651	-0.1733607612	0.0704939794	-0.0545171125	0.0770917367	-0.1239322521	0.0670362671	0.0071630728	0.077042759	-0.0371151784	0.0204694115	-0.0935866817	-0.1820873669	-0.1074347323	0.0678210808	-0.0309110849	0.0597569995	0.04662028	0.2280707871	-0.0039800889	0.0505358641	-0.0572490047	0.0252368136	0.1149708612	0.0114449248	0.0293335378	-0.2382531901	0.0276669204	0.0353459157	-0.0554907166	-0.0273017172	0.0031239513	0.1150838703	-0.2123513938	-0.027289274	0.1285967267	0.0066366569	-0.1340107597	0.0737037203	-0.0624448711	0.1470357903	0.0445880664	-0.042324932	-0.0489135507	0.0266566815	-0.1424240441	0.0682409034	0.0871270109	-0.1433271156	0.0541852965	-0.1406170106	-0.1337822847	0.0810720322	-0.0562715938	-0.0808502532	0.1680638896	-0.1465459588	-0.0111832903	0.0039479753	0.0722262744	0.0451037498	-0.0690475037	0.057179811	0.0221385004	-0.0508697489	-0.0438246078	-0.0276192979	0.0068991232	-0.0653810081	-0.1728388523	0.0258272376	-0.0706115934	0.0224332213	0.038303271	0.06518206	-0.0340872331	0.0511309167	0.0436999467	0.0038354307	0.0678382043	0.0512851742	-0.0318956527	-0.0872564537	0.0090873941	-0.0071911112	0.1290414906	0.0572349073	0.049685286	0.1159871502	-0.099339304	-0.0035109861	-0.0334203523	-0.0059081606	0.0230095484	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0217373218527683	0.0083089595615887	0.0004725111613308	6.90388089961179e-05	0.063441399680471	0.0149766068129224	0.0002242987516288	0.0040248111934172	0.0632983637153898	0.0143778195071178	0.0040066828490457	0.0002067216937792	-0.0007029034546962	-0.0002374998833498	4.940732666238529e-07	5.640619459116862e-08	0.0002727486332174	8.38916956000138e-08	7.43918169219598e-08	7.037816590645373e-15	-0.0007079043080662	3.241840049997193e-08	1.0509526909765804e-15	5.011285093786854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.3281417455656	3.5082332028578094	12.307700205633964	929928.7649624556	1045.2215362940078	7.413337316268326	54.95757016477646	1092488.0599328058	893.2611757344076	1.191614431434914	797915.5280744162	1.4199449532039532	918.9291414983198	870.910243548675	1.213715	23.053814	0.0781949182081448	0.0374268939603013	0.0319061971	-0.0509181959	0.0236725269	0.1297119853	-0.1297287404	0.0208125601	0.1331673378	-0.0430693712	-0.1090379872	0.0259755492	0.0143783608	-0.0956789104	-0.1057188413	-0.0773374134	0.0055333992	-0.0985898542	-0.12870125	-0.1421510217	-0.0055677477	0.0998135607	0.0028839093	-0.0395834517	0.1157495693	0.0029930698	0.1194113517	0.0265634751	-0.0361539867	-0.0392599107	0.0307046555	0.0186728975	0.2358881137	-0.0670020284	0.0203926786	-0.0324085362	-0.0488598629	-0.0921121902	0.0595573412	0.0849187528	0.0100844497	-0.0583585961	-0.09720284	0.0235169521	-0.1940010413	-0.0842832712	-0.06361222	-0.1042417172	-0.0104294531	0.0370396206	0.1667204962	-0.2640605227	-0.1491099413	-0.0492101856	-0.1019169451	0.0184105093	-0.0533075537	0.0634583748	-0.0852260795	-0.1445738823	0.0178655397	0.1653902721	-0.0369677058	-0.0228007984	0.0232383238	0.022071486	-0.0977303252	-0.0622275637	-0.0279003414	0.0765011633	0.0721386365	-0.0643593722	-0.0432050104	0.0256457684	-0.0513186543	0.1308360699	-0.1689210602	-0.1001258933	-0.0915698407	0.1351565049	0.0512931939	0.1557697311	0.0126583191	0.0235908241	-0.1139647877	-0.0813173563	-0.0124430873	0.0261244054	-0.0335169486	0.0449397714	0.0215959992	-0.0120909597	-0.0943151283	-0.0886121672	0.014225775	0.1515750716	0.0282643271	0.1648954041	0.1468895465	-0.0281005592	0.1191883007	-0.03614581	0.004744818	-0.0850043457	-0.0673338352	-0.0062043744	-0.0417941276	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0103004858803075	0.0114368359724608	0.0001061000093704	0.0001308012170609	0.0922329159147921	0.0287915162343211	0.0008289514070711	0.0085069107781451	0.0553654366184019	-0.0079329270969878	0.0030653315719462	6.293133232612481e-05	-0.001080873657008	-0.0003779702023118	1.1682878624138475e-06	1.4286147383562306e-07	0.0002730028924273	2.542592099000056e-07	7.453057927367195e-08	6.464774581897507e-14	-0.000930352624632	-0.0002224483165658	4.948325354295838e-08	8.655560061596512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.8227815819793	3.4946398364136257	12.212507586249052	936680.9365490796	1047.291217980018	2.069681686010199	4.28358228140602	1096818.8952580695	895.9109157844679	2.6497400500602453	802656.3690217639	7.021122332893271	921.5870473586848	872.2240529977855	1.290597	24.514135	0.1063033987297455	0.0611936850137945	-0.1213249307	0.0161855397	0.1317701582	-0.0222446639	-0.0720718536	0.0307743537	-0.1337139336	-0.101016787	-0.0071241031	0.2030628429	0.0773761569	-0.0957052056	-0.0120855429	0.0488450116	0.1099490267	0.1218561619	0.070543418	-0.116566449	0.0073044391	-0.1482915888	0.0134737825	-0.0350142859	0.1237252955	-0.1220726333	-0.0815007616	-0.1246772016	0.0578289618	0.0545058042	-0.1061054607	-0.1083838112	0.1076798306	-0.0986241163	0.0524399806	0.1139604645	-0.0248192989	0.0521011593	-0.0317487686	0.067078591	-0.0478156737	-0.0662344216	0.1926508921	0.1090694105	0.1070712896	0.1637455328	-0.1124877024	-0.084649499	0.1817120937	0.0019721233	0.0837666008	-0.1059183471	0.001014208	-0.2239173909	-0.0043954954	0.0272704805	-0.101341174	-0.0029105895	0.0883100374	-0.0591102535	-0.1347528331	-0.0724760606	0.0987997416	-0.0041626261	-0.0825000094	-0.0207422571	0.0651965661	-0.0331213119	-0.0141930951	0.2224739643	0.0409223999	-0.0130222004	-0.0322417403	0.0731535597	-0.039580899	0.0882437139	-0.0730354651	-0.0779419499	0.1480299242	-0.0564356333	-0.0418772797	0.1308365034	0.0518382596	-0.0051618046	0.0245339077	-0.044277543	-0.102111752	-0.1636490139	0.0816540799	0.0102195536	-0.0065863746	-0.0231077781	-0.060336594	-0.0288075166	-0.0715485536	-0.1019445006	-0.0534810132	0.0001113186	0.0649562511	-0.1749374328	-0.0092846098	-0.0398167462	0.0866586731	0.0484626616	-0.0535471183	0.079218709	-0.0097129114	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0143049045872061	-0.0040044187068986	0.000204630295249	1.6035369180159453e-05	0.0859628060980242	-0.0062701098167678	3.931427711432918e-05	0.0073896040322465	-0.0021378882387921	-0.057503324857194	4.570566121565587e-06	0.0033066323696319	-0.0012470392180741	-0.000166165561066	1.5551068114148623e-06	2.7610993684411763e-08	-0.0001090586656191	-0.0003820615580464	1.1893792546618664e-08	1.4597103413684272e-07	-0.0007080688367668	0.0002222837878652	4.941008234770125e-08	5.013614776002893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.0197959177676	0.1970143357883671	0.0388146485061314	937062.3252886764	1052.734198780549	5.442980800530904	29.62603999494804	1108249.2932821242	897.0618018825559	1.1508860980879945	804719.8763967779	1.324538810772209	924.1330758660364	886.5967865196993	1.2383	23.520786	0.0746702543804154	0.0374003103011276	-0.1561541541	0.0088615091	-0.0870445316	-0.0279354253	-0.049843807	-0.1099167684	-0.0520101377	0.0663113298	0.1344153147	0.0765952704	-0.1415406232	-0.0279679333	0.067820935	0.0939755958	-0.0608579014	0.0802083837	0.1848479396	0.0404839345	0.0059326536	-0.0328432647	-0.1430847208	0.0016798177	-0.0093290333	0.1186645148	0.0101947802	0.0295994155	0.0350256999	0.0787558162	-0.0638683005	0.0697291069	0.1088177191	-0.0965679594	0.0898141478	-0.0189912096	0.0765100611	0.0855122053	-0.0989436475	0.0283027199	-0.0747393995	0.1016237995	-0.1761567322	-0.1640920275	-0.0333885735	0.0618005303	-0.108551843	0.1189135001	0.0669898346	-0.0715492884	-0.1149772381	-0.0409988962	0.1743979029	-0.0906614895	0.0385181824	0.0409496043	0.0587142066	-0.1688078963	-0.0515564122	-0.0667990228	-0.0078301192	-0.1221467136	-0.0515638707	0.1130096659	0.004129666	0.0165267824	-0.1353943234	0.01497607	0.0717578856	-0.0221340766	0.051967449	-0.178401958	-0.0900813411	-0.0274688674	-0.0016735239	-0.0906291275	0.0810086871	-0.0604539074	-0.1955378182	-0.0729977996	-0.1584000478	-0.0067126149	-0.0731543349	-0.0427339587	0.1167282238	0.0738102783	-0.0775648134	-0.0244018408	0.1407696381	-0.0220002805	-0.0026463099	-0.0286750587	-0.0267250885	0.1969175917	-0.0010267913	-0.0394687442	0.0292136565	-0.044133073	0.100303577	0.0239958723	0.0386852283	0.0385250422	0.0028533852	0.0452741843	0.0172511107	0.0124326371	0.015667752	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0121467324143793	0.0021581721728267	0.0001475431083465	4.657707127563949e-06	0.0595036374886461	-0.0264591686093781	0.0007000876034994	0.0035406828743802	0.0150639702425934	0.0172018584813855	0.0002269231994697	0.0002959039352136	-0.0014970459497607	-0.0002500067316866	2.2411465756949165e-06	6.250336588861565e-08	-0.0001951500920978	-8.609142647870001e-05	3.808355844577983e-08	7.411733713137409e-09	-0.0004671458925956	0.0002409229441712	5.8043865028119165e-08	2.1822528496893987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.22587485898	-3.793921058787646	14.393837000312372	929731.5377475652	1051.546680039626	-1.1875187409229966	1.410200760043339	1105750.4203023594	894.3427922762969	-2.7190096062589646	799849.0300965635	7.393013238928529	922.105572081061	877.3544783966975	1.304091	24.770443	0.1192187699911845	0.0609858926219911	0.020372485	0.1241054652	0.025582504	0.0976096385	0.0465120578	0.0408517196	0.0123537646	-0.031848302	0.1167506171	-0.0707205017	-0.0982757071	0.0235485742	0.1094918162	-0.0866746676	0.0540000979	-0.1233548442	0.0145432997	0.0735222529	-0.0902310295	0.0035336316	-0.0428402075	-0.0334181265	0.0216262259	0.038440162	0.0587412482	0.016862421	-0.1253296968	-0.0944796572	0.0087588808	-5.8321e-05	-0.014038565	0.0813286661	-0.0804720116	-0.0941170865	-0.1401228279	0.0844709283	0.0745419355	-0.1529006241	-0.082611378	0.0280949574	0.0403113179	0.1489809048	0.0044558192	0.054266864	0.0460563148	-0.0363793226	-0.1690402896	0.0235125511	0.0288898136	0.0806385225	0.0566001677	0.1178807181	0.0229159175	0.0846102082	0.0309782506	-0.0392683041	0.0126281813	-0.0555662066	0.0475827023	0.1551763934	-0.0008165084	-0.0532253835	-0.0500902459	-0.0252421988	0.0693601257	-0.0136188714	0.0174910712	0.0652332669	0.061910845	0.1380038865	-0.0086242509	-0.0465993063	0.0919043202	0.0662428081	0.0262779677	0.039958936	-0.0320946114	0.0667298466	-0.092293621	-0.0663873588	-0.0920716077	-0.005748749	0.0602909182	0.0508882425	0.0046631555	0.0184296996	0.0123322744	-0.0503210455	0.0639943285	0.0895227197	0.0586401127	-0.1513122257	-0.0664709816	0.0666408596	0.0699849755	-0.0228946037	0.0312489316	0.0567374275	-0.0068285891	-0.1804851411	0.0436355935	0.0272062374	0.098551831	-0.0836428607	-0.0077814846	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.018006803669337	-0.0058600712549577	0.000324244978386	3.434043511318152e-05	0.0306178528089162	-0.0288857846797299	0.0008343885565637	0.0009374529106284	0.0504168270639553	0.0353528568213619	0.0025418564511967	0.0012498244854317	-0.0006050301928414	0.0008920157569193	3.660615342497017e-07	7.956921105923117e-07	-0.0001378687947386	5.728129735920002e-05	1.9007804562674217e-08	3.2811470271530943e-09	-0.0004340418021714	3.3104090424199975e-05	1.0958808028136083e-09	1.8839228603219677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
