global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
917.48645641003	0.4528672366092223	0.2050887339940733	841781.3976958338	1069.1856842744185	-9.61476001651613	1143158.0274573565	92.44361017519724	848.4293582770613	0.2927683404942627	719832.375986426	0.0857133011957645	864.8876903548047	804.1668185171437	1.045216	16.397572	0.1010644768096772	0.0468676995388094	-0.0944460628	0.0802780527	-0.0067224691	-0.1229272614	-0.0889375171	-0.1066648323	0.0609235273	0.020886173	-0.0948305918	0.0559861187	-0.0854612088	-0.0675906655	0.1314597749	0.0164158676	-0.0156579136	0.0283594867	-0.0815894516	0.1659501743	0.0173366852	0.0744644916	0.0030041647	0.0632781966	-0.0492225305	0.077977856	-0.0782567352	-0.0468164933	-0.0200970438	0.1768209714	-0.1861615529	-0.1056457653	0.0096703632	0.1125019154	0.0861930691	0.1685797128	-0.0422336133	-0.0738044196	-0.0511669693	-0.0483473671	-0.0460347685	0.0121476021	0.029077964	-0.0236327451	0.0818636086	0.0074176812	-0.1863091242	0.073359996	0.0227354218	-0.1668356147	0.018907512	-0.0474204409	-0.0976157572	-0.0171789292	0.0015178461	0.1001069056	0.135814406	-0.1434218147	0.071954468	-0.0329550771	0.019397292	-0.0187530038	-0.0155967555	-0.0334973989	-0.0627309842	-0.0877856814	-0.0449294842	-0.121104359	-0.0696615553	-0.0009892708	-0.1522746353	0.0217567126	-0.1224098942	0.1598237698	0.1396978499	0.0115219185	0.0730312077	-0.0548311496	0.1679357877	-0.0525998226	-0.0569151661	-0.1131485197	-0.0952355813	0.0071994566	-0.0733093686	-0.1095689616	-0.1012998726	0.1066161815	0.0542955562	0.108052587	0.1388573367	-0.0730661359	0.1072284976	0.0004832914	-0.1852240153	0.0499520002	-0.0883635126	-0.020786548	0.09606131	0.006495683	-0.2313476345	0.0867647451	0.2293716027	-0.1896351711	-0.0144281845	0.13040524	0.0310395283	-0.1317625892	0.0072235315	-0.0676912219	0.0638009923	0.0351426327	-0.12921336	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0029053477112483	0.0055760463910275	8.441045323255734e-06	3.1092293354890814e-05	0.0118967178546967	-0.0060225553455097	3.6271172889727456e-05	0.0001415318957142	-0.0357226247066932	-0.0335894536713539	0.0012761059159352	0.00112825139794	6.999331365665869e-05	-0.0005950120200148	4.8990639566394035e-09	3.54039303962142e-07	-0.0003430010658631	-0.0004579666202685	1.1764973118322269e-07	2.097334252801525e-07	-3.898832008271844e-05	6.454978775238156e-05	1.520089102872506e-09	4.1666750988775085e-09	0.0	0.0
916.832143554614	-0.6543128554159239	0.4281253127625397	840581.1794549484	1072.0294121948805	2.8437279204620154	1149247.0606109009	8.086788485615218	849.2561467509266	0.8267884738653493	721236.0027942314	0.6835791805165933	866.591144493564	808.499816909894	1.149072	18.026888	0.0712227532177754	0.0355583119627376	-0.072614269	0.1581635218	-0.0603361209	-0.0692237267	-0.0195865881	-0.0365325779	0.1366898889	0.0203538904	-0.0147993264	-0.015358777	0.0415890618	-0.030027728	-0.0594979969	0.0371274933	-0.0459394645	0.0831261518	-0.0297851776	0.0664362028	0.1152740525	0.1860699066	0.0181427732	0.0580489812	-0.1824519528	0.003912818	-0.0420964554	0.1104456737	0.1078497353	0.0319096079	-0.1186768802	-0.0624971028	-0.1775461266	0.0876583129	-0.0418451932	-0.0293655188	0.0381329261	0.0101785104	0.1175738118	0.0106786116	0.2510708126	-0.1795438031	0.0480081621	0.0815570469	0.0269072092	-0.0117918779	-0.116790913	0.0789263695	0.0816350027	-0.1362279328	-0.0532915537	0.0485979439	0.0477562074	0.0352162523	0.0698856184	0.1060079679	0.0849000176	-0.0498934491	0.0945491725	0.0390702089	0.104132257	-0.0875020389	-0.1522947573	-0.025044321	-0.0801554253	-0.1513765765	-0.0536449788	-0.0381206937	-0.0056471133	-0.0458036931	-0.1288622671	-0.026878557	-0.0104606302	-0.048604173	0.2593272238	-0.1342250572	-0.1129847124	0.0561887628	-0.0743285321	0.1479822542	-0.2486069054	-0.0337885228	-0.0187024964	0.1152549973	-0.0282979467	0.0718330433	-0.1270315959	-0.0439813143	0.0414860435	0.1199693977	0.0906608449	-0.0075878003	0.149238844	-0.0398728826	-0.2110173662	-0.0454727851	-0.0154710519	-0.0333461638	0.1280572695	0.0376317626	-0.415654794	0.183876559	0.1049178319	-0.0520735176	-0.1453716526	0.1989443601	0.0947026042	0.0461627415	0.1711818247	-0.0380412729	-0.0401633692	0.1743549422	0.1180715928	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	-0.0060736855005387	-0.0031683377892903	3.688965555945403e-05	1.0038364347045575e-05	0.0156476299873276	0.0037509121326309	1.4069341826717695e-05	0.0002448483242203	-0.0551256532466339	-0.0194030285399407	0.0030388376458681	0.0003764775165217	-0.0001889888189936	-0.0002589821326502	3.5716773704595713e-08	6.707174503207618e-08	9.202315835032948e-05	0.0004350242242134	8.468261672769814e-09	1.892460756524962e-07	-0.0002429914583373	-0.0002040031382545	5.90448488248878e-08	4.161728041771792e-08	0.0	0.0
916.3311596078096	-0.5009839468044675	0.2509849149557814	839662.794068193	1067.2145287298388	-4.814883465041703	1138946.850332052	23.183102781932	849.3376442036136	0.0814974526870173	721374.4338613442	0.0066418347944726	866.2124922972279	800.0607846199802	1.210978	18.998068	0.0803030122486	0.0501115369889767	0.0383427302	0.160774509	-0.0849077062	0.1866785565	0.0130293142	0.0657647389	0.1056277339	-0.1500940851	0.0028845551	-0.1643376697	0.0218445571	-0.1071569987	0.0376997233	-0.0332811708	-0.1325909624	0.1036368858	0.0158748699	-0.0712082919	-0.0105408004	0.1403472878	-0.0783511726	0.060922359	-0.0340900157	0.0330028376	0.0808522575	0.0046605498	0.062729307	0.1037854703	-0.0009939624	-0.0572896229	0.0398949431	-0.0337461977	0.0368856236	-0.0670153992	0.1277937339	0.0760124249	-0.0360910139	-0.1305152843	-0.0228081757	0.0099469061	0.0422516352	-0.0791220876	0.0473300642	-0.1148310615	0.1373585417	-0.0640594614	0.0053732121	0.0570929969	-0.086776383	-0.1930978603	0.0529710877	-0.072238543	0.0748218801	0.1462522078	-0.0803779277	0.0661070519	0.1552254902	0.0278278744	-0.006933073	-0.1248928095	-0.088707199	-0.0100664991	-0.0578041462	-0.0293262853	0.0690107389	-0.0182646405	0.0330184368	-0.0377547206	0.0192610145	-0.0788631193	-0.0092560735	0.1094062116	0.0167601262	0.0661370224	-0.0371028594	0.1287662649	-0.0448610816	-0.106807887	-0.0468518916	0.159299769	0.2325472791	-0.0642394437	-0.1107606009	0.0123649836	0.0098854285	0.0929848684	-0.1056060272	0.1867376107	0.0311336192	0.1201297846	0.0836778876	-0.042206059	-0.1927113831	0.0998252114	0.0184964129	0.0569964922	0.0499666963	-0.0148540052	0.0764245041	0.0987609507	-0.0310336782	0.1405724917	0.0906892121	-0.1661917865	-0.0937766303	-0.0804679127	0.0592682405	0.0620511672	0.0160021409	0.0155846897	0.0170298567	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0004892491447776	0.0065629346453163	2.393647256656131e-07	4.3072111158692985e-05	0.0161590548411538	0.0005114248538261	2.615553811111472e-07	0.0002611150533594	-0.021353554263527	0.0337720989831069	0.0004559742796853	0.0011405546697247	0.0006000105840572	0.0007889994030508	3.600127009806622e-07	6.225200580145187e-07	9.192710221661572e-05	-9.605613371375977e-08	8.450592121944115e-09	9.226780824035694e-15	-0.0002430270744798	-3.5616142500012474e-08	5.9062158930210266e-08	1.2685096065811948e-15	0.0	0.0
916.9156091194152	0.5844495116056123	0.3415812316160387	840734.2342468282	1066.6358213644423	-0.5787073653964399	1137711.9754177986	0.3349022147640885	849.2017055731494	-0.1359386304642384	721143.5367483459	0.0184793112524927	866.3432001144465	799.6094822369544	0.947599	14.866126	0.0382158792201208	0.0231264672443224	0.0207764802	0.1295588085	-0.0804334246	0.1919228689	-0.0448169733	0.0407562024	0.0371800232	-0.1753777827	-0.0534407488	-0.2468809251	0.0527443469	-0.2151389301	-0.083444399	-0.0598436517	-0.1588239665	0.0697205697	0.0709680127	-0.0596056782	0.0371707514	0.1452386694	0.1395886999	-0.1054854065	-0.0771479304	0.0470695161	0.1323845891	0.0147862367	0.052881136	0.0931150324	-0.2009930144	-0.0520232199	0.1261719536	0.0109143968	0.1798484959	-0.0155428721	-0.1276440926	0.219017951	0.0591178928	0.156979698	-0.0794908601	-0.1226944433	-0.0220954928	0.0402123588	0.0423458814	-0.0207280427	0.0127354631	-0.1038567863	-0.0687620421	0.149677478	0.0500192925	-0.0630854893	-0.0493406745	0.020405693	0.0243399162	0.1456964244	-0.1044731093	0.0725773018	0.1386085662	0.0665859953	0.1619639649	-0.1065323485	-0.0323932941	0.0313168734	-0.2867739195	0.0014744486	0.0228117524	-0.0945500584	0.0277356071	-0.0600087544	0.0489132082	-0.0259065198	0.0127314654	0.173762902	0.0001491743	0.1024420207	-0.1167411808	-0.2558757921	-0.0435286573	0.1007024398	0.0506344882	0.0192683545	0.0928207401	0.0380582662	-0.068906168	-0.0302399815	0.0835046104	-0.1125041079	-0.0076191004	0.1877008357	0.0214818557	0.1448586153	0.0270879088	-0.0168317103	-0.1766000879	0.0454382509	0.0239001685	-0.0512420914	0.0280928013	-0.1277127846	0.0587265724	0.1026678365	-0.022419709	0.0007231873	0.078847217	0.0196938619	0.0019266356	-0.025458886	0.1757845293	-0.0468396887	-0.0328096141	0.3122609496	0.1614826722	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0147387492033033	-0.0152279983480809	0.0002172307280778	0.0002318919336891	0.0237299460057585	0.0075708911646047	5.731839302628953e-05	0.0005631103374362	-0.0215180434593236	-0.0001644891957966	0.0004630261943173	2.705669553381269e-08	0.000295011175993	-0.0003049994080641	8.703159396077282e-08	9.302463891951236e-08	9.196435230118816e-05	3.725008457243528e-08	8.457442094177052e-09	1.3875688006535805e-15	-0.0002430137223958	1.3352083999990667e-08	5.9055669272662956e-08	1.7827814714280684e-16	0.0	0.0
918.0004924521496	1.084883332734421	1.1769718456449445	842724.9041423892	1067.15332453152	0.5175031670776207	1138816.2180586755	0.2678095279353678	849.4194481707898	0.217742597640381	721513.3989307691	0.0474118388271808	865.4103815687864	802.4567979342285	1.071371	16.807896	0.0423547386317697	0.0262530469436285	0.0675026303	0.1026732968	-0.0636945425	0.1506405936	-0.0806817727	0.0935330109	0.079244157	-0.2174201407	-0.0600247502	-0.0540814306	-0.0031437304	-0.0612707104	-0.0719210518	0.0884576674	-0.1821672844	0.1275200614	0.0614275774	-0.1419292112	-0.0027207442	0.1064347714	-0.0427744514	0.0049642147	0.1124450431	-0.1258407574	0.0902863227	-0.0973368772	-0.0576859257	-0.0413698419	0.0706863842	-0.13241806	0.1481028772	0.0489861427	-0.0453095859	0.1247028497	0.187455081	-0.0078511837	-0.0415421842	-0.0113406408	0.0563624641	-0.1263335971	0.1240083072	-0.2589365179	0.0776345132	0.1617773636	-0.0538322051	0.0745389586	-0.0297453389	0.0997607821	0.0041212688	0.1659419912	-0.1461084991	-0.0585658839	0.0204815024	0.1883858955	-0.1488697755	0.0516797019	0.1039083479	0.0959913325	-0.0701933886	-0.043870939	-0.0163011323	0.1115853213	0.0440096266	0.2051360117	0.0150146743	0.0906138943	-0.0544600416	0.0133356147	-0.0195541183	-0.0145147572	-0.0005343832	0.0232616986	-0.1300189114	0.0522221404	0.1908498628	0.03006817	0.2026112771	0.1072507995	-0.1755402043	-0.0345304196	0.1488699336	-0.1622691294	0.1246660635	-0.2646913869	0.059948923	0.0639466183	-0.09043912	0.2110747442	-0.0218143529	0.14382741	-0.0060435354	-0.0580937487	-0.1986802656	0.1622417864	-0.0227171895	-0.0134076529	-0.073401411	-0.0574059655	0.2362215379	-0.0102103922	0.1145647217	0.2511363819	0.1581843501	-0.1093352151	-0.2123270877	-0.1494763888	0.0474423975	-0.1387498745	-0.1973946771	-0.1072999443	-0.1412618664	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0163018319705372	-0.0015630827672338	0.0002657497255956	2.443227737223581e-06	0.0240404364783159	0.0003104904725573	9.640433354891729e-08	0.0005779425860679	0.0043135685039743	0.0258316119632979	1.860687323847908e-05	0.0006672721766223	0.0004070095298683	0.0001119983538753	1.656567574036146e-07	1.2543631270776933e-08	0.0001539745679126	6.201021561141185e-05	2.370816756387187e-08	3.8452668401737856e-09	-0.0001240312233089	0.0001189824990869	1.5383744355502218e-08	1.4156835088964164e-08	0.0	0.0
920.8072944229206	2.806801970770948	7.878137303123679	847886.0734624591	1074.1068732617637	6.953548730243711	1153705.5751881625	48.35183994387392	850.0519549991908	0.6325068284010058	722588.3261979463	0.4000648879738994	866.6254024811356	817.1777564737729	1.634606	25.644033	0.2053402308632955	0.1044747967040533	0.0576874978	-0.000976126	-0.0273041915	-0.0973857866	-0.1867227141	0.1196050659	0.0480627134	0.0558951806	-0.2403261098	0.2321136868	-0.0854986067	-0.0869186451	-0.0207720399	0.162326026	-0.0375435907	0.0731557571	0.0090078508	0.0006828111	0.0847989155	0.1705062231	-0.2016251934	-0.1114356913	0.3067737934	-0.0501933847	-0.2901744372	0.0918148202	0.1913376722	-0.194694326	0.0060874422	-0.15792176	0.0628573268	-0.1535850869	-0.2144576305	0.0893381583	0.0231204695	-0.1662582675	-0.2468495568	-0.0236080933	-0.0435892221	-0.0530486846	0.0050257998	0.0924346961	0.1216809536	-0.1920552694	-0.0213149404	-0.0825555632	0.0262949709	0.0135757894	0.0750474093	0.0751853406	0.1267560097	-0.0430581235	0.0414530043	0.0511326083	-0.0324467066	-0.0486109916	0.1267712979	0.1150715263	-0.2520440887	-0.1278075835	0.166343288	0.3620788857	-0.035274409	-0.1020780607	-0.1795147267	0.200956055	0.2414088748	-0.0715837739	0.0592009266	0.2048415813	0.037447208	-0.1252713422	0.0436880289	-0.0428300826	0.2360264571	0.099308735	-0.0041008912	0.0511422168	0.0099142506	0.0499340944	-0.0077821331	0.246734519	-0.1478140765	0.0816009776	-0.0594073105	0.1062977643	-0.0785006153	-0.2067680375	-0.3615527882	-0.2704824611	-0.1249861808	-0.2801175036	-0.2087424618	0.0658395729	-0.1487215016	0.3005153344	-0.3675072995	-0.2386598603	-0.1450820355	0.0241469175	0.20789734	0.1083254711	-0.0224381313	0.0548629744	-0.0948477872	0.0573381445	-0.1420308479	-0.0790283858	-0.1247780364	-0.1553989731	0.0677106034	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0241620929219124	-0.0078602609513752	0.0005838067343671	6.178370222371379e-05	-0.0330029669526368	-0.0570434034309527	0.0032539498749864	0.0010891958276768	-0.0758357749188434	-0.0801493434228177	0.0057510647575414	0.0064239172511087	0.0007879326736815	0.0003809231438132	6.208378982548772e-07	1.4510244149253185e-07	-0.0005520954912614	-0.000706070059174	3.048094314711666e-07	4.985349284619758e-07	-0.0002427824814847	-0.0001187512581758	5.8943333315868695e-08	1.4101861318335504e-08	1.0	0.0
918.6828769405852	-2.1244174823353887	4.513149639252232	843978.2283838304	1072.8383163241197	-1.2685569376440071	1150982.052973172	1.6092367040447413	850.4860677215552	0.4341127223643752	723326.5513884737	0.1884538557186091	867.7472411178044	810.6556045172974	1.451707	22.774687	0.1575765177255831	0.0932477951790983	0.0193073321	0.0420639353	0.1154534105	-0.1336152632	0.0034627561	-0.0398615832	0.0470188875	0.1370743312	0.0367553615	0.0202120724	0.0344434725	0.0815191118	-0.1737304983	0.3037453747	0.0535146724	0.121387764	0.0387602913	-0.0040925873	0.157548719	-0.2171325176	0.0608844257	-0.1004613747	-0.1372374564	0.1648637072	-0.0732774545	0.2533052401	-0.0459334833	-0.007851952	0.0222020994	0.0193252456	0.0079346699	0.0457252112	-0.044156236	-0.1220302076	0.0244903247	-0.0425354923	-0.0716591273	0.0178799904	-0.1487581448	-0.0951290362	-0.0476373016	0.0715667177	0.1403588621	0.017220942	0.0861773769	-0.0737331567	-0.0609111308	-0.0200840625	-0.0015962014	0.1694663012	0.0991986766	0.1148726356	0.0813591371	0.0131260277	0.0804028373	0.0220861658	-0.2127620756	0.16011414	0.0271129573	0.0184363623	0.1639409857	-0.1810977243	-0.147475016	-0.1226429947	-0.0802057805	0.0108566611	0.1561468025	0.143378535	-0.0651441971	-0.0552596239	0.0418828755	-0.2269296559	-0.0762493296	0.1042896402	-0.0659682787	0.0180000159	0.0542855972	-0.0484880686	0.0774920242	-0.0032860217	-0.0078827211	0.2124953864	0.0214914391	-0.0453945196	0.0286290412	-0.1131201309	-0.0315055441	-0.1572346018	-0.1664578702	-0.0487705456	-0.0230467151	0.0685037919	0.0509423178	-0.2169996946	-0.012656106	0.1095124002	0.0885356216	-0.2679958717	-0.0054315367	-0.0366456143	-0.317402697	-0.3456137852	0.0935331359	-0.0788068809	0.0629693922	-0.0362896407	0.1392982712	0.0307702174	-0.0856498337	0.0648755458	0.0276721204	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0050485356877203	0.0191135572341921	2.548771259018548e-05	0.0003653280701447	0.0485815248113823	0.0815844917640191	0.0066560292963933	0.0023601645529989	-0.0426592011067015	0.0331765738121418	0.001819807439062	0.0011006850499124	0.0004509158535236	-0.0003370168201578	2.0332510695891678e-07	1.1358033706934229e-07	-0.0006890545258564	-0.000136959034595	4.747961396031882e-07	1.8757777157194413e-08	-0.0002428445250364	-6.20435517000072e-08	5.8973463340154714e-08	3.849402307551467e-15	0.0	0.0
917.68547005838	-0.9974068822051548	0.9948204886702078	842146.6219562698	1075.081577564714	2.243261240594393	1155800.3984190342	5.032220993553095	850.0111530716104	-0.4749146499448216	722518.9603461286	0.2255439247322124	867.2450927000599	808.3160515304244	1.131706	17.754436	0.1194083723976046	0.0634649532946866	0.0512947409	0.0997806873	0.0566125956	-0.0435367145	0.1151236245	-0.020437289	0.1264502453	0.1261242805	0.1071485643	-0.0534320579	0.1318874887	0.1269187129	-0.0907348452	0.0895883307	0.0264091752	0.1243446085	0.0655365691	0.0365881957	0.090440956	-0.1157195729	0.0093957786	0.0211672355	-0.1570558956	0.034732686	-0.0596951364	0.0932918237	0.0203589429	0.0565252642	0.0054289718	-0.0737289248	0.1139462832	0.0631619199	-0.0299774053	-0.1610703359	-0.0519333005	-0.1429651863	0.0027506776	-0.0573978958	-0.0305013894	-0.005065374	0.0375853585	0.0736327019	-0.0130844131	0.1831344945	0.0948798434	-0.0728896397	-0.0674922528	0.2016969002	-0.085878819	0.1402078812	0.1232711461	-0.0458885919	0.1228304647	0.0238886772	0.039879834	-0.013285945	-0.1631213117	0.0613207073	0.0513184045	-0.0092580849	0.0390864808	-0.1201079463	-0.0782969169	-0.0919838934	-0.1377842223	-0.1003506506	0.1347674533	-0.0512979322	0.0074950758	-0.0372554758	0.0299240612	0.0094183981	-0.0676015601	0.0295249855	-0.0715051184	0.0696212518	0.1225466172	-0.1351872184	0.0748873704	-0.0037723675	-0.0125430938	-0.0442454854	0.157952153	0.0725321997	-0.022226888	-0.0790929317	-0.1856058846	-0.0892398588	-0.0661199326	0.0748744725	0.0935332566	0.094081099	0.1189503933	-0.1843908148	0.0400020152	0.0661618109	0.0760907822	-0.1807428306	0.0238768781	0.0852858363	0.1041426881	-0.1589563942	0.0796345978	-0.1237665602	-0.1674048018	0.0336998964	-0.1162851325	-0.0138790567	-0.1862852054	-0.0590179221	-0.0925320526	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0183744583252831	-0.0133259226375627	0.0003376207187475	0.0001775802141423	-0.0051030035549644	-0.0536845283663467	0.002882028585917	2.6040645281979304e-05	-0.0670047815348766	-0.024345580428175	0.0044896407485365	0.0005927072863847	0.0006699670124101	0.0002190511588864	4.488557977177151e-07	4.798341020951867e-08	-0.0004390503410145	0.0002500041848419	1.9276520194494882e-07	6.25020924384629e-08	-0.0001508530494544	9.1991475582e-05	2.275664252969165e-08	8.462431579753703e-09	0.0	0.0
917.1271249183882	-0.5583451399918431	0.3117492953525109	841122.1632610688	1070.2094201997677	-4.872157364946361	1145348.2030843229	23.737917388801065	849.9805093574679	-0.0306437141424567	722466.8662875806	0.0009390372164446	866.9606260635996	805.8052092343015	1.035844	16.250538	0.0586117853816861	0.0332549298396373	0.0753613207	0.0605541432	-0.0049638691	0.0572680711	0.1595483174	0.0203668303	0.0776410567	0.0055995517	0.1581645434	-0.0223396666	-0.0970826997	0.114318033	0.0174875153	0.1421628564	0.0417358346	0.0957570838	-0.0278242071	-0.0375505156	0.0873173418	-0.1354074852	-0.0409579913	0.0466547661	-0.0167896163	0.0150368824	-0.042045735	-0.160157061	-0.0036816563	-0.084889771	0.135844992	0.2207327035	-0.1260795398	-0.0270256528	-0.0832087476	-0.0561391435	0.0369121212	0.1260933427	0.077992973	0.0557493654	0.0189947175	0.1276844423	-0.0989212793	0.0853316336	-0.0672625752	0.039257359	-0.0580870071	0.0330697976	-0.2157028378	-0.1205176043	0.0470460717	0.0173295415	-0.0259193047	0.0447491594	0.084439869	0.0246292256	0.0487531259	0.0346807351	-0.0621441402	0.0595977016	-0.109677814	0.080029555	-0.0402381456	-0.1701352859	0.1286447121	-0.088894299	0.1181364686	0.0674575242	-0.0706220293	0.0219676805	-0.0280707968	0.0988681682	-0.0061772468	-0.1388967146	-0.0842345042	-0.0101375822	0.0018342216	0.0426493488	-0.1584969001	0.1680711686	0.1773492043	-0.1859838428	-0.1251356184	-0.1031512592	-0.0662560288	-0.0062446222	0.1949505804	-0.0347404321	0.0013401971	-0.103305411	-0.1001726399	0.0923223335	0.1115005152	0.1348557005	0.1458566289	-0.0900190034	0.082970153	2.195e-07	0.1760201476	-0.0567430855	0.103120133	0.0963456369	0.0131391757	-0.0356668437	-0.0154110685	-0.063410715	-0.0862294399	0.0244046969	-0.058971895	0.0641737319	-0.0510435864	0.0644530971	-0.021301687	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0183388058764251	3.565244885799998e-05	0.0003363118009732	1.271097109572304e-09	0.0182570939436601	0.0233600974986245	0.0005456941551452	0.0003333214792676	-0.0430885711057129	0.0239162104291636	0.001856624959932	0.000571985121292	0.0008039463720919	0.0001339793596817	6.463297691997277e-07	1.7950468820745126e-08	-0.0004390972643633	-4.6923348799999664e-08	1.928064075713338e-07	2.2018006626064302e-15	-0.0002428232665246	-9.19702170702e-05	5.8963138765676936e-08	8.458520827939709e-09	0.0	0.0
918.5027011428313	1.3755762244430798	1.8922099492530784	843647.2120066772	1077.1783116775723	6.968891477804618	1160313.115148545	48.56544842941784	849.835919749727	-0.1445896077408406	722221.0904968645	0.0209061546666501	867.2035563806423	813.6174746126934	1.116559	17.516813	0.075885589272987	0.048891558904901	0.1274687779	0.0304783922	-0.0108740732	-0.0823983025	0.0227669863	0.1077992293	0.0884664049	0.0579270574	-0.051271256	0.09237989	0.0697765871	0.087371053	-0.0401678403	0.0802662675	0.1038292811	0.1370910948	-0.0544262468	-0.0341385579	-0.0707640618	-0.1276087366	0.0056508325	0.1986369467	0.1849962377	0.0295820501	0.0538453729	-0.1496472386	-0.0512333037	-0.0353237646	-0.1675103259	0.0483320317	-0.1222412128	-0.0163596375	0.0380389804	0.0074185994	0.0054525503	-0.1679893117	0.0149374735	-0.0465165858	-0.0251552833	-0.0722023905	0.0746484826	0.1073928368	0.1825376433	-0.1104927683	-0.1059709335	-0.1253691736	-0.1221258121	-0.0031625586	-0.0596535779	-0.032163388	0.014730162	0.0580226297	0.13327886	-0.0045239937	0.0364342231	0.0910413321	-0.0484036475	-0.0203496394	-0.1309760537	0.2677053028	-0.0526750788	0.0382357814	0.0213298947	-0.1003359524	0.0156841259	-0.0161770756	-0.126587941	0.0972447145	0.1109208499	0.0893090782	-0.0607164235	0.0159469181	0.0218831742	-0.0606633875	-0.0796144331	-0.0888295143	0.1412945995	0.0813709675	0.1452513013	0.0501114317	-0.0599205557	0.0504118146	-0.0394980489	0.1003130266	-0.0691871352	0.0717552834	-0.2100925775	-0.0825294542	-0.0765344881	0.1392459786	0.1545152356	0.0307837512	0.1736372385	-0.0523211511	-0.0638628095	-0.0557181271	0.0449233703	-0.0588237727	0.0807880221	0.0549264065	0.1694232536	-0.0129464765	0.0244344318	-0.0256193114	-0.1007760233	0.1268888495	-0.0535085535	-0.1042401939	0.0312682782	0.0016137932	-0.0826674048	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0183518680578345	-1.3062181409402572e-05	0.0003367910612121	1.706205831721422e-10	-0.0199378550534277	-0.0381949489970878	0.0014588541288901	0.0003975180641314	-0.0692121917058727	-0.0261236206001597	0.0047903274807304	0.000682443553261	0.0010349463564731	0.0002309999843812	1.0711139607769452e-06	5.336099278411469e-08	-0.0004391257917206	-2.8527357299979947e-08	1.9283146095424378e-07	8.138101145207193e-16	-0.0002427726283765	5.063814810001076e-08	5.8938549088834176e-08	2.564222042998623e-15	0.0	0.0
