global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
864.2574158449848	-2.3536374802165483	5.539609388280103	746940.880843051	940.7265373916224	4.053994557214423	884966.4181528315	16.43487186992417	811.3601615956003	-0.6226483091136288	658305.3118244386	0.387690916842061	810.3898826911707	737.5319089228219	1.054876	17.943768	0.0459107018784298	0.021559020821036	0.0648129281	-0.0694821133	-0.0393244368	0.1303127374	0.0476312689	-0.0345814836	0.006245853	0.1300692256	0.1661257288	0.0965045528	0.1453331071	0.0592115897	-0.1083872754	-0.0224222435	0.0125789474	-0.2171479823	-0.0137958531	-0.1201246525	0.0158319784	-0.0040361043	-0.0490858158	-0.0410640969	0.1631226529	0.0211807166	0.1267098698	0.1430370805	-0.0276277065	-0.00066458	-0.0784288038	0.0166787373	-0.015917304	0.0382023026	0.0082025227	0.0197088204	0.0055343415	-0.0407026669	-0.1063694792	-0.1043396799	-0.0186041381	0.1423367109	-0.1737986193	-0.0218826271	-0.0689952649	-0.0974438971	-0.1987619198	0.0873491979	-0.0775320198	0.0227912429	0.0993861652	-0.0397779735	-0.1722513645	-0.0292208382	0.1702050919	0.0398455985	-0.0331636374	-0.0398174499	-0.0427393563	-0.1141974901	-0.0194323691	-0.0431138284	-0.1127985189	0.1002027626	0.1356694825	0.0242636375	-0.0010140839	0.0276556721	-0.1659827924	-0.0238956677	-0.0369769873	0.1516927577	-0.1358683343	0.0768496065	-0.0950532133	0.0388058224	-0.0886416717	0.1417230036	-0.0228011732	0.0718251363	-0.0764988891	0.0291150462	-0.0649403887	-0.0508811566	-0.0696239832	-0.1127067906	-0.1249783946	-0.034970541	0.1343379033	-0.0313770491	0.0893297561	0.1729218883	0.0250179853	-0.0413256644	-0.0867802686	0.0878778354	-0.0282103134	0.0221226159	0.0408745256	-0.093035978	-0.0105043933	-0.0582303913	0.0285065126	0.0278533041	0.0738119651	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0146768049475696	-0.0005672219429299	3.217407325412835e-07	0.000215408603469	0.0092192305279752	0.0106665692563722	0.0001137756997009	8.49942115279499e-05	-0.0557271388330278	-0.0072956729706988	5.322684409538508e-05	0.0031055140025155	-0.0006679575778212	0.0001440472673317	2.074961522575904e-08	4.461673257687645e-07	0.0003470825847138	0.0001150993225545	1.3247854052504838e-08	1.2046632061161217e-07	-0.0002463842352099	-0.0002884781642822	6.070519135996734e-08	8.321965126767185e-08	0.0	0.0	0.0	0.0	0.0	0.0
864.3870407409053	0.1296248959204149	0.0168026136423784	747164.9562008195	940.7415620511172	0.0150246594947702	884994.6865703759	0.0002257403929337	810.5316718201085	-0.8284897754917893	656961.5910235001	0.6863953080944354	809.266404147575	733.6333071669233	0.986859	16.786774	0.0281790624445921	0.013551758874743	0.0903913569	-0.0119685856	-0.0384288158	0.1521735495	0.070908878	-0.0109898022	0.0186821657	0.0119557158	0.0647984282	0.1424510062	0.0528396801	0.1055097374	-0.0257472679	-0.0099774132	-0.0276141918	-0.0602905932	-0.0319714517	-0.1855474266	-0.0702199228	-0.0255838437	0.0159233226	0.2130630362	-0.0451802059	-0.062265994	0.0282210242	0.1077474429	-0.1125364135	0.0028057378	-0.1059285733	-0.1088795853	0.1204563923	-0.1167979552	0.0832356339	0.1020026119	0.0245804335	-0.0537849734	0.0012849993	-0.0167596381	0.0196565267	0.0040589036	-0.0473650633	0.1553821772	-0.0476563264	0.0547678073	0.069503674	0.1000939696	-0.09306202	0.0302555705	-0.0261529454	-0.0372582622	-0.0380733839	0.0153073953	0.1516602283	0.0017967383	-0.1283091383	0.1141223414	-0.0206098085	0.0501283367	-0.042136889	0.0753213942	-0.1771697777	-0.1465384317	0.0214058589	0.0819828029	-0.1189821106	-0.0676990997	-0.0970084584	0.0228933935	0.1098899722	-0.0884323253	-0.1322640194	-0.1021305209	-0.031072007	-0.0261396218	-0.0176822159	0.0292206054	-0.0217961167	0.0818018583	-0.0407783158	-0.0384036872	-0.0235798731	-0.0524530291	-0.0995417284	-0.1217073633	-0.088743642	-0.0497604232	0.1218746572	0.0832101286	0.1065989011	0.1771082636	-0.0094617413	0.0619901228	-0.096927753	0.0624187308	-0.0172541434	-0.0527238162	0.0937457706	-0.0283307166	0.0358842728	-0.0925995113	-0.0882750856	0.0166572907	-0.0127249786	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0240559234760837	0.0093791185285141	8.796786437191648e-05	0.0005786874542871	0.0116692660495374	0.0024500355215621	6.002674056916558e-06	0.0001361717701348	-0.054249903993977	0.0014772348390508	2.182222769705449e-06	0.0029430520833557	-0.0008119556031512	-0.00014399802533	2.0735431298939333e-08	6.592719014886291e-07	0.0002726324454533	-7.445013926050004e-05	5.54282323590785e-09	7.43284503138466e-08	-0.0003253895417287	-7.900530651880003e-05	1.0587835386641343e-07	6.241838458129546e-09	0.0	0.0	0.0	0.0	0.0	0.0
864.7831777303113	0.3961369894060453	0.1569245143756853	747849.9444853351	945.7818400065104	5.040277955393208	894503.2888861004	25.40440186762273	810.7470403116823	0.2153684915738267	657310.7633741526	0.0463835871627854	809.476418201406	730.2983612468933	0.989752	16.835987	0.0616270582908534	0.034678187919991	0.1084658644	0.0023834114	-0.0428721426	0.0860739247	0.059806173	-0.0383095525	0.0489527385	-0.0224086885	-0.1030977819	0.0881385458	-0.2057215471	0.119988838	0.0892969925	0.0689094284	0.0048224159	-0.1112073392	0.1095088325	-0.0147163338	-0.0822676798	-0.0880839788	0.1619846992	0.151746156	-0.0017486818	0.0127014601	0.0003202566	-0.0282588377	-0.0982909163	0.1047471872	0.0906342922	-0.00615763	0.029188888	-0.0801006125	-0.0689136377	0.0603941599	0.1570330227	-0.0613444392	-0.0605525835	0.0986467947	0.0689837873	-0.1346816001	0.0690621071	0.0317166969	-0.1228150248	0.0467045655	-0.0024074459	-0.0497477112	-0.1113399443	-0.0115614117	-0.1060641362	0.0413387136	-0.0988573516	-0.0364650119	-0.0004653213	-0.0311928582	-0.1725444602	0.1259916439	0.143845648	0.1288506068	-0.0809239644	0.0738381871	-0.1061054403	-0.0216935627	0.0185355156	-0.0130345908	0.0158232338	-0.0587921023	0.155332601	0.015033188	-0.1073240107	-0.1667253492	-0.077026291	-0.0547182517	0.0762428899	-0.0314989388	-0.0188489577	0.0514541991	0.1064464228	0.0665705017	0.013067999	0.021952926	-0.0737226557	-0.100151472	-0.0825676635	-0.0827759648	-0.160519304	0.0040362431	0.152637932	0.1122138643	0.0219625134	0.1558560261	0.0719523463	-0.0217652648	-0.0418409125	0.1007967238	-0.017303087	-0.0752695257	0.1754127121	-0.074575156	0.0667800498	0.0108205978	-0.0609249631	0.0551916154	0.097990266	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0194852964467742	-0.0045706270293095	2.0890631441054583e-05	0.0003796767776186	0.0175529126950806	0.0058836466455432	3.4617297849611766e-05	0.0003081047440811	-0.0767789973146477	-0.0225290933206707	0.0005075600458514	0.0058950144286426	-0.0003449493477393	0.0004670062554119	2.180948425938448e-07	1.1899005250576853e-07	0.0003470502666003	7.441782114700002e-05	5.538012104266884e-09	1.204438875473393e-07	-0.000293939792381	3.144974934770001e-05	8.64006015449854e-08	9.890867340331572e-10	0.0	0.0	0.0	0.0	0.0	0.0
868.864144800828	4.080967070516635	16.65429223064113	754924.9021204741	950.4528435197456	4.671003513235178	903360.60775477	21.81827382065537	812.631338411979	1.8842981002966328	660369.6921692443	3.5505793307814986	810.6329492270856	741.5578545804732	1.169632	19.895786	0.0644070912415415	0.0357924672543319	0.02556479	0.0634779771	-0.0671725742	-0.0273554778	-0.0207196584	0.0167624945	0.0512308261	-0.1417710872	-0.2188722149	0.0917980537	-0.1912209672	-0.0019489839	0.1045837896	0.1829165661	-0.0759683253	-0.0940801301	0.0025495299	0.1067046249	-0.0252225618	-0.1013191719	0.0952376853	0.0669171147	-0.0014072794	-0.271576431	-0.146607366	-0.0272151152	-0.1691364044	-0.175672381	-0.0664937291	-0.0247283207	-0.0382996551	0.0464697198	-0.1583705384	-0.0650159156	-0.003012373	-0.1262737919	0.1537917945	-0.0505485871	0.0929050724	0.052084331	0.1374845808	-0.0622326883	0.0915523869	-0.0081921537	0.0907447598	0.0789497616	-0.0046546196	0.0410056852	-0.1426731212	0.1608285054	-0.0467067514	0.1280760222	-0.0944588741	-0.054091316	-0.082576618	-0.0117688978	0.2785282498	0.0800625709	0.1537927705	0.0241181975	-0.0834217193	-0.2042044379	-0.0320482802	0.1372371874	-0.0961165823	0.1726438216	-0.0022252213	-0.0754405396	-0.116622813	-0.0772100541	0.1383373998	-0.1012312589	-0.1532882086	-0.0545793979	0.1191742506	0.0366558933	-0.0098843704	-0.2066689182	0.0860316096	0.0144518859	0.0375276717	-0.11220517	-0.1063779277	-0.0533589884	-0.1159169804	-0.0717381121	0.0130522845	0.1851037756	-0.1618294698	0.0822233586	0.0113308759	0.0224221973	0.1374143481	0.0669309396	0.0546562873	-0.0444060267	-0.064157248	0.000859523	-0.0859858157	-0.0819149974	-0.1334540223	0.0367930938	0.1348771741	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0223428420546696	0.0028575456078954	8.165566901202292e-06	0.0004992025910799	0.0106786555710698	-0.0068742571240108	4.7255411007013255e-05	0.0001140336848055	-0.0697182833213574	0.0070607139932902	4.985368209504536e-05	0.004860639029277	-0.000812532934925	-0.0004675835871856	2.1863441100544706e-07	6.602097703378342e-07	0.0003469229191208	-1.2734747950002856e-07	1.6217380535010187e-14	1.2035551181129713e-07	0.0001906407632807	0.0004845805556617	3.6343900624247896e-08	2.3481831492540195e-07	0.0	0.0	0.0	0.0	0.0	0.0
871.3570619072312	2.492917106403297	6.214635699398188	759263.1293356024	947.7083611866784	-2.74448233306714	898151.1378631397	7.53218327651765	814.720963715834	2.0896253038550867	663770.2487180574	4.366533910511463	813.548135783495	763.7960540975678	1.26259	21.477036	0.1180527715162645	0.0639020646283563	-0.1034684347	0.0861340055	-0.1236799112	-0.0795666943	-0.1002806871	0.0388572998	0.1199228457	-0.0410426349	-0.1425465212	0.0841788281	-0.0741481656	-0.1608413201	-0.0147950951	0.1775813176	-0.0486952834	-0.1301825392	0.0052118467	0.0040157238	0.0536258146	-0.0303814407	0.0342177236	-0.0302503727	0.0259468991	-0.1029633186	0.0172280459	-0.07229579	0.0337246974	0.1239649136	0.0222916399	0.0292125853	0.0411412689	-0.0063222255	0.1104462044	-0.0359020766	-0.0873313727	0.1941462433	-0.0075502672	-0.0053311405	0.1040087799	0.0232000061	0.0762666649	0.080505507	-0.1802271681	-0.0173157534	0.0081749547	-0.0162245146	0.1245908448	0.0852611794	0.0315709729	0.2058085287	-0.1186086019	0.0946040138	-0.0183766699	-0.0598399716	0.0028301384	-0.0183805659	0.1057010038	0.0136660914	-0.0146599448	-0.0178052535	-0.1218540053	-0.0434605608	-0.1097885678	-0.0810704676	0.0210648342	-0.0542981132	-0.003215962	0.103974797	0.0566444398	0.0941403992	-0.1007322854	0.0945616238	0.085501243	0.0931984713	0.1407664513	-0.112276885	0.1989258351	0.0005371863	0.0386383012	0.1441132911	0.0530893243	-0.1640524928	-0.0480017568	0.0123581687	-0.2135840486	-0.0820475488	-0.0353097373	-0.0564857903	-0.086728175	-0.0004135931	0.0953550032	0.0269935017	0.137267538	0.0028307737	0.1622878957	0.0641946923	-0.0560539539	0.0525095219	-0.0669288295	0.1892499004	-0.1142460142	-0.0141892248	0.0440158569	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0233920476091071	0.0010492055544375	1.1008322954625025e-06	0.0005471878913467	-0.0191038486359786	-0.0297825042070484	0.0008869975568428	0.0003649570327063	-0.0915942065280361	-0.0218759232066786	0.0004785560161445	0.0083894986695005	0.0002319217022252	0.0010444546371502	1.090885489064556e-06	5.3787675963034345e-08	0.0003470521153208	1.2919620000001117e-07	1.6691658094442886e-14	1.2044517074864186e-07	0.0004529597008925	0.0002623189376118	2.0517249063262306e-07	6.881122502978341e-08	0.0	0.0	0.0	0.0	0.0	0.0
869.6627762750522	-1.6942856321790032	2.8706038034082044	756313.3444384316	947.8369763490384	0.1286151623600062	898394.9337344876	0.0165418599888907	814.1417761701294	-0.579187545704599	662826.8317054531	0.3354582130993169	813.0053381217991	766.3861115309444	1.251803	21.293541	0.0550148059943478	0.0315496636376434	-0.108459457	0.1067067436	-0.1229062689	-0.1045642366	-0.1158418824	0.0490018401	0.1520235878	0.1138856965	-0.0540918697	0.0368864258	0.0131354383	-0.1797122188	-0.193769318	0.1106890552	-0.0582209719	0.0621525162	-0.1216714849	0.0431451137	0.0232697185	0.0211969371	-0.0657477094	-0.046444892	-0.0115531907	-0.0370483454	0.095500325	-0.0376737938	-0.0511988164	0.0992235468	0.0283073365	-0.1607778802	0.0616195174	-0.2425545097	0.0837797906	-0.013164033	0.1108969567	0.0043865703	-0.0743132649	0.1202940937	-0.1327378428	0.0020785455	-0.0619268604	0.017942423	0.0716842702	-0.0060618871	0.142412023	0.0102670678	0.1217462194	0.1511586149	0.183654281	0.1123054054	0.082157798	0.1309162344	-0.0258550477	0.0214242106	0.0149656714	-0.0762768011	-0.0921383704	-0.0216632671	-0.0005050852	-0.0255131939	-0.1133845097	-0.0920148833	-0.0229186062	-0.0915957194	0.0566528647	-0.2223238128	-0.0336636396	0.0427565622	0.0449220931	-0.2188395008	-0.1452278448	0.0755050379	0.1799798739	0.0863819667	-0.078608527	-0.0451341802	0.0255100368	-0.1158782669	-0.0752328799	-0.0726709234	0.2001371412	-0.1559598159	-0.0085682636	-0.0200885662	-0.0534731642	-0.0254819679	-0.077089285	-0.091580421	-0.0822584637	-0.0240283437	0.0487097298	-0.0853220146	-0.0863519226	-0.1603030037	0.0920794148	0.0852186614	0.0629722514	0.2349717802	-0.0994584436	0.0764813316	-0.1140726304	-0.0919072769	-0.1443794686	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0285055868496471	0.0051135392405399	2.614828356454238e-05	0.0008125684816427	-0.0192672126619299	-0.0001633640259512	2.6687804975016797e-08	0.00037122548376	-0.1000536723320877	-0.0084594658040516	7.156256168991843e-05	0.0100107373471367	0.0007789663124564	0.0005470446102312	2.992578055830055e-07	6.067885159419218e-07	0.0002770954485031	-6.99566668177e-05	4.893935232242687e-09	7.678188758113414e-08	0.0002443922394653	-0.0002085674614272	5.972756671086453e-08	4.350038596618657e-08	0.0	0.0	0.0	0.0	0.0	0.0
867.3711566645153	-2.291619610536941	5.25152043939748	752332.7234135391	956.3044280602188	8.467451711180388	914518.1591275822	71.69773848117168	813.3277544253073	-0.8140217448221847	661502.036118513	0.6626314010433539	812.9257871775417	765.9082879347233	1.231089	20.941191	0.0998301713960024	0.0554027912297102	-0.0373508136	0.0928746084	-0.0894409128	-0.10186952	-0.0632434375	0.1067212893	0.1503355814	0.2513370163	-0.0799421284	0.0488176005	0.0422223278	-0.1123152946	-0.1166489535	0.0482201697	-0.0863750061	0.044406694	0.1494484055	0.0881717465	0.0115523393	-0.0204347346	-0.1061678119	-0.0023199913	-0.1702869949	0.0277648546	-0.0036873969	0.2253012252	-0.0119347908	0.0245681162	-0.1302702898	0.0015570378	0.0151676764	-0.0206399844	-0.0151423144	0.0630871759	0.0875097629	0.0157581488	0.0587543179	-0.1489168099	-0.0241218437	-0.0313897342	-0.1293557119	-0.0120812453	-0.0329765338	-0.002374582	-0.0862626094	-0.078104244	0.0825452034	0.1641205628	0.1299470718	0.0495869959	-0.0310357669	-0.0913504583	-0.1375223162	0.004436756	-0.0121782307	0.1237750551	-0.178210363	0.0935510829	0.1128061192	0.0552000749	0.0216771413	0.0341092483	0.1204809719	-0.0922984458	0.0184917401	-0.0133210756	-0.1503690083	0.0486647561	0.0033577102	0.0132413876	-0.1325458287	-0.0809094216	-0.1751846208	0.0413403703	-0.0363115633	0.0297973483	0.110447616	-0.0448590994	0.0825169624	0.0053496351	0.0242079244	-0.2086905525	0.0088881214	0.0154295907	-0.043434281	0.1065992642	0.1274451042	-0.0091963572	-0.0777466619	0.0695112282	0.0366310022	-0.0482222542	-0.1522090952	-0.2570548316	0.0375599867	0.0225263713	-0.0016445267	0.1092235013	0.1332922512	0.1203878917	0.0204618971	0.0135019127	-0.0836634909	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0101406199592446	-0.0183649668904024	0.0003372720088855	0.0001028321731578	0.031325418759792	0.0505926314217219	0.0025596143541742	0.0009812818604763	-0.1086805893608158	-0.0086269170287281	7.442369742055889e-05	0.0118114705038142	0.000495473785897	-0.0002834925265594	8.036801261503213e-08	2.454942725111062e-07	0.0003470382399437	6.994279144059999e-05	4.891994074503267e-09	1.2043553998322108e-07	0.0001529144363623	-9.147780310299996e-05	2.3382824847999897e-08	8.368188460551232e-09	0.0	0.0	0.0	0.0	0.0	0.0
866.9768901333298	-0.394266531185508	0.1554460976130531	751648.9280252598	953.0979060823956	-3.206521977823172	908395.618578647	10.281783194263028	812.5352741001018	-0.7924803252054744	660213.5716569276	0.6280250658377745	811.6212446476151	755.5757432970107	1.38069	23.485956	0.0288774394425904	0.018429960789039	0.008948132	0.0689855333	-0.0462580508	0.0036468969	-0.0175095031	0.1338316323	0.1100608831	0.1484059816	0.0399156338	-0.1057498016	0.077985519	-0.0438708439	-0.0365012149	0.0285984245	-0.0535805715	0.2512783743	0.1524700206	0.0433665191	-0.0610533155	-0.0503987754	-0.1486930778	-0.034122987	-0.1049560204	-0.0593779806	0.0260773658	0.1894163341	-0.087409437	0.1619827683	0.0256961599	-0.0344720272	0.0245139923	0.0724357401	0.2465417067	-0.0064560395	0.0593166091	0.1543522165	-0.0912905794	-0.0544763351	0.0805890167	0.12296664	0.1219611999	-0.0414360815	0.1100363064	-0.1453168658	-0.0603774386	-0.0039483402	0.0598959318	0.1193232497	0.0234016963	-0.0134570648	0.2157950572	-0.1475253289	-0.1710297591	0.0254765284	-0.1158584113	0.0443670138	-0.1546141525	0.0295595116	0.1438985121	0.0197694901	-0.0951680359	-0.1079394314	0.0650745504	-0.0298319687	-0.0275328936	-0.1923417655	0.0449513822	0.0489577635	-0.0064868385	0.1522764538	-0.1741755809	0.0846025514	-0.1550486329	-0.0073347628	0.2569426328	-0.0826981225	-0.1292350912	-0.0012152636	-0.0552106266	-0.2036463385	0.1887610798	-0.1213479218	-0.0285945437	-0.0775526327	0.1314543894	0.0491000541	0.0151119259	0.1415746704	-0.0923429762	0.1238297356	0.0083608273	-0.0432048254	-0.1536680565	-0.2499254687	-0.1571967751	-0.152692185	0.0004150419	0.2183333163	0.0709598696	-0.1592802568	-0.1820646518	-0.0313306988	0.0180945876	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0127254153435956	0.002584795384351	6.681167178962233e-06	0.000161936195667	0.0275823779348769	-0.0037430408249151	1.401035461698112e-05	0.0007607875725423	-0.1085606043391465	0.0001199850216693	1.4396405424984369e-08	0.0117854048144807	0.000170952056339	-0.000324521729558	1.0531435295531569e-07	2.9224605566532632e-08	0.0003470236909368	-1.4549006900003558e-08	2.1167360177635116e-16	1.204254420713997e-07	0.0002769705220305	0.0001240560856682	7.67126700738477e-08	1.538991239131578e-08	0.0	0.0	0.0	0.0	0.0	0.0
865.9530581030042	-1.0238320303255932	1.0482320263206264	749874.698837945	942.0224272309156	-11.075478851480057	887406.2534060256	122.666231789582	812.1276795180025	-0.4075945820992501	659551.3678392954	0.1661333433566623	811.3439529719953	760.4490326605284	2.559632	43.540108	0.6066146726581445	0.3653128691114549	-0.0233011425	0.1519761073	0.0199062746	-0.1785623694	-0.0643603046	0.212810582	0.0412468739	0.029605697	-0.2471295714	-0.0629589828	-0.2511614983	-0.1039948634	0.177844608	0.0210999583	-0.1742551845	-0.2020934837	0.274096028	0.0978091076	0.2800865944	0.376082109	0.0167365019	0.25941222	-0.1230488169	0.1433155537	0.1580744629	0.0092336479	0.1773171234	0.0373426187	0.0463856046	0.1523919645	-0.0345286301	-0.0114363096	-0.1005512251	-0.0156011219	-0.1035497826	0.1134007928	0.0041068083	-0.0142765091	4.03851e-05	-0.0033727065	-0.2112869354	-0.0212227359	0.1398737371	-0.1716134921	0.1127644308	-0.0577813125	0.1310318715	0.0688741212	-0.1338883839	0.0404706108	-0.3743701972	-0.1909052788	-0.1779290459	0.007047841	0.4739660209	0.3903582698	-0.0599251941	0.0283468761	0.0014606223	-0.0209783517	0.0171405877	0.1697338197	0.0742368121	-0.0644305304	0.131361891	0.0028602769	0.0019014017	-0.0949195786	0.1403403138	0.0406859452	0.0990586391	-0.0558969702	0.1027623264	-0.1559443998	0.0288728995	0.0846374192	-0.0396107119	-0.0921886737	-0.0600761735	0.2735276723	-0.5056385561	-0.3681366578	0.4178150178	0.1038953931	0.3368063399	0.2788464054	-0.1995573799	0.0884794628	0.0518284745	0.0839005454	0.0504496091	0.0022675078	0.017503346	0.0365870916	0.0047886968	-0.0235058329	-0.0033275737	0.0266784833	-0.0934813884	-0.0733136316	-0.051214504	0.0018180769	-0.0057643898	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0112651777233736	-0.001460237620222	2.1322939075116104e-06	0.0001269042291391	0.2835544201762729	0.255972042241396	0.065521686409231	0.0804031092015023	0.104020831685105	0.2125814360242515	0.0451908669421329	0.0108203334244609	0.0028119374360229	0.0026409853796839	6.9748037757041134e-06	7.906992144107042e-06	0.0003480165124374	9.928215006000283e-07	9.856945320536924e-13	1.21115492929091e-07	0.0003670114562915	9.0040934261e-05	1.3469740904920764e-07	8.107369842593723e-09	1.0	0.0	0.0	0.0	0.0	0.0
866.4402512667132	0.4871931637089801	0.2373571787647651	750718.7090151251	932.3902806680668	-9.632146562848789	869351.6354842763	92.77824740819972	812.5106458116677	0.382966293665163	660173.5495572933	0.1466631820836318	810.968523780927	748.5418369056534	2.45086	41.689865	0.908312091365771	0.5608108468711336	-0.0357322768	0.0731800677	0.1132752883	0.0194979308	-0.05147276	0.0552901795	-0.1145212016	-0.0785710433	-0.0145439876	0.0525830108	-0.0539293353	-0.1183434922	-0.0430359281	0.0380219121	-0.1012310311	0.1694815255	0.0462407993	-0.0154495745	0.1251112032	-0.1193229992	0.0470692419	0.1017328594	0.0766112416	0.4106690866	0.1940529025	-0.0978934989	-0.0180171259	-0.1051728254	-0.1095340613	-0.2106781953	-0.0973233075	0.2516160254	0.0632670305	0.0575601447	-0.0861316312	-0.0604843313	-0.0066659682	0.0904301304	0.0341595151	-0.2331217028	0.0547216797	0.1159486425	-0.1030425208	0.1432049768	0.1617119851	-0.0194973215	0.1186782927	0.1078911041	0.0237139606	0.0183826053	0.2254637349	0.0529739519	-0.0796642456	-0.275967482	-0.0461469249	0.1871309263	-0.0633232654	-0.1716010887	-0.5315178142	-0.217879628	0.1626733825	-0.0229193351	0.1180338769	-0.1338642725	-0.1323400084	0.1164871451	-0.094150261	-0.0046230825	-0.0477149846	-0.0196491722	0.1030567499	-0.0498550407	0.1067015388	0.0825019042	-0.1186533806	-0.1009737622	0.1272098904	0.0516133817	0.0762577083	-0.1592266047	0.231844156	0.0012390575	0.2402215633	0.0186655376	-0.4789792448	0.4366902778	-0.4440576431	0.0658967531	0.2519636598	-0.135187143	-0.0847048867	0.1197875996	0.0320757861	0.0766576614	-0.0752262118	0.0484856967	0.0834341459	-0.126673859	0.1156857905	0.0108966504	0.0761873956	0.0018224425	0.0114753958	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0430007147455455	0.0317355370221719	0.0010071443100856	0.0018490614686277	-0.1856832751124102	-0.4692376952886831	0.220184014679835	0.034478278656471	-0.1694246499985752	-0.2734454816836802	0.0747724314532198	0.0287047120271397	0.0007010062584498	-0.0021109311775731	4.456030436450156e-06	4.914097743857878e-07	-5.692805148771463e-05	-0.0004049445639251	1.6398009985250126e-07	3.240803046187888e-09	0.000205019650365	-0.0001619918059265	4.203305703578684e-08	2.6241345187328844e-08	0.0	1.0	0.0	0.0	0.0	0.0
