global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
840.8452315343042	5.391604834211876	707020.7033939776	29.06940268829687	1038.7585754862591	-7.874076375200957	1079019.3781462424	62.00107876249784	758.0090533069729	3.2039224211703186	10.265118880877877	574577.7248953333	825.0605596267903	836.5089108897595	1.094734	48.073997	0.4383597362025733	0.2899887024984822	0.029026343	0.0678404752	-0.0330492213	0.0877534595	-0.0008141895	-1.37698e-05	-0.05314975	-0.0162015865	-0.0055272873	-0.0376593478	0.0172480063	0.0049984952	0.0114536226	-0.0052771139	-0.0264425677	-0.0032438566	-0.0827970369	0.0162675228	0.0806394105	0.0096557017	0.094597393	-0.0045233953	-0.0573529921	-0.0350676596	-0.0043347716	0.0599763047	-0.0603443617	-0.0032298432	0.0328939335	0.0294686772	0.0355544454	0.0186469642	-0.0136850675	0.0436956268	-0.0538210175	0.125522825	0.0177796126	-0.0079853512	0.0931501859	0.0893278851	-0.0217958504	0.0191063916	0.0418214116	-0.0522519662	-0.0929323287	0.0522604086	-0.0966478067	0.0021863865	-0.0190845978	-0.0521121427	-0.0332632852	-0.0814262628	0.0330291256	-0.0291979713	-0.0124955367	-0.057282666	0.0311073739	-0.0146086214	0.0117815955	0.0355961036	0.1150609183	0.0159887158	0.0029016924	-0.0056667973	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0127620577928979	0.0057235943025233	0.0001628701191092	3.275953173987718e-05	0.013403480067808	0.0777723465014048	0.0001796532779281	0.0060485378803345	-0.1775432409962647	-0.0034040575540502	0.0315216024234577	1.15876078312863e-05	0.0039475751784446	-0.0054445610477495	1.5583349789471916e-05	2.9643245002672214e-05	-0.0025343109567574	0.000902449227364	6.422732025540608e-06	8.144146079698807e-07	0.0016230127977746	-0.0006821844817783	4.6537566717912805e-07	2.6341705417401343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.8771295869808	-3.968101947323362	700363.3300257443	15.745833064351457	1045.2680377141098	6.50946222785069	1092585.2706667057	42.37309849581487	756.973399368758	-1.035653938214864	1.0725790797399573	573008.7273518932	824.8431771634712	823.6609343143571	0.755173	33.162556	0.2049515005801968	0.1139598480209143	-2.25558e-05	0.0179809618	0.0674543128	-0.0053784001	-0.0098910268	0.0379955647	0.0274856151	0.0182008771	0.0287207697	-0.0320190042	0.0425297224	-0.0284000842	0.0234524023	-0.0328955959	0.0011233767	-0.0124002183	-0.0180440404	-0.0564912843	0.1204618667	-0.0298997894	-0.0050445426	-0.029763826	-0.0717312356	0.0252370784	-0.0109664858	0.0486964973	-0.0643381841	-0.0358899749	-0.0036002378	-0.0068732999	-0.0431063687	-0.0336208193	0.0192977589	0.0409324078	-0.1109767536	0.0607075422	0.0096745488	0.0016786714	0.050701596	0.0067616373	-0.0124202837	0.0239197685	0.0209038722	0.0038787956	-0.098520676	0.079035657	-0.0403795808	0.030222641	-0.0347661728	-0.0513251391	-0.0303807976	-0.0162269826	-0.0130106737	-0.0147104907	-0.0346792858	-0.0228156516	-0.0134433968	0.0445778141	0.002094011	0.0273127912	0.008320549	0.030307155	-0.0617190418	0.0006810294	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0119860564889506	-0.0007760013039472	0.0001436655501563	6.021780237279094e-07	0.018388849411977	0.004985369344169	0.0003381497826963	2.485390749778005e-05	-0.1147384127813992	0.0628048282148655	0.0131649033675947	0.0039444464470987	0.002545004640091	-0.0014025705383536	6.477048618084721e-06	1.967204115057508e-06	-0.0014862922905054	0.001048018666252	2.2090647728157887e-06	1.0983431248126208e-06	0.0013458959680359	-0.0002771168297386	7.679373732442756e-08	1.8114359567752928e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.8110447916837	-0.0660847952971153	700252.7246853493	0.0043672001694616	1040.1062294427602	-5.161808271349628	1081820.9685256358	26.64426463017343	757.8177441469173	0.844344778159325	0.7129181044049197	574287.7333439226	826.5931523287311	812.5924793494701	0.745963	32.758129	0.2185079391461392	0.1100104997460788	0.0476094044	0.0383935139	-0.0285631929	-0.0137117738	0.0253294055	-0.0259729831	-0.0332607095	0.0013724929	-0.0352232034	-0.0207129173	0.0790076567	-0.0525776583	-0.00075551	0.0099385973	-0.0432231592	-0.0007734256	-0.078150424	0.0595478026	0.1305519525	-0.0651043201	-0.0025757401	-0.0016794752	-0.0091165317	-0.0742446606	0.0762116777	-0.0178982997	0.072065552	0.0242994295	0.0420118429	0.0258611827	0.0570667668	0.0329935868	-0.0334400732	0.0498012074	-0.1268112161	0.055538463	0.0760959303	0.0670765264	-0.0085589788	0.0598423436	-0.0541790866	0.0264852559	0.0495910025	0.0207926405	-0.0858814873	0.0862677614	-0.1353373331	0.0089973156	-0.032362333	-0.0109212046	-0.0102163248	0.0150271511	0.035556815	0.0224213168	0.0511153568	-0.0549587508	-0.0140995941	-0.0489740358	0.0454609179	-0.0047982714	0.1006315503	0.0556057291	0.0195742728	-0.0384470627	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0120127286823361	2.667219338549874e-05	0.0001443056503954	7.114058999934427e-10	0.0853156382355422	0.0669267888235652	0.0072787581275379	0.004479195062234	-0.0609626277230006	0.0537757850583985	0.0037164419788931	0.002891835058647	0.001375994528752	-0.001169010111339	1.8933609431554384e-06	1.3665846404128216e-06	-0.00194679950515	-0.0004605072146446	3.790028313252285e-06	2.120668947397277e-07	0.0010198394326037	-0.0003260565354322	1.063128642980495e-07	1.0400724682934369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.1265837044689	-9.6844610872148	684138.3854706258	93.78878654977764	1039.8018557776702	-0.3043736650899973	1081187.8992786868	0.0926433280003178	756.6297894035418	-1.1879547433754851	1.4112364723083146	572488.6382128481	825.3264220859293	783.2353862160998	1.291553	56.717072	0.7358093318672826	0.4318124145609624	-0.0903125155	-0.0465562553	-0.1826400927	-0.0143559569	-0.0124628418	0.1771470287	0.1139887739	0.0940341897	-0.0108338486	-0.0961928201	-0.0186030402	0.0108627285	0.0846583266	-0.0477410785	0.0945990288	-0.0136943331	-0.0109486034	-0.1105493602	-0.0771728602	-0.0315507727	-0.0479859457	-0.0718299164	-0.1677196176	0.004229032	-0.2387102908	0.2005872251	0.0692408704	-0.0695125753	-0.0531240438	-0.0533337879	-0.2023285415	0.0376014147	0.0666004423	-0.065610837	-0.0205857899	-0.0841189157	-0.1793925565	-0.0814966163	0.0562663512	0.0559527083	0.0765869322	-0.0128625297	0.0044292353	-0.1204172973	0.0246493201	0.0256983107	0.00106563	0.0260442801	0.0411486773	-0.0227378234	0.1286033879	-0.0592622188	-0.0864408179	0.0870698273	-0.085472493	-0.0621569439	-0.0084507876	0.029736516	0.0767582957	0.0423237056	-0.0300891219	-0.0173030492	-0.0145910962	-0.003112142	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0037782923710807	-0.0157910210534168	1.4275493241366616e-05	0.0002493563459094	-0.0642974194250598	-0.149613057660602	0.004134158144722	0.0223840670225546	-0.2873156115585544	-0.2263529838355538	0.0825502606452661	0.0512356732912584	0.0073961182477233	0.0060201237189713	5.470256513430558e-05	3.6241889591720845e-05	-0.0011459668382132	0.0008008326669368	1.3132399942843585e-06	6.413329604331078e-07	0.0009597504321576	-6.008900044610012e-05	3.6106879746114206e-09	9.211208920267e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0723151277307	11.945731423261805	704042.3500138097	142.7004992367045	1046.187275985999	6.385420208328696	1094507.8164350046	40.77359123693249	761.4152466764156	4.785457272873714	22.900601310499923	579753.1778713068	831.7464940764163	830.4254402949537	1.242443	54.560482	0.6442519581004956	0.3684134667738976	-0.0242323762	-0.0301607006	0.0091305077	0.1560850316	-0.152424438	0.0605200039	0.0493620127	-0.0549406889	-0.1706377963	-0.122761772	0.0048590568	0.0540955172	-0.0173643281	0.0515840921	0.1214711048	-0.0766471692	-0.0779425435	-0.0485231155	-0.1886597597	0.091502611	0.0269308205	-0.05527517	-0.0675714778	0.001704072	-0.136265323	0.0086082818	0.0848707162	0.0450578139	-0.0518882777	0.0419655515	-0.2305099062	0.1655312101	-0.0655439107	-0.0515952442	0.1667893823	-0.1094694456	-0.0876756749	0.0058144238	-0.013034308	0.0060661928	0.0903822091	0.020311676	0.0355176462	-0.2540630464	0.045711121	0.0199946062	0.1180415747	-0.0154854398	0.0877236088	0.1039311126	0.1239571695	-0.0285546456	0.0168127822	0.0330952856	0.0189717051	-0.0397156369	0.1219222972	-0.0602275259	-0.0446799673	0.0597190364	0.0108122183	-0.093856116	-0.0516654601	-0.0370094399	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.000120488368509	0.0038987807395897	1.4517446945960582e-08	1.5200491255395607e-05	-0.1695357635927905	-0.1052383441677306	0.0287423751369905	0.0110751090831657	-0.5763423463424147	-0.2890267347838602	0.3321705001874798	0.0835364534198199	0.0101511596915488	0.0027550414438255	0.0001030460430833	7.5902533571960975e-06	0.0002278518656571	0.0013738187038703	5.191647268342115e-08	1.8873778311038715e-06	0.0001668486116671	-0.0007929018204904	6.286932969371489e-07	2.7838459215238743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.9333008339814	-8.139014293749256	690450.1504348558	66.24355367385469	1033.4131952297469	-12.774080756252031	1067942.8320749549	163.17713916724853	753.5335271461723	-7.881719530243231	62.12150275341758	567812.7765333513	817.0316370141837	831.704990494071	1.45577	63.928471	1.5153543451650144	0.7687890408870606	-0.1951124491	0.0020737128	-0.1222910943	0.0989794625	0.0510067648	-0.0293866871	-0.2660659475	0.0298209404	-0.0938461104	0.0185721183	-0.0358114916	-0.1445852723	-0.1162886696	-0.1084437456	0.1234047352	0.0847824624	-0.1225512666	0.2695757294	-0.1520998013	0.1375341095	-0.1888832837	-0.0634393406	0.051343741	0.0779532254	0.1796293445	-0.1425848212	0.0227609255	-0.131790239	-0.0450737364	0.0556217664	0.2459974274	0.2606914821	-0.0950640754	-0.0119284512	0.1364160028	-0.0720336719	-0.1151862473	0.0586618668	-0.063593029	-0.122743213	0.1966043108	-0.1289999836	0.0866042874	0.008270493	0.2094924235	0.0111998969	0.0375176518	-0.0188091259	0.0296593757	0.0768616026	0.1607017882	0.10115645	0.0013863973	-0.0289461645	-0.0301188642	-0.0107326526	-0.0390270096	0.1675012345	0.0737312044	-0.1732835641	-0.1167830227	-0.0517518866	0.0725415554	-0.0541647309	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0722700769958493	0.0721495886273402	0.0052229640289859	0.0052055631390944	-0.128387486381996	0.0411482772107944	0.0164833466594872	0.0016931807174163	-0.0685386721484349	0.5078036741939798	0.0046975495798706	0.2578645715249055	0.0216025680959297	0.0114514084043809	0.0004666709483392	0.0001311347544439	-0.0015597130010813	-0.0017875648667384	2.432704645742036e-06	3.1953881527974745e-06	0.0048129314432058	0.0046460828315387	2.1586085677518665e-05	2.316430907699906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.5205197218654	-8.412781112116022	676540.0053635276	70.77488604037609	1030.1460278048835	-3.267167424863373	1061200.83860218	10.674382982088368	753.8654331482563	0.331906002083997	0.1101615942193822	568313.0912958081	826.1308221275025	778.9859093857635	1.457775	64.016541	0.4521750547842873	0.278340608340625	-0.1234182819	-0.1277011316	-0.1943345343	0.0962496981	0.045654247	0.0735302077	0.0510346023	0.006776926	-0.1145429597	-0.123675456	-0.0046851683	-0.0341894154	0.0752779532	-0.077076336	-0.0008988802	-0.0327084124	-0.1151399446	-0.0953850928	-0.1187506156	0.0756512026	-0.2524067065	0.000115384	0.0317784987	-0.1107156385	0.0084962369	-0.171311233	-0.0300561765	-0.0121169833	0.0968670244	-0.0369375627	-0.2193753766	0.1509256329	-0.0460278423	-0.0223787357	0.026627394	-0.179018253	-0.1025744007	-0.0152133729	-0.1295516741	-0.0603973418	0.1859865635	-0.0906172556	0.0463862435	0.0310744811	0.2703938087	-0.047179204	-0.0442783592	-0.1583220516	0.1185184326	0.2790141325	-0.1151582369	0.1592523002	-0.0464419767	0.0172881561	0.1964034121	-0.1207905472	0.1060057906	-0.0154248494	0.0171552149	-0.0948492394	0.1989839751	-0.0489686815	0.0246654849	0.0645769675	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0455158509631843	-0.0267542260326649	0.0020716926889028	0.0007157886106069	-0.0474291137169728	0.0809583726650232	0.0022495208279775	0.0065542581045687	-0.075735756821949	-0.007197084673514	0.0057359048613933	5.179802779773153e-05	0.026331096076775	0.0047285279808453	0.0006933266206043	2.2358976865636937e-05	0.0002491665875981	0.0018088795886794	6.208398837528165e-08	3.272045366340956e-06	0.0046050315844688	-0.000207899858737	4.322235126286456e-08	2.1206315893955223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.9001502206027	4.379630498737242	683763.8584348552	19.181163305469425	1033.3974173142135	3.2513895093300107	1067910.2221116868	10.571533741381248	754.9993495980489	1.1339164497925367	1.2857665151101103	570024.0178934768	822.4755545527355	800.844557735369	1.344368	59.036377	0.9404950314703588	0.5292284339175598	-0.1297421277	-0.052899471	-0.0204573842	0.0477118458	-0.1716807065	-0.0105949098	-0.1856300851	0.0117334469	-0.0770044082	0.0676824446	0.0677870985	0.0896423262	-0.073957361	-0.0600735462	0.0409148892	-0.0377685574	-0.1469086932	-0.112858788	-0.050770205	0.1635407451	-0.1399270089	-0.0205524382	0.0970814136	0.0569393652	0.0976968911	-0.1344339574	0.021791876	-0.051908621	0.0406315941	0.0445839891	0.0198107786	0.1924032601	0.0824734702	0.1545306314	0.13314915	0.0449522588	-0.0787705507	0.001110512	-0.1512709516	-0.0543727796	0.1596862003	-0.0616377479	0.0548294286	-0.0831129058	0.1515124423	0.0351474483	0.0812744172	0.0041834288	0.148290176	-0.0569341996	-0.0147521994	0.0529898907	0.0005004311	0.019283822	0.0244011934	0.1545008018	0.0101505288	0.0502114094	-0.0674850473	-0.0385076766	-0.0032053145	-0.0807742534	-0.0057252676	0.0554751003	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0497489553786039	0.0042331044154196	0.0024749585612623	1.791917299184494e-05	-0.0171571957065737	0.0302719180103991	0.0002943693645136	0.0009163890200283	-0.373986121815804	-0.298250364993855	0.1398656193108254	0.0889532802189677	0.0169495124118783	-0.0093815836648967	0.0002872859710004	8.801411206145665e-05	-0.001840906101824	-0.0020900726894221	3.388935275732836e-06	4.368403847068129e-06	0.0039218950577739	-0.0006831365266948	4.666755141047711e-07	1.5381260844191343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.8829399120854	10.982789691482708	702047.8209957193	120.62166940733884	1054.648461558336	21.251044244122568	1112283.377467365	451.6068814656549	755.6871943522974	0.6878447542485446	0.4731304059472407	571063.135708047	825.7857794617511	826.8595233777172	0.97283	42.720741	0.3644454332644457	0.1947758774655655	-0.1287195132	0.0142324603	-0.0573633328	0.1058622354	-0.095349462	-0.0137692045	-0.0360262044	-0.0604282502	0.0462830674	0.0024717994	-0.0108058388	0.1639152348	-0.1957203273	-0.0492484048	0.0824127058	-0.0427438096	-0.084808919	-0.0877375755	-0.1278420374	0.1060367129	-0.0414529457	0.0069680854	0.0414034021	0.1865306823	0.05299448	-0.1102478042	-0.0264001349	-0.0377980864	-0.0002538634	0.0315596934	-0.0392914867	0.1365183412	0.0941318025	0.0403087323	0.1904199343	0.0148781706	-0.0037295815	-0.0671964781	-0.0116760293	-0.2060465538	0.1511976001	-0.0537608857	0.0701234618	-0.1184233901	0.1223519474	0.0171794804	0.0928746279	-0.0270520134	0.0902963829	-0.059654401	0.085992161	0.0158607184	0.0550231244	-0.0139729485	-0.038936083	0.1132911094	-0.0682075294	0.1436431935	-0.0119700497	-0.0964739641	-0.0294842379	-0.0564392368	0.0125602889	0.0233766161	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0534830336096376	0.0037340782310336	0.0028604348840896	1.3943340235479722e-05	-0.1340850678641629	-0.1169278721575892	0.0179788054241371	0.0136721272873015	-0.3084378845218012	0.0655482372940027	0.0951339286082839	0.0042965714123508	0.015711799334157	-0.0012377130777212	0.0002468606383168	1.5319336627623316e-06	-0.0040067296513364	-0.0021658235495124	1.6053882498898313e-05	4.690791647622493e-06	0.0037607267733712	-0.0001611682844027	2.59752158973097e-08	1.4143065863950956e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.6521380746254	-0.2308018374599214	701661.1044209914	0.053269488174876	1039.2262290533336	-15.422232505002512	1079991.1551524117	237.84525543835605	756.3307330259343	0.64353867363684	0.4141420244662633	572036.1777195471	821.9389770258728	812.8850981257132	0.971984	42.683571	0.8065361077877701	0.5195703361058249	-0.0318889603	0.0173733574	-0.0002699895	0.0816068011	-0.104048034	-0.0255686239	-0.1007925626	-0.0391746079	0.0114065332	0.0255963443	-0.0768201855	0.0361995831	-0.1372509007	-0.0152708787	0.104326784	-0.0310223336	-0.1487518808	-0.0150376874	0.0296347132	0.0389510612	0.1381177752	-0.1160154859	0.0462936954	0.1054237397	0.082248983	0.0323110402	0.0365087996	-0.0291008924	-0.0493526058	0.0670242486	0.0596319596	0.1083548662	0.0059699457	0.0546768642	0.0995682483	0.2677313765	0.016166427	-0.0577129883	0.0298158089	-0.0990424445	0.0294555476	-0.006293899	0.0504931677	-0.1631962627	-0.0729204425	0.0909228287	-0.0375748428	-0.0202110977	-0.0470830481	-0.0406296795	-0.0130802458	-0.0824249734	0.0022452491	-0.0109545767	-0.0313928815	0.0486129968	0.0078842406	-0.036008159	-0.0754240026	0.0695306494	0.0766467666	0.0858447653	-0.0516480773	0.0267412514	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0531658424026346	-0.0003171912070029	0.0028266067983817	1.0061026180001967e-07	0.008560998181494	0.1426460660456569	7.329068986354358e-05	0.0203479001583019	-0.249858612170911	0.0585792723508902	0.0624293260759737	0.0034315311491597	0.0062602154769438	-0.0094515838572132	3.919029781776669e-05	8.933243740993313e-05	-0.003055078089218	0.0009516515621184	9.333502131219903e-06	9.056406956823916e-07	0.0020640906290184	-0.0016966361443527	2.8785742063243345e-06	4.260470124801574e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0361565236313	7.384018449005907	714086.1058322312	54.52372845525961	1053.0093158183654	13.78308676503184	1108828.619200262	189.97348077239587	759.3336351846912	3.0029021587569105	9.017421375066911	576587.5695227976	826.7540728420271	850.4740601558456	0.822635	36.125084	0.3981230722121473	0.2024187586760206	-0.0952867072	0.0711471355	0.0169385498	0.1448660615	-0.095437078	0.0227709929	0.0347454016	-0.0690712052	0.0338668203	-0.0557597387	-0.081470694	0.0378641554	-0.162676503	0.0331314574	0.1249624139	-0.0480956542	-0.0539835553	-0.1499074743	-0.079212103	0.0664267549	0.0174948241	-0.0219544297	-0.0001956144	0.1520978073	-0.0016799201	0.0536895077	-0.0065393092	0.0090629412	-0.102919049	0.0343044973	-0.09800566	0.0594773483	0.0704308537	-0.013751265	0.1267270319	0.1097672825	-0.0296055784	-0.0381546758	0.0414240997	-0.1282363929	0.0761840701	-0.0312007202	0.0434915195	-0.2180789754	0.0179969232	0.0784031398	0.0762420078	0.0144967202	0.0155489731	0.0090929276	0.0157280741	-0.0645929701	-0.0431946773	0.0104420732	-0.082735743	0.0198980057	0.0148752233	0.0256835623	-0.0066978133	0.0554840586	0.019553497	-0.0030980258	-0.0789886997	0.0394626485	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0811529343706922	0.0279870919680575	0.0065857987569738	0.0007832773168285	-0.1328131039856259	-0.1413741021671199	0.0176393205902966	0.0199866367635592	-0.2705351783856358	-0.0206765662147248	0.0731892827441477	0.0004275203904318	0.0082711066663223	0.0020108911893784	6.841120548568118e-05	4.043683375520078e-06	-0.0010370311596497	0.0020180469295683	1.0754336260844017e-06	4.0725134099400425e-06	0.0019313225107203	-0.0001327681182981	1.762737323641832e-08	3.730006640414963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
