global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
909.7139486000616	-1.0387884102524367	827579.4682775155	1.0790813612747847	1042.1584858894348	-18.539108117421392	343.69852978943976	1086094.3097113592	877.2741869365818	-0.4698558470481657	0.2207645170053493	769609.9990652407	888.3039830737392	917.5221553325651	0.523238	22.858389	0.0655121706742528	0.037576810920049	0.0164744778	0.0191983521	-0.0574025193	-0.0098798666	-0.008420348	-0.0201402459	0.0479719466	-0.012981546	-0.0015582847	-0.023522021	-0.0186441663	0.004117871	0.0005714747	0.0197696219	0.0015681216	0.0170810689	-0.0163591985	0.0060491911	0.0111916465	0.0119007604	0.0002817673	-0.0004561894	-0.0525981032	-0.0214232968	0.0469269827	-0.0429370591	0.0472353965	-0.0070725714	0.0020603627	-0.0058445035	-0.0014425882	0.0038477545	0.011399523	0.0114909814	-0.0031714763	0.0493517408	-0.0441403044	-0.0258292483	0.0476904088	0.0685773874	-0.0535692578	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0492233693121164	0.0034969690038622	0.002422940086437	1.222879221397302e-05	0.0408355082438305	0.0311046779241905	0.0016675387335319	0.0009675009887676	0.0742166331444167	0.0087359227050925	7.631634550935075e-05	0.0055081086352929	-0.0003499511926822	-0.0003750127171782	1.4063453804541537e-07	1.2246583725969426e-07	-0.0002610653410144	6.79295675479e-05	6.815511227896495e-08	4.614426147244709e-09	0.0003734540550495	-5.497360959999878e-07	1.3946793123291498e-07	3.0220977524530783e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.546186611342	2.832238011280424	832740.5426989023	8.02157215254169	1048.2563559214277	6.097870031992898	37.18401892707706	1098841.3877296709	878.1744590847754	0.9002721481936078	0.8104899408131333	771190.3805888379	889.30374136436	929.4445740724864	0.536911	23.455734	0.0504741141716451	0.0264931325815151	0.0020318669	0.0279628987	-0.0554858241	0.0095949112	0.0182787972	-0.015717209	0.0651563614	0.0238365951	-0.0127813289	-0.0225484427	-0.0140016613	0.0070048554	-0.0089094409	0.007527815	0.0077492451	0.0148793174	-0.0068848051	0.0025257336	0.0071589658	0.0139177917	0.0029920404	-0.0044832132	-0.0479202211	-0.0212208995	0.0479277788	-0.034119886	0.0373555944	0.0369473313	0.0119160708	-0.0181999388	-0.0333411461	0.0389912306	-0.0207985227	-0.0367356697	-0.0536553535	-0.0141251186	-0.0544316958	0.0078985112	0.0563419325	0.0653229871	0.0193281579	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0548636898261065	-0.0056403205139901	0.0030100244613352	3.18132155005376e-05	0.0475059821644237	0.0066704739205932	0.0022568183414065	4.449522232531404e-05	0.0620781151101539	-0.0121385180342628	0.0001473436200681	0.0038536923756295	-0.0001899983138373	0.0001599528788448	2.5584923450771253e-08	3.609935926101715e-08	-0.0002610013392618	6.400175259999594e-08	6.812169909645323e-08	4.096224335871087e-15	1.2974901591019712e-05	-0.0003604791534584	1.6834807129664583e-10	1.2994522007814262e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.6663421674752	0.120155556133227	832959.852125359	0.014437357669685	1050.193994363149	1.9376384417212196	3.754442730835835	1102907.4257964257	878.2816552767043	0.1071961919288924	0.0114910235640559	771378.6659955877	889.8069443311476	927.7053409425836	0.550357	24.043154	0.0319838433508952	0.0202163903832906	0.0125876391	0.0382993169	-0.0867163107	0.006068733	-0.0188075509	0.0068721918	0.0250730628	-0.0190924702	-0.0157176459	-0.0359514078	-0.0167377879	-0.0024048478	-0.0131461069	0.0288627438	0.0085293771	0.0293943282	-0.0228768663	0.0048231859	0.0162743004	0.009207532	-0.0113806736	-0.005731326	-0.0530919074	-0.0663233823	0.0536784362	-0.0562796321	0.0429310942	0.0060856155	0.0045462259	-0.0154995344	0.0175464244	0.0114679559	0.0214855674	0.0250347893	-0.0035556036	0.0506064307	-0.0448359307	-0.035099102	-0.0374746949	0.020606577	-0.0787615765	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0352124966176603	0.0196511932084462	0.0012399199180487	0.0003861693945156	0.0511444270493939	0.0036384448849701	0.0026157524182107	1.3238281180965804e-05	0.062033276385236	-4.483872491790192e-05	2.010511252263278e-09	0.003848127379087	-0.00014901553299	4.098278084730002e-05	1.6795883259778212e-09	2.2205629072293777e-08	-0.000260991179332	1.015992979997533e-08	6.811639568910818e-08	1.0322417354042675e-16	-0.0001190194882831	-0.0001319943898741	1.4165638591170977e-08	1.7422518958241122e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.2148894751282	0.5485473076529388	833961.4343590706	0.3009041487332879	1057.421010653178	7.227016290029042	52.22976445634513	1118139.1937707884	879.2290864752192	0.9474311985148915	0.8976258759193638	773043.7865040485	892.1718505605364	932.9079220796888	0.486616	21.25852	0.0104258425368681	0.0081784996699422	0.0051672171	0.0443481375	-0.0909451073	0.0256996136	-0.0110152413	-0.0306502242	0.0470413737	-0.0121689358	-0.0287929784	-0.0164459541	-0.0202066563	-0.0394130447	-0.02660007	0.0282286999	0.0129071061	0.0232386513	0.0126135848	9.03896e-05	0.0138612263	0.0100562304	-0.0046959411	-0.0037427325	-0.0459397504	-0.0642853856	0.0520182211	-0.0430845468	0.0276712569	0.0332704644	0.0190211554	-0.0200194816	-0.0049313897	0.0345326264	-0.0010803537	-0.0330784176	-0.0444310051	0.001059948	-0.065063673	0.0147412226	-0.0575439184	0.0285350392	-0.0226216849	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0352125023731559	-5.755495600945348e-09	0.0012399203233795	3.3125729612501256e-17	0.0478400043459004	-0.0033044227034935	0.0022886660158157	1.0919209403363297e-05	0.06210335123329	7.007484805399838e-05	4.910484329790961e-09	0.0038568262344053	-0.0002900155276048	-0.0001409999946148	1.9880998481373632e-08	8.41090062518905e-08	-0.0002609827898656	8.389466400011633e-09	6.811201660603193e-08	7.038314647692416e-17	-0.0001190378887984	-1.840051530000125e-08	1.4170018969580244e-08	3.385789633055801e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.5912678402266	-3.6236216349016095	827356.2745311907	13.13063375292702	1049.074400107066	-8.34661054611206	69.66590760846907	1100557.0969600002	876.9986018811242	-2.23048459409506	4.975061524495405	769126.5477014465	890.262267540241	924.7611984453704	0.512943	22.408661	0.0420610235668306	0.0203442315482694	0.0128165528	0.0487726188	-0.0877491416	0.0107712537	-0.0069546234	-0.0223959638	0.0731794372	-0.0330225265	-0.0103110574	-0.0201907404	-0.0302436408	-0.0296715243	-0.0115304965	0.0265162544	0.01883658	0.0319874077	-0.0010072031	0.0030465954	0.0166438436	0.0089160398	-0.0173327208	-0.002375692	-0.0454927706	-0.0870558352	0.061682994	-0.0533947166	0.0435484082	0.0180431555	0.0003119923	-0.0073506004	0.013537556	-0.006957673	0.0290263905	0.0242871673	0.0025580903	0.0215902278	-0.0423392976	0.0011844113	-0.1045270238	-0.0066103154	-0.1193252575	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0463056193449347	-0.0110931169717787	0.0021442103829179	0.0001230572441495	0.044848734656071	-0.0029912696898293	0.0020114090002506	8.947694357292073e-06	0.0729800757648675	0.0108767245315774	0.0001183031365358	0.0053260914586458	-0.0003729817134783	-8.296618587350004e-05	6.883387998396158e-09	1.391153585892087e-07	-0.000261025843856	-4.305399040001367e-08	6.81344911607369e-08	1.8536460893644688e-15	0.0001399511188106	0.000258989007609	1.958631565633868e-08	6.707530606229466e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.5282473859974	0.9369795457707824	829061.689287816	0.8779306691928216	1051.6235106786091	2.549110571543224	6.497964705953423	1105912.0082120027	876.3274726969764	-0.6711291841477305	0.4504143818147983	767949.8394034699	888.3860461476584	921.6615507903851	0.608152	26.56802	0.063378702460153	0.032675468247185	0.0037420431	0.0305857523	-0.0458817538	0.0185741144	0.0108460826	0.0176345365	0.0687197044	0.003946718	-0.0025640123	-0.0146130782	-0.0212476731	-0.0115853778	-0.0024777475	0.012502717	0.0166422143	0.0330506824	-0.0093379034	-0.0020379481	0.0085183655	0.0130665254	-0.0018793585	-0.0081368279	-0.0423545996	-0.0725345418	0.0413753546	-0.0378661211	0.0150828795	0.0554687261	0.0218583301	-0.0211247928	-0.0203201976	0.0247825441	-0.0042796919	-0.0398419292	-0.0401030371	-0.0304302026	0.0015720538	0.0084104406	0.0034432303	0.0311275741	0.0358727187	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0527759607949036	-0.0064703414499689	0.0027853020378252	4.186531847918565e-05	0.0606362395391073	0.0157875048830363	0.003676753545444	0.0002492453104318	0.0783491310192303	0.0053690552543628	2.8826754324400856e-05	0.0061385863314685	-0.0008719537146786	-0.0004989720012002	2.489730579818321e-07	7.603032805418094e-07	-0.0002611549242768	-1.2908042079998186e-07	6.820189447402113e-08	1.6661755033900384e-14	0.0003558860546452	0.0002159349358346	1.266548838909263e-07	4.662789651389282e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.5288037857345	4.000556399737093	836362.9329537664	16.00445150747741	1046.4859261512756	-5.137584527333502	26.3947747754966	1095132.7936326931	879.1458501484009	2.8183774514244533	7.943251458697796	772897.4258331546	890.6858504359985	929.8223648196772	0.55079	24.062052	0.1398286947786506	0.0853244254574442	0.0029038257	0.0579605316	-0.0941035856	0.0128175672	-0.0297696861	0.0125221728	0.0972842899	-0.0256432397	-0.0291221301	-0.0285872168	-0.0497533101	-0.0144237358	-0.0243729739	0.0286918151	0.0347586559	0.0454181641	-0.0082063507	-0.0007336229	0.0072763107	0.0144138114	-0.0078443491	-0.0103924257	-0.0472295556	-0.0739326542	0.0480880581	-0.0458608537	0.0312484481	0.0331946685	0.0149575522	-0.0033071324	-0.0122007965	-0.0019076422	-0.0094608629	0.034227961	-0.0115947354	0.0200386733	0.0367013806	-0.0442579411	0.0680141983	0.0857963714	0.043146375	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0548808868769583	-0.0021049260820547	0.0030119117444014	4.430713810914163e-06	0.0117037364590828	-0.0489325030800245	0.0001369774471036	0.0023943898576766	0.0108850935281239	-0.0674640374911064	0.0045513963546014	0.000118485261116	-0.0006629151001494	0.0002090386145292	4.3697142364287486e-08	4.39456430006089e-07	-0.0003466619342118	-8.5507009935e-05	1.2017449663146637e-07	7.311448748024189e-09	0.0004878849926903	0.000131998938045	2.380317660924141e-07	1.7423719645034142e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.4293819831244	-1.0994218026100953	834353.2358700725	1.208728300054431	1053.7223545710249	7.236428419749245	52.36589627415456	1110330.8005227046	880.5945213787477	1.448671230346804	2.0986483336345225	775446.7110822657	893.0218196147688	938.2152865811398	0.630003	27.522589	0.0637901899882164	0.032702134611098	-0.0059789112	0.054343856	-0.0862315461	0.0266024901	-0.0146893447	-0.0218596559	0.0219822678	0.0635499776	-0.0478822385	-0.0040626804	-0.0154329851	-0.0111193116	-0.043440809	0.011322064	0.0228425868	0.0163134413	0.0160029013	-0.0092298343	0.0097329919	0.010225993	0.0012292615	-0.0128114856	-0.0380566789	-0.0598325091	0.0400710143	-0.0312217029	0.0191391279	0.0515427736	0.0251944844	-0.0244803776	-0.0394142955	0.0239929968	-0.0243699268	-0.0417992079	-0.0654907525	-0.03864945	0.0205972123	-0.0028003275	0.0825735376	0.0919822141	0.0744792251	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0527961698774817	0.0020847169994765	0.0027874355537319	4.346044967906715e-06	0.0305269678114399	0.018823231352357	0.0009318957637606	0.0003543140385443	0.0190420613966466	0.0081569678685227	6.653612480811175e-05	0.0003626001022336	-0.0002858381788975	0.0003770769212518	1.4218700454081157e-07	8.170346451543923e-08	-0.0006640700954483	-0.0003174081612365	4.4098909166871437e-07	1.0074794081953597e-07	0.0004879053855591	2.0392868800035973e-08	2.3805166525757406e-07	4.1586909789548063e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.0672753271502	-6.362106655974117	822771.0419694202	40.47640110199016	1051.3578046162922	-2.364549954732638	5.591096488426121	1105353.2333275897	877.6582495138966	-2.936271864851051	8.621692464315867	770284.0029397972	890.7045526130304	927.9873773097992	0.8117459999999999	35.462284	0.1279818158260452	0.0744715303628142	0.0037101693	0.0526039102	-0.0451976071	0.0117579505	-0.0035980241	0.0027021517	0.0736724377	-0.082010889	-0.0267965198	-0.0226154809	-0.0365775109	-0.0365679649	-0.0267213791	0.0276719431	0.0157198457	0.033044106	-0.0044237674	-0.0079809249	0.0214007124	-0.0050467517	-0.0122292721	-0.0080070677	-0.0318623775	-0.1033147071	0.0526670852	-0.04835349	0.0267225869	0.0097156331	0.0020680789	-0.0180276548	0.0259174082	-0.0105671764	0.0453018194	0.0495446805	-0.0080935047	0.0251554222	0.0017240173	-0.0325997099	-0.0387968806	-0.0030371989	-0.0809739186	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0598714071210793	-0.0070752372435975	0.003584585390658	5.005898205319055e-05	0.0515193363199131	0.0209923685084732	0.0026542420148443	0.0004406795355955	0.088693913275776	0.0696518518791294	0.0048513804701921	0.0078666102521708	0.0002091353089125	0.00049497348781	2.449987536347962e-07	4.37375774339268e-08	-0.0005539489842685	0.0001101211111797	3.0685947717210285e-07	1.2126659127473868e-08	0.0004880579504662	1.5256490710000145e-07	2.3820056301326775e-07	2.3276050878432077e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.3401140919616	-4.727161235188646	814217.6814994942	22.34605334347025	1035.959490776062	-15.39831384023023	237.10806912222583	1073212.0665289976	873.1153000381565	-4.542949475740102	20.638389939127265	762330.3271607201	885.526481093181	914.6721023796616	0.657669	28.731209	0.3271376036435299	0.2001664142823228	0.0052995504	0.0536599911	-0.0259184107	-0.016083265	0.0659900103	0.0245055228	0.0763960861	-0.1087952633	0.0178412217	-0.0491637578	-0.0032961879	-0.0395834855	0.0156179351	0.0287027939	-0.026373725	0.0464655545	-0.0265750329	-0.0136315948	0.0139371641	-0.0150445832	-0.0110934252	-0.0042739646	-0.0140974199	-0.124503678	0.0533715165	-0.0399729416	-0.00522359	0.0210906833	0.0249661781	-0.0556648914	0.039268204	0.0001113653	0.0679254676	-0.0727713585	-0.0355059127	-0.0969834206	-0.0812605484	0.0721794145	-0.2253564424	-0.0894540926	-0.1862717378	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0468224493536979	0.0130489577673814	0.0021923417634796	0.0001702752988149	0.1963896874955253	0.1448703511756122	0.03856890935459	0.0209874186497452	0.2196360107214374	0.1309420974456614	0.017145832883469	0.0482399772056273	-0.0004463914044252	-0.0006555267133377	4.2971527189932713e-07	1.992652859447025e-07	-0.0004441088120743	0.0001098401721942	1.972326369620459e-07	1.2064863427651512e-08	0.0004879008909006	-1.5705956559998934e-07	2.380472793415992e-07	2.466770714645736e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.2317543057944	1.8916402138328292	817635.0654949346	3.5783026985895128	1052.427849133809	16.468358357747093	271.20682699917853	1107604.3776324156	876.3356723428092	3.220372304652642	10.370797780573769	767964.2106205234	890.652698457879	904.265896190154	0.7478439999999998	32.67065	0.292690170094591	0.1783560619190159	0.0019943931	0.0052649785	0.0192870896	0.0145640036	-0.045684854	-0.0062579816	0.0325160056	-0.0010572783	-0.0191615424	0.0131098158	-0.0645203981	-0.0247363721	-0.0210656794	0.0106887607	0.0540573503	0.0136734758	0.0165864672	-0.0137706776	0.0197639194	-0.0056865149	-0.008808169	-0.0129893834	-0.0127247786	-0.0852928233	0.0313728844	-0.0273543603	0.0107635656	0.0257368064	-0.0193258741	-0.0095170492	0.0353313461	-0.0342573631	0.0458329787	0.0484037633	0.033644266	-0.0174239329	0.0433293405	0.0265907084	-0.0899589	-0.0856142326	-0.0028763509	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0461437466780267	0.0006787026756712	0.0021292453574859	4.606373219632499e-07	0.0674805779766387	-0.1289091095188866	0.0045536284040612	0.0166175585169522	0.1025057766451951	-0.1171302340762423	0.0137194917347553	0.0105074342456346	9.603751513401852e-05	0.0005424289195592	2.942291327741812e-07	9.223204313116836e-09	-0.0002329850865259	0.0002111237255483	5.4282050543481113e-08	4.457322748943611e-08	0.0003220110595324	-0.0001658898313682	1.0369112246117885e-07	2.751943615136985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.5516505546888	-1.680103751105662	814599.481918993	2.822748614479316	1045.2417786916096	-7.18607044219948	51.639608400253024	1092530.3759223998	877.4054443468269	1.06977200401775	1.144412140580153	769840.3137694529	890.1262242592755	901.0408547514364	0.56439	24.656197	0.0493332396086696	0.0252827029092497	-0.001761975	0.0041033224	0.0253772695	0.0166478565	0.0475011859	0.0107749348	0.0604391821	-0.0463862211	-0.0308580891	-0.0003529742	0.0055344208	-0.0274124476	-0.0305505234	0.0019907919	-0.0111956684	0.0139451956	0.0034890711	-0.0229205553	0.0182531776	-0.012335895	-0.0009798987	-0.0075211084	0.0050093558	-0.0802389444	0.0225090558	-0.0181126672	-0.0158657792	0.0237488994	0.0215600245	-0.0309665749	0.0249229126	-0.0077604305	0.0118101062	-0.0604849203	-0.0120376523	-0.1043152185	0.0067012786	0.0751557573	-0.1568948992	-0.0925761062	-0.0785409112	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0333401496897636	0.012803596988263	0.0011115655813358	0.0001639320958378	0.0685220012574774	0.0010414232808386	0.0046952646563297	1.08456244987284e-06	0.1025236570790113	1.788043381620308e-05	3.1970991345561855e-10	0.0105111002608547	0.0004480135362132	0.0003519760210791	1.2388711941473246e-07	2.007161286302563e-07	-0.0003469824719326	-0.0001139973854067	1.2039683582845754e-07	1.29954038795637e-08	7.857768790324785e-05	-0.0002434333716291	6.174453036220223e-09	5.925980642273689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.6278134466525	1.0761628919636903	816543.2252343781	1.158126570039654	1052.1689432462056	6.927164554595947	47.98560876645047	1107059.485131837	877.6529006345478	0.2474562877208654	0.0612346143325917	770274.6139922354	890.8997697501347	898.2521729532041	0.566796	24.76132	0.0457161013091007	0.0205999230910286	-0.0046598209	-0.0077549649	0.0211460224	0.0355936204	-0.0094320123	0.0232862629	-0.0117310654	0.0128582046	-0.0382242829	0.0116673377	-0.0442936846	-0.0084057846	-0.0370250616	0.0006050194	0.0403789694	0.0101854814	0.0110544778	-0.0198955832	0.0245944247	-0.0080832087	-0.0054235097	-0.0156733399	0.0112099619	-0.0758629388	0.0167923229	-0.0156996477	-0.0016852381	0.0171433494	-0.0260218076	-0.0077736415	0.0374044434	-0.0430632429	0.0320220266	0.0465885952	0.0452297992	-0.0320649261	0.0958286738	0.0253576292	-0.1161191295	-0.1335727082	-0.0372231561	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.026098159633392	0.0072419900563715	0.00068111393625	5.244641997658511e-05	0.0640158293413719	-0.0045061719161055	0.0040980264062636	2.030558533749792e-05	0.0883834443520896	-0.0141402127269217	0.0001999456159625	0.0078116332355389	0.0002240065729926	-0.0002240069632206	5.0179119571315256e-08	5.0178944743889035e-08	-0.0001799921442435	0.0001669903276891	3.239717198937291e-08	2.7885769541713e-08	7.302044661890961e-05	-5.557241284338241e-06	5.331985624425028e-09	3.088293069235334e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.0233600439587	0.3955465973062928	817258.235505169	0.1564571106405865	1051.4692470232646	-0.6996962229409291	0.4895748043978024	1105587.5774356711	877.9548947200724	0.3019940855245977	0.091200427691838	770804.7971629334	890.0055295783189	901.54635522993	0.532175	23.248827	0.0438813001432285	0.0231502319516983	-0.0173984474	-0.0105574285	0.0317257508	0.0386872169	0.0102616801	0.0425892411	0.0102517551	-0.0005775829	-0.0422658713	0.0040935373	0.0243799228	-0.0054782368	-0.0401313828	-0.011819355	-0.013504031	0.0067958316	0.0044190879	-0.0305802464	0.0189896798	-0.0137355273	0.0041438635	-0.012857034	0.0284139237	-0.0726225867	-0.0043522634	-0.0027198798	-0.0293519064	0.0262846437	0.0224253452	-0.0173295651	0.0229983166	-0.0175371353	0.011280763	-0.0447014694	0.0105019074	-0.1009709613	0.0550299269	0.0663500504	-0.1195369896	-0.0729767807	0.0189248062	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	-0.0325337327708155	-0.0064355731374234	0.0010584437680028	4.14166016071269e-05	0.0786844850814816	0.0146686557401096	0.0061912481925379	0.0002151694612218	0.0959096261751639	0.0075261818230742	5.6643412833973935e-05	0.0091986563930596	0.0005190068915562	0.0002950003185636	8.702518795262548e-08	2.693681534828291e-07	-0.0001899808925645	-9.988748321e-06	3.6092739539604096e-08	9.977509302028032e-11	7.304916858673127e-05	2.8721967821660922e-08	5.336181031212686e-09	8.249514355485253e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.3519553506874	1.32859530672863	819662.1630573131	1.7651654890613424	1055.9405248959858	4.471277872721203	19.992325815086243	1115010.3921176102	876.8726372697543	-1.0822574503181386	1.171281188769118	768905.621992414	890.6686876004431	907.876464903982	0.54219	23.686373	0.0297828236085873	0.0143223504019231	-0.0292562344	-0.0171063482	0.0210298756	0.0374732329	-0.0465303048	-0.023497413	-0.005394594	0.0028776627	-0.0354372563	0.0146143176	-0.0367037299	-0.0084368919	-0.0380915414	0.0062860575	0.03350165	0.0056877547	0.0130650189	-0.0299471478	0.0302318853	-0.0133781097	0.0014410738	-0.0206413581	0.036434916	-0.0642598584	-0.005463158	-0.0030972111	-0.0148401348	0.0114477044	-0.0256996217	-0.00162109	0.0417610019	-0.0443742046	0.0353564694	0.0579678531	0.0684821296	-0.041861115	0.0764181198	0.064924493	-0.1259848474	-0.0634111575	0.0403181682	0.0509612127	-0.0888661936	-0.1211199807	-0.0067565429	-0.0273637283154499	0.0051700044553655	0.0007487736273217	2.6728946068500137e-05	0.0699868097542548	-0.0086976753272268	0.0048981535395782	7.564955609784988e-05	0.1048238720764871	0.0089142459013232	7.946377998925768e-05	0.0109880441571077	0.0006590063688145	0.0001399994772582	1.9599853632597252e-08	4.3428939413807286e-07	-0.0001899757516903	5.14087419999803e-09	3.6090786230294534e-08	2.6428587540205387e-17	7.306250894766682e-05	1.3340360935549816e-08	5.338130213727894e-09	1.7796522989074356e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
