global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
943.8513650512608	-6.259852203089963	39.185749604530265	890855.3993091284	1050.0132765149856	-5.126186216893302	1102527.8808577356	26.277785130266864	898.1995243980068	-3.793739067977981	806762.3856288056	14.39245611590244	920.0784810994468	818.2896759892327	1.607323	33.573185	0.7431307379354537	0.4353744802434728	-0.2930868402	-0.0321708148	-0.0696738358	0.1665835957	0.0320900481	-0.0712523216	0.0078198686	0.1138531688	-0.0562864662	-0.3033725868	-0.0273236088	0.0204931857	0.0434061281	0.0638045999	-0.012451041	-0.1091410989	-0.1014442512	0.1416064167	-0.1905779027	-0.0403424353	-0.0936635508	-0.0566525994	0.0172914383	-0.0063727132	-0.0760321659	-0.0140546171	0.0369803763	0.0684486691	-0.0717245974	-0.1596184562	-0.0957577436	0.1641694805	-0.1845863371	0.0752114924	0.0612474432	-0.0048010387	-0.159276914	-0.1332057953	-0.0800378412	-0.0189361607	-0.1099969976	0.0101314741	-0.0043351591	-0.0258393087	-0.0716804868	-0.010676695	-0.0736051764	-0.0184399638	0.2284628871	-0.0001266983	0.124326521	0.0777820305	-0.0496301826	0.0768399645	-0.0037861713	0.1112185183	-0.0597723174	0.0117714594	0.0976393722	-0.1216828277	0.0676266168	-0.1806580562	-0.0162286777	0.0272574296	-0.0943408995	-0.2186798928	0.2143686028	0.0129495038	-0.0226080232	-0.0070297613	0.0700943759	-0.0725577695	-0.1397465121	-0.0232521682	0.0905701226	-0.1146667498	-0.308487796	0.0321580825	0.0199026728	-0.0149314	-0.1358543109	0.0469624586	0.1297512913	0.1329870305	-0.1743103554	-0.0178059661	0.0275619394	0.0548330265	-0.1015307378	-0.1267474311	-0.1132798457	0.2866147837	0.1639699445	0.0228963738	-0.085164831	0.1229737403	-0.1819191304	-0.0838919003	0.0461739462	0.070973257	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.1144159283889223	-0.0104953212684364	0.0001101517685276	0.0130910046690989	0.0963199147006861	-0.0856055521185936	0.0073283105535292	0.0092775259679474	0.6849340914692945	-0.2797228995040086	0.4691347096568679	0.0782449005069297	-0.0095325639111484	0.0064492236362449	4.159248551030116e-05	9.08697747201289e-05	-0.0028289654684552	-0.000127836694839	8.00304562171195e-06	1.6342220547359668e-08	0.0029150906003179	-0.0007690789698043	5.914824617952435e-07	8.497753208061775e-06	0.0	0.0	1.0
944.7888087893238	0.9374437380629388	0.8788007620334158	892625.8932135494	1060.540686842572	10.527410327586496	1124746.548448515	110.82636820537478	899.2305901710023	1.0310657729954755	808615.6542992891	1.0630966282427574	921.039755859375	804.3709476989224	1.197552	25.014042	0.2429389090328597	0.1342845275483907	-0.2800128395	-0.056752566	9.40508e-05	-0.0701714321	0.0112217551	-0.0092425643	0.0981516619	0.161726882	0.0130332964	-0.2827768799	-0.088242267	0.0577644257	0.1407856873	0.1233676376	0.055245143	0.0500469487	0.0070965408	0.0905589757	-0.2054284136	-0.1979491787	0.0224452007	0.0325410704	0.0299602068	0.0044373623	0.0329745081	0.1376639401	0.1723458602	-0.0411237408	-0.0069382121	-0.0253852901	0.1460609628	-0.0919592329	-0.1055768868	0.0295359634	-0.0936874406	-0.0347565041	0.0529935337	0.0953636862	-0.1763682771	-0.0319059944	0.0642521024	-0.0119826063	0.0227855711	0.0366481913	0.0220557175	0.0132819686	-0.1976199358	0.0791067746	0.1716787002	0.1328832219	0.1773476863	0.0141625068	0.0384568529	-0.0556375285	0.0301724773	0.0565104616	-0.2404442941	-0.0110194356	0.0374093698	-0.0539678671	0.0586340847	0.1640245578	0.0127393751	-0.1000840423	0.1043462365	-0.1008168699	-0.0345432618	0.1342015834	-0.1340083832	-0.1031893563	-0.1236253623	0.0658409105	0.1542358021	-0.3186483091	0.0517563416	0.0257137485	-0.2985577963	0.0496842971	-0.0200435742	-0.0884882016	-0.1641751815	0.045380247	0.175967188	0.030620915	-0.1118272283	0.0358944304	-0.0686020033	-0.070417593	-0.101981648	0.117219402	-0.0195436946	-0.0469914656	0.0234381396	0.1393547695	-0.0581289415	-0.0014732274	-0.0851083364	0.0715941726	0.0595375727	-0.0623094678	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.1010282108733662	-0.013387717515556	0.0001792309802763	0.0102066993922733	0.115708405072354	0.0193884903716679	0.0003759135588922	0.0133884350043879	0.6045988024363638	-0.0803352890329307	0.3655397119074852	0.0064537586640045	-0.0075568289628931	0.0019757349482553	3.903528585757375e-06	5.710566397442e-05	-0.0032026355054148	-0.0003736700369595	1.0256874180543511e-05	1.3962929652138872e-07	0.0026679473432787	-0.0002471432570391	6.1079789499944e-08	7.117943026507874e-06	0.0	0.0	0.0
944.9456771837844	0.1568683944606164	0.0246076931806515	892922.3328283208	1046.0600381346562	-14.48064870791586	1094241.6033822785	209.6891870020653	898.5271120052964	-0.7034781657058602	807350.9710085785	0.4948815296248817	919.23802738444	785.6997255292633	1.149784	24.016277	0.2031974607617008	0.1160570545568089	-0.2148105558	0.0788098606	-0.0786306636	-0.1697472607	-0.0371959629	-0.0152643716	0.0590085279	-0.0558895354	-0.0734905019	-0.1631295188	-0.1523242937	-0.0500192127	0.1681685274	-0.0461550304	0.0767655805	0.0134296218	0.1557030163	0.1251081098	-0.1580270798	0.0650531056	0.0306562922	0.028314433	-0.0595459515	0.1339758902	0.1106352852	0.0620587384	0.006095272	0.0561532178	-0.1439692514	-0.0157757627	-0.0384469379	-0.0636978928	0.0250310939	0.2390085362	0.078243031	-0.1545543261	-0.1096818446	-0.0953099969	-0.1467745153	-0.1067661242	0.1839364007	0.0649934435	0.0966611955	0.0217661259	-0.0144917414	-0.2176288378	0.0574762661	-0.0270565859	0.1947299477	-0.0421684367	0.0817209531	-0.0847599282	0.0157982532	-0.0383335727	0.0213227672	-0.1233958544	-0.1063804025	-0.0069131123	-0.0908791742	0.0580371976	-0.0001963092	-0.1800730116	-0.0317127304	0.1813539855	0.0177959675	-0.0514135143	0.1532998936	-0.0305679318	-0.061143027	-0.1740211139	-0.1551869372	0.1796889897	0.0342054227	-0.0251618987	0.0250085971	-0.0647965208	-0.2083772323	0.0895292142	-0.09312529	0.0701859467	-0.1694601247	0.0684392966	0.041279093	0.0501452501	-0.2566480568	0.0583546319	0.1379593907	-0.0969276746	-0.0514115477	-0.1121577198	-0.1087892988	0.0205195337	0.0876741387	0.0254587326	-0.0237980379	0.1026224613	-0.0103541983	-0.0544325722	0.0080894991	-0.0611430667	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.1029065968543818	0.0018783859810155	3.528333893675932e-06	0.0105897676761502	0.0906706030982604	-0.0250378019740935	0.0006268915276939	0.0082211582662022	0.5122946127581471	-0.0923041896782166	0.2624457702610199	0.0085200634321521	-0.0062914020891972	0.0012654268736959	1.6013051726717805e-06	3.958174024795489e-05	-0.0030635679488792	0.0001390675565355	9.38544857739991e-06	1.933978528078225e-08	0.0023929001109427	-0.000275047232336	7.565098001569373e-08	5.725970940949585e-06	0.0	0.0	0.0
947.5048943221828	2.5592171383984805	6.549592361472508	897765.5247644909	1065.6558779045072	19.595839769850954	1135622.450112426	383.9969362856723	900.2061535007027	1.679041495406295	810371.1188005308	2.8191803432962086	921.5307806193034	803.153373419436	1.228743	25.665539	0.2871474309309334	0.1458370685442766	-0.1810638326	-0.1881903589	-0.111399182	-0.0501221868	0.0300183205	-0.0886341711	0.0406137931	-0.0746824676	-0.0373139844	-0.1807256646	0.1178993508	0.0504465205	0.2014015182	-0.1505386694	-0.0164081312	0.197445706	-0.0131624745	-0.0302222028	-0.142660068	-0.1847503805	-0.2097391614	-0.070461752	-0.0807931854	0.1874021893	0.0741144561	0.1326932736	-0.0129763656	0.1113760685	-0.077534896	0.0466575821	0.0832313009	-0.1190518548	0.054971342	0.0808861672	0.1018628028	-0.0153951605	-0.0035484343	-0.0213108328	0.1231365931	0.2611352119	0.057038127	-0.0401322223	0.0013783354	0.1390782715	-0.094090062	-0.0053054207	-0.0625177694	-0.0495949526	0.07929477	0.054217165	0.200117892	0.2352426896	-0.0858787453	0.0468120447	0.0099823113	-0.1833721083	-0.1343312887	-0.1219910108	-0.104816505	0.0661188359	0.0392596128	0.0102573437	-0.0631473777	0.0898386573	0.1286544535	0.0041601538	0.0500653232	-0.1484468226	-0.0049142861	-0.0821216652	-0.0109757366	0.051982702	0.0289049771	0.2262691194	-0.065782894	0.1233998825	-0.1659722317	0.1105323136	-0.1160394828	-0.1263384092	-0.1999953444	-0.0438693759	-0.0006793484	0.0037701537	-0.0596559835	-0.1261002167	-0.0672169735	-0.021214807	-0.0884241857	-0.0501006259	0.0981665186	-0.1308790684	-0.06094326	-0.0247978461	0.1267408395	0.1260328789	0.1216134408	0.2121345456	-0.0357716195	-0.116721863	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0848237574181922	-0.0180828394361896	0.000326989082075	0.0071950698225403	0.0380657475348584	-0.052604855563402	0.0027672708288463	0.0014490011353875	0.4090065958256303	-0.1032880169325168	0.1672863954288705	0.0106684144418518	-0.0046477765802857	0.0016436255089114	2.701504813544587e-06	2.1601827140252235e-05	-0.0025768891374053	0.0004866788114739	6.640357626477431e-06	2.368562655376481e-07	0.0025260301705338	0.0001331300595911	1.7723612766729905e-08	6.380828422447019e-06	0.0	0.0	0.0
947.6880900271788	0.1831957049959101	0.0335606663289485	898112.715979362	1053.6789188812666	-11.976959023240624	1110239.2640947946	143.447547444385	899.7765064940462	-0.4296470066565234	809597.7616386304	0.1845965503289107	920.480420308431	810.2816241998568	1.240791	25.9172	0.229735404982172	0.1286619745501659	-0.1104877904	0.0195985746	0.0946404853	-0.0480330777	-0.0266777943	-0.2043536054	0.0373015741	-0.0100071113	0.0234242851	-0.1172291867	-0.0806330694	-0.0145546148	0.0869583625	0.0268735983	-0.0692646971	-0.0167099973	0.0694900339	-0.0211497066	-0.0634245515	0.03513668	-0.0109616302	0.0769240469	-0.021213894	0.2538396739	0.1502465114	-0.0298059184	0.1244613089	0.0894247307	0.0502318623	0.094859366	-0.1387091042	0.003634796	0.2165687158	-0.055216595	-0.0776176457	-0.0274834112	-0.0169078064	-0.1503649033	-0.0015255013	0.1675452357	0.0421967547	0.0512053102	-0.0190343032	-0.0090010965	0.0863645684	0.0189514159	-0.0042912469	0.1151284811	0.0419840316	0.0204428012	0.0735882588	-0.0466532021	-0.0766890333	0.022432723	0.0105540891	-0.1766240598	-0.0448770528	0.1788991274	0.0535744514	-0.005698557	-0.0196301288	-0.0526152637	0.052944724	0.2525862159	0.1093940904	0.0607656469	0.0947193161	-0.1096205822	0.104302396	-0.0945522371	-0.0056184524	0.1849141852	0.0215020803	0.0016999967	-0.1485816093	-0.0273026676	-0.0943195383	0.1162326421	-0.1340851646	-0.0120613589	-0.132882672	0.1146860705	-0.0190080522	-0.0284401475	-0.0741172122	0.0309618679	0.1101983588	0.0007560834	-0.1150997827	-0.0137038096	0.0135969656	0.0138304633	-0.0393276317	-0.075520771	0.0429321921	-0.0713604354	0.1285410334	0.0115574665	-0.1638057814	0.1534176538	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0813701355328646	-0.0034536218853276	1.1927504126813814e-05	0.0066210989566367	0.1100348964135662	0.0719691488787078	0.0051795583903256	0.0121076784287442	0.3201013006252537	-0.0889052952003766	0.102464842661979	0.0079041515146661	-0.003649163649077	0.0009986129312086	9.972277863772316e-07	1.3316395337744968e-05	-0.0025735661531862	3.3229842190999302e-06	6.623242744825616e-06	1.1042224120387173e-11	0.0022198193056064	-0.0003062108649274	9.376509379958641e-08	4.92759774954288e-06	0.0	0.0	0.0
947.1537721886078	-0.534317838570928	0.2854955526151082	897100.2681711093	1057.249360773061	3.5704418917944167	1117776.210855046	12.748055302680491	900.2099660139249	0.4334595198787383	810377.9829107919	0.1878871553735063	922.5093212076824	798.5617034006294	1.164933	24.332706	0.3120156336959808	0.147429247489508	-0.0550476724	-0.0284888303	-0.1585783776	-0.0260871419	-0.0354123712	-0.0539506687	0.0070872785	-0.1769744718	-0.1526122675	0.0015849098	0.0560871369	0.0572240248	0.0790889452	-0.0453158489	0.0446421829	-0.1720672864	-0.0393103317	-0.0460493456	-0.0508716638	0.04255582	-0.1131064016	-0.0153536342	-0.0435962807	0.0619629266	0.1817462879	-0.1894625604	0.0378692148	0.0584893912	-0.0294859391	0.0101785705	-0.2438720718	-0.071301065	0.0798988775	-0.0616044127	-0.0414057938	-0.0419057775	0.0158561137	0.083788211	-0.0164400577	-0.0572090769	-0.0956643548	0.1194474209	-0.0159151459	0.1050161679	0.0277365589	-0.0665333635	-0.0261660542	-0.0340654865	0.0016570413	-0.1097499277	0.0641702693	0.1037823828	-0.0739497742	-0.0066667398	0.0258937167	-0.0966919683	0.0231127155	0.2661815038	0.1397829163	0.0710033899	-0.0754887984	-0.0601652067	-0.1095724069	0.2080956906	-0.0773815983	-0.0529907405	-0.1479072622	0.0494052351	0.0672749684	-0.1095335143	0.0155527853	-0.1841175774	-0.0158568001	-0.0611125019	-0.1076519316	0.0231102332	-0.0368544106	0.0896180715	-0.1015658124	0.018053469	-0.1228224276	-0.0795580819	-0.0623761305	0.0478979106	-0.0335354743	-0.0377774554	0.0229479736	0.1136048121	-0.0223625498	-0.0005974342	-0.0783307178	-0.0826003983	-0.2329384027	-0.0842427658	0.1292768208	0.0438664574	0.1372032077	0.0564274348	0.0566691756	0.0552500851	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0721844899386781	-0.0091856455941864	8.437608498199782e-05	0.0052106005877071	0.0288929320409465	-0.0811419643726197	0.0065840183822474	0.0008348015219227	0.2573384176917841	-0.0627628829334696	0.0662230612201111	0.0039391794741204	-0.001761971183939	0.001887192465138	3.5614954004736413e-06	3.104542453031401e-06	-0.0017120821626441	0.0008614839905421	2.9312253316440983e-06	7.421546659603412e-07	0.0017899929453724	-0.000429826360234	1.8475069995200842e-07	3.20407474448296e-06	0.0	0.0	0.0
947.5457002804144	0.3919280918065624	0.1536076291471332	897842.854119901	1063.7760022766388	6.526641503577821	1131619.3830196674	42.59704931622456	900.7741765920612	0.5642105781362261	811394.1172151058	0.3183335764808145	923.3083498128256	806.1111966510151	1.171683	24.473698	0.1963284462198694	0.1131188877839413	0.0506896014	-0.1076641926	-0.0248948966	0.0236900144	-0.0386482929	-0.128500534	0.0873061606	0.0642677723	0.1354818235	-0.0124787245	0.1055971642	-0.0221754815	0.0158073361	0.060149725	0.0777028855	0.0298032688	0.0361886855	-0.0908737874	-0.0268043167	-0.0994231717	0.0117858797	-0.0576212831	0.0939055213	-0.1015613888	0.1957892532	-0.0302989394	0.0309748056	0.0613683971	0.0929506159	-0.1242763894	-0.0928575387	-0.0920405304	-0.1356845036	0.0643217265	-0.085683478	-0.0432262265	-0.0595244628	-0.0718673296	0.0534240562	-0.0894329295	0.1004793694	0.1934318541	-0.0546585904	0.0235942279	0.0036244187	0.0303032204	0.0411333936	-0.0754999926	-0.0823411927	0.0991565572	0.075499294	0.0339007148	0.033723189	0.0226324867	-0.1053903332	0.0347577051	-0.0603443696	0.1062005307	0.0717977187	0.0665618734	-0.1941217902	0.0851910615	-0.0515065694	0.0385445071	-0.131968989	-0.1664026955	-0.0102955698	0.0658878171	-0.1161342245	-0.0565704897	-0.0216344321	-0.0053712739	-0.0159552694	0.0641139411	0.0501278675	0.0889111033	0.0292937175	0.0704455889	-0.0874503975	-0.1024295176	-0.0800873911	-0.0124703004	-0.0038705206	-0.012973357	0.016205106	0.0719761634	0.0459662757	0.1220076664	-0.11656252	0.0240265148	0.013268872	-0.0213705664	-0.0290263639	0.0186853552	0.2141424774	-0.1747658357	0.0456500582	0.0046822447	0.0921394622	0.1697672368	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0616549189858233	-0.0105295709528547	0.0001108718644512	0.0038013290351484	0.0460736623000741	0.0171807302591276	0.0002951774922369	0.0021227823577412	0.1570526449440521	-0.100285772747732	0.0246655332839224	0.0100572362156097	-0.0010089605839622	0.0007530105999768	5.670249636774205e-07	1.0180014599893435e-06	-0.0015041970676874	0.0002078850949566	2.2626088184393727e-06	4.3216212705156156e-08	0.0013842411951028	-0.0004057517502695	1.6463448284684379e-07	1.9161236862196283e-06	0.0	0.0	0.0
947.8110221699072	0.2653218894928386	0.07039570504405	898345.7337467644	1049.8722858514486	-13.903716425190169	1102231.8165989458	193.31333043210287	899.5630037466377	-1.211172845423448	809213.5977096733	1.4669396614911316	920.2387836914064	795.6941712238214	1.088947	22.745537	0.0457071838655281	0.0322879262706278	0.0317179532	0.0806557464	0.0234988542	-0.0061651163	0.0035858437	-0.169630292	0.0092781176	0.0469602036	0.0193788214	0.0901177591	-0.187288671	-0.0104853026	0.0436059999	0.10404523	-0.0373004473	-0.1262892529	0.1323926827	-0.0170248843	0.0196284098	0.0624680066	0.0290245363	0.0164437018	0.169970158	-0.0936038108	-0.0006070432	0.1131085583	0.1102999259	-0.0121091773	-0.0325789613	0.0522343212	-0.15558471	0.1075781589	-0.0676406538	0.0556835944	-0.0961721014	-0.0421263972	0.2160066401	0.0331318536	0.0246367553	0.0810631367	0.1380238866	0.1283930068	0.0649324574	-0.0359751074	-0.1325672727	0.0319993801	-0.0278505543	-0.0796163996	-0.0421824294	-0.0211621657	-0.0430003572	-0.1407276068	-0.0377048917	0.0171051176	-0.1014309995	0.1236356948	-0.1318832567	-0.0591813085	0.0898905151	-0.0642439927	-0.0031401135	0.012541174	0.1447823099	0.1230072172	-0.0796742917	-0.0381189807	-0.0143567686	0.0853975798	0.0685178199	0.1489018541	-0.0005695743	0.0843423335	0.0776860037	-0.0344221963	-0.1566861119	0.1331012671	0.0357499266	0.0582043247	-0.0534161074	-0.0422286395	-0.0695883137	0.019929587	0.0430433089	-0.0243576542	0.0343125489	0.1038911688	0.0292231105	0.051830751	-0.0411868823	0.0010533248	0.0394495717	-0.0627325703	-0.1597240338	0.0322871961	0.0536458934	-0.2285155415	0.1603040112	-0.072289799	0.0423130781	-0.0526418639	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.061021017568791	-0.0006339014170323	4.018310065155627e-07	0.0037235645851306	0.0395555281138086	-0.0065181341862654	4.248607327016299e-05	0.0015646398043623	0.1260528588046767	-0.0309997861393754	0.0158893232128317	0.000960986740687	-0.0009260069094074	8.29536745547999e-05	6.881312122143657e-09	8.574887962702448e-07	-0.0014361408946466	6.805617304079994e-05	2.062500669276337e-06	4.631642688959304e-09	0.0013843385899643	9.739486149995188e-08	9.48575904659481e-15	1.916393331664346e-06	0.0	0.0	0.0
947.8879916397387	0.0769694698315106	0.0059242992861438	898491.6446948174	1058.5015988200234	8.629312968574823	1120425.6347045458	74.46504230961362	899.5940363457862	0.0310325991484887	809269.4302289038	0.0009630222099107	922.0028300374348	795.7940631969176	1.002276	20.935181	0.0742729242411898	0.0355090557605444	0.0334666714	0.1149397153	0.0093000773	-0.0310220605	0.0110670987	0.0318890698	0.0831917841	-0.1333442074	-0.1011362991	0.0763974486	-0.0331464534	-0.0256174874	0.071414474	0.0320793734	0.0344315285	-0.0526297267	-0.00661755	0.028696724	-0.0147388224	0.143121209	0.1171104342	0.0415711118	-0.0188306677	-0.1013217468	0.0185719175	0.0721215511	0.0523599137	0.0555128275	-0.0207145675	0.0724023605	-0.0677719743	0.0273126339	-0.1057667297	0.0729343072	-0.2518254307	0.0732359348	0.0299053172	0.0100790127	0.1545833013	-0.1503831458	-0.1151940618	-0.1039517224	0.0309085352	0.2018209316	-0.0226858962	-0.18740255	0.1017155418	0.1371412417	0.0035863955	-0.1052465116	-0.0319334465	-0.1301910424	0.1068855238	-0.0660739055	-0.0102534394	0.0002184035	-0.031050043	-0.0252124751	0.1288668253	-0.0045875459	0.0394667151	0.0283564083	-0.0678326686	0.1491451259	-0.0853707853	0.0417099673	-0.0746180566	0.0185977596	-0.0147859714	0.1309122565	-0.0961627663	-0.0479179879	0.0480108266	-0.0548822974	0.222715577	0.2161813633	0.0484147544	0.0545144556	-0.0531578776	0.1283127452	-0.0180890945	0.0650125166	-0.0374256843	0.0056531583	-0.0467944322	0.0563228323	0.1034313093	-0.1287175931	0.022187081	0.0052410503	-0.0332635962	-0.0769937404	-0.0463597448	-0.0403739048	0.0652632189	-0.1327763542	0.0513290115	-0.1487221461	0.0798259634	-0.0237376257	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0647310424317026	0.0037100248629116	1.3764284483422309e-05	0.0041901078542948	0.0509004421397634	0.0113449140259547	0.0001287070742563	0.0025908550100234	0.1197647546160283	-0.0062881041886484	0.0143435964482374	3.954025428729762e-05	-0.0004378682828933	0.0004881386265141	2.3827931869507206e-07	1.9172863316392698e-07	-0.0010877558384756	0.000348385056171	1.1832127641377558e-06	1.2137214736327085e-07	0.0011622646493759	-0.0002220739405884	4.931683508846024e-08	1.3508591151888836e-06	0.0	0.0	0.0
948.730121071623	0.8421294318842456	0.7091819800456822	900088.8426285764	1073.9857079202284	15.484109100204932	1153445.300816914	239.7576346270492	899.8974236316792	0.3033872858929953	809815.3730589339	0.0920438452415181	924.0200900472004	811.5494788133675	0.991636	20.712925	0.2169273086750509	0.1059546778850245	0.066078588	0.0050766866	0.0192082923	-0.0129153351	0.036292358	0.0799455663	0.1799053171	0.0754884125	0.0054909335	0.0531641586	0.0872498079	-0.0037930317	0.0993708989	0.0019670516	-0.0443118447	0.1192512061	-0.1237142355	-0.0755502525	0.0415558782	-0.0780964483	0.0573118758	-0.0821795699	-0.1544217959	-0.0626693985	-0.021625858	0.1341575758	0.1188161769	-0.0619615739	0.098527178	0.0907459751	0.0266504689	-0.0845726885	-0.008856786	-0.0987034257	-0.1322839918	-0.1051733889	0.0611571628	0.0250883699	-0.0421311273	-0.0765275367	-0.0075504899	-0.0282137404	0.0068114642	-0.1153016877	0.1095385268	-0.0998760634	0.0276584244	0.0496304337	-0.0853357692	-0.0006006753	0.0040234466	0.0815936962	0.0981204195	-0.0453484153	0.1323781409	0.0091367236	-0.1077699881	-0.0123845063	0.0139022403	-0.002667551	-0.0628801042	0.220084025	0.0600375217	0.0138707867	0.065401245	0.0057610421	-0.0208920083	0.1136630093	0.1126269629	0.0233192908	0.0260742241	-0.0961375848	0.0427190753	0.0095456971	-0.008192985	0.007575757	0.0676733054	0.026088872	-0.0247597948	-0.0214295833	-0.0024818188	-0.0992689901	-0.0008738997	-0.0189634558	0.0252544052	0.0499483142	-0.0696483675	-0.182901875	0.0247814604	0.1811298874	0.1208332345	0.0157644718	0.004480493	-0.0120214427	0.1008949338	-0.114279234	0.01878899	0.0866589309	0.088997965	-0.0268473015	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0551623460017367	-0.0095686964299659	9.155995136884224e-05	0.0030428844164153	0.0024574639011376	-0.0484429782386258	0.0023467221406279	6.039128825394431e-06	0.0482629180089091	-0.0715018366071192	0.0023293092547346	0.0051125126381911	0.0006107872331663	0.0010486555160596	1.0996783913622257e-06	3.730610441989441e-07	-0.0006107130713897	0.0004770427670859	3.729704555662408e-07	2.2756980162897237e-07	0.0009396869845346	-0.0002225776648412	4.9540816886206045e-08	8.830116289037296e-07	0.0	0.0	0.0
