global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
924.268253315935	-0.3498706515096046	0.1224094727877552	854271.8040876894	1188.964950505218	5.617850778727643	1413637.6535298754	31.560247372050785	849.7221049612787	0.9152439966993596	722027.6556598262	0.8376715734942176	906.048701642728	692.4915009035627	1.01198	28.192322	0.177897133701922	0.1011538816599046	0.1222061796	0.0522496355	-0.001642864	-0.0227669283	-0.0256925037	-0.0134840924	-0.0023499921	0.0070243506	-0.1223446012	0.0403718663	0.0639521276	0.0344903908	-0.0240813611	0.084049	0.1004426388	0.123701957	0.0050100337	-0.0933452332	0.0281191656	-0.0308722785	-0.0319162911	-0.0011583503	0.0336659243	-0.1252764765	0.0012354441	-0.040439427	-0.0439819833	0.0555149154	-0.0014390625	-0.0552433429	0.0349056216	0.023035034	-0.1436686044	-0.0046065312	-0.1426704356	0.0225307731	0.0308243453	-0.04593583	-0.0108118489	0.0290989461	0.130780444	0.0878399398	-0.0076695094	0.0663614604	0.045377318	-0.0331658199	-0.0637410401	0.1251451969	0.0013804544	-0.0040569546	0.0165268247	0.0489813117	0.0747495864	0.001900444	-0.0255126371	0.0821499955	0.045621801	0.0660432044	-0.0808213868	0.1091053961	-0.0231655657	-0.0437831462	-0.0707858696	-0.064897742	0.0663694867	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.1004938011248555	-0.0166878224582234	0.010099004064522	0.0002784834183971	0.1452438108756268	0.0070651159072666	0.0210957645976748	4.991586278311281e-05	0.3518720435705731	0.0774821177308169	0.0060034785680521	0.1238139350465313	-0.0003531505556918	-0.0009652571104602	1.2471531498542716e-07	9.317212892941676e-07	-0.0017641821406204	-0.000282752521898	7.994898863967905e-08	3.112338625283977e-06	0.0037991976220751	0.0002852319197539	8.135724804655223e-08	1.4433902571581095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.2351435559118	5.966890239976806	35.603779135930466	865337.4223064878	1186.8361882846734	-2.1287622205445587	1408580.1378220927	4.5316285916178005	850.9290460978012	1.2069411365225733	724080.2414929139	1.4567069070304008	906.1614374756884	724.0373217892194	1.275716	35.539623	0.5842414821920165	0.3552328715485909	0.0523413142	-0.0394682299	-0.0015110296	-0.0662544371	-0.068184896	0.0238701816	-0.001200433	-0.1288894373	-0.0212409465	0.0638858343	0.0978825451	-0.0456160982	-0.0517612367	0.0655629641	-0.086080766	0.0680012561	0.1075536182	0.0670849251	0.0076892402	-0.1572732567	0.0856497552	0.0467162948	0.0295419894	-0.0248287513	0.1498808917	0.2857967314	-0.0647173285	0.1060040628	0.0368746227	-0.0100417671	0.0972259934	-0.0006839831	0.043847982	0.0560957033	-0.0968147906	0.0026677575	-0.1055101815	0.1380330462	0.0617606568	-0.1925662191	0.0015541075	0.0895415184	0.1073841829	0.0886325188	0.0393136324	-0.0087610593	0.104027637	0.0910742911	-0.0983324171	0.1610104743	-0.1260175084	0.0554445182	-0.0497385105	-0.0144166771	0.0161554577	0.1570339502	0.0855930504	-0.0103781121	-0.060132659	-0.1975296931	0.2123097369	-0.0105488382	0.0663066068	0.1318326319	-0.2024718458	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.1043306703223407	0.0038368691974852	0.0108848887699089	1.4721565238610734e-05	0.1765035631504474	0.0312597522748206	0.0311535078048039	0.0009771721122831	0.0810999807676324	-0.2707720628029407	0.0733175099945596	0.0065772068805103	0.0030818757734157	0.0034350263291075	9.49795828276662e-06	1.1799405881661746e-05	-0.0027909692942971	-0.0010267871536767	1.054291858955499e-06	7.789509601709253e-06	0.0049048400976263	0.0011056424755512	1.222445283742986e-06	2.405745638328277e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.0122911904418	-2.222852365469976	4.941072638675466	861206.8126005334	1195.9139431886567	9.077754903983305	1430210.1595130416	82.40563409679294	848.5281777994081	-2.4008682983931067	720000.068519584	5.764168586229012	903.6347231530256	728.1058575098947	1.168558	32.554348	0.5451597834082846	0.2588369327047187	0.1019127895	-0.0773663051	0.0068021297	-0.1935036074	-0.0582715785	-0.0167577582	-0.0421326326	-0.0667944798	-0.0039949603	0.0115200346	0.1115061518	0.0625952252	0.0016646266	0.0039306609	-0.0725239322	0.1727672961	0.1679909667	-0.0508232036	0.1297154126	-0.0457106282	0.0736770514	0.0634253656	0.100009222	0.0309929271	-0.0162929631	0.0044399645	-0.016256414	0.0610396691	-0.0166623876	-0.1203425282	0.0479589787	-0.0488688659	0.0071598914	0.0553531527	-0.1347807926	-0.1906588471	-0.0733409468	-0.0270498616	0.0586125294	-0.0780073916	-0.0035109355	0.1061427161	0.0549452148	0.2130503957	0.0904291575	0.0423537009	0.123660946	0.0097239876	-0.0817747866	0.0165823211	-0.0470878844	0.1821380043	-0.0321691918	-0.08548313	0.070602324	-0.0736331502	0.0270423326	-0.0685099441	-0.0307388944	-0.012989906	-0.0220121748	0.0883733643	0.0620605213	0.080054211	0.044133748	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.1588496943559363	0.0545190240335956	0.0252332253969743	0.0029723239815757	0.0974896822530553	-0.0790138808973921	0.0095042381458016	0.0062431933744672	0.3011838585107043	0.2200838777430718	0.0484369132424274	0.0907117166273959	0.0043878933364563	0.0013060175630405	1.92536079321176e-05	1.7056818749705072e-06	-0.0044253527044859	-0.0016343834101887	2.6712091315003704e-06	1.9583746559100668e-05	0.0057952991390814	0.0008904590414551	7.929173045091361e-07	3.358549211143762e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.7036455481274	0.6913543576855545	0.4779708478908057	862490.4612543818	1191.5263282240976	-4.387614964559134	1419734.9908512	19.25116507722325	846.9728128624795	-1.5553649369286404	717362.9457281807	2.419160087027034	903.2529049732044	726.7304047844821	1.212157	33.768974	0.4309371904733837	0.2079114347977432	0.1013816257	-0.0372234129	0.043501444	-0.193792695	-0.0752586286	1.02257e-05	-0.0093155255	-0.0808700689	-0.0790358431	-0.0172442275	0.1685020753	0.06192239	0.0519643528	0.0076906427	-0.0929193483	0.1637089813	-0.0173839468	0.1639050047	0.0774590323	-0.0067188449	0.102965024	-0.0409650608	0.0389074896	-0.1189341604	0.0314284539	-0.0290625015	0.0067382263	0.1042290537	0.0197340033	-0.1731534148	-0.0045536722	0.0344946982	0.077056696	0.1997310084	-0.0200273914	-0.0002504486	-0.11690111	-0.0903403118	0.0311418445	0.0452545073	0.0411295984	0.099007469	0.0170866264	0.2259824848	0.155905109	0.0094812072	0.0501053052	0.1043194198	0.0655243649	-0.0090139736	-0.0665576614	0.2131142397	0.0610368645	0.1856835217	0.0333729803	-0.0245713267	0.0041343723	-0.0610791597	-0.0017319899	-0.0804569025	-0.1513646023	0.1461243157	-0.0542305458	0.0845542244	0.0367701061	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.2100022023029168	0.0511525079469805	0.0441009249720752	0.0026165790692659	0.2119554441051292	0.1144657618520739	0.0449251102858025	0.0131024106363756	0.4106387576487336	0.1094548991380293	0.0119803749453161	0.1686241892832953	0.0023928411757057	-0.0019950521607505	5.725688892152637e-06	3.980233124115637e-06	-0.0049248969516855	-0.0004995442471996	2.495444549102155e-07	2.425460998472113e-05	0.0064179831618572	0.0006226840227757	3.877353922202525e-07	4.119050786588254e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.3201591317164	-8.38348641641096	70.28284449414708	846989.1953042279	1179.5571331854676	-11.969195038630003	1391355.030448719	143.26162987276513	842.778817442515	-4.193995419964494	710276.135129804	17.589597582683155	899.7648787747333	727.8268800101824	1.325267	36.920048	0.3918364186241269	0.1881541882855416	0.1002061861	0.0238044962	-0.0828761135	-0.251411773	-0.0624599165	0.01732153	0.027164109	-0.0329331848	-0.1185288843	-0.0953788027	0.2204080897	0.0616857993	0.1032258626	-0.1176393554	-0.0275722929	0.2012349726	0.1392322922	-0.1438637316	0.069669148	0.0851149825	-0.0056518287	-0.0412276555	0.0389952116	-0.1329356242	0.1204684076	0.0024872529	0.0630306354	0.1593005354	-0.0422035487	-0.1773618114	-0.1038514133	-0.1476304495	0.019110977	0.0207583822	-0.1772021984	-0.2904756899	0.0351830915	-0.02328956	-0.0287532408	0.0517970388	0.1209314062	0.0817656461	0.0316586373	0.2706330501	0.172407416	-0.0378549596	0.0498780868	0.1786944069	-0.0173384362	-0.0110951099	0.0532723097	0.356085412	0.0801121283	0.0679768317	0.0392811804	-0.2032051701	0.090318267	-0.1609419657	-0.0173189279	-0.0247317876	-0.043187669	0.0116148738	-0.0215075212	-0.1186853546	0.2305929309	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.3029756019044924	0.0929733996015756	0.0917942153493894	0.0086440530334742	0.2276807767633215	0.0157253326581922	0.0518385361075494	0.0002472860872108	0.5292490382843127	0.1186102806355791	0.0140683986724508	0.2801045445248699	0.0017187404094943	-0.0006741007662114	2.9540685952286344e-06	4.5441184300679677e-07	-0.0064186586156091	-0.0014937616639235	2.2313239086078017e-06	4.119917842373293e-05	0.0075406688462978	0.0011226856844405	1.2604231460478575e-06	5.686168664952619e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.7864404379058	-4.53371869381067	20.554605194608325	838664.8044899299	1182.909550515488	3.352417330020444	1399275.0047007538	11.2387019546214	844.5178072866914	1.7389898441764444	713210.3268243213	3.0240856781488143	901.197018903104	706.6619177141979	2.302422	64.142189	3.462802436102267	1.8333662581149703	-0.0704046522	0.1926051213	-0.1135827463	-0.0723169635	0.3609134637	0.0080525381	0.0071888123	0.184234466	-0.0597867223	-0.1219673421	-0.2323306129	-0.0521561394	0.1465389344	-0.1841757715	0.0439230137	0.2248042594	0.0049096991	0.0486218702	-0.0388874818	-0.0005341613	-0.0150975241	0.0809319435	-0.1579959361	0.0669910579	-0.0587461362	0.1275794627	0.0981183347	-0.1465060423	-0.0109710617	0.1327284529	-0.308704487	0.0462386787	-0.0495752977	0.1751512321	-0.1058226288	-0.0518546857	0.0623244151	0.0025510627	0.0824611509	-0.1194131247	-0.0324862356	-0.3010996673	-0.0471212564	0.1056786194	0.0077299938	-0.4462555116	0.0852143998	-0.0866817493	0.1851466364	0.2309937594	-0.0060868433	-0.1005319843	0.2295418195	-0.18823313	-0.0461640311	0.0124524872	-0.0399830465	-0.0135471345	0.3883034188	0.0998663304	0.0609286003	0.1748465848	-0.2140474568	-0.0192291914	-0.0459271695	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.6572659381629933	-0.9602415400674856	0.4319985134692797	0.9220638152711768	0.0269476442710896	-0.2007331324922319	0.0007261755317611	0.0402937904801439	0.5708346445760171	0.0415856062917043	0.0017293626506486	0.3258521914482277	-0.0057435840088553	-0.0074623244183496	3.298875726677831e-05	5.56862857246967e-05	0.0131903099459764	0.0196089685615855	0.0003845116480492	0.0001739842764709	-0.010592881318784	-0.0181335501650818	0.0003288256415895	0.0001122091346338	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.3261667581636	6.5397263202578415	42.76802034387317	850685.5578868078	1181.6798593443698	-1.2296911711182474	1396367.2899801296	1.512140376326167	847.6670052474243	3.149197960732863	718539.3517851369	9.917447795884025	902.1455766646964	683.6919184605814	1.865055	51.957764	1.5240104140732575	0.7613117247574406	-0.0959759741	0.1676927338	0.0471135758	0.1807942324	0.1209667858	-0.03170221	0.0768397027	0.0394196292	0.0053036747	-0.0261990553	-0.1586048355	-0.0742505392	0.0439575973	-0.1012234001	0.0200947526	-0.1153827921	0.0250725206	0.0632071759	-0.1123470648	-0.0408457273	-0.0888628429	0.2856829677	-0.1058887552	-0.0611882484	-0.1004837885	0.0448877284	0.0273928164	-0.0931900353	-0.0424879643	0.1499446607	-0.104936224	-0.0674686531	-0.0415941798	-0.0136010876	0.1546291096	0.0222066834	0.0278065373	0.1820512827	-0.013141785	-0.2579920532	0.0203031068	-0.1624577618	-0.030217324	-0.1317186459	-0.074575953	-0.0565509777	0.0511991656	-0.0096134328	0.0610509767	0.0574592664	0.1305540841	-0.0163108982	0.0514645445	0.0521023647	-0.0950789576	0.0312519993	0.0799520173	-0.2047678887	-0.1141895705	0.0002055093	-0.0160282602	0.0285048791	-0.0972855154	0.1183669148	0.0761527481	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.2789471256279512	0.378318812535042	0.077811498896096	0.1431251239179243	0.0923463917768003	0.0653987475057107	0.0085278560741942	0.0042769961753157	0.3461077085823021	-0.2247269359937149	0.0505021957611232	0.1197905459400917	-0.0034034048402194	0.0023401791686358	1.158316450642884e-05	5.476438541317409e-06	0.0046689469795837	-0.0085213629663927	7.261362680500898e-05	2.179906589816376e-05	-0.0043431050930368	0.0062497762257471	3.9059702871914906e-05	1.8862561849162196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.6846301858384	5.358463427674792	28.71313030572828	860598.7730830357	1194.427552508252	12.747693163882104	1426657.1781908527	162.50368100048652	848.0318017684737	0.3647965210493566	719157.9368106838	0.1330765017697137	904.0247479983984	712.5664886340198	1.334344	37.172928	0.4466627287012279	0.2272296035513061	-0.0237819148	0.0498798459	-0.0438955814	0.1372064296	0.0542457636	-0.019926474	-0.0315381509	-0.0141453084	0.0004178743	0.0196189388	-0.0660272883	-0.0349970201	-0.0088778863	-0.0090520459	0.0522822006	-0.0700028197	-0.0876408077	-0.140346423	-0.0160188192	-0.0273262018	-0.0003036015	-0.0086874525	-0.1607173753	-0.0300731451	-0.0607759264	-0.1105918842	-0.0270039168	-0.0093600719	-0.0027045164	0.0741443757	-0.0208205048	-0.0366429407	-0.0618647831	-0.135915994	-0.0538725066	0.0970876926	0.0759202213	-0.0588890214	-0.0239352533	0.0047145048	0.0509510659	-0.0487650666	-0.0181698969	-0.1571404732	-0.0236259415	-0.0042181524	-0.0687617866	-0.0263106617	0.0357573948	-0.050850837	0.0743905042	-0.0686732999	0.0702374335	-0.0063303177	0.0027178858	0.0045895388	0.0438998342	-0.0627438563	-0.1375292963	-0.0176330526	-0.0049960301	-0.0771206616	-0.014955986	-0.0039934109	0.021061482	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.1434692653603662	0.135477860267585	0.0205834301030431	0.0183542506226832	0.1042057278587975	0.0118593360819971	0.0108588337185817	0.0001406438523057	0.2771280589924814	-0.0689796495898207	0.0047581920575344	0.0767999610809402	-0.0028008782467722	0.0006025265934472	7.844918953241713e-06	3.6303829581108763e-07	0.00245508748945	-0.0022138594901337	4.901173842055047e-06	6.027454580853904e-06	-0.0025525735213812	0.0017905315716556	3.2060033090954737e-06	6.51563158205642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.8230524321572	2.1384222463187825	4.572849703551068	864570.9088342541	1186.2361941179229	-8.191358390329015	1407156.3082353745	67.09835227881355	848.7740800482737	0.7422782798000753	720417.4389617934	0.5509770446629589	902.0769839867476	717.7963946980385	0.931078	25.938505	0.1004419641317564	0.0520842800222846	-0.0918047545	-0.0226237827	0.0419957892	0.1305737931	0.0511427137	0.0240166986	-0.0194292879	0.0255363823	0.0454734672	0.0234676207	-0.0924369232	-0.0358363775	-0.0352161916	0.0110788924	-0.011350542	-0.1091237259	-0.071246352	0.004915102	-0.101743862	0.0198072872	0.044459649	-0.086033875	-0.0808251076	-0.0409935871	-0.0283490642	-0.0809854	-0.0130667181	-0.0760384262	0.0104467431	0.079812218	0.0366832177	0.0059543444	0.0325455649	-0.0198044536	0.1075508595	0.0675517811	0.1063139021	0.0623943393	0.0211708746	-0.0076006105	-0.0504373122	-0.0612317029	-0.0071498884	-0.1474262998	-0.0272700019	0.0305173374	-0.061652358	-0.0618912889	-0.0008017017	0.0356494563	0.0422696578	-0.0387987061	-0.0260381514	0.0488618027	-0.0502036781	0.0266592222	-0.0012373404	-0.0079339056	-0.066328058	0.008254269	-0.0090779208	0.0362140611	-0.0505991745	0.1332286892	0.049222905	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.1220764792889639	0.0213927860714022	0.0149026667955888	0.0004576512958967	0.0927740987274603	-0.0114316291313372	0.0086070333946925	0.0001306821445964	0.2663148483048445	-0.0108132106876369	0.0001169255253752	0.0709235984276323	-0.0028036352856761	-2.7570389039e-06	7.860370815088107e-06	7.601263517618112e-12	0.0020011311307999	-0.00045395635865	2.0607637555885805e-07	4.004525802656488e-06	-0.0018732001541076	0.0006793733672736	4.615481721606701e-07	3.5088788173487363e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.447863927832	4.624811495674862	21.38888137052636	873192.8103992881	1201.3185262644863	15.08233214656343	1443166.2015462774	227.47674297926068	851.2727629682382	2.4986829199644944	724665.3169715783	6.243416334522292	905.9584675716224	727.7425387871078	0.793118	22.095127	0.0877474923510051	0.042791069104738	-0.0871264157	-0.088940553	-0.0388023455	0.1042286626	0.0280800957	-0.0333833211	-0.0862845733	-0.0203596379	0.1179375292	0.0937445542	-0.063825874	-0.0318949034	-0.0022129751	0.0302112951	-0.0417890418	-0.0849863213	-0.017311316	-0.0155408343	0.0635144697	0.1437033052	0.0123103808	-0.084944883	-0.1490655105	0.0058718335	-0.0510511819	-0.0597300424	-0.0870025238	-0.0568833026	0.021852501	0.0548409674	0.039077569	-0.0117940918	0.0549114564	-0.0436267673	0.0830265613	-0.0108699862	0.0087496112	-0.1016706576	0.0195418442	0.02215816	-0.0287381902	-0.0256174847	-0.0029679514	-0.1505972828	0.0151695078	0.0598754681	-0.0963869034	-0.0716958073	0.0187173801	-0.0102872537	0.0092213584	-0.0269639423	0.0553293052	-0.0061850074	0.0395683942	0.0115559265	0.0033762095	0.0352084436	-0.0406811439	0.0381963194	-0.0503502753	0.0182100155	0.0649559368	0.0750689099	0.029539091	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1043780169157315	0.0176984623732324	0.0108947704152607	0.0003132355703767	0.0643059327446167	-0.0284681659828436	0.0041352529861551	0.0008104364744267	0.2598023739526454	-0.006512474352199	4.2412322188051005e-05	0.0674972735114301	-0.0023718948074862	0.0004317404781898	5.625884977779999e-06	1.8639984050764345e-07	0.0019319899098924	-6.914122090750019e-05	4.780508428579741e-09	3.732585011926044e-06	-0.0016727140603504	0.0002004860937571	4.0194673790020736e-08	2.797972327693922e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.9730292297912	0.5251653019591913	0.2757985943818886	874174.565387132	1191.6411943611624	-9.677331903323877	1420008.7360984976	93.6507527670901	851.2111575463974	-0.0616054218407953	724560.4347314779	0.0037952280001823	904.661043603047	741.2881823983502	0.8538299999999999	23.786478	0.1932911550167788	0.100830569885736	-0.0978649219	-0.1151499913	0.0347875183	0.0572395157	0.0089764987	0.0190389298	-0.0280139152	-0.0272460383	0.1517705681	0.0606871593	-0.1153223041	-0.0101074649	-0.0399527317	0.108744489	0.103020802	-0.0608723507	0.00867396	0.0616157515	0.0525512036	0.046501232	-0.0915498723	-0.0630694139	0.0204220624	-0.1409229542	-0.0125428286	0.0755507036	-0.0400585251	-0.1093359253	0.0417636438	0.0870866558	0.0900779262	-0.0354895573	-0.1318338617	0.0188424217	0.1553252851	-0.0363062747	-0.0185484968	0.0088330673	0.0144407543	0.0764508155	0.0205806324	-0.034055798	-0.0336774767	-0.0989922168	0.0043175335	0.0761975873	-0.1232208785	-0.0970279213	0.0015937703	0.0101627805	-0.013331638	-0.0659358317	0.0711713791	0.1247298533	-0.0312173716	0.032540217	-0.0633549628	-0.0403175472	-0.0763587112	0.0176121482	-0.0497037597	0.0872876082	-0.0200103033	-0.0547441657	0.0098269408	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.1158690724453919	-0.0114910555296603	0.0134256419493554	0.0001320443571857	0.1461820985044539	0.0818761657598372	0.0213692059231658	0.0067037065195323	0.3053887694284967	0.0455863954758513	0.0020781194524807	0.0932623004930515	-0.0027919286567031	-0.0004200338492168	7.794865624119976e-06	1.7642843448796526e-07	0.0014770428449362	-0.0004549470649561	2.0697683191226082e-07	2.1816555657772237e-06	-0.0014609442094949	0.0002117698508555	4.484646973136076e-08	2.134357983256678e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.700157633004	-1.2728715967872404	1.620202101907699	871795.9843638965	1199.1083899916755	7.467195630513061	1437860.930948428	55.75901058435335	850.396757620599	-0.8143999257983978	723174.6453716279	0.6632472391404358	905.332339501338	739.6284112354253	0.953099	26.551983	0.1517702991440403	0.0724211098048782	-0.0468028607	-0.110920494	-0.0265961158	0.0560411149	-0.0075565821	-0.0165431794	-0.0719882245	-0.0355667537	0.0563648988	0.0621069533	-0.0493548032	0.0370651841	-0.0244704759	0.0353048828	-0.0578957188	-0.0765045344	-0.0016520377	-0.0564945523	-0.1128093367	0.023093665	-0.2211376168	-0.0570417955	0.087436127	0.0554390565	0.0386852098	0.1149886015	-0.0598848848	-0.0515183662	0.0025559355	0.0057732182	0.0395453838	-0.0623070807	0.0350952941	-0.0316940949	-0.0093179149	0.0345989696	-0.0105505389	0.1422496748	-0.119268317	0.128340962	-0.0533320855	-0.0007195472	-0.0428127127	-0.1204998394	0.0164305481	0.0682363341	-0.0737540347	-0.0786935705	-0.0020181572	0.0622303809	0.0526298617	-0.0007898015	-0.07621337	-0.0642414796	-0.036540959	-0.0597100184	-0.0349243073	0.0161402123	0.1181909572	-0.0726033603	0.1094765694	0.0543221091	-0.0726754673	0.0571120524	0.1400986908	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.1017536690349913	0.0141154034104005	0.0103538091620825	0.0001992446134383	0.1108334367438885	-0.0353486617605654	0.0122840507004615	0.0012495278882628	0.322596763363336	0.0172079939348392	0.0002961150552614	0.1040686717325001	-0.0017218643420352	0.0010700643146679	2.964816812372312e-06	1.1450376375256823e-06	0.0013952864910795	-8.175635385670012e-05	6.684101395941965e-09	1.9468243921889435e-06	-0.0009108000772548	0.0005501441322401	3.026585662382126e-07	8.295567807273497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
